date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-07-16,242.5,-4934.52,36.496,4934.52,0.0,135.206,8850.365,72.64,-4989.16,192.308,4989.16,0.0,25.944,13969.231,19.812,-4996.94,312.5,4996.94,0.0,15.99,6191.177,20.243,-4996.557,263.158,4996.557,0.0,18.987,5327.115,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,19.53,-4997.3,625.0,4997.3,0.0,7.996,12206.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,247.14,-4934.52,36.496,4934.52,0.0,135.206,9019.708,73.76,-4989.16,192.308,4989.16,0.0,25.944,14184.616,20.273,-4996.94,312.5,4996.94,0.0,15.99,6335.226,19.943,-4996.557,263.158,4996.557,0.0,18.987,5248.044,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,19.61,-4997.3,625.0,4997.3,0.0,7.996,12256.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,254.81,-4934.52,36.496,4934.52,0.0,135.206,9299.635,77.04,-4989.16,192.308,4989.16,0.0,25.944,14815.385,19.878,-4996.94,312.5,4996.94,0.0,15.99,6211.756,20.252,-4996.557,263.158,4996.557,0.0,18.987,5329.375,2.7,-4999.02,2500.0,4999.02,0.0,2.0,6750.0,13.4,-4999.54,2500.0,4999.54,0.0,2.0,33499.999,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,19.71,-4997.3,625.0,4997.3,0.0,7.996,12318.749,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,257.9,-4934.52,36.496,4934.52,0.0,135.206,9412.409,78.45,-4989.16,192.308,4989.16,0.0,25.944,15086.538,20.197,-4996.94,312.5,4996.94,0.0,15.99,6311.708,21.256,-4996.557,263.158,4996.557,0.0,18.987,5593.696,2.82,-4999.02,2500.0,4999.02,0.0,2.0,7050.0,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,251.7,-4934.52,36.496,4934.52,0.0,135.206,9186.131,78.31,-4989.16,192.308,4989.16,0.0,25.944,15059.615,20.941,-4996.94,312.5,4996.94,0.0,15.99,6543.951,21.222,-4996.557,263.158,4996.557,0.0,18.987,5584.66,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,13.13,-4999.54,2500.0,4999.54,0.0,2.0,32825.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,19.96,-4997.3,625.0,4997.3,0.0,7.996,12474.999,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,251.88,-4934.52,36.496,4934.52,0.0,135.206,9192.701,74.31,-4989.16,192.308,4989.16,0.0,25.944,14290.384,20.32,-4996.94,312.5,4996.94,0.0,15.99,6349.925,21.273,-4996.557,263.158,4996.557,0.0,18.987,5598.215,2.99,-4999.02,2500.0,4999.02,0.0,2.0,7475.0,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,19.95,-4997.3,625.0,4997.3,0.0,7.996,12468.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,249.0,-4934.52,36.496,4934.52,0.0,135.206,9087.591,75.74,-4989.16,192.308,4989.16,0.0,25.944,14565.384,19.784,-4996.94,312.5,4996.94,0.0,15.99,6182.358,21.067,-4996.557,263.158,4996.557,0.0,18.987,5543.995,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,13.29,-4999.54,2500.0,4999.54,0.0,2.0,33225.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,19.72,-4997.3,625.0,4997.3,0.0,7.996,12325.0,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,250.86,-4934.52,36.496,4934.52,0.0,135.206,9155.474,78.5,-4989.16,192.308,4989.16,0.0,25.944,15096.154,19.539,-4996.94,312.5,4996.94,0.0,15.99,6105.923,21.11,-4996.557,263.158,4996.557,0.0,18.987,5555.291,2.8,-4999.02,2500.0,4999.02,0.0,2.0,7000.0,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,19.65,-4997.3,625.0,4997.3,0.0,7.996,12281.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-28,249.05,-4934.52,36.496,4934.52,0.0,135.206,9089.416,78.69,-4989.16,192.308,4989.16,0.0,25.944,15132.693,19.483,-4996.94,312.5,4996.94,0.0,15.99,6088.284,21.067,-4996.557,263.158,4996.557,0.0,18.987,5543.995,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,12.84,-4999.54,2500.0,4999.54,0.0,2.0,32100.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,19.33,-4997.3,625.0,4997.3,0.0,7.996,12081.25,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2020-07-29,252.45,-4934.52,36.496,4934.52,0.0,135.206,9213.504,78.47,-4989.16,192.308,4989.16,0.0,25.944,15090.385,20.15,-4996.94,312.5,4996.94,0.0,15.99,6297.01,21.883,-4996.557,263.158,4996.557,0.0,18.987,5758.616,2.69,-4999.02,2500.0,4999.02,0.0,2.0,6725.0,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,19.16,-4997.3,625.0,4997.3,0.0,7.996,11975.0,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0
2020-07-30,252.74,-4934.52,36.496,4934.52,0.0,135.206,9224.088,78.0,-4989.16,192.308,4989.16,0.0,25.944,15000.0,20.376,-4996.94,312.5,4996.94,0.0,15.99,6367.563,21.763,-4996.557,263.158,4996.557,0.0,18.987,5726.987,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492,19.24,-4997.3,625.0,4997.3,0.0,7.996,12025.0,12.75,-4998.0,833.333,4998.0,0.0,5.998,10625.0
2020-07-31,251.02,-4934.52,36.496,4934.52,0.0,135.206,9161.314,78.17,-4989.16,192.308,4989.16,0.0,25.944,15032.692,20.423,-4996.94,312.5,4996.94,0.0,15.99,6382.263,21.308,-4996.557,263.158,4996.557,0.0,18.987,5607.252,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,12.51,-4999.54,2500.0,4999.54,0.0,2.0,31275.001,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.9,-4998.0,833.333,4998.0,0.0,5.998,10750.0
2020-08-03,257.94,-4934.52,36.496,4934.52,0.0,135.206,9413.869,80.97,-4989.16,192.308,4989.16,0.0,25.944,15571.154,20.696,-4996.94,312.5,4996.94,0.0,15.99,6467.516,22.218,-4996.557,263.158,4996.557,0.0,18.987,5846.723,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2020-08-04,262.2,-4934.52,36.496,4934.52,0.0,135.206,9569.344,78.84,-4989.16,192.308,4989.16,0.0,25.944,15161.538,21.355,-4996.94,312.5,4996.94,0.0,15.99,6673.301,22.552,-4996.557,263.158,4996.557,0.0,18.987,5934.831,2.66,-4999.02,2500.0,4999.02,0.0,2.0,6650.0,12.04,-4999.54,2500.0,4999.54,0.0,2.0,30100.0,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,19.48,-4997.3,625.0,4997.3,0.0,7.996,12175.0,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667
2020-08-05,264.91,-4934.52,36.496,4934.52,0.0,135.206,9668.248,82.02,-4989.16,192.308,4989.16,0.0,25.944,15773.076,21.035,-4996.94,312.5,4996.94,0.0,15.99,6573.348,23.565,-4996.557,263.158,4996.557,0.0,18.987,6201.413,2.73,-4999.02,2500.0,4999.02,0.0,2.0,6825.0,12.27,-4999.54,2500.0,4999.54,0.0,2.0,30675.001,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,19.67,-4997.3,625.0,4997.3,0.0,7.996,12293.75,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333
2020-08-06,265.68,-4934.52,36.496,4934.52,0.0,135.206,9696.35,81.3,-4989.16,192.308,4989.16,0.0,25.944,15634.616,21.355,-4996.94,312.5,4996.94,0.0,15.99,6673.301,23.243,-4996.557,263.158,4996.557,0.0,18.987,6116.628,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,12.21,-4999.54,2500.0,4999.54,0.0,2.0,30525.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.87,-4997.3,625.0,4997.3,0.0,7.996,12418.751,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-07,252.1,-4934.52,36.496,4934.52,0.0,135.206,9200.73,76.58,-4989.16,192.308,4989.16,0.0,25.944,14726.923,21.524,-4996.94,312.5,4996.94,0.0,15.99,6726.218,22.96,-4996.557,263.158,4996.557,0.0,18.987,6042.091,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334
2020-08-10,248.13,-4934.52,36.496,4934.52,0.0,135.206,9055.84,74.0,-4989.16,192.308,4989.16,0.0,25.944,14230.769,21.759,-4996.94,312.5,4996.94,0.0,15.99,6799.712,22.96,-4996.557,263.158,4996.557,0.0,18.987,6042.091,2.58,-4999.02,2500.0,4999.02,0.0,2.0,6450.0,12.03,-4999.54,2500.0,4999.54,0.0,2.0,30074.999,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,20.12,-4997.3,625.0,4997.3,0.0,7.996,12575.001,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-11,248.42,-4934.52,36.496,4934.52,0.0,135.206,9066.423,74.89,-4989.16,192.308,4989.16,0.0,25.944,14401.923,21.891,-4996.94,312.5,4996.94,0.0,15.99,6840.869,22.668,-4996.557,263.158,4996.557,0.0,18.987,5965.226,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,11.69,-4999.54,2500.0,4999.54,0.0,2.0,29224.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,20.81,-4997.3,625.0,4997.3,0.0,7.996,13006.25,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-08-12,255.19,-4934.52,36.496,4934.52,0.0,135.206,9313.504,75.57,-4989.16,192.308,4989.16,0.0,25.944,14532.692,21.957,-4996.94,312.5,4996.94,0.0,15.99,6861.447,23.013,-4996.557,263.158,4996.557,0.0,18.987,6056.067,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,12.44,-4999.54,2500.0,4999.54,0.0,2.0,31099.999,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2020-08-13,253.72,-4934.52,36.496,4934.52,0.0,135.206,9259.854,77.11,-4989.16,192.308,4989.16,0.0,25.944,14828.846,21.656,-4996.94,312.5,4996.94,0.0,15.99,6767.374,22.73,-4996.557,263.158,4996.557,0.0,18.987,5981.531,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,13.05,-4999.54,2500.0,4999.54,0.0,2.0,32625.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-08-14,253.97,-4934.52,36.496,4934.52,0.0,135.206,9268.978,73.58,-4989.16,192.308,4989.16,0.0,25.944,14150.0,21.571,-4996.94,312.5,4996.94,0.0,15.99,6740.916,23.075,-4996.557,263.158,4996.557,0.0,18.987,6072.372,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,21.06,-4997.3,625.0,4997.3,0.0,7.996,13162.5,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667
2020-08-17,256.96,-4934.52,36.496,4934.52,0.0,135.206,9378.102,76.6,-4989.16,192.308,4989.16,0.0,25.944,14730.769,21.816,-4996.94,312.5,4996.94,0.0,15.99,6817.35,23.907,-4996.557,263.158,4996.557,0.0,18.987,6291.322,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,12.53,-4999.54,2500.0,4999.54,0.0,2.0,31324.999,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,21.75,-4997.3,625.0,4997.3,0.0,7.996,13593.75,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-18,259.2,-4934.52,36.496,4934.52,0.0,135.206,9459.854,77.62,-4989.16,192.308,4989.16,0.0,25.944,14926.924,21.618,-4996.94,312.5,4996.94,0.0,15.99,6755.615,24.164,-4996.557,263.158,4996.557,0.0,18.987,6358.87,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,12.29,-4999.54,2500.0,4999.54,0.0,2.0,30725.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,21.98,-4997.3,625.0,4997.3,0.0,7.996,13737.5,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-19,260.59,-4934.52,36.496,4934.52,0.0,135.206,9510.584,74.09,-4989.16,192.308,4989.16,0.0,25.944,14248.076,21.74,-4996.94,312.5,4996.94,0.0,15.99,6793.832,24.093,-4996.557,263.158,4996.557,0.0,18.987,6340.237,2.44,-4999.02,2500.0,4999.02,0.0,2.0,6100.0,12.45,-4999.54,2500.0,4999.54,0.0,2.0,31125.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,22.43,-4997.3,625.0,4997.3,0.0,7.996,14018.75,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-20,257.97,-4934.52,36.496,4934.52,0.0,135.206,9414.964,72.98,-4989.16,192.308,4989.16,0.0,25.944,14034.616,21.74,-4996.94,312.5,4996.94,0.0,15.99,6793.832,24.093,-4996.557,263.158,4996.557,0.0,18.987,6340.237,2.48,-4999.02,2500.0,4999.02,0.0,2.0,6200.0,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-08-21,265.8,-4934.52,36.496,4934.52,0.0,135.206,9700.729,74.09,-4989.16,192.308,4989.16,0.0,25.944,14248.076,21.185,-4996.94,312.5,4996.94,0.0,15.99,6620.385,23.845,-4996.557,263.158,4996.557,0.0,18.987,6275.017,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-08-24,276.02,-4934.52,36.496,4934.52,0.0,135.206,10073.722,74.56,-4989.16,192.308,4989.16,0.0,25.944,14338.461,21.627,-4996.94,312.5,4996.94,0.0,15.99,6758.554,23.978,-4996.557,263.158,4996.557,0.0,18.987,6309.955,2.45,-4999.02,2500.0,4999.02,0.0,2.0,6125.0,13.16,-4999.54,2500.0,4999.54,0.0,2.0,32900.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,22.79,-4997.3,625.0,4997.3,0.0,7.996,14243.751,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-25,286.0,-4934.52,36.496,4934.52,0.0,135.206,10437.956,76.62,-4989.16,192.308,4989.16,0.0,25.944,14734.616,21.543,-4996.94,312.5,4996.94,0.0,15.99,6732.096,23.889,-4996.557,263.158,4996.557,0.0,18.987,6286.663,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,23.18,-4997.3,625.0,4997.3,0.0,7.996,14487.5,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-26,291.96,-4934.52,36.496,4934.52,0.0,135.206,10655.474,76.78,-4989.16,192.308,4989.16,0.0,25.944,14765.384,21.43,-4996.94,312.5,4996.94,0.0,15.99,6696.82,23.296,-4996.557,263.158,4996.557,0.0,18.987,6130.603,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.34,-4997.3,625.0,4997.3,0.0,7.996,14587.5,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0
2020-08-27,284.17,-4934.52,36.496,4934.52,0.0,135.206,10371.168,76.43,-4989.16,192.308,4989.16,0.0,25.944,14698.077,21.768,-4996.94,312.5,4996.94,0.0,15.99,6802.651,23.296,-4996.557,263.158,4996.557,0.0,18.987,6130.603,2.49,-4999.02,2500.0,4999.02,0.0,2.0,6225.0,13.67,-4999.54,2500.0,4999.54,0.0,2.0,34175.0,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,23.45,-4997.3,625.0,4997.3,0.0,7.996,14656.25,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333
2020-08-28,289.0,-4934.52,36.496,4934.52,0.0,135.206,10547.445,76.93,-4989.16,192.308,4989.16,0.0,25.944,14794.231,21.618,-4996.94,312.5,4996.94,0.0,15.99,6755.615,23.429,-4996.557,263.158,4996.557,0.0,18.987,6165.542,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,13.48,-4999.54,2500.0,4999.54,0.0,2.0,33699.999,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,23.62,-4997.3,625.0,4997.3,0.0,7.996,14762.501,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2020-08-31,287.03,-4934.52,36.496,4934.52,0.0,135.206,10475.547,73.81,-4989.16,192.308,4989.16,0.0,25.944,14194.23,21.016,-4996.94,312.5,4996.94,0.0,15.99,6567.469,23.482,-4996.557,263.158,4996.557,0.0,18.987,6179.517,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,12.93,-4999.54,2500.0,4999.54,0.0,2.0,32325.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.83,-4997.3,625.0,4997.3,0.0,7.996,14893.75,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-09-01,298.0,-4934.52,36.496,4934.52,0.0,135.206,10875.912,78.2,-4989.16,192.308,4989.16,0.0,25.944,15038.461,21.985,-4996.94,312.5,4996.94,0.0,15.99,6870.266,22.464,-4996.557,263.158,4996.557,0.0,18.987,5911.653,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,14.16,-4999.54,2500.0,4999.54,0.0,2.0,35400.0,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,24.09,-4997.3,625.0,4997.3,0.0,7.996,15056.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-02,296.07,-4934.52,36.496,4934.52,0.0,135.206,10805.475,79.81,-4989.16,192.308,4989.16,0.0,25.944,15348.076,22.192,-4996.94,312.5,4996.94,0.0,15.99,6934.942,23.172,-4996.557,263.158,4996.557,0.0,18.987,6097.993,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,13.88,-4999.54,2500.0,4999.54,0.0,2.0,34700.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,24.29,-4997.3,625.0,4997.3,0.0,7.996,15181.251,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-09-03,282.5,-4934.52,36.496,4934.52,0.0,135.206,10310.219,75.83,-4989.16,192.308,4989.16,0.0,25.944,14582.693,21.562,-4996.94,312.5,4996.94,0.0,15.99,6737.976,22.933,-4996.557,263.158,4996.557,0.0,18.987,6035.103,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,13.55,-4999.54,2500.0,4999.54,0.0,2.0,33875.0,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,24.1,-4997.3,625.0,4997.3,0.0,7.996,15062.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-04,281.39,-4934.52,36.496,4934.52,0.0,135.206,10269.709,75.13,-4989.16,192.308,4989.16,0.0,25.944,14448.076,21.524,-4996.94,312.5,4996.94,0.0,15.99,6726.218,22.721,-4996.557,263.158,4996.557,0.0,18.987,5979.202,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,13.56,-4999.54,2500.0,4999.54,0.0,2.0,33900.001,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,23.4,-4997.3,625.0,4997.3,0.0,7.996,14625.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-08,270.02,-4934.52,36.496,4934.52,0.0,135.206,9854.744,72.65,-4989.16,192.308,4989.16,0.0,25.944,13971.154,21.9,-4996.94,312.5,4996.94,0.0,15.99,6843.808,22.181,-4996.557,263.158,4996.557,0.0,18.987,5837.117,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,14.09,-4999.54,2500.0,4999.54,0.0,2.0,35225.0,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,23.24,-4997.3,625.0,4997.3,0.0,7.996,14525.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-09,273.15,-4934.52,36.496,4934.52,0.0,135.206,9968.978,74.28,-4989.16,192.308,4989.16,0.0,25.944,14284.615,22.361,-4996.94,312.5,4996.94,0.0,15.99,6987.858,22.172,-4996.557,263.158,4996.557,0.0,18.987,5834.787,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-09-10,267.55,-4934.52,36.496,4934.52,0.0,135.206,9764.598,71.82,-4989.16,192.308,4989.16,0.0,25.944,13811.538,22.342,-4996.94,312.5,4996.94,0.0,15.99,6981.978,21.933,-4996.557,263.158,4996.557,0.0,18.987,5771.898,2.38,-4999.02,2500.0,4999.02,0.0,2.0,5950.0,13.74,-4999.54,2500.0,4999.54,0.0,2.0,34349.999,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-09-11,271.61,-4934.52,36.496,4934.52,0.0,135.206,9912.773,72.98,-4989.16,192.308,4989.16,0.0,25.944,14034.616,22.634,-4996.94,312.5,4996.94,0.0,15.99,7073.111,22.393,-4996.557,263.158,4996.557,0.0,18.987,5893.019,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,23.28,-4997.3,625.0,4997.3,0.0,7.996,14550.0,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333
2020-09-14,274.1,-4934.52,36.496,4934.52,0.0,135.206,10003.65,75.05,-4989.16,192.308,4989.16,0.0,25.944,14432.693,23.34,-4996.94,312.5,4996.94,0.0,15.99,7293.594,22.765,-4996.557,263.158,4996.557,0.0,18.987,5990.848,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,12.99,-4999.54,2500.0,4999.54,0.0,2.0,32474.999,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,23.33,-4997.3,625.0,4997.3,0.0,7.996,14581.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-15,277.96,-4934.52,36.496,4934.52,0.0,135.206,10144.525,75.44,-4989.16,192.308,4989.16,0.0,25.944,14507.693,23.913,-4996.94,312.5,4996.94,0.0,15.99,7472.921,22.5,-4996.557,263.158,4996.557,0.0,18.987,5920.97,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128,23.71,-4997.3,625.0,4997.3,0.0,7.996,14818.749,12.14,-4998.0,833.333,4998.0,0.0,5.998,10116.667
2020-09-16,278.14,-4934.52,36.496,4934.52,0.0,135.206,10151.095,75.25,-4989.16,192.308,4989.16,0.0,25.944,14471.154,23.612,-4996.94,312.5,4996.94,0.0,15.99,7378.848,22.455,-4996.557,263.158,4996.557,0.0,18.987,5909.324,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,12.78,-4999.54,2500.0,4999.54,0.0,2.0,31949.999,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56,24.28,-4997.3,625.0,4997.3,0.0,7.996,15175.0,11.82,-4998.0,833.333,4998.0,0.0,5.998,9850.0
