date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-11-10,1.73,-10000.0,1547.988,5000.0,-2019.18,3.23,2678.019,72.3,-15000.0,108.272,5000.0,-846.66,46.18,7828.064,10.901,-20000.0,501.131,5000.0,-398.184,9.977,5462.686,5.97,-15000.0,868.056,5000.0,-735.9,5.76,5182.291,3.945,-5000.0,1386.715,5000.0,0.0,3.606,5470.399,40.42,-15000.0,152.022,5000.0,-1035.78,32.89,6144.725,28.857,-20000.0,204.817,5000.0,-240.824,24.412,5910.375,12.48,-5000.0,336.927,5000.0,0.0,14.84,4204.852,4.855,-15000.0,1082.208,5000.0,-2394.222,4.62,5254.373,1.03,-20000.0,5555.556,5000.0,-1045.35,0.9,5722.222,4.18,-10000.0,1291.99,5000.0,-916.98,3.87,5400.517,14.816,-20000.0,397.224,5000.0,-382.48,12.587,5885.141,40.419,-15000.0,143.263,5000.0,-757.657,34.901,5790.497,4.34,-15000.0,1207.73,5000.0,-531.86,4.14,5241.546,17.08,-20000.0,298.507,5000.0,-547.18,16.75,5098.507,24.11,-15000.0,380.517,5000.0,-2216.78,13.14,9174.277,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.33,-25000.0,21739.13,5000.0,-200.0,0.23,7173.913,0.13,-10000.0,18518.518,5000.0,-3429.67,0.27,2407.407,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-11,1.72,-10000.0,1547.988,5000.0,-2019.18,3.23,2662.539,76.19,-15000.0,108.272,5000.0,-846.66,46.18,8249.242,10.99,-20000.0,501.131,5000.0,-398.184,9.977,5507.462,6.03,-15000.0,868.056,5000.0,-735.9,5.76,5234.375,3.709,-5000.0,1386.715,5000.0,0.0,3.606,5143.808,42.18,-15000.0,152.022,5000.0,-1035.78,32.89,6412.284,28.926,-20000.0,204.817,5000.0,-240.824,24.412,5924.505,12.35,-5000.0,336.927,5000.0,0.0,14.84,4161.051,4.884,-15000.0,1082.208,5000.0,-2394.222,4.62,5285.342,1.12,-20000.0,5555.556,5000.0,-1045.35,0.9,6222.222,4.26,-10000.0,1291.99,5000.0,-916.98,3.87,5503.876,14.387,-20000.0,397.224,5000.0,-382.48,12.587,5714.67,39.071,-15000.0,143.263,5000.0,-757.657,34.901,5597.388,4.38,-15000.0,1207.73,5000.0,-531.86,4.14,5289.855,17.3,-20000.0,298.507,5000.0,-547.18,16.75,5164.179,24.25,-15000.0,380.517,5000.0,-2216.78,13.14,9227.549,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.33,-25000.0,21739.13,5000.0,-200.0,0.23,7173.913,0.198,-10000.0,18518.518,5000.0,-3429.67,0.27,3666.667,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-12,1.65,-10000.0,1547.988,5000.0,-2019.18,3.23,2554.18,73.62,-15000.0,108.272,5000.0,-846.66,46.18,7970.983,10.702,-20000.0,501.131,5000.0,-398.184,9.977,5363.184,5.93,-15000.0,868.056,5000.0,-735.9,5.76,5147.569,3.611,-5000.0,1386.715,5000.0,0.0,3.606,5007.729,41.2,-15000.0,152.022,5000.0,-1035.78,32.89,6263.302,28.423,-20000.0,204.817,5000.0,-240.824,24.412,5821.558,11.42,-5000.0,336.927,5000.0,0.0,14.84,3847.709,4.76,-15000.0,1082.208,5000.0,-2394.222,4.62,5151.143,1.03,-20000.0,5555.556,5000.0,-1045.35,0.9,5722.222,4.0,-10000.0,1291.99,5000.0,-916.98,3.87,5167.959,13.587,-20000.0,397.224,5000.0,-382.48,12.587,5396.973,38.324,-15000.0,143.263,5000.0,-757.657,34.901,5490.413,4.27,-15000.0,1207.73,5000.0,-531.86,4.14,5157.005,16.88,-20000.0,298.507,5000.0,-547.18,16.75,5038.806,24.07,-15000.0,380.517,5000.0,-2216.78,13.14,9159.056,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.33,-25000.0,21739.13,5000.0,-200.0,0.23,7173.913,0.13,-10000.0,18518.518,5000.0,-3429.67,0.27,2407.407,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-13,1.74,-10000.0,1547.988,5000.0,-2019.18,3.23,2693.498,72.35,-15000.0,108.272,5000.0,-846.66,46.18,7833.477,10.911,-20000.0,501.131,5000.0,-398.184,9.977,5467.661,5.96,-15000.0,868.056,5000.0,-735.9,5.76,5173.611,3.827,-5000.0,1386.715,5000.0,0.0,3.606,5307.103,41.28,-15000.0,152.022,5000.0,-1035.78,32.89,6275.464,28.798,-20000.0,204.817,5000.0,-240.824,24.412,5898.264,11.66,-5000.0,336.927,5000.0,0.0,14.84,3928.571,4.76,-15000.0,1082.208,5000.0,-2394.222,4.62,5151.143,1.03,-25000.0,4854.369,5000.0,-1045.35,1.03,5000.0,3.95,-10000.0,1291.99,5000.0,-916.98,3.87,5103.359,13.684,-20000.0,397.224,5000.0,-382.48,12.587,5435.716,39.643,-15000.0,143.263,5000.0,-757.657,34.901,5679.354,4.34,-15000.0,1207.73,5000.0,-531.86,4.14,5241.546,17.29,-20000.0,298.507,5000.0,-547.18,16.75,5161.194,24.52,-15000.0,380.517,5000.0,-2216.78,13.14,9330.289,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.39,-25000.0,21739.13,5000.0,-200.0,0.23,8478.26,0.13,-10000.0,18518.518,5000.0,-3429.67,0.27,2407.407,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-16,1.81,-10000.0,1547.988,5000.0,-2019.18,3.23,2801.857,70.88,-15000.0,108.272,5000.0,-846.66,46.18,7674.318,11.586,-20000.0,501.131,5000.0,-398.184,9.977,5805.97,6.14,-15000.0,868.056,5000.0,-735.9,5.76,5329.861,4.014,-5000.0,1386.715,5000.0,0.0,3.606,5565.655,41.41,-15000.0,152.022,5000.0,-1035.78,32.89,6295.227,30.68,-25000.0,162.972,5000.0,-240.824,30.68,5000.0,12.68,-5000.0,336.927,5000.0,0.0,14.84,4272.237,4.846,-15000.0,1082.208,5000.0,-2394.222,4.62,5244.049,1.1,-25000.0,4854.369,5000.0,-1045.35,1.03,5339.806,4.12,-10000.0,1291.99,5000.0,-916.98,3.87,5322.997,14.094,-20000.0,397.224,5000.0,-382.48,12.587,5598.439,41.398,-15000.0,143.263,5000.0,-757.657,34.901,5930.813,4.53,-15000.0,1207.73,5000.0,-531.86,4.14,5471.015,17.25,-20000.0,298.507,5000.0,-547.18,16.75,5149.254,25.5,-15000.0,380.517,5000.0,-2216.78,13.14,9703.196,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.196,-10000.0,18518.518,5000.0,-3429.67,0.27,3629.629,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-17,1.83,-10000.0,1547.988,5000.0,-2019.18,3.23,2832.817,71.47,-15000.0,108.272,5000.0,-846.66,46.18,7738.198,11.725,-20000.0,501.131,5000.0,-398.184,9.977,5875.622,6.21,-15000.0,868.056,5000.0,-735.9,5.76,5390.625,4.102,-5000.0,1386.715,5000.0,0.0,3.606,5688.126,41.99,-15000.0,152.022,5000.0,-1035.78,32.89,6383.4,29.182,-25000.0,162.972,5000.0,-240.824,30.68,4755.863,12.79,-5000.0,336.927,5000.0,0.0,14.84,4309.299,4.779,-15000.0,1082.208,5000.0,-2394.222,4.62,5171.789,1.07,-25000.0,4854.369,5000.0,-1045.35,1.03,5194.175,4.23,-10000.0,1291.99,5000.0,-916.98,3.87,5465.116,14.377,-20000.0,397.224,5000.0,-382.48,12.587,5710.795,41.107,-15000.0,143.263,5000.0,-757.657,34.901,5889.135,4.62,-15000.0,1207.73,5000.0,-531.86,4.14,5579.71,17.37,-20000.0,298.507,5000.0,-547.18,16.75,5185.075,25.53,-15000.0,380.517,5000.0,-2216.78,13.14,9714.612,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.46,-25000.0,21739.13,5000.0,-200.0,0.23,10000.0,0.196,-10000.0,18518.518,5000.0,-3429.67,0.27,3629.629,7.75,-10000.0,509.684,5000.0,1369.39,9.81,3950.051
2020-11-18,1.76,-10000.0,1547.988,5000.0,-2019.18,3.23,2724.458,70.06,-15000.0,108.272,5000.0,-846.66,46.18,7585.535,11.526,-20000.0,501.131,5000.0,-398.184,9.977,5776.119,6.1,-15000.0,868.056,5000.0,-735.9,5.76,5295.139,4.161,-5000.0,1386.715,5000.0,0.0,3.606,5769.774,42.26,-15000.0,152.022,5000.0,-1035.78,32.89,6424.445,29.803,-25000.0,162.972,5000.0,-240.824,30.68,4857.051,12.56,-5000.0,336.927,5000.0,0.0,14.84,4231.806,4.827,-15000.0,1082.208,5000.0,-2394.222,4.62,5223.404,1.07,-25000.0,4854.369,5000.0,-1045.35,1.03,5194.175,4.28,-10000.0,1291.99,5000.0,-916.98,3.87,5529.716,14.221,-20000.0,397.224,5000.0,-382.48,12.587,5648.805,40.486,-15000.0,143.263,5000.0,-757.657,34.901,5800.222,4.54,-15000.0,1207.73,5000.0,-531.86,4.14,5483.092,17.38,-20000.0,298.507,5000.0,-547.18,16.75,5188.059,25.53,-15000.0,380.517,5000.0,-2216.78,13.14,9714.612,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.46,-25000.0,21739.13,5000.0,-200.0,0.23,10000.0,0.153,-10000.0,18518.518,5000.0,-3429.67,0.27,2833.333,8.2,-10000.0,509.684,5000.0,1369.39,9.81,4179.408
2020-11-19,1.74,-10000.0,1547.988,5000.0,-2019.18,3.23,2693.498,71.09,-15000.0,108.272,5000.0,-846.66,46.18,7697.055,11.755,-20000.0,501.131,5000.0,-398.184,9.977,5890.547,6.14,-15000.0,868.056,5000.0,-735.9,5.76,5329.861,3.925,-5000.0,1386.715,5000.0,0.0,3.606,5443.183,41.44,-15000.0,152.022,5000.0,-1035.78,32.89,6299.787,29.438,-25000.0,162.972,5000.0,-240.824,30.68,4797.623,12.74,-5000.0,336.927,5000.0,0.0,14.84,4292.453,4.827,-15000.0,1082.208,5000.0,-2394.222,4.62,5223.404,1.1,-25000.0,4854.369,5000.0,-1045.35,1.03,5339.806,4.21,-10000.0,1291.99,5000.0,-916.98,3.87,5439.277,14.191,-20000.0,397.224,5000.0,-382.48,12.587,5637.182,39.412,-15000.0,143.263,5000.0,-757.657,34.901,5646.258,4.48,-15000.0,1207.73,5000.0,-531.86,4.14,5410.628,17.45,-20000.0,298.507,5000.0,-547.18,16.75,5208.955,25.45,-15000.0,380.517,5000.0,-2216.78,13.14,9684.171,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.115,-10000.0,18518.518,5000.0,-3429.67,0.27,2129.63,8.2,-10000.0,509.684,5000.0,1369.39,9.81,4179.408
2020-11-20,1.73,-10000.0,1547.988,5000.0,-2019.18,3.23,2678.019,70.15,-15000.0,108.272,5000.0,-846.66,46.18,7595.279,11.784,-20000.0,501.131,5000.0,-398.184,9.977,5905.472,6.14,-15000.0,868.056,5000.0,-735.9,5.76,5329.861,4.161,-5000.0,1386.715,5000.0,0.0,3.606,5769.774,41.4,-15000.0,152.022,5000.0,-1035.78,32.89,6293.707,29.744,-25000.0,162.972,5000.0,-240.824,30.68,4847.415,12.87,-5000.0,336.927,5000.0,0.0,14.84,4336.253,4.922,-15000.0,1082.208,5000.0,-2394.222,4.62,5326.633,1.1,-25000.0,4854.369,5000.0,-1045.35,1.03,5339.806,4.4,-10000.0,1291.99,5000.0,-916.98,3.87,5684.755,14.474,-20000.0,397.224,5000.0,-382.48,12.587,5749.539,39.285,-15000.0,143.263,5000.0,-757.657,34.901,5628.062,4.54,-15000.0,1207.73,5000.0,-531.86,4.14,5483.092,17.55,-20000.0,298.507,5000.0,-547.18,16.75,5238.806,25.05,-15000.0,380.517,5000.0,-2216.78,13.14,9531.963,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.15,-10000.0,18518.518,5000.0,-3429.67,0.27,2769.444,8.2,-10000.0,509.684,5000.0,1369.39,9.81,4179.408
2020-11-23,2.05,-10000.0,1547.988,5000.0,-2019.18,3.23,3173.375,70.05,-15000.0,108.272,5000.0,-846.66,46.18,7584.452,12.042,-20000.0,501.131,5000.0,-398.184,9.977,6034.826,6.16,-15000.0,868.056,5000.0,-735.9,5.76,5347.222,4.112,-5000.0,1386.715,5000.0,0.0,3.606,5701.734,41.79,-15000.0,152.022,5000.0,-1035.78,32.89,6352.995,29.951,-25000.0,162.972,5000.0,-240.824,30.68,4881.144,12.71,-5000.0,336.927,5000.0,0.0,14.84,4282.345,5.141,-15000.0,1082.208,5000.0,-2394.222,4.62,5564.06,1.11,-25000.0,4854.369,5000.0,-1045.35,1.03,5388.35,4.33,-10000.0,1291.99,5000.0,-916.98,3.87,5594.315,14.894,-25000.0,335.713,5000.0,-382.48,14.894,5000.0,40.232,-15000.0,143.263,5000.0,-757.657,34.901,5763.831,4.58,-15000.0,1207.73,5000.0,-531.86,4.14,5531.401,17.61,-20000.0,298.507,5000.0,-547.18,16.75,5256.717,25.87,-15000.0,380.517,5000.0,-2216.78,13.14,9843.988,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.15,-10000.0,18518.518,5000.0,-3429.67,0.27,2777.778,8.1,-10000.0,509.684,5000.0,1369.39,9.81,4128.44
2020-11-24,2.39,-10000.0,1547.988,5000.0,-2019.18,3.23,3699.691,69.04,-15000.0,108.272,5000.0,-846.66,46.18,7475.097,12.301,-20000.0,501.131,5000.0,-398.184,9.977,6164.179,6.23,-15000.0,868.056,5000.0,-735.9,5.76,5407.986,4.18,-5000.0,1386.715,5000.0,0.0,3.606,5796.99,42.47,-15000.0,152.022,5000.0,-1035.78,32.89,6456.37,30.887,-25000.0,162.972,5000.0,-240.824,30.68,5033.729,13.32,-5000.0,336.927,5000.0,0.0,14.84,4487.87,5.342,-15000.0,1082.208,5000.0,-2394.222,4.62,5780.842,1.11,-25000.0,4854.369,5000.0,-1045.35,1.03,5388.35,4.39,-10000.0,1291.99,5000.0,-916.98,3.87,5671.835,15.781,-25000.0,335.713,5000.0,-382.48,14.894,5297.97,41.551,-15000.0,143.263,5000.0,-757.657,34.901,5952.785,4.62,-15000.0,1207.73,5000.0,-531.86,4.14,5579.71,17.61,-20000.0,298.507,5000.0,-547.18,16.75,5256.717,26.88,-15000.0,380.517,5000.0,-2216.78,13.14,10228.31,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.112,-10000.0,18518.518,5000.0,-3429.67,0.27,2066.667,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-25,2.13,-10000.0,1547.988,5000.0,-2019.18,3.23,3297.214,68.9,-15000.0,108.272,5000.0,-846.66,46.18,7459.939,12.44,-20000.0,501.131,5000.0,-398.184,9.977,6233.83,6.1,-15000.0,868.056,5000.0,-735.9,5.76,5295.139,4.171,-5000.0,1386.715,5000.0,0.0,3.606,5783.382,43.39,-15000.0,152.022,5000.0,-1035.78,32.89,6596.23,30.404,-25000.0,162.972,5000.0,-240.824,30.68,4955.027,13.57,-5000.0,336.927,5000.0,0.0,14.84,4572.102,5.246,-15000.0,1082.208,5000.0,-2394.222,4.62,5677.612,1.03,-25000.0,4854.369,5000.0,-1045.35,1.03,5000.0,4.38,-10000.0,1291.99,5000.0,-916.98,3.87,5658.915,15.733,-25000.0,335.713,5000.0,-382.48,14.894,5281.597,41.375,-15000.0,143.263,5000.0,-757.657,34.901,5927.591,4.55,-15000.0,1207.73,5000.0,-531.86,4.14,5495.169,17.72,-20000.0,298.507,5000.0,-547.18,16.75,5289.552,27.19,-15000.0,380.517,5000.0,-2216.78,13.14,10346.271,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.112,-10000.0,18518.518,5000.0,-3429.67,0.27,2066.667,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-27,2.13,-10000.0,1547.988,5000.0,-2019.18,3.23,3297.214,70.55,-15000.0,108.272,5000.0,-846.66,46.18,7638.588,11.963,-20000.0,501.131,5000.0,-398.184,9.977,5995.025,6.03,-15000.0,868.056,5000.0,-735.9,5.76,5234.375,4.288,-5000.0,1386.715,5000.0,0.0,3.606,5946.677,43.61,-15000.0,152.022,5000.0,-1035.78,32.89,6629.675,30.345,-25000.0,162.972,5000.0,-240.824,30.68,4945.39,13.05,-5000.0,336.927,5000.0,0.0,14.84,4396.9,5.349,-15000.0,1082.208,5000.0,-2394.222,4.62,5788.613,1.12,-25000.0,4854.369,5000.0,-1045.35,1.03,5436.893,4.19,-10000.0,1291.99,5000.0,-916.98,3.87,5413.437,15.42,-25000.0,335.713,5000.0,-382.48,14.894,5176.817,40.946,-15000.0,143.263,5000.0,-757.657,34.901,5866.006,4.49,-15000.0,1207.73,5000.0,-531.86,4.14,5422.705,17.97,-20000.0,298.507,5000.0,-547.18,16.75,5364.179,27.02,-15000.0,380.517,5000.0,-2216.78,13.14,10281.583,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.111,-10000.0,18518.518,5000.0,-3429.67,0.27,2057.407,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-11-30,1.96,-10000.0,1547.988,5000.0,-2019.18,3.23,3034.056,70.43,-15000.0,108.272,5000.0,-846.66,46.18,7625.595,11.437,-20000.0,501.131,5000.0,-398.184,9.977,5731.343,5.77,-15000.0,868.056,5000.0,-735.9,5.76,5008.68,4.2,-5000.0,1386.715,5000.0,0.0,3.606,5824.206,41.59,-15000.0,152.022,5000.0,-1035.78,32.89,6322.591,30.01,-25000.0,162.972,5000.0,-240.824,30.68,4890.781,13.18,-10000.0,379.363,5000.0,-557.76,13.18,5000.0,5.435,-15000.0,1082.208,5000.0,-2394.222,4.62,5881.978,1.12,-25000.0,4854.369,5000.0,-1045.35,1.03,5436.893,4.14,-10000.0,1291.99,5000.0,-916.98,3.87,5348.837,14.66,-25000.0,335.713,5000.0,-382.48,14.894,4921.414,38.288,-15000.0,143.263,5000.0,-757.657,34.901,5485.297,4.29,-15000.0,1207.73,5000.0,-531.86,4.14,5181.16,17.83,-20000.0,298.507,5000.0,-547.18,16.75,5322.388,26.66,-15000.0,380.517,5000.0,-2216.78,13.14,10144.596,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.111,-10000.0,18518.518,5000.0,-3429.67,0.27,2057.407,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2020-12-01,1.96,-10000.0,1547.988,5000.0,-2019.18,3.23,3034.056,68.52,-15000.0,108.272,5000.0,-846.66,46.18,7418.796,11.923,-20000.0,501.131,5000.0,-398.184,9.977,5975.124,5.85,-15000.0,868.056,5000.0,-735.9,5.76,5078.125,4.249,-5000.0,1386.715,5000.0,0.0,3.606,5892.246,42.04,-15000.0,152.022,5000.0,-1035.78,32.89,6391.001,31.833,-25000.0,162.972,5000.0,-240.824,30.68,5187.921,13.0,-10000.0,379.363,5000.0,-557.76,13.18,4931.715,5.627,-15000.0,1082.208,5000.0,-2394.222,4.62,6089.455,1.05,-25000.0,4854.369,5000.0,-1045.35,1.03,5097.087,4.37,-10000.0,1291.99,5000.0,-916.98,3.87,5645.995,14.991,-25000.0,335.713,5000.0,-382.48,14.894,5032.744,39.988,-15000.0,143.263,5000.0,-757.657,34.901,5728.839,4.38,-15000.0,1207.73,5000.0,-531.86,4.14,5289.855,17.98,-20000.0,298.507,5000.0,-547.18,16.75,5367.164,26.5,-15000.0,380.517,5000.0,-2216.78,13.14,10083.714,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.111,-10000.0,18518.518,5000.0,-3429.67,0.27,2057.407,7.95,-10000.0,509.684,5000.0,1369.39,9.81,4051.987
2020-12-02,2.06,-10000.0,1547.988,5000.0,-2019.18,3.23,3188.854,69.54,-15000.0,108.272,5000.0,-846.66,46.18,7529.233,12.042,-20000.0,501.131,5000.0,-398.184,9.977,6034.826,5.98,-15000.0,868.056,5000.0,-735.9,5.76,5190.972,4.396,-5000.0,1386.715,5000.0,0.0,3.606,6096.365,42.75,-15000.0,152.022,5000.0,-1035.78,32.89,6498.936,32.464,-25000.0,162.972,5000.0,-240.824,30.68,5290.717,13.18,-10000.0,379.363,5000.0,-557.76,13.18,5000.0,5.79,-15000.0,1082.208,5000.0,-2394.222,4.62,6265.811,1.0,-25000.0,4854.369,5000.0,-1045.35,1.03,4854.369,4.55,-10000.0,1291.99,5000.0,-916.98,3.87,5878.553,15.186,-25000.0,335.713,5000.0,-382.48,14.894,5098.232,40.779,-15000.0,143.263,5000.0,-757.657,34.901,5842.212,4.4,-15000.0,1207.73,5000.0,-531.86,4.14,5314.01,18.34,-20000.0,298.507,5000.0,-547.18,16.75,5474.627,26.82,-15000.0,380.517,5000.0,-2216.78,13.14,10205.479,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.111,-10000.0,18518.518,5000.0,-3429.67,0.27,2055.556,7.95,-10000.0,509.684,5000.0,1369.39,9.81,4051.987
2020-12-03,2.08,-10000.0,1547.988,5000.0,-2019.18,3.23,3219.814,71.22,-15000.0,108.272,5000.0,-846.66,46.18,7711.13,12.171,-20000.0,501.131,5000.0,-398.184,9.977,6099.502,5.93,-15000.0,868.056,5000.0,-735.9,5.76,5147.569,5.044,-5000.0,1386.715,5000.0,0.0,3.606,6994.49,43.2,-15000.0,152.022,5000.0,-1035.78,32.89,6567.346,32.927,-25000.0,162.972,5000.0,-240.824,30.68,5366.206,12.95,-10000.0,379.363,5000.0,-557.76,13.18,4912.746,5.876,-15000.0,1082.208,5000.0,-2394.222,4.62,6359.176,0.98,-25000.0,4854.369,5000.0,-1045.35,1.03,4757.282,4.58,-10000.0,1291.99,5000.0,-916.98,3.87,5917.313,15.664,-25000.0,335.713,5000.0,-382.48,14.894,5258.677,41.239,-15000.0,143.263,5000.0,-757.657,34.901,5907.996,4.36,-15000.0,1207.73,5000.0,-531.86,4.14,5265.701,18.41,-20000.0,298.507,5000.0,-547.18,16.75,5495.522,26.75,-15000.0,380.517,5000.0,-2216.78,13.14,10178.843,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.111,-10000.0,18518.518,5000.0,-3429.67,0.27,2055.556,7.95,-10000.0,509.684,5000.0,1369.39,9.81,4051.987
2020-12-04,2.22,-10000.0,1547.988,5000.0,-2019.18,3.23,3436.533,71.72,-15000.0,108.272,5000.0,-846.66,46.18,7765.266,12.767,-20000.0,501.131,5000.0,-398.184,9.977,6398.01,5.97,-15000.0,868.056,5000.0,-735.9,5.76,5182.291,5.014,-5000.0,1386.715,5000.0,0.0,3.606,6953.666,43.83,-15000.0,152.022,5000.0,-1035.78,32.89,6663.12,34.711,-25000.0,162.972,5000.0,-240.824,30.68,5656.923,13.13,-10000.0,379.363,5000.0,-557.76,13.18,4981.032,6.125,-15000.0,1082.208,5000.0,-2394.222,4.62,6628.895,0.98,-25000.0,4854.369,5000.0,-1045.35,1.03,4757.282,4.92,-10000.0,1291.99,5000.0,-916.98,3.87,6356.589,16.718,-25000.0,335.713,5000.0,-382.48,14.894,5612.312,43.105,-15000.0,143.263,5000.0,-757.657,34.901,6175.332,4.39,-15000.0,1207.73,5000.0,-531.86,4.14,5301.932,18.75,-20000.0,298.507,5000.0,-547.18,16.75,5597.015,26.79,-15000.0,380.517,5000.0,-2216.78,13.14,10194.064,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.39,-25000.0,21739.13,5000.0,-200.0,0.23,8478.26,0.15,-10000.0,18518.518,5000.0,-3429.67,0.27,2777.778,7.95,-10000.0,509.684,5000.0,1369.39,9.81,4051.987
