date,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,PKX_adj_close,PKX_cashflow,PKX_cml_units,PKX_cml_cost,PKX_gain_loss,PKX_avg_price,PKX_mktvalue,DBP_adj_close,DBP_cashflow,DBP_cml_units,DBP_cml_cost,DBP_gain_loss,DBP_avg_price,DBP_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue
2020-06-02,11.208,-4995.215,384.615,4995.215,0.0,12.988,4310.954,29.71,-4995.62,121.951,4995.62,0.0,40.964,3623.171,39.25,-4999.54,92.593,4999.54,0.0,53.995,3634.259,46.36,-4990.601,142.857,4990.601,0.0,34.934,6622.857,11.899,-4998.737,1250.0,4998.737,0.0,3.999,14874.219
2020-06-03,11.844,-4995.215,384.615,4995.215,0.0,12.988,4555.331,31.64,-4995.62,121.951,4995.62,0.0,40.964,3858.537,42.0,-4999.54,92.593,4999.54,0.0,53.995,3888.889,45.48,-4990.601,142.857,4990.601,0.0,34.934,6497.143,11.977,-4998.737,1250.0,4998.737,0.0,3.999,14971.154
2020-06-04,11.913,-4995.215,384.615,4995.215,0.0,12.988,4582.059,30.08,-4995.62,121.951,4995.62,0.0,40.964,3668.293,41.33,-4999.54,92.593,4999.54,0.0,53.995,3826.852,46.08,-4990.601,142.857,4990.601,0.0,34.934,6582.857,11.882,-4998.737,1250.0,4998.737,0.0,3.999,14852.678
2020-06-05,13.055,-4995.215,384.615,4995.215,0.0,12.988,5021.173,31.56,-4995.62,121.951,4995.62,0.0,40.964,3848.78,42.26,-4999.54,92.593,4999.54,0.0,53.995,3912.963,45.07,-4990.601,142.857,4990.601,0.0,34.934,6438.571,12.477,-4998.737,1250.0,4998.737,0.0,3.999,15595.85
2020-06-08,13.383,-4995.215,384.615,4995.215,0.0,12.988,5147.18,31.65,-4995.62,121.951,4995.62,0.0,40.964,3859.756,42.61,-4999.54,92.593,4999.54,0.0,53.995,3945.37,45.75,-4990.601,142.857,4990.601,0.0,34.934,6535.714,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738
2020-06-09,12.995,-4995.215,384.615,4995.215,0.0,12.988,4998.263,31.49,-4995.62,121.951,4995.62,0.0,40.964,3840.244,41.2,-4999.54,92.593,4999.54,0.0,53.995,3814.815,45.99,-4990.601,142.857,4990.601,0.0,34.934,6570.0,12.468,-4998.737,1250.0,4998.737,0.0,3.999,15585.079
2020-06-10,12.479,-4995.215,384.615,4995.215,0.0,12.988,4799.707,30.79,-4995.62,121.951,4995.62,0.0,40.964,3754.878,41.03,-4999.54,92.593,4999.54,0.0,53.995,3799.074,46.82,-4990.601,142.857,4990.601,0.0,34.934,6688.571,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273
2020-06-11,10.911,-4995.215,384.615,4995.215,0.0,12.988,4196.402,28.08,-4995.62,121.951,4995.62,0.0,40.964,3424.39,38.23,-4999.54,92.593,4999.54,0.0,53.995,3539.815,46.17,-4990.601,142.857,4990.601,0.0,34.934,6595.714,11.469,-4998.737,1250.0,4998.737,0.0,3.999,14335.688
2020-06-12,11.268,-4995.215,384.615,4995.215,0.0,12.988,4333.864,28.81,-4995.62,121.951,4995.62,0.0,40.964,3513.415,38.82,-4999.54,92.593,4999.54,0.0,53.995,3594.444,46.2,-4990.601,142.857,4990.601,0.0,34.934,6600.0,11.46,-4998.737,1250.0,4998.737,0.0,3.999,14324.918
2020-06-15,11.119,-4995.215,384.615,4995.215,0.0,12.988,4276.589,27.83,-4995.62,121.951,4995.62,0.0,40.964,3393.902,37.26,-4999.54,92.593,4999.54,0.0,53.995,3450.0,46.04,-4990.601,142.857,4990.601,0.0,34.934,6577.143,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412
2020-06-16,11.864,-4995.215,384.615,4995.215,0.0,12.988,4562.967,28.83,-4995.62,121.951,4995.62,0.0,40.964,3515.854,38.86,-4999.54,92.593,4999.54,0.0,53.995,3598.148,46.01,-4990.601,142.857,4990.601,0.0,34.934,6572.857,12.192,-4998.737,1250.0,4998.737,0.0,3.999,15240.419
2020-06-17,11.367,-4995.215,384.615,4995.215,0.0,12.988,4372.048,28.21,-4995.62,121.951,4995.62,0.0,40.964,3440.244,38.06,-4999.54,92.593,4999.54,0.0,53.995,3524.074,46.23,-4990.601,142.857,4990.601,0.0,34.934,6604.286,11.83,-4998.737,1250.0,4998.737,0.0,3.999,14788.053
2020-06-18,11.248,-4995.215,384.615,4995.215,0.0,12.988,4326.228,28.73,-4995.62,121.951,4995.62,0.0,40.964,3503.658,38.28,-4999.54,92.593,4999.54,0.0,53.995,3544.444,46.01,-4990.601,142.857,4990.601,0.0,34.934,6572.857,12.08,-4998.737,1250.0,4998.737,0.0,3.999,15100.402
2020-06-19,11.228,-4995.215,384.615,4995.215,0.0,12.988,4318.591,29.04,-4995.62,121.951,4995.62,0.0,40.964,3541.464,38.42,-4999.54,92.593,4999.54,0.0,53.995,3557.407,46.65,-4990.601,142.857,4990.601,0.0,34.934,6664.286,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814
2020-06-22,11.129,-4995.215,384.615,4995.215,0.0,12.988,4280.407,28.45,-4995.62,121.951,4995.62,0.0,40.964,3469.512,38.67,-4999.54,92.593,4999.54,0.0,53.995,3580.555,46.78,-4990.601,142.857,4990.601,0.0,34.934,6682.857,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574
2020-06-23,11.546,-4995.215,384.615,4995.215,0.0,12.988,4440.779,28.6,-4995.62,121.951,4995.62,0.0,40.964,3487.805,38.23,-4999.54,92.593,4999.54,0.0,53.995,3539.815,47.29,-4990.601,142.857,4990.601,0.0,34.934,6755.714,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198
2020-06-24,10.95,-4995.215,384.615,4995.215,0.0,12.988,4211.676,28.14,-4995.62,121.951,4995.62,0.0,40.964,3431.707,37.72,-4999.54,92.593,4999.54,0.0,53.995,3492.593,46.94,-4990.601,142.857,4990.601,0.0,34.934,6705.714,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75
2020-06-25,11.218,-4995.215,384.615,4995.215,0.0,12.988,4314.773,28.05,-4995.62,121.951,4995.62,0.0,40.964,3420.732,37.94,-4999.54,92.593,4999.54,0.0,53.995,3512.963,46.96,-4990.601,142.857,4990.601,0.0,34.934,6708.571,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968
2020-06-26,10.911,-4995.215,384.615,4995.215,0.0,12.988,4196.402,28.16,-4995.62,121.951,4995.62,0.0,40.964,3434.146,37.44,-4999.54,92.593,4999.54,0.0,53.995,3466.667,47.17,-4990.601,142.857,4990.601,0.0,34.934,6738.571,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62
2020-06-29,11.05,-4995.215,384.615,4995.215,0.0,12.988,4249.86,28.08,-4995.62,121.951,4995.62,0.0,40.964,3424.39,37.18,-4999.54,92.593,4999.54,0.0,53.995,3442.593,47.23,-4990.601,142.857,4990.601,0.0,34.934,6747.143,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832
2020-06-30,11.05,-4995.215,384.615,4995.215,0.0,12.988,4249.86,27.82,-4995.62,121.951,4995.62,0.0,40.964,3392.683,37.04,-4999.54,92.593,4999.54,0.0,53.995,3429.63,47.83,-4990.601,142.857,4990.601,0.0,34.934,6832.857,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512
2020-07-01,11.02,-4995.215,384.615,4995.215,0.0,12.988,4238.405,28.43,-4995.62,121.951,4995.62,0.0,40.964,3467.073,37.36,-4999.54,92.593,4999.54,0.0,53.995,3459.259,47.57,-4990.601,142.857,4990.601,0.0,34.934,6795.714,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549
2020-07-02,11.298,-4995.215,384.615,4995.215,0.0,12.988,4345.319,28.77,-4995.62,121.951,4995.62,0.0,40.964,3508.537,38.14,-4999.54,92.593,4999.54,0.0,53.995,3531.481,47.54,-4990.601,142.857,4990.601,0.0,34.934,6791.429,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161
2020-07-06,11.467,-4995.215,384.615,4995.215,0.0,12.988,4410.232,29.7,-4995.62,121.951,4995.62,0.0,40.964,3621.951,38.69,-4999.54,92.593,4999.54,0.0,53.995,3582.407,47.9,-4990.601,142.857,4990.601,0.0,34.934,6842.857,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473
2020-07-07,11.189,-4995.215,384.615,4995.215,0.0,12.988,4303.317,29.55,-4995.62,121.951,4995.62,0.0,40.964,3603.658,38.38,-4999.54,92.593,4999.54,0.0,53.995,3553.704,48.26,-4990.601,142.857,4990.601,0.0,34.934,6894.285,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18
2020-07-08,11.338,-4995.215,384.615,4995.215,0.0,12.988,4360.593,29.46,-4995.62,121.951,4995.62,0.0,40.964,3592.683,39.79,-4999.54,92.593,4999.54,0.0,53.995,3684.259,48.73,-4990.601,142.857,4990.601,0.0,34.934,6961.429,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216
2020-07-09,11.089,-4995.215,384.615,4995.215,0.0,12.988,4265.133,28.74,-4995.62,121.951,4995.62,0.0,40.964,3504.878,38.99,-4999.54,92.593,4999.54,0.0,53.995,3610.185,48.5,-4990.601,142.857,4990.601,0.0,34.934,6928.571,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18
2020-07-10,11.347,-4995.215,384.615,4995.215,0.0,12.988,4364.412,28.24,-4995.62,121.951,4995.62,0.0,40.964,3443.902,38.51,-4999.54,92.593,4999.54,0.0,53.995,3565.741,48.38,-4990.601,142.857,4990.601,0.0,34.934,6911.429,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281
2020-07-13,11.377,-4995.215,384.615,4995.215,0.0,12.988,4375.866,29.04,-4995.62,121.951,4995.62,0.0,40.964,3541.464,38.48,-4999.54,92.593,4999.54,0.0,53.995,3562.963,48.66,-4990.601,142.857,4990.601,0.0,34.934,6951.429,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832
2020-07-14,11.824,-4995.215,384.615,4995.215,0.0,12.988,4547.694,29.14,-4995.62,121.951,4995.62,0.0,40.964,3553.658,38.96,-4999.54,92.593,4999.54,0.0,53.995,3607.407,48.84,-4990.601,142.857,4990.601,0.0,34.934,6977.143,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71
2020-07-15,11.804,-4995.215,384.615,4995.215,0.0,12.988,4540.057,29.53,-4995.62,121.951,4995.62,0.0,40.964,3601.22,39.24,-4999.54,92.593,4999.54,0.0,53.995,3633.333,48.94,-4990.601,142.857,4990.601,0.0,34.934,6991.428,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563
2020-07-16,11.764,-4995.215,384.615,4995.215,0.0,12.988,4524.784,29.73,-4995.62,121.951,4995.62,0.0,40.964,3625.61,38.63,-4999.54,92.593,4999.54,0.0,53.995,3576.852,48.44,-4990.601,142.857,4990.601,0.0,34.934,6920.0,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929
2020-07-17,11.993,-4995.215,384.615,4995.215,0.0,12.988,4612.606,29.35,-4995.62,121.951,4995.62,0.0,40.964,3579.268,38.48,-4999.54,92.593,4999.54,0.0,53.995,3562.963,48.71,-4990.601,142.857,4990.601,0.0,34.934,6958.571,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251
2020-07-20,11.635,-4995.215,384.615,4995.215,0.0,12.988,4475.145,30.37,-4995.62,121.951,4995.62,0.0,40.964,3703.659,38.92,-4999.54,92.593,4999.54,0.0,53.995,3603.704,49.2,-4990.601,142.857,4990.601,0.0,34.934,7028.572,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27
2020-07-21,12.291,-4995.215,384.615,4995.215,0.0,12.988,4727.158,30.77,-4995.62,121.951,4995.62,0.0,40.964,3752.439,39.53,-4999.54,92.593,4999.54,0.0,53.995,3660.185,50.32,-4990.601,142.857,4990.601,0.0,34.934,7188.571,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148
2020-07-22,12.162,-4995.215,384.615,4995.215,0.0,12.988,4677.519,30.11,-4995.62,121.951,4995.62,0.0,40.964,3671.951,41.21,-4999.54,92.593,4999.54,0.0,53.995,3815.741,51.91,-4990.601,142.857,4990.601,0.0,34.934,7415.714,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659
2020-07-23,12.042,-4995.215,384.615,4995.215,0.0,12.988,4631.698,29.25,-4995.62,121.951,4995.62,0.0,40.964,3567.073,40.25,-4999.54,92.593,4999.54,0.0,53.995,3726.852,51.88,-4990.601,142.857,4990.601,0.0,34.934,7411.429,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935
2020-07-24,11.983,-4995.215,384.615,4995.215,0.0,12.988,4608.788,29.03,-4995.62,121.951,4995.62,0.0,40.964,3540.244,39.98,-4999.54,92.593,4999.54,0.0,53.995,3701.852,52.33,-4990.601,142.857,4990.601,0.0,34.934,7475.715,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416
2020-07-27,12.112,-4995.215,384.615,4995.215,0.0,12.988,4658.427,29.42,-4995.62,121.951,4995.62,0.0,40.964,3587.805,41.21,-4999.54,92.593,4999.54,0.0,53.995,3815.741,53.96,-4990.601,142.857,4990.601,0.0,34.934,7708.571,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764
2020-07-28,11.804,-4995.215,384.615,4995.215,0.0,12.988,4540.057,29.49,-4995.62,121.951,4995.62,0.0,40.964,3596.341,41.53,-4999.54,92.593,4999.54,0.0,53.995,3845.37,54.1,-4990.601,142.857,4990.601,0.0,34.934,7728.571,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864
2020-07-29,12.032,-4995.215,384.615,4995.215,0.0,12.988,4627.88,30.25,-4995.62,121.951,4995.62,0.0,40.964,3689.024,42.1,-4999.54,92.593,4999.54,0.0,53.995,3898.148,54.26,-4990.601,142.857,4990.601,0.0,34.934,7751.428,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51
2020-07-30,11.665,-4995.215,384.615,4995.215,0.0,12.988,4486.6,29.79,-4995.62,121.951,4995.62,0.0,40.964,3632.927,41.09,-4999.54,92.593,4999.54,0.0,53.995,3804.63,53.43,-4990.601,142.857,4990.601,0.0,34.934,7632.857,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492
2020-07-31,11.556,-4995.215,384.615,4995.215,0.0,12.988,4444.598,29.26,-4995.62,121.951,4995.62,0.0,40.964,3568.293,40.02,-4999.54,92.593,4999.54,0.0,53.995,3705.556,54.3,-4990.601,142.857,4990.601,0.0,34.934,7757.143,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473
2020-08-03,11.377,-4995.215,384.615,4995.215,0.0,12.988,4375.866,29.6,-4995.62,121.951,4995.62,0.0,40.964,3609.756,40.38,-4999.54,92.593,4999.54,0.0,53.995,3738.889,54.4,-4990.601,142.857,4990.601,0.0,34.934,7771.429,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994
2020-08-04,11.556,-4995.215,384.615,4995.215,0.0,12.988,4444.598,29.84,-4995.62,121.951,4995.62,0.0,40.964,3639.024,41.06,-4999.54,92.593,4999.54,0.0,53.995,3801.852,56.03,-4990.601,142.857,4990.601,0.0,34.934,8004.286,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819
2020-08-05,11.616,-4995.215,384.615,4995.215,0.0,12.988,4467.508,30.16,-4995.62,121.951,4995.62,0.0,40.964,3678.049,41.38,-4999.54,92.593,4999.54,0.0,53.995,3831.482,57.06,-4990.601,142.857,4990.601,0.0,34.934,8151.429,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525
2020-08-06,11.506,-4995.215,384.615,4995.215,0.0,12.988,4425.505,30.71,-4995.62,121.951,4995.62,0.0,40.964,3745.122,41.97,-4999.54,92.593,4999.54,0.0,53.995,3886.111,58.47,-4990.601,142.857,4990.601,0.0,34.934,8352.857,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994
2020-08-07,11.377,-4995.215,384.615,4995.215,0.0,12.988,4375.866,30.55,-4995.62,121.951,4995.62,0.0,40.964,3725.61,41.15,-4999.54,92.593,4999.54,0.0,53.995,3810.185,57.32,-4990.601,142.857,4990.601,0.0,34.934,8188.571,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005
2020-08-10,11.467,-4995.215,384.615,4995.215,0.0,12.988,4410.232,31.72,-4995.62,121.951,4995.62,0.0,40.964,3868.293,42.36,-4999.54,92.593,4999.54,0.0,53.995,3922.222,57.35,-4990.601,142.857,4990.601,0.0,34.934,8192.857,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47
2020-08-11,11.506,-4995.215,384.615,4995.215,0.0,12.988,4425.505,32.89,-4995.62,121.951,4995.62,0.0,40.964,4010.976,43.08,-4999.54,92.593,4999.54,0.0,53.995,3988.889,53.19,-4990.601,142.857,4990.601,0.0,34.934,7598.571,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377
2020-08-12,11.755,-4995.215,384.615,4995.215,0.0,12.988,4520.965,34.47,-4995.62,121.951,4995.62,0.0,40.964,4203.659,44.03,-4999.54,92.593,4999.54,0.0,53.995,4076.852,53.32,-4990.601,142.857,4990.601,0.0,34.934,7617.143,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891
2020-08-13,11.486,-4995.215,384.615,4995.215,0.0,12.988,4417.869,34.67,-4995.62,121.951,4995.62,0.0,40.964,4228.049,43.13,-4999.54,92.593,4999.54,0.0,53.995,3993.519,55.0,-4990.601,142.857,4990.601,0.0,34.934,7857.143,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816
2020-08-14,11.447,-4995.215,384.615,4995.215,0.0,12.988,4402.595,33.84,-4995.62,121.951,4995.62,0.0,40.964,4126.829,43.73,-4999.54,92.593,4999.54,0.0,53.995,4049.074,54.26,-4990.601,142.857,4990.601,0.0,34.934,7751.428,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457
2020-08-17,11.377,-4995.215,384.615,4995.215,0.0,12.988,4375.866,34.08,-4995.62,121.951,4995.62,0.0,40.964,4156.098,44.09,-4999.54,92.593,4999.54,0.0,53.995,4082.407,55.82,-4990.601,142.857,4990.601,0.0,34.934,7974.286,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284
2020-08-18,11.486,-4995.215,384.615,4995.215,0.0,12.988,4417.869,32.6,-4995.62,121.951,4995.62,0.0,40.964,3975.61,42.81,-4999.54,92.593,4999.54,0.0,53.995,3963.889,56.38,-4990.601,142.857,4990.601,0.0,34.934,8054.286,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941
2020-08-19,11.467,-4995.215,384.615,4995.215,0.0,12.988,4410.232,32.18,-4995.62,121.951,4995.62,0.0,40.964,3924.39,41.98,-4999.54,92.593,4999.54,0.0,53.995,3887.037,54.58,-4990.601,142.857,4990.601,0.0,34.934,7797.143,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877
2020-08-20,11.258,-4995.215,384.615,4995.215,0.0,12.988,4330.046,31.03,-4995.62,121.951,4995.62,0.0,40.964,3784.146,41.08,-4999.54,92.593,4999.54,0.0,53.995,3803.704,55.22,-4990.601,142.857,4990.601,0.0,34.934,7888.572,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153
2020-08-21,11.199,-4995.215,384.615,4995.215,0.0,12.988,4307.135,30.84,-4995.62,121.951,4995.62,0.0,40.964,3760.976,41.28,-4999.54,92.593,4999.54,0.0,53.995,3822.222,54.48,-4990.601,142.857,4990.601,0.0,34.934,7782.857,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848
2020-08-24,11.447,-4995.215,384.615,4995.215,0.0,12.988,4402.595,31.28,-4995.62,121.951,4995.62,0.0,40.964,3814.634,41.74,-4999.54,92.593,4999.54,0.0,53.995,3864.815,53.84,-4990.601,142.857,4990.601,0.0,34.934,7691.429,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093
2020-08-25,11.516,-4995.215,384.615,4995.215,0.0,12.988,4429.324,31.89,-4995.62,121.951,4995.62,0.0,40.964,3889.024,41.79,-4999.54,92.593,4999.54,0.0,53.995,3869.445,54.24,-4990.601,142.857,4990.601,0.0,34.934,7748.572,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939
2020-08-26,11.328,-4995.215,384.615,4995.215,0.0,12.988,4356.775,31.36,-4995.62,121.951,4995.62,0.0,40.964,3824.39,40.69,-4999.54,92.593,4999.54,0.0,53.995,3767.592,55.12,-4990.601,142.857,4990.601,0.0,34.934,7874.286,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003
2020-08-27,11.189,-4995.215,384.615,4995.215,0.0,12.988,4303.317,31.08,-4995.62,121.951,4995.62,0.0,40.964,3790.244,39.09,-4999.54,92.593,4999.54,0.0,53.995,3619.444,54.47,-4990.601,142.857,4990.601,0.0,34.934,7781.429,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371
2020-08-28,11.586,-4995.215,384.615,4995.215,0.0,12.988,4456.053,32.22,-4995.62,121.951,4995.62,0.0,40.964,3929.268,40.14,-4999.54,92.593,4999.54,0.0,53.995,3716.667,55.17,-4990.601,142.857,4990.601,0.0,34.934,7881.428,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526
2020-08-31,11.308,-4995.215,384.615,4995.215,0.0,12.988,4349.138,30.95,-4995.62,121.951,4995.62,0.0,40.964,3774.39,38.64,-4999.54,92.593,4999.54,0.0,53.995,3577.778,55.81,-4990.601,142.857,4990.601,0.0,34.934,7972.857,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003
2020-09-01,11.834,-4995.215,384.615,4995.215,0.0,12.988,4551.512,31.33,-4995.62,121.951,4995.62,0.0,40.964,3820.732,39.06,-4999.54,92.593,4999.54,0.0,53.995,3616.667,55.78,-4990.601,142.857,4990.601,0.0,34.934,7968.571,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59
2020-09-02,11.755,-4995.215,384.615,4995.215,0.0,12.988,4520.965,31.71,-4995.62,121.951,4995.62,0.0,40.964,3867.073,39.46,-4999.54,92.593,4999.54,0.0,53.995,3653.704,54.82,-4990.601,142.857,4990.601,0.0,34.934,7831.429,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396
2020-09-03,11.655,-4995.215,384.615,4995.215,0.0,12.988,4482.781,30.81,-4995.62,121.951,4995.62,0.0,40.964,3757.317,38.53,-4999.54,92.593,4999.54,0.0,53.995,3567.592,54.2,-4990.601,142.857,4990.601,0.0,34.934,7742.857,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335
2020-09-04,11.486,-4995.215,384.615,4995.215,0.0,12.988,4417.869,31.07,-4995.62,121.951,4995.62,0.0,40.964,3789.024,38.95,-4999.54,92.593,4999.54,0.0,53.995,3606.482,54.38,-4990.601,142.857,4990.601,0.0,34.934,7768.572,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913
2020-09-08,10.931,-4995.215,384.615,4995.215,0.0,12.988,4204.04,31.07,-4995.62,121.951,4995.62,0.0,40.964,3789.024,38.33,-4999.54,92.593,4999.54,0.0,53.995,3549.074,54.03,-4990.601,142.857,4990.601,0.0,34.934,7718.571,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279
2020-09-09,11.109,-4995.215,384.615,4995.215,0.0,12.988,4272.77,31.66,-4995.62,121.951,4995.62,0.0,40.964,3860.976,39.08,-4999.54,92.593,4999.54,0.0,53.995,3618.519,54.76,-4990.601,142.857,4990.601,0.0,34.934,7822.857,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926
2020-09-10,10.762,-4995.215,384.615,4995.215,0.0,12.988,4139.127,31.08,-4995.62,121.951,4995.62,0.0,40.964,3790.244,38.51,-4999.54,92.593,4999.54,0.0,53.995,3565.741,54.51,-4990.601,142.857,4990.601,0.0,34.934,7787.143,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377
2020-09-11,10.821,-4995.215,384.615,4995.215,0.0,12.988,4162.037,31.25,-4995.62,121.951,4995.62,0.0,40.964,3810.976,38.92,-4999.54,92.593,4999.54,0.0,53.995,3603.704,54.5,-4990.601,142.857,4990.601,0.0,34.934,7785.714,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396
2020-09-14,10.772,-4995.215,384.615,4995.215,0.0,12.988,4142.945,32.18,-4995.62,121.951,4995.62,0.0,40.964,3924.39,39.96,-4999.54,92.593,4999.54,0.0,53.995,3700.0,54.91,-4990.601,142.857,4990.601,0.0,34.934,7844.286,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586
2020-09-15,10.871,-4995.215,384.615,4995.215,0.0,12.988,4181.129,32.28,-4995.62,121.951,4995.62,0.0,40.964,3936.585,39.88,-4999.54,92.593,4999.54,0.0,53.995,3692.593,54.89,-4990.601,142.857,4990.601,0.0,34.934,7841.428,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128
2020-09-16,11.02,-4995.215,384.615,4995.215,0.0,12.988,4238.405,32.13,-4995.62,121.951,4995.62,0.0,40.964,3918.293,40.01,-4999.54,92.593,4999.54,0.0,53.995,3704.629,54.81,-4990.601,142.857,4990.601,0.0,34.934,7830.0,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56
2020-09-17,11.01,-4995.215,384.615,4995.215,0.0,12.988,4234.586,32.39,-4995.62,121.951,4995.62,0.0,40.964,3950.0,40.93,-4999.54,92.593,4999.54,0.0,53.995,3789.815,54.67,-4990.601,142.857,4990.601,0.0,34.934,7810.0,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87
2020-09-18,11.01,-4995.215,384.615,4995.215,0.0,12.988,4234.586,31.96,-4995.62,121.951,4995.62,0.0,40.964,3897.561,40.5,-4999.54,92.593,4999.54,0.0,53.995,3750.0,54.58,-4990.601,142.857,4990.601,0.0,34.934,7797.143,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62
2020-09-21,10.523,-4995.215,384.615,4995.215,0.0,12.988,4047.486,31.86,-4995.62,121.951,4995.62,0.0,40.964,3885.366,39.76,-4999.54,92.593,4999.54,0.0,53.995,3681.481,52.82,-4990.601,142.857,4990.601,0.0,34.934,7545.714,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367
2020-09-22,10.444,-4995.215,384.615,4995.215,0.0,12.988,4016.939,32.14,-4995.62,121.951,4995.62,0.0,40.964,3919.512,41.7,-4999.54,92.593,4999.54,0.0,53.995,3861.111,52.37,-4990.601,142.857,4990.601,0.0,34.934,7481.428,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42
2020-09-23,10.136,-4995.215,384.615,4995.215,0.0,12.988,3898.569,31.38,-4995.62,121.951,4995.62,0.0,40.964,3826.829,41.08,-4999.54,92.593,4999.54,0.0,53.995,3803.704,50.73,-4990.601,142.857,4990.601,0.0,34.934,7247.143,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417
2020-09-24,10.087,-4995.215,384.615,4995.215,0.0,12.988,3879.477,31.73,-4995.62,121.951,4995.62,0.0,40.964,3869.512,40.37,-4999.54,92.593,4999.54,0.0,53.995,3737.963,50.9,-4990.601,142.857,4990.601,0.0,34.934,7271.429,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472
