date,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue
2020-09-03,13.814,-20000.0,359.433,5000.0,-172.564,13.911,4965.278,0.004,-40000.0,555555.579,5000.0,4999.996,0.009,2222.222,0.23,-25000.0,20833.334,5000.0,1249.95,0.24,4791.667,0.127,-15000.0,18518.518,5000.0,5749.54,0.27,2353.704
2020-09-04,13.998,-20000.0,359.433,5000.0,-172.564,13.911,5031.25,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.23,-25000.0,20833.334,5000.0,1249.95,0.24,4791.667,0.127,-15000.0,18518.518,5000.0,5749.54,0.27,2353.704
2020-09-08,13.872,-20000.0,359.433,5000.0,-172.564,13.911,4986.111,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.23,-25000.0,20833.334,5000.0,1249.95,0.24,4791.667,0.127,-15000.0,18518.518,5000.0,5749.54,0.27,2353.704
2020-09-09,13.718,-20000.0,359.433,5000.0,-172.564,13.911,4930.555,0.004,-40000.0,555555.579,5000.0,4999.996,0.009,2222.222,0.23,-30000.0,21739.13,5000.0,-249.99,0.23,5000.0,0.127,-15000.0,18518.518,5000.0,5749.54,0.27,2351.852
2020-09-10,13.215,-20000.0,359.433,5000.0,-172.564,13.911,4750.0,0.004,-40000.0,555555.579,5000.0,4999.996,0.009,2222.222,0.23,-30000.0,21739.13,5000.0,-249.99,0.23,5000.0,0.25,-15000.0,18518.518,5000.0,5749.54,0.27,4629.629
2020-09-11,12.935,-20000.0,359.433,5000.0,-172.564,13.911,4649.305,0.004,-40000.0,555555.579,5000.0,4999.996,0.009,2222.222,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.25,-15000.0,18518.518,5000.0,5749.54,0.27,4629.629
2020-09-14,12.964,-20000.0,359.433,5000.0,-172.564,13.911,4659.723,0.004,-40000.0,555555.579,5000.0,4999.996,0.009,2222.222,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.141,-15000.0,18518.518,5000.0,5749.54,0.27,2611.111
2020-09-15,12.694,-20000.0,359.433,5000.0,-172.564,13.911,4562.5,0.025,-40000.0,555555.579,5000.0,4999.996,0.009,13888.89,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.141,-15000.0,18518.518,5000.0,5749.54,0.27,2611.111
2020-09-16,12.452,-20000.0,359.433,5000.0,-172.564,13.911,4475.695,0.02,-40000.0,555555.579,5000.0,4999.996,0.009,11111.111,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.141,-15000.0,18518.518,5000.0,5749.54,0.27,2611.111
2020-09-17,12.684,-20000.0,359.433,5000.0,-172.564,13.911,4559.028,0.019,-40000.0,555555.579,5000.0,4999.996,0.009,10555.556,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.141,-15000.0,18518.518,5000.0,5749.54,0.27,2611.111
2020-09-18,12.858,-20000.0,359.433,5000.0,-172.564,13.911,4621.528,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.141,-15000.0,18518.518,5000.0,5749.54,0.27,2611.111
2020-09-21,11.979,-20000.0,359.433,5000.0,-172.564,13.911,4305.556,0.019,-40000.0,555555.579,5000.0,4999.996,0.009,10555.556,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.141,-15000.0,18518.518,5000.0,5749.54,0.27,2611.111
2020-09-22,12.182,-20000.0,359.433,5000.0,-172.564,13.911,4378.472,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.12,-15000.0,18518.518,5000.0,5749.54,0.27,2222.222
2020-09-23,11.544,-20000.0,359.433,5000.0,-172.564,13.911,4149.305,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.12,-15000.0,18518.518,5000.0,5749.54,0.27,2222.222
2020-09-24,11.815,-20000.0,359.433,5000.0,-172.564,13.911,4246.527,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.12,-15000.0,18518.518,5000.0,5749.54,0.27,2222.222
2020-09-25,11.921,-20000.0,359.433,5000.0,-172.564,13.911,4284.722,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.22,-30000.0,21739.13,5000.0,-249.99,0.23,4782.609,0.12,-15000.0,18518.518,5000.0,5749.54,0.27,2222.222
2020-09-28,12.365,-20000.0,359.433,5000.0,-172.564,13.911,4444.444,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.25,-30000.0,21739.13,5000.0,-249.99,0.23,5434.783,0.12,-15000.0,18518.518,5000.0,5749.54,0.27,2222.222
2020-09-29,12.626,-20000.0,359.433,5000.0,-172.564,13.911,4538.194,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.25,-30000.0,21739.13,5000.0,-249.99,0.23,5434.783,0.135,-15000.0,18518.518,5000.0,5749.54,0.27,2500.0
2020-09-30,12.124,-20000.0,359.433,5000.0,-172.564,13.911,4357.639,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.135,-15000.0,18518.518,5000.0,5749.54,0.27,2500.0
2020-10-01,12.162,-20000.0,359.433,5000.0,-172.564,13.911,4371.528,0.014,-40000.0,555555.579,5000.0,4999.996,0.009,7777.778,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.18,-15000.0,18518.518,5000.0,5749.54,0.27,3333.333
2020-10-02,12.346,-20000.0,359.433,5000.0,-172.564,13.911,4437.5,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.25,-15000.0,18518.518,5000.0,5749.54,0.27,4629.629
2020-10-05,12.587,-25000.0,397.224,5000.0,-172.564,12.587,5000.0,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.25,-15000.0,18518.518,5000.0,5749.54,0.27,4629.629
2020-10-06,12.597,-25000.0,397.224,5000.0,-172.564,12.587,5003.837,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.25,-15000.0,18518.518,5000.0,5749.54,0.27,4629.629
2020-10-07,12.703,-25000.0,397.224,5000.0,-172.564,12.587,5046.047,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.15,-15000.0,18518.518,5000.0,5749.54,0.27,2777.778
2020-10-08,12.867,-25000.0,397.224,5000.0,-172.564,12.587,5111.281,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.28,-15000.0,18518.518,5000.0,5749.54,0.27,5181.481
2020-10-09,13.264,-25000.0,397.224,5000.0,-172.564,12.587,5268.611,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.168,-15000.0,18518.518,5000.0,5749.54,0.27,3111.111
2020-10-12,13.167,-25000.0,397.224,5000.0,-172.564,12.587,5230.238,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.2,-15000.0,18518.518,5000.0,5749.54,0.27,3703.704
2020-10-13,12.761,-25000.0,397.224,5000.0,-172.564,12.587,5069.072,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.111,-15000.0,18518.518,5000.0,5749.54,0.27,2059.259
2020-10-14,12.626,-25000.0,397.224,5000.0,-172.564,12.587,5015.349,0.008,-40000.0,555555.579,5000.0,4999.996,0.009,4444.445,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.278,-15000.0,18518.518,5000.0,5749.54,0.27,5148.148
2020-10-15,12.758,-25000.0,397.224,5000.0,-172.564,12.587,5067.652,0.008,-40000.0,555555.579,5000.0,4999.996,0.009,4444.445,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.278,-15000.0,18518.518,5000.0,5749.54,0.27,5148.148
2020-10-16,13.119,-25000.0,397.224,5000.0,-172.564,12.587,5211.003,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.254,-15000.0,18518.518,5000.0,5749.54,0.27,4703.704
2020-10-19,12.777,-25000.0,397.224,5000.0,-172.564,12.587,5075.402,0.006,-40000.0,555555.579,5000.0,4999.996,0.009,3333.334,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.201,-15000.0,18518.518,5000.0,5749.54,0.27,3722.222
2020-10-20,12.865,-25000.0,397.224,5000.0,-172.564,12.587,5110.27,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.201,-15000.0,18518.518,5000.0,5749.54,0.27,3722.222
2020-10-21,12.992,-25000.0,397.224,5000.0,-172.564,12.587,5160.637,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.201,-15000.0,18518.518,5000.0,5749.54,0.27,3722.222
2020-10-22,13.548,-25000.0,397.224,5000.0,-172.564,12.587,5381.475,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.2,-15000.0,18518.518,5000.0,5749.54,0.27,3703.704
2020-10-23,13.343,-25000.0,397.224,5000.0,-172.564,12.587,5300.114,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.16,-15000.0,18518.518,5000.0,5749.54,0.27,2962.963
2020-10-26,13.333,-25000.0,397.224,5000.0,-172.564,12.587,5296.239,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.34,-30000.0,21739.13,5000.0,-249.99,0.23,7391.304,0.171,-15000.0,18518.518,5000.0,5749.54,0.27,3159.259
2020-10-27,13.333,-25000.0,397.224,5000.0,-172.564,12.587,5296.239,0.018,-40000.0,555555.579,5000.0,4999.996,0.009,10000.0,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.171,-15000.0,18518.518,5000.0,5749.54,0.27,3159.259
2020-10-28,12.631,-25000.0,397.224,5000.0,-172.564,12.587,5017.286,0.016,-40000.0,555555.579,5000.0,4999.996,0.009,8888.89,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.245,-15000.0,18518.518,5000.0,5749.54,0.27,4537.037
2020-10-29,12.533,-25000.0,397.224,5000.0,-172.564,12.587,4978.543,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.36,-30000.0,21739.13,5000.0,-249.99,0.23,7826.087,0.245,-15000.0,18518.518,5000.0,5749.54,0.27,4537.037
2020-10-30,12.114,-25000.0,397.224,5000.0,-172.564,12.587,4811.946,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.36,-30000.0,21739.13,5000.0,-249.99,0.23,7826.087,0.245,-15000.0,18518.518,5000.0,5749.54,0.27,4537.037
2020-11-02,11.773,-25000.0,397.224,5000.0,-172.564,12.587,4676.343,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.36,-30000.0,21739.13,5000.0,-249.99,0.23,7826.087,0.245,-15000.0,18518.518,5000.0,5749.54,0.27,4537.037
2020-11-03,12.221,-25000.0,397.224,5000.0,-172.564,12.587,4854.563,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.36,-30000.0,21739.13,5000.0,-249.99,0.23,7826.087,0.245,-15000.0,18518.518,5000.0,5749.54,0.27,4537.037
2020-11-04,11.86,-25000.0,397.224,5000.0,-172.564,12.587,4711.212,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.36,-30000.0,21739.13,5000.0,-249.99,0.23,7826.087,0.245,-15000.0,18518.518,5000.0,5749.54,0.27,4537.037
2020-11-05,12.27,-25000.0,397.224,5000.0,-172.564,12.587,4873.935,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.36,-30000.0,21739.13,5000.0,-249.99,0.23,7826.087,0.198,-15000.0,18518.518,5000.0,5749.54,0.27,3666.667
2020-11-06,12.202,-25000.0,397.224,5000.0,-172.564,12.587,4846.815,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.37,-30000.0,21739.13,5000.0,-249.99,0.23,8043.478,0.233,-15000.0,18518.518,5000.0,5749.54,0.27,4314.815
2020-11-09,13.948,-25000.0,397.224,5000.0,-172.564,12.587,5540.324,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.37,-30000.0,21739.13,5000.0,-249.99,0.23,8043.478,0.13,-15000.0,18518.518,5000.0,5749.54,0.27,2407.407
2020-11-10,14.816,-25000.0,397.224,5000.0,-172.564,12.587,5885.141,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.13,-15000.0,18518.518,5000.0,5749.54,0.27,2407.407
2020-11-11,14.387,-25000.0,397.224,5000.0,-172.564,12.587,5714.67,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.198,-15000.0,18518.518,5000.0,5749.54,0.27,3666.667
2020-11-12,13.587,-25000.0,397.224,5000.0,-172.564,12.587,5396.973,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.33,-30000.0,21739.13,5000.0,-249.99,0.23,7173.913,0.13,-15000.0,18518.518,5000.0,5749.54,0.27,2407.407
2020-11-13,13.684,-25000.0,397.224,5000.0,-172.564,12.587,5435.716,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.13,-15000.0,18518.518,5000.0,5749.54,0.27,2407.407
2020-11-16,14.094,-25000.0,397.224,5000.0,-172.564,12.587,5598.439,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.196,-15000.0,18518.518,5000.0,5749.54,0.27,3629.629
2020-11-17,14.377,-25000.0,397.224,5000.0,-172.564,12.587,5710.795,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.46,-30000.0,21739.13,5000.0,-249.99,0.23,10000.0,0.196,-15000.0,18518.518,5000.0,5749.54,0.27,3629.629
2020-11-18,14.221,-25000.0,397.224,5000.0,-172.564,12.587,5648.805,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.46,-30000.0,21739.13,5000.0,-249.99,0.23,10000.0,0.153,-15000.0,18518.518,5000.0,5749.54,0.27,2833.333
2020-11-19,14.191,-25000.0,397.224,5000.0,-172.564,12.587,5637.182,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.115,-15000.0,18518.518,5000.0,5749.54,0.27,2129.63
2020-11-20,14.474,-25000.0,397.224,5000.0,-172.564,12.587,5749.539,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.15,-15000.0,18518.518,5000.0,5749.54,0.27,2769.444
2020-11-23,14.894,-30000.0,335.713,5000.0,671.146,14.894,5000.0,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.15,-15000.0,18518.518,5000.0,5749.54,0.27,2777.778
2020-11-24,15.781,-30000.0,335.713,5000.0,671.146,14.894,5297.97,0.01,-40000.0,555555.579,5000.0,4999.996,0.009,5555.556,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.112,-15000.0,18518.518,5000.0,5749.54,0.27,2066.667
2020-11-25,15.733,-30000.0,335.713,5000.0,671.146,14.894,5281.598,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.112,-15000.0,18518.518,5000.0,5749.54,0.27,2066.667
2020-11-27,15.42,-30000.0,335.713,5000.0,671.146,14.894,5176.817,0.008,-40000.0,555555.579,5000.0,4999.996,0.009,4444.445,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.111,-15000.0,18518.518,5000.0,5749.54,0.27,2057.407
2020-11-30,14.66,-30000.0,335.713,5000.0,671.146,14.894,4921.414,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.111,-15000.0,18518.518,5000.0,5749.54,0.27,2057.407
2020-12-01,14.991,-30000.0,335.713,5000.0,671.146,14.894,5032.743,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.111,-15000.0,18518.518,5000.0,5749.54,0.27,2057.407
2020-12-02,15.186,-30000.0,335.713,5000.0,671.146,14.894,5098.232,0.008,-40000.0,555555.579,5000.0,4999.996,0.009,4444.445,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.111,-15000.0,18518.518,5000.0,5749.54,0.27,2055.556
2020-12-03,15.664,-30000.0,335.713,5000.0,671.146,14.894,5258.677,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.111,-15000.0,18518.518,5000.0,5749.54,0.27,2055.556
2020-12-04,16.718,-30000.0,335.713,5000.0,671.146,14.894,5612.311,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.15,-15000.0,18518.518,5000.0,5749.54,0.27,2777.778
2020-12-07,16.698,-30000.0,335.713,5000.0,671.146,14.894,5605.763,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.119,-15000.0,18518.518,5000.0,5749.54,0.27,2204.63
2020-12-08,17.186,-30000.0,335.713,5000.0,671.146,14.894,5769.482,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-09,17.751,-30000.0,335.713,5000.0,671.146,14.894,5959.398,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-10,16.396,-30000.0,335.713,5000.0,671.146,14.894,5504.256,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-11,15.986,-30000.0,335.713,5000.0,671.146,14.894,5366.732,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-14,15.898,-30000.0,335.713,5000.0,671.146,14.894,5337.262,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.139,-15000.0,18518.518,5000.0,5749.54,0.27,2573.148
2020-12-15,16.366,-30000.0,335.713,5000.0,671.146,14.894,5494.433,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-16,15.752,-30000.0,335.713,5000.0,671.146,14.894,5288.146,0.007,-40000.0,555555.579,5000.0,4999.996,0.009,3888.889,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.08,-15000.0,18518.518,5000.0,5749.54,0.27,1490.741
2020-12-17,15.762,-30000.0,335.713,5000.0,671.146,14.894,5291.422,0.008,-40000.0,555555.579,5000.0,4999.996,0.009,4444.445,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.08,-15000.0,18518.518,5000.0,5749.54,0.27,1490.741
2020-12-18,16.035,-30000.0,335.713,5000.0,671.146,14.894,5383.104,0.009,-40000.0,555555.579,5000.0,4999.996,0.009,5000.0,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-21,15.381,-30000.0,335.713,5000.0,671.146,14.894,5163.72,0.012,-40000.0,555555.579,5000.0,4999.996,0.009,6666.667,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-22,15.069,-30000.0,335.713,5000.0,671.146,14.894,5058.939,0.011,-40000.0,555555.579,5000.0,4999.996,0.009,6111.111,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-23,15.479,-30000.0,335.713,5000.0,671.146,14.894,5196.464,0.013,-40000.0,555555.579,5000.0,4999.996,0.009,7222.223,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-15000.0,18518.518,5000.0,5749.54,0.27,1851.852
2020-12-24,15.177,-30000.0,335.713,5000.0,671.146,14.894,5094.957,0.015,-40000.0,555555.579,5000.0,4999.996,0.009,8333.334,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.137,-15000.0,18518.518,5000.0,5749.54,0.27,2535.185
2020-12-28,15.498,-30000.0,335.713,5000.0,671.146,14.894,5203.012,0.02,-40000.0,555555.579,5000.0,4999.996,0.009,11111.111,0.37,-30000.0,21739.13,5000.0,-249.99,0.23,8043.478,0.137,-15000.0,18518.518,5000.0,5749.54,0.27,2535.185
2020-12-29,15.167,-30000.0,335.713,5000.0,671.146,14.894,5091.683,0.045,-40000.0,555555.579,5000.0,4999.996,0.009,25000.002,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.139,-15000.0,18518.518,5000.0,5749.54,0.27,2574.074
2020-12-30,15.528,-30000.0,335.713,5000.0,671.146,14.894,5212.836,0.034,-40000.0,555555.579,5000.0,4999.996,0.009,18888.891,0.44,-30000.0,21739.13,5000.0,-249.99,0.23,9565.217,0.139,-15000.0,18518.518,5000.0,5749.54,0.27,2574.074
2020-12-31,16.015,-30000.0,335.713,5000.0,671.146,14.894,5376.555,0.035,-40000.0,555555.579,5000.0,4999.996,0.009,19444.445,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.11,-15000.0,18518.518,5000.0,5749.54,0.27,2037.037
2021-01-04,15.654,-30000.0,335.713,5000.0,671.146,14.894,5255.402,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.11,-20000.0,45454.546,5000.0,-1999.84,0.11,5000.0
2021-01-05,15.947,-30000.0,335.713,5000.0,671.146,14.894,5353.635,0.029,-40000.0,555555.579,5000.0,4999.996,0.009,16111.111,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.109,-20000.0,45454.546,5000.0,-1999.84,0.11,4940.909
2021-01-06,17.0,-30000.0,335.713,5000.0,671.146,14.894,5707.27,0.025,-40000.0,555555.579,5000.0,4999.996,0.009,13888.89,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.109,-20000.0,45454.546,5000.0,-1999.84,0.11,4940.909
2021-01-07,17.371,-30000.0,335.713,5000.0,671.146,14.894,5831.696,0.025,-40000.0,555555.579,5000.0,4999.996,0.009,13888.89,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.109,-20000.0,45454.546,5000.0,-1999.84,0.11,4940.909
2021-01-08,16.805,-30000.0,335.713,5000.0,671.146,14.894,5641.781,0.027,-40000.0,555555.579,5000.0,4999.996,0.009,15000.001,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.101,-20000.0,45454.546,5000.0,-1999.84,0.11,4590.909
2021-01-11,16.708,-30000.0,335.713,5000.0,671.146,14.894,5609.037,0.031,-40000.0,555555.579,5000.0,4999.996,0.009,17222.223,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.139,-20000.0,45454.546,5000.0,-1999.84,0.11,6309.091
2021-01-12,16.844,-30000.0,335.713,5000.0,671.146,14.894,5654.878,0.033,-40000.0,555555.579,5000.0,4999.996,0.009,18333.334,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.119,-20000.0,45454.546,5000.0,-1999.84,0.11,5431.818
2021-01-13,17.088,-30000.0,335.713,5000.0,671.146,14.894,5736.738,0.028,-40000.0,555555.579,5000.0,4999.996,0.009,15555.557,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.119,-20000.0,45454.546,5000.0,-1999.84,0.11,5431.818
2021-01-14,17.388,-30000.0,335.713,5000.0,671.146,14.894,5837.325,0.028,-40000.0,555555.579,5000.0,4999.996,0.009,15555.557,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-15,17.005,-30000.0,335.713,5000.0,671.146,14.894,5708.706,0.026,-40000.0,555555.579,5000.0,4999.996,0.009,14444.445,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-19,16.838,-30000.0,335.713,5000.0,671.146,14.894,5652.641,0.028,-40000.0,555555.579,5000.0,4999.996,0.009,15555.557,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455
2021-01-20,16.71,-30000.0,335.713,5000.0,671.146,14.894,5609.768,0.031,-40000.0,555555.579,5000.0,4999.996,0.009,17222.223,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545
2021-01-21,16.494,-30000.0,335.713,5000.0,671.146,14.894,5537.214,0.031,-40000.0,555555.579,5000.0,4999.996,0.009,17222.223,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.137,-20000.0,45454.546,5000.0,-1999.84,0.11,6227.273
