date,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,ZLAB_adj_close,ZLAB_cashflow,ZLAB_cml_units,ZLAB_cml_cost,ZLAB_gain_loss,ZLAB_avg_price,ZLAB_mktvalue,CBIO_adj_close,CBIO_cashflow,CBIO_cml_units,CBIO_cml_cost,CBIO_gain_loss,CBIO_avg_price,CBIO_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2020-07-27,1.7,-4999.04,5000.0,4999.04,0.0,1.0,8500.0,76.44,-4992.3,217.391,4992.3,0.0,22.965,16617.392,5.56,-4994.37,714.286,4994.37,0.0,6.992,3971.429,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667,1.97,-4998.96,5000.0,4998.96,0.0,1.0,9850.0
2020-07-28,1.73,-4999.04,5000.0,4999.04,0.0,1.0,8650.0,74.35,-4992.3,217.391,4992.3,0.0,22.965,16163.043,5.63,-4994.37,714.286,4994.37,0.0,6.992,4021.429,12.84,-4999.54,2500.0,4999.54,0.0,2.0,32100.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333,1.96,-4998.96,5000.0,4998.96,0.0,1.0,9800.0
2020-07-29,1.69,-4999.04,5000.0,4999.04,0.0,1.0,8450.0,74.88,-4992.3,217.391,4992.3,0.0,22.965,16278.26,5.13,-4994.37,714.286,4994.37,0.0,6.992,3664.286,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0,2.02,-4998.96,5000.0,4998.96,0.0,1.0,10100.0
2020-07-30,1.67,-4999.04,5000.0,4999.04,0.0,1.0,8350.0,75.16,-4992.3,217.391,4992.3,0.0,22.965,16339.131,5.34,-4994.37,714.286,4994.37,0.0,6.992,3814.286,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492,12.75,-4998.0,833.333,4998.0,0.0,5.998,10625.0,1.95,-4998.96,5000.0,4998.96,0.0,1.0,9750.0
2020-07-31,1.64,-4999.04,5000.0,4999.04,0.0,1.0,8200.0,76.11,-4992.3,217.391,4992.3,0.0,22.965,16545.652,5.11,-4994.37,714.286,4994.37,0.0,6.992,3650.0,12.51,-4999.54,2500.0,4999.54,0.0,2.0,31275.001,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,12.9,-4998.0,833.333,4998.0,0.0,5.998,10750.0,1.97,-4998.96,5000.0,4998.96,0.0,1.0,9850.0
2020-08-03,1.75,-4999.04,5000.0,4999.04,0.0,1.0,8750.0,80.25,-4992.3,217.391,4992.3,0.0,22.965,17445.652,5.32,-4994.37,714.286,4994.37,0.0,6.992,3800.0,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667,1.93,-4998.96,5000.0,4998.96,0.0,1.0,9650.0
2020-08-04,1.77,-4999.04,5000.0,4999.04,0.0,1.0,8850.0,80.0,-4992.3,217.391,4992.3,0.0,22.965,17391.304,5.33,-4994.37,714.286,4994.37,0.0,6.992,3807.143,12.04,-4999.54,2500.0,4999.54,0.0,2.0,30100.0,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667,1.95,-4998.96,5000.0,4998.96,0.0,1.0,9750.0
2020-08-05,1.84,-4999.04,5000.0,4999.04,0.0,1.0,9200.0,81.2,-4992.3,217.391,4992.3,0.0,22.965,17652.173,5.4,-4994.37,714.286,4994.37,0.0,6.992,3857.143,12.27,-4999.54,2500.0,4999.54,0.0,2.0,30675.001,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2020-08-06,1.79,-4999.04,5000.0,4999.04,0.0,1.0,8950.0,81.28,-4992.3,217.391,4992.3,0.0,22.965,17669.565,5.37,-4994.37,714.286,4994.37,0.0,6.992,3835.714,12.21,-4999.54,2500.0,4999.54,0.0,2.0,30525.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2020-08-07,1.76,-4999.04,5000.0,4999.04,0.0,1.0,8800.0,80.35,-4992.3,217.391,4992.3,0.0,22.965,17467.391,5.39,-4994.37,714.286,4994.37,0.0,6.992,3850.0,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334,2.12,-4998.96,5000.0,4998.96,0.0,1.0,10599.999
2020-08-10,1.79,-4999.04,5000.0,4999.04,0.0,1.0,8950.0,79.65,-4992.3,217.391,4992.3,0.0,22.965,17315.218,5.66,-4994.37,714.286,4994.37,0.0,6.992,4042.857,12.03,-4999.54,2500.0,4999.54,0.0,2.0,30074.999,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333,2.12,-4998.96,5000.0,4998.96,0.0,1.0,10599.999
2020-08-11,1.73,-4999.04,5000.0,4999.04,0.0,1.0,8650.0,78.28,-4992.3,217.391,4992.3,0.0,22.965,17017.391,5.29,-4994.37,714.286,4994.37,0.0,6.992,3778.571,11.69,-4999.54,2500.0,4999.54,0.0,2.0,29224.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0
2020-08-12,1.63,-4999.04,5000.0,4999.04,0.0,1.0,8150.0,79.65,-4992.3,217.391,4992.3,0.0,22.965,17315.218,5.32,-4994.37,714.286,4994.37,0.0,6.992,3800.0,12.44,-4999.54,2500.0,4999.54,0.0,2.0,31099.999,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2020-08-13,1.67,-4999.04,5000.0,4999.04,0.0,1.0,8350.0,81.29,-4992.3,217.391,4992.3,0.0,22.965,17671.739,5.41,-4994.37,714.286,4994.37,0.0,6.992,3864.286,13.05,-4999.54,2500.0,4999.54,0.0,2.0,32625.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2020-08-14,1.79,-4999.04,5000.0,4999.04,0.0,1.0,8950.0,79.53,-4992.3,217.391,4992.3,0.0,22.965,17289.13,5.32,-4994.37,714.286,4994.37,0.0,6.992,3800.0,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0
2020-08-17,1.79,-4999.04,5000.0,4999.04,0.0,1.0,8950.0,82.5,-4992.3,217.391,4992.3,0.0,22.965,17934.783,5.51,-4994.37,714.286,4994.37,0.0,6.992,3935.714,12.53,-4999.54,2500.0,4999.54,0.0,2.0,31324.999,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2020-08-18,1.79,-4999.04,5000.0,4999.04,0.0,1.0,8950.0,81.52,-4992.3,217.391,4992.3,0.0,22.965,17721.738,5.38,-4994.37,714.286,4994.37,0.0,6.992,3842.857,12.29,-4999.54,2500.0,4999.54,0.0,2.0,30725.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2020-08-19,1.75,-4999.04,5000.0,4999.04,0.0,1.0,8750.0,80.25,-4992.3,217.391,4992.3,0.0,22.965,17445.652,5.34,-4994.37,714.286,4994.37,0.0,6.992,3814.286,12.45,-4999.54,2500.0,4999.54,0.0,2.0,31125.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667,2.27,-4998.96,5000.0,4998.96,0.0,1.0,11350.0
2020-08-20,1.82,-4999.04,5000.0,4999.04,0.0,1.0,9100.0,79.98,-4992.3,217.391,4992.3,0.0,22.965,17386.957,5.44,-4994.37,714.286,4994.37,0.0,6.992,3885.714,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-21,1.83,-4999.04,5000.0,4999.04,0.0,1.0,9150.0,80.37,-4992.3,217.391,4992.3,0.0,22.965,17471.74,5.32,-4994.37,714.286,4994.37,0.0,6.992,3800.0,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0
2020-08-24,1.72,-4999.04,5000.0,4999.04,0.0,1.0,8600.0,80.28,-4992.3,217.391,4992.3,0.0,22.965,17452.174,5.1,-4994.37,714.286,4994.37,0.0,6.992,3642.857,13.16,-4999.54,2500.0,4999.54,0.0,2.0,32900.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-25,1.69,-4999.04,5000.0,4999.04,0.0,1.0,8450.0,81.94,-4992.3,217.391,4992.3,0.0,22.965,17813.044,5.18,-4994.37,714.286,4994.37,0.0,6.992,3700.0,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-26,1.7,-4999.04,5000.0,4999.04,0.0,1.0,8500.0,83.37,-4992.3,217.391,4992.3,0.0,22.965,18123.914,5.04,-4994.37,714.286,4994.37,0.0,6.992,3600.0,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2020-08-27,1.63,-4999.04,5000.0,4999.04,0.0,1.0,8150.0,80.45,-4992.3,217.391,4992.3,0.0,22.965,17489.13,4.93,-4994.37,714.286,4994.37,0.0,6.992,3521.428,13.67,-4999.54,2500.0,4999.54,0.0,2.0,34175.0,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2020-08-28,1.72,-4999.04,5000.0,4999.04,0.0,1.0,8600.0,81.43,-4992.3,217.391,4992.3,0.0,22.965,17702.174,5.1,-4994.37,714.286,4994.37,0.0,6.992,3642.857,13.48,-4999.54,2500.0,4999.54,0.0,2.0,33699.999,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-31,1.72,-4999.04,5000.0,4999.04,0.0,1.0,8600.0,79.37,-4992.3,217.391,4992.3,0.0,22.965,17254.348,5.22,-4994.37,714.286,4994.37,0.0,6.992,3728.571,12.93,-4999.54,2500.0,4999.54,0.0,2.0,32325.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333,2.25,-4998.96,5000.0,4998.96,0.0,1.0,11250.0
2020-09-01,1.68,-4999.04,5000.0,4999.04,0.0,1.0,8400.0,81.06,-4992.3,217.391,4992.3,0.0,22.965,17621.739,5.05,-4994.37,714.286,4994.37,0.0,6.992,3607.143,14.16,-4999.54,2500.0,4999.54,0.0,2.0,35400.0,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-09-02,1.64,-4999.04,5000.0,4999.04,0.0,1.0,8200.0,81.89,-4992.3,217.391,4992.3,0.0,22.965,17802.174,4.93,-4994.37,714.286,4994.37,0.0,6.992,3521.428,13.88,-4999.54,2500.0,4999.54,0.0,2.0,34700.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0
2020-09-03,1.59,-4999.04,5000.0,4999.04,0.0,1.0,7950.0,78.3,-4992.3,217.391,4992.3,0.0,22.965,17021.74,4.64,-4994.37,714.286,4994.37,0.0,6.992,3314.286,13.55,-4999.54,2500.0,4999.54,0.0,2.0,33875.0,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0
2020-09-04,1.55,-4999.04,5000.0,4999.04,0.0,1.0,7750.0,77.91,-4992.3,217.391,4992.3,0.0,22.965,16936.957,4.67,-4994.37,714.286,4994.37,0.0,6.992,3335.714,13.56,-4999.54,2500.0,4999.54,0.0,2.0,33900.001,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-09-08,1.57,-4999.04,5000.0,4999.04,0.0,1.0,7850.0,76.27,-4992.3,217.391,4992.3,0.0,22.965,16580.434,4.65,-4994.37,714.286,4994.37,0.0,6.992,3321.429,14.09,-4999.54,2500.0,4999.54,0.0,2.0,35225.0,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001
2020-09-09,1.72,-4999.04,5000.0,4999.04,0.0,1.0,8600.0,78.5,-4992.3,217.391,4992.3,0.0,22.965,17065.217,4.61,-4994.37,714.286,4994.37,0.0,6.992,3292.857,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2020-09-10,1.66,-4999.04,5000.0,4999.04,0.0,1.0,8300.0,74.0,-4992.3,217.391,4992.3,0.0,22.965,16086.957,4.64,-4994.37,714.286,4994.37,0.0,6.992,3314.286,13.74,-4999.54,2500.0,4999.54,0.0,2.0,34349.999,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2020-09-11,1.62,-4999.04,5000.0,4999.04,0.0,1.0,8100.0,75.17,-4992.3,217.391,4992.3,0.0,22.965,16341.304,4.55,-4994.37,714.286,4994.37,0.0,6.992,3250.0,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0
2020-09-14,1.66,-4999.04,5000.0,4999.04,0.0,1.0,8300.0,77.42,-4992.3,217.391,4992.3,0.0,22.965,16830.434,4.77,-4994.37,714.286,4994.37,0.0,6.992,3407.143,12.99,-4999.54,2500.0,4999.54,0.0,2.0,32474.999,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0
2020-09-15,1.66,-4999.04,5000.0,4999.04,0.0,1.0,8300.0,78.8,-4992.3,217.391,4992.3,0.0,22.965,17130.435,4.81,-4994.37,714.286,4994.37,0.0,6.992,3435.714,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128,12.14,-4998.0,833.333,4998.0,0.0,5.998,10116.667,2.06,-4998.96,5000.0,4998.96,0.0,1.0,10300.0
2020-09-16,1.67,-4999.04,5000.0,4999.04,0.0,1.0,8350.0,82.61,-4992.3,217.391,4992.3,0.0,22.965,17958.696,4.93,-4994.37,714.286,4994.37,0.0,6.992,3521.428,12.78,-4999.54,2500.0,4999.54,0.0,2.0,31949.999,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56,11.82,-4998.0,833.333,4998.0,0.0,5.998,9850.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-17,1.69,-4999.04,5000.0,4999.04,0.0,1.0,8450.0,80.83,-4992.3,217.391,4992.3,0.0,22.965,17571.74,4.84,-4994.37,714.286,4994.37,0.0,6.992,3457.143,12.73,-4999.54,2500.0,4999.54,0.0,2.0,31824.999,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333,1.99,-4998.96,5000.0,4998.96,0.0,1.0,9950.0
2020-09-18,1.73,-4999.04,5000.0,4999.04,0.0,1.0,8650.0,79.27,-4992.3,217.391,4992.3,0.0,22.965,17232.608,4.82,-4994.37,714.286,4994.37,0.0,6.992,3442.857,14.34,-4999.54,2500.0,4999.54,0.0,2.0,35850.0,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62,11.25,-4998.0,833.333,4998.0,0.0,5.998,9375.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-21,1.65,-4999.04,5000.0,4999.04,0.0,1.0,8250.0,73.3,-4992.3,217.391,4992.3,0.0,22.965,15934.783,4.43,-4994.37,714.286,4994.37,0.0,6.992,3164.286,13.47,-4999.54,2500.0,4999.54,0.0,2.0,33675.001,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367,10.31,-4998.0,833.333,4998.0,0.0,5.998,8591.667,2.0,-4998.96,5000.0,4998.96,0.0,1.0,10000.0
2020-09-22,1.6,-4999.04,5000.0,4999.04,0.0,1.0,8000.0,76.03,-4992.3,217.391,4992.3,0.0,22.965,16528.261,4.46,-4994.37,714.286,4994.37,0.0,6.992,3185.714,13.42,-4999.54,2500.0,4999.54,0.0,2.0,33550.0,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42,12.35,-4998.0,833.333,4998.0,0.0,5.998,10291.667,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0
2020-09-23,1.53,-4999.04,5000.0,4999.04,0.0,1.0,7650.0,76.62,-4992.3,217.391,4992.3,0.0,22.965,16656.522,4.22,-4994.37,714.286,4994.37,0.0,6.992,3014.286,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0,2.01,-4998.96,5000.0,4998.96,0.0,1.0,10050.0
2020-09-24,1.45,-4999.04,5000.0,4999.04,0.0,1.0,7250.0,77.12,-4992.3,217.391,4992.3,0.0,22.965,16765.218,4.28,-4994.37,714.286,4994.37,0.0,6.992,3057.143,12.47,-4999.54,2500.0,4999.54,0.0,2.0,31175.001,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-25,1.56,-4999.04,5000.0,4999.04,0.0,1.0,7800.0,79.33,-4992.3,217.391,4992.3,0.0,22.965,17245.653,4.46,-4994.37,714.286,4994.37,0.0,6.992,3185.714,12.72,-4999.54,2500.0,4999.54,0.0,2.0,31800.001,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-28,1.5,-4999.04,5000.0,4999.04,0.0,1.0,7500.0,82.72,-4992.3,217.391,4992.3,0.0,22.965,17982.609,4.38,-4994.37,714.286,4994.37,0.0,6.992,3128.572,12.0,-4999.54,2500.0,4999.54,0.0,2.0,30000.0,16.707,-4998.737,1250.0,4998.737,0.0,3.999,20884.221,12.31,-4998.0,833.333,4998.0,0.0,5.998,10258.334,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2020-09-29,1.48,-4999.04,5000.0,4999.04,0.0,1.0,7400.0,82.59,-4992.3,217.391,4992.3,0.0,22.965,17954.347,4.35,-4994.37,714.286,4994.37,0.0,6.992,3107.143,12.32,-4999.54,2500.0,4999.54,0.0,2.0,30799.999,16.337,-4998.737,1250.0,4998.737,0.0,3.999,20421.083,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-30,1.54,-4999.04,5000.0,4999.04,0.0,1.0,7700.0,83.17,-4992.3,217.391,4992.3,0.0,22.965,18080.434,4.3,-4994.37,714.286,4994.37,0.0,6.992,3071.429,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,16.449,-4998.737,1250.0,4998.737,0.0,3.999,20561.104,11.61,-4998.0,833.333,4998.0,0.0,5.998,9675.0,2.02,-4998.96,5000.0,4998.96,0.0,1.0,10100.0
2020-10-01,1.58,-4999.04,5000.0,4999.04,0.0,1.0,7900.0,87.38,-4992.3,217.391,4992.3,0.0,22.965,18995.652,4.61,-4994.37,714.286,4994.37,0.0,6.992,3292.857,13.41,-4999.54,2500.0,4999.54,0.0,2.0,33525.0,16.233,-4998.737,1250.0,4998.737,0.0,3.999,20291.839,11.91,-4998.0,833.333,4998.0,0.0,5.998,9925.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-02,1.55,-4999.04,5000.0,4999.04,0.0,1.0,7750.0,84.54,-4992.3,217.391,4992.3,0.0,22.965,18378.261,4.55,-4994.37,714.286,4994.37,0.0,6.992,3250.0,13.57,-4999.54,2500.0,4999.54,0.0,2.0,33924.999,15.691,-4998.737,1250.0,4998.737,0.0,3.999,19613.287,11.63,-4998.0,833.333,4998.0,0.0,5.998,9691.667,1.98,-4998.96,5000.0,4998.96,0.0,1.0,9900.0
2020-10-05,1.58,-4999.04,5000.0,4999.04,0.0,1.0,7900.0,84.61,-4992.3,217.391,4992.3,0.0,22.965,18393.478,4.65,-4994.37,714.286,4994.37,0.0,6.992,3321.429,13.95,-4999.54,2500.0,4999.54,0.0,2.0,34875.0,17.061,-4998.737,1250.0,4998.737,0.0,3.999,21325.815,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-06,1.52,-4999.04,5000.0,4999.04,0.0,1.0,7600.0,85.08,-4992.3,217.391,4992.3,0.0,22.965,18495.653,4.6,-4994.37,714.286,4994.37,0.0,6.992,3285.714,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,12.41,-4998.0,833.333,4998.0,0.0,5.998,10341.667,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-07,1.52,-4999.04,5000.0,4999.04,0.0,1.0,7600.0,90.53,-4992.3,217.391,4992.3,0.0,22.965,19680.435,4.66,-4994.37,714.286,4994.37,0.0,6.992,3328.571,14.51,-4999.54,2500.0,4999.54,0.0,2.0,36275.001,16.931,-4998.737,1250.0,4998.737,0.0,3.999,21164.258,12.21,-4998.0,833.333,4998.0,0.0,5.998,10175.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-08,1.57,-4999.04,5000.0,4999.04,0.0,1.0,7850.0,91.8,-4992.3,217.391,4992.3,0.0,22.965,19956.522,4.61,-4994.37,714.286,4994.37,0.0,6.992,3292.857,14.86,-4999.54,2500.0,4999.54,0.0,2.0,37149.999,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0
2020-10-09,1.54,-4999.04,5000.0,4999.04,0.0,1.0,7700.0,93.0,-4992.3,217.391,4992.3,0.0,22.965,20217.391,4.65,-4994.37,714.286,4994.37,0.0,6.992,3321.429,14.87,-4999.54,2500.0,4999.54,0.0,2.0,37175.0,17.009,-4998.737,1250.0,4998.737,0.0,3.999,21261.194,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2020-10-12,1.5,-4999.04,5000.0,4999.04,0.0,1.0,7500.0,91.97,-4992.3,217.391,4992.3,0.0,22.965,19993.479,4.64,-4994.37,714.286,4994.37,0.0,6.992,3314.286,14.8,-4999.54,2500.0,4999.54,0.0,2.0,37000.0,17.164,-4998.737,1250.0,4998.737,0.0,3.999,21455.064,9.6,-4998.0,833.333,4998.0,0.0,5.998,8000.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-13,1.49,-4999.04,5000.0,4999.04,0.0,1.0,7450.0,91.94,-4992.3,217.391,4992.3,0.0,22.965,19986.957,4.79,-4994.37,714.286,4994.37,0.0,6.992,3421.429,15.2,-4999.54,2500.0,4999.54,0.0,2.0,38000.0,17.104,-4998.737,1250.0,4998.737,0.0,3.999,21379.671,8.18,-4998.0,833.333,4998.0,0.0,5.998,6816.667,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0
2020-10-14,1.46,-4999.04,5000.0,4999.04,0.0,1.0,7300.0,91.0,-4992.3,217.391,4992.3,0.0,22.965,19782.609,5.21,-4994.37,714.286,4994.37,0.0,6.992,3721.429,15.51,-4999.54,2500.0,4999.54,0.0,2.0,38775.001,16.742,-4998.737,1250.0,4998.737,0.0,3.999,20927.305,8.06,-4998.0,833.333,4998.0,0.0,5.998,6716.667,2.0,-4998.96,5000.0,4998.96,0.0,1.0,10000.0
