date,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,PKX_adj_close,PKX_cashflow,PKX_cml_units,PKX_cml_cost,PKX_gain_loss,PKX_avg_price,PKX_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue
2020-06-30,11.05,-4985.833,277.778,4985.833,0.0,17.949,3069.343,27.82,-4964.4,121.951,4964.4,0.0,40.708,3392.683,25.62,-4954.851,96.154,4954.851,0.0,51.53,2463.508,37.04,-4960.76,100.0,4960.76,0.0,49.608,3704.0,4.111,-4998.685,625.0,4998.685,0.0,7.998,2569.387,24.06,-4987.17,131.579,4987.17,0.0,37.902,3165.789,22.17,-4992.9,166.667,4992.9,0.0,29.957,3695.0,13.545,-4986.313,294.118,4986.313,0.0,16.953,3983.727,13.23,-4997.2,416.667,4997.2,0.0,11.993,5512.5
2020-07-01,11.02,-4985.833,277.778,4985.833,0.0,17.949,3061.07,28.43,-4964.4,121.951,4964.4,0.0,40.708,3467.073,25.991,-4954.851,96.154,4954.851,0.0,51.53,2499.089,37.36,-4960.76,100.0,4960.76,0.0,49.608,3736.0,4.111,-4998.685,625.0,4998.685,0.0,7.998,2569.387,24.84,-4987.17,131.579,4987.17,0.0,37.902,3268.421,22.42,-4992.9,166.667,4992.9,0.0,29.957,3736.667,12.97,-4986.313,294.118,4986.313,0.0,16.953,3814.806,14.33,-4997.2,416.667,4997.2,0.0,11.993,5970.833
2020-07-02,11.298,-4985.833,277.778,4985.833,0.0,17.949,3138.286,28.77,-4964.4,121.951,4964.4,0.0,40.708,3508.537,26.594,-4954.851,96.154,4954.851,0.0,51.53,2557.142,38.14,-4960.76,100.0,4960.76,0.0,49.608,3814.0,4.243,-4998.685,625.0,4998.685,0.0,7.998,2651.891,25.23,-4987.17,131.579,4987.17,0.0,37.902,3319.737,22.73,-4992.9,166.667,4992.9,0.0,29.957,3788.333,13.143,-4986.313,294.118,4986.313,0.0,16.953,3865.482,13.87,-4997.2,416.667,4997.2,0.0,11.993,5779.167
2020-07-06,11.467,-4985.833,277.778,4985.833,0.0,17.949,3185.168,29.7,-4964.4,121.951,4964.4,0.0,40.708,3621.951,26.799,-4954.851,96.154,4954.851,0.0,51.53,2576.805,38.69,-4960.76,100.0,4960.76,0.0,49.608,3869.0,4.318,-4998.685,625.0,4998.685,0.0,7.998,2699.036,25.61,-4987.17,131.579,4987.17,0.0,37.902,3369.737,23.19,-4992.9,166.667,4992.9,0.0,29.957,3865.0,13.286,-4986.313,294.118,4986.313,0.0,16.953,3907.713,13.54,-4997.2,416.667,4997.2,0.0,11.993,5641.667
2020-07-07,11.189,-4985.833,277.778,4985.833,0.0,17.949,3107.951,29.55,-4964.4,121.951,4964.4,0.0,40.708,3603.658,26.682,-4954.851,96.154,4954.851,0.0,51.53,2565.569,38.38,-4960.76,100.0,4960.76,0.0,49.608,3838.0,4.29,-4998.685,625.0,4998.685,0.0,7.998,2681.357,25.0,-4987.17,131.579,4987.17,0.0,37.902,3289.474,22.22,-4992.9,166.667,4992.9,0.0,29.957,3703.333,13.018,-4986.313,294.118,4986.313,0.0,16.953,3828.883,13.48,-4997.2,416.667,4997.2,0.0,11.993,5616.666
2020-07-08,11.338,-4985.833,277.778,4985.833,0.0,17.949,3149.317,29.46,-4964.4,121.951,4964.4,0.0,40.708,3592.683,27.636,-4954.851,96.154,4954.851,0.0,51.53,2657.33,39.79,-4960.76,100.0,4960.76,0.0,49.608,3979.0,4.422,-4998.685,625.0,4998.685,0.0,7.998,2763.86,25.42,-4987.17,131.579,4987.17,0.0,37.902,3344.737,22.36,-4992.9,166.667,4992.9,0.0,29.957,3726.667,12.453,-4986.313,294.118,4986.313,0.0,16.953,3662.777,13.38,-4997.2,416.667,4997.2,0.0,11.993,5575.0
2020-07-09,11.089,-4985.833,277.778,4985.833,0.0,17.949,3080.374,28.74,-4964.4,121.951,4964.4,0.0,40.708,3504.878,26.925,-4954.851,96.154,4954.851,0.0,51.53,2588.978,38.99,-4960.76,100.0,4960.76,0.0,49.608,3899.0,4.366,-4998.685,625.0,4998.685,0.0,7.998,2728.501,24.72,-4987.17,131.579,4987.17,0.0,37.902,3252.631,21.78,-4992.9,166.667,4992.9,0.0,29.957,3630.0,11.994,-4986.313,294.118,4986.313,0.0,16.953,3527.64,12.39,-4997.2,416.667,4997.2,0.0,11.993,5162.5
2020-07-10,11.347,-4985.833,277.778,4985.833,0.0,17.949,3152.075,28.24,-4964.4,121.951,4964.4,0.0,40.708,3443.902,27.373,-4954.851,96.154,4954.851,0.0,51.53,2632.049,38.51,-4960.76,100.0,4960.76,0.0,49.608,3851.0,4.375,-4998.685,625.0,4998.685,0.0,7.998,2734.394,24.44,-4987.17,131.579,4987.17,0.0,37.902,3215.79,21.32,-4992.9,166.667,4992.9,0.0,29.957,3553.333,12.444,-4986.313,294.118,4986.313,0.0,16.953,3659.962,12.12,-4997.2,416.667,4997.2,0.0,11.993,5050.0
2020-07-13,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.348,29.04,-4964.4,121.951,4964.4,0.0,40.708,3541.464,26.604,-4954.851,96.154,4954.851,0.0,51.53,2558.078,38.48,-4960.76,100.0,4960.76,0.0,49.608,3848.0,4.394,-4998.685,625.0,4998.685,0.0,7.998,2746.18,24.84,-4987.17,131.579,4987.17,0.0,37.902,3268.421,21.53,-4992.9,166.667,4992.9,0.0,29.957,3588.333,12.578,-4986.313,294.118,4986.313,0.0,16.953,3699.377,11.62,-4997.2,416.667,4997.2,0.0,11.993,4841.667
2020-07-14,11.824,-4985.833,277.778,4985.833,0.0,17.949,3284.445,29.14,-4964.4,121.951,4964.4,0.0,40.708,3553.658,26.195,-4954.851,96.154,4954.851,0.0,51.53,2518.752,38.96,-4960.76,100.0,4960.76,0.0,49.608,3896.0,4.403,-4998.685,625.0,4998.685,0.0,7.998,2752.073,24.67,-4987.17,131.579,4987.17,0.0,37.902,3246.053,21.54,-4992.9,166.667,4992.9,0.0,29.957,3590.0,12.798,-4986.313,294.118,4986.313,0.0,16.953,3764.13,11.41,-4997.2,416.667,4997.2,0.0,11.993,4754.167
2020-07-15,11.804,-4985.833,277.778,4985.833,0.0,17.949,3278.93,29.53,-4964.4,121.951,4964.4,0.0,40.708,3601.22,26.38,-4954.851,96.154,4954.851,0.0,51.53,2536.543,39.24,-4960.76,100.0,4960.76,0.0,49.608,3924.0,4.469,-4998.685,625.0,4998.685,0.0,7.998,2793.325,24.94,-4987.17,131.579,4987.17,0.0,37.902,3281.579,22.04,-4992.9,166.667,4992.9,0.0,29.957,3673.333,13.123,-4986.313,294.118,4986.313,0.0,16.953,3859.852,11.6,-4997.2,416.667,4997.2,0.0,11.993,4833.333
2020-07-16,11.764,-4985.833,277.778,4985.833,0.0,17.949,3267.899,29.73,-4964.4,121.951,4964.4,0.0,40.708,3625.61,26.487,-4954.851,96.154,4954.851,0.0,51.53,2546.842,38.63,-4960.76,100.0,4960.76,0.0,49.608,3863.0,4.488,-4998.685,625.0,4998.685,0.0,7.998,2805.111,25.05,-4987.17,131.579,4987.17,0.0,37.902,3296.053,22.28,-4992.9,166.667,4992.9,0.0,29.957,3713.333,13.051,-4986.313,294.118,4986.313,0.0,16.953,3838.542,11.19,-4997.2,416.667,4997.2,0.0,11.993,4662.5
2020-07-17,11.993,-4985.833,277.778,4985.833,0.0,17.949,3331.327,29.35,-4964.4,121.951,4964.4,0.0,40.708,3579.268,25.883,-4954.851,96.154,4954.851,0.0,51.53,2488.789,38.48,-4960.76,100.0,4960.76,0.0,49.608,3848.0,4.441,-4998.685,625.0,4998.685,0.0,7.998,2775.646,24.68,-4987.17,131.579,4987.17,0.0,37.902,3247.368,21.97,-4992.9,166.667,4992.9,0.0,29.957,3661.667,12.964,-4986.313,294.118,4986.313,0.0,16.953,3812.971,11.21,-4997.2,416.667,4997.2,0.0,11.993,4670.833
2020-07-20,11.635,-4985.833,277.778,4985.833,0.0,17.949,3232.049,30.37,-4964.4,121.951,4964.4,0.0,40.708,3703.659,25.124,-4954.851,96.154,4954.851,0.0,51.53,2415.755,38.92,-4960.76,100.0,4960.76,0.0,49.608,3892.0,4.337,-4998.685,625.0,4998.685,0.0,7.998,2710.821,25.31,-4987.17,131.579,4987.17,0.0,37.902,3330.263,22.5,-4992.9,166.667,4992.9,0.0,29.957,3750.0,12.81,-4986.313,294.118,4986.313,0.0,16.953,3767.511,10.75,-4997.2,416.667,4997.2,0.0,11.993,4479.167
2020-07-21,12.291,-4985.833,277.778,4985.833,0.0,17.949,3414.058,30.77,-4964.4,121.951,4964.4,0.0,40.708,3752.439,26.76,-4954.851,96.154,4954.851,0.0,51.53,2573.06,39.53,-4960.76,100.0,4960.76,0.0,49.608,3953.0,4.535,-4998.685,625.0,4998.685,0.0,7.998,2834.577,25.64,-4987.17,131.579,4987.17,0.0,37.902,3373.684,22.42,-4992.9,166.667,4992.9,0.0,29.957,3736.667,12.974,-4986.313,294.118,4986.313,0.0,16.953,3815.812,10.56,-4997.2,416.667,4997.2,0.0,11.993,4400.0
2020-07-22,12.162,-4985.833,277.778,4985.833,0.0,17.949,3378.208,30.11,-4964.4,121.951,4964.4,0.0,40.708,3671.951,27.071,-4954.851,96.154,4954.851,0.0,51.53,2603.023,41.21,-4960.76,100.0,4960.76,0.0,49.608,4121.0,4.554,-4998.685,625.0,4998.685,0.0,7.998,2846.363,26.04,-4987.17,131.579,4987.17,0.0,37.902,3426.316,22.29,-4992.9,166.667,4992.9,0.0,29.957,3715.0,12.578,-4986.313,294.118,4986.313,0.0,16.953,3699.321,10.78,-4997.2,416.667,4997.2,0.0,11.993,4491.667
2020-07-23,12.042,-4985.833,277.778,4985.833,0.0,17.949,3345.115,29.25,-4964.4,121.951,4964.4,0.0,40.708,3567.073,27.247,-4954.851,96.154,4954.851,0.0,51.53,2619.876,40.25,-4960.76,100.0,4960.76,0.0,49.608,4025.0,4.545,-4998.685,625.0,4998.685,0.0,7.998,2840.47,25.22,-4987.17,131.579,4987.17,0.0,37.902,3318.421,21.85,-4992.9,166.667,4992.9,0.0,29.957,3641.667,12.607,-4986.313,294.118,4986.313,0.0,16.953,3707.845,10.28,-4997.2,416.667,4997.2,0.0,11.993,4283.333
2020-07-24,11.983,-4985.833,277.778,4985.833,0.0,17.949,3328.569,29.03,-4964.4,121.951,4964.4,0.0,40.708,3540.244,27.11,-4954.851,96.154,4954.851,0.0,51.53,2606.768,39.98,-4960.76,100.0,4960.76,0.0,49.608,3998.0,4.46,-4998.685,625.0,4998.685,0.0,7.998,2787.432,24.86,-4987.17,131.579,4987.17,0.0,37.902,3271.053,21.64,-4992.9,166.667,4992.9,0.0,29.957,3606.667,12.5,-4986.313,294.118,4986.313,0.0,16.953,3676.59,10.13,-4997.2,416.667,4997.2,0.0,11.993,4220.833
2020-07-27,12.112,-4985.833,277.778,4985.833,0.0,17.949,3364.419,29.42,-4964.4,121.951,4964.4,0.0,40.708,3587.805,27.899,-4954.851,96.154,4954.851,0.0,51.53,2682.612,41.21,-4960.76,100.0,4960.76,0.0,49.608,4121.0,4.507,-4998.685,625.0,4998.685,0.0,7.998,2816.898,25.25,-4987.17,131.579,4987.17,0.0,37.902,3322.368,21.67,-4992.9,166.667,4992.9,0.0,29.957,3611.667,12.616,-4986.313,294.118,4986.313,0.0,16.953,3710.686,10.14,-4997.2,416.667,4997.2,0.0,11.993,4225.0
2020-07-28,11.804,-4985.833,277.778,4985.833,0.0,17.949,3278.93,29.49,-4964.4,121.951,4964.4,0.0,40.708,3596.341,27.461,-4954.851,96.154,4954.851,0.0,51.53,2640.476,41.53,-4960.76,100.0,4960.76,0.0,49.608,4153.0,4.46,-4998.685,625.0,4998.685,0.0,7.998,2787.432,25.38,-4987.17,131.579,4987.17,0.0,37.902,3339.474,21.44,-4992.9,166.667,4992.9,0.0,29.957,3573.333,12.945,-4986.313,294.118,4986.313,0.0,16.953,3807.288,10.19,-4997.2,416.667,4997.2,0.0,11.993,4245.833
2020-07-29,12.032,-4985.833,277.778,4985.833,0.0,17.949,3342.357,30.25,-4964.4,121.951,4964.4,0.0,40.708,3689.024,27.763,-4954.851,96.154,4954.851,0.0,51.53,2669.503,42.1,-4960.76,100.0,4960.76,0.0,49.608,4210.0,4.479,-4998.685,625.0,4998.685,0.0,7.998,2799.219,25.93,-4987.17,131.579,4987.17,0.0,37.902,3411.842,21.63,-4992.9,166.667,4992.9,0.0,29.957,3605.0,13.032,-4986.313,294.118,4986.313,0.0,16.953,3832.86,9.95,-4997.2,416.667,4997.2,0.0,11.993,4145.833
2020-07-30,11.665,-4985.833,277.778,4985.833,0.0,17.949,3240.322,29.79,-4964.4,121.951,4964.4,0.0,40.708,3632.927,27.539,-4954.851,96.154,4954.851,0.0,51.53,2647.967,41.09,-4960.76,100.0,4960.76,0.0,49.608,4109.0,4.413,-4998.685,625.0,4998.685,0.0,7.998,2757.967,25.72,-4987.17,131.579,4987.17,0.0,37.902,3384.21,21.46,-4992.9,166.667,4992.9,0.0,29.957,3576.667,12.906,-4986.313,294.118,4986.313,0.0,16.953,3795.923,10.69,-4997.2,416.667,4997.2,0.0,11.993,4454.166
2020-07-31,11.556,-4985.833,277.778,4985.833,0.0,17.949,3209.987,29.26,-4964.4,121.951,4964.4,0.0,40.708,3568.293,27.188,-4954.851,96.154,4954.851,0.0,51.53,2614.259,40.02,-4960.76,100.0,4960.76,0.0,49.608,4002.0,4.309,-4998.685,625.0,4998.685,0.0,7.998,2693.143,24.83,-4987.17,131.579,4987.17,0.0,37.902,3267.105,21.44,-4992.9,166.667,4992.9,0.0,29.957,3573.333,12.269,-4986.313,294.118,4986.313,0.0,16.953,3608.4,10.59,-4997.2,416.667,4997.2,0.0,11.993,4412.5
2020-08-03,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.348,29.6,-4964.4,121.951,4964.4,0.0,40.708,3609.756,26.39,-4954.851,96.154,4954.851,0.0,51.53,2537.479,40.38,-4960.76,100.0,4960.76,0.0,49.608,4038.0,4.262,-4998.685,625.0,4998.685,0.0,7.998,2663.677,25.17,-4987.17,131.579,4987.17,0.0,37.902,3311.842,20.93,-4992.9,166.667,4992.9,0.0,29.957,3488.333,12.723,-4986.313,294.118,4986.313,0.0,16.953,3741.939,11.33,-4997.2,416.667,4997.2,0.0,11.993,4720.833
2020-08-04,11.556,-4985.833,277.778,4985.833,0.0,17.949,3209.987,29.84,-4964.4,121.951,4964.4,0.0,40.708,3639.024,25.747,-4954.851,96.154,4954.851,0.0,51.53,2475.681,41.06,-4960.76,100.0,4960.76,0.0,49.608,4106.0,4.243,-4998.685,625.0,4998.685,0.0,7.998,2651.891,25.39,-4987.17,131.579,4987.17,0.0,37.902,3340.789,21.45,-4992.9,166.667,4992.9,0.0,29.957,3575.0,12.839,-4986.313,294.118,4986.313,0.0,16.953,3776.034,12.03,-4997.2,416.667,4997.2,0.0,11.993,5012.5
2020-08-05,11.616,-4985.833,277.778,4985.833,0.0,17.949,3226.533,30.16,-4964.4,121.951,4964.4,0.0,40.708,3678.049,25.698,-4954.851,96.154,4954.851,0.0,51.53,2470.999,41.38,-4960.76,100.0,4960.76,0.0,49.608,4138.0,4.252,-4998.685,625.0,4998.685,0.0,7.998,2657.784,25.57,-4987.17,131.579,4987.17,0.0,37.902,3364.474,21.45,-4992.9,166.667,4992.9,0.0,29.957,3575.0,13.138,-4986.313,294.118,4986.313,0.0,16.953,3864.114,12.22,-4997.2,416.667,4997.2,0.0,11.993,5091.667
2020-08-06,11.506,-4985.833,277.778,4985.833,0.0,17.949,3196.198,30.71,-4964.4,121.951,4964.4,0.0,40.708,3745.122,25.552,-4954.851,96.154,4954.851,0.0,51.53,2456.954,41.97,-4960.76,100.0,4960.76,0.0,49.608,4197.0,4.252,-4998.685,625.0,4998.685,0.0,7.998,2657.784,25.86,-4987.17,131.579,4987.17,0.0,37.902,3402.632,21.8,-4992.9,166.667,4992.9,0.0,29.957,3633.333,13.302,-4986.313,294.118,4986.313,0.0,16.953,3912.415,11.68,-4997.2,416.667,4997.2,0.0,11.993,4866.667
2020-08-07,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.348,30.55,-4964.4,121.951,4964.4,0.0,40.708,3725.61,24.501,-4954.851,96.154,4954.851,0.0,51.53,2355.829,41.15,-4960.76,100.0,4960.76,0.0,49.608,4115.0,4.177,-4998.685,625.0,4998.685,0.0,7.998,2610.639,25.55,-4987.17,131.579,4987.17,0.0,37.902,3361.842,21.44,-4992.9,166.667,4992.9,0.0,29.957,3573.333,13.428,-4986.313,294.118,4986.313,0.0,16.953,3949.352,11.935,-4997.2,416.667,4997.2,0.0,11.993,4972.917
2020-08-10,11.467,-4985.833,277.778,4985.833,0.0,17.949,3185.168,31.72,-4964.4,121.951,4964.4,0.0,40.708,3868.293,25.854,-4954.851,96.154,4954.851,0.0,51.53,2485.98,42.36,-4960.76,100.0,4960.76,0.0,49.608,4236.0,4.224,-4998.685,625.0,4998.685,0.0,7.998,2640.105,26.6,-4987.17,131.579,4987.17,0.0,37.902,3500.0,22.41,-4992.9,166.667,4992.9,0.0,29.957,3735.0,14.181,-4986.313,294.118,4986.313,0.0,16.953,4170.97,12.05,-4997.2,416.667,4997.2,0.0,11.993,5020.833
2020-08-11,11.506,-4985.833,277.778,4985.833,0.0,17.949,3196.198,32.89,-4964.4,121.951,4964.4,0.0,40.708,4010.976,25.922,-4954.851,96.154,4954.851,0.0,51.53,2492.535,43.08,-4960.76,100.0,4960.76,0.0,49.608,4308.0,4.337,-4998.685,625.0,4998.685,0.0,7.998,2710.821,28.02,-4987.17,131.579,4987.17,0.0,37.902,3686.842,22.99,-4992.9,166.667,4992.9,0.0,29.957,3831.667,14.587,-4986.313,294.118,4986.313,0.0,16.953,4290.303,12.61,-4997.2,416.667,4997.2,0.0,11.993,5254.167
2020-08-12,11.755,-4985.833,277.778,4985.833,0.0,17.949,3265.141,34.47,-4964.4,121.951,4964.4,0.0,40.708,4203.659,25.562,-4954.851,96.154,4954.851,0.0,51.53,2457.89,44.03,-4960.76,100.0,4960.76,0.0,49.608,4403.0,4.262,-4998.685,625.0,4998.685,0.0,7.998,2663.677,28.86,-4987.17,131.579,4987.17,0.0,37.902,3797.369,23.5,-4992.9,166.667,4992.9,0.0,29.957,3916.667,14.664,-4986.313,294.118,4986.313,0.0,16.953,4313.033,12.54,-4997.2,416.667,4997.2,0.0,11.993,5225.0
2020-08-13,11.486,-4985.833,277.778,4985.833,0.0,17.949,3190.683,34.67,-4964.4,121.951,4964.4,0.0,40.708,4228.049,25.844,-4954.851,96.154,4954.851,0.0,51.53,2485.044,43.13,-4960.76,100.0,4960.76,0.0,49.608,4313.0,4.337,-4998.685,625.0,4998.685,0.0,7.998,2710.821,28.41,-4987.17,131.579,4987.17,0.0,37.902,3738.158,23.07,-4992.9,166.667,4992.9,0.0,29.957,3845.0,14.22,-4986.313,294.118,4986.313,0.0,16.953,4182.335,12.28,-4997.2,416.667,4997.2,0.0,11.993,5116.667
2020-08-14,11.447,-4985.833,277.778,4985.833,0.0,17.949,3179.652,33.84,-4964.4,121.951,4964.4,0.0,40.708,4126.829,25.601,-4954.851,96.154,4954.851,0.0,51.53,2461.635,43.73,-4960.76,100.0,4960.76,0.0,49.608,4373.0,4.271,-4998.685,625.0,4998.685,0.0,7.998,2669.57,27.84,-4987.17,131.579,4987.17,0.0,37.902,3663.158,23.0,-4992.9,166.667,4992.9,0.0,29.957,3833.333,14.317,-4986.313,294.118,4986.313,0.0,16.953,4210.748,12.3,-4997.2,416.667,4997.2,0.0,11.993,5125.0
2020-08-17,11.377,-4985.833,277.778,4985.833,0.0,17.949,3160.348,34.08,-4964.4,121.951,4964.4,0.0,40.708,4156.098,24.988,-4954.851,96.154,4954.851,0.0,51.53,2402.646,44.09,-4960.76,100.0,4960.76,0.0,49.608,4409.0,4.186,-4998.685,625.0,4998.685,0.0,7.998,2616.532,27.93,-4987.17,131.579,4987.17,0.0,37.902,3675.0,23.17,-4992.9,166.667,4992.9,0.0,29.957,3861.667,14.249,-4986.313,294.118,4986.313,0.0,16.953,4190.859,13.5,-4997.2,416.667,4997.2,0.0,11.993,5625.0
2020-08-18,11.486,-4985.833,277.778,4985.833,0.0,17.949,3190.683,32.6,-4964.4,121.951,4964.4,0.0,40.708,3975.61,25.786,-4954.851,96.154,4954.851,0.0,51.53,2479.426,42.81,-4960.76,100.0,4960.76,0.0,49.608,4281.0,4.234,-4998.685,625.0,4998.685,0.0,7.998,2645.998,26.83,-4987.17,131.579,4987.17,0.0,37.902,3530.263,22.29,-4992.9,166.667,4992.9,0.0,29.957,3715.0,13.718,-4986.313,294.118,4986.313,0.0,16.953,4034.589,13.3,-4997.2,416.667,4997.2,0.0,11.993,5541.667
2020-08-19,11.467,-4985.833,277.778,4985.833,0.0,17.949,3185.168,32.18,-4964.4,121.951,4964.4,0.0,40.708,3924.39,25.913,-4954.851,96.154,4954.851,0.0,51.53,2491.598,41.98,-4960.76,100.0,4960.76,0.0,49.608,4198.0,4.356,-4998.685,625.0,4998.685,0.0,7.998,2722.608,26.47,-4987.17,131.579,4987.17,0.0,37.902,3482.895,22.3,-4992.9,166.667,4992.9,0.0,29.957,3716.667,13.64,-4986.313,294.118,4986.313,0.0,16.953,4011.859,12.75,-4997.2,416.667,4997.2,0.0,11.993,5312.5
2020-08-20,11.258,-4985.833,277.778,4985.833,0.0,17.949,3127.255,31.03,-4964.4,121.951,4964.4,0.0,40.708,3784.146,26.137,-4954.851,96.154,4954.851,0.0,51.53,2513.134,41.08,-4960.76,100.0,4960.76,0.0,49.608,4108.0,4.356,-4998.685,625.0,4998.685,0.0,7.998,2722.608,25.75,-4987.17,131.579,4987.17,0.0,37.902,3388.158,21.72,-4992.9,166.667,4992.9,0.0,29.957,3620.0,13.64,-4986.313,294.118,4986.313,0.0,16.953,4011.859,12.59,-4997.2,416.667,4997.2,0.0,11.993,5245.833
2020-08-21,11.199,-4985.833,277.778,4985.833,0.0,17.949,3110.709,30.84,-4964.4,121.951,4964.4,0.0,40.708,3760.976,25.893,-4954.851,96.154,4954.851,0.0,51.53,2489.726,41.28,-4960.76,100.0,4960.76,0.0,49.608,4128.0,4.328,-4998.685,625.0,4998.685,0.0,7.998,2704.929,25.73,-4987.17,131.579,4987.17,0.0,37.902,3385.526,21.65,-4992.9,166.667,4992.9,0.0,29.957,3608.333,13.447,-4986.313,294.118,4986.313,0.0,16.953,3955.034,12.43,-4997.2,416.667,4997.2,0.0,11.993,5179.167
2020-08-24,11.447,-4985.833,277.778,4985.833,0.0,17.949,3179.652,31.28,-4964.4,121.951,4964.4,0.0,40.708,3814.634,26.594,-4954.851,96.154,4954.851,0.0,51.53,2557.142,41.74,-4960.76,100.0,4960.76,0.0,49.608,4174.0,4.45,-4998.685,625.0,4998.685,0.0,7.998,2781.539,25.93,-4987.17,131.579,4987.17,0.0,37.902,3411.842,21.93,-4992.9,166.667,4992.9,0.0,29.957,3655.0,13.563,-4986.313,294.118,4986.313,0.0,16.953,3989.129,12.26,-4997.2,416.667,4997.2,0.0,11.993,5108.333
2020-08-25,11.516,-4985.833,277.778,4985.833,0.0,17.949,3198.956,31.89,-4964.4,121.951,4964.4,0.0,40.708,3889.024,27.159,-4954.851,96.154,4954.851,0.0,51.53,2611.45,41.79,-4960.76,100.0,4960.76,0.0,49.608,4179.0,4.564,-4998.685,625.0,4998.685,0.0,7.998,2852.256,26.52,-4987.17,131.579,4987.17,0.0,37.902,3489.474,22.31,-4992.9,166.667,4992.9,0.0,29.957,3718.333,13.631,-4986.313,294.118,4986.313,0.0,16.953,4009.018,12.26,-4997.2,416.667,4997.2,0.0,11.993,5108.333
2020-08-26,11.328,-4985.833,277.778,4985.833,0.0,17.949,3146.559,31.36,-4964.4,121.951,4964.4,0.0,40.708,3824.39,27.451,-4954.851,96.154,4954.851,0.0,51.53,2639.54,40.69,-4960.76,100.0,4960.76,0.0,49.608,4069.0,4.564,-4998.685,625.0,4998.685,0.0,7.998,2852.256,25.92,-4987.17,131.579,4987.17,0.0,37.902,3410.526,22.3,-4992.9,166.667,4992.9,0.0,29.957,3716.667,13.669,-4986.313,294.118,4986.313,0.0,16.953,4020.383,12.64,-4997.2,416.667,4997.2,0.0,11.993,5266.667
2020-08-27,11.189,-4985.833,277.778,4985.833,0.0,17.949,3107.951,31.08,-4964.4,121.951,4964.4,0.0,40.708,3790.244,27.373,-4954.851,96.154,4954.851,0.0,51.53,2632.049,39.09,-4960.76,100.0,4960.76,0.0,49.608,3909.0,4.554,-4998.685,625.0,4998.685,0.0,7.998,2846.363,25.45,-4987.17,131.579,4987.17,0.0,37.902,3348.684,22.05,-4992.9,166.667,4992.9,0.0,29.957,3675.0,13.988,-4986.313,294.118,4986.313,0.0,16.953,4114.145,11.64,-4997.2,416.667,4997.2,0.0,11.993,4850.0
2020-08-28,11.586,-4985.833,277.778,4985.833,0.0,17.949,3218.26,32.22,-4964.4,121.951,4964.4,0.0,40.708,3929.268,28.006,-4954.851,96.154,4954.851,0.0,51.53,2692.911,40.14,-4960.76,100.0,4960.76,0.0,49.608,4014.0,4.686,-4998.685,625.0,4998.685,0.0,7.998,2928.866,25.93,-4987.17,131.579,4987.17,0.0,37.902,3411.842,22.38,-4992.9,166.667,4992.9,0.0,29.957,3730.0,14.075,-4986.313,294.118,4986.313,0.0,16.953,4139.716,11.71,-4997.2,416.667,4997.2,0.0,11.993,4879.167
2020-08-31,11.308,-4985.833,277.778,4985.833,0.0,17.949,3141.044,30.95,-4964.4,121.951,4964.4,0.0,40.708,3774.39,27.325,-4954.851,96.154,4954.851,0.0,51.53,2627.367,38.64,-4960.76,100.0,4960.76,0.0,49.608,3864.0,4.592,-4998.685,625.0,4998.685,0.0,7.998,2869.935,24.92,-4987.17,131.579,4987.17,0.0,37.902,3278.947,21.53,-4992.9,166.667,4992.9,0.0,29.957,3588.333,13.737,-4986.313,294.118,4986.313,0.0,16.953,4040.272,11.77,-4997.2,416.667,4997.2,0.0,11.993,4904.167
2020-09-01,11.834,-4985.833,277.778,4985.833,0.0,17.949,3287.203,31.33,-4964.4,121.951,4964.4,0.0,40.708,3820.732,29.399,-4954.851,96.154,4954.851,0.0,51.53,2826.808,39.06,-4960.76,100.0,4960.76,0.0,49.608,3906.0,4.799,-4998.685,625.0,4998.685,0.0,7.998,2999.583,25.25,-4987.17,131.579,4987.17,0.0,37.902,3322.368,21.96,-4992.9,166.667,4992.9,0.0,29.957,3660.0,13.911,-4986.313,294.118,4986.313,0.0,16.953,4091.414,11.53,-4997.2,416.667,4997.2,0.0,11.993,4804.167
