date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-06-17,27.128,-4990.56,131.579,4990.56,0.0,37.928,3569.515,14.29,-4999.54,2500.0,4999.54,0.0,2.0,35725.0,11.83,-4998.737,1250.0,4998.737,0.0,3.999,14788.053,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-18,27.628,-4990.56,131.579,4990.56,0.0,37.928,3635.312,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.08,-4998.737,1250.0,4998.737,0.0,3.999,15100.402,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-19,27.926,-4990.56,131.579,4990.56,0.0,37.928,3674.538,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814,19.04,-4997.3,625.0,4997.3,0.0,7.996,11900.001,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-22,27.359,-4990.56,131.579,4990.56,0.0,37.928,3599.883,15.04,-4999.54,2500.0,4999.54,0.0,2.0,37600.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574,19.15,-4997.3,625.0,4997.3,0.0,7.996,11968.75,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-23,27.503,-4990.56,131.579,4990.56,0.0,37.928,3618.863,15.02,-4999.54,2500.0,4999.54,0.0,2.0,37550.001,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-24,27.061,-4990.56,131.579,4990.56,0.0,37.928,3560.657,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,19.07,-4997.3,625.0,4997.3,0.0,7.996,11918.75,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-25,26.974,-4990.56,131.579,4990.56,0.0,37.928,3549.269,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,18.91,-4997.3,625.0,4997.3,0.0,7.996,11818.75,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0
2020-06-26,27.08,-4990.56,131.579,4990.56,0.0,37.928,3563.188,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,18.81,-4997.3,625.0,4997.3,0.0,7.996,11756.25,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-06-29,27.003,-4990.56,131.579,4990.56,0.0,37.928,3553.065,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,18.84,-4997.3,625.0,4997.3,0.0,7.996,11775.0,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-06-30,26.753,-4990.56,131.579,4990.56,0.0,37.928,3520.166,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,18.69,-4997.3,625.0,4997.3,0.0,7.996,11681.25,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-07-01,27.34,-4990.56,131.579,4990.56,0.0,37.928,3597.352,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,18.76,-4997.3,625.0,4997.3,0.0,7.996,11725.0,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-02,27.667,-4990.56,131.579,4990.56,0.0,37.928,3640.374,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,19.02,-4997.3,625.0,4997.3,0.0,7.996,11887.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-07-06,28.561,-4990.56,131.579,4990.56,0.0,37.928,3758.05,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.42,-4997.3,625.0,4997.3,0.0,7.996,12137.5,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,28.417,-4990.56,131.579,4990.56,0.0,37.928,3739.07,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,28.33,-4990.56,131.579,4990.56,0.0,37.928,3727.682,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,19.26,-4997.3,625.0,4997.3,0.0,7.996,12037.5,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,27.638,-4990.56,131.579,4990.56,0.0,37.928,3636.578,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.22,-4997.3,625.0,4997.3,0.0,7.996,12012.5,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-07-10,27.157,-4990.56,131.579,4990.56,0.0,37.928,3573.311,14.3,-4999.54,2500.0,4999.54,0.0,2.0,35750.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,19.37,-4997.3,625.0,4997.3,0.0,7.996,12106.251,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-13,27.926,-4990.56,131.579,4990.56,0.0,37.928,3674.538,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,19.44,-4997.3,625.0,4997.3,0.0,7.996,12150.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-14,28.023,-4990.56,131.579,4990.56,0.0,37.928,3687.191,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71,19.41,-4997.3,625.0,4997.3,0.0,7.996,12131.25,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2020-07-15,28.398,-4990.56,131.579,4990.56,0.0,37.928,3736.539,13.83,-4999.54,2500.0,4999.54,0.0,2.0,34575.0,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563,19.69,-4997.3,625.0,4997.3,0.0,7.996,12306.25,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-07-16,28.59,-4990.56,131.579,4990.56,0.0,37.928,3761.846,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,19.53,-4997.3,625.0,4997.3,0.0,7.996,12206.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,28.225,-4990.56,131.579,4990.56,0.0,37.928,3713.763,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,19.61,-4997.3,625.0,4997.3,0.0,7.996,12256.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,29.205,-4990.56,131.579,4990.56,0.0,37.928,3842.827,13.4,-4999.54,2500.0,4999.54,0.0,2.0,33499.999,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,19.71,-4997.3,625.0,4997.3,0.0,7.996,12318.749,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,29.59,-4990.56,131.579,4990.56,0.0,37.928,3893.441,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,28.955,-4990.56,131.579,4990.56,0.0,37.928,3809.929,13.13,-4999.54,2500.0,4999.54,0.0,2.0,32825.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,19.96,-4997.3,625.0,4997.3,0.0,7.996,12474.999,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,28.128,-4990.56,131.579,4990.56,0.0,37.928,3701.11,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,19.95,-4997.3,625.0,4997.3,0.0,7.996,12468.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,27.917,-4990.56,131.579,4990.56,0.0,37.928,3673.272,13.29,-4999.54,2500.0,4999.54,0.0,2.0,33225.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,19.72,-4997.3,625.0,4997.3,0.0,7.996,12325.0,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,28.292,-4990.56,131.579,4990.56,0.0,37.928,3722.621,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,19.65,-4997.3,625.0,4997.3,0.0,7.996,12281.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-28,28.359,-4990.56,131.579,4990.56,0.0,37.928,3731.478,12.84,-4999.54,2500.0,4999.54,0.0,2.0,32100.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,19.33,-4997.3,625.0,4997.3,0.0,7.996,12081.25,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2020-07-29,29.09,-4990.56,131.579,4990.56,0.0,37.928,3827.643,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,19.16,-4997.3,625.0,4997.3,0.0,7.996,11975.0,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0
2020-07-30,28.648,-4990.56,131.579,4990.56,0.0,37.928,3769.438,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492,19.24,-4997.3,625.0,4997.3,0.0,7.996,12025.0,12.75,-4998.0,833.333,4998.0,0.0,5.998,10625.0
2020-07-31,28.138,-4990.56,131.579,4990.56,0.0,37.928,3702.375,12.51,-4999.54,2500.0,4999.54,0.0,2.0,31275.001,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.9,-4998.0,833.333,4998.0,0.0,5.998,10750.0
2020-08-03,28.465,-4990.56,131.579,4990.56,0.0,37.928,3745.397,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2020-08-04,28.696,-4990.56,131.579,4990.56,0.0,37.928,3775.765,12.04,-4999.54,2500.0,4999.54,0.0,2.0,30100.0,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,19.48,-4997.3,625.0,4997.3,0.0,7.996,12175.0,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667
2020-08-05,29.004,-4990.56,131.579,4990.56,0.0,37.928,3816.255,12.27,-4999.54,2500.0,4999.54,0.0,2.0,30675.001,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,19.67,-4997.3,625.0,4997.3,0.0,7.996,12293.75,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333
2020-08-06,29.532,-4990.56,131.579,4990.56,0.0,37.928,3885.849,12.21,-4999.54,2500.0,4999.54,0.0,2.0,30525.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.87,-4997.3,625.0,4997.3,0.0,7.996,12418.751,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-07,29.379,-4990.56,131.579,4990.56,0.0,37.928,3865.603,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334
2020-08-10,30.504,-4990.56,131.579,4990.56,0.0,37.928,4013.648,12.03,-4999.54,2500.0,4999.54,0.0,2.0,30074.999,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,20.12,-4997.3,625.0,4997.3,0.0,7.996,12575.001,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-11,31.629,-4990.56,131.579,4990.56,0.0,37.928,4161.692,11.69,-4999.54,2500.0,4999.54,0.0,2.0,29224.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,20.81,-4997.3,625.0,4997.3,0.0,7.996,13006.25,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-08-12,33.148,-4990.56,131.579,4990.56,0.0,37.928,4361.615,12.44,-4999.54,2500.0,4999.54,0.0,2.0,31099.999,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2020-08-13,33.341,-4990.56,131.579,4990.56,0.0,37.928,4386.922,13.05,-4999.54,2500.0,4999.54,0.0,2.0,32625.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-08-14,32.542,-4990.56,131.579,4990.56,0.0,37.928,4281.899,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,21.06,-4997.3,625.0,4997.3,0.0,7.996,13162.5,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667
2020-08-17,32.773,-4990.56,131.579,4990.56,0.0,37.928,4312.267,12.53,-4999.54,2500.0,4999.54,0.0,2.0,31324.999,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,21.75,-4997.3,625.0,4997.3,0.0,7.996,13593.75,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-18,31.35,-4990.56,131.579,4990.56,0.0,37.928,4124.997,12.29,-4999.54,2500.0,4999.54,0.0,2.0,30725.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,21.98,-4997.3,625.0,4997.3,0.0,7.996,13737.5,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-19,30.946,-4990.56,131.579,4990.56,0.0,37.928,4071.853,12.45,-4999.54,2500.0,4999.54,0.0,2.0,31125.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,22.43,-4997.3,625.0,4997.3,0.0,7.996,14018.75,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-20,29.84,-4990.56,131.579,4990.56,0.0,37.928,3926.34,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-08-21,29.657,-4990.56,131.579,4990.56,0.0,37.928,3902.298,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-08-24,30.081,-4990.56,131.579,4990.56,0.0,37.928,3957.973,13.16,-4999.54,2500.0,4999.54,0.0,2.0,32900.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,22.79,-4997.3,625.0,4997.3,0.0,7.996,14243.751,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-25,30.667,-4990.56,131.579,4990.56,0.0,37.928,4035.158,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,23.18,-4997.3,625.0,4997.3,0.0,7.996,14487.5,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-26,30.158,-4990.56,131.579,4990.56,0.0,37.928,3968.096,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.34,-4997.3,625.0,4997.3,0.0,7.996,14587.5,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0
2020-08-27,29.888,-4990.56,131.579,4990.56,0.0,37.928,3932.666,13.67,-4999.54,2500.0,4999.54,0.0,2.0,34175.0,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,23.45,-4997.3,625.0,4997.3,0.0,7.996,14656.25,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333
2020-08-28,30.985,-4990.56,131.579,4990.56,0.0,37.928,4076.915,13.48,-4999.54,2500.0,4999.54,0.0,2.0,33699.999,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,23.62,-4997.3,625.0,4997.3,0.0,7.996,14762.501,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2020-08-31,29.763,-4990.56,131.579,4990.56,0.0,37.928,3916.217,12.93,-4999.54,2500.0,4999.54,0.0,2.0,32325.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.83,-4997.3,625.0,4997.3,0.0,7.996,14893.75,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-09-01,30.129,-4990.56,131.579,4990.56,0.0,37.928,3964.3,14.16,-4999.54,2500.0,4999.54,0.0,2.0,35400.0,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,24.09,-4997.3,625.0,4997.3,0.0,7.996,15056.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-02,30.494,-4990.56,131.579,4990.56,0.0,37.928,4012.382,13.88,-4999.54,2500.0,4999.54,0.0,2.0,34700.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,24.29,-4997.3,625.0,4997.3,0.0,7.996,15181.251,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-09-03,29.629,-4990.56,131.579,4990.56,0.0,37.928,3898.502,13.55,-4999.54,2500.0,4999.54,0.0,2.0,33875.0,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,24.1,-4997.3,625.0,4997.3,0.0,7.996,15062.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-04,29.879,-4990.56,131.579,4990.56,0.0,37.928,3931.401,13.56,-4999.54,2500.0,4999.54,0.0,2.0,33900.001,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,23.4,-4997.3,625.0,4997.3,0.0,7.996,14625.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-08,29.879,-4990.56,131.579,4990.56,0.0,37.928,3931.401,14.09,-4999.54,2500.0,4999.54,0.0,2.0,35225.0,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,23.24,-4997.3,625.0,4997.3,0.0,7.996,14525.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-09,30.446,-4990.56,131.579,4990.56,0.0,37.928,4006.056,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-09-10,29.888,-4990.56,131.579,4990.56,0.0,37.928,3932.666,13.74,-4999.54,2500.0,4999.54,0.0,2.0,34349.999,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-09-11,30.052,-4990.56,131.579,4990.56,0.0,37.928,3954.177,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,23.28,-4997.3,625.0,4997.3,0.0,7.996,14550.0,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333
2020-09-14,30.946,-4990.56,131.579,4990.56,0.0,37.928,4071.853,12.99,-4999.54,2500.0,4999.54,0.0,2.0,32474.999,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,23.33,-4997.3,625.0,4997.3,0.0,7.996,14581.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-15,31.042,-4990.56,131.579,4990.56,0.0,37.928,4084.507,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128,23.71,-4997.3,625.0,4997.3,0.0,7.996,14818.749,12.14,-4998.0,833.333,4998.0,0.0,5.998,10116.667
2020-09-16,30.898,-4990.56,131.579,4990.56,0.0,37.928,4065.527,12.78,-4999.54,2500.0,4999.54,0.0,2.0,31949.999,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56,24.28,-4997.3,625.0,4997.3,0.0,7.996,15175.0,11.82,-4998.0,833.333,4998.0,0.0,5.998,9850.0
2020-09-17,31.148,-4990.56,131.579,4990.56,0.0,37.928,4098.425,12.73,-4999.54,2500.0,4999.54,0.0,2.0,31824.999,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87,24.21,-4997.3,625.0,4997.3,0.0,7.996,15131.249,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-09-18,30.735,-4990.56,131.579,4990.56,0.0,37.928,4044.016,14.34,-4999.54,2500.0,4999.54,0.0,2.0,35850.0,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62,24.72,-4997.3,625.0,4997.3,0.0,7.996,15450.0,11.25,-4998.0,833.333,4998.0,0.0,5.998,9375.0
2020-09-21,30.638,-4990.56,131.579,4990.56,0.0,37.928,4031.363,13.47,-4999.54,2500.0,4999.54,0.0,2.0,33675.001,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367,24.39,-4997.3,625.0,4997.3,0.0,7.996,15243.75,10.31,-4998.0,833.333,4998.0,0.0,5.998,8591.667
2020-09-22,30.908,-4990.56,131.579,4990.56,0.0,37.928,4066.792,13.42,-4999.54,2500.0,4999.54,0.0,2.0,33550.0,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42,23.91,-4997.3,625.0,4997.3,0.0,7.996,14943.75,12.35,-4998.0,833.333,4998.0,0.0,5.998,10291.667
2020-09-23,30.177,-4990.56,131.579,4990.56,0.0,37.928,3970.626,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417,24.37,-4997.3,625.0,4997.3,0.0,7.996,15231.251,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-09-24,30.513,-4990.56,131.579,4990.56,0.0,37.928,4014.913,12.47,-4999.54,2500.0,4999.54,0.0,2.0,31175.001,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472,23.63,-4997.3,625.0,4997.3,0.0,7.996,14768.749,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2020-09-25,31.417,-4990.56,131.579,4990.56,0.0,37.928,4133.855,12.72,-4999.54,2500.0,4999.54,0.0,2.0,31800.001,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,23.9,-4997.3,625.0,4997.3,0.0,7.996,14937.5,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2020-09-28,31.475,-4990.56,131.579,4990.56,0.0,37.928,4141.447,12.0,-4999.54,2500.0,4999.54,0.0,2.0,30000.0,16.707,-4998.737,1250.0,4998.737,0.0,3.999,20884.221,24.07,-4997.3,625.0,4997.3,0.0,7.996,15043.75,12.31,-4998.0,833.333,4998.0,0.0,5.998,10258.334
2020-09-29,30.561,-4990.56,131.579,4990.56,0.0,37.928,4021.24,12.32,-4999.54,2500.0,4999.54,0.0,2.0,30799.999,16.337,-4998.737,1250.0,4998.737,0.0,3.999,20421.083,24.01,-4997.3,625.0,4997.3,0.0,7.996,15006.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-09-30,30.888,-4990.56,131.579,4990.56,0.0,37.928,4064.261,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,16.449,-4998.737,1250.0,4998.737,0.0,3.999,20561.104,23.97,-4997.3,625.0,4997.3,0.0,7.996,14981.25,11.61,-4998.0,833.333,4998.0,0.0,5.998,9675.0
2020-10-01,31.283,-4990.56,131.579,4990.56,0.0,37.928,4116.14,13.41,-4999.54,2500.0,4999.54,0.0,2.0,33525.0,16.233,-4998.737,1250.0,4998.737,0.0,3.999,20291.839,24.32,-4997.3,625.0,4997.3,0.0,7.996,15200.0,11.91,-4998.0,833.333,4998.0,0.0,5.998,9925.0
2020-10-02,31.071,-4990.56,131.579,4990.56,0.0,37.928,4088.303,13.57,-4999.54,2500.0,4999.54,0.0,2.0,33924.999,15.691,-4998.737,1250.0,4998.737,0.0,3.999,19613.287,24.38,-4997.3,625.0,4997.3,0.0,7.996,15237.499,11.63,-4998.0,833.333,4998.0,0.0,5.998,9691.667
2020-10-05,32.533,-4990.56,131.579,4990.56,0.0,37.928,4280.634,13.95,-4999.54,2500.0,4999.54,0.0,2.0,34875.0,17.061,-4998.737,1250.0,4998.737,0.0,3.999,21325.815,24.76,-4997.3,625.0,4997.3,0.0,7.996,15475.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-10-06,32.081,-4990.56,131.579,4990.56,0.0,37.928,4221.163,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,25.47,-4997.3,625.0,4997.3,0.0,7.996,15918.75,12.41,-4998.0,833.333,4998.0,0.0,5.998,10341.667
2020-10-07,33.062,-4990.56,131.579,4990.56,0.0,37.928,4350.228,14.51,-4999.54,2500.0,4999.54,0.0,2.0,36275.001,16.931,-4998.737,1250.0,4998.737,0.0,3.999,21164.258,25.74,-4997.3,625.0,4997.3,0.0,7.996,16087.5,12.21,-4998.0,833.333,4998.0,0.0,5.998,10175.0
2020-10-08,32.889,-4990.56,131.579,4990.56,0.0,37.928,4327.451,14.86,-4999.54,2500.0,4999.54,0.0,2.0,37149.999,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,25.84,-4997.3,625.0,4997.3,0.0,7.996,16150.0,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667
