date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,ENIA_adj_close,ENIA_cashflow,ENIA_cml_units,ENIA_cml_cost,ENIA_gain_loss,ENIA_avg_price,ENIA_mktvalue,BIT_adj_close,BIT_cashflow,BIT_cml_units,BIT_cml_cost,BIT_gain_loss,BIT_avg_price,BIT_mktvalue,DSL_adj_close,DSL_cashflow,DSL_cml_units,DSL_cml_cost,DSL_gain_loss,DSL_avg_price,DSL_mktvalue,PCI_adj_close,PCI_cashflow,PCI_cml_units,PCI_cml_cost,PCI_gain_loss,PCI_avg_price,PCI_mktvalue,BHK_adj_close,BHK_cashflow,BHK_cml_units,BHK_cml_cost,BHK_gain_loss,BHK_avg_price,BHK_mktvalue,TENX_adj_close,TENX_cashflow,TENX_cml_units,TENX_cml_cost,TENX_gain_loss,TENX_avg_price,TENX_mktvalue,CHNR_adj_close,CHNR_cashflow,CHNR_cml_units,CHNR_cml_cost,CHNR_gain_loss,CHNR_avg_price,CHNR_mktvalue,CTHR_adj_close,CTHR_cashflow,CTHR_cml_units,CTHR_cml_cost,CTHR_gain_loss,CTHR_avg_price,CTHR_mktvalue,SEEL_adj_close,SEEL_cashflow,SEEL_cml_units,SEEL_cml_cost,SEEL_gain_loss,SEEL_avg_price,SEEL_mktvalue,ARMP_adj_close,ARMP_cashflow,ARMP_cml_units,ARMP_cml_cost,ARMP_gain_loss,ARMP_avg_price,ARMP_mktvalue,ACUR_adj_close,ACUR_cashflow,ACUR_cml_units,ACUR_cml_cost,ACUR_gain_loss,ACUR_avg_price,ACUR_mktvalue,CHGI_adj_close,CHGI_cashflow,CHGI_cml_units,CHGI_cml_cost,CHGI_gain_loss,CHGI_avg_price,CHGI_mktvalue,CICN_adj_close,CICN_cashflow,CICN_cml_units,CICN_cml_cost,CICN_gain_loss,CICN_avg_price,CICN_mktvalue,DLYT_adj_close,DLYT_cashflow,DLYT_cml_units,DLYT_cml_cost,DLYT_gain_loss,DLYT_avg_price,DLYT_mktvalue,GLAE_adj_close,GLAE_cashflow,GLAE_cml_units,GLAE_cml_cost,GLAE_gain_loss,GLAE_avg_price,GLAE_mktvalue,IMUN_adj_close,IMUN_cashflow,IMUN_cml_units,IMUN_cml_cost,IMUN_gain_loss,IMUN_avg_price,IMUN_mktvalue,KALO_adj_close,KALO_cashflow,KALO_cml_units,KALO_cml_cost,KALO_gain_loss,KALO_avg_price,KALO_mktvalue,QTXB_adj_close,QTXB_cashflow,QTXB_cml_units,QTXB_cml_cost,QTXB_gain_loss,QTXB_avg_price,QTXB_mktvalue
2020-05-22,22.133,-486.33,118.027,4476.78,190.4,37.93,2612.335,7.342,-222.83,487.912,4727.87,216.92,9.69,3582.047,11.923,76.86,331.139,5371.08,-287.96,16.22,3948.07,11.449,33.7,255.904,5051.55,-33.15,19.74,2929.902,15.14,469.62,219.303,5502.32,-23.98,25.09,3320.354,13.709,588.66,375.995,5500.8,38.2,14.63,5154.41,1.18,416.455,4112.543,5213.06,191.431,1.268,4852.801,0.822,1241.05,2888.731,5806.35,434.7,2.01,2375.259,0.69,3010.21,6003.326,8464.69,-170.431,1.41,4142.295,1.3,-4410.1,751.153,638.48,6.94,0.85,976.499,3.3,-271.744,1966.492,6381.66,-1303.724,3.245,6489.424,0.365,4999.92,56121.999,15714.16,-4642.82,0.28,20478.917,0.017,-1666.68,249999.0,4999.98,1666.66,0.02,4224.983,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.201,-4937.5,52.5,26.25,36.25,0.5,10.552,150.0,3715.0,335.162,17596.0,2075.0,52.5,50274.286,15.0,1666.0,1425.783,8554.7,-555.5,6.0,21386.749,0.014,-4437.501,1427466.833,3854.161,-1729.164,0.003,19984.536,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-05-26,22.943,-486.33,118.027,4476.78,190.4,37.93,2707.866,7.128,-222.83,487.912,4727.87,216.92,9.69,3477.669,12.081,76.86,331.139,5371.08,-287.96,16.22,4000.478,11.73,33.7,255.904,5051.55,-33.15,19.74,3001.746,15.064,469.62,219.303,5502.32,-23.98,25.09,3303.481,13.746,588.66,375.995,5500.8,38.2,14.63,5168.276,1.27,416.455,4112.543,5213.06,191.431,1.268,5222.93,0.81,1241.05,2888.731,5806.35,434.7,2.01,2340.161,0.704,3010.21,6003.326,8464.69,-170.431,1.41,4226.342,1.17,-4410.1,751.153,638.48,6.94,0.85,878.849,3.53,-271.744,1966.492,6381.66,-1303.724,3.245,6941.717,0.33,4999.92,56121.999,15714.16,-4642.82,0.28,18520.261,0.021,-1666.68,249999.0,4999.98,1666.66,0.02,5349.979,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.201,-4937.5,52.5,26.25,36.25,0.5,10.552,150.0,3715.0,335.162,17596.0,2075.0,52.5,50274.286,16.0,1666.0,1425.783,8554.7,-555.5,6.0,22812.533,0.014,-4437.501,1427466.833,3854.161,-1729.164,0.003,19984.536,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-05-27,23.29,-486.33,118.027,4476.78,190.4,37.93,2748.809,7.215,-222.83,487.912,4727.87,216.92,9.69,3520.37,12.195,76.86,331.139,5371.08,-287.96,16.22,4038.328,12.274,33.7,255.904,5051.55,-33.15,19.74,3140.944,15.423,469.62,219.303,5502.32,-23.98,25.09,3382.224,13.663,588.66,375.995,5500.8,38.2,14.63,5137.078,1.32,416.455,4112.543,5213.06,191.431,1.268,5428.557,0.81,1241.05,2888.731,5806.35,434.7,2.01,2339.583,0.681,3010.21,6003.326,8464.69,-170.431,1.41,4088.265,1.19,-4410.1,751.153,638.48,6.94,0.85,893.872,4.05,-271.744,1966.492,6381.66,-1303.724,3.245,7964.294,0.305,4999.92,56121.999,15714.16,-4642.82,0.28,17117.21,0.021,-1666.68,249999.0,4999.98,1666.66,0.02,5349.979,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.201,-4937.5,52.5,26.25,36.25,0.5,10.552,50.01,3715.0,335.162,17596.0,2075.0,52.5,16761.446,15.56,1666.0,1425.783,8554.7,-555.5,6.0,22185.189,0.01,-4437.501,1427466.833,3854.161,-1729.164,0.003,14274.668,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-05-28,22.731,-486.33,118.027,4476.78,190.4,37.93,2682.846,7.079,-222.83,487.912,4727.87,216.92,9.69,3453.948,12.362,76.86,331.139,5371.08,-287.96,16.22,4093.648,12.449,33.7,255.904,5051.55,-33.15,19.74,3185.847,15.482,469.62,219.303,5502.32,-23.98,25.09,3395.349,13.644,588.66,375.995,5500.8,38.2,14.63,5130.147,1.5,416.455,4112.543,5213.06,191.431,1.268,6168.815,0.77,1241.05,2888.731,5806.35,434.7,2.01,2224.323,0.67,3010.21,6003.326,8464.69,-170.431,1.41,4022.229,1.26,-4410.1,751.153,638.48,6.94,0.85,946.453,3.81,-271.744,1966.492,6381.66,-1303.724,3.245,7492.335,0.305,4999.92,56121.999,15714.16,-4642.82,0.28,17117.21,0.024,-1666.68,249999.0,4999.98,1666.66,0.02,5912.476,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.201,-4937.5,52.5,26.25,36.25,0.5,10.552,50.01,3715.0,335.162,17596.0,2075.0,52.5,16761.446,16.0,1666.0,1425.783,8554.7,-555.5,6.0,22812.533,0.01,-4437.501,1427466.833,3854.161,-1729.164,0.003,14274.668,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-05-29,22.21,-486.33,118.027,4476.78,190.4,37.93,2621.433,7.215,-222.83,487.912,4727.87,216.92,9.69,3520.37,12.327,76.86,331.139,5371.08,-287.96,16.22,4082.002,12.634,33.7,255.904,5051.55,-33.15,19.74,3232.995,15.756,469.62,219.303,5502.32,-23.98,25.09,3455.342,13.875,588.66,375.995,5500.8,38.2,14.63,5216.805,1.44,416.455,4112.543,5213.06,191.431,1.268,5922.063,0.81,1241.05,2888.731,5806.35,434.7,2.01,2339.872,0.68,3010.21,6003.326,8464.69,-170.431,1.41,4082.262,1.23,-4410.1,751.153,638.48,6.94,0.85,923.918,3.72,-271.744,1966.492,6381.66,-1303.724,3.245,7315.351,0.38,4999.92,56121.999,15714.16,-4642.82,0.28,21326.36,0.02,-1666.68,249999.0,4999.98,1666.66,0.02,4999.98,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.38,-4937.5,52.5,26.25,36.25,0.5,19.95,50.01,3715.0,335.162,17596.0,2075.0,52.5,16761.446,16.8,1666.0,1425.783,8554.7,-555.5,6.0,23953.158,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18913.935,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-06-01,22.952,-486.33,118.027,4476.78,190.4,37.93,2709.004,7.332,-222.83,487.912,4727.87,216.92,9.69,3577.303,12.406,76.86,331.139,5371.08,-287.96,16.22,4108.206,13.055,33.7,255.904,5051.55,-33.15,19.74,3340.761,15.841,469.62,219.303,5502.32,-23.98,25.09,3474.091,13.93,588.66,375.995,5500.8,38.2,14.63,5237.602,1.45,416.455,4112.543,5213.06,191.431,1.268,5963.188,0.753,1241.05,2888.731,5806.35,434.7,2.01,2175.215,0.698,3010.21,6003.326,8464.69,-170.431,1.41,4192.723,1.18,-4410.1,751.153,638.48,6.94,0.85,886.36,3.77,-271.744,1966.492,6381.66,-1303.724,3.245,7413.675,0.33,4999.92,56121.999,15714.16,-4642.82,0.28,18520.261,0.019,-1666.68,249999.0,4999.98,1666.66,0.02,4787.481,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.38,-4937.5,52.5,26.25,36.25,0.5,19.95,50.0,3715.0,335.162,17596.0,2075.0,52.5,16758.095,14.9,1666.0,1425.783,8554.7,-555.5,6.0,21244.171,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18913.935,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-06-02,23.27,-486.33,118.027,4476.78,190.4,37.93,2746.534,7.517,-222.83,487.912,4727.87,216.92,9.69,3667.447,12.582,76.86,331.139,5371.08,-287.96,16.22,4166.437,13.353,33.7,255.904,5051.55,-33.15,19.74,3417.096,16.124,469.62,219.303,5502.32,-23.98,25.09,3535.962,14.197,588.66,375.995,5500.8,38.2,14.63,5338.126,1.64,416.455,4112.543,5213.06,191.431,1.268,6744.571,0.784,1241.05,2888.731,5806.35,434.7,2.01,2263.321,0.69,3010.21,6003.326,8464.69,-170.431,1.41,4142.295,1.11,-4410.1,751.153,638.48,6.94,0.85,833.78,3.75,-271.744,1966.492,6381.66,-1303.724,3.245,7374.346,0.315,4999.92,56121.999,15714.16,-4642.82,0.28,17678.43,0.019,-1666.68,249999.0,4999.98,1666.66,0.02,4787.481,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.38,-4937.5,52.5,26.25,36.25,0.5,19.95,65.0,3715.0,335.162,17596.0,2075.0,52.5,21785.524,14.7,1666.0,1425.783,8554.7,-555.5,6.0,20959.014,0.01,-4437.501,1427466.833,3854.161,-1729.164,0.003,14274.668,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,14645.302
2020-06-03,24.34,-486.33,118.027,4476.78,190.4,37.93,2872.772,7.672,-222.83,487.912,4727.87,216.92,9.69,3743.358,12.82,76.86,331.139,5371.08,-287.96,16.22,4245.049,13.73,33.7,255.904,5051.55,-33.15,19.74,3513.637,16.277,469.62,219.303,5502.32,-23.98,25.09,3569.708,13.976,588.66,375.995,5500.8,38.2,14.63,5254.933,1.5,416.455,4112.543,5213.06,191.431,1.268,6168.815,0.76,1241.05,2888.731,5806.35,434.7,2.01,2195.436,0.69,3010.21,6003.326,8464.69,-170.431,1.41,4144.096,1.12,-4410.1,751.153,638.48,6.94,0.85,841.291,3.69,-271.744,1966.492,6381.66,-1303.724,3.245,7256.356,0.322,4999.92,56121.999,15714.16,-4642.82,0.28,18099.344,0.02,-1666.68,249999.0,4999.98,1666.66,0.02,4999.98,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.38,-4937.5,52.5,26.25,36.25,0.5,19.95,65.0,3715.0,335.162,17596.0,2075.0,52.5,21785.524,13.8,1666.0,1425.783,8554.7,-555.5,6.0,19675.81,0.014,-4437.501,1427466.833,3854.161,-1729.164,0.003,20698.268,0.005,3260.866,3661325.319,13913.036,-869.564,0.004,18306.626
2020-06-04,24.234,-486.33,118.027,4476.78,190.4,37.93,2860.262,7.993,-222.83,487.912,4727.87,216.92,9.69,3899.925,12.767,76.86,331.139,5371.08,-287.96,16.22,4227.58,13.52,33.7,255.904,5051.55,-33.15,19.74,3459.754,16.277,469.62,219.303,5502.32,-23.98,25.09,3569.708,13.995,588.66,375.995,5500.8,38.2,14.63,5261.866,1.38,416.455,4112.543,5213.06,191.431,1.268,5675.31,0.78,1241.05,2888.731,5806.35,434.7,2.01,2253.21,0.698,3010.21,6003.326,8464.69,-170.431,1.41,4189.121,1.14,-4410.1,751.153,638.48,6.94,0.85,856.314,3.8,-271.744,1966.492,6381.66,-1303.724,3.245,7472.67,0.31,4999.92,56121.999,15714.16,-4642.82,0.28,17397.82,0.022,-1666.68,249999.0,4999.98,1666.66,0.02,5524.978,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.375,-4937.5,52.5,26.25,36.25,0.5,19.661,90.0,3715.0,335.162,17596.0,2075.0,52.5,30164.571,14.5,1666.0,1425.783,8554.7,-555.5,6.0,20673.858,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,13913.036
2020-06-05,25.583,-486.33,118.027,4476.78,190.4,37.93,3019.481,8.285,-222.83,487.912,4727.87,216.92,9.69,4042.258,12.89,76.86,331.139,5371.08,-287.96,16.22,4268.342,13.397,33.7,255.904,5051.55,-33.15,19.74,3428.322,16.517,469.62,219.303,5502.32,-23.98,25.09,3622.204,14.151,588.66,375.995,5500.8,38.2,14.63,5320.793,1.33,416.455,4112.543,5213.06,191.431,1.268,5469.683,0.785,1241.05,2888.731,5806.35,434.7,2.01,2267.654,0.79,3010.21,6003.326,8464.69,-170.431,1.41,4743.829,1.13,-4410.1,751.153,638.48,6.94,0.85,848.803,3.84,-271.744,1966.492,6381.66,-1303.724,3.245,7551.33,0.322,4999.92,56121.999,15714.16,-4642.82,0.28,18099.344,0.018,-1666.68,249999.0,4999.98,1666.66,0.02,4574.982,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.375,-4937.5,52.5,26.25,36.25,0.5,19.661,97.95,3715.0,335.162,17596.0,2075.0,52.5,32829.108,14.5,1666.0,1425.783,8554.7,-555.5,6.0,20673.858,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,12814.639
2020-06-08,25.699,-486.33,118.027,4476.78,190.4,37.93,3033.129,8.538,-222.83,487.912,4727.87,216.92,9.69,4165.612,13.206,76.86,331.139,5371.08,-287.96,16.22,4373.158,14.02,33.7,255.904,5051.55,-33.15,19.74,3587.727,16.765,469.62,219.303,5502.32,-23.98,25.09,3676.575,14.151,588.66,375.995,5500.8,38.2,14.63,5320.793,1.45,416.455,4112.543,5213.06,191.431,1.268,5963.188,0.82,1241.05,2888.731,5806.35,434.7,2.01,2369.049,0.937,3010.21,6003.326,8464.69,-170.431,1.41,5623.316,1.15,-4410.1,751.153,638.48,6.94,0.85,863.826,4.0,-271.744,1966.492,6381.66,-1303.724,3.245,7865.969,0.33,4999.92,56121.999,15714.16,-4642.82,0.28,18520.261,0.022,-1666.68,249999.0,4999.98,1666.66,0.02,5524.978,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21674.055,0.4,-4937.5,52.5,26.25,36.25,0.5,20.995,97.95,3715.0,335.162,17596.0,2075.0,52.5,32829.108,14.2,1666.0,1425.783,8554.7,-555.5,6.0,20246.123,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,13180.771
2020-06-09,24.812,-486.33,118.027,4476.78,190.4,37.93,2928.499,8.567,-222.83,487.912,4727.87,216.92,9.69,4179.846,13.057,76.86,331.139,5371.08,-287.96,16.22,4323.661,14.204,33.7,255.904,5051.55,-33.15,19.74,3634.874,16.859,469.62,219.303,5502.32,-23.98,25.09,3697.198,14.207,588.66,375.995,5500.8,38.2,14.63,5341.591,1.44,416.455,4112.543,5213.06,191.431,1.268,5922.063,0.92,1241.05,2888.731,5806.35,434.7,2.01,2657.633,0.938,3010.21,6003.326,8464.69,-170.431,1.41,5632.321,1.12,-4410.1,751.153,638.48,6.94,0.85,841.291,4.05,-271.744,1966.492,6381.66,-1303.724,3.245,7964.294,0.31,4999.92,56121.999,15714.16,-4642.82,0.28,17397.82,0.018,-1666.68,249999.0,4999.98,1666.66,0.02,4574.982,0.015,3048.779,1570583.73,10365.853,731.707,0.007,23558.755,0.374,-4937.5,52.5,26.25,36.25,0.5,19.635,97.95,3715.0,335.162,17596.0,2075.0,52.5,32829.108,14.0,1666.0,1425.783,8554.7,-555.5,6.0,19960.966,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,13180.771
2020-06-10,24.369,-486.33,118.027,4476.78,190.4,37.93,2876.184,8.479,-222.83,487.912,4727.87,216.92,9.69,4137.146,13.083,76.86,331.139,5371.08,-287.96,16.22,4332.397,14.142,33.7,255.904,5051.55,-33.15,19.74,3619.012,16.785,469.62,219.303,5502.32,-23.98,25.09,3680.93,14.262,588.66,375.995,5500.8,38.2,14.63,5362.389,1.33,416.455,4112.543,5213.06,191.431,1.268,5469.683,1.05,1241.05,2888.731,5806.35,434.7,2.01,3033.168,0.894,3010.21,6003.326,8464.69,-170.431,1.41,5366.974,1.18,-4410.1,751.153,638.48,6.94,0.85,886.36,3.82,-271.744,1966.492,6381.66,-1303.724,3.245,7512.0,0.337,4999.92,56121.999,15714.16,-4642.82,0.28,18913.115,0.018,-1666.68,249999.0,4999.98,1666.66,0.02,4574.982,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21988.173,0.374,-4937.5,52.5,26.25,36.25,0.5,19.635,97.95,3715.0,335.162,17596.0,2075.0,52.5,32829.108,15.0,1666.0,1425.783,8554.7,-555.5,6.0,21386.749,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,13180.771
2020-06-11,22.663,-486.33,118.027,4476.78,190.4,37.93,2674.885,7.983,-222.83,487.912,4727.87,216.92,9.69,3895.18,12.547,76.86,331.139,5371.08,-287.96,16.22,4154.791,13.239,33.7,255.904,5051.55,-33.15,19.74,3387.866,15.543,469.62,219.303,5502.32,-23.98,25.09,3408.549,14.114,588.66,375.995,5500.8,38.2,14.63,5306.928,1.2,416.455,4112.543,5213.06,191.431,1.268,4935.052,0.954,1241.05,2888.731,5806.35,434.7,2.01,2755.85,0.775,3010.21,6003.326,8464.69,-170.431,1.41,4650.177,1.08,-4410.1,751.153,638.48,6.94,0.85,811.245,3.79,-271.744,1966.492,6381.66,-1303.724,3.245,7453.005,0.34,4999.92,56121.999,15714.16,-4642.82,0.28,19081.48,0.018,-1666.68,249999.0,4999.98,1666.66,0.02,4574.982,0.014,3048.779,1570583.73,10365.853,731.707,0.007,21988.173,0.374,-4937.5,52.5,26.25,36.25,0.5,19.635,65.0,3715.0,335.162,17596.0,2075.0,52.5,21785.524,13.9,1666.0,1425.783,8554.7,-555.5,6.0,19818.387,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,13180.771
2020-06-12,23.106,-486.33,118.027,4476.78,190.4,37.93,2727.2,8.071,-222.83,487.912,4727.87,216.92,9.69,3937.88,12.577,76.86,331.139,5371.08,-287.96,16.22,4164.689,13.504,33.7,255.904,5051.55,-33.15,19.74,3455.85,15.888,469.62,219.303,5502.32,-23.98,25.09,3484.212,14.325,588.66,375.995,5500.8,38.2,14.63,5386.171,1.1,416.455,4112.543,5213.06,191.431,1.268,4523.798,1.47,1241.05,2888.731,5806.35,434.7,2.01,4246.435,0.788,3010.21,6003.326,8464.69,-170.431,1.41,4732.422,1.19,-4410.1,751.153,638.48,6.94,0.85,893.872,3.61,-271.744,1966.492,6381.66,-1303.724,3.245,7099.036,0.33,4999.92,56121.999,15714.16,-4642.82,0.28,18520.261,0.017,-1666.68,249999.0,4999.98,1666.66,0.02,4224.983,0.015,3048.779,1570583.73,10365.853,731.707,0.007,23558.755,0.37,-4937.5,52.5,26.25,36.25,0.5,19.425,65.0,3715.0,335.162,17596.0,2075.0,52.5,21785.524,13.6,1666.0,1425.783,8554.7,-555.5,6.0,19390.653,0.013,-4437.501,1427466.833,3854.161,-1729.164,0.003,18557.069,0.004,3260.866,3661325.319,13913.036,-869.564,0.004,13180.771
