date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue
2021-05-28,51.49,-24916.27,104.167,4972.84,0.0,47.739,5363.542
2021-06-01,53.15,-24916.27,104.167,4972.84,0.0,47.739,5536.458
2021-06-02,52.81,-24916.27,104.167,4972.84,0.0,47.739,5501.042
2021-06-03,52.35,-24916.27,104.167,4972.84,0.0,47.739,5453.125
2021-06-04,52.15,-24916.27,104.167,4972.84,0.0,47.739,5432.292
2021-06-07,52.11,-24916.27,104.167,4972.84,0.0,47.739,5428.125
2021-06-08,51.58,-24916.27,104.167,4972.84,0.0,47.739,5372.917
2021-06-09,50.9,-24916.27,104.167,4972.84,0.0,47.739,5302.083
2021-06-10,51.57,-24916.27,104.167,4972.84,0.0,47.739,5371.875
2021-06-11,51.42,-24916.27,104.167,4972.84,0.0,47.739,5356.25
2021-06-14,50.18,-24916.27,104.167,4972.84,0.0,47.739,5227.083
2021-06-15,50.25,-24916.27,104.167,4972.84,0.0,47.739,5234.375
2021-06-16,50.18,-24916.27,104.167,4972.84,0.0,47.739,5227.083
2021-06-17,49.76,-24916.27,104.167,4972.84,0.0,47.739,5183.333
2021-06-18,49.13,-24916.27,104.167,4972.84,0.0,47.739,5117.708
2021-06-21,49.36,-24916.27,104.167,4972.84,0.0,47.739,5141.667
2021-06-22,49.19,-24916.27,104.167,4972.84,0.0,47.739,5123.958
2021-06-23,48.83,-24916.27,104.167,4972.84,0.0,47.739,5086.459
2021-06-24,50.14,-24916.27,104.167,4972.84,0.0,47.739,5222.917
2021-06-25,50.81,-24916.27,104.167,4972.84,0.0,47.739,5292.708
2021-06-28,50.47,-24916.27,104.167,4972.84,0.0,47.739,5257.292
2021-06-29,49.69,-24916.27,104.167,4972.84,0.0,47.739,5176.042
2021-06-30,49.3,-24916.27,104.167,4972.84,0.0,47.739,5135.417
2021-07-01,48.9,-24916.27,104.167,4972.84,0.0,47.739,5093.75
2021-07-02,48.32,-24916.27,104.167,4972.84,0.0,47.739,5033.333
2021-07-06,47.24,-24916.27,104.167,4972.84,0.0,47.739,4920.834
2021-07-07,46.61,-24916.27,104.167,4972.84,0.0,47.739,4855.208
2021-07-08,45.08,-24916.27,104.167,4972.84,0.0,47.739,4695.834
2021-07-09,45.09,-24916.27,104.167,4972.84,0.0,47.739,4696.875
2021-07-12,45.72,-24916.27,104.167,4972.84,0.0,47.739,4762.5
2021-07-13,45.6,-24916.27,104.167,4972.84,0.0,47.739,4750.0
2021-07-14,45.21,-24916.27,104.167,4972.84,0.0,47.739,4709.375
2021-07-15,45.55,-24916.27,104.167,4972.84,0.0,47.739,4744.792
2021-07-16,45.3,-24916.27,104.167,4972.84,0.0,47.739,4718.75
2021-07-19,43.6,-24916.27,104.167,4972.84,0.0,47.739,4541.667
2021-07-20,44.55,-24916.27,104.167,4972.84,0.0,47.739,4640.625
2021-07-21,44.57,-24916.27,104.167,4972.84,0.0,47.739,4642.708
2021-07-22,44.8,-24916.27,104.167,4972.84,0.0,47.739,4666.667
2021-07-23,45.31,-24916.27,104.167,4972.84,0.0,47.739,4719.792
2021-07-26,45.0,-24916.27,104.167,4972.84,0.0,47.739,4687.5
2021-07-27,44.93,-24916.27,104.167,4972.84,0.0,47.739,4680.208
2021-07-28,45.37,-24916.27,104.167,4972.84,0.0,47.739,4726.042
2021-07-29,45.89,-24916.27,104.167,4972.84,0.0,47.739,4780.208
2021-07-30,44.29,-24916.27,104.167,4972.84,0.0,47.739,4613.542
2021-08-02,43.66,-24916.27,104.167,4972.84,0.0,47.739,4547.917
2021-08-03,45.19,-24916.27,104.167,4972.84,0.0,47.739,4707.292
2021-08-04,45.73,-24916.27,104.167,4972.84,0.0,47.739,4763.542
2021-08-05,46.0,-24916.27,104.167,4972.84,0.0,47.739,4791.667
2021-08-06,46.08,-24916.27,104.167,4972.84,0.0,47.739,4800.0
2021-08-09,46.37,-24916.27,104.167,4972.84,0.0,47.739,4830.208
2021-08-10,45.74,-24916.27,104.167,4972.84,0.0,47.739,4764.584
2021-08-11,46.32,-24916.27,104.167,4972.84,0.0,47.739,4825.0
2021-08-12,45.76,-24916.27,104.167,4972.84,0.0,47.739,4766.666
2021-08-13,45.61,-24916.27,104.167,4972.84,0.0,47.739,4751.042
2021-08-16,45.48,-24916.27,104.167,4972.84,0.0,47.739,4737.5
2021-08-17,44.72,-24916.27,104.167,4972.84,0.0,47.739,4658.333
2021-08-18,44.58,-24916.27,104.167,4972.84,0.0,47.739,4643.75
2021-08-19,43.8,-24916.27,104.167,4972.84,0.0,47.739,4562.5
2021-08-20,43.29,-24916.27,104.167,4972.84,0.0,47.739,4509.375
2021-08-23,43.96,-24916.27,104.167,4972.84,0.0,47.739,4579.167
2021-08-24,45.0,-24916.27,104.167,4972.84,0.0,47.739,4687.5
2021-08-25,45.9,-24916.27,104.167,4972.84,0.0,47.739,4781.25
2021-08-26,45.76,-24916.27,104.167,4972.84,0.0,47.739,4766.666
2021-08-27,47.17,-24916.27,104.167,4972.84,0.0,47.739,4913.541
2021-08-30,44.8,-24916.27,104.167,4972.84,0.0,47.739,4666.667
2021-08-31,45.51,-24916.27,104.167,4972.84,0.0,47.739,4740.625
2021-09-01,45.89,-24916.27,104.167,4972.84,0.0,47.739,4780.208
2021-09-02,45.88,-24916.27,104.167,4972.84,0.0,47.739,4779.167
2021-09-03,45.87,-24916.27,104.167,4972.84,0.0,47.739,4778.125
2021-09-07,44.39,-24916.27,104.167,4972.84,0.0,47.739,4623.958
2021-09-08,44.88,-24916.27,104.167,4972.84,0.0,47.739,4675.0
2021-09-09,44.77,-24916.27,104.167,4972.84,0.0,47.739,4663.542
2021-09-10,44.02,-24916.27,104.167,4972.84,0.0,47.739,4585.417
2021-09-13,44.52,-24916.27,104.167,4972.84,0.0,47.739,4637.5
2021-09-14,44.59,-24916.27,104.167,4972.84,0.0,47.739,4644.792
2021-09-15,45.66,-24916.27,104.167,4972.84,0.0,47.739,4756.25
2021-09-16,44.43,-24916.27,104.167,4972.84,0.0,47.739,4628.125
2021-09-17,43.58,-24916.27,104.167,4972.84,0.0,47.739,4539.584
2021-09-20,42.92,-24916.27,104.167,4972.84,0.0,47.739,4470.833
2021-09-21,42.76,-24916.27,104.167,4972.84,0.0,47.739,4454.166
2021-09-22,43.15,-24916.27,104.167,4972.84,0.0,47.739,4494.792
2021-09-23,44.18,-24916.27,104.167,4972.84,0.0,47.739,4602.083
2021-09-24,44.9,-24916.27,104.167,4972.84,0.0,47.739,4677.083
2021-09-27,45.49,-24916.27,104.167,4972.84,0.0,47.739,4738.542
2021-09-28,46.23,-24916.27,104.167,4972.84,0.0,47.739,4815.625
2021-09-29,46.4,-24916.27,104.167,4972.84,0.0,47.739,4833.333
2021-09-30,46.41,-24916.27,104.167,4972.84,0.0,47.739,4834.375
2021-10-01,46.99,-24916.27,104.167,4972.84,0.0,47.739,4894.792
2021-10-04,46.83,-24916.27,104.167,4972.84,0.0,47.739,4878.125
2021-10-05,46.8,-24916.27,104.167,4972.84,0.0,47.739,4875.0
2021-10-06,45.79,-24916.27,104.167,4972.84,0.0,47.739,4769.792
2021-10-07,46.97,-24916.27,104.167,4972.84,0.0,47.739,4892.708
2021-10-08,45.96,-24916.27,104.167,4972.84,0.0,47.739,4787.5
2021-10-11,45.81,-24916.27,104.167,4972.84,0.0,47.739,4771.875
2021-10-12,45.48,-24916.27,104.167,4972.84,0.0,47.739,4737.5
2021-10-13,45.16,-24916.27,104.167,4972.84,0.0,47.739,4704.167
2021-10-14,46.13,-24916.27,104.167,4972.84,0.0,47.739,4805.208
2021-10-15,47.42,-24916.27,104.167,4972.84,0.0,47.739,4939.583
2021-10-18,47.3,-24916.27,104.167,4972.84,0.0,47.739,4927.083
2021-10-19,47.35,-24916.27,104.167,4972.84,0.0,47.739,4932.292
2021-10-20,47.92,-24916.27,104.167,4972.84,0.0,47.739,4991.666
2021-10-21,48.42,-24916.27,104.167,4972.84,0.0,47.739,5043.75
2021-10-22,48.87,-24916.27,104.167,4972.84,0.0,47.739,5090.625
2021-10-25,50.17,-24916.27,104.167,4972.84,0.0,47.739,5226.041
2021-10-26,50.17,-24916.27,104.167,4972.84,0.0,47.739,5226.041
2021-10-27,49.39,-24916.27,104.167,4972.84,0.0,47.739,5144.792
2021-10-28,49.44,-24916.27,104.167,4972.84,0.0,47.739,5150.0
2021-10-29,48.07,-24916.27,104.167,4972.84,0.0,47.739,5007.292
2021-11-01,48.81,-24916.27,104.167,4972.84,0.0,47.739,5084.375
2021-11-02,48.16,-24916.27,104.167,4972.84,0.0,47.739,5016.667
2021-11-03,47.2,-24916.27,104.167,4972.84,0.0,47.739,4916.667
2021-11-04,46.78,-24916.27,104.167,4972.84,0.0,47.739,4872.917
2021-11-05,46.32,-24916.27,104.167,4972.84,0.0,47.739,4825.0
2021-11-08,47.0,-24916.27,104.167,4972.84,0.0,47.739,4895.833
2021-11-09,46.91,-24916.27,104.167,4972.84,0.0,47.739,4886.458
2021-11-10,46.71,-24916.27,104.167,4972.84,0.0,47.739,4865.625
2021-11-11,47.08,-24916.27,104.167,4972.84,0.0,47.739,4904.167
2021-11-12,47.5,-24916.27,104.167,4972.84,0.0,47.739,4947.917
2021-11-15,47.5,-24916.27,104.167,4972.84,0.0,47.739,4947.917
2021-11-16,48.21,-24916.27,104.167,4972.84,0.0,47.739,5021.875
2021-11-17,47.16,-24916.27,104.167,4972.84,0.0,47.739,4912.5
2021-11-18,47.0,-24916.27,104.167,4972.84,0.0,47.739,4895.833
2021-11-19,47.32,-24916.27,104.167,4972.84,0.0,47.739,4929.167
2021-11-22,47.48,-24916.27,104.167,4972.84,0.0,47.739,4945.833
2021-11-23,48.28,-24916.27,104.167,4972.84,0.0,47.739,5029.167
2021-11-24,48.29,-24916.27,104.167,4972.84,0.0,47.739,5030.208
2021-11-26,45.53,-24916.27,104.167,4972.84,0.0,47.739,4742.708
2021-11-29,46.17,-24916.27,104.167,4972.84,0.0,47.739,4809.375
2021-11-30,44.38,-24916.27,104.167,4972.84,0.0,47.739,4622.917
2021-12-01,45.02,-24916.27,104.167,4972.84,0.0,47.739,4689.583
2021-12-02,47.19,-24916.27,104.167,4972.84,0.0,47.739,4915.625
2021-12-03,47.79,-24916.27,104.167,4972.84,0.0,47.739,4978.125
