date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue
2020-05-29,27.35,-4995.62,42.017,5418.07,0.0,128.95,1149.16
2020-06-01,28.23,-4995.62,42.017,5418.07,0.0,128.95,1186.134
2020-06-02,29.71,-4995.62,42.017,5418.07,0.0,128.95,1248.319
2020-06-03,31.64,-4995.62,42.017,5418.07,0.0,128.95,1329.412
2020-06-04,30.08,-4995.62,42.017,5418.07,0.0,128.95,1263.866
2020-06-05,31.56,-4995.62,42.017,5418.07,0.0,128.95,1326.05
2020-06-08,31.65,-4995.62,42.017,5418.07,0.0,128.95,1329.832
2020-06-09,31.49,-4995.62,42.017,5418.07,0.0,128.95,1323.109
2020-06-10,30.79,-4995.62,42.017,5418.07,0.0,128.95,1293.698
2020-06-11,28.08,-4995.62,42.017,5418.07,0.0,128.95,1179.832
2020-06-12,28.81,-4995.62,42.017,5418.07,0.0,128.95,1210.504
2020-06-15,27.83,-4995.62,42.017,5418.07,0.0,128.95,1169.328
2020-06-16,28.83,-4995.62,42.017,5418.07,0.0,128.95,1211.345
2020-06-17,28.21,-4995.62,42.017,5418.07,0.0,128.95,1185.294
2020-06-18,28.73,-4995.62,42.017,5418.07,0.0,128.95,1207.143
2020-06-19,29.04,-4995.62,42.017,5418.07,0.0,128.95,1220.168
2020-06-22,28.45,-4995.62,42.017,5418.07,0.0,128.95,1195.378
2020-06-23,28.6,-4995.62,42.017,5418.07,0.0,128.95,1201.681
2020-06-24,28.14,-4995.62,42.017,5418.07,0.0,128.95,1182.353
2020-06-25,28.05,-4995.62,42.017,5418.07,0.0,128.95,1178.571
2020-06-26,28.16,-4995.62,42.017,5418.07,0.0,128.95,1183.193
2020-06-29,28.08,-4995.62,42.017,5418.07,0.0,128.95,1179.832
2020-06-30,27.82,-4995.62,42.017,5418.07,0.0,128.95,1168.908
2020-07-01,28.43,-4995.62,42.017,5418.07,0.0,128.95,1194.538
2020-07-02,28.77,-4995.62,42.017,5418.07,0.0,128.95,1208.824
2020-07-06,29.7,-4995.62,42.017,5418.07,0.0,128.95,1247.899
2020-07-07,29.55,-4995.62,42.017,5418.07,0.0,128.95,1241.597
2020-07-08,29.46,-4995.62,42.017,5418.07,0.0,128.95,1237.815
2020-07-09,28.74,-4995.62,42.017,5418.07,0.0,128.95,1207.563
2020-07-10,28.24,-4995.62,42.017,5418.07,0.0,128.95,1186.555
2020-07-13,29.04,-4995.62,42.017,5418.07,0.0,128.95,1220.168
2020-07-14,29.14,-4995.62,42.017,5418.07,0.0,128.95,1224.37
2020-07-15,29.53,-4995.62,42.017,5418.07,0.0,128.95,1240.756
2020-07-16,29.73,-4995.62,42.017,5418.07,0.0,128.95,1249.16
2020-07-17,29.35,-4995.62,42.017,5418.07,0.0,128.95,1233.193
2020-07-20,30.37,-4995.62,42.017,5418.07,0.0,128.95,1276.05
2020-07-21,30.77,-4995.62,42.017,5418.07,0.0,128.95,1292.857
2020-07-22,30.11,-4995.62,42.017,5418.07,0.0,128.95,1265.126
2020-07-23,29.25,-4995.62,42.017,5418.07,0.0,128.95,1228.992
2020-07-24,29.03,-4995.62,42.017,5418.07,0.0,128.95,1219.748
2020-07-27,29.42,-4995.62,42.017,5418.07,0.0,128.95,1236.134
2020-07-28,29.49,-4995.62,42.017,5418.07,0.0,128.95,1239.076
2020-07-29,30.25,-4995.62,42.017,5418.07,0.0,128.95,1271.008
2020-07-30,29.79,-4995.62,42.017,5418.07,0.0,128.95,1251.681
2020-07-31,29.26,-4995.62,42.017,5418.07,0.0,128.95,1229.412
2020-08-03,29.6,-4995.62,42.017,5418.07,0.0,128.95,1243.697
2020-08-04,29.84,-4995.62,42.017,5418.07,0.0,128.95,1253.782
2020-08-05,30.16,-4995.62,42.017,5418.07,0.0,128.95,1267.227
2020-08-06,30.71,-4995.62,42.017,5418.07,0.0,128.95,1290.336
2020-08-07,30.55,-4995.62,42.017,5418.07,0.0,128.95,1283.613
2020-08-10,31.72,-4995.62,42.017,5418.07,0.0,128.95,1332.773
2020-08-11,32.89,-4995.62,42.017,5418.07,0.0,128.95,1381.933
2020-08-12,34.47,-4995.62,42.017,5418.07,0.0,128.95,1448.319
2020-08-13,34.67,-4995.62,42.017,5418.07,0.0,128.95,1456.723
2020-08-14,33.84,-4995.62,42.017,5418.07,0.0,128.95,1421.849
2020-08-17,34.08,-4995.62,42.017,5418.07,0.0,128.95,1431.933
2020-08-18,32.6,-4995.62,42.017,5418.07,0.0,128.95,1369.748
2020-08-19,32.18,-4995.62,42.017,5418.07,0.0,128.95,1352.101
2020-08-20,31.03,-4995.62,42.017,5418.07,0.0,128.95,1303.782
2020-08-21,30.84,-4995.62,42.017,5418.07,0.0,128.95,1295.798
2020-08-24,31.28,-4995.62,42.017,5418.07,0.0,128.95,1314.286
2020-08-25,31.89,-4995.62,42.017,5418.07,0.0,128.95,1339.916
2020-08-26,31.36,-4995.62,42.017,5418.07,0.0,128.95,1317.647
2020-08-27,31.08,-4995.62,42.017,5418.07,0.0,128.95,1305.882
2020-08-28,32.22,-4995.62,42.017,5418.07,0.0,128.95,1353.782
2020-08-31,30.95,-4995.62,42.017,5418.07,0.0,128.95,1300.42
2020-09-01,31.33,-4995.62,42.017,5418.07,0.0,128.95,1316.387
2020-09-02,31.71,-4995.62,42.017,5418.07,0.0,128.95,1332.353
2020-09-03,30.81,-4995.62,42.017,5418.07,0.0,128.95,1294.538
2020-09-04,31.07,-4995.62,42.017,5418.07,0.0,128.95,1305.462
2020-09-08,31.07,-4995.62,42.017,5418.07,0.0,128.95,1305.462
2020-09-09,31.66,-4995.62,42.017,5418.07,0.0,128.95,1330.252
2020-09-10,31.08,-4995.62,42.017,5418.07,0.0,128.95,1305.882
2020-09-11,31.25,-4995.62,42.017,5418.07,0.0,128.95,1313.025
2020-09-14,32.18,-4995.62,42.017,5418.07,0.0,128.95,1352.101
2020-09-15,32.28,-4995.62,42.017,5418.07,0.0,128.95,1356.302
2020-09-16,32.13,-4995.62,42.017,5418.07,0.0,128.95,1350.0
2020-09-17,32.39,-4995.62,42.017,5418.07,0.0,128.95,1360.924
2020-09-18,31.96,-4995.62,42.017,5418.07,0.0,128.95,1342.857
2020-09-21,31.86,-4995.62,42.017,5418.07,0.0,128.95,1338.655
2020-09-22,32.14,-4995.62,42.017,5418.07,0.0,128.95,1350.42
2020-09-23,31.38,-4995.62,42.017,5418.07,0.0,128.95,1318.487
2020-09-24,31.73,-4995.62,42.017,5418.07,0.0,128.95,1333.193
2020-09-25,32.67,-4995.62,42.017,5418.07,0.0,128.95,1372.689
2020-09-28,32.73,-4995.62,42.017,5418.07,0.0,128.95,1375.21
2020-09-29,31.78,-4995.62,42.017,5418.07,0.0,128.95,1335.294
2020-09-30,32.12,-4995.62,42.017,5418.07,0.0,128.95,1349.58
2020-10-01,32.53,-4995.62,42.017,5418.07,0.0,128.95,1366.807
2020-10-02,32.31,-4995.62,42.017,5418.07,0.0,128.95,1357.563
2020-10-05,33.83,-4995.62,42.017,5418.07,0.0,128.95,1421.429
2020-10-06,33.36,-4995.62,42.017,5418.07,0.0,128.95,1401.681
2020-10-07,34.38,-4995.62,42.017,5418.07,0.0,128.95,1444.538
2020-10-08,34.2,-4995.62,42.017,5418.07,0.0,128.95,1436.975
2020-10-09,34.61,-4995.62,42.017,5418.07,0.0,128.95,1454.202
2020-10-12,35.4,-4995.62,42.017,5418.07,0.0,128.95,1487.395
2020-10-13,34.76,-4995.62,42.017,5418.07,0.0,128.95,1460.504
2020-10-14,33.87,-4995.62,42.017,5418.07,0.0,128.95,1423.109
2020-10-15,34.39,-4995.62,42.017,5418.07,0.0,128.95,1444.958
2020-10-16,34.61,-4995.62,42.017,5418.07,0.0,128.95,1454.202
2020-10-19,35.12,-4995.62,42.017,5418.07,0.0,128.95,1475.63
2020-10-20,35.63,-4995.62,42.017,5418.07,0.0,128.95,1497.059
2020-10-21,36.39,-4995.62,42.017,5418.07,0.0,128.95,1528.992
2020-10-22,36.96,-4995.62,42.017,5418.07,0.0,128.95,1552.941
2020-10-23,37.62,-4995.62,42.017,5418.07,0.0,128.95,1580.672
2020-10-26,37.14,-4995.62,42.017,5418.07,0.0,128.95,1560.504
2020-10-27,36.56,-4995.62,42.017,5418.07,0.0,128.95,1536.135
2020-10-28,36.13,-4995.62,42.017,5418.07,0.0,128.95,1518.067
2020-10-29,36.05,-4995.62,42.017,5418.07,0.0,128.95,1514.706
2020-10-30,35.73,-4995.62,42.017,5418.07,0.0,128.95,1501.26
2020-11-02,37.31,-4995.62,42.017,5418.07,0.0,128.95,1567.647
2020-11-03,38.24,-4995.62,42.017,5418.07,0.0,128.95,1606.723
2020-11-04,37.02,-4995.62,42.017,5418.07,0.0,128.95,1555.462
2020-11-05,38.4,-4995.62,42.017,5418.07,0.0,128.95,1613.445
2020-11-06,38.31,-4995.62,42.017,5418.07,0.0,128.95,1609.664
2020-11-09,40.21,-4995.62,42.017,5418.07,0.0,128.95,1689.496
2020-11-10,40.42,-4995.62,42.017,5418.07,0.0,128.95,1698.319
2020-11-11,42.18,-4995.62,42.017,5418.07,0.0,128.95,1772.269
2020-11-12,41.2,-4995.62,42.017,5418.07,0.0,128.95,1731.092
2020-11-13,41.28,-4995.62,42.017,5418.07,0.0,128.95,1734.454
2020-11-16,41.41,-4995.62,42.017,5418.07,0.0,128.95,1739.916
2020-11-17,41.99,-4995.62,42.017,5418.07,0.0,128.95,1764.286
2020-11-18,42.26,-4995.62,42.017,5418.07,0.0,128.95,1775.63
2020-11-19,41.44,-4995.62,42.017,5418.07,0.0,128.95,1741.176
2020-11-20,41.4,-4995.62,42.017,5418.07,0.0,128.95,1739.496
2020-11-23,41.79,-4995.62,42.017,5418.07,0.0,128.95,1755.882
2020-11-24,42.47,-4995.62,42.017,5418.07,0.0,128.95,1784.454
2020-11-25,43.39,-4995.62,42.017,5418.07,0.0,128.95,1823.109
2020-11-27,43.61,-4995.62,42.017,5418.07,0.0,128.95,1832.353
2020-11-30,41.59,-4995.62,42.017,5418.07,0.0,128.95,1747.479
2020-12-01,42.04,-4995.62,42.017,5418.07,0.0,128.95,1766.387
2020-12-02,42.75,-4995.62,42.017,5418.07,0.0,128.95,1796.218
2020-12-03,43.2,-4995.62,42.017,5418.07,0.0,128.95,1815.126
2020-12-04,43.83,-4995.62,42.017,5418.07,0.0,128.95,1841.597
2020-12-07,43.25,-4995.62,42.017,5418.07,0.0,128.95,1817.227
2020-12-08,42.01,-4995.62,42.017,5418.07,0.0,128.95,1765.126
2020-12-09,42.35,-4995.62,42.017,5418.07,0.0,128.95,1779.412
2020-12-10,43.33,-4995.62,42.017,5418.07,0.0,128.95,1820.588
2020-12-11,43.01,-4995.62,42.017,5418.07,0.0,128.95,1807.143
2020-12-14,42.46,-4995.62,42.017,5418.07,0.0,128.95,1784.034
2020-12-15,42.89,-4995.62,42.017,5418.07,0.0,128.95,1802.101
2020-12-16,42.61,-4995.62,42.017,5418.07,0.0,128.95,1790.336
2020-12-17,41.88,-4995.62,42.017,5418.07,0.0,128.95,1759.664
2020-12-18,40.89,-4995.62,42.017,5418.07,0.0,128.95,1718.067
2020-12-21,40.74,-4995.62,42.017,5418.07,0.0,128.95,1711.765
2020-12-22,39.83,-4995.62,42.017,5418.07,0.0,128.95,1673.529
2020-12-23,39.95,-4995.62,42.017,5418.07,0.0,128.95,1678.571
2020-12-24,40.88,-4995.62,42.017,5418.07,0.0,128.95,1717.647
2020-12-28,40.97,-4995.62,42.017,5418.07,0.0,128.95,1721.429
2020-12-29,39.5,-4995.62,42.017,5418.07,0.0,128.95,1659.664
2020-12-30,39.64,-4995.62,42.017,5418.07,0.0,128.95,1665.546
2020-12-31,39.6,-4995.62,42.017,5418.07,0.0,128.95,1663.865
2021-01-04,39.13,-4995.62,42.017,5418.07,0.0,128.95,1644.118
2021-01-05,39.93,-4995.62,42.017,5418.07,0.0,128.95,1677.731
2021-01-06,41.03,-4995.62,42.017,5418.07,0.0,128.95,1723.95
2021-01-07,42.07,-4995.62,42.017,5418.07,0.0,128.95,1767.647
2021-01-08,42.35,-4995.62,42.017,5418.07,0.0,128.95,1779.412
2021-01-11,41.97,-4995.62,42.017,5418.07,0.0,128.95,1763.445
2021-01-12,42.4,-4995.62,42.017,5418.07,0.0,128.95,1781.513
2021-01-13,43.1,-4995.62,42.017,5418.07,0.0,128.95,1810.924
2021-01-14,42.83,-4995.62,42.017,5418.07,0.0,128.95,1799.58
2021-01-15,40.95,-4995.62,42.017,5418.07,0.0,128.95,1720.588
2021-01-19,40.9,-4995.62,42.017,5418.07,0.0,128.95,1718.487
2021-01-20,41.25,-4995.62,42.017,5418.07,0.0,128.95,1733.193
2021-01-21,40.8,-4995.62,42.017,5418.07,0.0,128.95,1714.286
2021-01-22,39.88,-4995.62,42.017,5418.07,0.0,128.95,1675.63
2021-01-25,39.91,-4995.62,42.017,5418.07,0.0,128.95,1676.891
2021-01-26,39.04,-4995.62,42.017,5418.07,0.0,128.95,1640.336
2021-01-27,37.23,-4995.62,42.017,5418.07,0.0,128.95,1564.286
2021-01-28,37.54,-4995.62,42.017,5418.07,0.0,128.95,1577.311
2021-01-29,36.26,-4995.62,42.017,5418.07,0.0,128.95,1523.529
2021-02-01,38.14,-4995.62,42.017,5418.07,0.0,128.95,1602.521
2021-02-02,37.77,-4995.62,42.017,5418.07,0.0,128.95,1586.975
2021-02-03,37.62,-4995.62,42.017,5418.07,0.0,128.95,1580.672
2021-02-04,37.54,-4995.62,42.017,5418.07,0.0,128.95,1577.311
2021-02-05,39.18,-4995.62,42.017,5418.07,0.0,128.95,1646.219
2021-02-08,39.79,-4995.62,42.017,5418.07,0.0,128.95,1671.849
2021-02-09,40.19,-4995.62,42.017,5418.07,0.0,128.95,1688.655
2021-02-10,40.39,-4995.62,42.017,5418.07,0.0,128.95,1697.059
2021-02-11,40.5,-4995.62,42.017,5418.07,0.0,128.95,1701.681
2021-02-12,40.92,-4995.62,42.017,5418.07,0.0,128.95,1719.328
2021-02-16,40.37,-4995.62,42.017,5418.07,0.0,128.95,1696.218
2021-02-17,40.63,-4995.62,42.017,5418.07,0.0,128.95,1707.143
2021-02-18,39.41,-4995.62,42.017,5418.07,0.0,128.95,1655.882
2021-02-19,39.74,-4995.62,42.017,5418.07,0.0,128.95,1669.748
2021-02-22,38.92,-4995.62,42.017,5418.07,0.0,128.95,1635.294
2021-02-23,39.18,-4995.62,42.017,5418.07,0.0,128.95,1646.219
2021-02-24,39.29,-4995.62,42.017,5418.07,0.0,128.95,1650.84
2021-02-25,39.49,-4995.62,42.017,5418.07,0.0,128.95,1659.244
2021-02-26,38.32,-4995.62,42.017,5418.07,0.0,128.95,1610.084
2021-03-01,39.21,-4995.62,42.017,5418.07,0.0,128.95,1647.479
2021-03-02,39.76,-4995.62,42.017,5418.07,0.0,128.95,1670.588
2021-03-03,40.2,-4995.62,42.017,5418.07,0.0,128.95,1689.076
2021-03-04,39.92,-4995.62,42.017,5418.07,0.0,128.95,1677.311
2021-03-05,41.63,-4995.62,42.017,5418.07,0.0,128.95,1749.16
2021-03-08,43.62,-4995.62,42.017,5418.07,0.0,128.95,1832.773
2021-03-09,44.71,-4995.62,42.017,5418.07,0.0,128.95,1878.571
2021-03-10,44.99,-4995.62,42.017,5418.07,0.0,128.95,1890.336
2021-03-11,45.16,-4995.62,42.017,5418.07,0.0,128.95,1897.479
2021-03-12,44.4,-4995.62,42.017,5418.07,0.0,128.95,1865.546
2021-03-15,45.03,-4995.62,42.017,5418.07,0.0,128.95,1892.017
2021-03-16,44.82,-4995.62,42.017,5418.07,0.0,128.95,1883.193
2021-03-17,45.54,-4995.62,42.017,5418.07,0.0,128.95,1913.445
2021-03-18,44.68,-4995.62,42.017,5418.07,0.0,128.95,1877.311
2021-03-19,43.85,-4995.62,42.017,5418.07,0.0,128.95,1842.437
2021-03-22,45.43,-4995.62,42.017,5418.07,0.0,128.95,1908.824
2021-03-23,44.74,-4995.62,42.017,5418.07,0.0,128.95,1879.832
2021-03-24,44.64,-4995.62,42.017,5418.07,0.0,128.95,1875.63
2021-03-25,46.75,-4995.62,42.017,5418.07,0.0,128.95,1964.286
2021-03-26,47.39,-4995.62,42.017,5418.07,0.0,128.95,1991.176
2021-03-29,47.88,-4995.62,42.017,5418.07,0.0,128.95,2011.765
2021-03-30,48.18,-4995.62,42.017,5418.07,0.0,128.95,2024.37
2021-03-31,49.43,-4995.62,42.017,5418.07,0.0,128.95,2076.891
2021-04-01,48.33,-4995.62,42.017,5418.07,0.0,128.95,2030.672
2021-04-05,48.45,-4995.62,42.017,5418.07,0.0,128.95,2035.714
2021-04-06,47.8,-4995.62,42.017,5418.07,0.0,128.95,2008.403
2021-04-07,47.96,-4995.62,42.017,5418.07,0.0,128.95,2015.126
2021-04-08,47.05,-4995.62,42.017,5418.07,0.0,128.95,1976.891
2021-04-09,46.92,-4995.62,42.017,5418.07,0.0,128.95,1971.428
2021-04-12,47.33,-4995.62,42.017,5418.07,0.0,128.95,1988.656
2021-04-13,47.21,-4995.62,42.017,5418.07,0.0,128.95,1983.613
2021-04-14,47.56,-4995.62,42.017,5418.07,0.0,128.95,1998.319
2021-04-15,47.96,-4995.62,42.017,5418.07,0.0,128.95,2015.126
2021-04-16,47.37,-4995.62,42.017,5418.07,0.0,128.95,1990.336
2021-04-19,46.92,-4995.62,42.017,5418.07,0.0,128.95,1971.428
2021-04-20,47.22,-4995.62,42.017,5418.07,0.0,128.95,1984.034
2021-04-21,46.9,-4995.62,42.017,5418.07,0.0,128.95,1970.588
2021-04-22,46.91,-4995.62,42.017,5418.07,0.0,128.95,1971.008
2021-04-23,48.96,-4995.62,42.017,5418.07,0.0,128.95,2057.143
2021-04-26,50.37,-4995.62,42.017,5418.07,0.0,128.95,2116.387
2021-04-27,50.3,-4995.62,42.017,5418.07,0.0,128.95,2113.445
2021-04-28,49.95,-4995.62,42.017,5418.07,0.0,128.95,2098.74
2021-04-29,48.95,-4995.62,42.017,5418.07,0.0,128.95,2056.723
2021-04-30,48.92,-4995.62,42.017,5418.07,0.0,128.95,2055.462
2021-05-03,48.24,-4995.62,42.017,5418.07,0.0,128.95,2026.891
2021-05-04,47.59,-4995.62,42.017,5418.07,0.0,128.95,1999.58
2021-05-05,47.79,-4995.62,42.017,5418.07,0.0,128.95,2007.983
2021-05-06,51.68,-4995.62,42.017,5418.07,0.0,128.95,2171.429
2021-05-07,52.76,-4995.62,42.017,5418.07,0.0,128.95,2216.807
2021-05-10,52.58,-4995.62,42.017,5418.07,0.0,128.95,2209.244
2021-05-11,52.68,-4995.62,42.017,5418.07,0.0,128.95,2213.445
2021-05-12,50.96,-4995.62,42.017,5418.07,0.0,128.95,2141.176
2021-05-13,52.72,-4995.62,42.017,5418.07,0.0,128.95,2215.126
2021-05-14,51.58,-4995.62,42.017,5418.07,0.0,128.95,2167.227
2021-05-17,51.34,-4995.62,42.017,5418.07,0.0,128.95,2157.143
2021-05-18,51.7,-4995.62,42.017,5418.07,0.0,128.95,2172.269
2021-05-19,51.79,-4995.62,42.017,5418.07,0.0,128.95,2176.05
2021-05-20,51.63,-4995.62,42.017,5418.07,0.0,128.95,2169.328
2021-05-21,50.11,-4995.62,42.017,5418.07,0.0,128.95,2105.462
2021-05-24,50.82,-4995.62,42.017,5418.07,0.0,128.95,2135.294
2021-05-25,51.17,-4995.62,42.017,5418.07,0.0,128.95,2150.0
2021-05-26,51.0,-4995.62,42.017,5418.07,0.0,128.95,2142.857
2021-05-27,50.37,-4995.62,42.017,5418.07,0.0,128.95,2116.387
2021-05-28,51.49,-4995.62,42.017,5418.07,0.0,128.95,2163.445
2021-06-01,53.15,-4995.62,42.017,5418.07,0.0,128.95,2233.193
2021-06-02,52.81,-4995.62,42.017,5418.07,0.0,128.95,2218.908
2021-06-03,52.35,-4995.62,42.017,5418.07,0.0,128.95,2199.58
2021-06-04,52.15,-4995.62,42.017,5418.07,0.0,128.95,2191.177
2021-06-07,52.11,-4995.62,42.017,5418.07,0.0,128.95,2189.496
2021-06-08,51.58,-4995.62,42.017,5418.07,0.0,128.95,2167.227
2021-06-09,50.9,-4995.62,42.017,5418.07,0.0,128.95,2138.656
2021-06-10,51.57,-4995.62,42.017,5418.07,0.0,128.95,2166.807
2021-06-11,51.42,-4995.62,42.017,5418.07,0.0,128.95,2160.504
2021-06-14,50.18,-4995.62,42.017,5418.07,0.0,128.95,2108.403
2021-06-15,50.25,-4995.62,42.017,5418.07,0.0,128.95,2111.345
2021-06-16,50.18,-4995.62,42.017,5418.07,0.0,128.95,2108.403
2021-06-17,49.76,-4995.62,42.017,5418.07,0.0,128.95,2090.756
2021-06-18,49.13,-4995.62,42.017,5418.07,0.0,128.95,2064.286
2021-06-21,49.36,-4995.62,42.017,5418.07,0.0,128.95,2073.95
2021-06-22,49.19,-4995.62,42.017,5418.07,0.0,128.95,2066.807
2021-06-23,48.83,-4995.62,42.017,5418.07,0.0,128.95,2051.681
2021-06-24,50.14,-4995.62,42.017,5418.07,0.0,128.95,2106.723
2021-06-25,50.81,-4995.62,42.017,5418.07,0.0,128.95,2134.874
2021-06-28,50.47,-4995.62,42.017,5418.07,0.0,128.95,2120.588
2021-06-29,49.69,-4995.62,42.017,5418.07,0.0,128.95,2087.815
2021-06-30,49.3,-4995.62,42.017,5418.07,0.0,128.95,2071.429
2021-07-01,48.9,-4995.62,42.017,5418.07,0.0,128.95,2054.622
2021-07-02,48.32,-4995.62,42.017,5418.07,0.0,128.95,2030.252
2021-07-06,47.24,-4995.62,42.017,5418.07,0.0,128.95,1984.874
2021-07-07,46.61,-4995.62,42.017,5418.07,0.0,128.95,1958.403
2021-07-08,45.08,-4995.62,42.017,5418.07,0.0,128.95,1894.118
2021-07-09,45.09,-4995.62,42.017,5418.07,0.0,128.95,1894.538
2021-07-12,45.72,-4995.62,42.017,5418.07,0.0,128.95,1921.008
2021-07-13,45.6,-4995.62,42.017,5418.07,0.0,128.95,1915.966
2021-07-14,45.21,-4995.62,42.017,5418.07,0.0,128.95,1899.58
2021-07-15,45.55,-4995.62,42.017,5418.07,0.0,128.95,1913.866
2021-07-16,45.3,-4995.62,42.017,5418.07,0.0,128.95,1903.361
2021-07-19,43.6,-4995.62,42.017,5418.07,0.0,128.95,1831.933
2021-07-20,44.55,-4995.62,42.017,5418.07,0.0,128.95,1871.849
2021-07-21,44.57,-4995.62,42.017,5418.07,0.0,128.95,1872.689
2021-07-22,44.8,-4995.62,42.017,5418.07,0.0,128.95,1882.353
2021-07-23,45.31,-4995.62,42.017,5418.07,0.0,128.95,1903.782
2021-07-26,45.0,-4995.62,42.017,5418.07,0.0,128.95,1890.756
2021-07-27,44.93,-4995.62,42.017,5418.07,0.0,128.95,1887.815
2021-07-28,45.37,-4995.62,42.017,5418.07,0.0,128.95,1906.302
2021-07-29,45.89,-4995.62,42.017,5418.07,0.0,128.95,1928.151
2021-07-30,44.29,-4995.62,42.017,5418.07,0.0,128.95,1860.924
2021-08-02,43.66,-4995.62,42.017,5418.07,0.0,128.95,1834.454
2021-08-03,45.19,-4995.62,42.017,5418.07,0.0,128.95,1898.739
2021-08-04,45.73,-4995.62,42.017,5418.07,0.0,128.95,1921.429
2021-08-05,46.0,-4995.62,42.017,5418.07,0.0,128.95,1932.773
2021-08-06,46.08,-4995.62,42.017,5418.07,0.0,128.95,1936.135
2021-08-09,46.37,-4995.62,42.017,5418.07,0.0,128.95,1948.319
2021-08-10,45.74,-4995.62,42.017,5418.07,0.0,128.95,1921.849
2021-08-11,46.32,-4995.62,42.017,5418.07,0.0,128.95,1946.218
2021-08-12,45.76,-4995.62,42.017,5418.07,0.0,128.95,1922.689
2021-08-13,45.61,-4995.62,42.017,5418.07,0.0,128.95,1916.387
2021-08-16,45.48,-4995.62,42.017,5418.07,0.0,128.95,1910.924
2021-08-17,44.72,-4995.62,42.017,5418.07,0.0,128.95,1878.992
2021-08-18,44.58,-4995.62,42.017,5418.07,0.0,128.95,1873.109
2021-08-19,43.8,-4995.62,42.017,5418.07,0.0,128.95,1840.336
2021-08-20,43.29,-4995.62,42.017,5418.07,0.0,128.95,1818.908
2021-08-23,43.96,-4995.62,42.017,5418.07,0.0,128.95,1847.059
2021-08-24,45.0,-4995.62,42.017,5418.07,0.0,128.95,1890.756
2021-08-25,45.9,-4995.62,42.017,5418.07,0.0,128.95,1928.571
2021-08-26,45.76,-4995.62,42.017,5418.07,0.0,128.95,1922.689
2021-08-27,47.17,-4995.62,42.017,5418.07,0.0,128.95,1981.933
2021-08-30,44.8,-4995.62,42.017,5418.07,0.0,128.95,1882.353
2021-08-31,45.51,-4995.62,42.017,5418.07,0.0,128.95,1912.185
2021-09-01,45.89,-4995.62,42.017,5418.07,0.0,128.95,1928.151
2021-09-02,45.88,-4995.62,42.017,5418.07,0.0,128.95,1927.731
2021-09-03,45.87,-4995.62,42.017,5418.07,0.0,128.95,1927.311
2021-09-07,44.39,-4995.62,42.017,5418.07,0.0,128.95,1865.126
2021-09-08,44.88,-4995.62,42.017,5418.07,0.0,128.95,1885.714
2021-09-09,44.77,-4995.62,42.017,5418.07,0.0,128.95,1881.092
2021-09-10,44.02,-4995.62,42.017,5418.07,0.0,128.95,1849.58
2021-09-13,44.52,-4995.62,42.017,5418.07,0.0,128.95,1870.588
2021-09-14,44.59,-4995.62,42.017,5418.07,0.0,128.95,1873.529
2021-09-15,45.66,-4995.62,42.017,5418.07,0.0,128.95,1918.487
2021-09-16,44.43,-4995.62,42.017,5418.07,0.0,128.95,1866.807
2021-09-17,43.58,-4995.62,42.017,5418.07,0.0,128.95,1831.093
2021-09-20,42.92,-4995.62,42.017,5418.07,0.0,128.95,1803.361
2021-09-21,42.76,-4995.62,42.017,5418.07,0.0,128.95,1796.639
2021-09-22,43.15,-4995.62,42.017,5418.07,0.0,128.95,1813.025
2021-09-23,44.18,-4995.62,42.017,5418.07,0.0,128.95,1856.303
2021-09-24,44.9,-4995.62,42.017,5418.07,0.0,128.95,1886.555
2021-09-27,45.49,-4995.62,42.017,5418.07,0.0,128.95,1911.345
2021-09-28,46.23,-4995.62,42.017,5418.07,0.0,128.95,1942.437
2021-09-29,46.4,-4995.62,42.017,5418.07,0.0,128.95,1949.58
2021-09-30,46.41,-4995.62,42.017,5418.07,0.0,128.95,1950.0
2021-10-01,46.99,-4995.62,42.017,5418.07,0.0,128.95,1974.37
2021-10-04,46.83,-4995.62,42.017,5418.07,0.0,128.95,1967.647
2021-10-05,46.8,-4995.62,42.017,5418.07,0.0,128.95,1966.387
2021-10-06,45.79,-4995.62,42.017,5418.07,0.0,128.95,1923.95
2021-10-07,46.97,-4995.62,42.017,5418.07,0.0,128.95,1973.529
2021-10-08,45.96,-4995.62,42.017,5418.07,0.0,128.95,1931.092
2021-10-11,45.81,-4995.62,42.017,5418.07,0.0,128.95,1924.79
2021-10-12,45.48,-4995.62,42.017,5418.07,0.0,128.95,1910.924
2021-10-13,45.16,-4995.62,42.017,5418.07,0.0,128.95,1897.479
2021-10-14,46.13,-4995.62,42.017,5418.07,0.0,128.95,1938.235
2021-10-15,47.42,-4995.62,42.017,5418.07,0.0,128.95,1992.437
2021-10-18,47.3,-4995.62,42.017,5418.07,0.0,128.95,1987.395
2021-10-19,47.35,-4995.62,42.017,5418.07,0.0,128.95,1989.496
2021-10-20,47.92,-4995.62,42.017,5418.07,0.0,128.95,2013.445
2021-10-21,48.42,-4995.62,42.017,5418.07,0.0,128.95,2034.454
2021-10-22,48.87,-4995.62,42.017,5418.07,0.0,128.95,2053.361
2021-10-25,50.17,-4995.62,42.017,5418.07,0.0,128.95,2107.983
2021-10-26,50.17,-4995.62,42.017,5418.07,0.0,128.95,2107.983
