date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,VRME_adj_close,VRME_cashflow,VRME_cml_units,VRME_cml_cost,VRME_gain_loss,VRME_avg_price,VRME_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,TMGI_adj_close,TMGI_cashflow,TMGI_cml_units,TMGI_cml_cost,TMGI_gain_loss,TMGI_avg_price,TMGI_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2020-08-03,20.794,-4973.336,138.889,4973.336,0.0,35.808,2888.045,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,17.88,-4994.76,454.545,4994.76,0.0,10.988,8127.272,3.805,-4993.625,500.0,4993.625,0.0,9.987,1902.5,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667,1.93,-4998.96,5000.0,4998.96,0.0,1.0,9650.0
2020-08-04,21.112,-4973.336,138.889,4973.336,0.0,35.808,2932.208,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,18.13,-4994.76,454.545,4994.76,0.0,10.988,8240.909,3.79,-4993.625,500.0,4993.625,0.0,9.987,1895.0,1.94,-4998.96,5000.0,4998.96,0.0,1.0,9700.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667,1.95,-4998.96,5000.0,4998.96,0.0,1.0,9750.0
2020-08-05,21.025,-4973.336,138.889,4973.336,0.0,35.808,2920.164,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,18.59,-4994.76,454.545,4994.76,0.0,10.988,8450.0,3.76,-4993.625,500.0,4993.625,0.0,9.987,1880.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2020-08-06,20.601,-4973.336,138.889,4973.336,0.0,35.808,2861.279,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,18.25,-4994.76,454.545,4994.76,0.0,10.988,8295.455,3.78,-4993.625,500.0,4993.625,0.0,9.987,1890.0,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2020-08-07,20.563,-4973.336,138.889,4973.336,0.0,35.808,2855.926,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,17.98,-4994.76,454.545,4994.76,0.0,10.988,8172.727,4.1,-4993.625,500.0,4993.625,0.0,9.987,2050.0,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334,2.12,-4998.96,5000.0,4998.96,0.0,1.0,10599.999
2020-08-10,20.9,-4973.336,138.889,4973.336,0.0,35.808,2902.766,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,18.76,-4994.76,454.545,4994.76,0.0,10.988,8527.273,4.0,-4993.625,500.0,4993.625,0.0,9.987,2000.0,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333,2.12,-4998.96,5000.0,4998.96,0.0,1.0,10599.999
2020-08-11,21.671,-4973.336,138.889,4973.336,0.0,35.808,3009.83,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,18.94,-4994.76,454.545,4994.76,0.0,10.988,8609.091,4.5,-4993.625,500.0,4993.625,0.0,9.987,2250.0,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0
2020-08-12,22.278,-4973.336,138.889,4973.336,0.0,35.808,3094.143,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,18.9,-4994.76,454.545,4994.76,0.0,10.988,8590.909,4.5,-4993.625,500.0,4993.625,0.0,9.987,2250.0,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2020-08-13,21.526,-4973.336,138.889,4973.336,0.0,35.808,2989.755,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,18.24,-4994.76,454.545,4994.76,0.0,10.988,8290.909,4.47,-4993.625,500.0,4993.625,0.0,9.987,2235.0,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2020-08-14,21.468,-4973.336,138.889,4973.336,0.0,35.808,2981.725,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,18.27,-4994.76,454.545,4994.76,0.0,10.988,8304.546,4.52,-4993.625,500.0,4993.625,0.0,9.987,2260.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0
2020-08-17,21.391,-4973.336,138.889,4973.336,0.0,35.808,2971.019,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,17.9,-4994.76,454.545,4994.76,0.0,10.988,8136.363,4.6,-4993.625,500.0,4993.625,0.0,9.987,2300.0,2.26,-4998.96,5000.0,4998.96,0.0,1.0,11300.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2020-08-18,21.093,-4973.336,138.889,4973.336,0.0,35.808,2929.532,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,17.1,-4994.76,454.545,4994.76,0.0,10.988,7772.727,4.39,-4993.625,500.0,4993.625,0.0,9.987,2195.0,2.25,-4998.96,5000.0,4998.96,0.0,1.0,11250.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0
2020-08-19,21.15,-4973.336,138.889,4973.336,0.0,35.808,2937.562,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,17.68,-4994.76,454.545,4994.76,0.0,10.988,8036.364,4.26,-4993.625,500.0,4993.625,0.0,9.987,2130.0,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667,2.27,-4998.96,5000.0,4998.96,0.0,1.0,11350.0
2020-08-20,20.929,-4973.336,138.889,4973.336,0.0,35.808,2906.781,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,17.21,-4994.76,454.545,4994.76,0.0,10.988,7822.727,4.15,-4993.625,500.0,4993.625,0.0,9.987,2075.0,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-21,20.852,-4973.336,138.889,4973.336,0.0,35.808,2896.074,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,17.16,-4994.76,454.545,4994.76,0.0,10.988,7800.0,4.13,-4993.625,500.0,4993.625,0.0,9.987,2065.0,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0
2020-08-24,21.44,-4973.336,138.889,4973.336,0.0,35.808,2977.711,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,18.5,-4994.76,454.545,4994.76,0.0,10.988,8409.091,4.11,-4993.625,500.0,4993.625,0.0,9.987,2055.0,2.18,-4998.96,5000.0,4998.96,0.0,1.0,10900.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-25,21.256,-4973.336,138.889,4973.336,0.0,35.808,2952.283,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,18.53,-4994.76,454.545,4994.76,0.0,10.988,8422.728,4.15,-4993.625,500.0,4993.625,0.0,9.987,2075.0,2.2,-4998.96,5000.0,4998.96,0.0,1.0,11000.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-26,21.025,-4973.336,138.889,4973.336,0.0,35.808,2920.164,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,18.4,-4994.76,454.545,4994.76,0.0,10.988,8363.636,4.1,-4993.625,500.0,4993.625,0.0,9.987,2050.0,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2020-08-27,20.861,-4973.336,138.889,4973.336,0.0,35.808,2897.413,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,17.91,-4994.76,454.545,4994.76,0.0,10.988,8140.909,4.0,-4993.625,500.0,4993.625,0.0,9.987,2000.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
2020-08-28,21.237,-4973.336,138.889,4973.336,0.0,35.808,2949.607,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,18.25,-4994.76,454.545,4994.76,0.0,10.988,8295.455,3.84,-4993.625,500.0,4993.625,0.0,9.987,1919.95,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-08-31,20.842,-4973.336,138.889,4973.336,0.0,35.808,2894.736,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,18.33,-4994.76,454.545,4994.76,0.0,10.988,8331.818,3.66,-4993.625,500.0,4993.625,0.0,9.987,1830.0,2.24,-4998.96,5000.0,4998.96,0.0,1.0,11200.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333,2.25,-4998.96,5000.0,4998.96,0.0,1.0,11250.0
2020-09-01,20.466,-4973.336,138.889,4973.336,0.0,35.808,2842.542,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,19.19,-4994.76,454.545,4994.76,0.0,10.988,8722.728,3.8,-4993.625,500.0,4993.625,0.0,9.987,1900.0,2.2,-4998.96,5000.0,4998.96,0.0,1.0,11000.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-09-02,20.649,-4973.336,138.889,4973.336,0.0,35.808,2867.97,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,19.61,-4994.76,454.545,4994.76,0.0,10.988,8913.637,3.75,-4993.625,500.0,4993.625,0.0,9.987,1875.0,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0
2020-09-03,20.293,-4973.336,138.889,4973.336,0.0,35.808,2818.453,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,18.7,-4994.76,454.545,4994.76,0.0,10.988,8500.0,3.61,-4993.625,500.0,4993.625,0.0,9.987,1805.0,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0
2020-09-04,20.592,-4973.336,138.889,4973.336,0.0,35.808,2859.94,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,18.36,-4994.76,454.545,4994.76,0.0,10.988,8345.455,3.61,-4993.625,500.0,4993.625,0.0,9.987,1805.0,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-09-08,20.11,-4973.336,138.889,4973.336,0.0,35.808,2793.026,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,19.87,-4994.76,454.545,4994.76,0.0,10.988,9031.819,3.73,-4993.625,500.0,4993.625,0.0,9.987,1865.0,2.06,-4998.96,5000.0,4998.96,0.0,1.0,10300.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001
2020-09-09,20.437,-4973.336,138.889,4973.336,0.0,35.808,2838.527,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,20.56,-4994.76,454.545,4994.76,0.0,10.988,9345.454,3.65,-4993.625,500.0,4993.625,0.0,9.987,1825.0,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2020-09-10,19.956,-4973.336,138.889,4973.336,0.0,35.808,2771.613,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,20.33,-4994.76,454.545,4994.76,0.0,10.988,9240.909,3.67,-4993.625,500.0,4993.625,0.0,9.987,1835.0,2.06,-4998.96,5000.0,4998.96,0.0,1.0,10300.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667,2.11,-4998.96,5000.0,4998.96,0.0,1.0,10549.999
2020-09-11,19.917,-4973.336,138.889,4973.336,0.0,35.808,2766.26,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,20.44,-4994.76,454.545,4994.76,0.0,10.988,9290.909,3.64,-4993.625,500.0,4993.625,0.0,9.987,1820.0,2.0,-4998.96,5000.0,4998.96,0.0,1.0,10000.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333,2.08,-4998.96,5000.0,4998.96,0.0,1.0,10400.0
2020-09-14,19.888,-4973.336,138.889,4973.336,0.0,35.808,2762.245,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,21.38,-4994.76,454.545,4994.76,0.0,10.988,9718.181,3.66,-4993.625,500.0,4993.625,0.0,9.987,1830.0,2.01,-4998.96,5000.0,4998.96,0.0,1.0,10050.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0
2020-09-15,19.956,-4973.336,138.889,4973.336,0.0,35.808,2771.613,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128,21.47,-4994.76,454.545,4994.76,0.0,10.988,9759.091,3.67,-4993.625,500.0,4993.625,0.0,9.987,1835.0,1.98,-4998.96,5000.0,4998.96,0.0,1.0,9900.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.14,-4998.0,833.333,4998.0,0.0,5.998,10116.667,2.06,-4998.96,5000.0,4998.96,0.0,1.0,10300.0
2020-09-16,19.647,-4973.336,138.889,4973.336,0.0,35.808,2728.787,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56,21.84,-4994.76,454.545,4994.76,0.0,10.988,9927.273,3.48,-4993.625,500.0,4993.625,0.0,9.987,1740.0,1.94,-4998.96,5000.0,4998.96,0.0,1.0,9700.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,11.82,-4998.0,833.333,4998.0,0.0,5.998,9850.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-17,19.406,-4973.336,138.889,4973.336,0.0,35.808,2695.33,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87,21.38,-4994.76,454.545,4994.76,0.0,10.988,9718.181,3.32,-4993.625,500.0,4993.625,0.0,9.987,1660.0,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333,1.99,-4998.96,5000.0,4998.96,0.0,1.0,9950.0
2020-09-18,19.011,-4973.336,138.889,4973.336,0.0,35.808,2640.46,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62,21.72,-4994.76,454.545,4994.76,0.0,10.988,9872.727,3.14,-4993.625,500.0,4993.625,0.0,9.987,1570.0,1.94,-4998.96,5000.0,4998.96,0.0,1.0,9700.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,11.25,-4998.0,833.333,4998.0,0.0,5.998,9375.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-21,17.961,-4973.336,138.889,4973.336,0.0,35.808,2494.585,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367,21.15,-4994.76,454.545,4994.76,0.0,10.988,9613.636,3.62,-4993.625,500.0,4993.625,0.0,9.987,1810.0,1.91,-4998.96,5000.0,4998.96,0.0,1.0,9550.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.026,10.31,-4998.0,833.333,4998.0,0.0,5.998,8591.667,2.0,-4998.96,5000.0,4998.96,0.0,1.0,10000.0
2020-09-22,17.682,-4973.336,138.889,4973.336,0.0,35.808,2455.775,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42,20.5,-4994.76,454.545,4994.76,0.0,10.988,9318.182,3.42,-4993.625,500.0,4993.625,0.0,9.987,1710.0,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,12.35,-4998.0,833.333,4998.0,0.0,5.998,10291.667,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0
2020-09-23,17.749,-4973.336,138.889,4973.336,0.0,35.808,2465.143,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417,21.0,-4994.76,454.545,4994.76,0.0,10.988,9545.455,3.63,-4993.625,500.0,4993.625,0.0,9.987,1815.0,1.91,-4998.96,5000.0,4998.96,0.0,1.0,9550.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0,2.01,-4998.96,5000.0,4998.96,0.0,1.0,10050.0
2020-09-24,17.72,-4973.336,138.889,4973.336,0.0,35.808,2461.128,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472,20.81,-4994.76,454.545,4994.76,0.0,10.988,9459.091,3.337,-4993.625,500.0,4993.625,0.0,9.987,1668.6,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-25,17.45,-4973.336,138.889,4973.336,0.0,35.808,2423.656,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,20.93,-4994.76,454.545,4994.76,0.0,10.988,9513.637,3.32,-4993.625,500.0,4993.625,0.0,9.987,1660.0,1.93,-4998.96,5000.0,4998.96,0.0,1.0,9650.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.02,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-28,19.233,-4973.336,138.889,4973.336,0.0,35.808,2671.24,16.707,-4998.737,1250.0,4998.737,0.0,3.999,20884.221,22.4,-4994.76,454.545,4994.76,0.0,10.988,10181.818,3.26,-4993.625,500.0,4993.625,0.0,9.987,1630.0,1.96,-4998.96,5000.0,4998.96,0.0,1.0,9800.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.31,-4998.0,833.333,4998.0,0.0,5.998,10258.334,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2020-09-29,18.693,-4973.336,138.889,4973.336,0.0,35.808,2596.296,16.337,-4998.737,1250.0,4998.737,0.0,3.999,20421.083,22.24,-4994.76,454.545,4994.76,0.0,10.988,10109.091,3.21,-4993.625,500.0,4993.625,0.0,9.987,1605.0,1.94,-4998.96,5000.0,4998.96,0.0,1.0,9700.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-09-30,18.867,-4973.336,138.889,4973.336,0.0,35.808,2620.385,16.449,-4998.737,1250.0,4998.737,0.0,3.999,20561.104,22.32,-4994.76,454.545,4994.76,0.0,10.988,10145.454,3.22,-4993.625,500.0,4993.625,0.0,9.987,1610.0,1.91,-4998.96,5000.0,4998.96,0.0,1.0,9550.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,11.61,-4998.0,833.333,4998.0,0.0,5.998,9675.0,2.02,-4998.96,5000.0,4998.96,0.0,1.0,10100.0
2020-10-01,18.799,-4973.336,138.889,4973.336,0.0,35.808,2611.017,16.233,-4998.737,1250.0,4998.737,0.0,3.999,20291.839,23.16,-4994.76,454.545,4994.76,0.0,10.988,10527.273,3.32,-4993.625,500.0,4993.625,0.0,9.987,1660.0,1.91,-4998.96,5000.0,4998.96,0.0,1.0,9550.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,11.91,-4998.0,833.333,4998.0,0.0,5.998,9925.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-02,19.146,-4973.336,138.889,4973.336,0.0,35.808,2659.196,15.691,-4998.737,1250.0,4998.737,0.0,3.999,19613.287,23.88,-4994.76,454.545,4994.76,0.0,10.988,10854.545,3.5,-4993.625,500.0,4993.625,0.0,9.987,1750.0,1.88,-4998.96,5000.0,4998.96,0.0,1.0,9400.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,11.63,-4998.0,833.333,4998.0,0.0,5.998,9691.667,1.98,-4998.96,5000.0,4998.96,0.0,1.0,9900.0
2020-10-05,19.233,-4973.336,138.889,4973.336,0.0,35.808,2671.24,17.061,-4998.737,1250.0,4998.737,0.0,3.999,21325.815,23.95,-4994.76,454.545,4994.76,0.0,10.988,10886.364,3.4,-4993.625,500.0,4993.625,0.0,9.987,1700.0,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-06,19.262,-4973.336,138.889,4973.336,0.0,35.808,2675.255,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,23.5,-4994.76,454.545,4994.76,0.0,10.988,10681.818,3.28,-4993.625,500.0,4993.625,0.0,9.987,1640.0,1.94,-4998.96,5000.0,4998.96,0.0,1.0,9700.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.41,-4998.0,833.333,4998.0,0.0,5.998,10341.667,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-07,19.628,-4973.336,138.889,4973.336,0.0,35.808,2726.111,16.931,-4998.737,1250.0,4998.737,0.0,3.999,21164.258,23.38,-4994.76,454.545,4994.76,0.0,10.988,10627.272,3.25,-4993.625,500.0,4993.625,0.0,9.987,1625.0,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.21,-4998.0,833.333,4998.0,0.0,5.998,10175.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
2020-10-08,19.58,-4973.336,138.889,4973.336,0.0,35.808,2719.419,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,23.73,-4994.76,454.545,4994.76,0.0,10.988,10786.363,3.22,-4993.625,500.0,4993.625,0.0,9.987,1610.0,1.91,-4998.96,5000.0,4998.96,0.0,1.0,9550.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0
2020-10-09,19.397,-4973.336,138.889,4973.336,0.0,35.808,2693.991,17.009,-4998.737,1250.0,4998.737,0.0,3.999,21261.194,24.2,-4994.76,454.545,4994.76,0.0,10.988,11000.0,3.3,-4993.625,500.0,4993.625,0.0,9.987,1650.0,1.92,-4998.96,5000.0,4998.96,0.0,1.0,9600.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2020-10-12,19.512,-4973.336,138.889,4973.336,0.0,35.808,2710.051,17.164,-4998.737,1250.0,4998.737,0.0,3.999,21455.064,23.68,-4994.76,454.545,4994.76,0.0,10.988,10763.637,3.55,-4993.625,500.0,4993.625,0.0,9.987,1775.0,1.93,-4998.96,5000.0,4998.96,0.0,1.0,9650.0,0.0,-4973.8,131.579,4973.8,0.0,37.801,0.013,9.6,-4998.0,833.333,4998.0,0.0,5.998,8000.0,2.04,-4998.96,5000.0,4998.96,0.0,1.0,10200.0
