date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2020-04-09,9.013,-4994.313,500.0,4994.313,0.0,9.989,4506.567,15.903,-4997.067,312.5,4997.067,0.0,15.991,4969.736,14.819,-4997.024,263.158,4997.024,0.0,18.989,3899.686,26.947,-4977.852,142.857,4977.852,0.0,34.845,3849.633,1.82,-4999.02,2500.0,4999.02,0.0,2.0,4550.0,4.302,-4998.036,1000.0,4998.036,0.0,4.998,4302.197,11.426,-4993.819,555.556,4993.819,0.0,8.989,6347.89,12.11,-4999.54,2500.0,4999.54,0.0,2.0,30274.999,11.477,-4998.737,1250.0,4998.737,0.0,3.999,14346.458,15.17,-4997.3,625.0,4997.3,0.0,7.996,9481.25,1.45,-4998.96,5000.0,4998.96,0.0,1.0,7250.0,5.2,-4998.0,833.333,4998.0,0.0,5.998,4333.333,1.58,-4998.96,5000.0,4998.96,0.0,1.0,7900.0
2020-04-13,8.874,-4994.313,500.0,4994.313,0.0,9.989,4436.775,15.366,-4997.067,312.5,4997.067,0.0,15.991,4801.761,14.844,-4997.024,263.158,4997.024,0.0,18.989,3906.24,26.716,-4977.852,142.857,4977.852,0.0,34.845,3816.542,2.06,-4999.02,2500.0,4999.02,0.0,2.0,5150.0,4.439,-4998.036,1000.0,4998.036,0.0,4.998,4439.21,11.364,-4993.819,555.556,4993.819,0.0,8.989,6313.256,12.12,-4999.54,2500.0,4999.54,0.0,2.0,30300.0,11.598,-4998.737,1250.0,4998.737,0.0,3.999,14497.247,15.04,-4997.3,625.0,4997.3,0.0,7.996,9400.0,1.44,-4998.96,5000.0,4998.96,0.0,1.0,7200.0,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667,1.55,-4998.96,5000.0,4998.96,0.0,1.0,7750.0
2020-04-14,9.013,-4994.313,500.0,4994.313,0.0,9.989,4506.567,15.736,-4997.067,312.5,4997.067,0.0,15.991,4917.606,15.79,-4997.024,263.158,4997.024,0.0,18.989,4155.296,27.459,-4977.852,142.857,4977.852,0.0,34.845,3922.71,1.85,-4999.02,2500.0,4999.02,0.0,2.0,4625.0,4.384,-4998.036,1000.0,4998.036,0.0,4.998,4384.406,11.69,-4993.819,555.556,4993.819,0.0,8.989,6494.546,11.66,-4999.54,2500.0,4999.54,0.0,2.0,29150.0,12.158,-4998.737,1250.0,4998.737,0.0,3.999,15197.337,15.42,-4997.3,625.0,4997.3,0.0,7.996,9637.5,1.52,-4998.96,5000.0,4998.96,0.0,1.0,7600.0,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667,1.63,-4998.96,5000.0,4998.96,0.0,1.0,8150.0
2020-04-15,8.535,-4994.313,500.0,4994.313,0.0,9.989,4267.28,14.912,-4997.067,312.5,4997.067,0.0,15.991,4659.852,15.832,-4997.024,263.158,4997.024,0.0,18.989,4166.22,27.16,-4977.852,142.857,4977.852,0.0,34.845,3879.967,1.62,-4999.02,2500.0,4999.02,0.0,2.0,4050.0,4.384,-4998.036,1000.0,4998.036,0.0,4.998,4384.406,11.672,-4993.819,555.556,4993.819,0.0,8.989,6484.586,11.74,-4999.54,2500.0,4999.54,0.0,2.0,29349.999,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412,15.12,-4997.3,625.0,4997.3,0.0,7.996,9450.0,1.58,-4998.96,5000.0,4998.96,0.0,1.0,7900.0,5.02,-4998.0,833.333,4998.0,0.0,5.998,4183.333,1.71,-4998.96,5000.0,4998.96,0.0,1.0,8550.0
2020-04-16,8.744,-4994.313,500.0,4994.313,0.0,9.989,4371.968,14.596,-4997.067,312.5,4997.067,0.0,15.991,4561.383,15.674,-4997.024,263.158,4997.024,0.0,18.989,4124.71,26.253,-4977.852,142.857,4977.852,0.0,34.845,3750.359,1.6,-4999.02,2500.0,4999.02,0.0,2.0,4000.0,4.266,-4998.036,1000.0,4998.036,0.0,4.998,4265.661,11.861,-4993.819,555.556,4993.819,0.0,8.989,6589.175,11.86,-4999.54,2500.0,4999.54,0.0,2.0,29649.999,11.598,-4998.737,1250.0,4998.737,0.0,3.999,14497.247,15.2,-4997.3,625.0,4997.3,0.0,7.996,9500.0,1.75,-4998.96,5000.0,4998.96,0.0,1.0,8750.0,4.31,-4998.0,833.333,4998.0,0.0,5.998,3591.667,1.9,-4998.96,5000.0,4998.96,0.0,1.0,9500.0
2020-04-17,9.502,-4994.313,500.0,4994.313,0.0,9.989,4750.839,14.912,-4997.067,312.5,4997.067,0.0,15.991,4659.852,16.778,-4997.024,263.158,4997.024,0.0,18.989,4415.275,26.928,-4977.852,142.857,4977.852,0.0,34.845,3846.875,1.5,-4999.02,2500.0,4999.02,0.0,2.0,3750.0,4.293,-4998.036,1000.0,4998.036,0.0,4.998,4293.064,11.923,-4993.819,555.556,4993.819,0.0,8.989,6624.038,10.93,-4999.54,2500.0,4999.54,0.0,2.0,27325.001,11.779,-4998.737,1250.0,4998.737,0.0,3.999,14723.43,15.19,-4997.3,625.0,4997.3,0.0,7.996,9493.75,1.8,-4998.96,5000.0,4998.96,0.0,1.0,9000.0,5.07,-4998.0,833.333,4998.0,0.0,5.998,4225.0,1.93,-4998.96,5000.0,4998.96,0.0,1.0,9650.0
2020-04-20,9.183,-4994.313,500.0,4994.313,0.0,9.989,4591.314,14.532,-4997.067,312.5,4997.067,0.0,15.991,4541.111,16.745,-4997.024,263.158,4997.024,0.0,18.989,4406.537,26.359,-4977.852,142.857,4977.852,0.0,34.845,3765.526,1.46,-4999.02,2500.0,4999.02,0.0,2.0,3650.0,4.238,-4998.036,1000.0,4998.036,0.0,4.998,4238.259,11.816,-4993.819,555.556,4993.819,0.0,8.989,6564.272,10.42,-4999.54,2500.0,4999.54,0.0,2.0,26050.0,11.219,-4998.737,1250.0,4998.737,0.0,3.999,14023.341,15.0,-4997.3,625.0,4997.3,0.0,7.996,9375.0,1.66,-4998.96,5000.0,4998.96,0.0,1.0,8300.0,4.87,-4998.0,833.333,4998.0,0.0,5.998,4058.333,1.8,-4998.96,5000.0,4998.96,0.0,1.0,9000.0
2020-04-21,8.445,-4994.313,500.0,4994.313,0.0,9.989,4222.414,14.226,-4997.067,312.5,4997.067,0.0,15.991,4445.539,17.492,-4997.024,263.158,4997.024,0.0,18.989,4603.16,23.984,-4977.852,142.857,4977.852,0.0,34.845,3426.339,1.41,-4999.02,2500.0,4999.02,0.0,2.0,3525.0,4.028,-4998.036,1000.0,4998.036,0.0,4.998,4028.172,11.421,-4993.819,555.556,4993.819,0.0,8.989,6345.131,11.43,-4999.54,2500.0,4999.54,0.0,2.0,28575.001,11.494,-4998.737,1250.0,4998.737,0.0,3.999,14368.0,14.55,-4997.3,625.0,4997.3,0.0,7.996,9093.75,1.6,-4998.96,5000.0,4998.96,0.0,1.0,8000.0,4.56,-4998.0,833.333,4998.0,0.0,5.998,3800.0,1.75,-4998.96,5000.0,4998.96,0.0,1.0,8750.0
2020-04-22,8.973,-4994.313,500.0,4994.313,0.0,9.989,4486.626,14.365,-4997.067,312.5,4997.067,0.0,15.991,4488.98,19.136,-4997.024,263.158,4997.024,0.0,18.989,5035.73,23.454,-4977.852,142.857,4977.852,0.0,34.845,3350.504,1.55,-4999.02,2500.0,4999.02,0.0,2.0,3875.0,4.065,-4998.036,1000.0,4998.036,0.0,4.998,4064.71,11.43,-4993.819,555.556,4993.819,0.0,8.989,6350.111,11.72,-4999.54,2500.0,4999.54,0.0,2.0,29300.001,11.425,-4998.737,1250.0,4998.737,0.0,3.999,14281.836,14.77,-4997.3,625.0,4997.3,0.0,7.996,9231.25,1.63,-4998.96,5000.0,4998.96,0.0,1.0,8150.0,4.75,-4998.0,833.333,4998.0,0.0,5.998,3958.333,1.75,-4998.96,5000.0,4998.96,0.0,1.0,8750.0
2020-04-23,9.013,-4994.313,500.0,4994.313,0.0,9.989,4506.567,14.161,-4997.067,312.5,4997.067,0.0,15.991,4425.266,19.152,-4997.024,263.158,4997.024,0.0,18.989,5040.098,23.405,-4977.852,142.857,4977.852,0.0,34.845,3343.61,1.68,-4999.02,2500.0,4999.02,0.0,2.0,4200.0,3.836,-4998.036,1000.0,4998.036,0.0,4.998,3836.355,11.376,-4993.819,555.556,4993.819,0.0,8.989,6320.23,12.33,-4999.54,2500.0,4999.54,0.0,2.0,30825.0,11.701,-4998.737,1250.0,4998.737,0.0,3.999,14626.495,14.9,-4997.3,625.0,4997.3,0.0,7.996,9312.5,1.63,-4998.96,5000.0,4998.96,0.0,1.0,8150.0,4.83,-4998.0,833.333,4998.0,0.0,5.998,4025.0,1.79,-4998.96,5000.0,4998.96,0.0,1.0,8950.0
2020-04-24,8.694,-4994.313,500.0,4994.313,0.0,9.989,4347.043,14.439,-4997.067,312.5,4997.067,0.0,15.991,4512.149,18.82,-4997.024,263.158,4997.024,0.0,18.989,4952.711,23.183,-4977.852,142.857,4977.852,0.0,34.845,3311.898,1.62,-4999.02,2500.0,4999.02,0.0,2.0,4050.0,3.699,-4998.036,1000.0,4998.036,0.0,4.998,3699.343,11.242,-4993.819,555.556,4993.819,0.0,8.989,6245.523,14.52,-4999.54,2500.0,4999.54,0.0,2.0,36300.001,11.805,-4998.737,1250.0,4998.737,0.0,3.999,14755.741,15.05,-4997.3,625.0,4997.3,0.0,7.996,9406.25,1.61,-4998.96,5000.0,4998.96,0.0,1.0,8050.0,4.66,-4998.0,833.333,4998.0,0.0,5.998,3883.333,1.76,-4998.96,5000.0,4998.96,0.0,1.0,8800.0
2020-04-27,9.203,-4994.313,500.0,4994.313,0.0,9.989,4601.284,15.115,-4997.067,312.5,4997.067,0.0,15.991,4723.566,19.592,-4997.024,263.158,4997.024,0.0,18.989,5155.888,23.569,-4977.852,142.857,4977.852,0.0,34.845,3367.05,1.68,-4999.02,2500.0,4999.02,0.0,2.0,4200.0,3.681,-4998.036,1000.0,4998.036,0.0,4.998,3681.074,11.251,-4993.819,555.556,4993.819,0.0,8.989,6250.503,15.18,-4999.54,2500.0,4999.54,0.0,2.0,37950.001,12.873,-4998.737,1250.0,4998.737,0.0,3.999,16091.298,15.34,-4997.3,625.0,4997.3,0.0,7.996,9587.5,1.57,-4998.96,5000.0,4998.96,0.0,1.0,7850.0,4.76,-4998.0,833.333,4998.0,0.0,5.998,3966.667,1.7,-4998.96,5000.0,4998.96,0.0,1.0,8500.0
2020-04-28,9.232,-4994.313,500.0,4994.313,0.0,9.989,4616.24,15.551,-4997.067,312.5,4997.067,0.0,15.991,4859.684,19.742,-4997.024,263.158,4997.024,0.0,18.989,5195.212,24.438,-4977.852,142.857,4977.852,0.0,34.845,3491.143,1.8,-4999.02,2500.0,4999.02,0.0,2.0,4500.0,3.745,-4998.036,1000.0,4998.036,0.0,4.998,3745.013,11.448,-4993.819,555.556,4993.819,0.0,8.989,6360.074,14.96,-4999.54,2500.0,4999.54,0.0,2.0,37400.0,12.175,-4998.737,1250.0,4998.737,0.0,3.999,15218.878,15.56,-4997.3,625.0,4997.3,0.0,7.996,9725.0,1.6,-4998.96,5000.0,4998.96,0.0,1.0,8000.0,4.9,-4998.0,833.333,4998.0,0.0,5.998,4083.333,1.73,-4998.96,5000.0,4998.96,0.0,1.0,8650.0
2020-04-29,10.11,-4994.313,500.0,4994.313,0.0,9.989,5054.933,16.589,-4997.067,312.5,4997.067,0.0,15.991,5184.048,20.58,-4997.024,263.158,4997.024,0.0,18.989,5415.867,25.114,-4977.852,142.857,4977.852,0.0,34.845,3587.66,1.98,-4999.02,2500.0,4999.02,0.0,2.0,4950.0,3.919,-4998.036,1000.0,4998.036,0.0,4.998,3918.562,11.672,-4993.819,555.556,4993.819,0.0,8.989,6484.586,16.43,-4999.54,2500.0,4999.54,0.0,2.0,41075.001,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,15.85,-4997.3,625.0,4997.3,0.0,7.996,9906.25,1.65,-4998.96,5000.0,4998.96,0.0,1.0,8250.0,5.07,-4998.0,833.333,4998.0,0.0,5.998,4225.0,1.77,-4998.96,5000.0,4998.96,0.0,1.0,8850.0
2020-04-30,9.731,-4994.313,500.0,4994.313,0.0,9.989,4865.497,16.144,-4997.067,312.5,4997.067,0.0,15.991,5045.035,20.605,-4997.024,263.158,4997.024,0.0,18.989,5422.421,25.191,-4977.852,142.857,4977.852,0.0,34.845,3598.69,1.94,-4999.02,2500.0,4999.02,0.0,2.0,4850.0,3.858,-4998.036,1000.0,4998.036,0.0,4.998,3857.938,11.69,-4993.819,555.556,4993.819,0.0,8.989,6494.546,17.6,-4999.54,2500.0,4999.54,0.0,2.0,44000.001,13.631,-4998.737,1250.0,4998.737,0.0,3.999,17039.112,15.84,-4997.3,625.0,4997.3,0.0,7.996,9900.0,1.63,-4998.96,5000.0,4998.96,0.0,1.0,8150.0,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667,1.72,-4998.96,5000.0,4998.96,0.0,1.0,8600.0
2020-05-01,9.332,-4994.313,500.0,4994.313,0.0,9.989,4666.091,15.347,-4997.067,312.5,4997.067,0.0,15.991,4795.969,20.149,-4997.024,263.158,4997.024,0.0,18.989,5302.262,24.206,-4977.852,142.857,4977.852,0.0,34.845,3458.051,1.76,-4999.02,2500.0,4999.02,0.0,2.0,4400.0,3.656,-4998.036,1000.0,4998.036,0.0,4.998,3655.856,11.744,-4993.819,555.556,4993.819,0.0,8.989,6524.429,16.36,-4999.54,2500.0,4999.54,0.0,2.0,40900.002,13.493,-4998.737,1250.0,4998.737,0.0,3.999,16866.782,15.5,-4997.3,625.0,4997.3,0.0,7.996,9687.5,1.58,-4998.96,5000.0,4998.96,0.0,1.0,7900.0,4.87,-4998.0,833.333,4998.0,0.0,5.998,4058.333,1.69,-4998.96,5000.0,4998.96,0.0,1.0,8450.0
2020-05-04,8.933,-4994.313,500.0,4994.313,0.0,9.989,4466.686,15.18,-4997.067,312.5,4997.067,0.0,15.991,4743.838,20.29,-4997.024,263.158,4997.024,0.0,18.989,5339.402,24.467,-4977.852,142.857,4977.852,0.0,34.845,3495.28,1.79,-4999.02,2500.0,4999.02,0.0,2.0,4475.0,3.748,-4998.036,1000.0,4998.036,0.0,4.998,3747.711,12.058,-4993.819,555.556,4993.819,0.0,8.989,6698.746,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,13.209,-4998.737,1250.0,4998.737,0.0,3.999,16511.352,15.49,-4997.3,625.0,4997.3,0.0,7.996,9681.25,1.57,-4998.96,5000.0,4998.96,0.0,1.0,7850.0,4.96,-4998.0,833.333,4998.0,0.0,5.998,4133.333,1.66,-4998.96,5000.0,4998.96,0.0,1.0,8300.0
2020-05-05,8.814,-4994.313,500.0,4994.313,0.0,9.989,4406.864,15.227,-4997.067,312.5,4997.067,0.0,15.991,4758.32,20.746,-4997.024,263.158,4997.024,0.0,18.989,5459.561,23.521,-4977.852,142.857,4977.852,0.0,34.845,3360.156,1.85,-4999.02,2500.0,4999.02,0.0,2.0,4625.0,3.748,-4998.036,1000.0,4998.036,0.0,4.998,3747.711,12.129,-4993.819,555.556,4993.819,0.0,8.989,6738.59,13.81,-4999.54,2500.0,4999.54,0.0,2.0,34525.001,12.925,-4998.737,1250.0,4998.737,0.0,3.999,16155.921,15.81,-4997.3,625.0,4997.3,0.0,7.996,9881.25,1.57,-4998.96,5000.0,4998.96,0.0,1.0,7850.0,5.17,-4998.0,833.333,4998.0,0.0,5.998,4308.333,1.7,-4998.96,5000.0,4998.96,0.0,1.0,8500.0
2020-05-06,8.754,-4994.313,500.0,4994.313,0.0,9.989,4376.953,15.06,-4997.067,312.5,4997.067,0.0,15.991,4706.189,20.142,-4997.024,263.158,4997.024,0.0,18.989,5300.501,23.067,-4977.852,142.857,4977.852,0.0,34.845,3295.352,1.8,-4999.02,2500.0,4999.02,0.0,2.0,4500.0,3.693,-4998.036,1000.0,4998.036,0.0,4.998,3692.598,11.986,-4993.819,555.556,4993.819,0.0,8.989,6658.902,12.54,-4999.54,2500.0,4999.54,0.0,2.0,31350.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738,15.93,-4997.3,625.0,4997.3,0.0,7.996,9956.25,1.55,-4998.96,5000.0,4998.96,0.0,1.0,7750.0,5.25,-4998.0,833.333,4998.0,0.0,5.998,4375.0,1.66,-4998.96,5000.0,4998.96,0.0,1.0,8300.0
2020-05-07,8.824,-4994.313,500.0,4994.313,0.0,9.989,4411.849,15.356,-4997.067,312.5,4997.067,0.0,15.991,4798.865,19.498,-4997.024,263.158,4997.024,0.0,18.989,5131.047,23.83,-4977.852,142.857,4977.852,0.0,34.845,3404.278,1.89,-4999.02,2500.0,4999.02,0.0,2.0,4725.0,3.665,-4998.036,1000.0,4998.036,0.0,4.998,3665.042,11.914,-4993.819,555.556,4993.819,0.0,8.989,6619.058,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.666,-4998.737,1250.0,4998.737,0.0,3.999,15832.803,16.06,-4997.3,625.0,4997.3,0.0,7.996,10037.5,1.58,-4998.96,5000.0,4998.96,0.0,1.0,7900.0,5.5,-4998.0,833.333,4998.0,0.0,5.998,4583.333,1.68,-4998.96,5000.0,4998.96,0.0,1.0,8400.0
2020-05-08,8.993,-4994.313,500.0,4994.313,0.0,9.989,4496.597,15.838,-4997.067,312.5,4997.067,0.0,15.991,4949.463,20.468,-4997.024,263.158,4997.024,0.0,18.989,5386.357,24.129,-4977.852,142.857,4977.852,0.0,34.845,3447.021,1.99,-4999.02,2500.0,4999.02,0.0,2.0,4975.0,3.748,-4998.036,1000.0,4998.036,0.0,4.998,3747.711,11.843,-4993.819,555.556,4993.819,0.0,8.989,6579.214,14.59,-4999.54,2500.0,4999.54,0.0,2.0,36475.0,13.588,-4998.737,1250.0,4998.737,0.0,3.999,16985.259,16.25,-4997.3,625.0,4997.3,0.0,7.996,10156.25,1.61,-4998.96,5000.0,4998.96,0.0,1.0,8050.0,5.6,-4998.0,833.333,4998.0,0.0,5.998,4666.667,1.69,-4998.96,5000.0,4998.96,0.0,1.0,8450.0
2020-05-11,8.325,-4994.313,500.0,4994.313,0.0,9.989,4162.592,15.477,-4997.067,312.5,4997.067,0.0,15.991,4836.514,21.181,-4997.024,263.158,4997.024,0.0,18.989,5573.885,23.676,-4977.852,142.857,4977.852,0.0,34.845,3382.217,2.1,-4999.02,2500.0,4999.02,0.0,2.0,5250.0,3.619,-4998.036,1000.0,4998.036,0.0,4.998,3619.114,11.896,-4993.819,555.556,4993.819,0.0,8.989,6609.097,15.44,-4999.54,2500.0,4999.54,0.0,2.0,38599.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,15.99,-4997.3,625.0,4997.3,0.0,7.996,9993.75,1.6,-4998.96,5000.0,4998.96,0.0,1.0,8000.0,5.0,-4998.0,833.333,4998.0,0.0,5.998,4166.667,1.68,-4998.96,5000.0,4998.96,0.0,1.0,8400.0
2020-05-12,8.983,-4994.313,500.0,4994.313,0.0,9.989,4491.611,14.615,-4997.067,312.5,4997.067,0.0,15.991,4567.176,20.528,-4997.024,263.158,4997.024,0.0,18.989,5402.172,23.125,-4977.852,142.857,4977.852,0.0,34.845,3303.625,2.11,-4999.02,2500.0,4999.02,0.0,2.0,5275.0,3.683,-4998.036,1000.0,4998.036,0.0,4.998,3683.412,11.825,-4993.819,555.556,4993.819,0.0,8.989,6569.253,15.75,-4999.54,2500.0,4999.54,0.0,2.0,39375.0,13.709,-4998.737,1250.0,4998.737,0.0,3.999,17136.047,15.8,-4997.3,625.0,4997.3,0.0,7.996,9875.0,1.58,-4998.96,5000.0,4998.96,0.0,1.0,7900.0,4.8,-4998.0,833.333,4998.0,0.0,5.998,4000.0,1.66,-4998.96,5000.0,4998.96,0.0,1.0,8300.0
2020-05-13,8.734,-4994.313,500.0,4994.313,0.0,9.989,4366.983,13.781,-4997.067,312.5,4997.067,0.0,15.991,4306.525,18.94,-4997.024,263.158,4997.024,0.0,18.989,4984.188,21.774,-4977.852,142.857,4977.852,0.0,34.845,3110.592,1.97,-4999.02,2500.0,4999.02,0.0,2.0,4925.0,3.564,-4998.036,1000.0,4998.036,0.0,4.998,3564.0,11.645,-4993.819,555.556,4993.819,0.0,8.989,6469.642,14.69,-4999.54,2500.0,4999.54,0.0,2.0,36724.999,12.821,-4998.737,1250.0,4998.737,0.0,3.999,16026.675,15.78,-4997.3,625.0,4997.3,0.0,7.996,9862.5,1.51,-4998.96,5000.0,4998.96,0.0,1.0,7550.0,4.7,-4998.0,833.333,4998.0,0.0,5.998,3916.667,1.61,-4998.96,5000.0,4998.96,0.0,1.0,8050.0
2020-05-14,8.684,-4994.313,500.0,4994.313,0.0,9.989,4342.057,14.077,-4997.067,312.5,4997.067,0.0,15.991,4399.2,19.541,-4997.024,263.158,4997.024,0.0,18.989,5142.344,21.697,-4977.852,142.857,4977.852,0.0,34.845,3099.561,1.98,-4999.02,2500.0,4999.02,0.0,2.0,4950.0,3.481,-4998.036,1000.0,4998.036,0.0,4.998,3481.33,11.523,-4993.819,555.556,4993.819,0.0,8.989,6401.419,15.41,-4999.54,2500.0,4999.54,0.0,2.0,38525.0,12.218,-4998.737,1250.0,4998.737,0.0,3.999,15272.732,15.52,-4997.3,625.0,4997.3,0.0,7.996,9700.0,1.5,-4998.96,5000.0,4998.96,0.0,1.0,7500.0,4.3,-4998.0,833.333,4998.0,0.0,5.998,3583.333,1.57,-4998.96,5000.0,4998.96,0.0,1.0,7850.0
2020-05-15,8.435,-4994.313,500.0,4994.313,0.0,9.989,4217.429,14.179,-4997.067,312.5,4997.067,0.0,15.991,4431.058,20.322,-4997.024,263.158,4997.024,0.0,18.989,5347.948,22.015,-4977.852,142.857,4977.852,0.0,34.845,3145.062,2.0,-4999.02,2500.0,4999.02,0.0,2.0,5000.0,3.527,-4998.036,1000.0,4998.036,0.0,4.998,3527.258,11.432,-4993.819,555.556,4993.819,0.0,8.989,6351.29,15.7,-4999.54,2500.0,4999.54,0.0,2.0,39250.0,12.322,-4998.737,1250.0,4998.737,0.0,3.999,15401.978,15.54,-4997.3,625.0,4997.3,0.0,7.996,9712.5,1.58,-4998.96,5000.0,4998.96,0.0,1.0,7900.0,4.75,-4998.0,833.333,4998.0,0.0,5.998,3958.333,1.66,-4998.96,5000.0,4998.96,0.0,1.0,8300.0
2020-05-18,8.166,-4994.313,500.0,4994.313,0.0,9.989,4082.829,15.31,-4997.067,312.5,4997.067,0.0,15.991,4784.385,20.477,-4997.024,263.158,4997.024,0.0,18.989,5388.616,23.174,-4977.852,142.857,4977.852,0.0,34.845,3310.519,2.29,-4999.02,2500.0,4999.02,0.0,2.0,5725.0,3.702,-4998.036,1000.0,4998.036,0.0,4.998,3701.784,11.468,-4993.819,555.556,4993.819,0.0,8.989,6371.342,15.27,-4999.54,2500.0,4999.54,0.0,2.0,38175.001,12.244,-4998.737,1250.0,4998.737,0.0,3.999,15305.043,16.0,-4997.3,625.0,4997.3,0.0,7.996,10000.0,1.61,-4998.96,5000.0,4998.96,0.0,1.0,8050.0,5.3,-4998.0,833.333,4998.0,0.0,5.998,4416.667,1.68,-4998.96,5000.0,4998.96,0.0,1.0,8400.0
2020-05-19,7.857,-4994.313,500.0,4994.313,0.0,9.989,3928.291,15.977,-4997.067,312.5,4997.067,0.0,15.991,4992.905,21.018,-4997.024,263.158,4997.024,0.0,18.989,5530.957,22.122,-4977.852,142.857,4977.852,0.0,34.845,3160.229,2.4,-4999.02,2500.0,4999.02,0.0,2.0,6000.0,3.628,-4998.036,1000.0,4998.036,0.0,4.998,3628.299,11.766,-4993.819,555.556,4993.819,0.0,8.989,6536.766,15.36,-4999.54,2500.0,4999.54,0.0,2.0,38399.999,11.77,-4998.737,1250.0,4998.737,0.0,3.999,14712.659,16.01,-4997.3,625.0,4997.3,0.0,7.996,10006.25,1.75,-4998.96,5000.0,4998.96,0.0,1.0,8750.0,5.4,-4998.0,833.333,4998.0,0.0,5.998,4500.0,1.84,-4998.96,5000.0,4998.96,0.0,1.0,9200.0
2020-05-20,8.146,-4994.313,500.0,4994.313,0.0,9.989,4072.86,16.607,-4997.067,312.5,4997.067,0.0,15.991,5189.841,21.653,-4997.024,263.158,4997.024,0.0,18.989,5698.151,22.652,-4977.852,142.857,4977.852,0.0,34.845,3236.063,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,3.72,-4998.036,1000.0,4998.036,0.0,4.998,3720.155,11.965,-4993.819,555.556,4993.819,0.0,8.989,6647.048,14.47,-4999.54,2500.0,4999.54,0.0,2.0,36175.001,12.115,-4998.737,1250.0,4998.737,0.0,3.999,15143.484,16.32,-4997.3,625.0,4997.3,0.0,7.996,10200.0,1.88,-4998.96,5000.0,4998.96,0.0,1.0,9400.0,5.4,-4998.0,833.333,4998.0,0.0,5.998,4500.0,1.96,-4998.96,5000.0,4998.96,0.0,1.0,9800.0
2020-05-21,7.956,-4994.313,500.0,4994.313,0.0,9.989,3978.142,16.987,-4997.067,312.5,4997.067,0.0,15.991,5308.582,21.713,-4997.024,263.158,4997.024,0.0,18.989,5713.967,22.73,-4977.852,142.857,4977.852,0.0,34.845,3247.094,2.58,-4999.02,2500.0,4999.02,0.0,2.0,6450.0,3.757,-4998.036,1000.0,4998.036,0.0,4.998,3756.897,12.109,-4993.819,555.556,4993.819,0.0,8.989,6727.255,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,16.31,-4997.3,625.0,4997.3,0.0,7.996,10193.75,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0,5.5,-4998.0,833.333,4998.0,0.0,5.998,4583.333,2.21,-4998.96,5000.0,4998.96,0.0,1.0,11050.0
