date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-06-02,18.961,-4997.067,312.5,4997.067,0.0,15.991,5925.304,2.64,-4999.02,2500.0,4999.02,0.0,2.0,6600.0,4.433,-4998.036,1000.0,4998.036,0.0,4.998,4433.367,14.42,-4999.54,2500.0,4999.54,0.0,2.0,36050.0,11.899,-4998.737,1250.0,4998.737,0.0,3.999,14874.219,17.4,-4997.3,625.0,4997.3,0.0,7.996,10875.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2020-06-03,20.305,-4997.067,312.5,4997.067,0.0,15.991,6345.23,2.71,-4999.02,2500.0,4999.02,0.0,2.0,6775.0,4.566,-4998.036,1000.0,4998.036,0.0,4.998,4565.989,13.87,-4999.54,2500.0,4999.54,0.0,2.0,34675.0,11.977,-4998.737,1250.0,4998.737,0.0,3.999,14971.154,17.62,-4997.3,625.0,4997.3,0.0,7.996,11012.501,8.35,-4998.0,833.333,4998.0,0.0,5.998,6958.334
2020-06-04,20.601,-4997.067,312.5,4997.067,0.0,15.991,6437.904,2.76,-4999.02,2500.0,4999.02,0.0,2.0,6900.0,4.651,-4998.036,1000.0,4998.036,0.0,4.998,4651.246,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,11.882,-4998.737,1250.0,4998.737,0.0,3.999,14852.678,17.69,-4997.3,625.0,4997.3,0.0,7.996,11056.25,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2020-06-05,21.306,-4997.067,312.5,4997.067,0.0,15.991,6658.003,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,4.926,-4998.036,1000.0,4998.036,0.0,4.998,4925.962,14.2,-4999.54,2500.0,4999.54,0.0,2.0,35500.0,12.477,-4998.737,1250.0,4998.737,0.0,3.999,15595.85,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2020-06-08,21.157,-4997.067,312.5,4997.067,0.0,15.991,6611.667,3.24,-4999.02,2500.0,4999.02,0.0,2.0,8100.0,4.916,-4998.036,1000.0,4998.036,0.0,4.998,4916.491,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738,18.9,-4997.3,625.0,4997.3,0.0,7.996,11812.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-06-09,20.388,-4997.067,312.5,4997.067,0.0,15.991,6371.295,2.92,-4999.02,2500.0,4999.02,0.0,2.0,7300.0,4.746,-4998.036,1000.0,4998.036,0.0,4.998,4745.975,14.14,-4999.54,2500.0,4999.54,0.0,2.0,35350.001,12.468,-4998.737,1250.0,4998.737,0.0,3.999,15585.079,18.99,-4997.3,625.0,4997.3,0.0,7.996,11868.75,9.05,-4998.0,833.333,4998.0,0.0,5.998,7541.667
2020-06-10,19.6,-4997.067,312.5,4997.067,0.0,15.991,6125.131,2.81,-4999.02,2500.0,4999.02,0.0,2.0,7025.0,4.538,-4998.036,1000.0,4998.036,0.0,4.998,4537.57,13.9,-4999.54,2500.0,4999.54,0.0,2.0,34749.999,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273,19.0,-4997.3,625.0,4997.3,0.0,7.996,11875.0,9.15,-4998.0,833.333,4998.0,0.0,5.998,7625.0
2020-06-11,19.007,-4997.067,312.5,4997.067,0.0,15.991,5939.785,2.48,-4999.02,2500.0,4999.02,0.0,2.0,6200.0,4.253,-4998.036,1000.0,4998.036,0.0,4.998,4253.38,13.14,-4999.54,2500.0,4999.54,0.0,2.0,32850.001,11.469,-4998.737,1250.0,4998.737,0.0,3.999,14335.688,18.39,-4997.3,625.0,4997.3,0.0,7.996,11493.75,11.2,-4998.0,833.333,4998.0,0.0,5.998,9333.333
2020-06-12,20.657,-4997.067,312.5,4997.067,0.0,15.991,6455.28,2.79,-4999.02,2500.0,4999.02,0.0,2.0,6975.0,4.377,-4998.036,1000.0,4998.036,0.0,4.998,4376.529,12.92,-4999.54,2500.0,4999.54,0.0,2.0,32300.0,11.46,-4998.737,1250.0,4998.737,0.0,3.999,14324.918,18.27,-4997.3,625.0,4997.3,0.0,7.996,11418.75,11.35,-4998.0,833.333,4998.0,0.0,5.998,9458.334
2020-06-15,21.157,-4997.067,312.5,4997.067,0.0,15.991,6611.667,2.78,-4999.02,2500.0,4999.02,0.0,2.0,6950.0,4.377,-4998.036,1000.0,4998.036,0.0,4.998,4376.529,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412,18.28,-4997.3,625.0,4997.3,0.0,7.996,11425.0,11.1,-4998.0,833.333,4998.0,0.0,5.998,9250.0
2020-06-16,20.731,-4997.067,312.5,4997.067,0.0,15.991,6478.449,2.84,-4999.02,2500.0,4999.02,0.0,2.0,7100.0,4.395,-4998.036,1000.0,4998.036,0.0,4.998,4395.474,13.97,-4999.54,2500.0,4999.54,0.0,2.0,34925.001,12.192,-4998.737,1250.0,4998.737,0.0,3.999,15240.419,18.67,-4997.3,625.0,4997.3,0.0,7.996,11668.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-17,21.222,-4997.067,312.5,4997.067,0.0,15.991,6631.938,2.69,-4999.02,2500.0,4999.02,0.0,2.0,6725.0,4.32,-4998.036,1000.0,4998.036,0.0,4.998,4319.691,14.29,-4999.54,2500.0,4999.54,0.0,2.0,35725.0,11.83,-4998.737,1250.0,4998.737,0.0,3.999,14788.053,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-18,20.944,-4997.067,312.5,4997.067,0.0,15.991,6545.058,2.75,-4999.02,2500.0,4999.02,0.0,2.0,6875.0,4.32,-4998.036,1000.0,4998.036,0.0,4.998,4319.691,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.08,-4998.737,1250.0,4998.737,0.0,3.999,15100.402,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-19,20.833,-4997.067,312.5,4997.067,0.0,15.991,6510.305,2.71,-4999.02,2500.0,4999.02,0.0,2.0,6775.0,4.272,-4998.036,1000.0,4998.036,0.0,4.998,4272.326,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814,19.04,-4997.3,625.0,4997.3,0.0,7.996,11900.001,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-22,20.194,-4997.067,312.5,4997.067,0.0,15.991,6310.478,2.67,-4999.02,2500.0,4999.02,0.0,2.0,6675.0,4.13,-4998.036,1000.0,4998.036,0.0,4.998,4130.231,15.04,-4999.54,2500.0,4999.54,0.0,2.0,37600.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574,19.15,-4997.3,625.0,4997.3,0.0,7.996,11968.75,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-23,20.444,-4997.067,312.5,4997.067,0.0,15.991,6388.671,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,4.282,-4998.036,1000.0,4998.036,0.0,4.998,4281.799,15.02,-4999.54,2500.0,4999.54,0.0,2.0,37550.001,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-24,19.536,-4997.067,312.5,4997.067,0.0,15.991,6104.859,2.4,-4999.02,2500.0,4999.02,0.0,2.0,6000.0,4.111,-4998.036,1000.0,4998.036,0.0,4.998,4111.285,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,19.07,-4997.3,625.0,4997.3,0.0,7.996,11918.75,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-25,19.517,-4997.067,312.5,4997.067,0.0,15.991,6099.066,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.282,-4998.036,1000.0,4998.036,0.0,4.998,4281.799,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,18.91,-4997.3,625.0,4997.3,0.0,7.996,11818.75,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0
2020-06-26,18.562,-4997.067,312.5,4997.067,0.0,15.991,5800.775,2.31,-4999.02,2500.0,4999.02,0.0,2.0,5775.0,4.14,-4998.036,1000.0,4998.036,0.0,4.998,4139.703,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,18.81,-4997.3,625.0,4997.3,0.0,7.996,11756.25,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-06-29,18.815,-4997.067,312.5,4997.067,0.0,15.991,5879.56,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.073,-4998.036,1000.0,4998.036,0.0,4.998,4073.392,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,18.84,-4997.3,625.0,4997.3,0.0,7.996,11775.0,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-06-30,18.993,-4997.067,312.5,4997.067,0.0,15.991,5935.416,2.28,-4999.02,2500.0,4999.02,0.0,2.0,5700.0,4.13,-4998.036,1000.0,4998.036,0.0,4.998,4130.231,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,18.69,-4997.3,625.0,4997.3,0.0,7.996,11681.25,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-07-01,19.473,-4997.067,312.5,4997.067,0.0,15.991,6085.345,2.17,-4999.02,2500.0,4999.02,0.0,2.0,5425.0,4.13,-4998.036,1000.0,4998.036,0.0,4.998,4130.231,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,18.76,-4997.3,625.0,4997.3,0.0,7.996,11725.0,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-02,19.624,-4997.067,312.5,4997.067,0.0,15.991,6132.382,2.13,-4999.02,2500.0,4999.02,0.0,2.0,5325.0,4.263,-4998.036,1000.0,4998.036,0.0,4.998,4262.852,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,19.02,-4997.3,625.0,4997.3,0.0,7.996,11887.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-07-06,19.022,-4997.067,312.5,4997.067,0.0,15.991,5944.235,2.34,-4999.02,2500.0,4999.02,0.0,2.0,5850.0,4.339,-4998.036,1000.0,4998.036,0.0,4.998,4338.637,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.42,-4997.3,625.0,4997.3,0.0,7.996,12137.5,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,18.805,-4997.067,312.5,4997.067,0.0,15.991,5876.621,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.31,-4998.036,1000.0,4998.036,0.0,4.998,4310.218,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,19.003,-4997.067,312.5,4997.067,0.0,15.991,5938.356,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.443,-4998.036,1000.0,4998.036,0.0,4.998,4442.841,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,19.26,-4997.3,625.0,4997.3,0.0,7.996,12037.5,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,18.617,-4997.067,312.5,4997.067,0.0,15.991,5817.825,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.386,-4998.036,1000.0,4998.036,0.0,4.998,4386.002,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.22,-4997.3,625.0,4997.3,0.0,7.996,12012.5,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-07-10,18.777,-4997.067,312.5,4997.067,0.0,15.991,5867.801,2.26,-4999.02,2500.0,4999.02,0.0,2.0,5650.0,4.395,-4998.036,1000.0,4998.036,0.0,4.998,4395.474,14.3,-4999.54,2500.0,4999.54,0.0,2.0,35750.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,19.37,-4997.3,625.0,4997.3,0.0,7.996,12106.251,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-13,18.579,-4997.067,312.5,4997.067,0.0,15.991,5806.066,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.414,-4998.036,1000.0,4998.036,0.0,4.998,4414.421,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,19.44,-4997.3,625.0,4997.3,0.0,7.996,12150.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-14,18.514,-4997.067,312.5,4997.067,0.0,15.991,5785.487,2.63,-4999.02,2500.0,4999.02,0.0,2.0,6575.0,4.424,-4998.036,1000.0,4998.036,0.0,4.998,4423.894,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71,19.41,-4997.3,625.0,4997.3,0.0,7.996,12131.25,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2020-07-15,19.934,-4997.067,312.5,4997.067,0.0,15.991,6229.395,2.74,-4999.02,2500.0,4999.02,0.0,2.0,6850.0,4.49,-4998.036,1000.0,4998.036,0.0,4.998,4490.205,13.83,-4999.54,2500.0,4999.54,0.0,2.0,34575.0,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563,19.69,-4997.3,625.0,4997.3,0.0,7.996,12306.25,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-07-16,19.812,-4997.067,312.5,4997.067,0.0,15.991,6191.177,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,4.509,-4998.036,1000.0,4998.036,0.0,4.998,4509.151,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,19.53,-4997.3,625.0,4997.3,0.0,7.996,12206.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,20.273,-4997.067,312.5,4997.067,0.0,15.991,6335.226,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,4.462,-4998.036,1000.0,4998.036,0.0,4.998,4461.786,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,19.61,-4997.3,625.0,4997.3,0.0,7.996,12256.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,19.878,-4997.067,312.5,4997.067,0.0,15.991,6211.755,2.7,-4999.02,2500.0,4999.02,0.0,2.0,6750.0,4.358,-4998.036,1000.0,4998.036,0.0,4.998,4357.583,13.4,-4999.54,2500.0,4999.54,0.0,2.0,33499.999,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,19.71,-4997.3,625.0,4997.3,0.0,7.996,12318.749,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,20.197,-4997.067,312.5,4997.067,0.0,15.991,6311.707,2.82,-4999.02,2500.0,4999.02,0.0,2.0,7050.0,4.557,-4998.036,1000.0,4998.036,0.0,4.998,4556.517,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,20.941,-4997.067,312.5,4997.067,0.0,15.991,6543.95,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,4.575,-4998.036,1000.0,4998.036,0.0,4.998,4575.461,13.13,-4999.54,2500.0,4999.54,0.0,2.0,32825.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,19.96,-4997.3,625.0,4997.3,0.0,7.996,12474.999,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,20.32,-4997.067,312.5,4997.067,0.0,15.991,6349.925,2.99,-4999.02,2500.0,4999.02,0.0,2.0,7475.0,4.566,-4998.036,1000.0,4998.036,0.0,4.998,4565.989,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,19.95,-4997.3,625.0,4997.3,0.0,7.996,12468.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,19.784,-4997.067,312.5,4997.067,0.0,15.991,6182.358,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,4.481,-4998.036,1000.0,4998.036,0.0,4.998,4480.732,13.29,-4999.54,2500.0,4999.54,0.0,2.0,33225.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,19.72,-4997.3,625.0,4997.3,0.0,7.996,12325.0,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,19.539,-4997.067,312.5,4997.067,0.0,15.991,6105.924,2.8,-4999.02,2500.0,4999.02,0.0,2.0,7000.0,4.528,-4998.036,1000.0,4998.036,0.0,4.998,4528.098,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,19.65,-4997.3,625.0,4997.3,0.0,7.996,12281.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-28,19.483,-4997.067,312.5,4997.067,0.0,15.991,6088.284,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,4.481,-4998.036,1000.0,4998.036,0.0,4.998,4480.732,12.84,-4999.54,2500.0,4999.54,0.0,2.0,32100.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,19.33,-4997.3,625.0,4997.3,0.0,7.996,12081.25,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2020-07-29,20.15,-4997.067,312.5,4997.067,0.0,15.991,6297.009,2.69,-4999.02,2500.0,4999.02,0.0,2.0,6725.0,4.5,-4998.036,1000.0,4998.036,0.0,4.998,4499.678,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,19.16,-4997.3,625.0,4997.3,0.0,7.996,11975.0,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0
2020-07-30,20.376,-4997.067,312.5,4997.067,0.0,15.991,6367.564,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,4.433,-4998.036,1000.0,4998.036,0.0,4.998,4433.367,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492,19.24,-4997.3,625.0,4997.3,0.0,7.996,12025.0,12.75,-4998.0,833.333,4998.0,0.0,5.998,10625.0
2020-07-31,20.423,-4997.067,312.5,4997.067,0.0,15.991,6382.262,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,4.329,-4998.036,1000.0,4998.036,0.0,4.998,4329.164,12.51,-4999.54,2500.0,4999.54,0.0,2.0,31275.001,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.9,-4998.0,833.333,4998.0,0.0,5.998,10750.0
2020-08-03,20.696,-4997.067,312.5,4997.067,0.0,15.991,6467.516,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.282,-4998.036,1000.0,4998.036,0.0,4.998,4281.799,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2020-08-04,21.355,-4997.067,312.5,4997.067,0.0,15.991,6673.301,2.66,-4999.02,2500.0,4999.02,0.0,2.0,6650.0,4.263,-4998.036,1000.0,4998.036,0.0,4.998,4262.852,12.04,-4999.54,2500.0,4999.54,0.0,2.0,30100.0,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,19.48,-4997.3,625.0,4997.3,0.0,7.996,12175.0,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667
2020-08-05,21.035,-4997.067,312.5,4997.067,0.0,15.991,6573.349,2.73,-4999.02,2500.0,4999.02,0.0,2.0,6825.0,4.272,-4998.036,1000.0,4998.036,0.0,4.998,4272.326,12.27,-4999.54,2500.0,4999.54,0.0,2.0,30675.001,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,19.67,-4997.3,625.0,4997.3,0.0,7.996,12293.75,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333
2020-08-06,21.355,-4997.067,312.5,4997.067,0.0,15.991,6673.301,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,4.272,-4998.036,1000.0,4998.036,0.0,4.998,4272.326,12.21,-4999.54,2500.0,4999.54,0.0,2.0,30525.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.87,-4997.3,625.0,4997.3,0.0,7.996,12418.751,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-07,21.524,-4997.067,312.5,4997.067,0.0,15.991,6726.217,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.197,-4998.036,1000.0,4998.036,0.0,4.998,4196.541,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334
2020-08-10,21.759,-4997.067,312.5,4997.067,0.0,15.991,6799.711,2.58,-4999.02,2500.0,4999.02,0.0,2.0,6450.0,4.244,-4998.036,1000.0,4998.036,0.0,4.998,4243.907,12.03,-4999.54,2500.0,4999.54,0.0,2.0,30074.999,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,20.12,-4997.3,625.0,4997.3,0.0,7.996,12575.001,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-11,21.891,-4997.067,312.5,4997.067,0.0,15.991,6840.869,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,4.358,-4998.036,1000.0,4998.036,0.0,4.998,4357.583,11.69,-4999.54,2500.0,4999.54,0.0,2.0,29224.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,20.81,-4997.3,625.0,4997.3,0.0,7.996,13006.25,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-08-12,21.957,-4997.067,312.5,4997.067,0.0,15.991,6861.446,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.282,-4998.036,1000.0,4998.036,0.0,4.998,4281.799,12.44,-4999.54,2500.0,4999.54,0.0,2.0,31099.999,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2020-08-13,21.656,-4997.067,312.5,4997.067,0.0,15.991,6767.374,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.358,-4998.036,1000.0,4998.036,0.0,4.998,4357.583,13.05,-4999.54,2500.0,4999.54,0.0,2.0,32625.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-08-14,21.571,-4997.067,312.5,4997.067,0.0,15.991,6740.916,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,4.291,-4998.036,1000.0,4998.036,0.0,4.998,4291.272,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,21.06,-4997.3,625.0,4997.3,0.0,7.996,13162.5,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667
2020-08-17,21.816,-4997.067,312.5,4997.067,0.0,15.991,6817.35,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.206,-4998.036,1000.0,4998.036,0.0,4.998,4206.015,12.53,-4999.54,2500.0,4999.54,0.0,2.0,31324.999,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,21.75,-4997.3,625.0,4997.3,0.0,7.996,13593.75,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-18,21.618,-4997.067,312.5,4997.067,0.0,15.991,6755.614,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,4.253,-4998.036,1000.0,4998.036,0.0,4.998,4253.38,12.29,-4999.54,2500.0,4999.54,0.0,2.0,30725.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,21.98,-4997.3,625.0,4997.3,0.0,7.996,13737.5,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-19,21.74,-4997.067,312.5,4997.067,0.0,15.991,6793.832,2.44,-4999.02,2500.0,4999.02,0.0,2.0,6100.0,4.377,-4998.036,1000.0,4998.036,0.0,4.998,4376.529,12.45,-4999.54,2500.0,4999.54,0.0,2.0,31125.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,22.43,-4997.3,625.0,4997.3,0.0,7.996,14018.75,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-20,21.74,-4997.067,312.5,4997.067,0.0,15.991,6793.832,2.48,-4999.02,2500.0,4999.02,0.0,2.0,6200.0,4.377,-4998.036,1000.0,4998.036,0.0,4.998,4376.529,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
