date,NVAX_adj_close,NVAX_cashflow,NVAX_cml_units,NVAX_cml_cost,NVAX_gain_loss,NVAX_avg_price,NVAX_mktvalue,KIRK_adj_close,KIRK_cashflow,KIRK_cml_units,KIRK_cml_cost,KIRK_gain_loss,KIRK_avg_price,KIRK_mktvalue,RIOT_adj_close,RIOT_cashflow,RIOT_cml_units,RIOT_cml_cost,RIOT_gain_loss,RIOT_avg_price,RIOT_mktvalue,BLNK_adj_close,BLNK_cashflow,BLNK_cml_units,BLNK_cml_cost,BLNK_gain_loss,BLNK_avg_price,BLNK_mktvalue,NIO_adj_close,NIO_cashflow,NIO_cml_units,NIO_cml_cost,NIO_gain_loss,NIO_avg_price,NIO_mktvalue,LUMO_adj_close,LUMO_cashflow,LUMO_cml_units,LUMO_cml_cost,LUMO_gain_loss,LUMO_avg_price,LUMO_mktvalue
2020-07-08,98.3,-4998.88,1666.667,4998.88,0.0,2.999,163833.338,2.75,-4999.68,5000.0,4999.68,0.0,1.0,13750.0,2.54,-4999.68,5000.0,4999.68,0.0,1.0,12700.0,7.55,-4999.68,5000.0,4999.68,0.0,1.0,37750.001,12.88,-4996.86,1250.0,4996.86,0.0,3.997,16100.0,16.5,-4999.28,2500.0,4999.28,0.0,2.0,41250.0
2020-07-09,96.3,-4998.88,1666.667,4998.88,0.0,2.999,160500.005,2.86,-4999.68,5000.0,4999.68,0.0,1.0,14299.999,2.36,-4999.68,5000.0,4999.68,0.0,1.0,11799.999,7.5,-4999.68,5000.0,4999.68,0.0,1.0,37500.0,14.57,-4996.86,1250.0,4996.86,0.0,3.997,18212.5,16.19,-4999.28,2500.0,4999.28,0.0,2.0,40475.001
2020-07-10,94.36,-4998.88,1666.667,4998.88,0.0,2.999,157266.668,3.12,-4999.68,5000.0,4999.68,0.0,1.0,15599.999,2.33,-4999.68,5000.0,4999.68,0.0,1.0,11650.0,7.08,-4999.68,5000.0,4999.68,0.0,1.0,35400.0,14.98,-4996.86,1250.0,4996.86,0.0,3.997,18724.999,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-07-13,104.32,-4998.88,1666.667,4998.88,0.0,2.999,173866.666,2.94,-4999.68,5000.0,4999.68,0.0,1.0,14700.0,2.18,-4999.68,5000.0,4999.68,0.0,1.0,10900.0,5.99,-4999.68,5000.0,4999.68,0.0,1.0,29949.999,13.84,-4996.86,1250.0,4996.86,0.0,3.997,17300.0,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-07-14,109.97,-4998.88,1666.667,4998.88,0.0,2.999,183283.335,3.13,-4999.68,5000.0,4999.68,0.0,1.0,15650.001,2.25,-4999.68,5000.0,4999.68,0.0,1.0,11250.0,5.88,-4999.68,5000.0,4999.68,0.0,1.0,29400.001,14.09,-4996.86,1250.0,4996.86,0.0,3.997,17612.5,14.19,-4999.28,2500.0,4999.28,0.0,2.0,35474.999
2020-07-15,111.15,-4998.88,1666.667,4998.88,0.0,2.999,185250.003,3.42,-4999.68,5000.0,4999.68,0.0,1.0,17100.0,2.26,-4999.68,5000.0,4999.68,0.0,1.0,11300.0,5.76,-4999.68,5000.0,4999.68,0.0,1.0,28800.001,13.52,-4996.86,1250.0,4996.86,0.0,3.997,16900.001,15.78,-4999.28,2500.0,4999.28,0.0,2.0,39449.999
2020-07-16,120.29,-4998.88,1666.667,4998.88,0.0,2.999,200483.335,3.88,-4999.68,5000.0,4999.68,0.0,1.0,19400.001,2.22,-4999.68,5000.0,4999.68,0.0,1.0,11100.0,5.93,-4999.68,5000.0,4999.68,0.0,1.0,29649.999,12.94,-4996.86,1250.0,4996.86,0.0,3.997,16174.999,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-07-17,140.49,-4998.88,1666.667,4998.88,0.0,2.999,234150.009,3.83,-4999.68,5000.0,4999.68,0.0,1.0,19150.0,2.23,-4999.68,5000.0,4999.68,0.0,1.0,11150.0,6.46,-4999.68,5000.0,4999.68,0.0,1.0,32300.0,11.09,-4996.86,1250.0,4996.86,0.0,3.997,13862.5,15.72,-4999.28,2500.0,4999.28,0.0,2.0,39300.001
2020-07-20,138.23,-4998.88,1666.667,4998.88,0.0,2.999,230383.326,3.86,-4999.68,5000.0,4999.68,0.0,1.0,19299.999,2.26,-4999.68,5000.0,4999.68,0.0,1.0,11300.0,6.32,-4999.68,5000.0,4999.68,0.0,1.0,31600.001,12.82,-4996.86,1250.0,4996.86,0.0,3.997,16025.0,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-07-21,140.69,-4998.88,1666.667,4998.88,0.0,2.999,234483.337,4.05,-4999.68,5000.0,4999.68,0.0,1.0,20250.001,2.3,-4999.68,5000.0,4999.68,0.0,1.0,11500.0,6.1,-4999.68,5000.0,4999.68,0.0,1.0,30500.0,12.88,-4996.86,1250.0,4996.86,0.0,3.997,16100.0,16.01,-4999.28,2500.0,4999.28,0.0,2.0,40025.001
2020-07-22,146.45,-4998.88,1666.667,4998.88,0.0,2.999,244083.328,4.55,-4999.68,5000.0,4999.68,0.0,1.0,22750.001,2.34,-4999.68,5000.0,4999.68,0.0,1.0,11700.0,6.96,-4999.68,5000.0,4999.68,0.0,1.0,34800.0,12.38,-4996.86,1250.0,4996.86,0.0,3.997,15475.0,16.0,-4999.28,2500.0,4999.28,0.0,2.0,40000.0
2020-07-23,139.59,-4998.88,1666.667,4998.88,0.0,2.999,232649.994,4.08,-4999.68,5000.0,4999.68,0.0,1.0,20400.0,2.29,-4999.68,5000.0,4999.68,0.0,1.0,11450.0,7.09,-4999.68,5000.0,4999.68,0.0,1.0,35450.001,12.15,-4996.86,1250.0,4996.86,0.0,3.997,15187.5,15.39,-4999.28,2500.0,4999.28,0.0,2.0,38475.001
2020-07-24,133.93,-4998.88,1666.667,4998.88,0.0,2.999,223216.654,4.0,-4999.68,5000.0,4999.68,0.0,1.0,20000.0,2.22,-4999.68,5000.0,4999.68,0.0,1.0,11100.0,6.73,-4999.68,5000.0,4999.68,0.0,1.0,33650.0,11.82,-4996.86,1250.0,4996.86,0.0,3.997,14775.0,15.19,-4999.28,2500.0,4999.28,0.0,2.0,37974.999
2020-07-27,139.6,-4998.88,1666.667,4998.88,0.0,2.999,232666.677,4.0,-4999.68,5000.0,4999.68,0.0,1.0,20000.0,2.64,-4999.68,5000.0,4999.68,0.0,1.0,13200.001,7.06,-4999.68,5000.0,4999.68,0.0,1.0,35300.0,11.69,-4996.86,1250.0,4996.86,0.0,3.997,14612.499,14.81,-4999.28,2500.0,4999.28,0.0,2.0,37025.001
2020-07-28,148.6,-4998.88,1666.667,4998.88,0.0,2.999,247666.677,4.06,-4999.68,5000.0,4999.68,0.0,1.0,20300.0,2.77,-4999.68,5000.0,4999.68,0.0,1.0,13850.0,7.26,-4999.68,5000.0,4999.68,0.0,1.0,36300.001,12.27,-4996.86,1250.0,4996.86,0.0,3.997,15337.501,14.27,-4999.28,2500.0,4999.28,0.0,2.0,35675.001
2020-07-29,145.36,-4998.88,1666.667,4998.88,0.0,2.999,242266.668,4.39,-4999.68,5000.0,4999.68,0.0,1.0,21949.999,2.75,-4999.68,5000.0,4999.68,0.0,1.0,13750.0,9.62,-4999.68,5000.0,4999.68,0.0,1.0,48099.999,12.7,-4996.86,1250.0,4996.86,0.0,3.997,15875.0,13.25,-4999.28,2500.0,4999.28,0.0,2.0,33125.0
2020-07-30,146.62,-4998.88,1666.667,4998.88,0.0,2.999,244366.659,5.47,-4999.68,5000.0,4999.68,0.0,1.0,27349.999,2.55,-4999.68,5000.0,4999.68,0.0,1.0,12750.0,12.49,-4999.68,5000.0,4999.68,0.0,1.0,62449.999,12.2,-4996.86,1250.0,4996.86,0.0,3.997,15250.0,14.01,-4999.28,2500.0,4999.28,0.0,2.0,35025.001
2020-07-31,143.1,-4998.88,1666.667,4998.88,0.0,2.999,238500.01,5.38,-4999.68,5000.0,4999.68,0.0,1.0,26900.001,2.64,-4999.68,5000.0,4999.68,0.0,1.0,13200.001,11.05,-4999.68,5000.0,4999.68,0.0,1.0,55250.001,11.94,-4996.86,1250.0,4996.86,0.0,3.997,14924.999,14.22,-4999.28,2500.0,4999.28,0.0,2.0,35550.001
2020-08-03,155.87,-4998.88,1666.667,4998.88,0.0,2.999,259783.325,6.23,-4999.68,5000.0,4999.68,0.0,1.0,31150.0,3.5,-4999.68,5000.0,4999.68,0.0,1.0,17500.0,10.54,-4999.68,5000.0,4999.68,0.0,1.0,52700.0,13.6,-4996.86,1250.0,4996.86,0.0,3.997,17000.0,13.8,-4999.28,2500.0,4999.28,0.0,2.0,34500.0
2020-08-04,157.17,-4998.88,1666.667,4998.88,0.0,2.999,261949.997,6.12,-4999.68,5000.0,4999.68,0.0,1.0,30599.999,3.4,-4999.68,5000.0,4999.68,0.0,1.0,17000.0,11.39,-4999.68,5000.0,4999.68,0.0,1.0,56950.002,13.64,-4996.86,1250.0,4996.86,0.0,3.997,17050.0,13.95,-4999.28,2500.0,4999.28,0.0,2.0,34875.0
2020-08-05,173.49,-4998.88,1666.667,4998.88,0.0,2.999,289150.009,6.16,-4999.68,5000.0,4999.68,0.0,1.0,30799.999,4.01,-4999.68,5000.0,4999.68,0.0,1.0,20050.001,12.6,-4999.68,5000.0,4999.68,0.0,1.0,63000.002,13.92,-4996.86,1250.0,4996.86,0.0,3.997,17400.0,14.05,-4999.28,2500.0,4999.28,0.0,2.0,35125.0
2020-08-06,167.5,-4998.88,1666.667,4998.88,0.0,2.999,279166.667,6.26,-4999.68,5000.0,4999.68,0.0,1.0,31300.001,4.25,-4999.68,5000.0,4999.68,0.0,1.0,21250.0,12.175,-4999.68,5000.0,4999.68,0.0,1.0,60875.001,13.84,-4996.86,1250.0,4996.86,0.0,3.997,17300.0,14.34,-4999.28,2500.0,4999.28,0.0,2.0,35850.0
2020-08-07,170.29,-4998.88,1666.667,4998.88,0.0,2.999,283816.655,6.27,-4999.68,5000.0,4999.68,0.0,1.0,31350.0,3.77,-4999.68,5000.0,4999.68,0.0,1.0,18850.0,11.85,-4999.68,5000.0,4999.68,0.0,1.0,59250.002,13.42,-4996.86,1250.0,4996.86,0.0,3.997,16775.0,15.15,-4999.28,2500.0,4999.28,0.0,2.0,37874.999
2020-08-10,178.51,-4998.88,1666.667,4998.88,0.0,2.999,297516.658,7.28,-4999.68,5000.0,4999.68,0.0,1.0,36400.001,4.13,-4999.68,5000.0,4999.68,0.0,1.0,20650.001,11.06,-4999.68,5000.0,4999.68,0.0,1.0,55300.002,14.21,-4996.86,1250.0,4996.86,0.0,3.997,17762.5,15.48,-4999.28,2500.0,4999.28,0.0,2.0,38699.999
2020-08-11,149.48,-4998.88,1666.667,4998.88,0.0,2.999,249133.326,7.06,-4999.68,5000.0,4999.68,0.0,1.0,35300.0,3.62,-4999.68,5000.0,4999.68,0.0,1.0,18099.999,10.07,-4999.68,5000.0,4999.68,0.0,1.0,50349.998,12.99,-4996.86,1250.0,4996.86,0.0,3.997,16237.5,14.95,-4999.28,2500.0,4999.28,0.0,2.0,37375.0
2020-08-12,124.42,-4998.88,1666.667,4998.88,0.0,2.999,207366.664,7.11,-4999.68,5000.0,4999.68,0.0,1.0,35550.001,3.54,-4999.68,5000.0,4999.68,0.0,1.0,17700.0,11.46,-4999.68,5000.0,4999.68,0.0,1.0,57300.0,13.36,-4996.86,1250.0,4996.86,0.0,3.997,16700.0,15.17,-4999.28,2500.0,4999.28,0.0,2.0,37925.0
2020-08-13,133.28,-4998.88,1666.667,4998.88,0.0,2.999,222133.331,7.21,-4999.68,5000.0,4999.68,0.0,1.0,36050.0,3.61,-4999.68,5000.0,4999.68,0.0,1.0,18049.999,11.015,-4999.68,5000.0,4999.68,0.0,1.0,55075.002,13.36,-4996.86,1250.0,4996.86,0.0,3.997,16700.0,15.41,-4999.28,2500.0,4999.28,0.0,2.0,38525.0
2020-08-14,146.51,-4998.88,1666.667,4998.88,0.0,2.999,244183.324,7.65,-4999.68,5000.0,4999.68,0.0,1.0,38250.0,3.78,-4999.68,5000.0,4999.68,0.0,1.0,18900.0,11.055,-4999.68,5000.0,4999.68,0.0,1.0,55275.002,13.1,-4996.86,1250.0,4996.86,0.0,3.997,16375.0,15.05,-4999.28,2500.0,4999.28,0.0,2.0,37625.0
2020-08-17,155.53,-4998.88,1666.667,4998.88,0.0,2.999,259216.665,8.98,-4999.68,5000.0,4999.68,0.0,1.0,44899.998,4.15,-4999.68,5000.0,4999.68,0.0,1.0,20750.0,10.56,-4999.68,5000.0,4999.68,0.0,1.0,52800.002,14.05,-4996.86,1250.0,4996.86,0.0,3.997,17562.5,15.0,-4999.28,2500.0,4999.28,0.0,2.0,37500.0
2020-08-18,146.23,-4998.88,1666.667,4998.88,0.0,2.999,243716.66,9.49,-4999.68,5000.0,4999.68,0.0,1.0,47449.999,4.04,-4999.68,5000.0,4999.68,0.0,1.0,20200.0,10.23,-4999.68,5000.0,4999.68,0.0,1.0,51149.998,14.3,-4996.86,1250.0,4996.86,0.0,3.997,17875.0,14.99,-4999.28,2500.0,4999.28,0.0,2.0,37474.999
2020-08-19,147.06,-4998.88,1666.667,4998.88,0.0,2.999,245099.996,11.57,-4999.68,5000.0,4999.68,0.0,1.0,57849.998,3.69,-4999.68,5000.0,4999.68,0.0,1.0,18450.0,9.45,-4999.68,5000.0,4999.68,0.0,1.0,47249.999,14.06,-4996.86,1250.0,4996.86,0.0,3.997,17575.001,15.05,-4999.28,2500.0,4999.28,0.0,2.0,37625.0
2020-08-20,143.13,-4998.88,1666.667,4998.88,0.0,2.999,238550.008,11.4,-4999.68,5000.0,4999.68,0.0,1.0,56999.998,3.99,-4999.68,5000.0,4999.68,0.0,1.0,19950.0,7.94,-4999.68,5000.0,4999.68,0.0,1.0,39700.0,13.78,-4996.86,1250.0,4996.86,0.0,3.997,17225.0,15.15,-4999.28,2500.0,4999.28,0.0,2.0,37874.999
2020-08-21,137.62,-4998.88,1666.667,4998.88,0.0,2.999,229366.659,12.2,-4999.68,5000.0,4999.68,0.0,1.0,60999.999,3.725,-4999.68,5000.0,4999.68,0.0,1.0,18625.0,6.8,-4999.68,5000.0,4999.68,0.0,1.0,34000.001,14.12,-4996.86,1250.0,4996.86,0.0,3.997,17650.0,15.17,-4999.28,2500.0,4999.28,0.0,2.0,37925.0
2020-08-24,119.26,-4998.88,1666.667,4998.88,0.0,2.999,198766.67,10.18,-4999.68,5000.0,4999.68,0.0,1.0,50900.002,3.63,-4999.68,5000.0,4999.68,0.0,1.0,18150.001,8.07,-4999.68,5000.0,4999.68,0.0,1.0,40349.998,14.97,-4996.86,1250.0,4996.86,0.0,3.997,18712.5,14.96,-4999.28,2500.0,4999.28,0.0,2.0,37400.0
2020-08-25,113.11,-4998.88,1666.667,4998.88,0.0,2.999,188516.668,9.07,-4999.68,5000.0,4999.68,0.0,1.0,45349.998,3.58,-4999.68,5000.0,4999.68,0.0,1.0,17900.0,7.74,-4999.68,5000.0,4999.68,0.0,1.0,38699.999,17.84,-4996.86,1250.0,4996.86,0.0,3.997,22300.0,15.01,-4999.28,2500.0,4999.28,0.0,2.0,37525.001
2020-08-26,114.62,-4998.88,1666.667,4998.88,0.0,2.999,191033.338,7.82,-4999.68,5000.0,4999.68,0.0,1.0,39100.001,3.41,-4999.68,5000.0,4999.68,0.0,1.0,17050.0,7.37,-4999.68,5000.0,4999.68,0.0,1.0,36849.999,20.44,-4996.86,1250.0,4996.86,0.0,3.997,25550.001,14.95,-4999.28,2500.0,4999.28,0.0,2.0,37375.0
2020-08-27,107.35,-4998.88,1666.667,4998.88,0.0,2.999,178916.664,6.85,-4999.68,5000.0,4999.68,0.0,1.0,34250.0,3.27,-4999.68,5000.0,4999.68,0.0,1.0,16350.0,7.07,-4999.68,5000.0,4999.68,0.0,1.0,35350.001,19.88,-4996.86,1250.0,4996.86,0.0,3.997,24849.999,15.06,-4999.28,2500.0,4999.28,0.0,2.0,37650.001
2020-08-28,107.74,-4998.88,1666.667,4998.88,0.0,2.999,179566.663,7.6,-4999.68,5000.0,4999.68,0.0,1.0,38000.0,3.59,-4999.68,5000.0,4999.68,0.0,1.0,17950.0,7.3,-4999.68,5000.0,4999.68,0.0,1.0,36500.001,18.5,-4996.86,1250.0,4996.86,0.0,3.997,23125.0,15.2,-4999.28,2500.0,4999.28,0.0,2.0,38000.0
2020-08-31,110.34,-4998.88,1666.667,4998.88,0.0,2.999,183899.994,8.67,-4999.68,5000.0,4999.68,0.0,1.0,43350.0,3.5,-4999.68,5000.0,4999.68,0.0,1.0,17500.0,7.03,-4999.68,5000.0,4999.68,0.0,1.0,35150.001,19.03,-4996.86,1250.0,4996.86,0.0,3.997,23787.501,15.25,-4999.28,2500.0,4999.28,0.0,2.0,38125.0
2020-09-01,105.08,-4998.88,1666.667,4998.88,0.0,2.999,175133.336,9.45,-4999.68,5000.0,4999.68,0.0,1.0,47249.999,3.75,-4999.68,5000.0,4999.68,0.0,1.0,18750.0,7.57,-4999.68,5000.0,4999.68,0.0,1.0,37850.001,20.12,-4996.86,1250.0,4996.86,0.0,3.997,25150.001,15.0,-4999.28,2500.0,4999.28,0.0,2.0,37500.0
2020-09-02,102.9,-4998.88,1666.667,4998.88,0.0,2.999,171500.003,8.21,-4999.68,5000.0,4999.68,0.0,1.0,41050.0,3.43,-4999.68,5000.0,4999.68,0.0,1.0,17150.0,7.285,-4999.68,5000.0,4999.68,0.0,1.0,36424.999,19.9,-4996.86,1250.0,4996.86,0.0,3.997,24875.0,15.15,-4999.28,2500.0,4999.28,0.0,2.0,37874.999
2020-09-03,102.98,-4998.88,1666.667,4998.88,0.0,2.999,171633.339,6.93,-4999.68,5000.0,4999.68,0.0,1.0,34649.999,3.16,-4999.68,5000.0,4999.68,0.0,1.0,15800.0,6.75,-4999.68,5000.0,4999.68,0.0,1.0,33750.0,18.7,-4996.86,1250.0,4996.86,0.0,3.997,23375.001,15.13,-4999.28,2500.0,4999.28,0.0,2.0,37825.0
2020-09-04,92.93,-4998.88,1666.667,4998.88,0.0,2.999,154883.334,7.08,-4999.68,5000.0,4999.68,0.0,1.0,35400.0,3.11,-4999.68,5000.0,4999.68,0.0,1.0,15549.999,6.4,-4999.68,5000.0,4999.68,0.0,1.0,32000.0,17.98,-4996.86,1250.0,4996.86,0.0,3.997,22474.999,14.74,-4999.28,2500.0,4999.28,0.0,2.0,36849.999
2020-09-08,85.31,-4998.88,1666.667,4998.88,0.0,2.999,142183.329,6.67,-4999.68,5000.0,4999.68,0.0,1.0,33350.0,2.82,-4999.68,5000.0,4999.68,0.0,1.0,14100.0,6.46,-4999.68,5000.0,4999.68,0.0,1.0,32300.0,17.03,-4996.86,1250.0,4996.86,0.0,3.997,21287.501,14.31,-4999.28,2500.0,4999.28,0.0,2.0,35775.001
2020-09-09,90.84,-4998.88,1666.667,4998.88,0.0,2.999,151399.994,7.15,-4999.68,5000.0,4999.68,0.0,1.0,35750.0,2.95,-4999.68,5000.0,4999.68,0.0,1.0,14750.0,6.63,-4999.68,5000.0,4999.68,0.0,1.0,33150.001,18.09,-4996.86,1250.0,4996.86,0.0,3.997,22612.5,14.75,-4999.28,2500.0,4999.28,0.0,2.0,36875.0
2020-09-10,92.86,-4998.88,1666.667,4998.88,0.0,2.999,154766.668,7.63,-4999.68,5000.0,4999.68,0.0,1.0,38150.001,2.81,-4999.68,5000.0,4999.68,0.0,1.0,14050.0,6.4,-4999.68,5000.0,4999.68,0.0,1.0,32000.0,17.74,-4996.86,1250.0,4996.86,0.0,3.997,22175.0,14.82,-4999.28,2500.0,4999.28,0.0,2.0,37049.999
2020-09-11,95.45,-4998.88,1666.667,4998.88,0.0,2.999,159083.328,7.22,-4999.68,5000.0,4999.68,0.0,1.0,36099.999,2.91,-4999.68,5000.0,4999.68,0.0,1.0,14550.0,6.06,-4999.68,5000.0,4999.68,0.0,1.0,30300.0,17.97,-4996.86,1250.0,4996.86,0.0,3.997,22462.499,14.79,-4999.28,2500.0,4999.28,0.0,2.0,36975.0
2020-09-14,105.8,-4998.88,1666.667,4998.88,0.0,2.999,176333.338,7.3,-4999.68,5000.0,4999.68,0.0,1.0,36500.001,3.02,-4999.68,5000.0,4999.68,0.0,1.0,15100.0,6.7,-4999.68,5000.0,4999.68,0.0,1.0,33499.999,18.73,-4996.86,1250.0,4996.86,0.0,3.997,23412.499,14.78,-4999.28,2500.0,4999.28,0.0,2.0,36949.999
2020-09-15,110.34,-4998.88,1666.667,4998.88,0.0,2.999,183899.994,7.27,-4999.68,5000.0,4999.68,0.0,1.0,36350.0,3.0,-4999.68,5000.0,4999.68,0.0,1.0,15000.0,6.69,-4999.68,5000.0,4999.68,0.0,1.0,33450.0,19.19,-4996.86,1250.0,4996.86,0.0,3.997,23987.501,14.59,-4999.28,2500.0,4999.28,0.0,2.0,36475.0
2020-09-16,120.13,-4998.88,1666.667,4998.88,0.0,2.999,200216.662,8.09,-4999.68,5000.0,4999.68,0.0,1.0,40450.001,3.05,-4999.68,5000.0,4999.68,0.0,1.0,15250.0,6.7,-4999.68,5000.0,4999.68,0.0,1.0,33499.999,19.01,-4996.86,1250.0,4996.86,0.0,3.997,23762.5,14.65,-4999.28,2500.0,4999.28,0.0,2.0,36624.999
2020-09-17,115.51,-4998.88,1666.667,4998.88,0.0,2.999,192516.67,8.31,-4999.68,5000.0,4999.68,0.0,1.0,41550.002,3.0,-4999.68,5000.0,4999.68,0.0,1.0,15000.0,7.61,-4999.68,5000.0,4999.68,0.0,1.0,38050.001,19.3,-4996.86,1250.0,4996.86,0.0,3.997,24124.999,14.47,-4999.28,2500.0,4999.28,0.0,2.0,36175.001
2020-09-18,108.36,-4998.88,1666.667,4998.88,0.0,2.999,180600.001,8.48,-4999.68,5000.0,4999.68,0.0,1.0,42399.998,3.05,-4999.68,5000.0,4999.68,0.0,1.0,15250.0,8.39,-4999.68,5000.0,4999.68,0.0,1.0,41950.002,19.41,-4996.86,1250.0,4996.86,0.0,3.997,24262.5,14.62,-4999.28,2500.0,4999.28,0.0,2.0,36550.0
2020-09-21,110.15,-4998.88,1666.667,4998.88,0.0,2.999,183583.336,8.25,-4999.68,5000.0,4999.68,0.0,1.0,41250.0,2.93,-4999.68,5000.0,4999.68,0.0,1.0,14650.0,7.95,-4999.68,5000.0,4999.68,0.0,1.0,39749.999,18.81,-4996.86,1250.0,4996.86,0.0,3.997,23512.499,14.5,-4999.28,2500.0,4999.28,0.0,2.0,36250.0
2020-09-22,111.63,-4998.88,1666.667,4998.88,0.0,2.999,186049.995,8.4,-4999.68,5000.0,4999.68,0.0,1.0,41999.998,2.93,-4999.68,5000.0,4999.68,0.0,1.0,14650.0,9.01,-4999.68,5000.0,4999.68,0.0,1.0,45050.001,19.23,-4996.86,1250.0,4996.86,0.0,3.997,24037.499,13.9,-4999.28,2500.0,4999.28,0.0,2.0,34749.999
2020-09-23,101.57,-4998.88,1666.667,4998.88,0.0,2.999,169283.333,7.85,-4999.68,5000.0,4999.68,0.0,1.0,39250.0,2.6,-4999.68,5000.0,4999.68,0.0,1.0,13000.0,7.72,-4999.68,5000.0,4999.68,0.0,1.0,38599.999,17.96,-4996.86,1250.0,4996.86,0.0,3.997,22449.999,13.66,-4999.28,2500.0,4999.28,0.0,2.0,34150.0
2020-09-24,102.44,-4998.88,1666.667,4998.88,0.0,2.999,170733.337,7.91,-4999.68,5000.0,4999.68,0.0,1.0,39549.999,2.69,-4999.68,5000.0,4999.68,0.0,1.0,13450.0,7.7,-4999.68,5000.0,4999.68,0.0,1.0,38499.999,17.85,-4996.86,1250.0,4996.86,0.0,3.997,22312.5,14.12,-4999.28,2500.0,4999.28,0.0,2.0,35300.0
2020-09-25,113.56,-4998.88,1666.667,4998.88,0.0,2.999,189266.663,8.09,-4999.68,5000.0,4999.68,0.0,1.0,40450.001,2.68,-4999.68,5000.0,4999.68,0.0,1.0,13400.0,8.52,-4999.68,5000.0,4999.68,0.0,1.0,42600.002,18.32,-4996.86,1250.0,4996.86,0.0,3.997,22900.0,13.86,-4999.28,2500.0,4999.28,0.0,2.0,34649.999
2020-09-28,111.18,-4998.88,1666.667,4998.88,0.0,2.999,185300.001,8.28,-4999.68,5000.0,4999.68,0.0,1.0,41399.999,2.74,-4999.68,5000.0,4999.68,0.0,1.0,13700.0,9.14,-4999.68,5000.0,4999.68,0.0,1.0,45700.002,18.81,-4996.86,1250.0,4996.86,0.0,3.997,23512.499,13.75,-4999.28,2500.0,4999.28,0.0,2.0,34375.0
2020-09-29,107.95,-4998.88,1666.667,4998.88,0.0,2.999,179916.662,8.11,-4999.68,5000.0,4999.68,0.0,1.0,40549.998,2.76,-4999.68,5000.0,4999.68,0.0,1.0,13800.0,9.99,-4999.68,5000.0,4999.68,0.0,1.0,49949.999,20.85,-4996.86,1250.0,4996.86,0.0,3.997,26062.5,14.0,-4999.28,2500.0,4999.28,0.0,2.0,35000.0
2020-09-30,108.35,-4998.88,1666.667,4998.88,0.0,2.999,180583.331,8.21,-4999.68,5000.0,4999.68,0.0,1.0,41050.0,2.7,-4999.68,5000.0,4999.68,0.0,1.0,13500.0,10.31,-4999.68,5000.0,4999.68,0.0,1.0,51550.002,21.22,-4996.86,1250.0,4996.86,0.0,3.997,26524.999,13.82,-4999.28,2500.0,4999.28,0.0,2.0,34549.999
2020-10-01,104.9,-4998.88,1666.667,4998.88,0.0,2.999,174833.336,9.17,-4999.68,5000.0,4999.68,0.0,1.0,45850.0,2.65,-4999.68,5000.0,4999.68,0.0,1.0,13250.0,10.67,-4999.68,5000.0,4999.68,0.0,1.0,53350.0,21.76,-4996.86,1250.0,4996.86,0.0,3.997,27200.0,13.68,-4999.28,2500.0,4999.28,0.0,2.0,34200.001
2020-10-02,103.6,-4998.88,1666.667,4998.88,0.0,2.999,172666.664,9.09,-4999.68,5000.0,4999.68,0.0,1.0,45450.001,2.6,-4999.68,5000.0,4999.68,0.0,1.0,13000.0,10.86,-4999.68,5000.0,4999.68,0.0,1.0,54299.998,21.18,-4996.86,1250.0,4996.86,0.0,3.997,26475.0,13.61,-4999.28,2500.0,4999.28,0.0,2.0,34024.999
2020-10-05,110.17,-4998.88,1666.667,4998.88,0.0,2.999,183616.664,9.74,-4999.68,5000.0,4999.68,0.0,1.0,48699.999,2.66,-4999.68,5000.0,4999.68,0.0,1.0,13300.0,11.11,-4999.68,5000.0,4999.68,0.0,1.0,55549.998,21.59,-4996.86,1250.0,4996.86,0.0,3.997,26987.5,14.0,-4999.28,2500.0,4999.28,0.0,2.0,35000.0
2020-10-06,107.41,-4998.88,1666.667,4998.88,0.0,2.999,179016.673,10.32,-4999.68,5000.0,4999.68,0.0,1.0,51599.998,2.57,-4999.68,5000.0,4999.68,0.0,1.0,12850.0,10.8,-4999.68,5000.0,4999.68,0.0,1.0,54000.001,20.67,-4996.86,1250.0,4996.86,0.0,3.997,25837.5,14.0,-4999.28,2500.0,4999.28,0.0,2.0,35000.0
2020-10-07,110.0,-4998.88,1666.667,4998.88,0.0,2.999,183333.333,10.37,-4999.68,5000.0,4999.68,0.0,1.0,51849.999,2.66,-4999.68,5000.0,4999.68,0.0,1.0,13300.0,10.32,-4999.68,5000.0,4999.68,0.0,1.0,51599.998,21.56,-4996.86,1250.0,4996.86,0.0,3.997,26949.999,14.1,-4999.28,2500.0,4999.28,0.0,2.0,35250.001
2020-10-08,111.02,-4998.88,1666.667,4998.88,0.0,2.999,185033.328,9.72,-4999.68,5000.0,4999.68,0.0,1.0,48600.001,2.93,-4999.68,5000.0,4999.68,0.0,1.0,14650.0,9.64,-4999.68,5000.0,4999.68,0.0,1.0,48200.002,21.44,-4996.86,1250.0,4996.86,0.0,3.997,26800.001,14.14,-4999.28,2500.0,4999.28,0.0,2.0,35350.001
