date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue
2020-07-13,94.559,-4992.24,33.0,4992.24,1121.257,151.28,3120.433,63.715,-4947.6,42.0,4947.6,889.98,117.8,2676.017
2020-07-14,96.123,-4992.24,33.0,4992.24,1121.257,151.28,3172.071,65.565,-4947.6,42.0,4947.6,889.98,117.8,2753.743
2020-07-15,96.784,-4992.24,33.0,4992.24,1121.257,151.28,3193.887,64.684,-4947.6,42.0,4947.6,889.98,117.8,2716.731
2020-07-16,95.594,-4992.24,33.0,4992.24,1121.257,151.28,3154.586,65.203,-4947.6,42.0,4947.6,889.98,117.8,2738.527
2020-07-17,95.4,-4992.24,33.0,4992.24,1121.257,151.28,3148.213,65.017,-4947.6,42.0,4947.6,889.98,117.8,2730.714
2020-07-20,97.411,-4992.24,33.0,4992.24,1121.257,151.28,3214.559,65.497,-4947.6,42.0,4947.6,889.98,117.8,2750.864
2020-07-21,96.066,-4992.24,33.0,4992.24,1121.257,151.28,3170.192,66.398,-4947.6,42.0,4947.6,889.98,117.8,2788.7
2020-07-22,96.336,-4992.24,33.0,4992.24,1121.257,151.28,3179.098,67.103,-4947.6,42.0,4947.6,889.98,117.8,2818.31
2020-07-23,91.951,-4992.24,33.0,4992.24,1121.257,151.28,3034.397,65.967,-4947.6,42.0,4947.6,889.98,117.8,2770.605
2020-07-24,91.724,-4992.24,33.0,4992.24,1121.257,151.28,3026.88,72.361,-4947.6,42.0,4947.6,889.98,117.8,3039.152
2020-07-27,93.898,-4992.24,33.0,4992.24,1121.257,151.28,3098.618,81.516,-4947.6,42.0,4947.6,889.98,117.8,3423.673
2020-07-28,92.355,-4992.24,33.0,4992.24,1121.257,151.28,3047.715,75.318,-4947.6,42.0,4947.6,889.98,117.8,3163.351
2020-07-29,94.125,-4992.24,33.0,4992.24,1121.257,151.28,3106.135,80.948,-4947.6,42.0,4947.6,889.98,117.8,3399.82
2020-07-30,95.264,-4992.24,33.0,4992.24,1121.257,151.28,3143.72,78.265,-4947.6,42.0,4947.6,889.98,117.8,3287.137
2020-07-31,105.237,-4992.24,33.0,4992.24,1121.257,151.28,3472.832,77.247,-4947.6,42.0,4947.6,889.98,117.8,3244.367
2020-08-03,107.889,-4992.24,33.0,4992.24,1121.257,151.28,3560.339,77.306,-4947.6,42.0,4947.6,889.98,117.8,3246.834
2020-08-04,108.61,-4992.24,33.0,4992.24,1121.257,151.28,3584.115,78.52,-4947.6,42.0,4947.6,889.98,117.8,3297.83
2020-08-05,109.003,-4992.24,33.0,4992.24,1121.257,151.28,3597.106,79.93,-4947.6,42.0,4947.6,889.98,117.8,3357.05
2020-08-06,112.806,-4992.24,33.0,4992.24,1121.257,151.28,3722.606,78.843,-4947.6,42.0,4947.6,889.98,117.8,3311.401
2020-08-07,110.242,-4992.24,33.0,4992.24,1121.257,151.28,3637.97,78.363,-4947.6,42.0,4947.6,889.98,117.8,3291.25
2020-08-10,111.844,-4992.24,33.0,4992.24,1121.257,151.28,3690.848,78.206,-4947.6,42.0,4947.6,889.98,117.8,3284.67
2020-08-11,108.518,-4992.24,33.0,4992.24,1121.257,151.28,3581.082,76.317,-4947.6,42.0,4947.6,889.98,117.8,3205.298
2020-08-12,112.124,-4992.24,33.0,4992.24,1121.257,151.28,3700.097,77.736,-4947.6,42.0,4947.6,889.98,117.8,3264.93
2020-08-13,114.108,-4992.24,33.0,4992.24,1121.257,151.28,3765.579,76.669,-4947.6,42.0,4947.6,889.98,117.8,3220.103
2020-08-14,114.007,-4992.24,33.0,4992.24,1121.257,151.28,3762.223,76.777,-4947.6,42.0,4947.6,889.98,117.8,3224.627
2020-08-17,113.709,-4992.24,33.0,4992.24,1121.257,151.28,3752.401,78.52,-4947.6,42.0,4947.6,889.98,117.8,3297.83
2020-08-18,114.657,-4992.24,33.0,4992.24,1121.257,151.28,3783.669,77.756,-4947.6,42.0,4947.6,889.98,117.8,3265.753
2020-08-19,114.8,-4992.24,33.0,4992.24,1121.257,151.28,3788.416,76.904,-4947.6,42.0,4947.6,889.98,117.8,3229.973
2020-08-20,117.348,-4992.24,33.0,4992.24,1121.257,151.28,3872.48,75.21,-4947.6,42.0,4947.6,889.98,117.8,3158.826
2020-08-21,123.395,-4992.24,33.0,4992.24,1121.257,151.28,4072.038,76.708,-4947.6,42.0,4947.6,889.98,117.8,3221.748
2020-08-24,124.871,-4992.24,33.0,4992.24,1121.257,151.28,4120.741,77.257,-4947.6,42.0,4947.6,889.98,117.8,3244.779
2020-08-25,123.847,-4992.24,33.0,4992.24,1121.257,151.28,4086.935,78.373,-4947.6,42.0,4947.6,889.98,117.8,3291.661
2020-08-26,125.531,-4992.24,33.0,4992.24,1121.257,151.28,4142.514,80.047,-4947.6,42.0,4947.6,889.98,117.8,3361.985
2020-08-27,124.03,-4992.24,33.0,4992.24,1121.257,151.28,4092.993,78.921,-4947.6,42.0,4947.6,889.98,117.8,3314.691
2020-08-28,123.829,-4992.24,33.0,4992.24,1121.257,151.28,4086.362,78.765,-4947.6,42.0,4947.6,889.98,117.8,3308.111
2020-08-31,128.028,-4992.24,33.0,4992.24,1121.257,151.28,4224.94,77.599,-4947.6,42.0,4947.6,889.98,117.8,3259.172
2020-09-01,133.128,-4992.24,33.0,4992.24,1121.257,151.28,4393.231,79.851,-4947.6,42.0,4947.6,889.98,117.8,3353.76
2020-09-02,130.37,-4992.24,33.0,4992.24,1121.257,151.28,4302.21,80.459,-4947.6,42.0,4947.6,889.98,117.8,3379.258
2020-09-03,119.932,-4992.24,33.0,4992.24,1121.257,151.28,3957.771,79.489,-4947.6,42.0,4947.6,889.98,117.8,3338.544
2020-09-04,120.012,-4992.24,33.0,4992.24,1121.257,151.28,3960.39,77.266,-4947.6,42.0,4947.6,889.98,117.8,3245.19
2020-09-08,111.936,-4992.24,33.0,4992.24,1121.257,151.28,3693.876,75.71,-4947.6,42.0,4947.6,889.98,117.8,3179.801
2020-09-09,116.4,-4992.24,33.0,4992.24,1121.257,151.28,3841.212,77.746,-4947.6,42.0,4947.6,889.98,117.8,3265.341
2020-09-10,112.6,-4992.24,33.0,4992.24,1121.257,151.28,3715.813,77.257,-4947.6,42.0,4947.6,889.98,117.8,3244.779
2020-09-11,111.122,-4992.24,33.0,4992.24,1121.257,151.28,3667.028,77.178,-4947.6,42.0,4947.6,889.98,117.8,3241.489
2020-09-14,114.456,-4992.24,33.0,4992.24,1121.257,151.28,3777.039,78.823,-4947.6,42.0,4947.6,889.98,117.8,3310.578
2020-09-15,114.634,-4992.24,33.0,4992.24,1121.257,151.28,3782.932,84.062,-4947.6,42.0,4947.6,889.98,117.8,3530.598
2020-09-16,111.251,-4992.24,33.0,4992.24,1121.257,151.28,3671.285,81.399,-4947.6,42.0,4947.6,889.98,117.8,3418.738
2020-09-17,109.475,-4992.24,33.0,4992.24,1121.257,151.28,3612.677,80.618,-4947.6,42.0,4947.6,889.98,117.8,3385.957
2020-09-18,106.003,-4992.24,33.0,4992.24,1121.257,151.28,3498.083,78.965,-4947.6,42.0,4947.6,889.98,117.8,3316.511
2020-09-21,109.217,-4992.24,33.0,4992.24,1121.257,151.28,3604.165,79.319,-4947.6,42.0,4947.6,889.98,117.8,3331.392
2020-09-22,110.934,-4992.24,33.0,4992.24,1121.257,151.28,3660.807,79.211,-4947.6,42.0,4947.6,889.98,117.8,3326.845
2020-09-23,106.28,-4992.24,33.0,4992.24,1121.257,151.28,3507.25,76.691,-4947.6,42.0,4947.6,889.98,117.8,3221.02
2020-09-24,107.372,-4992.24,33.0,4992.24,1121.257,151.28,3543.266,77.144,-4947.6,42.0,4947.6,889.98,117.8,3240.036
2020-09-25,111.4,-4992.24,33.0,4992.24,1121.257,151.28,3676.195,77.636,-4947.6,42.0,4947.6,889.98,117.8,3260.705
2020-09-28,114.059,-4992.24,33.0,4992.24,1121.257,151.28,3763.942,78.512,-4947.6,42.0,4947.6,889.98,117.8,3297.495
2020-09-29,113.196,-4992.24,33.0,4992.24,1121.257,151.28,3735.458,79.24,-4947.6,42.0,4947.6,889.98,117.8,3328.085
2020-09-30,114.902,-4992.24,33.0,4992.24,1121.257,151.28,3791.772,79.791,-4947.6,42.0,4947.6,889.98,117.8,3351.234
2020-10-01,115.875,-4992.24,33.0,4992.24,1121.257,151.28,3823.859,81.317,-4947.6,42.0,4947.6,889.98,117.8,3415.307
2020-10-02,112.134,-4992.24,33.0,4992.24,1121.257,151.28,3700.424,79.526,-4947.6,42.0,4947.6,889.98,117.8,3340.072
2020-10-05,115.587,-4992.24,33.0,4992.24,1121.257,151.28,3814.364,83.207,-4947.6,42.0,4947.6,889.98,117.8,3494.675
2020-10-06,112.273,-4992.24,33.0,4992.24,1121.257,151.28,3705.008,81.809,-4947.6,42.0,4947.6,889.98,117.8,3435.976
2020-10-07,114.178,-4992.24,33.0,4992.24,1121.257,151.28,3767.872,85.549,-4947.6,42.0,4947.6,889.98,117.8,3593.058
2020-10-08,114.069,-4992.24,33.0,4992.24,1121.257,151.28,3764.27,86.415,-4947.6,42.0,4947.6,889.98,117.8,3629.435
2020-10-09,116.053,-4992.24,33.0,4992.24,1121.257,151.28,3829.752,87.38,-4947.6,42.0,4947.6,889.98,117.8,3669.946
2020-10-12,123.425,-4992.24,33.0,4992.24,1121.257,151.28,4073.021,89.476,-4947.6,42.0,4947.6,889.98,117.8,3757.995
2020-10-13,120.151,-4992.24,33.0,4992.24,1121.257,151.28,3964.974,88.226,-4947.6,42.0,4947.6,889.98,117.8,3705.496
2020-10-14,120.24,-4992.24,33.0,4992.24,1121.257,151.28,3967.921,87.203,-4947.6,42.0,4947.6,889.98,117.8,3662.506
2020-10-15,119.764,-4992.24,33.0,4992.24,1121.257,151.28,3952.205,86.76,-4947.6,42.0,4947.6,889.98,117.8,3643.903
2020-10-16,118.087,-4992.24,33.0,4992.24,1121.257,151.28,3896.872,85.332,-4947.6,42.0,4947.6,889.98,117.8,3583.964
2020-10-19,115.071,-4992.24,33.0,4992.24,1121.257,151.28,3797.339,86.179,-4947.6,42.0,4947.6,889.98,117.8,3619.514
2020-10-20,116.589,-4992.24,33.0,4992.24,1121.257,151.28,3847.433,86.868,-4947.6,42.0,4947.6,889.98,117.8,3648.451
2020-10-21,115.954,-4992.24,33.0,4992.24,1121.257,151.28,3826.478,86.258,-4947.6,42.0,4947.6,889.98,117.8,3622.821
2020-10-22,114.843,-4992.24,33.0,4992.24,1121.257,151.28,3789.808,86.819,-4947.6,42.0,4947.6,889.98,117.8,3646.383
2020-10-23,114.138,-4992.24,33.0,4992.24,1121.257,151.28,3766.562,86.917,-4947.6,42.0,4947.6,889.98,117.8,3650.518
2020-10-26,114.148,-4992.24,33.0,4992.24,1121.257,151.28,3766.889,85.362,-4947.6,42.0,4947.6,889.98,117.8,3585.205
2020-10-27,115.686,-4992.24,33.0,4992.24,1121.257,151.28,3817.638,85.342,-4947.6,42.0,4947.6,889.98,117.8,3584.378
2020-10-28,110.328,-4992.24,33.0,4992.24,1121.257,151.28,3640.835,82.527,-4947.6,42.0,4947.6,889.98,117.8,3466.152
2020-10-29,114.416,-4992.24,33.0,4992.24,1121.257,151.28,3775.729,83.551,-4947.6,42.0,4947.6,889.98,117.8,3509.143
2020-10-30,108.007,-4992.24,33.0,4992.24,1121.257,151.28,3564.22,82.547,-4947.6,42.0,4947.6,889.98,117.8,3466.979
2020-11-02,107.917,-4992.24,33.0,4992.24,1121.257,151.28,3561.273,84.358,-4947.6,42.0,4947.6,889.98,117.8,3543.04
2020-11-03,109.574,-4992.24,33.0,4992.24,1121.257,151.28,3615.952,86.307,-4947.6,42.0,4947.6,889.98,117.8,3624.889
2020-11-04,114.049,-4992.24,33.0,4992.24,1121.257,151.28,3763.615,88.039,-4947.6,42.0,4947.6,889.98,117.8,3697.643
2020-11-05,118.097,-4992.24,33.0,4992.24,1121.257,151.28,3897.2,89.004,-4947.6,42.0,4947.6,889.98,117.8,3738.153
2020-11-06,117.963,-4992.24,33.0,4992.24,1121.257,151.28,3892.772,89.968,-4947.6,42.0,4947.6,889.98,117.8,3778.664
2020-11-09,115.607,-4992.24,33.0,4992.24,1121.257,151.28,3815.041,87.626,-4947.6,42.0,4947.6,889.98,117.8,3680.28
2020-11-10,115.259,-4992.24,33.0,4992.24,1121.257,151.28,3803.562,86.277,-4947.6,42.0,4947.6,889.98,117.8,3623.648
2020-11-11,118.758,-4992.24,33.0,4992.24,1121.257,151.28,3919.01,89.447,-4947.6,42.0,4947.6,889.98,117.8,3756.755
2020-11-12,118.48,-4992.24,33.0,4992.24,1121.257,151.28,3909.827,88.403,-4947.6,42.0,4947.6,889.98,117.8,3712.937
2020-11-13,118.529,-4992.24,33.0,4992.24,1121.257,151.28,3911.467,91.75,-4947.6,42.0,4947.6,889.98,117.8,3853.485
2020-11-16,119.563,-4992.24,33.0,4992.24,1121.257,151.28,3945.576,97.704,-4947.6,42.0,4947.6,889.98,117.8,4103.577
2020-11-17,118.658,-4992.24,33.0,4992.24,1121.257,151.28,3915.73,94.2,-4947.6,42.0,4947.6,889.98,117.8,3956.415
2020-11-18,117.307,-4992.24,33.0,4992.24,1121.257,151.28,3871.125,95.401,-4947.6,42.0,4947.6,889.98,117.8,4006.847
2020-11-19,117.913,-4992.24,33.0,4992.24,1121.257,151.28,3891.132,95.086,-4947.6,42.0,4947.6,889.98,117.8,3993.619
2020-11-20,116.621,-4992.24,33.0,4992.24,1121.257,151.28,3848.495,93.826,-4947.6,42.0,4947.6,889.98,117.8,3940.707
2020-11-23,113.152,-4992.24,33.0,4992.24,1121.257,151.28,3734.031,96.582,-4947.6,42.0,4947.6,889.98,117.8,4056.452
2020-11-24,114.464,-4992.24,33.0,4992.24,1121.257,151.28,3777.324,95.116,-4947.6,42.0,4947.6,889.98,117.8,3994.859
2020-11-25,115.319,-4992.24,33.0,4992.24,1121.257,151.28,3805.53,95.952,-4947.6,42.0,4947.6,889.98,117.8,4029.996
2020-11-27,115.876,-4992.24,33.0,4992.24,1121.257,151.28,3823.896,97.183,-4947.6,42.0,4947.6,889.98,117.8,4081.668
2020-11-30,118.321,-4992.24,33.0,4992.24,1121.257,151.28,3904.579,95.49,-4947.6,42.0,4947.6,889.98,117.8,4010.567
2020-12-01,121.968,-4992.24,33.0,4992.24,1121.257,151.28,4024.947,99.269,-4947.6,42.0,4947.6,889.98,117.8,4169.304
2020-12-02,122.326,-4992.24,33.0,4992.24,1121.257,151.28,4036.754,97.97,-4947.6,42.0,4947.6,889.98,117.8,4114.738
2020-12-03,122.187,-4992.24,33.0,4992.24,1121.257,151.28,4032.163,97.931,-4947.6,42.0,4947.6,889.98,117.8,4113.085
2020-12-04,121.501,-4992.24,33.0,4992.24,1121.257,151.28,4009.532,102.094,-4947.6,42.0,4947.6,889.98,117.8,4287.943
2020-12-07,122.992,-4992.24,33.0,4992.24,1121.257,151.28,4058.729,104.712,-4947.6,42.0,4947.6,889.98,117.8,4397.9
2020-12-08,123.618,-4992.24,33.0,4992.24,1121.257,151.28,4079.392,103.974,-4947.6,42.0,4947.6,889.98,117.8,4366.897
2020-12-09,121.034,-4992.24,33.0,4992.24,1121.257,151.28,3994.117,102.773,-4947.6,42.0,4947.6,889.98,117.8,4316.465
2020-12-10,122.485,-4992.24,33.0,4992.24,1121.257,151.28,4042.002,102.586,-4947.6,42.0,4947.6,889.98,117.8,4308.611
2020-12-11,121.66,-4992.24,33.0,4992.24,1121.257,151.28,4014.78,102.389,-4947.6,42.0,4947.6,889.98,117.8,4300.343
2020-12-14,121.034,-4992.24,33.0,4992.24,1121.257,151.28,3994.117,101.927,-4947.6,42.0,4947.6,889.98,117.8,4280.915
2020-12-15,127.096,-4992.24,33.0,4992.24,1121.257,151.28,4194.184,103.432,-4947.6,42.0,4947.6,889.98,117.8,4344.161
2020-12-16,127.027,-4992.24,33.0,4992.24,1121.257,151.28,4191.888,103.541,-4947.6,42.0,4947.6,889.98,117.8,4348.708
2020-12-17,127.911,-4992.24,33.0,4992.24,1121.257,151.28,4221.078,102.693,-4947.6,42.0,4947.6,889.98,117.8,4313.091
2020-12-18,125.884,-4992.24,33.0,4992.24,1121.257,151.28,4154.171,103.068,-4947.6,42.0,4947.6,889.98,117.8,4328.866
2020-12-21,127.444,-4992.24,33.0,4992.24,1121.257,151.28,4205.663,103.612,-4947.6,42.0,4947.6,889.98,117.8,4351.698
2020-12-22,131.072,-4992.24,33.0,4992.24,1121.257,151.28,4325.375,102.732,-4947.6,42.0,4947.6,889.98,117.8,4314.752
2020-12-23,130.158,-4992.24,33.0,4992.24,1121.257,151.28,4295.201,102.554,-4947.6,42.0,4947.6,889.98,117.8,4307.28
2020-12-24,131.161,-4992.24,33.0,4992.24,1121.257,151.28,4328.326,104.739,-4947.6,42.0,4947.6,889.98,117.8,4399.021
2020-12-28,135.853,-4992.24,33.0,4992.24,1121.257,151.28,4483.133,104.917,-4947.6,42.0,4947.6,889.98,117.8,4406.493
2020-12-29,134.044,-4992.24,33.0,4992.24,1121.257,151.28,4423.44,104.333,-4947.6,42.0,4947.6,889.98,117.8,4382.001
2020-12-30,132.901,-4992.24,33.0,4992.24,1121.257,151.28,4385.723,107.635,-4947.6,42.0,4947.6,889.98,117.8,4520.651
2020-12-31,131.877,-4992.24,33.0,4992.24,1121.257,151.28,4351.941,107.773,-4947.6,42.0,4947.6,889.98,117.8,4526.463
2021-01-04,128.617,-4992.24,33.0,4992.24,1121.257,151.28,4244.364,110.402,-4947.6,42.0,4947.6,889.98,117.8,4636.884
2021-01-05,130.207,-4992.24,33.0,4992.24,1121.257,151.28,4296.841,111.46,-4947.6,42.0,4947.6,889.98,117.8,4681.302
2021-01-06,125.824,-4992.24,33.0,4992.24,1121.257,151.28,4152.203,114.267,-4947.6,42.0,4947.6,889.98,117.8,4799.196
2021-01-07,130.118,-4992.24,33.0,4992.24,1121.257,151.28,4293.889,120.019,-4947.6,42.0,4947.6,889.98,117.8,5040.796
2021-01-08,131.241,-4992.24,33.0,4992.24,1121.257,151.28,4330.95,117.311,-4947.6,42.0,4947.6,889.98,117.8,4927.053
2021-01-11,128.19,-4992.24,33.0,4992.24,1121.257,151.28,4230.261,121.175,-4947.6,42.0,4947.6,889.98,117.8,5089.365
2021-01-12,128.011,-4992.24,33.0,4992.24,1121.257,151.28,4224.358,121.571,-4947.6,42.0,4947.6,889.98,117.8,5105.969
2021-01-13,130.088,-4992.24,33.0,4992.24,1121.257,151.28,4292.905,117.845,-4947.6,42.0,4947.6,889.98,117.8,4949.47
2021-01-14,128.12,-4992.24,33.0,4992.24,1121.257,151.28,4227.966,124.981,-4947.6,42.0,4947.6,889.98,117.8,5249.185
2021-01-15,126.361,-4992.24,33.0,4992.24,1121.257,151.28,4169.913,123.775,-4947.6,42.0,4947.6,889.98,117.8,5198.541
2021-01-19,127.047,-4992.24,33.0,4992.24,1121.257,151.28,4192.544,129.774,-4947.6,42.0,4947.6,889.98,117.8,5450.519
2021-01-20,131.221,-4992.24,33.0,4992.24,1121.257,151.28,4330.295,129.122,-4947.6,42.0,4947.6,889.98,117.8,5423.121
2021-01-21,136.031,-4992.24,33.0,4992.24,1121.257,151.28,4489.036,132.601,-4947.6,42.0,4947.6,889.98,117.8,5569.243
2021-01-22,138.218,-4992.24,33.0,4992.24,1121.257,151.28,4561.191,127.639,-4947.6,42.0,4947.6,889.98,117.8,5360.853
2021-01-25,142.044,-4992.24,33.0,4992.24,1121.257,151.28,4687.463,129.003,-4947.6,42.0,4947.6,889.98,117.8,5418.14
2021-01-26,142.283,-4992.24,33.0,4992.24,1121.257,151.28,4695.335,125.178,-4947.6,42.0,4947.6,889.98,117.8,5257.488
2021-01-27,141.19,-4992.24,33.0,4992.24,1121.257,151.28,4659.257,120.325,-4947.6,42.0,4947.6,889.98,117.8,5053.664
2021-01-28,136.25,-4992.24,33.0,4992.24,1121.257,151.28,4496.251,124.368,-4947.6,42.0,4947.6,889.98,117.8,5223.448
2021-01-29,131.151,-4992.24,33.0,4992.24,1121.257,151.28,4327.999,120.108,-4947.6,42.0,4947.6,889.98,117.8,5044.532
2021-02-01,133.318,-4992.24,33.0,4992.24,1121.257,151.28,4399.498,125.188,-4947.6,42.0,4947.6,889.98,117.8,5257.903
2021-02-02,134.163,-4992.24,33.0,4992.24,1121.257,151.28,4427.376,126.947,-4947.6,42.0,4947.6,889.98,117.8,5331.795
2021-02-03,133.119,-4992.24,33.0,4992.24,1121.257,151.28,4392.939,126.018,-4947.6,42.0,4947.6,889.98,117.8,5292.773
2021-02-04,136.548,-4992.24,33.0,4992.24,1121.257,151.28,4506.091,126.661,-4947.6,42.0,4947.6,889.98,117.8,5319.756
2021-02-05,136.125,-4992.24,33.0,4992.24,1121.257,151.28,4492.131,126.295,-4947.6,42.0,4947.6,889.98,117.8,5304.397
2021-02-08,136.274,-4992.24,33.0,4992.24,1121.257,151.28,4497.058,131.01,-4947.6,42.0,4947.6,889.98,117.8,5502.409
2021-02-09,135.379,-4992.24,33.0,4992.24,1121.257,151.28,4467.495,131.138,-4947.6,42.0,4947.6,889.98,117.8,5507.804
2021-02-10,134.762,-4992.24,33.0,4992.24,1121.257,151.28,4447.131,132.136,-4947.6,42.0,4947.6,889.98,117.8,5549.733
2021-02-11,134.503,-4992.24,33.0,4992.24,1121.257,151.28,4438.591,137.543,-4947.6,42.0,4947.6,889.98,117.8,5776.803
2021-02-12,134.742,-4992.24,33.0,4992.24,1121.257,151.28,4446.474,136.456,-4947.6,42.0,4947.6,889.98,117.8,5731.14
2021-02-16,132.572,-4992.24,33.0,4992.24,1121.257,151.28,4374.868,138.423,-4947.6,42.0,4947.6,889.98,117.8,5813.748
2021-02-17,130.233,-4992.24,33.0,4992.24,1121.257,151.28,4297.678,134.687,-4947.6,42.0,4947.6,889.98,117.8,5656.833
2021-02-18,129.108,-4992.24,33.0,4992.24,1121.257,151.28,4260.561,133.066,-4947.6,42.0,4947.6,889.98,117.8,5588.754
2021-02-19,129.267,-4992.24,33.0,4992.24,1121.257,151.28,4265.816,135.072,-4947.6,42.0,4947.6,889.98,117.8,5673.022
2021-02-22,125.415,-4992.24,33.0,4992.24,1121.257,151.28,4138.699,132.018,-4947.6,42.0,4947.6,889.98,117.8,5544.751
2021-02-23,125.276,-4992.24,33.0,4992.24,1121.257,151.28,4134.1,127.6,-4947.6,42.0,4947.6,889.98,117.8,5359.193
2021-02-24,124.768,-4992.24,33.0,4992.24,1121.257,151.28,4117.349,130.763,-4947.6,42.0,4947.6,889.98,117.8,5492.031
2021-02-25,120.428,-4992.24,33.0,4992.24,1121.257,151.28,3974.137,124.536,-4947.6,42.0,4947.6,889.98,117.8,5230.505
2021-02-26,120.697,-4992.24,33.0,4992.24,1121.257,151.28,3983.005,124.477,-4947.6,42.0,4947.6,889.98,117.8,5228.015
2021-03-01,127.197,-4992.24,33.0,4992.24,1121.257,151.28,4197.495,127.629,-4947.6,42.0,4947.6,889.98,117.8,5360.438
2021-03-02,124.539,-4992.24,33.0,4992.24,1121.257,151.28,4109.794,124.536,-4947.6,42.0,4947.6,889.98,117.8,5230.505
2021-03-03,121.493,-4992.24,33.0,4992.24,1121.257,151.28,4009.283,121.462,-4947.6,42.0,4947.6,889.98,117.8,5101.403
2021-03-04,119.572,-4992.24,33.0,4992.24,1121.257,151.28,3945.888,114.247,-4947.6,42.0,4947.6,889.98,117.8,4798.366
2021-03-05,120.856,-4992.24,33.0,4992.24,1121.257,151.28,3988.261,119.396,-4947.6,42.0,4947.6,889.98,117.8,5014.643
2021-03-08,115.82,-4992.24,33.0,4992.24,1121.257,151.28,3822.056,112.606,-4947.6,42.0,4947.6,889.98,117.8,4729.456
2021-03-09,120.528,-4992.24,33.0,4992.24,1121.257,151.28,3977.421,115.028,-4947.6,42.0,4947.6,889.98,117.8,4831.16
2021-03-10,119.423,-4992.24,33.0,4992.24,1121.257,151.28,3940.961,112.507,-4947.6,42.0,4947.6,889.98,117.8,4725.305
2021-03-11,121.394,-4992.24,33.0,4992.24,1121.257,151.28,4005.998,119.179,-4947.6,42.0,4947.6,889.98,117.8,5005.51
2021-03-12,120.468,-4992.24,33.0,4992.24,1121.257,151.28,3975.45,116.925,-4947.6,42.0,4947.6,889.98,117.8,4910.863
2021-03-15,123.414,-4992.24,33.0,4992.24,1121.257,151.28,4072.677,117.696,-4947.6,42.0,4947.6,889.98,117.8,4943.243
2021-03-16,124.987,-4992.24,33.0,4992.24,1121.257,151.28,4124.575,117.963,-4947.6,42.0,4947.6,889.98,117.8,4954.451
2021-03-17,124.181,-4992.24,33.0,4992.24,1121.257,151.28,4097.969,117.822,-4947.6,42.0,4947.6,889.98,117.8,4948.534
2021-03-18,119.971,-4992.24,33.0,4992.24,1121.257,151.28,3959.027,113.596,-4947.6,42.0,4947.6,889.98,117.8,4771.027
2021-03-19,119.433,-4992.24,33.0,4992.24,1121.257,151.28,3941.29,112.733,-4947.6,42.0,4947.6,889.98,117.8,4734.775
2021-03-22,122.817,-4992.24,33.0,4992.24,1121.257,151.28,4052.969,116.255,-4947.6,42.0,4947.6,889.98,117.8,4882.698
2021-03-23,121.971,-4992.24,33.0,4992.24,1121.257,151.28,4025.049,113.983,-4947.6,42.0,4947.6,889.98,117.8,4787.277
2021-03-24,119.533,-4992.24,33.0,4992.24,1121.257,151.28,3944.574,108.1,-4947.6,42.0,4947.6,889.98,117.8,4540.184
2021-03-25,120.03,-4992.24,33.0,4992.24,1121.257,151.28,3960.998,109.578,-4947.6,42.0,4947.6,889.98,117.8,4602.27
2021-03-26,120.647,-4992.24,33.0,4992.24,1121.257,151.28,3981.363,115.64,-4947.6,42.0,4947.6,889.98,117.8,4856.863
2021-03-29,120.827,-4992.24,33.0,4992.24,1121.257,151.28,3987.275,113.487,-4947.6,42.0,4947.6,889.98,117.8,4766.443
2021-03-30,119.343,-4992.24,33.0,4992.24,1121.257,151.28,3938.333,114.161,-4947.6,42.0,4947.6,889.98,117.8,4794.778
2021-03-31,121.583,-4992.24,33.0,4992.24,1121.257,151.28,4012.239,117.346,-4947.6,42.0,4947.6,889.98,117.8,4928.533
2021-04-01,122.429,-4992.24,33.0,4992.24,1121.257,151.28,4040.159,123.815,-4947.6,42.0,4947.6,889.98,117.8,5200.211
2021-04-05,125.316,-4992.24,33.0,4992.24,1121.257,151.28,4135.415,123.517,-4947.6,42.0,4947.6,889.98,117.8,5187.71
2021-04-06,125.624,-4992.24,33.0,4992.24,1121.257,151.28,4145.597,121.473,-4947.6,42.0,4947.6,889.98,117.8,5101.874
2021-04-07,127.306,-4992.24,33.0,4992.24,1121.257,151.28,4201.108,118.943,-4947.6,42.0,4947.6,889.98,117.8,4995.619
2021-04-08,129.755,-4992.24,33.0,4992.24,1121.257,151.28,4281.911,122.455,-4947.6,42.0,4947.6,889.98,117.8,5143.125
2021-04-09,132.383,-4992.24,33.0,4992.24,1121.257,151.28,4368.627,121.83,-4947.6,42.0,4947.6,889.98,117.8,5116.874
2021-04-12,130.631,-4992.24,33.0,4992.24,1121.257,151.28,4310.817,119.945,-4947.6,42.0,4947.6,889.98,117.8,5037.704
2021-04-13,133.806,-4992.24,33.0,4992.24,1121.257,151.28,4415.597,120.312,-4947.6,42.0,4947.6,889.98,117.8,5053.121
2021-04-14,131.417,-4992.24,33.0,4992.24,1121.257,151.28,4336.765,119.886,-4947.6,42.0,4947.6,889.98,117.8,5035.204
2021-04-15,133.876,-4992.24,33.0,4992.24,1121.257,151.28,4417.897,117.415,-4947.6,42.0,4947.6,889.98,117.8,4931.45
