date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue
2019-07-10,36.49,-4989.16,192.308,4989.16,0.0,25.944,7017.308,7.388,-4997.449,1000.0,4997.449,0.0,4.997,7387.838,8.1,-4999.54,2500.0,4999.54,0.0,2.0,20250.001,6.686,-4998.737,1250.0,4998.737,0.0,3.999,8357.997
2019-07-11,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154,7.351,-4997.449,1000.0,4997.449,0.0,4.997,7351.49,7.56,-4999.54,2500.0,4999.54,0.0,2.0,18900.0,6.686,-4998.737,1250.0,4998.737,0.0,3.999,8357.997
2019-07-12,35.9,-4989.16,192.308,4989.16,0.0,25.944,6903.846,7.27,-4997.449,1000.0,4997.449,0.0,4.997,7269.704,6.0,-4999.54,2500.0,4999.54,0.0,2.0,15000.0,6.281,-4998.737,1250.0,4998.737,0.0,3.999,7851.778
2019-07-15,37.2,-4989.16,192.308,4989.16,0.0,25.944,7153.846,7.361,-4997.449,1000.0,4997.449,0.0,4.997,7360.577,6.84,-4999.54,2500.0,4999.54,0.0,2.0,17100.0,6.195,-4998.737,1250.0,4998.737,0.0,3.999,7744.072
2019-07-16,37.3,-4989.16,192.308,4989.16,0.0,25.944,7173.077,7.415,-4997.449,1000.0,4997.449,0.0,4.997,7415.099,6.54,-4999.54,2500.0,4999.54,0.0,2.0,16350.0,6.169,-4998.737,1250.0,4998.737,0.0,3.999,7711.76
2019-07-17,36.99,-4989.16,192.308,4989.16,0.0,25.944,7113.462,7.461,-4997.449,1000.0,4997.449,0.0,4.997,7460.535,6.36,-4999.54,2500.0,4999.54,0.0,2.0,15900.0,6.221,-4998.737,1250.0,4998.737,0.0,3.999,7776.383
2019-07-18,36.42,-4989.16,192.308,4989.16,0.0,25.944,7003.846,7.351,-4997.449,1000.0,4997.449,0.0,4.997,7351.49,6.29,-4999.54,2500.0,4999.54,0.0,2.0,15725.0,6.195,-4998.737,1250.0,4998.737,0.0,3.999,7744.072
2019-07-19,36.18,-4989.16,192.308,4989.16,0.0,25.944,6957.692,7.37,-4997.449,1000.0,4997.449,0.0,4.997,7369.662,6.57,-4999.54,2500.0,4999.54,0.0,2.0,16425.0,6.152,-4998.737,1250.0,4998.737,0.0,3.999,7690.219
2019-07-22,36.26,-4989.16,192.308,4989.16,0.0,25.944,6973.077,7.397,-4997.449,1000.0,4997.449,0.0,4.997,7396.926,6.2,-4999.54,2500.0,4999.54,0.0,2.0,15500.0,6.221,-4998.737,1250.0,4998.737,0.0,3.999,7776.383
2019-07-23,37.23,-4989.16,192.308,4989.16,0.0,25.944,7159.615,7.397,-4997.449,1000.0,4997.449,0.0,4.997,7396.926,6.17,-4999.54,2500.0,4999.54,0.0,2.0,15425.0,6.109,-4998.737,1250.0,4998.737,0.0,3.999,7636.366
2019-07-24,37.51,-4989.16,192.308,4989.16,0.0,25.944,7213.461,7.379,-4997.449,1000.0,4997.449,0.0,4.997,7378.75,6.35,-4999.54,2500.0,4999.54,0.0,2.0,15875.0,5.911,-4998.737,1250.0,4998.737,0.0,3.999,7388.642
2019-07-25,33.24,-4989.16,192.308,4989.16,0.0,25.944,6392.308,7.161,-4997.449,1000.0,4997.449,0.0,4.997,7160.66,6.46,-4999.54,2500.0,4999.54,0.0,2.0,16150.0,6.247,-4998.737,1250.0,4998.737,0.0,3.999,7808.695
2019-07-26,32.77,-4989.16,192.308,4989.16,0.0,25.944,6301.923,7.197,-4997.449,1000.0,4997.449,0.0,4.997,7197.009,7.1,-4999.54,2500.0,4999.54,0.0,2.0,17750.0,6.083,-4998.737,1250.0,4998.737,0.0,3.999,7604.054
2019-07-29,32.06,-4989.16,192.308,4989.16,0.0,25.944,6165.385,7.142,-4997.449,1000.0,4997.449,0.0,4.997,7142.485,7.73,-4999.54,2500.0,4999.54,0.0,2.0,19325.0,5.971,-4998.737,1250.0,4998.737,0.0,3.999,7464.036
2019-07-30,32.16,-4989.16,192.308,4989.16,0.0,25.944,6184.615,6.88,-4997.449,1000.0,4997.449,0.0,4.997,6879.704,7.8,-4999.54,2500.0,4999.54,0.0,2.0,19500.0,5.997,-4998.737,1250.0,4998.737,0.0,3.999,7496.347
2019-07-31,32.2,-4989.16,192.308,4989.16,0.0,25.944,6192.308,6.852,-4997.449,1000.0,4997.449,0.0,4.997,6852.334,7.29,-4999.54,2500.0,4999.54,0.0,2.0,18225.0,6.066,-4998.737,1250.0,4998.737,0.0,3.999,7582.512
2019-08-01,32.39,-4989.16,192.308,4989.16,0.0,25.944,6228.846,6.798,-4997.449,1000.0,4997.449,0.0,4.997,6797.586,7.57,-4999.54,2500.0,4999.54,0.0,2.0,18925.0,6.273,-4998.737,1250.0,4998.737,0.0,3.999,7841.008
2019-08-02,32.55,-4989.16,192.308,4989.16,0.0,25.944,6259.615,6.743,-4997.449,1000.0,4997.449,0.0,4.997,6742.841,7.48,-4999.54,2500.0,4999.54,0.0,2.0,18700.0,6.29,-4998.737,1250.0,4998.737,0.0,3.999,7862.549
2019-08-05,30.98,-4989.16,192.308,4989.16,0.0,25.944,5957.692,6.451,-4997.449,1000.0,4997.449,0.0,4.997,6450.866,7.26,-4999.54,2500.0,4999.54,0.0,2.0,18150.001,5.954,-4998.737,1250.0,4998.737,0.0,3.999,7442.495
2019-08-06,31.39,-4989.16,192.308,4989.16,0.0,25.944,6036.538,6.551,-4997.449,1000.0,4997.449,0.0,4.997,6551.231,7.64,-4999.54,2500.0,4999.54,0.0,2.0,19100.0,5.997,-4998.737,1250.0,4998.737,0.0,3.999,7496.347
2019-08-07,31.73,-4989.16,192.308,4989.16,0.0,25.944,6101.923,6.679,-4997.449,1000.0,4997.449,0.0,4.997,6678.971,8.15,-4999.54,2500.0,4999.54,0.0,2.0,20374.999,6.092,-4998.737,1250.0,4998.737,0.0,3.999,7614.825
2019-08-08,32.2,-4989.16,192.308,4989.16,0.0,25.944,6192.308,6.715,-4997.449,1000.0,4997.449,0.0,4.997,6715.469,8.38,-4999.54,2500.0,4999.54,0.0,2.0,20950.0,6.221,-4998.737,1250.0,4998.737,0.0,3.999,7776.383
2019-08-09,32.2,-4989.16,192.308,4989.16,0.0,25.944,6192.308,6.706,-4997.449,1000.0,4997.449,0.0,4.997,6706.344,8.15,-4999.54,2500.0,4999.54,0.0,2.0,20374.999,6.109,-4998.737,1250.0,4998.737,0.0,3.999,7636.366
2019-08-12,32.28,-4989.16,192.308,4989.16,0.0,25.944,6207.692,6.642,-4997.449,1000.0,4997.449,0.0,4.997,6642.475,8.06,-4999.54,2500.0,4999.54,0.0,2.0,20150.001,6.178,-4998.737,1250.0,4998.737,0.0,3.999,7722.53
2019-08-13,32.35,-4989.16,192.308,4989.16,0.0,25.944,6221.154,6.752,-4997.449,1000.0,4997.449,0.0,4.997,6751.966,8.75,-4999.54,2500.0,4999.54,0.0,2.0,21875.0,6.376,-4998.737,1250.0,4998.737,0.0,3.999,7970.255
2019-08-14,31.77,-4989.16,192.308,4989.16,0.0,25.944,6109.615,6.46,-4997.449,1000.0,4997.449,0.0,4.997,6459.988,8.44,-4999.54,2500.0,4999.54,0.0,2.0,21099.999,6.661,-4998.737,1250.0,4998.737,0.0,3.999,8325.685
2019-08-15,31.84,-4989.16,192.308,4989.16,0.0,25.944,6123.077,6.515,-4997.449,1000.0,4997.449,0.0,4.997,6514.735,8.39,-4999.54,2500.0,4999.54,0.0,2.0,20975.001,6.686,-4998.737,1250.0,4998.737,0.0,3.999,8357.997
2019-08-16,32.88,-4989.16,192.308,4989.16,0.0,25.944,6323.077,6.588,-4997.449,1000.0,4997.449,0.0,4.997,6587.728,8.15,-4999.54,2500.0,4999.54,0.0,2.0,20374.999,7.022,-4998.737,1250.0,4998.737,0.0,3.999,8778.051
2019-08-19,33.48,-4989.16,192.308,4989.16,0.0,25.944,6438.461,6.542,-4997.449,1000.0,4997.449,0.0,4.997,6542.109,8.67,-4999.54,2500.0,4999.54,0.0,2.0,21675.0,7.427,-4998.737,1250.0,4998.737,0.0,3.999,9284.27
2019-08-20,33.52,-4989.16,192.308,4989.16,0.0,25.944,6446.154,6.661,-4997.449,1000.0,4997.449,0.0,4.997,6660.724,8.58,-4999.54,2500.0,4999.54,0.0,2.0,21450.0,6.971,-4998.737,1250.0,4998.737,0.0,3.999,8713.427
2019-08-21,34.21,-4989.16,192.308,4989.16,0.0,25.944,6578.846,6.816,-4997.449,1000.0,4997.449,0.0,4.997,6815.835,8.43,-4999.54,2500.0,4999.54,0.0,2.0,21075.001,7.091,-4998.737,1250.0,4998.737,0.0,3.999,8864.215
2019-08-22,34.23,-4989.16,192.308,4989.16,0.0,25.944,6582.692,6.679,-4997.449,1000.0,4997.449,0.0,4.997,6678.971,8.26,-4999.54,2500.0,4999.54,0.0,2.0,20650.001,7.41,-4998.737,1250.0,4998.737,0.0,3.999,9262.729
2019-08-23,33.95,-4989.16,192.308,4989.16,0.0,25.944,6528.846,6.524,-4997.449,1000.0,4997.449,0.0,4.997,6523.858,7.86,-4999.54,2500.0,4999.54,0.0,2.0,19650.0,7.083,-4998.737,1250.0,4998.737,0.0,3.999,8853.446
2019-08-26,34.05,-4989.16,192.308,4989.16,0.0,25.944,6548.077,6.56,-4997.449,1000.0,4997.449,0.0,4.997,6560.356,7.7,-4999.54,2500.0,4999.54,0.0,2.0,19250.0,6.936,-4998.737,1250.0,4998.737,0.0,3.999,8670.345
2019-08-27,35.09,-4989.16,192.308,4989.16,0.0,25.944,6748.077,6.387,-4997.449,1000.0,4997.449,0.0,4.997,6386.996,6.98,-4999.54,2500.0,4999.54,0.0,2.0,17450.0,6.885,-4998.737,1250.0,4998.737,0.0,3.999,8605.72
2019-08-28,35.5,-4989.16,192.308,4989.16,0.0,25.944,6826.923,6.478,-4997.449,1000.0,4997.449,0.0,4.997,6478.238,7.34,-4999.54,2500.0,4999.54,0.0,2.0,18350.0,6.893,-4998.737,1250.0,4998.737,0.0,3.999,8616.492
2019-08-29,35.83,-4989.16,192.308,4989.16,0.0,25.944,6890.385,6.7,-4997.449,1000.0,4997.449,0.0,4.997,6700.044,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,6.997,-4998.737,1250.0,4998.737,0.0,3.999,8745.739
2019-08-30,35.63,-4989.16,192.308,4989.16,0.0,25.944,6851.923,6.718,-4997.449,1000.0,4997.449,0.0,4.997,6718.376,7.17,-4999.54,2500.0,4999.54,0.0,2.0,17925.0,7.195,-4998.737,1250.0,4998.737,0.0,3.999,8993.464
2019-09-03,34.81,-4989.16,192.308,4989.16,0.0,25.944,6694.231,6.737,-4997.449,1000.0,4997.449,0.0,4.997,6736.707,7.16,-4999.54,2500.0,4999.54,0.0,2.0,17900.0,7.324,-4998.737,1250.0,4998.737,0.0,3.999,9155.023
2019-09-04,34.53,-4989.16,192.308,4989.16,0.0,25.944,6640.384,6.792,-4997.449,1000.0,4997.449,0.0,4.997,6791.701,7.24,-4999.54,2500.0,4999.54,0.0,2.0,18099.999,7.307,-4998.737,1250.0,4998.737,0.0,3.999,9133.481
2019-09-05,35.7,-4989.16,192.308,4989.16,0.0,25.944,6865.385,6.838,-4997.449,1000.0,4997.449,0.0,4.997,6837.529,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.402,-4998.737,1250.0,4998.737,0.0,3.999,9251.958
2019-09-06,35.6,-4989.16,192.308,4989.16,0.0,25.944,6846.154,6.847,-4997.449,1000.0,4997.449,0.0,4.997,6846.694,7.59,-4999.54,2500.0,4999.54,0.0,2.0,18975.0,7.591,-4998.737,1250.0,4998.737,0.0,3.999,9488.912
2019-09-09,35.56,-4989.16,192.308,4989.16,0.0,25.944,6838.462,6.828,-4997.449,1000.0,4997.449,0.0,4.997,6828.363,7.6,-4999.54,2500.0,4999.54,0.0,2.0,19000.0,7.669,-4998.737,1250.0,4998.737,0.0,3.999,9585.847
2019-09-10,33.91,-4989.16,192.308,4989.16,0.0,25.944,6521.154,6.783,-4997.449,1000.0,4997.449,0.0,4.997,6782.535,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.763,-4998.737,1250.0,4998.737,0.0,3.999,9704.324
2019-09-11,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615,6.929,-4997.449,1000.0,4997.449,0.0,4.997,6929.186,7.58,-4999.54,2500.0,4999.54,0.0,2.0,18950.0,7.755,-4998.737,1250.0,4998.737,0.0,3.999,9693.553
2019-09-12,34.76,-4989.16,192.308,4989.16,0.0,25.944,6684.615,7.03,-4997.449,1000.0,4997.449,0.0,4.997,7030.007,7.64,-4999.54,2500.0,4999.54,0.0,2.0,19100.0,7.815,-4998.737,1250.0,4998.737,0.0,3.999,9768.947
2019-09-13,35.26,-4989.16,192.308,4989.16,0.0,25.944,6780.769,6.993,-4997.449,1000.0,4997.449,0.0,4.997,6993.344,8.07,-4999.54,2500.0,4999.54,0.0,2.0,20174.999,8.358,-4998.737,1250.0,4998.737,0.0,3.999,10447.496
2019-09-16,35.0,-4989.16,192.308,4989.16,0.0,25.944,6730.769,7.067,-4997.449,1000.0,4997.449,0.0,4.997,7066.669,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,8.263,-4998.737,1250.0,4998.737,0.0,3.999,10329.019
2019-09-17,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154,6.929,-4997.449,1000.0,4997.449,0.0,4.997,6929.186,8.63,-4999.54,2500.0,4999.54,0.0,2.0,21575.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331
2019-09-18,35.84,-4989.16,192.308,4989.16,0.0,25.944,6892.308,7.003,-4997.449,1000.0,4997.449,0.0,4.997,7002.509,8.64,-4999.54,2500.0,4999.54,0.0,2.0,21600.001,8.28,-4998.737,1250.0,4998.737,0.0,3.999,10350.56
2019-09-19,36.04,-4989.16,192.308,4989.16,0.0,25.944,6930.769,7.012,-4997.449,1000.0,4997.449,0.0,4.997,7011.676,8.54,-4999.54,2500.0,4999.54,0.0,2.0,21350.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331
2019-09-20,36.29,-4989.16,192.308,4989.16,0.0,25.944,6978.846,6.92,-4997.449,1000.0,4997.449,0.0,4.997,6920.018,8.48,-4999.54,2500.0,4999.54,0.0,2.0,21199.999,8.298,-4998.737,1250.0,4998.737,0.0,3.999,10372.102
2019-09-23,36.02,-4989.16,192.308,4989.16,0.0,25.944,6926.923,6.938,-4997.449,1000.0,4997.449,0.0,4.997,6938.35,8.55,-4999.54,2500.0,4999.54,0.0,2.0,21375.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357
2019-09-24,35.02,-4989.16,192.308,4989.16,0.0,25.944,6734.615,6.948,-4997.449,1000.0,4997.449,0.0,4.997,6947.515,8.46,-4999.54,2500.0,4999.54,0.0,2.0,21150.0,8.651,-4998.737,1250.0,4998.737,0.0,3.999,10813.696
2019-09-25,35.11,-4989.16,192.308,4989.16,0.0,25.944,6751.923,6.911,-4997.449,1000.0,4997.449,0.0,4.997,6910.853,8.95,-4999.54,2500.0,4999.54,0.0,2.0,22375.0,8.931,-4998.737,1250.0,4998.737,0.0,3.999,11163.741
2019-09-26,35.34,-4989.16,192.308,4989.16,0.0,25.944,6796.154,6.883,-4997.449,1000.0,4997.449,0.0,4.997,6883.357,9.6,-4999.54,2500.0,4999.54,0.0,2.0,24000.001,8.5,-4998.737,1250.0,4998.737,0.0,3.999,10625.211
2019-09-27,33.77,-4989.16,192.308,4989.16,0.0,25.944,6494.231,6.828,-4997.449,1000.0,4997.449,0.0,4.997,6828.144,9.0,-4999.54,2500.0,4999.54,0.0,2.0,22500.0,8.866,-4998.737,1250.0,4998.737,0.0,3.999,11082.963
2019-09-30,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616,6.865,-4997.449,1000.0,4997.449,0.0,4.997,6864.952,8.94,-4999.54,2500.0,4999.54,0.0,2.0,22349.999,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062
2019-10-01,33.85,-4989.16,192.308,4989.16,0.0,25.944,6509.615,6.81,-4997.449,1000.0,4997.449,0.0,4.997,6809.738,9.03,-4999.54,2500.0,4999.54,0.0,2.0,22574.999,8.737,-4998.737,1250.0,4998.737,0.0,3.999,10921.403
2019-10-02,33.71,-4989.16,192.308,4989.16,0.0,25.944,6482.692,6.791,-4997.449,1000.0,4997.449,0.0,4.997,6791.333,8.7,-4999.54,2500.0,4999.54,0.0,2.0,21750.0,7.996,-4998.737,1250.0,4998.737,0.0,3.999,9995.13
2019-10-03,36.39,-4989.16,192.308,4989.16,0.0,25.944,6998.077,6.874,-4997.449,1000.0,4997.449,0.0,4.997,6874.154,8.65,-4999.54,2500.0,4999.54,0.0,2.0,21624.999,8.022,-4998.737,1250.0,4998.737,0.0,3.999,10027.442
2019-10-04,37.7,-4989.16,192.308,4989.16,0.0,25.944,7250.0,7.003,-4997.449,1000.0,4997.449,0.0,4.997,7002.987,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,7.712,-4998.737,1250.0,4998.737,0.0,3.999,9639.699
2019-10-07,37.71,-4989.16,192.308,4989.16,0.0,25.944,7251.923,6.948,-4997.449,1000.0,4997.449,0.0,4.997,6947.774,9.22,-4999.54,2500.0,4999.54,0.0,2.0,23050.001,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177
2019-10-08,36.58,-4989.16,192.308,4989.16,0.0,25.944,7034.616,6.801,-4997.449,1000.0,4997.449,0.0,4.997,6800.536,8.24,-4999.54,2500.0,4999.54,0.0,2.0,20599.999,7.746,-4998.737,1250.0,4998.737,0.0,3.999,9682.782
2019-10-09,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385,6.92,-4997.449,1000.0,4997.449,0.0,4.997,6920.166,8.4,-4999.54,2500.0,4999.54,0.0,2.0,20999.999,7.178,-4998.737,1250.0,4998.737,0.0,3.999,8971.922
2019-10-10,37.35,-4989.16,192.308,4989.16,0.0,25.944,7182.692,6.847,-4997.449,1000.0,4997.449,0.0,4.997,6846.548,8.38,-4999.54,2500.0,4999.54,0.0,2.0,20950.0,7.393,-4998.737,1250.0,4998.737,0.0,3.999,9241.187
2019-10-11,37.88,-4989.16,192.308,4989.16,0.0,25.944,7284.616,6.893,-4997.449,1000.0,4997.449,0.0,4.997,6892.558,8.26,-4999.54,2500.0,4999.54,0.0,2.0,20650.001,7.436,-4998.737,1250.0,4998.737,0.0,3.999,9295.04
2019-10-14,38.12,-4989.16,192.308,4989.16,0.0,25.944,7330.769,6.837,-4997.449,1000.0,4997.449,0.0,4.997,6837.345,7.89,-4999.54,2500.0,4999.54,0.0,2.0,19725.0,7.358,-4998.737,1250.0,4998.737,0.0,3.999,9198.105
2019-10-15,39.47,-4989.16,192.308,4989.16,0.0,25.944,7590.385,6.773,-4997.449,1000.0,4997.449,0.0,4.997,6772.928,8.36,-4999.54,2500.0,4999.54,0.0,2.0,20899.999,7.557,-4998.737,1250.0,4998.737,0.0,3.999,9445.829
2019-10-16,40.0,-4989.16,192.308,4989.16,0.0,25.944,7692.308,6.81,-4997.449,1000.0,4997.449,0.0,4.997,6809.738,8.45,-4999.54,2500.0,4999.54,0.0,2.0,21125.0,7.608,-4998.737,1250.0,4998.737,0.0,3.999,9510.453
2019-10-17,39.28,-4989.16,192.308,4989.16,0.0,25.944,7553.846,6.856,-4997.449,1000.0,4997.449,0.0,4.997,6855.75,8.31,-4999.54,2500.0,4999.54,0.0,2.0,20775.001,7.841,-4998.737,1250.0,4998.737,0.0,3.999,9801.26
2019-10-18,38.96,-4989.16,192.308,4989.16,0.0,25.944,7492.308,6.902,-4997.449,1000.0,4997.449,0.0,4.997,6901.762,7.85,-4999.54,2500.0,4999.54,0.0,2.0,19625.0,8.1,-4998.737,1250.0,4998.737,0.0,3.999,10124.377
2019-10-21,39.22,-4989.16,192.308,4989.16,0.0,25.944,7542.308,6.883,-4997.449,1000.0,4997.449,0.0,4.997,6883.357,7.65,-4999.54,2500.0,4999.54,0.0,2.0,19125.0,8.436,-4998.737,1250.0,4998.737,0.0,3.999,10544.431
2019-10-22,38.06,-4989.16,192.308,4989.16,0.0,25.944,7319.231,7.113,-4997.449,1000.0,4997.449,0.0,4.997,7113.416,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.013,-4998.737,1250.0,4998.737,0.0,3.999,10016.671
2019-10-23,37.79,-4989.16,192.308,4989.16,0.0,25.944,7267.308,7.058,-4997.449,1000.0,4997.449,0.0,4.997,7058.202,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.056,-4998.737,1250.0,4998.737,0.0,3.999,10070.525
2019-10-24,42.72,-4989.16,192.308,4989.16,0.0,25.944,8215.385,7.196,-4997.449,1000.0,4997.449,0.0,4.997,7196.236,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,8.53,-4998.737,1250.0,4998.737,0.0,3.999,10662.907
2019-10-25,43.1,-4989.16,192.308,4989.16,0.0,25.944,8288.461,7.288,-4997.449,1000.0,4997.449,0.0,4.997,7288.26,6.91,-4999.54,2500.0,4999.54,0.0,2.0,17275.0,8.608,-4998.737,1250.0,4998.737,0.0,3.999,10759.844
2019-10-28,41.85,-4989.16,192.308,4989.16,0.0,25.944,8048.077,7.353,-4997.449,1000.0,4997.449,0.0,4.997,7352.676,7.19,-4999.54,2500.0,4999.54,0.0,2.0,17975.0,8.763,-4998.737,1250.0,4998.737,0.0,3.999,10953.715
2019-10-29,42.04,-4989.16,192.308,4989.16,0.0,25.944,8084.616,7.528,-4997.449,1000.0,4997.449,0.0,4.997,7527.521,7.27,-4999.54,2500.0,4999.54,0.0,2.0,18175.0,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062
2019-10-30,42.91,-4989.16,192.308,4989.16,0.0,25.944,8251.923,7.528,-4997.449,1000.0,4997.449,0.0,4.997,7527.52,7.1,-4999.54,2500.0,4999.54,0.0,2.0,17750.0,9.47,-4998.737,1250.0,4998.737,0.0,3.999,11836.905
2019-10-31,42.81,-4989.16,192.308,4989.16,0.0,25.944,8232.693,7.528,-4997.449,1000.0,4997.449,0.0,4.997,7527.52,6.86,-4999.54,2500.0,4999.54,0.0,2.0,17150.0,9.366,-4998.737,1250.0,4998.737,0.0,3.999,11707.658
2019-11-01,42.75,-4989.16,192.308,4989.16,0.0,25.944,8221.154,7.712,-4997.449,1000.0,4997.449,0.0,4.997,7712.245,7.03,-4999.54,2500.0,4999.54,0.0,2.0,17575.001,9.719,-4998.737,1250.0,4998.737,0.0,3.999,12149.253
2019-11-04,43.07,-4989.16,192.308,4989.16,0.0,25.944,8282.692,7.703,-4997.449,1000.0,4997.449,0.0,4.997,7703.01,6.74,-4999.54,2500.0,4999.54,0.0,2.0,16849.999,9.133,-4998.737,1250.0,4998.737,0.0,3.999,11416.851
2019-11-05,43.33,-4989.16,192.308,4989.16,0.0,25.944,8332.693,7.823,-4997.449,1000.0,4997.449,0.0,4.997,7823.081,6.81,-4999.54,2500.0,4999.54,0.0,2.0,17025.0,9.021,-4998.737,1250.0,4998.737,0.0,3.999,11276.834
2019-11-06,43.68,-4989.16,192.308,4989.16,0.0,25.944,8400.0,7.721,-4997.449,1000.0,4997.449,0.0,4.997,7721.481,7.05,-4999.54,2500.0,4999.54,0.0,2.0,17625.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357
2019-11-07,44.0,-4989.16,192.308,4989.16,0.0,25.944,8461.538,7.749,-4997.449,1000.0,4997.449,0.0,4.997,7749.19,6.72,-4999.54,2500.0,4999.54,0.0,2.0,16799.999,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687
2019-11-08,44.59,-4989.16,192.308,4989.16,0.0,25.944,8575.0,7.74,-4997.449,1000.0,4997.449,0.0,4.997,7739.955,7.0,-4999.54,2500.0,4999.54,0.0,2.0,17500.0,9.556,-4998.737,1250.0,4998.737,0.0,3.999,11944.611
2019-11-11,44.33,-4989.16,192.308,4989.16,0.0,25.944,8525.0,7.795,-4997.449,1000.0,4997.449,0.0,4.997,7795.37,6.9,-4999.54,2500.0,4999.54,0.0,2.0,17250.0,9.59,-4998.737,1250.0,4998.737,0.0,3.999,11987.695
2019-11-12,43.94,-4989.16,192.308,4989.16,0.0,25.944,8450.0,7.721,-4997.449,1000.0,4997.449,0.0,4.997,7721.481,6.88,-4999.54,2500.0,4999.54,0.0,2.0,17200.0,9.65,-4998.737,1250.0,4998.737,0.0,3.999,12063.088
