date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,WFC_adj_close,WFC_cashflow,WFC_cml_units,WFC_cml_cost,WFC_gain_loss,WFC_avg_price,WFC_mktvalue,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,BCS_adj_close,BCS_cashflow,BCS_cml_units,BCS_cml_cost,BCS_gain_loss,BCS_avg_price,BCS_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,YNDX_adj_close,YNDX_cashflow,YNDX_cml_units,YNDX_cml_cost,YNDX_gain_loss,YNDX_avg_price,YNDX_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,ZLAB_adj_close,ZLAB_cashflow,ZLAB_cml_units,ZLAB_cml_cost,ZLAB_gain_loss,ZLAB_avg_price,ZLAB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,PDD_adj_close,PDD_cashflow,PDD_cml_units,PDD_cml_cost,PDD_gain_loss,PDD_avg_price,PDD_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,HSTI_adj_close,HSTI_cashflow,HSTI_cml_units,HSTI_cml_cost,HSTI_gain_loss,HSTI_avg_price,HSTI_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2020-06-24,23.166,-4996.146,217.391,4996.146,0.0,22.982,5036.077,89.413,-4976.74,131.579,4976.74,0.0,37.823,11764.807,25.546,-4999.966,119.048,4999.966,0.0,42.0,3041.184,226.22,-4934.52,36.496,4934.52,0.0,135.206,8256.204,9.133,-4994.313,500.0,4994.313,0.0,9.989,4566.389,5.409,-4994.9,833.333,4994.9,0.0,5.994,4507.674,67.55,-4989.16,192.308,4989.16,0.0,25.944,12990.385,2734.4,-4505.91,3.331,4505.91,0.0,1352.674,9108.594,50.3,-4977.7,185.185,4977.7,0.0,26.88,9314.815,1432.7,-4179.84,4.789,4179.84,0.0,872.751,6861.59,1431.97,-4142.44,4.831,4142.44,0.0,857.485,6917.729,43.955,-4971.436,98.039,4971.436,0.0,50.709,4309.325,25.442,-4968.993,142.857,4968.993,0.0,34.783,3634.539,2.4,-4999.02,2500.0,4999.02,0.0,2.0,6000.0,4.163,-4999.68,1666.667,4999.68,0.0,3.0,6938.023,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.012,-4997.449,1000.0,4997.449,0.0,4.997,4011.823,12.339,-4993.332,555.556,4993.332,0.0,8.988,6855.236,78.59,-4992.3,217.391,4992.3,0.0,22.965,17084.782,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,17.905,-4995.54,312.5,4995.54,0.0,15.986,5595.205,84.5,-4981.68,227.273,4981.68,0.0,21.919,19204.545,19.07,-4997.3,625.0,4997.3,0.0,7.996,11918.75,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667,2.05,-4998.96,5000.0,4998.96,0.0,1.0,10250.0
2020-06-25,24.051,-4996.146,217.391,4996.146,0.0,22.982,5228.553,90.6,-4976.74,131.579,4976.74,0.0,37.823,11920.991,26.768,-4999.966,119.048,4999.966,0.0,42.0,3186.722,222.16,-4934.52,36.496,4934.52,0.0,135.206,8108.029,9.352,-4994.313,500.0,4994.313,0.0,9.989,4676.062,5.557,-4994.9,833.333,4994.9,0.0,5.994,4630.61,67.93,-4989.16,192.308,4989.16,0.0,25.944,13063.462,2754.58,-4505.91,3.331,4505.91,0.0,1352.674,9175.816,50.55,-4977.7,185.185,4977.7,0.0,26.88,9361.111,1441.1,-4179.84,4.789,4179.84,0.0,872.751,6901.82,1441.33,-4142.44,4.831,4142.44,0.0,857.485,6962.947,45.49,-4971.436,98.039,4971.436,0.0,50.709,4459.775,25.654,-4968.993,142.857,4968.993,0.0,34.783,3664.873,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.144,-4999.68,1666.667,4999.68,0.0,3.0,6906.77,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.178,-4997.449,1000.0,4997.449,0.0,4.997,4178.213,12.258,-4993.332,555.556,4993.332,0.0,8.988,6809.837,80.05,-4992.3,217.391,4992.3,0.0,22.965,17402.175,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,18.061,-4995.54,312.5,4995.54,0.0,15.986,5644.072,86.0,-4981.68,227.273,4981.68,0.0,21.919,19545.455,18.91,-4997.3,625.0,4997.3,0.0,7.996,11818.75,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0
2020-06-26,22.524,-4996.146,217.391,4996.146,0.0,22.982,4896.48,87.816,-4976.74,131.579,4976.74,0.0,37.823,11554.709,24.783,-4999.966,119.048,4999.966,0.0,42.0,2950.367,215.71,-4934.52,36.496,4934.52,0.0,135.206,7872.628,9.023,-4994.313,500.0,4994.313,0.0,9.989,4511.552,5.291,-4994.9,833.333,4994.9,0.0,5.994,4409.324,68.33,-4989.16,192.308,4989.16,0.0,25.944,13140.385,2692.87,-4505.91,3.331,4505.91,0.0,1352.674,8970.254,49.03,-4977.7,185.185,4977.7,0.0,26.88,9079.629,1362.54,-4179.84,4.789,4179.84,0.0,872.751,6525.575,1359.9,-4142.44,4.831,4142.44,0.0,857.485,6569.565,44.932,-4971.436,98.039,4971.436,0.0,50.709,4405.066,25.471,-4968.993,142.857,4968.993,0.0,34.783,3638.676,2.31,-4999.02,2500.0,4999.02,0.0,2.0,5775.0,4.21,-4999.68,1666.667,4999.68,0.0,3.0,7016.153,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.04,-4997.449,1000.0,4997.449,0.0,4.997,4039.555,12.085,-4993.332,555.556,4993.332,0.0,8.988,6713.995,80.99,-4992.3,217.391,4992.3,0.0,22.965,17606.521,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,17.924,-4995.54,312.5,4995.54,0.0,15.986,5601.314,85.16,-4981.68,227.273,4981.68,0.0,21.919,19354.546,18.81,-4997.3,625.0,4997.3,0.0,7.996,11756.25,2.07,-4998.96,5000.0,4998.96,0.0,1.0,10350.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333,2.03,-4998.96,5000.0,4998.96,0.0,1.0,10150.0
2020-06-29,22.757,-4996.146,217.391,4996.146,0.0,22.982,4947.243,89.84,-4976.74,131.579,4976.74,0.0,37.823,11821.007,25.135,-4999.966,119.048,4999.966,0.0,42.0,2992.282,215.02,-4934.52,36.496,4934.52,0.0,135.206,7847.445,9.093,-4994.313,500.0,4994.313,0.0,9.989,4546.448,5.517,-4994.9,833.333,4994.9,0.0,5.994,4597.827,67.44,-4989.16,192.308,4989.16,0.0,25.944,12969.231,2680.38,-4505.91,3.331,4505.91,0.0,1352.674,8928.647,49.24,-4977.7,185.185,4977.7,0.0,26.88,9118.519,1397.17,-4179.84,4.789,4179.84,0.0,872.751,6691.427,1394.97,-4142.44,4.831,4142.44,0.0,857.485,6738.985,45.46,-4971.436,98.039,4971.436,0.0,50.709,4456.844,25.593,-4968.993,142.857,4968.993,0.0,34.783,3656.104,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.285,-4999.68,1666.667,4999.68,0.0,3.0,7141.163,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.0,-4997.449,1000.0,4997.449,0.0,4.997,3999.835,12.076,-4993.332,555.556,4993.332,0.0,8.988,6708.952,82.53,-4992.3,217.391,4992.3,0.0,22.965,17941.304,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,17.699,-4995.54,312.5,4995.54,0.0,15.986,5531.068,87.47,-4981.68,227.273,4981.68,0.0,21.919,19879.546,18.84,-4997.3,625.0,4997.3,0.0,7.996,11775.0,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666,2.15,-4998.96,5000.0,4998.96,0.0,1.0,10750.0
2020-06-30,23.108,-4996.146,217.391,4996.146,0.0,22.982,5023.387,90.59,-4976.74,131.579,4976.74,0.0,37.823,11919.684,25.037,-4999.966,119.048,4999.966,0.0,42.0,2980.639,215.7,-4934.52,36.496,4934.52,0.0,135.206,7872.263,9.262,-4994.313,500.0,4994.313,0.0,9.989,4631.195,5.567,-4994.9,833.333,4994.9,0.0,5.994,4638.806,68.38,-4989.16,192.308,4989.16,0.0,25.944,13149.999,2758.82,-4505.91,3.331,4505.91,0.0,1352.674,9189.94,50.02,-4977.7,185.185,4977.7,0.0,26.88,9262.963,1418.05,-4179.84,4.789,4179.84,0.0,872.751,6791.427,1413.61,-4142.44,4.831,4142.44,0.0,857.485,6829.034,45.3,-4971.436,98.039,4971.436,0.0,50.709,4441.213,25.671,-4968.993,142.857,4968.993,0.0,34.783,3667.255,2.28,-4999.02,2500.0,4999.02,0.0,2.0,5700.0,4.163,-4999.68,1666.667,4999.68,0.0,3.0,6938.023,1.88,-4999.04,5000.0,4999.04,0.0,1.0,9400.0,4.056,-4997.449,1000.0,4997.449,0.0,4.997,4055.648,11.985,-4993.332,555.556,4993.332,0.0,8.988,6658.507,82.13,-4992.3,217.391,4992.3,0.0,22.965,17854.347,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,17.523,-4995.54,312.5,4995.54,0.0,15.986,5476.093,85.84,-4981.68,227.273,4981.68,0.0,21.919,19509.09,18.69,-4997.3,625.0,4997.3,0.0,7.996,11681.25,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666,2.17,-4998.96,5000.0,4998.96,0.0,1.0,10850.0
2020-07-01,22.631,-4996.146,217.391,4996.146,0.0,22.982,4919.746,90.418,-4976.74,131.579,4976.74,0.0,37.823,11897.138,24.539,-4999.966,119.048,4999.966,0.0,42.0,2921.259,215.95,-4934.52,36.496,4934.52,0.0,135.206,7881.387,9.571,-4994.313,500.0,4994.313,0.0,9.989,4785.735,5.527,-4994.9,833.333,4994.9,0.0,5.994,4606.023,69.95,-4989.16,192.308,4989.16,0.0,25.944,13451.922,2878.7,-4505.91,3.331,4505.91,0.0,1352.674,9589.274,49.49,-4977.7,185.185,4977.7,0.0,26.88,9164.815,1442.0,-4179.84,4.789,4179.84,0.0,872.751,6906.13,1438.04,-4142.44,4.831,4142.44,0.0,857.485,6947.053,47.762,-4971.436,98.039,4971.436,0.0,50.709,4682.52,26.042,-4968.993,142.857,4968.993,0.0,34.783,3720.222,2.17,-4999.02,2500.0,4999.02,0.0,2.0,5425.0,4.135,-4999.68,1666.667,4999.68,0.0,3.0,6891.144,2.0,-4999.04,5000.0,4999.04,0.0,1.0,10000.0,4.056,-4997.449,1000.0,4997.449,0.0,4.997,4055.648,12.122,-4993.332,555.556,4993.332,0.0,8.988,6734.172,79.7,-4992.3,217.391,4992.3,0.0,22.965,17326.086,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,17.24,-4995.54,312.5,4995.54,0.0,15.986,5387.523,85.45,-4981.68,227.273,4981.68,0.0,21.919,19420.454,18.76,-4997.3,625.0,4997.3,0.0,7.996,11725.0,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333,2.16,-4998.96,5000.0,4998.96,0.0,1.0,10800.0
2020-07-02,22.66,-4996.146,217.391,4996.146,0.0,22.982,4926.092,90.418,-4976.74,131.579,4976.74,0.0,37.823,11897.138,24.783,-4999.966,119.048,4999.966,0.0,42.0,2950.367,223.6,-4934.52,36.496,4934.52,0.0,135.206,8160.584,9.601,-4994.313,500.0,4994.313,0.0,9.989,4800.69,5.704,-4994.9,833.333,4994.9,0.0,5.994,4753.547,72.93,-4989.16,192.308,4989.16,0.0,25.944,14025.0,2890.3,-4505.91,3.331,4505.91,0.0,1352.674,9627.915,50.12,-4977.7,185.185,4977.7,0.0,26.88,9281.481,1469.93,-4179.84,4.789,4179.84,0.0,872.751,7039.895,1464.7,-4142.44,4.831,4142.44,0.0,857.485,7075.845,47.592,-4971.436,98.039,4971.436,0.0,50.709,4665.911,26.646,-4968.993,142.857,4968.993,0.0,34.783,3806.641,2.13,-4999.02,2500.0,4999.02,0.0,2.0,5325.0,4.163,-4999.68,1666.667,4999.68,0.0,3.0,6938.023,1.94,-4999.04,5000.0,4999.04,0.0,1.0,9700.0,4.186,-4997.449,1000.0,4997.449,0.0,4.997,4185.875,12.149,-4993.332,555.556,4993.332,0.0,8.988,6749.304,81.1,-4992.3,217.391,4992.3,0.0,22.965,17630.434,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,17.387,-4995.54,312.5,4995.54,0.0,15.986,5433.335,93.0,-4981.68,227.273,4981.68,0.0,21.919,21136.364,19.02,-4997.3,625.0,4997.3,0.0,7.996,11887.5,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0
2020-07-06,23.02,-4996.146,217.391,4996.146,0.0,22.982,5004.351,92.837,-4976.74,131.579,4976.74,0.0,37.823,12215.389,24.93,-4999.966,119.048,4999.966,0.0,42.0,2967.831,240.0,-4934.52,36.496,4934.52,0.0,135.206,8759.124,9.761,-4994.313,500.0,4994.313,0.0,9.989,4880.452,5.734,-4994.9,833.333,4994.9,0.0,5.994,4778.134,74.15,-4989.16,192.308,4989.16,0.0,25.944,14259.616,3057.04,-4505.91,3.331,4505.91,0.0,1352.674,10183.345,50.43,-4977.7,185.185,4977.7,0.0,26.88,9338.889,1499.65,-4179.84,4.789,4179.84,0.0,872.751,7182.232,1495.7,-4142.44,4.831,4142.44,0.0,857.485,7225.604,48.649,-4971.436,98.039,4971.436,0.0,50.709,4769.468,26.851,-4968.993,142.857,4968.993,0.0,34.783,3835.913,2.34,-4999.02,2500.0,4999.02,0.0,2.0,5850.0,4.266,-4999.68,1666.667,4999.68,0.0,3.0,7109.911,1.91,-4999.04,5000.0,4999.04,0.0,1.0,9550.0,4.26,-4997.449,1000.0,4997.449,0.0,4.997,4260.292,12.276,-4993.332,555.556,4993.332,0.0,8.988,6819.926,82.3,-4992.3,217.391,4992.3,0.0,22.965,17891.305,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,17.26,-4995.54,312.5,4995.54,0.0,15.986,5393.631,87.0,-4981.68,227.273,4981.68,0.0,21.919,19772.727,19.42,-4997.3,625.0,4997.3,0.0,7.996,12137.5,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
2020-07-07,22.388,-4996.146,217.391,4996.146,0.0,22.982,4866.869,92.549,-4976.74,131.579,4976.74,0.0,37.823,12177.485,23.922,-4999.966,119.048,4999.966,0.0,42.0,2847.907,236.51,-4934.52,36.496,4934.52,0.0,135.206,8631.752,9.881,-4994.313,500.0,4994.313,0.0,9.989,4940.274,5.557,-4994.9,833.333,4994.9,0.0,5.994,4630.61,70.85,-4989.16,192.308,4989.16,0.0,25.944,13625.0,3000.12,-4505.91,3.331,4505.91,0.0,1352.674,9993.738,49.97,-4977.7,185.185,4977.7,0.0,26.88,9253.704,1489.92,-4179.84,4.789,4179.84,0.0,872.751,7135.632,1485.18,-4142.44,4.831,4142.44,0.0,857.485,7174.783,47.752,-4971.436,98.039,4971.436,0.0,50.709,4681.542,26.734,-4968.993,142.857,4968.993,0.0,34.783,3819.186,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.228,-4999.68,1666.667,4999.68,0.0,3.0,7047.406,1.89,-4999.04,5000.0,4999.04,0.0,1.0,9450.0,4.232,-4997.449,1000.0,4997.449,0.0,4.997,4232.385,12.303,-4993.332,555.556,4993.332,0.0,8.988,6835.058,82.81,-4992.3,217.391,4992.3,0.0,22.965,18002.173,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,17.093,-4995.54,312.5,4995.54,0.0,15.986,5341.71,91.0,-4981.68,227.273,4981.68,0.0,21.919,20681.818,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2020-07-08,22.475,-4996.146,217.391,4996.146,0.0,22.982,4885.904,94.704,-4976.74,131.579,4976.74,0.0,37.823,12461.101,24.01,-4999.966,119.048,4999.966,0.0,42.0,2858.386,257.68,-4934.52,36.496,4934.52,0.0,135.206,9404.379,9.861,-4994.313,500.0,4994.313,0.0,9.989,4930.304,5.675,-4994.9,833.333,4994.9,0.0,5.994,4728.959,73.09,-4989.16,192.308,4989.16,0.0,25.944,14055.769,3081.11,-4505.91,3.331,4505.91,0.0,1352.674,10263.525,50.23,-4977.7,185.185,4977.7,0.0,26.88,9301.852,1503.6,-4179.84,4.789,4179.84,0.0,872.751,7201.149,1496.0,-4142.44,4.831,4142.44,0.0,857.485,7227.053,48.459,-4971.436,98.039,4971.436,0.0,50.709,4750.906,27.69,-4968.993,142.857,4968.993,0.0,34.783,3955.785,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.303,-4999.68,1666.667,4999.68,0.0,3.0,7172.415,1.87,-4999.04,5000.0,4999.04,0.0,1.0,9350.0,4.363,-4997.449,1000.0,4997.449,0.0,4.997,4362.612,12.358,-4993.332,555.556,4993.332,0.0,8.988,6865.324,86.87,-4992.3,217.391,4992.3,0.0,22.965,18884.783,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,17.084,-4995.54,312.5,4995.54,0.0,15.986,5338.656,92.31,-4981.68,227.273,4981.68,0.0,21.919,20979.545,19.26,-4997.3,625.0,4997.3,0.0,7.996,12037.5,2.09,-4998.96,5000.0,4998.96,0.0,1.0,10450.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667,2.1,-4998.96,5000.0,4998.96,0.0,1.0,10500.0
2020-07-09,22.154,-4996.146,217.391,4996.146,0.0,22.982,4816.106,95.112,-4976.74,131.579,4976.74,0.0,37.823,12514.69,23.512,-4999.966,119.048,4999.966,0.0,42.0,2799.007,261.58,-4934.52,36.496,4934.52,0.0,135.206,9546.715,9.711,-4994.313,500.0,4994.313,0.0,9.989,4855.526,5.508,-4994.9,833.333,4994.9,0.0,5.994,4589.631,76.39,-4989.16,192.308,4989.16,0.0,25.944,14690.384,3182.63,-4505.91,3.331,4505.91,0.0,1352.674,10601.698,51.38,-4977.7,185.185,4977.7,0.0,26.88,9514.815,1518.66,-4179.84,4.789,4179.84,0.0,872.751,7273.276,1510.99,-4142.44,4.831,4142.44,0.0,857.485,7299.469,48.38,-4971.436,98.039,4971.436,0.0,50.709,4743.09,26.978,-4968.993,142.857,4968.993,0.0,34.783,3854.033,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.303,-4999.68,1666.667,4999.68,0.0,3.0,7172.415,1.77,-4999.04,5000.0,4999.04,0.0,1.0,8850.0,4.307,-4997.449,1000.0,4997.449,0.0,4.997,4306.8,12.203,-4993.332,555.556,4993.332,0.0,8.988,6779.571,89.48,-4992.3,217.391,4992.3,0.0,22.965,19452.175,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,16.888,-4995.54,312.5,4995.54,0.0,15.986,5277.573,90.25,-4981.68,227.273,4981.68,0.0,21.919,20511.364,19.22,-4997.3,625.0,4997.3,0.0,7.996,12012.5,2.23,-4998.96,5000.0,4998.96,0.0,1.0,11150.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0
2020-07-10,23.37,-4996.146,217.391,4996.146,0.0,22.982,5080.495,95.278,-4976.74,131.579,4976.74,0.0,37.823,12536.581,24.91,-4999.966,119.048,4999.966,0.0,42.0,2965.503,261.01,-4934.52,36.496,4934.52,0.0,135.206,9525.913,9.691,-4994.313,500.0,4994.313,0.0,9.989,4845.556,5.911,-4994.9,833.333,4994.9,0.0,5.994,4925.658,73.56,-4989.16,192.308,4989.16,0.0,25.944,14146.153,3200.0,-4505.91,3.331,4505.91,0.0,1352.674,10659.56,51.33,-4977.7,185.185,4977.7,0.0,26.88,9505.556,1539.01,-4179.84,4.789,4179.84,0.0,872.751,7370.738,1541.74,-4142.44,4.831,4142.44,0.0,857.485,7448.019,48.22,-4971.436,98.039,4971.436,0.0,50.709,4727.459,27.427,-4968.993,142.857,4968.993,0.0,34.783,3918.151,2.26,-4999.02,2500.0,4999.02,0.0,2.0,5650.0,4.266,-4999.68,1666.667,4999.68,0.0,3.0,7109.911,1.74,-4999.04,5000.0,4999.04,0.0,1.0,8700.0,4.316,-4997.449,1000.0,4997.449,0.0,4.997,4316.102,12.303,-4993.332,555.556,4993.332,0.0,8.988,6835.058,86.97,-4992.3,217.391,4992.3,0.0,22.965,18906.522,14.3,-4999.54,2500.0,4999.54,0.0,2.0,35750.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,16.878,-4995.54,312.5,4995.54,0.0,15.986,5274.519,87.3,-4981.68,227.273,4981.68,0.0,21.919,19840.91,19.37,-4997.3,625.0,4997.3,0.0,7.996,12106.251,2.22,-4998.96,5000.0,4998.96,0.0,1.0,11100.0,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667,2.19,-4998.96,5000.0,4998.96,0.0,1.0,10950.0
2020-07-13,23.536,-4996.146,217.391,4996.146,0.0,22.982,5116.452,94.838,-4976.74,131.579,4976.74,0.0,37.823,12478.746,24.852,-4999.966,119.048,4999.966,0.0,42.0,2958.517,251.67,-4934.52,36.496,4934.52,0.0,135.206,9185.036,9.402,-4994.313,500.0,4994.313,0.0,9.989,4700.987,5.812,-4994.9,833.333,4994.9,0.0,5.994,4843.7,73.18,-4989.16,192.308,4989.16,0.0,25.944,14073.077,3104.0,-4505.91,3.331,4505.91,0.0,1352.674,10339.773,51.72,-4977.7,185.185,4977.7,0.0,26.88,9577.778,1512.23,-4179.84,4.789,4179.84,0.0,872.751,7242.481,1511.34,-4142.44,4.831,4142.44,0.0,857.485,7301.159,46.855,-4971.436,98.039,4971.436,0.0,50.709,4593.617,26.656,-4968.993,142.857,4968.993,0.0,34.783,3808.035,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.238,-4999.68,1666.667,4999.68,0.0,3.0,7063.032,1.72,-4999.04,5000.0,4999.04,0.0,1.0,8600.0,4.335,-4997.449,1000.0,4997.449,0.0,4.997,4334.706,12.394,-4993.332,555.556,4993.332,0.0,8.988,6885.502,85.04,-4992.3,217.391,4992.3,0.0,22.965,18486.957,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,16.712,-4995.54,312.5,4995.54,0.0,15.986,5222.599,88.28,-4981.68,227.273,4981.68,0.0,21.919,20063.636,19.44,-4997.3,625.0,4997.3,0.0,7.996,12150.0,2.14,-4998.96,5000.0,4998.96,0.0,1.0,10700.001,2.0,-5000.0,5000.0,5000.0,0.0,1.0,10000.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667,2.13,-4998.96,5000.0,4998.96,0.0,1.0,10650.001
