date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,JHB_adj_close,JHB_cashflow,JHB_cml_units,JHB_cml_cost,JHB_gain_loss,JHB_avg_price,JHB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-12-29,2.21,-15000.0,2222.222,5000.0,-2019.18,2.25,4911.111,69.86,-15000.0,108.272,5000.0,-846.66,46.18,7563.88,12.995,-25000.0,378.967,5000.0,-398.175,13.194,4924.756,6.043,-35000.0,914.79,5000.0,69.245,5.466,5527.902,5.258,-5000.0,1374.157,5000.0,0.0,3.639,7225.826,39.5,-15000.0,158.083,5000.0,-1201.762,31.629,6244.297,40.258,-25000.0,171.268,5000.0,-221.255,29.194,6894.939,13.28,-15000.0,341.763,5000.0,-557.76,14.63,4538.619,6.587,-15000.0,1089.709,5000.0,-2393.745,4.588,7177.903,1.05,-25000.0,4854.369,5000.0,-1045.35,1.03,5097.087,4.84,-15000.0,1020.408,5000.0,-916.98,4.9,4938.776,9.029,-15000.0,561.836,5000.0,-854.6,8.899,5073.018,15.167,-25000.0,335.713,5000.0,-382.48,14.894,5091.683,41.874,-15000.0,143.263,5000.0,-757.656,34.901,5998.975,4.42,-15000.0,1242.454,5000.0,-549.976,4.024,5491.647,18.33,-25000.0,268.817,5000.0,-520.242,18.6,4927.419,29.92,-15000.0,380.517,5000.0,-2216.78,13.14,11385.083,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.39,-25000.0,21739.13,5000.0,-200.0,0.23,8478.26,0.139,-10000.0,18518.518,5000.0,-3429.67,0.27,2574.074,8.0,-10000.0,509.684,5000.0,1369.39,9.81,4077.472
2020-12-30,2.24,-15000.0,2222.222,5000.0,-2019.18,2.25,4977.778,72.34,-15000.0,108.272,5000.0,-846.66,46.18,7832.395,13.025,-25000.0,378.967,5000.0,-398.175,13.194,4936.042,6.043,-35000.0,914.79,5000.0,69.245,5.466,5527.902,5.278,-5000.0,1374.157,5000.0,0.0,3.639,7253.042,39.64,-15000.0,158.083,5000.0,-1201.762,31.629,6266.429,40.695,-25000.0,171.268,5000.0,-221.255,29.194,6969.828,13.12,-15000.0,341.763,5000.0,-557.76,14.63,4483.937,6.612,-15000.0,1089.709,5000.0,-2393.745,4.588,7204.973,1.06,-25000.0,4854.369,5000.0,-1045.35,1.03,5145.631,4.97,-15000.0,1020.408,5000.0,-916.98,4.9,5071.428,9.029,-15000.0,561.836,5000.0,-854.6,8.899,5073.018,15.528,-25000.0,335.713,5000.0,-382.48,14.894,5212.836,42.763,-15000.0,143.263,5000.0,-757.656,34.901,6126.345,4.42,-15000.0,1242.454,5000.0,-549.976,4.024,5491.647,18.18,-25000.0,268.817,5000.0,-520.242,18.6,4887.097,30.55,-15000.0,380.517,5000.0,-2216.78,13.14,11624.809,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.44,-25000.0,21739.13,5000.0,-200.0,0.23,9565.217,0.139,-10000.0,18518.518,5000.0,-3429.67,0.27,2574.074,8.0,-10000.0,509.684,5000.0,1369.39,9.81,4077.472
2020-12-31,2.17,-15000.0,2222.222,5000.0,-2019.18,2.25,4822.222,73.15,-15000.0,108.272,5000.0,-846.66,46.18,7920.095,12.817,-25000.0,378.967,5000.0,-398.175,13.194,4857.035,6.033,-35000.0,914.79,5000.0,69.245,5.466,5518.957,5.298,-5000.0,1374.157,5000.0,0.0,3.639,7280.257,39.6,-15000.0,158.083,5000.0,-1201.762,31.629,6260.105,39.93,-25000.0,171.268,5000.0,-221.255,29.194,6838.771,12.88,-15000.0,341.763,5000.0,-557.76,14.63,4401.914,6.574,-15000.0,1089.709,5000.0,-2393.745,4.588,7163.326,1.03,-25000.0,4854.369,5000.0,-1045.35,1.03,5000.0,4.95,-15000.0,1020.408,5000.0,-916.98,4.9,5051.02,9.049,-15000.0,561.836,5000.0,-854.6,8.899,5084.071,16.015,-25000.0,335.713,5000.0,-382.48,14.894,5376.556,42.694,-15000.0,143.263,5000.0,-757.656,34.901,6116.547,4.43,-15000.0,1242.454,5000.0,-549.976,4.024,5504.071,18.2,-25000.0,268.817,5000.0,-520.242,18.6,4892.473,31.03,-15000.0,380.517,5000.0,-2216.78,13.14,11807.458,0.33,-10000.0,14285.715,5000.0,-3970.35,0.35,4714.286,0.43,-25000.0,21739.13,5000.0,-200.0,0.23,9347.826,0.11,-10000.0,18518.518,5000.0,-3429.67,0.27,2037.037,8.0,-10000.0,509.684,5000.0,1369.39,9.81,4077.472
2021-01-04,2.2,-20000.0,2272.727,5000.0,-46.1,2.2,5000.0,72.54,-20000.0,68.927,5000.0,3611.32,72.54,5000.0,12.856,-30000.0,388.917,5000.0,-91.473,12.856,5000.0,5.965,-40000.0,838.281,5000.0,364.66,5.965,5000.0,5.347,-10000.0,935.017,5000.0,2348.029,5.347,5000.0,39.13,-20000.0,127.779,5000.0,952.645,39.13,5000.0,39.403,-30000.0,126.892,5000.0,969.902,39.403,5000.0,12.34,-20000.0,405.186,5000.0,-769.44,12.34,5000.0,6.545,-20000.0,763.948,5000.0,1236.552,6.545,5000.0,1.03,-30000.0,4854.369,5000.0,-1045.35,1.03,5000.0,5.14,-20000.0,972.763,5000.0,252.96,5.14,5000.0,9.059,-20000.0,551.946,5000.0,84.52,9.059,5000.0,15.654,-30000.0,319.398,5000.0,219.865,15.654,5000.0,41.923,-20000.0,119.267,5000.0,547.704,41.923,5000.0,4.38,-20000.0,1141.552,5000.0,345.391,4.38,5000.0,17.99,-30000.0,277.932,5000.0,-160.43,17.99,5000.0,30.25,-20000.0,165.289,5000.0,6997.99,30.25,5000.0,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.11,-10000.0,18518.518,5000.0,-3429.67,0.27,2037.037,8.0,-10000.0,509.684,5000.0,1369.39,9.81,4077.472
2021-01-05,2.37,-20000.0,2272.727,5000.0,-46.1,2.2,5386.363,73.28,-20000.0,68.927,5000.0,3611.32,72.54,5051.006,13.194,-30000.0,388.917,5000.0,-91.473,12.856,5131.274,6.043,-40000.0,838.281,5000.0,364.66,5.965,5065.574,5.526,-10000.0,935.017,5000.0,2348.029,5.347,5166.666,39.93,-20000.0,127.779,5000.0,952.645,39.13,5102.223,39.264,-30000.0,126.892,5000.0,969.902,39.403,4982.345,12.09,-20000.0,405.186,5000.0,-769.44,12.34,4898.703,6.383,-20000.0,763.948,5000.0,1236.552,6.545,4875.912,1.0,-30000.0,4854.369,5000.0,-1045.35,1.03,4854.369,5.3,-20000.0,972.763,5000.0,252.96,5.14,5155.642,9.098,-20000.0,551.946,5000.0,84.52,9.059,5021.715,15.947,-30000.0,319.398,5000.0,219.865,15.654,5093.458,42.509,-20000.0,119.267,5000.0,547.704,41.923,5069.913,4.41,-20000.0,1141.552,5000.0,345.391,4.38,5034.246,17.83,-30000.0,277.932,5000.0,-160.43,17.99,4955.531,30.08,-20000.0,165.289,5000.0,6997.99,30.25,4971.901,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.109,-10000.0,18518.518,5000.0,-3429.67,0.27,2012.963,8.0,-10000.0,509.684,5000.0,1369.39,9.81,4077.472
2021-01-06,2.41,-20000.0,2272.727,5000.0,-46.1,2.2,5477.273,75.21,-20000.0,68.927,5000.0,3611.32,72.54,5184.036,13.442,-30000.0,388.917,5000.0,-91.473,12.856,5227.799,6.365,-40000.0,838.281,5000.0,364.66,5.965,5336.066,5.684,-10000.0,935.017,5000.0,2348.029,5.347,5314.814,41.03,-20000.0,127.779,5000.0,952.645,39.13,5242.78,40.01,-30000.0,126.892,5000.0,969.902,39.403,5076.923,12.5,-20000.0,405.186,5000.0,-769.44,12.34,5064.83,6.507,-20000.0,763.948,5000.0,1236.552,6.545,4970.802,0.88,-30000.0,4854.369,5000.0,-1045.35,1.03,4271.845,5.19,-20000.0,972.763,5000.0,252.96,5.14,5048.638,9.118,-20000.0,551.946,5000.0,84.52,9.059,5032.574,17.0,-30000.0,319.398,5000.0,219.865,15.654,5429.907,45.059,-20000.0,119.267,5000.0,547.704,41.923,5374.038,4.63,-20000.0,1141.552,5000.0,345.391,4.38,5285.388,17.9,-30000.0,277.932,5000.0,-160.43,17.99,4974.986,29.68,-20000.0,165.289,5000.0,6997.99,30.25,4905.785,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.109,-10000.0,18518.518,5000.0,-3429.67,0.27,2012.963,8.17,-10000.0,509.684,5000.0,1369.39,9.81,4164.118
2021-01-07,2.39,-20000.0,2272.727,5000.0,-46.1,2.2,5431.818,79.6,-20000.0,68.927,5000.0,3611.32,72.54,5486.628,13.581,-30000.0,388.917,5000.0,-91.473,12.856,5281.854,6.532,-40000.0,838.281,5000.0,364.66,5.965,5475.41,5.625,-10000.0,935.017,5000.0,2348.029,5.347,5259.259,42.07,-20000.0,127.779,5000.0,952.645,39.13,5375.671,39.463,-30000.0,126.892,5000.0,969.902,39.403,5007.566,12.27,-20000.0,405.186,5000.0,-769.44,12.34,4971.637,6.478,-20000.0,763.948,5000.0,1236.552,6.545,4948.905,0.87,-30000.0,4854.369,5000.0,-1045.35,1.03,4223.301,5.09,-20000.0,972.763,5000.0,252.96,5.14,4951.362,9.118,-20000.0,551.946,5000.0,84.52,9.059,5032.574,17.371,-30000.0,319.398,5000.0,219.865,15.654,5548.287,44.795,-20000.0,119.267,5000.0,547.704,41.923,5342.577,4.66,-20000.0,1141.552,5000.0,345.391,4.38,5319.634,17.9,-30000.0,277.932,5000.0,-160.43,17.99,4974.986,30.26,-20000.0,165.289,5000.0,6997.99,30.25,5001.653,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.109,-10000.0,18518.518,5000.0,-3429.67,0.27,2012.963,8.05,-10000.0,509.684,5000.0,1369.39,9.81,4102.956
2021-01-08,2.42,-20000.0,2272.727,5000.0,-46.1,2.2,5500.0,79.54,-20000.0,68.927,5000.0,3611.32,72.54,5482.492,13.71,-30000.0,388.917,5000.0,-91.473,12.856,5332.047,6.551,-40000.0,838.281,5000.0,364.66,5.965,5491.803,5.546,-10000.0,935.017,5000.0,2348.029,5.347,5185.185,42.35,-20000.0,127.779,5000.0,952.645,39.13,5411.449,39.642,-30000.0,126.892,5000.0,969.902,39.403,5030.265,12.26,-20000.0,405.186,5000.0,-769.44,12.34,4967.585,6.507,-20000.0,763.948,5000.0,1236.552,6.545,4970.802,0.97,-30000.0,4854.369,5000.0,-1045.35,1.03,4708.738,5.11,-20000.0,972.763,5000.0,252.96,5.14,4970.817,9.147,-20000.0,551.946,5000.0,84.52,9.059,5048.859,16.805,-30000.0,319.398,5000.0,219.865,15.654,5367.601,44.17,-20000.0,119.267,5000.0,547.704,41.923,5268.002,4.72,-20000.0,1141.552,5000.0,345.391,4.38,5388.127,18.25,-30000.0,277.932,5000.0,-160.43,17.99,5072.262,29.51,-20000.0,165.289,5000.0,6997.99,30.25,4877.686,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.101,-10000.0,18518.518,5000.0,-3429.67,0.27,1870.37,8.05,-10000.0,509.684,5000.0,1369.39,9.81,4102.956
2021-01-11,2.44,-20000.0,2272.727,5000.0,-46.1,2.2,5545.455,78.69,-20000.0,68.927,5000.0,3611.32,72.54,5423.904,13.561,-30000.0,388.917,5000.0,-91.473,12.856,5274.132,6.6,-40000.0,838.281,5000.0,364.66,5.965,5532.787,5.328,-10000.0,935.017,5000.0,2348.029,5.347,4981.481,41.97,-20000.0,127.779,5000.0,952.645,39.13,5362.893,38.529,-30000.0,126.892,5000.0,969.902,39.403,4889.029,11.96,-20000.0,405.186,5000.0,-769.44,12.34,4846.029,6.287,-20000.0,763.948,5000.0,1236.552,6.545,4802.92,0.99,-30000.0,4854.369,5000.0,-1045.35,1.03,4805.825,5.06,-20000.0,972.763,5000.0,252.96,5.14,4922.179,9.108,-20000.0,551.946,5000.0,84.52,9.059,5027.144,16.708,-30000.0,319.398,5000.0,219.865,15.654,5336.449,43.554,-20000.0,119.267,5000.0,547.704,41.923,5194.594,4.75,-20000.0,1141.552,5000.0,345.391,4.38,5422.374,18.32,-30000.0,277.932,5000.0,-160.43,17.99,5091.718,29.58,-20000.0,165.289,5000.0,6997.99,30.25,4889.256,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.139,-10000.0,18518.518,5000.0,-3429.67,0.27,2570.37,8.05,-10000.0,509.684,5000.0,1369.39,9.81,4102.956
2021-01-12,2.58,-20000.0,2272.727,5000.0,-46.1,2.2,5863.636,78.73,-20000.0,68.927,5000.0,3611.32,72.54,5426.661,14.028,-30000.0,388.917,5000.0,-91.473,12.856,5455.599,6.581,-40000.0,838.281,5000.0,364.66,5.965,5516.394,5.229,-10000.0,935.017,5000.0,2348.029,5.347,4888.889,42.4,-20000.0,127.779,5000.0,952.645,39.13,5417.838,39.612,-30000.0,126.892,5000.0,969.902,39.403,5026.482,12.15,-20000.0,405.186,5000.0,-769.44,12.34,4923.014,6.411,-20000.0,763.948,5000.0,1236.552,6.545,4897.81,0.99,-30000.0,4854.369,5000.0,-1045.35,1.03,4805.825,5.2,-20000.0,972.763,5000.0,252.96,5.14,5058.366,9.088,-20000.0,551.946,5000.0,84.52,9.059,5016.287,16.844,-30000.0,319.398,5000.0,219.865,15.654,5380.062,44.258,-20000.0,119.267,5000.0,547.704,41.923,5278.49,4.8,-20000.0,1141.552,5000.0,345.391,4.38,5479.452,18.27,-30000.0,277.932,5000.0,-160.43,17.99,5077.821,30.14,-20000.0,165.289,5000.0,6997.99,30.25,4981.818,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.119,-10000.0,18518.518,5000.0,-3429.67,0.27,2212.963,8.05,-10000.0,509.684,5000.0,1369.39,9.81,4102.956
2021-01-13,2.52,-20000.0,2272.727,5000.0,-46.1,2.2,5727.273,77.1,-20000.0,68.927,5000.0,3611.32,72.54,5314.309,13.869,-30000.0,388.917,5000.0,-91.473,12.856,5393.823,6.59,-40000.0,838.281,5000.0,364.66,5.965,5524.59,5.377,-10000.0,935.017,5000.0,2348.029,5.347,5027.777,43.1,-20000.0,127.779,5000.0,952.645,39.13,5507.283,39.165,-30000.0,126.892,5000.0,969.902,39.403,4969.735,12.18,-20000.0,405.186,5000.0,-769.44,12.34,4935.17,6.373,-20000.0,763.948,5000.0,1236.552,6.545,4868.613,1.0,-30000.0,4854.369,5000.0,-1045.35,1.03,4854.369,5.32,-20000.0,972.763,5000.0,252.96,5.14,5175.098,9.118,-20000.0,551.946,5000.0,84.52,9.059,5032.574,17.088,-30000.0,319.398,5000.0,219.865,15.654,5457.944,44.863,-20000.0,119.267,5000.0,547.704,41.923,5350.734,4.81,-20000.0,1141.552,5000.0,345.391,4.38,5490.867,18.06,-30000.0,277.932,5000.0,-160.43,17.99,5019.455,29.5,-20000.0,165.289,5000.0,6997.99,30.25,4876.033,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.119,-10000.0,18518.518,5000.0,-3429.67,0.27,2212.963,8.05,-10000.0,509.684,5000.0,1369.39,9.81,4102.956
2021-01-14,2.51,-20000.0,2272.727,5000.0,-46.1,2.2,5704.545,78.91,-20000.0,68.927,5000.0,3611.32,72.54,5439.068,14.325,-30000.0,388.917,5000.0,-91.473,12.856,5571.429,6.747,-40000.0,838.281,5000.0,364.66,5.965,5655.738,5.456,-10000.0,935.017,5000.0,2348.029,5.347,5101.852,42.83,-20000.0,127.779,5000.0,952.645,39.13,5472.783,39.553,-30000.0,126.892,5000.0,969.902,39.403,5018.915,12.32,-20000.0,405.186,5000.0,-769.44,12.34,4991.896,6.478,-20000.0,763.948,5000.0,1236.552,6.545,4948.905,1.0,-30000.0,4854.369,5000.0,-1045.35,1.03,4854.369,5.46,-20000.0,972.763,5000.0,252.96,5.14,5311.284,9.099,-20000.0,551.946,5000.0,84.52,9.059,5022.235,17.388,-30000.0,319.398,5000.0,219.865,15.654,5553.642,45.225,-20000.0,119.267,5000.0,547.704,41.923,5393.848,4.9,-20000.0,1141.552,5000.0,345.391,4.38,5593.607,17.9,-30000.0,277.932,5000.0,-160.43,17.99,4974.986,29.54,-20000.0,165.289,5000.0,6997.99,30.25,4882.645,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.43,-30000.0,11627.907,5000.0,4000.0,0.43,5000.0,0.1,-10000.0,18518.518,5000.0,-3429.67,0.27,1851.852,8.125,-10000.0,509.684,5000.0,1369.39,9.81,4141.182
2021-01-15,2.4,-20000.0,2272.727,5000.0,-46.1,2.2,5454.546,78.72,-20000.0,68.927,5000.0,3611.32,72.54,5425.972,13.77,-30000.0,388.917,5000.0,-91.473,12.856,5355.213,6.561,-40000.0,838.281,5000.0,364.66,5.965,5500.0,5.219,-10000.0,935.017,5000.0,2348.029,5.347,4879.629,40.95,-20000.0,127.779,5000.0,952.645,39.13,5232.558,38.519,-30000.0,126.892,5000.0,969.902,39.403,4887.768,12.22,-20000.0,405.186,5000.0,-769.44,12.34,4951.378,6.392,-20000.0,763.948,5000.0,1236.552,6.545,4883.212,1.0,-30000.0,4854.369,5000.0,-1045.35,1.03,4854.369,5.2,-20000.0,972.763,5000.0,252.96,5.14,5058.366,9.119,-20000.0,551.946,5000.0,84.52,9.059,5033.117,17.005,-30000.0,319.398,5000.0,219.865,15.654,5431.274,44.297,-20000.0,119.267,5000.0,547.704,41.923,5283.15,4.81,-20000.0,1141.552,5000.0,345.391,4.38,5490.867,17.44,-30000.0,277.932,5000.0,-160.43,17.99,4847.138,28.84,-20000.0,165.289,5000.0,6997.99,30.25,4766.942,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.4,-30000.0,11627.907,5000.0,4000.0,0.43,4651.163,0.1,-10000.0,18518.518,5000.0,-3429.67,0.27,1851.852,8.125,-10000.0,509.684,5000.0,1369.39,9.81,4141.182
2021-01-19,2.44,-20000.0,2272.727,5000.0,-46.1,2.2,5545.455,81.2,-20000.0,68.927,5000.0,3611.32,72.54,5596.912,13.948,-30000.0,388.917,5000.0,-91.473,12.856,5424.711,6.512,-40000.0,838.281,5000.0,364.66,5.965,5459.017,5.219,-10000.0,935.017,5000.0,2348.029,5.347,4879.629,40.9,-20000.0,127.779,5000.0,952.645,39.13,5226.169,38.261,-30000.0,126.892,5000.0,969.902,39.403,4854.981,11.59,-20000.0,405.186,5000.0,-769.44,12.34,4696.11,6.363,-20000.0,763.948,5000.0,1236.552,6.545,4861.313,0.94,-30000.0,4854.369,5000.0,-1045.35,1.03,4563.107,5.2,-20000.0,972.763,5000.0,252.96,5.14,5058.366,9.099,-20000.0,551.946,5000.0,84.52,9.059,5022.235,16.838,-30000.0,319.398,5000.0,219.865,15.654,5377.934,44.267,-20000.0,119.267,5000.0,547.704,41.923,5279.655,4.78,-20000.0,1141.552,5000.0,345.391,4.38,5456.621,17.44,-30000.0,277.932,5000.0,-160.43,17.99,4847.138,28.73,-20000.0,165.289,5000.0,6997.99,30.25,4748.76,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.4,-30000.0,11627.907,5000.0,4000.0,0.43,4651.163,0.1,-10000.0,18518.518,5000.0,-3429.67,0.27,1851.852,8.125,-10000.0,509.684,5000.0,1369.39,9.81,4141.182
2021-01-20,2.38,-20000.0,2272.727,5000.0,-46.1,2.2,5409.091,80.43,-20000.0,68.927,5000.0,3611.32,72.54,5543.838,13.968,-30000.0,388.917,5000.0,-91.473,12.856,5432.432,6.405,-40000.0,838.281,5000.0,364.66,5.965,5368.853,5.288,-10000.0,935.017,5000.0,2348.029,5.347,4944.444,41.25,-20000.0,127.779,5000.0,952.645,39.13,5270.892,38.569,-30000.0,126.892,5000.0,969.902,39.403,4894.074,11.74,-20000.0,405.186,5000.0,-769.44,12.34,4756.888,6.421,-20000.0,763.948,5000.0,1236.552,6.545,4905.109,0.95,-30000.0,4854.369,5000.0,-1045.35,1.03,4611.651,5.47,-20000.0,972.763,5000.0,252.96,5.14,5321.012,9.109,-20000.0,551.946,5000.0,84.52,9.059,5027.676,16.71,-30000.0,319.398,5000.0,219.865,15.654,5337.144,43.906,-20000.0,119.267,5000.0,547.704,41.923,5236.541,4.77,-20000.0,1141.552,5000.0,345.391,4.38,5445.205,17.58,-30000.0,277.932,5000.0,-160.43,17.99,4886.048,29.59,-20000.0,165.289,5000.0,6997.99,30.25,4890.909,0.06,-10000.0,14285.715,5000.0,-3970.35,0.35,857.143,0.38,-30000.0,11627.907,5000.0,4000.0,0.43,4418.605,0.12,-10000.0,18518.518,5000.0,-3429.67,0.27,2222.222,8.0,-10000.0,509.684,5000.0,1369.39,9.81,4077.472
2021-01-21,2.28,-20000.0,2272.727,5000.0,-46.1,2.2,5181.818,77.43,-20000.0,68.927,5000.0,3611.32,72.54,5337.055,13.77,-30000.0,388.917,5000.0,-91.473,12.856,5355.213,6.346,-40000.0,838.281,5000.0,364.66,5.965,5319.672,5.278,-10000.0,935.017,5000.0,2348.029,5.347,4935.185,40.8,-20000.0,127.779,5000.0,952.645,39.13,5213.391,37.366,-30000.0,126.892,5000.0,969.902,39.403,4741.488,11.14,-20000.0,405.186,5000.0,-769.44,12.34,4513.776,6.383,-20000.0,763.948,5000.0,1236.552,6.545,4875.912,1.0,-30000.0,4854.369,5000.0,-1045.35,1.03,4854.369,5.55,-20000.0,972.763,5000.0,252.96,5.14,5398.833,9.139,-20000.0,551.946,5000.0,84.52,9.059,5044.0,16.494,-30000.0,319.398,5000.0,219.865,15.654,5268.116,43.388,-20000.0,119.267,5000.0,547.704,41.923,5174.784,4.73,-20000.0,1141.552,5000.0,345.391,4.38,5399.543,17.3,-30000.0,277.932,5000.0,-160.43,17.99,4808.227,29.69,-20000.0,165.289,5000.0,6997.99,30.25,4907.438,0.06,-10000.0,14285.715,5000.0,-3970.35,0.35,857.143,0.38,-30000.0,11627.907,5000.0,4000.0,0.43,4418.605,0.137,-10000.0,18518.518,5000.0,-3429.67,0.27,2537.037,8.25,-10000.0,509.684,5000.0,1369.39,9.81,4204.893
2021-01-22,2.34,-20000.0,2272.727,5000.0,-46.1,2.2,5318.182,77.73,-20000.0,68.927,5000.0,3611.32,72.54,5357.734,13.323,-30000.0,388.917,5000.0,-91.473,12.856,5181.467,6.277,-40000.0,838.281,5000.0,364.66,5.965,5262.295,5.377,-10000.0,935.017,5000.0,2348.029,5.347,5027.777,39.88,-20000.0,127.779,5000.0,952.645,39.13,5095.834,35.945,-30000.0,126.892,5000.0,969.902,39.403,4561.16,11.17,-20000.0,405.186,5000.0,-769.44,12.34,4525.932,6.297,-20000.0,763.948,5000.0,1236.552,6.545,4810.219,1.0,-30000.0,4854.369,5000.0,-1045.35,1.03,4854.369,5.43,-20000.0,972.763,5000.0,252.96,5.14,5282.101,9.148,-20000.0,551.946,5000.0,84.52,9.059,5049.441,16.563,-30000.0,319.398,5000.0,219.865,15.654,5290.08,43.632,-20000.0,119.267,5000.0,547.704,41.923,5203.915,4.67,-20000.0,1141.552,5000.0,345.391,4.38,5331.05,18.13,-30000.0,277.932,5000.0,-160.43,17.99,5038.91,29.9,-20000.0,165.289,5000.0,6997.99,30.25,4942.149,0.06,-10000.0,14285.715,5000.0,-3970.35,0.35,857.143,0.38,-30000.0,11627.907,5000.0,4000.0,0.43,4418.605,0.1,-10000.0,18518.518,5000.0,-3429.67,0.27,1851.852,7.9,-10000.0,509.684,5000.0,1369.39,9.81,4026.503
