date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-08-19,33.48,-4989.16,192.308,4989.16,0.0,25.944,6438.461,18.729,-4996.941,312.5,4996.941,0.0,15.99,5852.81,4.01,-4999.02,2500.0,4999.02,0.0,2.0,10025.001,6.542,-4997.449,1000.0,4997.449,0.0,4.997,6542.108,8.67,-4999.54,2500.0,4999.54,0.0,2.0,21675.0,7.427,-4998.737,1250.0,4998.737,0.0,3.999,9284.27,12.16,-4997.3,625.0,4997.3,0.0,7.996,7600.0,12.38,-4998.0,833.333,4998.0,0.0,5.998,10316.667
2019-08-20,33.52,-4989.16,192.308,4989.16,0.0,25.944,6446.154,18.392,-4996.941,312.5,4996.941,0.0,15.99,5747.452,4.08,-4999.02,2500.0,4999.02,0.0,2.0,10200.0,6.661,-4997.449,1000.0,4997.449,0.0,4.997,6660.724,8.58,-4999.54,2500.0,4999.54,0.0,2.0,21450.0,6.971,-4998.737,1250.0,4998.737,0.0,3.999,8713.427,12.05,-4997.3,625.0,4997.3,0.0,7.996,7531.25,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-08-21,34.21,-4989.16,192.308,4989.16,0.0,25.944,6578.846,18.596,-4996.941,312.5,4996.941,0.0,15.99,5811.221,4.27,-4999.02,2500.0,4999.02,0.0,2.0,10675.0,6.816,-4997.449,1000.0,4997.449,0.0,4.997,6815.836,8.43,-4999.54,2500.0,4999.54,0.0,2.0,21075.001,7.091,-4998.737,1250.0,4998.737,0.0,3.999,8864.215,12.13,-4997.3,625.0,4997.3,0.0,7.996,7581.25,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-08-22,34.23,-4989.16,192.308,4989.16,0.0,25.944,6582.692,18.871,-4996.941,312.5,4996.941,0.0,15.99,5897.171,4.1,-4999.02,2500.0,4999.02,0.0,2.0,10250.0,6.679,-4997.449,1000.0,4997.449,0.0,4.997,6678.972,8.26,-4999.54,2500.0,4999.54,0.0,2.0,20650.001,7.41,-4998.737,1250.0,4998.737,0.0,3.999,9262.729,12.26,-4997.3,625.0,4997.3,0.0,7.996,7662.5,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-08-23,33.95,-4989.16,192.308,4989.16,0.0,25.944,6528.846,18.631,-4996.941,312.5,4996.941,0.0,15.99,5822.31,4.0,-4999.02,2500.0,4999.02,0.0,2.0,10000.0,6.524,-4997.449,1000.0,4997.449,0.0,4.997,6523.859,7.86,-4999.54,2500.0,4999.54,0.0,2.0,19650.0,7.083,-4998.737,1250.0,4998.737,0.0,3.999,8853.446,12.29,-4997.3,625.0,4997.3,0.0,7.996,7681.25,12.42,-4998.0,833.333,4998.0,0.0,5.998,10350.0
2019-08-26,34.05,-4989.16,192.308,4989.16,0.0,25.944,6548.077,19.235,-4996.941,312.5,4996.941,0.0,15.99,6010.843,4.03,-4999.02,2500.0,4999.02,0.0,2.0,10075.001,6.56,-4997.449,1000.0,4997.449,0.0,4.997,6560.356,7.7,-4999.54,2500.0,4999.54,0.0,2.0,19250.0,6.936,-4998.737,1250.0,4998.737,0.0,3.999,8670.345,12.25,-4997.3,625.0,4997.3,0.0,7.996,7656.25,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-27,35.09,-4989.16,192.308,4989.16,0.0,25.944,6748.077,19.323,-4996.941,312.5,4996.941,0.0,15.99,6038.569,3.95,-4999.02,2500.0,4999.02,0.0,2.0,9875.0,6.387,-4997.449,1000.0,4997.449,0.0,4.997,6386.994,6.98,-4999.54,2500.0,4999.54,0.0,2.0,17450.0,6.885,-4998.737,1250.0,4998.737,0.0,3.999,8605.72,12.31,-4997.3,625.0,4997.3,0.0,7.996,7693.75,12.34,-4998.0,833.333,4998.0,0.0,5.998,10283.333
2019-08-28,35.5,-4989.16,192.308,4989.16,0.0,25.944,6826.923,19.341,-4996.941,312.5,4996.941,0.0,15.99,6044.114,3.98,-4999.02,2500.0,4999.02,0.0,2.0,9950.0,6.478,-4997.449,1000.0,4997.449,0.0,4.997,6478.238,7.34,-4999.54,2500.0,4999.54,0.0,2.0,18350.0,6.893,-4998.737,1250.0,4998.737,0.0,3.999,8616.492,12.28,-4997.3,625.0,4997.3,0.0,7.996,7675.0,12.32,-4998.0,833.333,4998.0,0.0,5.998,10266.666
2019-08-29,35.83,-4989.16,192.308,4989.16,0.0,25.944,6890.385,19.59,-4996.941,312.5,4996.941,0.0,15.99,6121.745,4.01,-4999.02,2500.0,4999.02,0.0,2.0,10025.001,6.7,-4997.449,1000.0,4997.449,0.0,4.997,6700.045,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,6.997,-4998.737,1250.0,4998.737,0.0,3.999,8745.739,12.36,-4997.3,625.0,4997.3,0.0,7.996,7725.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2019-08-30,35.63,-4989.16,192.308,4989.16,0.0,25.944,6851.923,19.661,-4996.941,312.5,4996.941,0.0,15.99,6143.925,3.98,-4999.02,2500.0,4999.02,0.0,2.0,9950.0,6.718,-4997.449,1000.0,4997.449,0.0,4.997,6718.375,7.17,-4999.54,2500.0,4999.54,0.0,2.0,17925.0,7.195,-4998.737,1250.0,4998.737,0.0,3.999,8993.464,12.39,-4997.3,625.0,4997.3,0.0,7.996,7743.75,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2019-09-03,34.81,-4989.16,192.308,4989.16,0.0,25.944,6694.231,19.661,-4996.941,312.5,4996.941,0.0,15.99,6143.925,3.73,-4999.02,2500.0,4999.02,0.0,2.0,9325.0,6.737,-4997.449,1000.0,4997.449,0.0,4.997,6736.707,7.16,-4999.54,2500.0,4999.54,0.0,2.0,17900.0,7.324,-4998.737,1250.0,4998.737,0.0,3.999,9155.023,12.25,-4997.3,625.0,4997.3,0.0,7.996,7656.25,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2019-09-04,34.53,-4989.16,192.308,4989.16,0.0,25.944,6640.384,19.678,-4996.941,312.5,4996.941,0.0,15.99,6149.471,3.72,-4999.02,2500.0,4999.02,0.0,2.0,9300.0,6.792,-4997.449,1000.0,4997.449,0.0,4.997,6791.701,7.24,-4999.54,2500.0,4999.54,0.0,2.0,18099.999,7.307,-4998.737,1250.0,4998.737,0.0,3.999,9133.481,12.43,-4997.3,625.0,4997.3,0.0,7.996,7768.75,12.02,-4998.0,833.333,4998.0,0.0,5.998,10016.667
2019-09-05,35.7,-4989.16,192.308,4989.16,0.0,25.944,6865.385,19.687,-4996.941,312.5,4996.941,0.0,15.99,6152.242,3.79,-4999.02,2500.0,4999.02,0.0,2.0,9475.0,6.838,-4997.449,1000.0,4997.449,0.0,4.997,6837.529,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.402,-4998.737,1250.0,4998.737,0.0,3.999,9251.958,12.42,-4997.3,625.0,4997.3,0.0,7.996,7762.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2019-09-06,35.6,-4989.16,192.308,4989.16,0.0,25.944,6846.154,19.794,-4996.941,312.5,4996.941,0.0,15.99,6185.513,3.94,-4999.02,2500.0,4999.02,0.0,2.0,9850.0,6.847,-4997.449,1000.0,4997.449,0.0,4.997,6846.694,7.59,-4999.54,2500.0,4999.54,0.0,2.0,18975.0,7.591,-4998.737,1250.0,4998.737,0.0,3.999,9488.912,12.5,-4997.3,625.0,4997.3,0.0,7.996,7812.5,12.7,-4998.0,833.333,4998.0,0.0,5.998,10583.333
2019-09-09,35.56,-4989.16,192.308,4989.16,0.0,25.944,6838.462,19.474,-4996.941,312.5,4996.941,0.0,15.99,6085.703,4.12,-4999.02,2500.0,4999.02,0.0,2.0,10300.0,6.828,-4997.449,1000.0,4997.449,0.0,4.997,6828.362,7.6,-4999.54,2500.0,4999.54,0.0,2.0,19000.0,7.669,-4998.737,1250.0,4998.737,0.0,3.999,9585.847,12.35,-4997.3,625.0,4997.3,0.0,7.996,7718.75,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2019-09-10,33.91,-4989.16,192.308,4989.16,0.0,25.944,6521.154,19.332,-4996.941,312.5,4996.941,0.0,15.99,6041.341,4.42,-4999.02,2500.0,4999.02,0.0,2.0,11050.0,6.783,-4997.449,1000.0,4997.449,0.0,4.997,6782.536,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,7.763,-4998.737,1250.0,4998.737,0.0,3.999,9704.324,12.22,-4997.3,625.0,4997.3,0.0,7.996,7637.5,14.3,-4998.0,833.333,4998.0,0.0,5.998,11916.667
2019-09-11,34.37,-4989.16,192.308,4989.16,0.0,25.944,6609.615,19.483,-4996.941,312.5,4996.941,0.0,15.99,6088.474,4.38,-4999.02,2500.0,4999.02,0.0,2.0,10950.0,6.929,-4997.449,1000.0,4997.449,0.0,4.997,6929.184,7.58,-4999.54,2500.0,4999.54,0.0,2.0,18950.0,7.755,-4998.737,1250.0,4998.737,0.0,3.999,9693.553,12.15,-4997.3,625.0,4997.3,0.0,7.996,7593.75,14.4,-4998.0,833.333,4998.0,0.0,5.998,12000.0
2019-09-12,34.76,-4989.16,192.308,4989.16,0.0,25.944,6684.615,19.519,-4996.941,312.5,4996.941,0.0,15.99,6099.564,4.34,-4999.02,2500.0,4999.02,0.0,2.0,10850.0,7.03,-4997.449,1000.0,4997.449,0.0,4.997,7030.007,7.64,-4999.54,2500.0,4999.54,0.0,2.0,19100.0,7.815,-4998.737,1250.0,4998.737,0.0,3.999,9768.947,12.15,-4997.3,625.0,4997.3,0.0,7.996,7593.75,14.5,-4998.0,833.333,4998.0,0.0,5.998,12083.333
2019-09-13,35.26,-4989.16,192.308,4989.16,0.0,25.944,6780.769,19.306,-4996.941,312.5,4996.941,0.0,15.99,6033.024,4.36,-4999.02,2500.0,4999.02,0.0,2.0,10900.0,6.993,-4997.449,1000.0,4997.449,0.0,4.997,6993.345,8.07,-4999.54,2500.0,4999.54,0.0,2.0,20174.999,8.358,-4998.737,1250.0,4998.737,0.0,3.999,10447.496,12.166,-4997.3,625.0,4997.3,0.0,7.996,7603.75,14.6,-4998.0,833.333,4998.0,0.0,5.998,12166.667
2019-09-16,35.0,-4989.16,192.308,4989.16,0.0,25.944,6730.769,19.607,-4996.941,312.5,4996.941,0.0,15.99,6127.29,4.47,-4999.02,2500.0,4999.02,0.0,2.0,11174.999,7.067,-4997.449,1000.0,4997.449,0.0,4.997,7066.669,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,8.263,-4998.737,1250.0,4998.737,0.0,3.999,10329.019,12.04,-4997.3,625.0,4997.3,0.0,7.996,7525.0,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-17,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154,19.82,-4996.941,312.5,4996.941,0.0,15.99,6193.83,4.37,-4999.02,2500.0,4999.02,0.0,2.0,10925.0,6.929,-4997.449,1000.0,4997.449,0.0,4.997,6929.184,8.63,-4999.54,2500.0,4999.54,0.0,2.0,21575.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331,11.85,-4997.3,625.0,4997.3,0.0,7.996,7406.25,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-18,35.84,-4989.16,192.308,4989.16,0.0,25.944,6892.308,19.927,-4996.941,312.5,4996.941,0.0,15.99,6227.1,4.4,-4999.02,2500.0,4999.02,0.0,2.0,11000.0,7.003,-4997.449,1000.0,4997.449,0.0,4.997,7002.51,8.64,-4999.54,2500.0,4999.54,0.0,2.0,21600.001,8.28,-4998.737,1250.0,4998.737,0.0,3.999,10350.56,11.69,-4997.3,625.0,4997.3,0.0,7.996,7306.25,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-09-19,36.04,-4989.16,192.308,4989.16,0.0,25.944,6930.769,20.157,-4996.941,312.5,4996.941,0.0,15.99,6299.187,4.3,-4999.02,2500.0,4999.02,0.0,2.0,10750.0,7.012,-4997.449,1000.0,4997.449,0.0,4.997,7011.675,8.54,-4999.54,2500.0,4999.54,0.0,2.0,21350.0,8.289,-4998.737,1250.0,4998.737,0.0,3.999,10361.331,12.503,-4997.3,625.0,4997.3,0.0,7.996,7814.375,14.85,-4998.0,833.333,4998.0,0.0,5.998,12375.0
2019-09-20,36.29,-4989.16,192.308,4989.16,0.0,25.944,6978.846,20.353,-4996.941,312.5,4996.941,0.0,15.99,6360.183,4.31,-4999.02,2500.0,4999.02,0.0,2.0,10775.0,6.92,-4997.449,1000.0,4997.449,0.0,4.997,6920.019,8.48,-4999.54,2500.0,4999.54,0.0,2.0,21199.999,8.298,-4998.737,1250.0,4998.737,0.0,3.999,10372.102,12.42,-4997.3,625.0,4997.3,0.0,7.996,7762.5,14.9,-4998.0,833.333,4998.0,0.0,5.998,12416.666
2019-09-23,36.02,-4989.16,192.308,4989.16,0.0,25.944,6926.923,20.335,-4996.941,312.5,4996.941,0.0,15.99,6354.638,4.23,-4999.02,2500.0,4999.02,0.0,2.0,10575.0,6.938,-4997.449,1000.0,4997.449,0.0,4.997,6938.351,8.55,-4999.54,2500.0,4999.54,0.0,2.0,21375.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357,12.26,-4997.3,625.0,4997.3,0.0,7.996,7662.5,15.0,-4998.0,833.333,4998.0,0.0,5.998,12500.0
2019-09-24,35.02,-4989.16,192.308,4989.16,0.0,25.944,6734.615,20.388,-4996.941,312.5,4996.941,0.0,15.99,6371.272,3.97,-4999.02,2500.0,4999.02,0.0,2.0,9925.0,6.948,-4997.449,1000.0,4997.449,0.0,4.997,6947.516,8.46,-4999.54,2500.0,4999.54,0.0,2.0,21150.0,8.651,-4998.737,1250.0,4998.737,0.0,3.999,10813.696,12.07,-4997.3,625.0,4997.3,0.0,7.996,7543.75,14.92,-4998.0,833.333,4998.0,0.0,5.998,12433.333
2019-09-25,35.11,-4989.16,192.308,4989.16,0.0,25.944,6751.923,20.441,-4996.941,312.5,4996.941,0.0,15.99,6387.907,3.86,-4999.02,2500.0,4999.02,0.0,2.0,9650.0,6.911,-4997.449,1000.0,4997.449,0.0,4.997,6910.853,8.95,-4999.54,2500.0,4999.54,0.0,2.0,22375.0,8.931,-4998.737,1250.0,4998.737,0.0,3.999,11163.741,12.0,-4997.3,625.0,4997.3,0.0,7.996,7500.0,15.2,-4998.0,833.333,4998.0,0.0,5.998,12666.667
2019-09-26,35.34,-4989.16,192.308,4989.16,0.0,25.944,6796.154,20.224,-4996.941,312.5,4996.941,0.0,15.99,6319.934,3.79,-4999.02,2500.0,4999.02,0.0,2.0,9475.0,6.883,-4997.449,1000.0,4997.449,0.0,4.997,6883.358,9.6,-4999.54,2500.0,4999.54,0.0,2.0,24000.001,8.5,-4998.737,1250.0,4998.737,0.0,3.999,10625.211,11.95,-4997.3,625.0,4997.3,0.0,7.996,7468.75,15.2,-4998.0,833.333,4998.0,0.0,5.998,12666.667
2019-09-27,33.77,-4989.16,192.308,4989.16,0.0,25.944,6494.231,20.233,-4996.941,312.5,4996.941,0.0,15.99,6322.742,3.75,-4999.02,2500.0,4999.02,0.0,2.0,9375.0,6.828,-4997.449,1000.0,4997.449,0.0,4.997,6828.143,9.0,-4999.54,2500.0,4999.54,0.0,2.0,22500.0,8.866,-4998.737,1250.0,4998.737,0.0,3.999,11082.963,11.89,-4997.3,625.0,4997.3,0.0,7.996,7431.25,15.3,-4998.0,833.333,4998.0,0.0,5.998,12750.0
2019-09-30,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616,20.359,-4996.941,312.5,4996.941,0.0,15.99,6362.066,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,6.865,-4997.449,1000.0,4997.449,0.0,4.997,6864.952,8.94,-4999.54,2500.0,4999.54,0.0,2.0,22349.999,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062,11.84,-4997.3,625.0,4997.3,0.0,7.996,7400.0,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-01,33.85,-4989.16,192.308,4989.16,0.0,25.944,6509.615,20.305,-4996.941,312.5,4996.941,0.0,15.99,6345.214,3.57,-4999.02,2500.0,4999.02,0.0,2.0,8925.0,6.81,-4997.449,1000.0,4997.449,0.0,4.997,6809.738,9.03,-4999.54,2500.0,4999.54,0.0,2.0,22574.999,8.737,-4998.737,1250.0,4998.737,0.0,3.999,10921.403,11.98,-4997.3,625.0,4997.3,0.0,7.996,7487.5,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-02,33.71,-4989.16,192.308,4989.16,0.0,25.944,6482.692,20.323,-4996.941,312.5,4996.941,0.0,15.99,6350.831,3.29,-4999.02,2500.0,4999.02,0.0,2.0,8225.0,6.791,-4997.449,1000.0,4997.449,0.0,4.997,6791.333,8.7,-4999.54,2500.0,4999.54,0.0,2.0,21750.0,7.996,-4998.737,1250.0,4998.737,0.0,3.999,9995.13,12.4,-4997.3,625.0,4997.3,0.0,7.996,7750.0,15.15,-4998.0,833.333,4998.0,0.0,5.998,12625.0
2019-10-03,36.39,-4989.16,192.308,4989.16,0.0,25.944,6998.077,20.538,-4996.941,312.5,4996.941,0.0,15.99,6418.244,3.32,-4999.02,2500.0,4999.02,0.0,2.0,8300.0,6.874,-4997.449,1000.0,4997.449,0.0,4.997,6874.155,8.65,-4999.54,2500.0,4999.54,0.0,2.0,21624.999,8.022,-4998.737,1250.0,4998.737,0.0,3.999,10027.442,12.45,-4997.3,625.0,4997.3,0.0,7.996,7781.25,15.1,-4998.0,833.333,4998.0,0.0,5.998,12583.334
2019-10-04,37.7,-4989.16,192.308,4989.16,0.0,25.944,7250.0,20.628,-4996.941,312.5,4996.941,0.0,15.99,6446.332,3.3,-4999.02,2500.0,4999.02,0.0,2.0,8250.0,7.003,-4997.449,1000.0,4997.449,0.0,4.997,7002.986,9.12,-4999.54,2500.0,4999.54,0.0,2.0,22800.0,7.712,-4998.737,1250.0,4998.737,0.0,3.999,9639.699,12.65,-4997.3,625.0,4997.3,0.0,7.996,7906.25,15.0,-4998.0,833.333,4998.0,0.0,5.998,12500.0
2019-10-07,37.71,-4989.16,192.308,4989.16,0.0,25.944,7251.923,20.709,-4996.941,312.5,4996.941,0.0,15.99,6471.612,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,6.948,-4997.449,1000.0,4997.449,0.0,4.997,6947.773,9.22,-4999.54,2500.0,4999.54,0.0,2.0,23050.001,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,13.0,-4997.3,625.0,4997.3,0.0,7.996,8125.0,14.7,-4998.0,833.333,4998.0,0.0,5.998,12250.0
2019-10-08,36.58,-4989.16,192.308,4989.16,0.0,25.944,7034.616,20.727,-4996.941,312.5,4996.941,0.0,15.99,6477.23,3.57,-4999.02,2500.0,4999.02,0.0,2.0,8925.0,6.801,-4997.449,1000.0,4997.449,0.0,4.997,6800.536,8.24,-4999.54,2500.0,4999.54,0.0,2.0,20599.999,7.746,-4998.737,1250.0,4998.737,0.0,3.999,9682.782,12.99,-4997.3,625.0,4997.3,0.0,7.996,8118.75,15.15,-4998.0,833.333,4998.0,0.0,5.998,12625.0
2019-10-09,37.0,-4989.16,192.308,4989.16,0.0,25.944,7115.385,20.655,-4996.941,312.5,4996.941,0.0,15.99,6454.759,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,6.92,-4997.449,1000.0,4997.449,0.0,4.997,6920.167,8.4,-4999.54,2500.0,4999.54,0.0,2.0,20999.999,7.178,-4998.737,1250.0,4998.737,0.0,3.999,8971.922,13.45,-4997.3,625.0,4997.3,0.0,7.996,8406.25,14.3,-4998.0,833.333,4998.0,0.0,5.998,11916.667
2019-10-10,37.35,-4989.16,192.308,4989.16,0.0,25.944,7182.692,20.727,-4996.941,312.5,4996.941,0.0,15.99,6477.23,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,6.847,-4997.449,1000.0,4997.449,0.0,4.997,6846.548,8.38,-4999.54,2500.0,4999.54,0.0,2.0,20950.0,7.393,-4998.737,1250.0,4998.737,0.0,3.999,9241.187,13.89,-4997.3,625.0,4997.3,0.0,7.996,8681.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2019-10-11,37.88,-4989.16,192.308,4989.16,0.0,25.944,7284.616,20.628,-4996.941,312.5,4996.941,0.0,15.99,6446.332,3.56,-4999.02,2500.0,4999.02,0.0,2.0,8900.0,6.893,-4997.449,1000.0,4997.449,0.0,4.997,6892.559,8.26,-4999.54,2500.0,4999.54,0.0,2.0,20650.001,7.436,-4998.737,1250.0,4998.737,0.0,3.999,9295.04,13.92,-4997.3,625.0,4997.3,0.0,7.996,8700.0,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-14,38.12,-4989.16,192.308,4989.16,0.0,25.944,7330.769,20.664,-4996.941,312.5,4996.941,0.0,15.99,6457.568,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,6.837,-4997.449,1000.0,4997.449,0.0,4.997,6837.345,7.89,-4999.54,2500.0,4999.54,0.0,2.0,19725.0,7.358,-4998.737,1250.0,4998.737,0.0,3.999,9198.105,14.15,-4997.3,625.0,4997.3,0.0,7.996,8843.75,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2019-10-15,39.47,-4989.16,192.308,4989.16,0.0,25.944,7590.385,20.781,-4996.941,312.5,4996.941,0.0,15.99,6494.082,3.68,-4999.02,2500.0,4999.02,0.0,2.0,9200.0,6.773,-4997.449,1000.0,4997.449,0.0,4.997,6772.929,8.36,-4999.54,2500.0,4999.54,0.0,2.0,20899.999,7.557,-4998.737,1250.0,4998.737,0.0,3.999,9445.829,13.59,-4997.3,625.0,4997.3,0.0,7.996,8493.75,13.29,-4998.0,833.333,4998.0,0.0,5.998,11075.0
2019-10-16,40.0,-4989.16,192.308,4989.16,0.0,25.944,7692.308,20.727,-4996.941,312.5,4996.941,0.0,15.99,6477.23,3.4,-4999.02,2500.0,4999.02,0.0,2.0,8500.0,6.81,-4997.449,1000.0,4997.449,0.0,4.997,6809.738,8.45,-4999.54,2500.0,4999.54,0.0,2.0,21125.0,7.608,-4998.737,1250.0,4998.737,0.0,3.999,9510.453,13.8,-4997.3,625.0,4997.3,0.0,7.996,8625.0,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-17,39.28,-4989.16,192.308,4989.16,0.0,25.944,7553.846,20.799,-4996.941,312.5,4996.941,0.0,15.99,6499.7,3.43,-4999.02,2500.0,4999.02,0.0,2.0,8575.0,6.856,-4997.449,1000.0,4997.449,0.0,4.997,6855.748,8.31,-4999.54,2500.0,4999.54,0.0,2.0,20775.001,7.841,-4998.737,1250.0,4998.737,0.0,3.999,9801.26,13.5,-4997.3,625.0,4997.3,0.0,7.996,8437.5,14.1,-4998.0,833.333,4998.0,0.0,5.998,11750.0
2019-10-18,38.96,-4989.16,192.308,4989.16,0.0,25.944,7492.308,20.799,-4996.941,312.5,4996.941,0.0,15.99,6499.7,3.35,-4999.02,2500.0,4999.02,0.0,2.0,8375.0,6.902,-4997.449,1000.0,4997.449,0.0,4.997,6901.762,7.85,-4999.54,2500.0,4999.54,0.0,2.0,19625.0,8.1,-4998.737,1250.0,4998.737,0.0,3.999,10124.377,12.95,-4997.3,625.0,4997.3,0.0,7.996,8093.75,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-10-21,39.22,-4989.16,192.308,4989.16,0.0,25.944,7542.308,21.114,-4996.941,312.5,4996.941,0.0,15.99,6598.009,3.37,-4999.02,2500.0,4999.02,0.0,2.0,8425.0,6.883,-4997.449,1000.0,4997.449,0.0,4.997,6883.358,7.65,-4999.54,2500.0,4999.54,0.0,2.0,19125.0,8.436,-4998.737,1250.0,4998.737,0.0,3.999,10544.431,12.63,-4997.3,625.0,4997.3,0.0,7.996,7893.75,14.38,-4998.0,833.333,4998.0,0.0,5.998,11983.333
2019-10-22,38.06,-4989.16,192.308,4989.16,0.0,25.944,7319.231,21.213,-4996.941,312.5,4996.941,0.0,15.99,6628.908,3.49,-4999.02,2500.0,4999.02,0.0,2.0,8725.0,7.113,-4997.449,1000.0,4997.449,0.0,4.997,7113.416,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.013,-4998.737,1250.0,4998.737,0.0,3.999,10016.671,12.85,-4997.3,625.0,4997.3,0.0,7.996,8031.25,14.18,-4998.0,833.333,4998.0,0.0,5.998,11816.667
2019-10-23,37.79,-4989.16,192.308,4989.16,0.0,25.944,7267.308,21.257,-4996.941,312.5,4996.941,0.0,15.99,6642.952,3.55,-4999.02,2500.0,4999.02,0.0,2.0,8875.0,7.058,-4997.449,1000.0,4997.449,0.0,4.997,7058.202,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.056,-4998.737,1250.0,4998.737,0.0,3.999,10070.525,12.95,-4997.3,625.0,4997.3,0.0,7.996,8093.75,13.4,-4998.0,833.333,4998.0,0.0,5.998,11166.666
2019-10-24,42.72,-4989.16,192.308,4989.16,0.0,25.944,8215.385,21.311,-4996.941,312.5,4996.941,0.0,15.99,6659.805,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,7.196,-4997.449,1000.0,4997.449,0.0,4.997,7196.237,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,8.53,-4998.737,1250.0,4998.737,0.0,3.999,10662.907,12.9,-4997.3,625.0,4997.3,0.0,7.996,8062.5,13.08,-4998.0,833.333,4998.0,0.0,5.998,10900.0
2019-10-25,43.1,-4989.16,192.308,4989.16,0.0,25.944,8288.461,21.266,-4996.941,312.5,4996.941,0.0,15.99,6645.761,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,7.288,-4997.449,1000.0,4997.449,0.0,4.997,7288.26,6.91,-4999.54,2500.0,4999.54,0.0,2.0,17275.0,8.608,-4998.737,1250.0,4998.737,0.0,3.999,10759.844,12.8,-4997.3,625.0,4997.3,0.0,7.996,8000.0,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-10-28,41.85,-4989.16,192.308,4989.16,0.0,25.944,8048.077,21.365,-4996.941,312.5,4996.941,0.0,15.99,6676.659,3.65,-4999.02,2500.0,4999.02,0.0,2.0,9125.0,7.353,-4997.449,1000.0,4997.449,0.0,4.997,7352.675,7.19,-4999.54,2500.0,4999.54,0.0,2.0,17975.0,8.763,-4998.737,1250.0,4998.737,0.0,3.999,10953.715,13.18,-4997.3,625.0,4997.3,0.0,7.996,8237.5,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
