date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CBIO_adj_close,CBIO_cashflow,CBIO_cml_units,CBIO_cml_cost,CBIO_gain_loss,CBIO_avg_price,CBIO_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-06-01,8.893,-4994.313,500.0,4994.313,0.0,9.989,4446.745,10.692,-4994.581,384.615,4994.581,0.0,12.986,4112.309,26.059,-4977.852,142.857,4977.852,0.0,34.845,3722.783,1.85,-4999.04,5000.0,4999.04,0.0,1.0,9250.0,4.224,-4998.036,1000.0,4998.036,0.0,4.998,4224.432,7.39,-4994.37,714.286,4994.37,0.0,6.992,5278.571,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.158,-4998.737,1250.0,4998.737,0.0,3.999,15197.337,17.41,-4997.3,625.0,4997.3,0.0,7.996,10881.25,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0
2020-06-02,9.522,-4994.313,500.0,4994.313,0.0,9.989,4760.809,11.208,-4994.581,384.615,4994.581,0.0,12.986,4310.86,26.822,-4977.852,142.857,4977.852,0.0,34.845,3831.709,1.89,-4999.04,5000.0,4999.04,0.0,1.0,9450.0,4.326,-4998.036,1000.0,4998.036,0.0,4.998,4326.114,7.68,-4994.37,714.286,4994.37,0.0,6.992,5485.714,14.42,-4999.54,2500.0,4999.54,0.0,2.0,36050.0,11.899,-4998.737,1250.0,4998.737,0.0,3.999,14874.219,17.4,-4997.3,625.0,4997.3,0.0,7.996,10875.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2020-06-03,9.751,-4994.313,500.0,4994.313,0.0,9.989,4875.467,11.844,-4994.581,384.615,4994.581,0.0,12.986,4555.232,28.743,-4977.852,142.857,4977.852,0.0,34.845,4106.092,1.91,-4999.04,5000.0,4999.04,0.0,1.0,9550.0,4.456,-4998.036,1000.0,4998.036,0.0,4.998,4455.527,7.88,-4994.37,714.286,4994.37,0.0,6.992,5628.572,13.87,-4999.54,2500.0,4999.54,0.0,2.0,34675.0,11.977,-4998.737,1250.0,4998.737,0.0,3.999,14971.154,17.62,-4997.3,625.0,4997.3,0.0,7.996,11012.501,8.35,-4998.0,833.333,4998.0,0.0,5.998,6958.334
2020-06-04,9.282,-4994.313,500.0,4994.313,0.0,9.989,4641.166,11.913,-4994.581,384.615,4994.581,0.0,12.986,4581.96,29.611,-4977.852,142.857,4977.852,0.0,34.845,4230.184,2.22,-4999.04,5000.0,4999.04,0.0,1.0,11100.0,4.539,-4998.036,1000.0,4998.036,0.0,4.998,4538.723,7.8,-4994.37,714.286,4994.37,0.0,6.992,5571.429,13.69,-4999.54,2500.0,4999.54,0.0,2.0,34224.999,11.882,-4998.737,1250.0,4998.737,0.0,3.999,14852.678,17.69,-4997.3,625.0,4997.3,0.0,7.996,11056.25,8.75,-4998.0,833.333,4998.0,0.0,5.998,7291.667
2020-06-05,9.741,-4994.313,500.0,4994.313,0.0,9.989,4870.482,13.055,-4994.581,384.615,4994.581,0.0,12.986,5021.064,31.628,-4977.852,142.857,4977.852,0.0,34.845,4518.355,2.15,-4999.04,5000.0,4999.04,0.0,1.0,10750.0,4.807,-4998.036,1000.0,4998.036,0.0,4.998,4806.793,7.75,-4994.37,714.286,4994.37,0.0,6.992,5535.714,14.2,-4999.54,2500.0,4999.54,0.0,2.0,35500.0,12.477,-4998.737,1250.0,4998.737,0.0,3.999,15595.85,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2020-06-08,9.661,-4994.313,500.0,4994.313,0.0,9.989,4830.601,13.382,-4994.581,384.615,4994.581,0.0,12.986,5147.068,32.565,-4977.852,142.857,4977.852,0.0,34.845,4652.1,2.19,-4999.04,5000.0,4999.04,0.0,1.0,10950.0,4.798,-4998.036,1000.0,4998.036,0.0,4.998,4797.55,8.01,-4994.37,714.286,4994.37,0.0,6.992,5721.429,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,12.744,-4998.737,1250.0,4998.737,0.0,3.999,15929.738,18.9,-4997.3,625.0,4997.3,0.0,7.996,11812.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-06-09,9.203,-4994.313,500.0,4994.313,0.0,9.989,4601.284,12.995,-4994.581,384.615,4994.581,0.0,12.986,4998.154,30.48,-4977.852,142.857,4977.852,0.0,34.845,4354.277,2.18,-4999.04,5000.0,4999.04,0.0,1.0,10900.0,4.631,-4998.036,1000.0,4998.036,0.0,4.998,4631.16,7.75,-4994.37,714.286,4994.37,0.0,6.992,5535.714,14.14,-4999.54,2500.0,4999.54,0.0,2.0,35350.001,12.468,-4998.737,1250.0,4998.737,0.0,3.999,15585.079,18.99,-4997.3,625.0,4997.3,0.0,7.996,11868.75,9.05,-4998.0,833.333,4998.0,0.0,5.998,7541.667
2020-06-10,9.342,-4994.313,500.0,4994.313,0.0,9.989,4671.076,12.479,-4994.581,384.615,4994.581,0.0,12.986,4799.603,28.588,-4977.852,142.857,4977.852,0.0,34.845,4084.031,2.19,-4999.04,5000.0,4999.04,0.0,1.0,10950.0,4.428,-4998.036,1000.0,4998.036,0.0,4.998,4427.796,7.75,-4994.37,714.286,4994.37,0.0,6.992,5535.714,13.9,-4999.54,2500.0,4999.54,0.0,2.0,34749.999,12.235,-4998.737,1250.0,4998.737,0.0,3.999,15294.273,19.0,-4997.3,625.0,4997.3,0.0,7.996,11875.0,9.15,-4998.0,833.333,4998.0,0.0,5.998,7625.0
2020-06-11,8.644,-4994.313,500.0,4994.313,0.0,9.989,4322.117,10.91,-4994.581,384.615,4994.581,0.0,12.986,4196.311,26.214,-4977.852,142.857,4977.852,0.0,34.845,3744.844,1.96,-4999.04,5000.0,4999.04,0.0,1.0,9800.0,4.15,-4998.036,1000.0,4998.036,0.0,4.998,4150.48,7.18,-4994.37,714.286,4994.37,0.0,6.992,5128.571,13.14,-4999.54,2500.0,4999.54,0.0,2.0,32850.001,11.469,-4998.737,1250.0,4998.737,0.0,3.999,14335.688,18.39,-4997.3,625.0,4997.3,0.0,7.996,11493.75,11.2,-4998.0,833.333,4998.0,0.0,5.998,9333.333
2020-06-12,8.973,-4994.313,500.0,4994.313,0.0,9.989,4486.626,11.268,-4994.581,384.615,4994.581,0.0,12.986,4333.77,27.42,-4977.852,142.857,4977.852,0.0,34.845,3917.195,1.98,-4999.04,5000.0,4999.04,0.0,1.0,9900.0,4.271,-4998.036,1000.0,4998.036,0.0,4.998,4270.65,7.47,-4994.37,714.286,4994.37,0.0,6.992,5335.714,12.92,-4999.54,2500.0,4999.54,0.0,2.0,32300.0,11.46,-4998.737,1250.0,4998.737,0.0,3.999,14324.918,18.27,-4997.3,625.0,4997.3,0.0,7.996,11418.75,11.35,-4998.0,833.333,4998.0,0.0,5.998,9458.334
2020-06-15,8.884,-4994.313,500.0,4994.313,0.0,9.989,4441.76,11.119,-4994.581,384.615,4994.581,0.0,12.986,4276.496,28.019,-4977.852,142.857,4977.852,0.0,34.845,4002.681,2.05,-4999.04,5000.0,4999.04,0.0,1.0,10250.0,4.271,-4998.036,1000.0,4998.036,0.0,4.998,4270.65,7.57,-4994.37,714.286,4994.37,0.0,6.992,5407.143,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,11.667,-4998.737,1250.0,4998.737,0.0,3.999,14583.412,18.28,-4997.3,625.0,4997.3,0.0,7.996,11425.0,11.1,-4998.0,833.333,4998.0,0.0,5.998,9250.0
2020-06-16,8.933,-4994.313,500.0,4994.313,0.0,9.989,4466.686,11.863,-4994.581,384.615,4994.581,0.0,12.986,4562.868,26.513,-4977.852,142.857,4977.852,0.0,34.845,3787.587,2.06,-4999.04,5000.0,4999.04,0.0,1.0,10300.0,4.289,-4998.036,1000.0,4998.036,0.0,4.998,4289.139,7.87,-4994.37,714.286,4994.37,0.0,6.992,5621.428,13.97,-4999.54,2500.0,4999.54,0.0,2.0,34925.001,12.192,-4998.737,1250.0,4998.737,0.0,3.999,15240.419,18.67,-4997.3,625.0,4997.3,0.0,7.996,11668.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-17,8.953,-4994.313,500.0,4994.313,0.0,9.989,4476.656,11.367,-4994.581,384.615,4994.581,0.0,12.986,4371.953,26.696,-4977.852,142.857,4977.852,0.0,34.845,3813.784,2.01,-4999.04,5000.0,4999.04,0.0,1.0,10050.0,4.215,-4998.036,1000.0,4998.036,0.0,4.998,4215.187,7.27,-4994.37,714.286,4994.37,0.0,6.992,5192.857,14.29,-4999.54,2500.0,4999.54,0.0,2.0,35725.0,11.83,-4998.737,1250.0,4998.737,0.0,3.999,14788.053,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-18,9.213,-4994.313,500.0,4994.313,0.0,9.989,4606.269,11.248,-4994.581,384.615,4994.581,0.0,12.986,4326.133,26.407,-4977.852,142.857,4977.852,0.0,34.845,3772.42,2.0,-4999.04,5000.0,4999.04,0.0,1.0,10000.0,4.215,-4998.036,1000.0,4998.036,0.0,4.998,4215.187,6.29,-4994.37,714.286,4994.37,0.0,6.992,4492.857,13.99,-4999.54,2500.0,4999.54,0.0,2.0,34974.999,12.08,-4998.737,1250.0,4998.737,0.0,3.999,15100.402,18.75,-4997.3,625.0,4997.3,0.0,7.996,11718.75,11.3,-4998.0,833.333,4998.0,0.0,5.998,9416.667
2020-06-19,9.442,-4994.313,500.0,4994.313,0.0,9.989,4720.928,11.228,-4994.581,384.615,4994.581,0.0,12.986,4318.497,26.446,-4977.852,142.857,4977.852,0.0,34.845,3777.935,1.98,-4999.04,5000.0,4999.04,0.0,1.0,9900.0,4.169,-4998.036,1000.0,4998.036,0.0,4.998,4168.968,6.29,-4994.37,714.286,4994.37,0.0,6.992,4492.857,13.64,-4999.54,2500.0,4999.54,0.0,2.0,34100.001,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814,19.04,-4997.3,625.0,4997.3,0.0,7.996,11900.001,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-22,9.601,-4994.313,500.0,4994.313,0.0,9.989,4800.69,11.129,-4994.581,384.615,4994.581,0.0,12.986,4280.314,25.172,-4977.852,142.857,4977.852,0.0,34.845,3595.933,2.01,-4999.04,5000.0,4999.04,0.0,1.0,10050.0,4.03,-4998.036,1000.0,4998.036,0.0,4.998,4030.312,6.32,-4994.37,714.286,4994.37,0.0,6.992,4514.286,15.04,-4999.54,2500.0,4999.54,0.0,2.0,37600.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574,19.15,-4997.3,625.0,4997.3,0.0,7.996,11968.75,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-23,9.831,-4994.313,500.0,4994.313,0.0,9.989,4915.348,11.546,-4994.581,384.615,4994.581,0.0,12.986,4440.682,25.77,-4977.852,142.857,4977.852,0.0,34.845,3681.419,1.98,-4999.04,5000.0,4999.04,0.0,1.0,9900.0,4.178,-4998.036,1000.0,4998.036,0.0,4.998,4178.213,6.23,-4994.37,714.286,4994.37,0.0,6.992,4450.0,15.02,-4999.54,2500.0,4999.54,0.0,2.0,37550.001,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-24,9.133,-4994.313,500.0,4994.313,0.0,9.989,4566.389,10.95,-4994.581,384.615,4994.581,0.0,12.986,4211.585,25.442,-4977.852,142.857,4977.852,0.0,34.845,3634.539,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.012,-4998.036,1000.0,4998.036,0.0,4.998,4011.823,6.3,-4994.37,714.286,4994.37,0.0,6.992,4500.0,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,19.07,-4997.3,625.0,4997.3,0.0,7.996,11918.75,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-25,9.352,-4994.313,500.0,4994.313,0.0,9.989,4676.062,11.218,-4994.581,384.615,4994.581,0.0,12.986,4314.679,25.654,-4977.852,142.857,4977.852,0.0,34.845,3664.873,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.178,-4998.036,1000.0,4998.036,0.0,4.998,4178.213,6.27,-4994.37,714.286,4994.37,0.0,6.992,4478.571,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,18.91,-4997.3,625.0,4997.3,0.0,7.996,11818.75,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0
2020-06-26,9.023,-4994.313,500.0,4994.313,0.0,9.989,4511.552,10.91,-4994.581,384.615,4994.581,0.0,12.986,4196.311,25.471,-4977.852,142.857,4977.852,0.0,34.845,3638.676,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.04,-4998.036,1000.0,4998.036,0.0,4.998,4039.555,5.9,-4994.37,714.286,4994.37,0.0,6.992,4214.286,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,18.81,-4997.3,625.0,4997.3,0.0,7.996,11756.25,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-06-29,9.093,-4994.313,500.0,4994.313,0.0,9.989,4546.448,11.049,-4994.581,384.615,4994.581,0.0,12.986,4249.768,25.593,-4977.852,142.857,4977.852,0.0,34.845,3656.104,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.0,-4998.036,1000.0,4998.036,0.0,4.998,3999.835,5.95,-4994.37,714.286,4994.37,0.0,6.992,4250.0,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,18.84,-4997.3,625.0,4997.3,0.0,7.996,11775.0,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-06-30,9.262,-4994.313,500.0,4994.313,0.0,9.989,4631.195,11.049,-4994.581,384.615,4994.581,0.0,12.986,4249.768,25.671,-4977.852,142.857,4977.852,0.0,34.845,3667.255,1.88,-4999.04,5000.0,4999.04,0.0,1.0,9400.0,4.056,-4998.036,1000.0,4998.036,0.0,4.998,4055.648,5.87,-4994.37,714.286,4994.37,0.0,6.992,4192.857,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,18.69,-4997.3,625.0,4997.3,0.0,7.996,11681.25,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-07-01,9.571,-4994.313,500.0,4994.313,0.0,9.989,4785.735,11.02,-4994.581,384.615,4994.581,0.0,12.986,4238.313,26.042,-4977.852,142.857,4977.852,0.0,34.845,3720.222,2.0,-4999.04,5000.0,4999.04,0.0,1.0,10000.0,4.056,-4998.036,1000.0,4998.036,0.0,4.998,4055.648,5.88,-4994.37,714.286,4994.37,0.0,6.992,4200.0,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,18.76,-4997.3,625.0,4997.3,0.0,7.996,11725.0,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-02,9.601,-4994.313,500.0,4994.313,0.0,9.989,4800.69,11.298,-4994.581,384.615,4994.581,0.0,12.986,4345.225,26.646,-4977.852,142.857,4977.852,0.0,34.845,3806.641,1.94,-4999.04,5000.0,4999.04,0.0,1.0,9700.0,4.186,-4998.036,1000.0,4998.036,0.0,4.998,4185.875,5.81,-4994.37,714.286,4994.37,0.0,6.992,4150.0,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,19.02,-4997.3,625.0,4997.3,0.0,7.996,11887.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-07-06,9.761,-4994.313,500.0,4994.313,0.0,9.989,4880.452,11.466,-4994.581,384.615,4994.581,0.0,12.986,4410.136,26.851,-4977.852,142.857,4977.852,0.0,34.845,3835.913,1.91,-4999.04,5000.0,4999.04,0.0,1.0,9550.0,4.26,-4998.036,1000.0,4998.036,0.0,4.998,4260.292,6.04,-4994.37,714.286,4994.37,0.0,6.992,4314.286,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.42,-4997.3,625.0,4997.3,0.0,7.996,12137.5,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,9.881,-4994.313,500.0,4994.313,0.0,9.989,4940.274,11.188,-4994.581,384.615,4994.581,0.0,12.986,4303.224,26.734,-4977.852,142.857,4977.852,0.0,34.845,3819.186,1.89,-4999.04,5000.0,4999.04,0.0,1.0,9450.0,4.232,-4998.036,1000.0,4998.036,0.0,4.998,4232.385,5.94,-4994.37,714.286,4994.37,0.0,6.992,4242.857,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,9.861,-4994.313,500.0,4994.313,0.0,9.989,4930.304,11.337,-4994.581,384.615,4994.581,0.0,12.986,4360.498,27.69,-4977.852,142.857,4977.852,0.0,34.845,3955.785,1.87,-4999.04,5000.0,4999.04,0.0,1.0,9350.0,4.363,-4998.036,1000.0,4998.036,0.0,4.998,4362.612,5.88,-4994.37,714.286,4994.37,0.0,6.992,4200.0,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,19.26,-4997.3,625.0,4997.3,0.0,7.996,12037.5,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,9.711,-4994.313,500.0,4994.313,0.0,9.989,4855.526,11.089,-4994.581,384.615,4994.581,0.0,12.986,4265.041,26.978,-4977.852,142.857,4977.852,0.0,34.845,3854.033,1.77,-4999.04,5000.0,4999.04,0.0,1.0,8850.0,4.307,-4998.036,1000.0,4998.036,0.0,4.998,4306.8,5.86,-4994.37,714.286,4994.37,0.0,6.992,4185.714,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.22,-4997.3,625.0,4997.3,0.0,7.996,12012.5,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-07-10,9.691,-4994.313,500.0,4994.313,0.0,9.989,4845.556,11.347,-4994.581,384.615,4994.581,0.0,12.986,4364.317,27.427,-4977.852,142.857,4977.852,0.0,34.845,3918.151,1.74,-4999.04,5000.0,4999.04,0.0,1.0,8700.0,4.316,-4998.036,1000.0,4998.036,0.0,4.998,4316.102,5.99,-4994.37,714.286,4994.37,0.0,6.992,4278.571,14.3,-4999.54,2500.0,4999.54,0.0,2.0,35750.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,19.37,-4997.3,625.0,4997.3,0.0,7.996,12106.251,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-13,9.402,-4994.313,500.0,4994.313,0.0,9.989,4700.987,11.377,-4994.581,384.615,4994.581,0.0,12.986,4375.771,26.656,-4977.852,142.857,4977.852,0.0,34.845,3808.035,1.72,-4999.04,5000.0,4999.04,0.0,1.0,8600.0,4.335,-4998.036,1000.0,4998.036,0.0,4.998,4334.706,5.66,-4994.37,714.286,4994.37,0.0,6.992,4042.857,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,19.44,-4997.3,625.0,4997.3,0.0,7.996,12150.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-14,9.292,-4994.313,500.0,4994.313,0.0,9.989,4646.151,11.824,-4994.581,384.615,4994.581,0.0,12.986,4547.595,26.246,-4977.852,142.857,4977.852,0.0,34.845,3749.493,1.68,-4999.04,5000.0,4999.04,0.0,1.0,8400.0,4.344,-4998.036,1000.0,4998.036,0.0,4.998,4344.008,5.59,-4994.37,714.286,4994.37,0.0,6.992,3992.857,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71,19.41,-4997.3,625.0,4997.3,0.0,7.996,12131.25,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2020-07-15,9.362,-4994.313,500.0,4994.313,0.0,9.989,4681.047,11.804,-4994.581,384.615,4994.581,0.0,12.986,4539.959,26.432,-4977.852,142.857,4977.852,0.0,34.845,3775.976,1.87,-4999.04,5000.0,4999.04,0.0,1.0,9350.0,4.409,-4998.036,1000.0,4998.036,0.0,4.998,4409.122,5.83,-4994.37,714.286,4994.37,0.0,6.992,4164.286,13.83,-4999.54,2500.0,4999.54,0.0,2.0,34575.0,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563,19.69,-4997.3,625.0,4997.3,0.0,7.996,12306.25,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-07-16,9.232,-4994.313,500.0,4994.313,0.0,9.989,4616.24,11.764,-4994.581,384.615,4994.581,0.0,12.986,4524.685,26.539,-4977.852,142.857,4977.852,0.0,34.845,3791.309,1.9,-4999.04,5000.0,4999.04,0.0,1.0,9500.0,4.428,-4998.036,1000.0,4998.036,0.0,4.998,4427.725,5.76,-4994.37,714.286,4994.37,0.0,6.992,4114.286,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,19.53,-4997.3,625.0,4997.3,0.0,7.996,12206.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,9.372,-4994.313,500.0,4994.313,0.0,9.989,4686.032,11.993,-4994.581,384.615,4994.581,0.0,12.986,4612.506,25.934,-4977.852,142.857,4977.852,0.0,34.845,3704.89,1.89,-4999.04,5000.0,4999.04,0.0,1.0,9450.0,4.381,-4998.036,1000.0,4998.036,0.0,4.998,4381.217,5.96,-4994.37,714.286,4994.37,0.0,6.992,4257.143,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,19.61,-4997.3,625.0,4997.3,0.0,7.996,12256.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,9.99,-4994.313,500.0,4994.313,0.0,9.989,4995.111,11.635,-4994.581,384.615,4994.581,0.0,12.986,4475.047,25.173,-4977.852,142.857,4977.852,0.0,34.845,3596.168,1.93,-4999.04,5000.0,4999.04,0.0,1.0,9650.0,4.279,-4998.036,1000.0,4998.036,0.0,4.998,4278.895,5.81,-4994.37,714.286,4994.37,0.0,6.992,4150.0,13.4,-4999.54,2500.0,4999.54,0.0,2.0,33499.999,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,19.71,-4997.3,625.0,4997.3,0.0,7.996,12318.749,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,10.568,-4994.313,500.0,4994.313,0.0,9.989,5284.249,12.29,-4994.581,384.615,4994.581,0.0,12.986,4727.055,26.812,-4977.852,142.857,4977.852,0.0,34.845,3830.337,1.89,-4999.04,5000.0,4999.04,0.0,1.0,9450.0,4.474,-4998.036,1000.0,4998.036,0.0,4.998,4474.235,5.88,-4994.37,714.286,4994.37,0.0,6.992,4200.0,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,10.369,-4994.313,500.0,4994.313,0.0,9.989,5184.546,12.161,-4994.581,384.615,4994.581,0.0,12.986,4677.417,27.125,-4977.852,142.857,4977.852,0.0,34.845,3874.941,1.84,-4999.04,5000.0,4999.04,0.0,1.0,9200.0,4.493,-4998.036,1000.0,4998.036,0.0,4.998,4492.839,5.85,-4994.37,714.286,4994.37,0.0,6.992,4178.571,13.13,-4999.54,2500.0,4999.54,0.0,2.0,32825.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,19.96,-4997.3,625.0,4997.3,0.0,7.996,12474.999,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,10.319,-4994.313,500.0,4994.313,0.0,9.989,5159.62,12.042,-4994.581,384.615,4994.581,0.0,12.986,4631.597,27.3,-4977.852,142.857,4977.852,0.0,34.845,3900.03,1.78,-4999.04,5000.0,4999.04,0.0,1.0,8900.0,4.484,-4998.036,1000.0,4998.036,0.0,4.998,4483.537,5.71,-4994.37,714.286,4994.37,0.0,6.992,4078.571,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,19.95,-4997.3,625.0,4997.3,0.0,7.996,12468.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,10.249,-4994.313,500.0,4994.313,0.0,9.989,5124.724,11.983,-4994.581,384.615,4994.581,0.0,12.986,4608.688,27.164,-4977.852,142.857,4977.852,0.0,34.845,3880.517,1.78,-4999.04,5000.0,4999.04,0.0,1.0,8900.0,4.4,-4998.036,1000.0,4998.036,0.0,4.998,4399.819,5.57,-4994.37,714.286,4994.37,0.0,6.992,3978.572,13.29,-4999.54,2500.0,4999.54,0.0,2.0,33225.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,19.72,-4997.3,625.0,4997.3,0.0,7.996,12325.0,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,9.821,-4994.313,500.0,4994.313,0.0,9.989,4910.363,12.112,-4994.581,384.615,4994.581,0.0,12.986,4658.326,27.954,-4977.852,142.857,4977.852,0.0,34.845,3993.419,1.7,-4999.04,5000.0,4999.04,0.0,1.0,8500.0,4.446,-4998.036,1000.0,4998.036,0.0,4.998,4446.329,5.56,-4994.37,714.286,4994.37,0.0,6.992,3971.429,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,19.65,-4997.3,625.0,4997.3,0.0,7.996,12281.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
