date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-10-14,35.94,-4995.62,121.951,4995.62,0.0,40.964,4382.927,7.89,-4999.54,2500.0,4999.54,0.0,2.0,19725.0,7.358,-4998.737,1250.0,4998.737,0.0,3.999,9198.105,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2019-10-15,36.42,-4995.62,121.951,4995.62,0.0,40.964,4441.463,8.36,-4999.54,2500.0,4999.54,0.0,2.0,20899.999,7.557,-4998.737,1250.0,4998.737,0.0,3.999,9445.829,13.29,-4998.0,833.333,4998.0,0.0,5.998,11075.0
2019-10-16,36.22,-4995.62,121.951,4995.62,0.0,40.964,4417.073,8.45,-4999.54,2500.0,4999.54,0.0,2.0,21125.0,7.608,-4998.737,1250.0,4998.737,0.0,3.999,9510.453,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-17,36.27,-4995.62,121.951,4995.62,0.0,40.964,4423.171,8.31,-4999.54,2500.0,4999.54,0.0,2.0,20775.001,7.841,-4998.737,1250.0,4998.737,0.0,3.999,9801.26,14.1,-4998.0,833.333,4998.0,0.0,5.998,11750.0
2019-10-18,36.18,-4995.62,121.951,4995.62,0.0,40.964,4412.195,7.85,-4999.54,2500.0,4999.54,0.0,2.0,19625.0,8.1,-4998.737,1250.0,4998.737,0.0,3.999,10124.377,14.8,-4998.0,833.333,4998.0,0.0,5.998,12333.333
2019-10-21,36.8,-4995.62,121.951,4995.62,0.0,40.964,4487.805,7.65,-4999.54,2500.0,4999.54,0.0,2.0,19125.0,8.436,-4998.737,1250.0,4998.737,0.0,3.999,10544.431,14.38,-4998.0,833.333,4998.0,0.0,5.998,11983.333
2019-10-22,37.35,-4995.62,121.951,4995.62,0.0,40.964,4554.878,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.013,-4998.737,1250.0,4998.737,0.0,3.999,10016.671,14.18,-4998.0,833.333,4998.0,0.0,5.998,11816.667
2019-10-23,37.17,-4995.62,121.951,4995.62,0.0,40.964,4532.927,7.35,-4999.54,2500.0,4999.54,0.0,2.0,18375.0,8.056,-4998.737,1250.0,4998.737,0.0,3.999,10070.525,13.4,-4998.0,833.333,4998.0,0.0,5.998,11166.666
2019-10-24,36.69,-4995.62,121.951,4995.62,0.0,40.964,4474.39,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,8.53,-4998.737,1250.0,4998.737,0.0,3.999,10662.907,13.08,-4998.0,833.333,4998.0,0.0,5.998,10900.0
2019-10-25,36.3,-4995.62,121.951,4995.62,0.0,40.964,4426.829,6.91,-4999.54,2500.0,4999.54,0.0,2.0,17275.0,8.608,-4998.737,1250.0,4998.737,0.0,3.999,10759.844,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-10-28,36.51,-4995.62,121.951,4995.62,0.0,40.964,4452.439,7.19,-4999.54,2500.0,4999.54,0.0,2.0,17975.0,8.763,-4998.737,1250.0,4998.737,0.0,3.999,10953.715,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2019-10-29,36.43,-4995.62,121.951,4995.62,0.0,40.964,4442.683,7.27,-4999.54,2500.0,4999.54,0.0,2.0,18175.0,9.013,-4998.737,1250.0,4998.737,0.0,3.999,11266.062,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2019-10-30,36.28,-4995.62,121.951,4995.62,0.0,40.964,4424.39,7.1,-4999.54,2500.0,4999.54,0.0,2.0,17750.0,9.47,-4998.737,1250.0,4998.737,0.0,3.999,11836.905,14.5,-4998.0,833.333,4998.0,0.0,5.998,12083.333
2019-10-31,35.72,-4995.62,121.951,4995.62,0.0,40.964,4356.098,6.86,-4999.54,2500.0,4999.54,0.0,2.0,17150.0,9.366,-4998.737,1250.0,4998.737,0.0,3.999,11707.658,14.63,-4998.0,833.333,4998.0,0.0,5.998,12191.667
2019-11-01,36.77,-4995.62,121.951,4995.62,0.0,40.964,4484.146,7.03,-4999.54,2500.0,4999.54,0.0,2.0,17575.001,9.719,-4998.737,1250.0,4998.737,0.0,3.999,12149.253,14.12,-4998.0,833.333,4998.0,0.0,5.998,11766.667
2019-11-04,37.27,-4995.62,121.951,4995.62,0.0,40.964,4545.122,6.74,-4999.54,2500.0,4999.54,0.0,2.0,16849.999,9.133,-4998.737,1250.0,4998.737,0.0,3.999,11416.851,14.1,-4998.0,833.333,4998.0,0.0,5.998,11750.0
2019-11-05,37.8,-4995.62,121.951,4995.62,0.0,40.964,4609.756,6.81,-4999.54,2500.0,4999.54,0.0,2.0,17025.0,9.021,-4998.737,1250.0,4998.737,0.0,3.999,11276.834,13.75,-4998.0,833.333,4998.0,0.0,5.998,11458.333
2019-11-06,37.06,-4995.62,121.951,4995.62,0.0,40.964,4519.512,7.05,-4999.54,2500.0,4999.54,0.0,2.0,17625.0,8.927,-4998.737,1250.0,4998.737,0.0,3.999,11158.357,13.4,-4998.0,833.333,4998.0,0.0,5.998,11166.666
2019-11-07,37.55,-4995.62,121.951,4995.62,0.0,40.964,4579.268,6.72,-4999.54,2500.0,4999.54,0.0,2.0,16799.999,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-11-08,37.39,-4995.62,121.951,4995.62,0.0,40.964,4559.756,7.0,-4999.54,2500.0,4999.54,0.0,2.0,17500.0,9.556,-4998.737,1250.0,4998.737,0.0,3.999,11944.611,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-11-11,37.16,-4995.62,121.951,4995.62,0.0,40.964,4531.707,6.9,-4999.54,2500.0,4999.54,0.0,2.0,17250.0,9.59,-4998.737,1250.0,4998.737,0.0,3.999,11987.695,13.05,-4998.0,833.333,4998.0,0.0,5.998,10875.0
2019-11-12,37.32,-4995.62,121.951,4995.62,0.0,40.964,4551.219,6.88,-4999.54,2500.0,4999.54,0.0,2.0,17200.0,9.65,-4998.737,1250.0,4998.737,0.0,3.999,12063.088,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2019-11-13,36.96,-4995.62,121.951,4995.62,0.0,40.964,4507.317,7.12,-4999.54,2500.0,4999.54,0.0,2.0,17800.0,9.866,-4998.737,1250.0,4998.737,0.0,3.999,12332.354,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2019-11-14,37.42,-4995.62,121.951,4995.62,0.0,40.964,4563.414,7.32,-4999.54,2500.0,4999.54,0.0,2.0,18300.0,11.305,-4998.737,1250.0,4998.737,0.0,3.999,14131.047,13.4,-4998.0,833.333,4998.0,0.0,5.998,11166.666
2019-11-15,37.66,-4995.62,121.951,4995.62,0.0,40.964,4592.683,7.43,-4999.54,2500.0,4999.54,0.0,2.0,18575.0,10.796,-4998.737,1250.0,4998.737,0.0,3.999,13495.58,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2019-11-18,38.11,-4995.62,121.951,4995.62,0.0,40.964,4647.561,7.5,-4999.54,2500.0,4999.54,0.0,2.0,18750.0,11.494,-4998.737,1250.0,4998.737,0.0,3.999,14368.0,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2019-11-19,38.62,-4995.62,121.951,4995.62,0.0,40.964,4709.756,7.8,-4999.54,2500.0,4999.54,0.0,2.0,19500.0,12.692,-4998.737,1250.0,4998.737,0.0,3.999,15865.115,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2019-11-20,38.89,-4995.62,121.951,4995.62,0.0,40.964,4742.683,7.91,-4999.54,2500.0,4999.54,0.0,2.0,19775.0,12.192,-4998.737,1250.0,4998.737,0.0,3.999,15240.419,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2019-11-21,38.64,-4995.62,121.951,4995.62,0.0,40.964,4712.195,7.6,-4999.54,2500.0,4999.54,0.0,2.0,19000.0,11.649,-4998.737,1250.0,4998.737,0.0,3.999,14561.871,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2019-11-22,38.94,-4995.62,121.951,4995.62,0.0,40.964,4748.78,7.68,-4999.54,2500.0,4999.54,0.0,2.0,19200.0,11.072,-4998.737,1250.0,4998.737,0.0,3.999,13840.24,12.43,-4998.0,833.333,4998.0,0.0,5.998,10358.334
2019-11-25,39.33,-4995.62,121.951,4995.62,0.0,40.964,4796.342,7.48,-4999.54,2500.0,4999.54,0.0,2.0,18700.0,10.848,-4998.737,1250.0,4998.737,0.0,3.999,13560.203,11.45,-4998.0,833.333,4998.0,0.0,5.998,9541.667
2019-11-26,39.09,-4995.62,121.951,4995.62,0.0,40.964,4767.073,7.49,-4999.54,2500.0,4999.54,0.0,2.0,18724.999,9.943,-4998.737,1250.0,4998.737,0.0,3.999,12429.289,11.45,-4998.0,833.333,4998.0,0.0,5.998,9541.667
2019-11-27,39.47,-4995.62,121.951,4995.62,0.0,40.964,4813.415,7.61,-4999.54,2500.0,4999.54,0.0,2.0,19025.0,10.18,-4998.737,1250.0,4998.737,0.0,3.999,12725.481,11.45,-4998.0,833.333,4998.0,0.0,5.998,9541.667
2019-11-29,39.01,-4995.62,121.951,4995.62,0.0,40.964,4757.317,7.62,-4999.54,2500.0,4999.54,0.0,2.0,19050.0,9.9,-4998.737,1250.0,4998.737,0.0,3.999,12375.436,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2019-12-02,38.87,-4995.62,121.951,4995.62,0.0,40.964,4740.244,7.55,-4999.54,2500.0,4999.54,0.0,2.0,18875.0,9.478,-4998.737,1250.0,4998.737,0.0,3.999,11847.676,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2019-12-03,38.3,-4995.62,121.951,4995.62,0.0,40.964,4670.732,7.67,-4999.54,2500.0,4999.54,0.0,2.0,19175.0,9.401,-4998.737,1250.0,4998.737,0.0,3.999,11750.74,11.27,-4998.0,833.333,4998.0,0.0,5.998,9391.667
2019-12-04,38.67,-4995.62,121.951,4995.62,0.0,40.964,4715.853,7.67,-4999.54,2500.0,4999.54,0.0,2.0,19175.0,9.762,-4998.737,1250.0,4998.737,0.0,3.999,12203.106,12.35,-4998.0,833.333,4998.0,0.0,5.998,10291.667
2019-12-05,38.96,-4995.62,121.951,4995.62,0.0,40.964,4751.219,7.76,-4999.54,2500.0,4999.54,0.0,2.0,19400.001,9.495,-4998.737,1250.0,4998.737,0.0,3.999,11869.217,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2019-12-06,39.93,-4995.62,121.951,4995.62,0.0,40.964,4869.512,7.83,-4999.54,2500.0,4999.54,0.0,2.0,19575.0,9.582,-4998.737,1250.0,4998.737,0.0,3.999,11976.923,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2019-12-09,40.08,-4995.62,121.951,4995.62,0.0,40.964,4887.805,7.73,-4999.54,2500.0,4999.54,0.0,2.0,19325.0,16.802,-4998.737,1250.0,4998.737,0.0,3.999,21002.698,13.56,-4998.0,833.333,4998.0,0.0,5.998,11300.0
2019-12-10,40.22,-4995.62,121.951,4995.62,0.0,40.964,4904.878,7.77,-4999.54,2500.0,4999.54,0.0,2.0,19425.0,16.281,-4998.737,1250.0,4998.737,0.0,3.999,20351.076,13.05,-4998.0,833.333,4998.0,0.0,5.998,10875.0
2019-12-11,40.35,-4995.62,121.951,4995.62,0.0,40.964,4920.732,7.72,-4999.54,2500.0,4999.54,0.0,2.0,19299.999,16.699,-4998.737,1250.0,4998.737,0.0,3.999,20873.449,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2019-12-12,41.48,-4995.62,121.951,4995.62,0.0,40.964,5058.537,7.66,-4999.54,2500.0,4999.54,0.0,2.0,19150.0,17.035,-4998.737,1250.0,4998.737,0.0,3.999,21293.504,13.95,-4998.0,833.333,4998.0,0.0,5.998,11625.0
2019-12-13,42.05,-4995.62,121.951,4995.62,0.0,40.964,5128.049,7.74,-4999.54,2500.0,4999.54,0.0,2.0,19349.999,17.112,-4998.737,1250.0,4998.737,0.0,3.999,21390.44,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2019-12-16,41.86,-4995.62,121.951,4995.62,0.0,40.964,5104.878,7.93,-4999.54,2500.0,4999.54,0.0,2.0,19825.0,16.785,-4998.737,1250.0,4998.737,0.0,3.999,20981.157,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2019-12-17,41.76,-4995.62,121.951,4995.62,0.0,40.964,5092.683,8.45,-4999.54,2500.0,4999.54,0.0,2.0,21125.0,17.138,-4998.737,1250.0,4998.737,0.0,3.999,21422.751,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667
2019-12-18,42.37,-4995.62,121.951,4995.62,0.0,40.964,5167.073,9.24,-4999.54,2500.0,4999.54,0.0,2.0,23099.999,16.906,-4998.737,1250.0,4998.737,0.0,3.999,21131.947,12.28,-4998.0,833.333,4998.0,0.0,5.998,10233.333
2019-12-19,42.47,-4995.62,121.951,4995.62,0.0,40.964,5179.268,8.92,-4999.54,2500.0,4999.54,0.0,2.0,22300.0,16.776,-4998.737,1250.0,4998.737,0.0,3.999,20970.385,12.45,-4998.0,833.333,4998.0,0.0,5.998,10375.0
2019-12-20,41.91,-4995.62,121.951,4995.62,0.0,40.964,5110.976,9.14,-4999.54,2500.0,4999.54,0.0,2.0,22850.001,17.121,-4998.737,1250.0,4998.737,0.0,3.999,21401.212,12.69,-4998.0,833.333,4998.0,0.0,5.998,10575.0
2019-12-23,42.74,-4995.62,121.951,4995.62,0.0,40.964,5212.195,9.55,-4999.54,2500.0,4999.54,0.0,2.0,23875.0,17.164,-4998.737,1250.0,4998.737,0.0,3.999,21455.064,12.84,-4998.0,833.333,4998.0,0.0,5.998,10700.0
2019-12-24,42.41,-4995.62,121.951,4995.62,0.0,40.964,5171.951,8.95,-4999.54,2500.0,4999.54,0.0,2.0,22375.0,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2019-12-26,42.8,-4995.62,121.951,4995.62,0.0,40.964,5219.512,8.46,-4999.54,2500.0,4999.54,0.0,2.0,21150.0,16.621,-4998.737,1250.0,4998.737,0.0,3.999,20776.517,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333
2019-12-27,41.93,-4995.62,121.951,4995.62,0.0,40.964,5113.415,8.58,-4999.54,2500.0,4999.54,0.0,2.0,21450.0,16.552,-4998.737,1250.0,4998.737,0.0,3.999,20690.351,13.29,-4998.0,833.333,4998.0,0.0,5.998,11075.0
2019-12-30,41.03,-4995.62,121.951,4995.62,0.0,40.964,5003.658,8.66,-4999.54,2500.0,4999.54,0.0,2.0,21650.0,16.716,-4998.737,1250.0,4998.737,0.0,3.999,20894.992,13.35,-4998.0,833.333,4998.0,0.0,5.998,11125.0
2019-12-31,41.37,-4995.62,121.951,4995.62,0.0,40.964,5045.122,9.15,-4999.54,2500.0,4999.54,0.0,2.0,22874.999,16.083,-4998.737,1250.0,4998.737,0.0,3.999,20103.352,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-01-02,40.87,-4995.62,121.951,4995.62,0.0,40.964,4984.146,9.09,-4999.54,2500.0,4999.54,0.0,2.0,22725.0,16.561,-4998.737,1250.0,4998.737,0.0,3.999,20701.12,13.43,-4998.0,833.333,4998.0,0.0,5.998,11191.667
2020-01-03,40.43,-4995.62,121.951,4995.62,0.0,40.964,4930.488,9.02,-4999.54,2500.0,4999.54,0.0,2.0,22550.001,16.165,-4998.737,1250.0,4998.737,0.0,3.999,20205.672,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2020-01-06,40.22,-4995.62,121.951,4995.62,0.0,40.964,4904.878,8.94,-4999.54,2500.0,4999.54,0.0,2.0,22349.999,16.001,-4998.737,1250.0,4998.737,0.0,3.999,20001.03,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2020-01-07,40.19,-4995.62,121.951,4995.62,0.0,40.964,4901.219,8.61,-4999.54,2500.0,4999.54,0.0,2.0,21524.999,15.768,-4998.737,1250.0,4998.737,0.0,3.999,19710.224,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-01-08,39.93,-4995.62,121.951,4995.62,0.0,40.964,4869.512,7.95,-4999.54,2500.0,4999.54,0.0,2.0,19875.0,15.57,-4998.737,1250.0,4998.737,0.0,3.999,19462.5,13.46,-4998.0,833.333,4998.0,0.0,5.998,11216.667
2020-01-09,39.99,-4995.62,121.951,4995.62,0.0,40.964,4876.829,7.54,-4999.54,2500.0,4999.54,0.0,2.0,18850.0,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,13.25,-4998.0,833.333,4998.0,0.0,5.998,11041.667
2020-01-10,39.82,-4995.62,121.951,4995.62,0.0,40.964,4856.098,7.78,-4999.54,2500.0,4999.54,0.0,2.0,19450.001,15.699,-4998.737,1250.0,4998.737,0.0,3.999,19624.059,13.52,-4998.0,833.333,4998.0,0.0,5.998,11266.667
2020-01-13,40.22,-4995.62,121.951,4995.62,0.0,40.964,4904.878,9.34,-4999.54,2500.0,4999.54,0.0,2.0,23350.0,16.044,-4998.737,1250.0,4998.737,0.0,3.999,20054.884,13.48,-4998.0,833.333,4998.0,0.0,5.998,11233.333
2020-01-14,40.8,-4995.62,121.951,4995.62,0.0,40.964,4975.61,9.09,-4999.54,2500.0,4999.54,0.0,2.0,22725.0,20.964,-4998.737,1250.0,4998.737,0.0,3.999,26204.906,13.58,-4998.0,833.333,4998.0,0.0,5.998,11316.667
2020-01-15,40.93,-4995.62,121.951,4995.62,0.0,40.964,4991.463,9.1,-4999.54,2500.0,4999.54,0.0,2.0,22750.001,21.49,-4998.737,1250.0,4998.737,0.0,3.999,26861.913,13.66,-4998.0,833.333,4998.0,0.0,5.998,11383.333
2020-01-16,41.12,-4995.62,121.951,4995.62,0.0,40.964,5014.634,9.82,-4999.54,2500.0,4999.54,0.0,2.0,24549.999,21.451,-4998.737,1250.0,4998.737,0.0,3.999,26813.445,13.75,-4998.0,833.333,4998.0,0.0,5.998,11458.333
2020-01-17,41.02,-4995.62,121.951,4995.62,0.0,40.964,5002.439,10.03,-4999.54,2500.0,4999.54,0.0,2.0,25074.999,20.938,-4998.737,1250.0,4998.737,0.0,3.999,26172.593,13.77,-4998.0,833.333,4998.0,0.0,5.998,11475.0
2020-01-21,40.13,-4995.62,121.951,4995.62,0.0,40.964,4893.903,12.33,-4999.54,2500.0,4999.54,0.0,2.0,30825.0,19.827,-4998.737,1250.0,4998.737,0.0,3.999,24783.185,13.52,-4998.0,833.333,4998.0,0.0,5.998,11266.667
2020-01-22,40.58,-4995.62,121.951,4995.62,0.0,40.964,4948.781,13.74,-4999.54,2500.0,4999.54,0.0,2.0,34349.999,19.456,-4998.737,1250.0,4998.737,0.0,3.999,24320.047,13.52,-4998.0,833.333,4998.0,0.0,5.998,11266.667
2020-01-23,39.74,-4995.62,121.951,4995.62,0.0,40.964,4846.342,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,19.637,-4998.737,1250.0,4998.737,0.0,3.999,24546.232,13.57,-4998.0,833.333,4998.0,0.0,5.998,11308.333
2020-01-24,39.74,-4995.62,121.951,4995.62,0.0,40.964,4846.342,13.96,-4999.54,2500.0,4999.54,0.0,2.0,34900.0,19.99,-4998.737,1250.0,4998.737,0.0,3.999,24987.826,13.57,-4998.0,833.333,4998.0,0.0,5.998,11308.333
2020-01-27,38.99,-4995.62,121.951,4995.62,0.0,40.964,4754.878,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,20.059,-4998.737,1250.0,4998.737,0.0,3.999,25073.991,13.58,-4998.0,833.333,4998.0,0.0,5.998,11316.667
2020-01-28,38.48,-4995.62,121.951,4995.62,0.0,40.964,4692.683,14.18,-4999.54,2500.0,4999.54,0.0,2.0,35450.001,19.87,-4998.737,1250.0,4998.737,0.0,3.999,24837.036,13.56,-4998.0,833.333,4998.0,0.0,5.998,11300.0
2020-01-29,37.68,-4995.62,121.951,4995.62,0.0,40.964,4595.122,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,19.594,-4998.737,1250.0,4998.737,0.0,3.999,24492.376,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2020-01-30,37.45,-4995.62,121.951,4995.62,0.0,40.964,4567.073,12.9,-4999.54,2500.0,4999.54,0.0,2.0,32249.999,19.491,-4998.737,1250.0,4998.737,0.0,3.999,24363.132,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-01-31,36.53,-4995.62,121.951,4995.62,0.0,40.964,4454.878,13.04,-4999.54,2500.0,4999.54,0.0,2.0,32600.0,19.31,-4998.737,1250.0,4998.737,0.0,3.999,24136.946,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2020-02-03,36.92,-4995.62,121.951,4995.62,0.0,40.964,4502.439,14.34,-4999.54,2500.0,4999.54,0.0,2.0,35850.0,18.732,-4998.737,1250.0,4998.737,0.0,3.999,23415.315,13.65,-4998.0,833.333,4998.0,0.0,5.998,11375.0
2020-02-04,36.95,-4995.62,121.951,4995.62,0.0,40.964,4506.098,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,18.767,-4998.737,1250.0,4998.737,0.0,3.999,23458.4,13.155,-4998.0,833.333,4998.0,0.0,5.998,10962.5
2020-02-05,37.65,-4995.62,121.951,4995.62,0.0,40.964,4591.464,14.03,-4999.54,2500.0,4999.54,0.0,2.0,35074.999,18.706,-4998.737,1250.0,4998.737,0.0,3.999,23383.002,12.57,-4998.0,833.333,4998.0,0.0,5.998,10475.0
2020-02-06,37.55,-4995.62,121.951,4995.62,0.0,40.964,4579.268,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,18.749,-4998.737,1250.0,4998.737,0.0,3.999,23436.856,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-02-07,37.03,-4995.62,121.951,4995.62,0.0,40.964,4515.854,14.55,-4999.54,2500.0,4999.54,0.0,2.0,36375.0,19.051,-4998.737,1250.0,4998.737,0.0,3.999,23813.829,12.05,-4998.0,833.333,4998.0,0.0,5.998,10041.667
2020-02-10,36.46,-4995.62,121.951,4995.62,0.0,40.964,4446.341,14.83,-4999.54,2500.0,4999.54,0.0,2.0,37075.0,18.87,-4998.737,1250.0,4998.737,0.0,3.999,23587.644,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-02-11,36.46,-4995.62,121.951,4995.62,0.0,40.964,4446.341,14.32,-4999.54,2500.0,4999.54,0.0,2.0,35799.999,18.749,-4998.737,1250.0,4998.737,0.0,3.999,23436.856,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-02-12,36.95,-4995.62,121.951,4995.62,0.0,40.964,4506.098,13.97,-4999.54,2500.0,4999.54,0.0,2.0,34925.001,18.784,-4998.737,1250.0,4998.737,0.0,3.999,23479.939,10.35,-4998.0,833.333,4998.0,0.0,5.998,8625.0
2020-02-13,36.42,-4995.62,121.951,4995.62,0.0,40.964,4441.463,14.5,-4999.54,2500.0,4999.54,0.0,2.0,36250.0,14.243,-4998.737,1250.0,4998.737,0.0,3.999,17803.826,10.7,-4998.0,833.333,4998.0,0.0,5.998,8916.667
2020-02-14,36.06,-4995.62,121.951,4995.62,0.0,40.964,4397.561,14.22,-4999.54,2500.0,4999.54,0.0,2.0,35550.001,12.976,-4998.737,1250.0,4998.737,0.0,3.999,16220.546,10.7,-4998.0,833.333,4998.0,0.0,5.998,8916.667
2020-02-18,35.18,-4995.62,121.951,4995.62,0.0,40.964,4290.244,14.66,-4999.54,2500.0,4999.54,0.0,2.0,36650.0,12.856,-4998.737,1250.0,4998.737,0.0,3.999,16069.757,10.45,-4998.0,833.333,4998.0,0.0,5.998,8708.333
2020-02-19,34.99,-4995.62,121.951,4995.62,0.0,40.964,4267.073,16.09,-4999.54,2500.0,4999.54,0.0,2.0,40225.0,12.537,-4998.737,1250.0,4998.737,0.0,3.999,15671.244,10.45,-4998.0,833.333,4998.0,0.0,5.998,8708.333
2020-02-20,34.83,-4995.62,121.951,4995.62,0.0,40.964,4247.561,17.05,-4999.54,2500.0,4999.54,0.0,2.0,42624.998,12.322,-4998.737,1250.0,4998.737,0.0,3.999,15401.978,10.65,-4998.0,833.333,4998.0,0.0,5.998,8875.0
2020-02-21,34.0,-4995.62,121.951,4995.62,0.0,40.964,4146.341,16.49,-4999.54,2500.0,4999.54,0.0,2.0,41224.999,12.123,-4998.737,1250.0,4998.737,0.0,3.999,15154.254,10.7,-4998.0,833.333,4998.0,0.0,5.998,8916.667
2020-02-24,31.8,-4995.62,121.951,4995.62,0.0,40.964,3878.049,16.68,-4999.54,2500.0,4999.54,0.0,2.0,41700.001,11.176,-4998.737,1250.0,4998.737,0.0,3.999,13969.487,10.41,-4998.0,833.333,4998.0,0.0,5.998,8675.0
2020-02-25,31.78,-4995.62,121.951,4995.62,0.0,40.964,3875.61,16.35,-4999.54,2500.0,4999.54,0.0,2.0,40875.001,11.21,-4998.737,1250.0,4998.737,0.0,3.999,14012.569,10.52,-4998.0,833.333,4998.0,0.0,5.998,8766.667
2020-02-26,32.08,-4995.62,121.951,4995.62,0.0,40.964,3912.195,10.83,-4999.54,2500.0,4999.54,0.0,2.0,27075.0,10.969,-4998.737,1250.0,4998.737,0.0,3.999,13710.991,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-02-27,31.73,-4995.62,121.951,4995.62,0.0,40.964,3869.512,10.94,-4999.54,2500.0,4999.54,0.0,2.0,27349.999,10.736,-4998.737,1250.0,4998.737,0.0,3.999,13420.186,10.45,-4998.0,833.333,4998.0,0.0,5.998,8708.333
2020-02-28,32.27,-4995.62,121.951,4995.62,0.0,40.964,3935.366,10.97,-4999.54,2500.0,4999.54,0.0,2.0,27425.001,10.564,-4998.737,1250.0,4998.737,0.0,3.999,13204.774,10.05,-4998.0,833.333,4998.0,0.0,5.998,8375.0
2020-03-02,32.38,-4995.62,121.951,4995.62,0.0,40.964,3948.781,12.55,-4999.54,2500.0,4999.54,0.0,2.0,31375.0,10.581,-4998.737,1250.0,4998.737,0.0,3.999,13226.315,10.57,-4998.0,833.333,4998.0,0.0,5.998,8808.333
2020-03-03,31.61,-4995.62,121.951,4995.62,0.0,40.964,3854.878,12.15,-4999.54,2500.0,4999.54,0.0,2.0,30374.999,10.202,-4998.737,1250.0,4998.737,0.0,3.999,12752.408,10.6,-4998.0,833.333,4998.0,0.0,5.998,8833.334
2020-03-04,33.01,-4995.62,121.951,4995.62,0.0,40.964,4025.61,12.49,-4999.54,2500.0,4999.54,0.0,2.0,31224.999,10.245,-4998.737,1250.0,4998.737,0.0,3.999,12806.261,10.8,-4998.0,833.333,4998.0,0.0,5.998,9000.0
2020-03-05,32.0,-4995.62,121.951,4995.62,0.0,40.964,3902.439,12.81,-4999.54,2500.0,4999.54,0.0,2.0,32025.001,9.9,-4998.737,1250.0,4998.737,0.0,3.999,12375.436,10.8,-4998.0,833.333,4998.0,0.0,5.998,9000.0
2020-03-06,31.03,-4995.62,121.951,4995.62,0.0,40.964,3784.146,13.75,-4999.54,2500.0,4999.54,0.0,2.0,34375.0,9.59,-4998.737,1250.0,4998.737,0.0,3.999,11987.695,10.85,-4998.0,833.333,4998.0,0.0,5.998,9041.667
