date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,YUM_adj_close,YUM_cashflow,YUM_cml_units,YUM_cml_cost,YUM_gain_loss,YUM_avg_price,YUM_mktvalue,CHTR_adj_close,CHTR_cashflow,CHTR_cml_units,CHTR_cml_cost,CHTR_gain_loss,CHTR_avg_price,CHTR_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,DPZ_adj_close,DPZ_cashflow,DPZ_cml_units,DPZ_cml_cost,DPZ_gain_loss,DPZ_avg_price,DPZ_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,AMPE_adj_close,AMPE_cashflow,AMPE_cml_units,AMPE_cml_cost,AMPE_gain_loss,AMPE_avg_price,AMPE_mktvalue,TGTX_adj_close,TGTX_cashflow,TGTX_cml_units,TGTX_cml_cost,TGTX_gain_loss,TGTX_avg_price,TGTX_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,AM_adj_close,AM_cashflow,AM_cml_units,AM_cml_cost,AM_gain_loss,AM_avg_price,AM_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,PAM_adj_close,PAM_cashflow,PAM_cml_units,PAM_cml_cost,PAM_gain_loss,PAM_avg_price,PAM_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,JE_adj_close,JE_cashflow,JE_cml_units,JE_cml_cost,JE_gain_loss,JE_avg_price,JE_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue,MARK_adj_close,MARK_cashflow,MARK_cml_units,MARK_cml_cost,MARK_gain_loss,MARK_avg_price,MARK_mktvalue
2020-06-29,9.093,-4989.6,240.0,4989.6,1152.0,20.79,2182.295,18.815,-4971.65,170.0,4971.65,1150.9,29.245,3198.481,85.085,-4907.76,39.0,4907.76,343.59,125.84,3318.301,509.22,-4928.14,7.0,4928.14,1400.77,704.02,3564.54,20.192,-4985.82,126.0,4985.82,429.66,39.57,2544.133,365.292,-4975.55,10.0,4975.55,457.9,497.555,3652.922,11.05,-4997.71,337.0,4997.71,1374.96,14.83,3723.727,109.15,-4920.825,39.0,4920.825,1152.06,126.175,4256.85,0.66,-4999.325,3215.0,4999.325,610.85,1.555,2121.9,18.58,-4991.385,147.0,4991.385,1029.0,33.955,2731.26,8.441,-4992.225,555.0,4992.225,1326.45,8.995,4685.016,4.063,-4992.64,464.0,4992.64,-1665.76,10.76,1885.098,25.543,-4992.99,149.0,4992.99,2486.81,33.51,3805.844,10.65,-4987.71,261.0,4987.71,-4014.18,19.11,2779.65,1.93,-4998.098,980.0,4998.098,1793.4,5.1,1891.4,17.16,-4999.425,2865.0,4999.425,-4641.3,1.745,49163.449,24.22,-4966.0,65.0,4966.0,1105.65,76.4,1574.3,3.52,-4999.54,2747.0,4999.54,2444.83,1.82,9669.44,2.31,-4999.875,2985.0,4999.875,-2059.65,1.675,6895.35
2020-06-30,9.262,-4989.6,240.0,4989.6,1152.0,20.79,2222.974,18.993,-4971.65,170.0,4971.65,1150.9,29.245,3228.866,85.016,-4907.76,39.0,4907.76,343.59,125.84,3315.631,510.04,-4928.14,7.0,4928.14,1400.77,704.02,3570.28,19.599,-4985.82,126.0,4985.82,429.66,39.57,2469.496,365.559,-4975.55,10.0,4975.55,457.9,497.555,3655.594,11.05,-4997.71,337.0,4997.71,1374.96,14.83,3723.727,110.85,-4920.825,39.0,4920.825,1152.06,126.175,4323.15,0.64,-4999.325,3215.0,4999.325,610.85,1.555,2057.6,19.48,-4991.385,147.0,4991.385,1029.0,33.955,2863.56,8.422,-4992.225,555.0,4992.225,1326.45,8.995,4674.463,4.136,-4992.64,464.0,4992.64,-1665.76,10.76,1918.962,25.62,-4992.99,149.0,4992.99,2486.81,33.51,3817.452,10.49,-4987.71,261.0,4987.71,-4014.18,19.11,2737.89,1.88,-4998.098,980.0,4998.098,1793.4,5.1,1842.4,16.959,-4999.425,2865.0,4999.425,-4641.3,1.745,48586.72,24.34,-4966.0,65.0,4966.0,1105.65,76.4,1582.1,3.55,-4999.54,2747.0,4999.54,2444.83,1.82,9751.85,2.36,-4999.875,2985.0,4999.875,-2059.65,1.675,7044.6
2020-07-01,9.571,-4989.6,240.0,4989.6,1152.0,20.79,2297.153,19.473,-4971.65,170.0,4971.65,1150.9,29.245,3310.427,84.566,-4907.76,39.0,4907.76,343.59,125.84,3298.082,521.91,-4928.14,7.0,4928.14,1400.77,704.02,3653.37,19.968,-4985.82,126.0,4985.82,429.66,39.57,2516.009,371.763,-4975.55,10.0,4975.55,457.9,497.555,3717.635,11.02,-4997.71,337.0,4997.71,1374.96,14.83,3713.69,112.6,-4920.825,39.0,4920.825,1152.06,126.175,4391.4,0.61,-4999.325,3215.0,4999.325,610.85,1.555,1961.15,20.31,-4991.385,147.0,4991.385,1029.0,33.955,2985.57,8.565,-4992.225,555.0,4992.225,1326.45,8.995,4753.603,4.209,-4992.64,464.0,4992.64,-1665.76,10.76,1952.826,25.991,-4992.99,149.0,4992.99,2486.81,33.51,3872.589,10.78,-4987.71,261.0,4987.71,-4014.18,19.11,2813.58,2.0,-4998.098,980.0,4998.098,1793.4,5.1,1960.0,17.16,-4999.425,2865.0,4999.425,-4641.3,1.745,49163.449,23.95,-4966.0,65.0,4966.0,1105.65,76.4,1556.75,3.61,-4999.54,2747.0,4999.54,2444.83,1.82,9916.67,2.3,-4999.875,2985.0,4999.875,-2059.65,1.675,6865.5
2020-07-02,9.601,-4989.6,240.0,4989.6,1152.0,20.79,2304.331,19.624,-4971.65,170.0,4971.65,1150.9,29.245,3336.016,84.674,-4907.76,39.0,4907.76,343.59,125.84,3302.278,517.69,-4928.14,7.0,4928.14,1400.77,704.02,3623.83,19.977,-4985.82,126.0,4985.82,429.66,39.57,2517.09,370.16,-4975.55,10.0,4975.55,457.9,497.555,3701.605,11.298,-4997.71,337.0,4997.71,1374.96,14.83,3807.369,112.58,-4920.825,39.0,4920.825,1152.06,126.175,4390.62,0.66,-4999.325,3215.0,4999.325,610.85,1.555,2121.9,20.09,-4991.385,147.0,4991.385,1029.0,33.955,2953.23,8.489,-4992.225,555.0,4992.225,1326.45,8.995,4711.395,4.42,-4992.64,464.0,4992.64,-1665.76,10.76,2050.656,26.594,-4992.99,149.0,4992.99,2486.81,33.51,3962.547,10.39,-4987.71,261.0,4987.71,-4014.18,19.11,2711.79,1.94,-4998.098,980.0,4998.098,1793.4,5.1,1901.2,17.325,-4999.425,2865.0,4999.425,-4641.3,1.745,49636.176,24.1,-4966.0,65.0,4966.0,1105.65,76.4,1566.5,3.66,-4999.54,2747.0,4999.54,2444.83,1.82,10054.02,2.36,-4999.875,2985.0,4999.875,-2059.65,1.675,7044.6
2020-07-06,9.761,-4989.6,240.0,4989.6,1152.0,20.79,2342.617,19.022,-4971.65,170.0,4971.65,1150.9,29.245,3233.664,86.581,-4907.76,39.0,4907.76,343.59,125.84,3376.671,526.29,-4928.14,7.0,4928.14,1400.77,704.02,3684.03,20.149,-4985.82,126.0,4985.82,429.66,39.57,2538.724,380.956,-4975.55,10.0,4975.55,457.9,497.555,3809.559,11.467,-4997.71,337.0,4997.71,1374.96,14.83,3864.245,112.4,-4920.825,39.0,4920.825,1152.06,126.175,4383.6,0.69,-4999.325,3215.0,4999.325,610.85,1.555,2218.35,20.45,-4991.385,147.0,4991.385,1029.0,33.955,3006.15,8.622,-4992.225,555.0,4992.225,1326.45,8.995,4785.258,4.444,-4992.64,464.0,4992.64,-1665.76,10.76,2061.944,26.799,-4992.99,149.0,4992.99,2486.81,33.51,3993.017,11.65,-4987.71,261.0,4987.71,-4014.18,19.11,3040.65,1.91,-4998.098,980.0,4998.098,1793.4,5.1,1871.8,18.193,-4999.425,2865.0,4999.425,-4641.3,1.745,52122.712,24.52,-4966.0,65.0,4966.0,1105.65,76.4,1593.8,3.65,-4999.54,2747.0,4999.54,2444.83,1.82,10026.55,2.59,-4999.875,2985.0,4999.875,-2059.65,1.675,7731.15
2020-07-07,9.881,-4989.6,240.0,4989.6,1152.0,20.79,2371.331,18.805,-4971.65,170.0,4971.65,1150.9,29.245,3196.882,84.967,-4907.76,39.0,4907.76,343.59,125.84,3313.724,528.02,-4928.14,7.0,4928.14,1400.77,704.02,3696.14,20.089,-4985.82,126.0,4985.82,429.66,39.57,2531.152,377.137,-4975.55,10.0,4975.55,457.9,497.555,3771.365,11.189,-4997.71,337.0,4997.71,1374.96,14.83,3770.567,112.28,-4920.825,39.0,4920.825,1152.06,126.175,4378.92,0.67,-4999.325,3215.0,4999.325,610.85,1.555,2154.05,22.62,-4991.385,147.0,4991.385,1029.0,33.955,3325.14,8.527,-4992.225,555.0,4992.225,1326.45,8.995,4732.498,4.687,-4992.64,464.0,4992.64,-1665.76,10.76,2174.825,26.682,-4992.99,149.0,4992.99,2486.81,33.51,3975.606,11.22,-4987.71,261.0,4987.71,-4014.18,19.11,2928.42,1.89,-4998.098,980.0,4998.098,1793.4,5.1,1852.2,18.315,-4999.425,2865.0,4999.425,-4641.3,1.745,52472.526,23.57,-4966.0,65.0,4966.0,1105.65,76.4,1532.05,3.49,-4999.54,2747.0,4999.54,2444.83,1.82,9587.03,1.89,-4999.875,2985.0,4999.875,-2059.65,1.675,5641.65
2020-07-08,9.861,-4989.6,240.0,4989.6,1152.0,20.79,2366.546,19.003,-4971.65,170.0,4971.65,1150.9,29.245,3230.466,84.664,-4907.76,39.0,4907.76,343.59,125.84,3301.897,528.31,-4928.14,7.0,4928.14,1400.77,704.02,3698.17,20.337,-4985.82,126.0,4985.82,429.66,39.57,2562.521,380.105,-4975.55,10.0,4975.55,457.9,497.555,3801.05,11.338,-4997.71,337.0,4997.71,1374.96,14.83,3820.752,115.62,-4920.825,39.0,4920.825,1152.06,126.175,4509.18,0.67,-4999.325,3215.0,4999.325,610.85,1.555,2154.05,23.86,-4991.385,147.0,4991.385,1029.0,33.955,3507.42,8.67,-4992.225,555.0,4992.225,1326.45,8.995,4811.638,4.679,-4992.64,464.0,4992.64,-1665.76,10.76,2171.061,27.636,-4992.99,149.0,4992.99,2486.81,33.51,4117.799,11.46,-4987.71,261.0,4987.71,-4014.18,19.11,2991.06,1.87,-4998.098,980.0,4998.098,1793.4,5.1,1832.6,13.632,-4999.425,2865.0,4999.425,-4641.3,1.745,39056.576,24.23,-4966.0,65.0,4966.0,1105.65,76.4,1574.95,3.47,-4999.54,2747.0,4999.54,2444.83,1.82,9532.09,1.84,-4999.875,2985.0,4999.875,-2059.65,1.675,5492.4
2020-07-09,9.711,-4989.6,240.0,4989.6,1152.0,20.79,2330.653,18.617,-4971.65,170.0,4971.65,1150.9,29.245,3164.897,84.498,-4907.76,39.0,4907.76,343.59,125.84,3295.411,530.19,-4928.14,7.0,4928.14,1400.77,704.02,3711.33,20.157,-4985.82,126.0,4985.82,429.66,39.57,2539.806,381.451,-4975.55,10.0,4975.55,457.9,497.555,3814.507,11.089,-4997.71,337.0,4997.71,1374.96,14.83,3737.11,117.44,-4920.825,39.0,4920.825,1152.06,126.175,4580.16,0.69,-4999.325,3215.0,4999.325,610.85,1.555,2218.35,24.15,-4991.385,147.0,4991.385,1029.0,33.955,3550.05,8.803,-4992.225,555.0,4992.225,1326.45,8.995,4885.5,4.436,-4992.64,464.0,4992.64,-1665.76,10.76,2058.181,26.925,-4992.99,149.0,4992.99,2486.81,33.51,4011.879,10.98,-4987.71,261.0,4987.71,-4014.18,19.11,2865.78,1.77,-4998.098,980.0,4998.098,1793.4,5.1,1734.6,12.903,-4999.425,2865.0,4999.425,-4641.3,1.745,36967.13,23.43,-4966.0,65.0,4966.0,1105.65,76.4,1522.95,3.31,-4999.54,2747.0,4999.54,2444.83,1.82,9092.57,1.67,-4999.875,2985.0,4999.875,-2059.65,1.675,4984.95
2020-07-10,9.691,-4989.6,240.0,4989.6,1152.0,20.79,2325.867,18.777,-4971.65,170.0,4971.65,1150.9,29.245,3192.084,85.339,-4907.76,39.0,4907.76,343.59,125.84,3328.221,537.92,-4928.14,7.0,4928.14,1400.77,704.02,3765.44,20.398,-4985.82,126.0,4985.82,429.66,39.57,2570.093,394.126,-4975.55,10.0,4975.55,457.9,497.555,3941.261,11.347,-4997.71,337.0,4997.71,1374.96,14.83,3824.097,117.15,-4920.825,39.0,4920.825,1152.06,126.175,4568.85,0.69,-4999.325,3215.0,4999.325,610.85,1.555,2218.35,23.76,-4991.385,147.0,4991.385,1029.0,33.955,3492.72,8.67,-4992.225,555.0,4992.225,1326.45,8.995,4811.638,4.347,-4992.64,464.0,4992.64,-1665.76,10.76,2016.792,27.373,-4992.99,149.0,4992.99,2486.81,33.51,4078.623,11.36,-4987.71,261.0,4987.71,-4014.18,19.11,2964.96,1.74,-4998.098,980.0,4998.098,1793.4,5.1,1705.2,11.93,-4999.425,2865.0,4999.425,-4641.3,1.745,34178.049,24.38,-4966.0,65.0,4966.0,1105.65,76.4,1584.7,3.22,-4999.54,2747.0,4999.54,2444.83,1.82,8845.34,1.63,-4999.875,2985.0,4999.875,-2059.65,1.675,4865.55
2020-07-13,9.402,-4989.6,240.0,4989.6,1152.0,20.79,2256.474,18.579,-4971.65,170.0,4971.65,1150.9,29.245,3158.5,85.525,-4907.76,39.0,4907.76,343.59,125.84,3335.469,533.78,-4928.14,7.0,4928.14,1400.77,704.02,3736.46,20.037,-4985.82,126.0,4985.82,429.66,39.57,2524.662,397.164,-4975.55,10.0,4975.55,457.9,497.555,3971.639,11.377,-4997.71,337.0,4997.71,1374.96,14.83,3834.134,113.5,-4920.825,39.0,4920.825,1152.06,126.175,4426.5,0.67,-4999.325,3215.0,4999.325,610.85,1.555,2154.05,21.78,-4991.385,147.0,4991.385,1029.0,33.955,3201.66,8.489,-4992.225,555.0,4992.225,1326.45,8.995,4711.395,4.29,-4992.64,464.0,4992.64,-1665.76,10.76,1990.453,26.604,-4992.99,149.0,4992.99,2486.81,33.51,3963.998,11.5,-4987.71,261.0,4987.71,-4014.18,19.11,3001.5,1.72,-4998.098,980.0,4998.098,1793.4,5.1,1685.6,12.147,-4999.425,2865.0,4999.425,-4641.3,1.745,34802.049,23.55,-4966.0,65.0,4966.0,1105.65,76.4,1530.75,3.1,-4999.54,2747.0,4999.54,2444.83,1.82,8515.7,1.44,-4999.875,2985.0,4999.875,-2059.65,1.675,4298.4
2020-07-14,9.292,-4989.6,240.0,4989.6,1152.0,20.79,2230.152,18.514,-4971.65,170.0,4971.65,1150.9,29.245,3147.305,86.258,-4907.76,39.0,4907.76,343.59,125.84,3364.081,542.95,-4928.14,7.0,4928.14,1400.77,704.02,3800.65,19.865,-4985.82,126.0,4985.82,429.66,39.57,2503.028,398.074,-4975.55,10.0,4975.55,457.9,497.555,3980.742,11.824,-4997.71,337.0,4997.71,1374.96,14.83,3984.689,113.42,-4920.825,39.0,4920.825,1152.06,126.175,4423.38,0.68,-4999.325,3215.0,4999.325,610.85,1.555,2186.2,22.67,-4991.385,147.0,4991.385,1029.0,33.955,3332.49,8.575,-4992.225,555.0,4992.225,1326.45,8.995,4758.879,4.314,-4992.64,464.0,4992.64,-1665.76,10.76,2001.741,26.195,-4992.99,149.0,4992.99,2486.81,33.51,3903.058,11.48,-4987.71,261.0,4987.71,-4014.18,19.11,2996.28,1.68,-4998.098,980.0,4998.098,1793.4,5.1,1646.4,11.804,-4999.425,2865.0,4999.425,-4641.3,1.745,33818.777,24.53,-4966.0,65.0,4966.0,1105.65,76.4,1594.45,3.27,-4999.54,2747.0,4999.54,2444.83,1.82,8982.69,1.44,-4999.875,2985.0,4999.875,-2059.65,1.675,4298.4
2020-07-15,9.362,-4989.6,240.0,4989.6,1152.0,20.79,2246.903,19.934,-4971.65,170.0,4971.65,1150.9,29.245,3388.79,88.381,-4907.76,39.0,4907.76,343.59,125.84,3446.867,552.01,-4928.14,7.0,4928.14,1400.77,704.02,3864.07,20.355,-4985.82,126.0,4985.82,429.66,39.57,2564.685,409.335,-4975.55,10.0,4975.55,457.9,497.555,4093.347,11.804,-4997.71,337.0,4997.71,1374.96,14.83,3977.998,114.64,-4920.825,39.0,4920.825,1152.06,126.175,4470.96,0.65,-4999.325,3215.0,4999.325,610.85,1.555,2089.75,22.67,-4991.385,147.0,4991.385,1029.0,33.955,3332.49,8.537,-4992.225,555.0,4992.225,1326.45,8.995,4737.775,4.671,-4992.64,464.0,4992.64,-1665.76,10.76,2167.299,26.38,-4992.99,149.0,4992.99,2486.81,33.51,3930.626,11.69,-4987.71,261.0,4987.71,-4014.18,19.11,3051.09,1.87,-4998.098,980.0,4998.098,1793.4,5.1,1832.6,11.88,-4999.425,2865.0,4999.425,-4641.3,1.745,34036.23,26.0,-4966.0,65.0,4966.0,1105.65,76.4,1690.0,3.45,-4999.54,2747.0,4999.54,2444.83,1.82,9477.15,1.62,-4999.875,2985.0,4999.875,-2059.65,1.675,4835.7
2020-07-16,9.232,-4989.6,240.0,4989.6,1152.0,20.79,2215.795,19.812,-4971.65,170.0,4971.65,1150.9,29.245,3368.0,87.736,-4907.76,39.0,4907.76,343.59,125.84,3421.689,558.03,-4928.14,7.0,4928.14,1400.77,704.02,3906.21,20.243,-4985.82,126.0,4985.82,429.66,39.57,2550.623,403.239,-4975.55,10.0,4975.55,457.9,497.555,4032.394,11.764,-4997.71,337.0,4997.71,1374.96,14.83,3964.615,114.17,-4920.825,39.0,4920.825,1152.06,126.175,4452.63,0.66,-4999.325,3215.0,4999.325,610.85,1.555,2121.9,22.21,-4991.385,147.0,4991.385,1029.0,33.955,3264.87,8.812,-4992.225,555.0,4992.225,1326.45,8.995,4890.777,4.752,-4992.64,464.0,4992.64,-1665.76,10.76,2204.926,26.487,-4992.99,149.0,4992.99,2486.81,33.51,3946.587,11.46,-4987.71,261.0,4987.71,-4014.18,19.11,2991.06,1.9,-4998.098,980.0,4998.098,1793.4,5.1,1862.0,11.728,-4999.425,2865.0,4999.425,-4641.3,1.745,33601.326,26.44,-4966.0,65.0,4966.0,1105.65,76.4,1718.6,3.41,-4999.54,2747.0,4999.54,2444.83,1.82,9367.27,1.52,-4999.875,2985.0,4999.875,-2059.65,1.675,4537.2
2020-07-17,9.372,-4989.6,240.0,4989.6,1152.0,20.79,2249.295,20.273,-4971.65,170.0,4971.65,1150.9,29.245,3446.363,88.596,-4907.76,39.0,4907.76,343.59,125.84,3455.26,564.66,-4928.14,7.0,4928.14,1400.77,704.02,3952.62,19.943,-4985.82,126.0,4985.82,429.66,39.57,2512.764,386.121,-4975.55,10.0,4975.55,457.9,497.555,3861.211,11.993,-4997.71,337.0,4997.71,1374.96,14.83,4041.565,115.98,-4920.825,39.0,4920.825,1152.06,126.175,4523.22,0.67,-4999.325,3215.0,4999.325,610.85,1.555,2154.05,23.0,-4991.385,147.0,4991.385,1029.0,33.955,3381.0,8.85,-4992.225,555.0,4992.225,1326.45,8.995,4911.88,4.784,-4992.64,464.0,4992.64,-1665.76,10.76,2219.976,25.883,-4992.99,149.0,4992.99,2486.81,33.51,3856.628,11.05,-4987.71,261.0,4987.71,-4014.18,19.11,2884.05,1.89,-4998.098,980.0,4998.098,1793.4,5.1,1852.2,11.689,-4999.425,2865.0,4999.425,-4641.3,1.745,33487.871,26.46,-4966.0,65.0,4966.0,1105.65,76.4,1719.9,3.46,-4999.54,2747.0,4999.54,2444.83,1.82,9504.62,1.44,-4999.875,2985.0,4999.875,-2059.65,1.675,4298.4
2020-07-20,9.99,-4989.6,240.0,4989.6,1152.0,20.79,2397.653,19.878,-4971.65,170.0,4971.65,1150.9,29.245,3379.195,88.929,-4907.76,39.0,4907.76,343.59,125.84,3468.232,565.51,-4928.14,7.0,4928.14,1400.77,704.02,3958.57,20.252,-4985.82,126.0,4985.82,429.66,39.57,2551.705,387.318,-4975.55,10.0,4975.55,457.9,497.555,3873.184,11.635,-4997.71,337.0,4997.71,1374.96,14.83,3921.122,121.68,-4920.825,39.0,4920.825,1152.06,126.175,4745.52,0.8,-4999.325,3215.0,4999.325,610.85,1.555,2572.0,22.83,-4991.385,147.0,4991.385,1029.0,33.955,3356.01,9.449,-4992.225,555.0,4992.225,1326.45,8.995,5244.263,4.817,-4992.64,464.0,4992.64,-1665.76,10.76,2235.027,25.124,-4992.99,149.0,4992.99,2486.81,33.51,3743.453,11.02,-4987.71,261.0,4987.71,-4014.18,19.11,2876.22,1.93,-4998.098,980.0,4998.098,1793.4,5.1,1891.4,17.82,-4999.425,2865.0,4999.425,-4641.3,1.745,51054.348,26.69,-4966.0,65.0,4966.0,1105.65,76.4,1734.85,3.4,-4999.54,2747.0,4999.54,2444.83,1.82,9339.8,1.41,-4999.875,2985.0,4999.875,-2059.65,1.675,4208.85
2020-07-21,10.568,-4989.6,240.0,4989.6,1152.0,20.79,2536.439,20.197,-4971.65,170.0,4971.65,1150.9,29.245,3433.569,89.056,-4907.76,39.0,4907.76,343.59,125.84,3473.191,564.68,-4928.14,7.0,4928.14,1400.77,704.02,3952.76,21.256,-4985.82,126.0,4985.82,429.66,39.57,2678.262,383.736,-4975.55,10.0,4975.55,457.9,497.555,3837.365,12.291,-4997.71,337.0,4997.71,1374.96,14.83,4141.936,121.44,-4920.825,39.0,4920.825,1152.06,126.175,4736.16,0.79,-4999.325,3215.0,4999.325,610.85,1.555,2539.85,22.25,-4991.385,147.0,4991.385,1029.0,33.955,3270.75,9.611,-4992.225,555.0,4992.225,1326.45,8.995,5333.953,4.971,-4992.64,464.0,4992.64,-1665.76,10.76,2306.518,26.76,-4992.99,149.0,4992.99,2486.81,33.51,3987.213,11.58,-4987.71,261.0,4987.71,-4014.18,19.11,3022.38,1.89,-4998.098,980.0,4998.098,1793.4,5.1,1852.2,15.18,-4999.425,2865.0,4999.425,-4641.3,1.745,43490.742,26.58,-4966.0,65.0,4966.0,1105.65,76.4,1727.7,3.4,-4999.54,2747.0,4999.54,2444.83,1.82,9339.8,1.45,-4999.875,2985.0,4999.875,-2059.65,1.675,4328.25
2020-07-22,10.369,-4989.6,240.0,4989.6,1152.0,20.79,2488.582,20.941,-4971.65,170.0,4971.65,1150.9,29.245,3559.909,91.58,-4907.76,39.0,4907.76,343.59,125.84,3571.619,565.12,-4928.14,7.0,4928.14,1400.77,704.02,3955.84,21.222,-4985.82,126.0,4985.82,429.66,39.57,2673.935,385.033,-4975.55,10.0,4975.55,457.9,497.555,3850.327,12.162,-4997.71,337.0,4997.71,1374.96,14.83,4098.442,121.84,-4920.825,39.0,4920.825,1152.06,126.175,4751.76,0.79,-4999.325,3215.0,4999.325,610.85,1.555,2539.85,22.3,-4991.385,147.0,4991.385,1029.0,33.955,3278.1,9.516,-4992.225,555.0,4992.225,1326.45,8.995,5281.195,4.833,-4992.64,464.0,4992.64,-1665.76,10.76,2242.552,27.071,-4992.99,149.0,4992.99,2486.81,33.51,4033.644,12.3,-4987.71,261.0,4987.71,-4014.18,19.11,3210.3,1.84,-4998.098,980.0,4998.098,1793.4,5.1,1803.2,15.299,-4999.425,2865.0,4999.425,-4641.3,1.745,43831.104,27.24,-4966.0,65.0,4966.0,1105.65,76.4,1770.6,3.42,-4999.54,2747.0,4999.54,2444.83,1.82,9394.74,1.41,-4999.875,2985.0,4999.875,-2059.65,1.675,4208.85
2020-07-23,10.319,-4989.6,240.0,4989.6,1152.0,20.79,2476.618,20.32,-4971.65,170.0,4971.65,1150.9,29.245,3454.359,90.846,-4907.76,39.0,4907.76,343.59,125.84,3543.006,560.42,-4928.14,7.0,4928.14,1400.77,704.02,3922.94,21.273,-4985.82,126.0,4985.82,429.66,39.57,2680.425,377.315,-4975.55,10.0,4975.55,457.9,497.555,3773.146,12.042,-4997.71,337.0,4997.71,1374.96,14.83,4058.294,118.74,-4920.825,39.0,4920.825,1152.06,126.175,4630.86,0.88,-4999.325,3215.0,4999.325,610.85,1.555,2829.2,21.59,-4991.385,147.0,4991.385,1029.0,33.955,3173.73,8.974,-4992.225,555.0,4992.225,1326.45,8.995,4980.467,4.857,-4992.64,464.0,4992.64,-1665.76,10.76,2253.84,27.247,-4992.99,149.0,4992.99,2486.81,33.51,4059.761,12.29,-4987.71,261.0,4987.71,-4014.18,19.11,3207.69,1.78,-4998.098,980.0,4998.098,1793.4,5.1,1744.4,14.675,-4999.425,2865.0,4999.425,-4641.3,1.745,42044.201,26.35,-4966.0,65.0,4966.0,1105.65,76.4,1712.75,3.47,-4999.54,2747.0,4999.54,2444.83,1.82,9532.09,1.49,-4999.875,2985.0,4999.875,-2059.65,1.675,4447.65
2020-07-24,10.249,-4989.6,240.0,4989.6,1152.0,20.79,2459.867,19.784,-4971.65,170.0,4971.65,1150.9,29.245,3363.203,91.11,-4907.76,39.0,4907.76,343.59,125.84,3553.307,561.72,-4928.14,7.0,4928.14,1400.77,704.02,3932.04,21.067,-4985.82,126.0,4985.82,429.66,39.57,2654.465,382.846,-4975.55,10.0,4975.55,457.9,497.555,3828.459,11.983,-4997.71,337.0,4997.71,1374.96,14.83,4038.22,116.64,-4920.825,39.0,4920.825,1152.06,126.175,4548.96,0.96,-4999.325,3215.0,4999.325,610.85,1.555,3086.4,21.07,-4991.385,147.0,4991.385,1029.0,33.955,3097.29,8.974,-4992.225,555.0,4992.225,1326.45,8.995,4980.467,4.866,-4992.64,464.0,4992.64,-1665.76,10.76,2257.603,27.11,-4992.99,149.0,4992.99,2486.81,33.51,4039.448,12.28,-4987.71,261.0,4987.71,-4014.18,19.11,3205.08,1.78,-4998.098,980.0,4998.098,1793.4,5.1,1744.4,13.682,-4999.425,2865.0,4999.425,-4641.3,1.745,39198.395,26.17,-4966.0,65.0,4966.0,1105.65,76.4,1701.05,3.36,-4999.54,2747.0,4999.54,2444.83,1.82,9229.92,1.43,-4999.875,2985.0,4999.875,-2059.65,1.675,4268.55
