date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue
2019-04-09,36.3,-4995.62,42.017,4995.62,0.0,118.896,1525.198
2019-04-10,36.604,-4995.62,42.017,4995.62,0.0,118.896,1537.976
2019-04-11,36.595,-4995.62,42.017,4995.62,0.0,118.896,1537.588
2019-04-12,37.157,-4995.62,42.017,4995.62,0.0,118.896,1561.208
2019-04-15,37.313,-4995.62,42.017,4995.62,0.0,118.896,1567.79
2019-04-16,37.691,-4995.62,42.017,4995.62,0.0,118.896,1583.666
2019-04-17,37.682,-4995.62,42.017,4995.62,0.0,118.896,1583.278
2019-04-18,37.387,-4995.62,42.017,4995.62,0.0,118.896,1570.888
2019-04-22,36.714,-4995.62,42.017,4995.62,0.0,118.896,1542.622
2019-04-23,37.295,-4995.62,42.017,4995.62,0.0,118.896,1567.016
2019-04-24,35.645,-4995.62,42.017,4995.62,0.0,118.896,1497.706
2019-04-25,35.95,-4995.62,42.017,4995.62,0.0,118.896,1510.484
2019-04-26,36.244,-4995.62,42.017,4995.62,0.0,118.896,1522.875
2019-04-29,37.065,-4995.62,42.017,4995.62,0.0,118.896,1557.336
2019-04-30,36.429,-4995.62,42.017,4995.62,0.0,118.896,1530.619
2019-05-01,36.189,-4995.62,42.017,4995.62,0.0,118.896,1520.551
2019-05-02,36.816,-4995.62,42.017,4995.62,0.0,118.896,1546.881
2019-05-03,36.917,-4995.62,42.017,4995.62,0.0,118.896,1551.141
2019-05-06,36.65,-4995.62,42.017,4995.62,0.0,118.896,1539.912
2019-05-07,36.226,-4995.62,42.017,4995.62,0.0,118.896,1522.1
2019-05-08,36.484,-4995.62,42.017,4995.62,0.0,118.896,1532.942
2019-05-09,36.217,-4995.62,42.017,4995.62,0.0,118.896,1521.713
2019-05-10,36.429,-4995.62,42.017,4995.62,0.0,118.896,1530.619
2019-05-13,35.323,-4995.62,42.017,4995.62,0.0,118.896,1484.154
2019-05-14,35.636,-4995.62,42.017,4995.62,0.0,118.896,1497.319
2019-05-15,35.48,-4995.62,42.017,4995.62,0.0,118.896,1490.737
2019-05-16,35.885,-4995.62,42.017,4995.62,0.0,118.896,1507.774
2019-05-17,35.507,-4995.62,42.017,4995.62,0.0,118.896,1491.898
2019-05-20,35.664,-4995.62,42.017,4995.62,0.0,118.896,1498.481
2019-05-21,36.042,-4995.62,42.017,4995.62,0.0,118.896,1514.356
2019-05-22,35.581,-4995.62,42.017,4995.62,0.0,118.896,1494.996
2019-05-23,35.304,-4995.62,42.017,4995.62,0.0,118.896,1483.38
2019-05-24,35.701,-4995.62,42.017,4995.62,0.0,118.896,1500.03
2019-05-28,35.47,-4995.62,42.017,4995.62,0.0,118.896,1490.349
2019-05-29,34.991,-4995.62,42.017,4995.62,0.0,118.896,1470.215
2019-05-30,34.503,-4995.62,42.017,4995.62,0.0,118.896,1449.693
2019-05-31,34.023,-4995.62,42.017,4995.62,0.0,118.896,1429.558
2019-06-03,34.687,-4995.62,42.017,4995.62,0.0,118.896,1457.437
2019-06-04,35.599,-4995.62,42.017,4995.62,0.0,118.896,1495.77
2019-06-05,34.853,-4995.62,42.017,4995.62,0.0,118.896,1464.407
2019-06-06,34.844,-4995.62,42.017,4995.62,0.0,118.896,1464.019
2019-06-07,34.825,-4995.62,42.017,4995.62,0.0,118.896,1463.245
2019-06-10,34.752,-4995.62,42.017,4995.62,0.0,118.896,1460.148
2019-06-11,35.019,-4995.62,42.017,4995.62,0.0,118.896,1471.376
2019-06-12,35.056,-4995.62,42.017,4995.62,0.0,118.896,1472.925
2019-06-13,34.724,-4995.62,42.017,4995.62,0.0,118.896,1458.986
2019-06-14,34.272,-4995.62,42.017,4995.62,0.0,118.896,1440.013
2019-06-17,34.355,-4995.62,42.017,4995.62,0.0,118.896,1443.498
2019-06-18,35.332,-4995.62,42.017,4995.62,0.0,118.896,1484.541
2019-06-19,35.728,-4995.62,42.017,4995.62,0.0,118.896,1501.191
2019-06-20,36.079,-4995.62,42.017,4995.62,0.0,118.896,1515.905
2019-06-21,35.572,-4995.62,42.017,4995.62,0.0,118.896,1494.609
2019-06-24,35.645,-4995.62,42.017,4995.62,0.0,118.896,1497.706
2019-06-25,35.544,-4995.62,42.017,4995.62,0.0,118.896,1493.447
2019-06-26,36.244,-4995.62,42.017,4995.62,0.0,118.896,1522.875
2019-06-27,36.392,-4995.62,42.017,4995.62,0.0,118.896,1529.07
2019-06-28,36.383,-4995.62,42.017,4995.62,0.0,118.896,1528.683
2019-07-01,36.742,-4995.62,42.017,4995.62,0.0,118.896,1543.784
2019-07-02,36.355,-4995.62,42.017,4995.62,0.0,118.896,1527.521
2019-07-03,35.645,-4995.62,42.017,4995.62,0.0,118.896,1497.706
2019-07-05,34.669,-4995.62,42.017,4995.62,0.0,118.896,1456.663
2019-07-08,34.171,-4995.62,42.017,4995.62,0.0,118.896,1435.754
2019-07-09,33.885,-4995.62,42.017,4995.62,0.0,118.896,1423.75
2019-07-10,33.913,-4995.62,42.017,4995.62,0.0,118.896,1424.912
2019-07-11,33.95,-4995.62,42.017,4995.62,0.0,118.896,1426.461
2019-07-12,34.337,-4995.62,42.017,4995.62,0.0,118.896,1442.723
2019-07-15,34.77,-4995.62,42.017,4995.62,0.0,118.896,1460.922
2019-07-16,34.687,-4995.62,42.017,4995.62,0.0,118.896,1457.437
2019-07-17,34.622,-4995.62,42.017,4995.62,0.0,118.896,1454.727
2019-07-18,34.991,-4995.62,42.017,4995.62,0.0,118.896,1470.215
2019-07-19,35.212,-4995.62,42.017,4995.62,0.0,118.896,1479.508
2019-07-22,35.406,-4995.62,42.017,4995.62,0.0,118.896,1487.639
2019-07-23,36.005,-4995.62,42.017,4995.62,0.0,118.896,1512.807
2019-07-24,35.645,-4995.62,42.017,4995.62,0.0,118.896,1497.706
2019-07-25,33.885,-4995.62,42.017,4995.62,0.0,118.896,1423.75
2019-07-26,34.042,-4995.62,42.017,4995.62,0.0,118.896,1430.333
2019-07-29,33.839,-4995.62,42.017,4995.62,0.0,118.896,1421.814
2019-07-30,33.397,-4995.62,42.017,4995.62,0.0,118.896,1403.228
2019-07-31,33.332,-4995.62,42.017,4995.62,0.0,118.896,1400.518
2019-08-01,32.862,-4995.62,42.017,4995.62,0.0,118.896,1380.771
2019-08-02,31.498,-4995.62,42.017,4995.62,0.0,118.896,1323.464
2019-08-05,30.356,-4995.62,42.017,4995.62,0.0,118.896,1275.451
2019-08-06,30.522,-4995.62,42.017,4995.62,0.0,118.896,1282.421
2019-08-07,30.088,-4995.62,42.017,4995.62,0.0,118.896,1264.222
2019-08-08,30.088,-4995.62,42.017,4995.62,0.0,118.896,1264.222
2019-08-09,29.536,-4995.62,42.017,4995.62,0.0,118.896,1240.99
2019-08-12,29.121,-4995.62,42.017,4995.62,0.0,118.896,1223.566
2019-08-13,29.333,-4995.62,42.017,4995.62,0.0,118.896,1232.471
2019-08-14,28.411,-4995.62,42.017,4995.62,0.0,118.896,1193.751
2019-08-15,28.789,-4995.62,42.017,4995.62,0.0,118.896,1209.626
2019-08-16,29.517,-4995.62,42.017,4995.62,0.0,118.896,1240.215
2019-08-19,29.655,-4995.62,42.017,4995.62,0.0,118.896,1246.023
2019-08-20,29.784,-4995.62,42.017,4995.62,0.0,118.896,1251.444
2019-08-21,30.116,-4995.62,42.017,4995.62,0.0,118.896,1265.384
2019-08-22,29.674,-4995.62,42.017,4995.62,0.0,118.896,1246.798
2019-08-23,28.844,-4995.62,42.017,4995.62,0.0,118.896,1211.949
2019-08-26,29.388,-4995.62,42.017,4995.62,0.0,118.896,1234.795
2019-08-27,29.342,-4995.62,42.017,4995.62,0.0,118.896,1232.859
2019-08-28,29.268,-4995.62,42.017,4995.62,0.0,118.896,1229.761
2019-08-29,29.655,-4995.62,42.017,4995.62,0.0,118.896,1246.023
2019-08-30,29.959,-4995.62,42.017,4995.62,0.0,118.896,1258.801
2019-09-03,29.748,-4995.62,42.017,4995.62,0.0,118.896,1249.895
2019-09-04,30.651,-4995.62,42.017,4995.62,0.0,118.896,1287.841
2019-09-05,30.531,-4995.62,42.017,4995.62,0.0,118.896,1282.808
2019-09-06,31.13,-4995.62,42.017,4995.62,0.0,118.896,1307.976
2019-09-09,31.627,-4995.62,42.017,4995.62,0.0,118.896,1328.885
2019-09-10,32.872,-4995.62,42.017,4995.62,0.0,118.896,1381.158
2019-09-11,33.554,-4995.62,42.017,4995.62,0.0,118.896,1409.811
2019-09-12,33.931,-4995.62,42.017,4995.62,0.0,118.896,1425.686
2019-09-13,34.208,-4995.62,42.017,4995.62,0.0,118.896,1437.302
2019-09-16,34.484,-4995.62,42.017,4995.62,0.0,118.896,1448.919
2019-09-17,34.023,-4995.62,42.017,4995.62,0.0,118.896,1429.558
2019-09-18,33.931,-4995.62,42.017,4995.62,0.0,118.896,1425.686
2019-09-19,33.213,-4995.62,42.017,4995.62,0.0,118.896,1395.484
2019-09-20,33.775,-4995.62,42.017,4995.62,0.0,118.896,1419.104
2019-09-23,33.812,-4995.62,42.017,4995.62,0.0,118.896,1420.653
2019-09-24,33.664,-4995.62,42.017,4995.62,0.0,118.896,1414.457
2019-09-25,33.554,-4995.62,42.017,4995.62,0.0,118.896,1409.811
2019-09-26,33.941,-4995.62,42.017,4995.62,0.0,118.896,1426.074
2019-09-27,32.623,-4995.62,42.017,4995.62,0.0,118.896,1370.703
2019-09-30,32.918,-4995.62,42.017,4995.62,0.0,118.896,1383.094
2019-10-01,32.521,-4995.62,42.017,4995.62,0.0,118.896,1366.444
2019-10-02,31.858,-4995.62,42.017,4995.62,0.0,118.896,1338.565
2019-10-03,32.309,-4995.62,42.017,4995.62,0.0,118.896,1357.538
2019-10-04,32.531,-4995.62,42.017,4995.62,0.0,118.896,1366.831
2019-10-07,31.876,-4995.62,42.017,4995.62,0.0,118.896,1339.34
2019-10-08,31.987,-4995.62,42.017,4995.62,0.0,118.896,1343.986
2019-10-09,32.208,-4995.62,42.017,4995.62,0.0,118.896,1353.279
2019-10-10,32.291,-4995.62,42.017,4995.62,0.0,118.896,1356.764
2019-10-11,33.305,-4995.62,42.017,4995.62,0.0,118.896,1399.356
2019-10-14,33.12,-4995.62,42.017,4995.62,0.0,118.896,1391.612
2019-10-15,33.563,-4995.62,42.017,4995.62,0.0,118.896,1410.198
2019-10-16,33.378,-4995.62,42.017,4995.62,0.0,118.896,1402.454
2019-10-17,33.424,-4995.62,42.017,4995.62,0.0,118.896,1404.39
2019-10-18,33.342,-4995.62,42.017,4995.62,0.0,118.896,1400.905
2019-10-21,33.913,-4995.62,42.017,4995.62,0.0,118.896,1424.912
2019-10-22,34.42,-4995.62,42.017,4995.62,0.0,118.896,1446.208
2019-10-23,34.254,-4995.62,42.017,4995.62,0.0,118.896,1439.238
2019-10-24,33.812,-4995.62,42.017,4995.62,0.0,118.896,1420.653
2019-10-25,33.452,-4995.62,42.017,4995.62,0.0,118.896,1405.551
2019-10-28,33.646,-4995.62,42.017,4995.62,0.0,118.896,1413.683
2019-10-29,33.572,-4995.62,42.017,4995.62,0.0,118.896,1410.585
2019-10-30,33.434,-4995.62,42.017,4995.62,0.0,118.896,1404.777
2019-10-31,32.918,-4995.62,42.017,4995.62,0.0,118.896,1383.094
2019-11-01,33.885,-4995.62,42.017,4995.62,0.0,118.896,1423.75
2019-11-04,34.346,-4995.62,42.017,4995.62,0.0,118.896,1443.111
2019-11-05,34.834,-4995.62,42.017,4995.62,0.0,118.896,1463.632
2019-11-06,34.153,-4995.62,42.017,4995.62,0.0,118.896,1434.979
2019-11-07,34.604,-4995.62,42.017,4995.62,0.0,118.896,1453.952
2019-11-08,34.457,-4995.62,42.017,4995.62,0.0,118.896,1447.757
2019-11-11,34.245,-4995.62,42.017,4995.62,0.0,118.896,1438.851
2019-11-12,34.392,-4995.62,42.017,4995.62,0.0,118.896,1445.046
2019-11-13,34.06,-4995.62,42.017,4995.62,0.0,118.896,1431.107
2019-11-14,34.484,-4995.62,42.017,4995.62,0.0,118.896,1448.919
2019-11-15,34.705,-4995.62,42.017,4995.62,0.0,118.896,1458.211
2019-11-18,35.12,-4995.62,42.017,4995.62,0.0,118.896,1475.636
2019-11-19,35.59,-4995.62,42.017,4995.62,0.0,118.896,1495.383
2019-11-20,35.839,-4995.62,42.017,4995.62,0.0,118.896,1505.837
2019-11-21,35.609,-4995.62,42.017,4995.62,0.0,118.896,1496.157
2019-11-22,35.885,-4995.62,42.017,4995.62,0.0,118.896,1507.774
2019-11-25,36.244,-4995.62,42.017,4995.62,0.0,118.896,1522.875
2019-11-26,36.023,-4995.62,42.017,4995.62,0.0,118.896,1513.582
2019-11-27,36.373,-4995.62,42.017,4995.62,0.0,118.896,1528.295
2019-11-29,35.95,-4995.62,42.017,4995.62,0.0,118.896,1510.484
2019-12-02,35.821,-4995.62,42.017,4995.62,0.0,118.896,1505.063
2019-12-03,35.295,-4995.62,42.017,4995.62,0.0,118.896,1482.992
2019-12-04,35.636,-4995.62,42.017,4995.62,0.0,118.896,1497.319
2019-12-05,35.903,-4995.62,42.017,4995.62,0.0,118.896,1508.548
2019-12-06,36.797,-4995.62,42.017,4995.62,0.0,118.896,1546.107
2019-12-09,36.936,-4995.62,42.017,4995.62,0.0,118.896,1551.915
2019-12-10,37.065,-4995.62,42.017,4995.62,0.0,118.896,1557.336
2019-12-11,37.184,-4995.62,42.017,4995.62,0.0,118.896,1562.369
2019-12-12,38.226,-4995.62,42.017,4995.62,0.0,118.896,1606.123
2019-12-13,38.751,-4995.62,42.017,4995.62,0.0,118.896,1628.194
2019-12-16,38.576,-4995.62,42.017,4995.62,0.0,118.896,1620.837
2019-12-17,38.484,-4995.62,42.017,4995.62,0.0,118.896,1616.965
2019-12-18,39.046,-4995.62,42.017,4995.62,0.0,118.896,1640.585
2019-12-19,39.138,-4995.62,42.017,4995.62,0.0,118.896,1644.457
2019-12-20,38.622,-4995.62,42.017,4995.62,0.0,118.896,1622.773
2019-12-23,39.387,-4995.62,42.017,4995.62,0.0,118.896,1654.911
2019-12-24,39.083,-4995.62,42.017,4995.62,0.0,118.896,1642.133
2019-12-26,39.442,-4995.62,42.017,4995.62,0.0,118.896,1657.234
2019-12-27,40.322,-4995.62,42.017,4995.62,0.0,118.896,1694.211
2019-12-30,39.457,-4995.62,42.017,4995.62,0.0,118.896,1657.846
2019-12-31,39.784,-4995.62,42.017,4995.62,0.0,118.896,1671.584
2020-01-02,39.303,-4995.62,42.017,4995.62,0.0,118.896,1651.381
2020-01-03,38.88,-4995.62,42.017,4995.62,0.0,118.896,1633.603
2020-01-06,38.678,-4995.62,42.017,4995.62,0.0,118.896,1625.118
2020-01-07,38.649,-4995.62,42.017,4995.62,0.0,118.896,1623.905
2020-01-08,38.399,-4995.62,42.017,4995.62,0.0,118.896,1613.4
2020-01-09,38.457,-4995.62,42.017,4995.62,0.0,118.896,1615.824
2020-01-10,38.293,-4995.62,42.017,4995.62,0.0,118.896,1608.955
2020-01-13,38.678,-4995.62,42.017,4995.62,0.0,118.896,1625.118
2020-01-14,39.236,-4995.62,42.017,4995.62,0.0,118.896,1648.553
2020-01-15,39.361,-4995.62,42.017,4995.62,0.0,118.896,1653.806
2020-01-16,39.543,-4995.62,42.017,4995.62,0.0,118.896,1661.483
2020-01-17,39.447,-4995.62,42.017,4995.62,0.0,118.896,1657.442
2020-01-21,38.591,-4995.62,42.017,4995.62,0.0,118.896,1621.481
2020-01-22,39.024,-4995.62,42.017,4995.62,0.0,118.896,1639.664
2020-01-23,38.216,-4995.62,42.017,4995.62,0.0,118.896,1605.723
2020-01-24,38.216,-4995.62,42.017,4995.62,0.0,118.896,1605.723
2020-01-27,37.495,-4995.62,42.017,4995.62,0.0,118.896,1575.419
2020-01-28,37.005,-4995.62,42.017,4995.62,0.0,118.896,1554.812
2020-01-29,36.235,-4995.62,42.017,4995.62,0.0,118.896,1522.487
2020-01-30,36.014,-4995.62,42.017,4995.62,0.0,118.896,1513.194
2020-01-31,35.129,-4995.62,42.017,4995.62,0.0,118.896,1476.02
2020-02-03,35.504,-4995.62,42.017,4995.62,0.0,118.896,1491.779
2020-02-04,35.533,-4995.62,42.017,4995.62,0.0,118.896,1492.991
2020-02-05,36.206,-4995.62,42.017,4995.62,0.0,118.896,1521.275
2020-02-06,36.11,-4995.62,42.017,4995.62,0.0,118.896,1517.234
2020-02-07,35.61,-4995.62,42.017,4995.62,0.0,118.896,1496.223
2020-02-10,35.062,-4995.62,42.017,4995.62,0.0,118.896,1473.192
2020-02-11,35.062,-4995.62,42.017,4995.62,0.0,118.896,1473.192
2020-02-12,35.533,-4995.62,42.017,4995.62,0.0,118.896,1492.991
2020-02-13,35.024,-4995.62,42.017,4995.62,0.0,118.896,1471.576
2020-02-14,34.677,-4995.62,42.017,4995.62,0.0,118.896,1457.03
2020-02-18,33.831,-4995.62,42.017,4995.62,0.0,118.896,1421.473
2020-02-19,33.648,-4995.62,42.017,4995.62,0.0,118.896,1413.796
2020-02-20,33.494,-4995.62,42.017,4995.62,0.0,118.896,1407.331
2020-02-21,32.696,-4995.62,42.017,4995.62,0.0,118.896,1373.794
2020-02-24,30.581,-4995.62,42.017,4995.62,0.0,118.896,1284.902
