date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,QCOM_adj_close,QCOM_cashflow,QCOM_cml_units,QCOM_cml_cost,QCOM_gain_loss,QCOM_avg_price,QCOM_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue,ASX_adj_close,ASX_cashflow,ASX_cml_units,ASX_cml_cost,ASX_gain_loss,ASX_avg_price,ASX_mktvalue,TTD_adj_close,TTD_cashflow,TTD_cml_units,TTD_cml_cost,TTD_gain_loss,TTD_avg_price,TTD_mktvalue,VRNS_adj_close,VRNS_cashflow,VRNS_cml_units,VRNS_cml_cost,VRNS_gain_loss,VRNS_avg_price,VRNS_mktvalue,FIVN_adj_close,FIVN_cashflow,FIVN_cml_units,FIVN_cml_cost,FIVN_gain_loss,FIVN_avg_price,FIVN_mktvalue,VHC_adj_close,VHC_cashflow,VHC_cml_units,VHC_cml_cost,VHC_gain_loss,VHC_avg_price,VHC_mktvalue
2020-05-26,78.653,-4992.24,33.0,4992.24,1121.257,151.28,2595.534,179.829,-4704.84,14.0,4704.84,785.82,336.06,2517.603,75.926,-4890.9,30.0,4890.9,939.6,163.03,2277.788,49.387,-4947.6,42.0,4947.6,889.98,117.8,2074.273,3.778,-4995.25,689.0,4995.25,1247.09,7.25,2602.777,29.929,-4935.6,72.0,4935.6,1034.784,68.55,2154.888,27.663,-4978.4,80.0,4978.4,661.6,62.23,2213.067,95.88,-4882.02,33.0,4882.02,721.38,147.94,3164.04,7.3,-4996.56,1146.0,4996.56,1604.4,4.36,8365.8
2020-05-27,78.995,-4992.24,33.0,4992.24,1121.257,151.28,2606.842,180.066,-4704.84,14.0,4704.84,785.82,336.06,2520.931,77.162,-4890.9,30.0,4890.9,939.6,163.03,2314.866,50.282,-4947.6,42.0,4947.6,889.98,117.8,2111.824,3.815,-4995.25,689.0,4995.25,1247.09,7.25,2628.675,29.423,-4935.6,72.0,4935.6,1034.784,68.55,2118.456,27.703,-4978.4,80.0,4978.4,661.6,62.23,2216.267,98.61,-4882.02,33.0,4882.02,721.38,147.94,3254.13,7.54,-4996.56,1146.0,4996.56,1604.4,4.36,8640.84
2020-05-28,79.03,-4992.24,33.0,4992.24,1121.257,151.28,2607.989,179.66,-4704.84,14.0,4704.84,785.82,336.06,2515.246,76.014,-4890.9,30.0,4890.9,939.6,163.03,2280.415,48.863,-4947.6,42.0,4947.6,889.98,117.8,2052.232,3.787,-4995.25,689.0,4995.25,1247.09,7.25,2609.251,29.817,-4935.6,72.0,4935.6,1034.784,68.55,2146.824,27.887,-4978.4,80.0,4978.4,661.6,62.23,2230.933,100.9,-4882.02,33.0,4882.02,721.38,147.94,3329.7,6.45,-4996.56,1146.0,4996.56,1604.4,4.36,7391.7
2020-05-29,78.953,-4992.24,33.0,4992.24,1121.257,151.28,2605.45,181.493,-4704.84,14.0,4704.84,785.82,336.06,2540.898,78.71,-4890.9,30.0,4890.9,939.6,163.03,2361.285,48.911,-4947.6,42.0,4947.6,889.98,117.8,2054.273,3.834,-4995.25,689.0,4995.25,1247.09,7.25,2641.624,31.156,-4935.6,72.0,4935.6,1034.784,68.55,2243.232,28.13,-4978.4,80.0,4978.4,661.6,62.23,2250.4,104.2,-4882.02,33.0,4882.02,721.38,147.94,3438.6,6.65,-4996.56,1146.0,4996.56,1604.4,4.36,7620.9
2020-06-01,79.924,-4992.24,33.0,4992.24,1121.257,151.28,2637.491,181.077,-4704.84,14.0,4704.84,785.82,336.06,2535.074,77.59,-4890.9,30.0,4890.9,939.6,163.03,2327.711,49.592,-4947.6,42.0,4947.6,889.98,117.8,2082.844,3.9,-4995.25,689.0,4995.25,1247.09,7.25,2686.946,31.031,-4935.6,72.0,4935.6,1034.784,68.55,2234.232,28.513,-4978.4,80.0,4978.4,661.6,62.23,2281.067,107.23,-4882.02,33.0,4882.02,721.38,147.94,3538.59,6.72,-4996.56,1146.0,4996.56,1604.4,4.36,7701.12
2020-06-02,80.294,-4992.24,33.0,4992.24,1121.257,151.28,2649.701,183.137,-4704.84,14.0,4704.84,785.82,336.06,2563.915,82.359,-4890.9,30.0,4890.9,939.6,163.03,2470.766,50.544,-4947.6,42.0,4947.6,889.98,117.8,2122.844,3.984,-4995.25,689.0,4995.25,1247.09,7.25,2745.217,31.826,-4935.6,72.0,4935.6,1034.784,68.55,2291.472,29.103,-4978.4,80.0,4978.4,661.6,62.23,2328.267,107.07,-4882.02,33.0,4882.02,721.38,147.94,3533.31,6.63,-4996.56,1146.0,4996.56,1604.4,4.36,7597.98
2020-06-03,80.736,-4992.24,33.0,4992.24,1121.257,151.28,2664.288,183.582,-4704.84,14.0,4704.84,785.82,336.06,2570.154,82.486,-4890.9,30.0,4890.9,939.6,163.03,2474.591,51.564,-4947.6,42.0,4947.6,889.98,117.8,2165.701,4.144,-4995.25,689.0,4995.25,1247.09,7.25,2855.285,35.498,-4935.6,72.0,4935.6,1034.784,68.55,2555.856,28.733,-4978.4,80.0,4978.4,661.6,62.23,2298.667,100.82,-4882.02,33.0,4882.02,721.38,147.94,3327.06,6.92,-4996.56,1146.0,4996.56,1604.4,4.36,7930.32
2020-06-04,80.041,-4992.24,33.0,4992.24,1121.257,151.28,2641.342,181.166,-4704.84,14.0,4704.84,785.82,336.06,2536.322,84.379,-4890.9,30.0,4890.9,939.6,163.03,2531.373,52.75,-4947.6,42.0,4947.6,889.98,117.8,2215.496,4.088,-4995.25,689.0,4995.25,1247.09,7.25,2816.437,33.724,-4935.6,72.0,4935.6,1034.784,68.55,2428.128,28.047,-4978.4,80.0,4978.4,661.6,62.23,2243.733,94.72,-4882.02,33.0,4882.02,721.38,147.94,3125.76,6.58,-4996.56,1146.0,4996.56,1604.4,4.36,7540.68
2020-06-05,82.32,-4992.24,33.0,4992.24,1121.257,151.28,2716.571,185.405,-4704.84,14.0,4704.84,785.82,336.06,2595.667,86.841,-4890.9,30.0,4890.9,939.6,163.03,2605.22,53.644,-4947.6,42.0,4947.6,889.98,117.8,2253.047,4.219,-4995.25,689.0,4995.25,1247.09,7.25,2907.081,35.429,-4935.6,72.0,4935.6,1034.784,68.55,2550.888,28.077,-4978.4,80.0,4978.4,661.6,62.23,2246.133,97.24,-4882.02,33.0,4882.02,721.38,147.94,3208.92,6.66,-4996.56,1146.0,4996.56,1604.4,4.36,7632.36
2020-06-08,82.807,-4992.24,33.0,4992.24,1121.257,151.28,2732.632,186.554,-4704.84,14.0,4704.84,785.82,336.06,2611.752,89.606,-4890.9,30.0,4890.9,939.6,163.03,2688.187,54.004,-4947.6,42.0,4947.6,889.98,117.8,2268.149,4.182,-4995.25,689.0,4995.25,1247.09,7.25,2881.183,35.831,-4935.6,72.0,4935.6,1034.784,68.55,2579.832,29.387,-4978.4,80.0,4978.4,661.6,62.23,2350.933,96.99,-4882.02,33.0,4882.02,721.38,147.94,3200.67,6.65,-4996.56,1146.0,4996.56,1604.4,4.36,7620.9
2020-06-09,85.422,-4992.24,33.0,4992.24,1121.257,151.28,2818.923,187.98,-4704.84,14.0,4704.84,785.82,336.06,2631.718,88.017,-4890.9,30.0,4890.9,939.6,163.03,2640.525,55.014,-4947.6,42.0,4947.6,889.98,117.8,2310.598,4.097,-4995.25,689.0,4995.25,1247.09,7.25,2822.912,36.298,-4935.6,72.0,4935.6,1034.784,68.55,2613.456,28.19,-4978.4,80.0,4978.4,661.6,62.23,2255.2,96.07,-4882.02,33.0,4882.02,721.38,147.94,3170.31,6.63,-4996.56,1146.0,4996.56,1604.4,4.36,7597.98
2020-06-10,87.62,-4992.24,33.0,4992.24,1121.257,151.28,2891.447,194.952,-4704.84,14.0,4704.84,785.82,336.06,2729.333,89.253,-4890.9,30.0,4890.9,939.6,163.03,2677.595,55.928,-4947.6,42.0,4947.6,889.98,117.8,2348.965,4.266,-4995.25,689.0,4995.25,1247.09,7.25,2939.454,36.852,-4935.6,72.0,4935.6,1034.784,68.55,2653.344,28.657,-4978.4,80.0,4978.4,661.6,62.23,2292.533,100.64,-4882.02,33.0,4882.02,721.38,147.94,3321.12,6.46,-4996.56,1146.0,4996.56,1604.4,4.36,7403.16
2020-06-11,83.413,-4992.24,33.0,4992.24,1121.257,151.28,2752.628,184.484,-4704.84,14.0,4704.84,785.82,336.06,2582.772,82.398,-4890.9,30.0,4890.9,939.6,163.03,2471.943,53.488,-4947.6,42.0,4947.6,889.98,117.8,2246.517,4.05,-4995.25,689.0,4995.25,1247.09,7.25,2790.539,34.754,-4935.6,72.0,4935.6,1034.784,68.55,2502.288,27.687,-4978.4,80.0,4978.4,661.6,62.23,2214.933,101.22,-4882.02,33.0,4882.02,721.38,147.94,3340.26,6.11,-4996.56,1146.0,4996.56,1604.4,4.36,7002.06
2020-06-12,84.133,-4992.24,33.0,4992.24,1121.257,151.28,2776.392,185.94,-4704.84,14.0,4704.84,785.82,336.06,2603.155,83.595,-4890.9,30.0,4890.9,939.6,163.03,2507.837,54.421,-4947.6,42.0,4947.6,889.98,117.8,2285.7,4.172,-4995.25,689.0,4995.25,1247.09,7.25,2874.708,35.451,-4935.6,72.0,4935.6,1034.784,68.55,2552.472,28.413,-4978.4,80.0,4978.4,661.6,62.23,2273.067,100.92,-4882.02,33.0,4882.02,721.38,147.94,3330.36,6.04,-4996.56,1146.0,4996.56,1604.4,4.36,6921.84
2020-06-15,85.174,-4992.24,33.0,4992.24,1121.257,151.28,2810.728,187.128,-4704.84,14.0,4704.84,785.82,336.06,2619.794,84.722,-4890.9,30.0,4890.9,939.6,163.03,2541.671,54.441,-4947.6,42.0,4947.6,889.98,117.8,2286.516,4.182,-4995.25,689.0,4995.25,1247.09,7.25,2881.183,37.06,-4935.6,72.0,4935.6,1034.784,68.55,2668.32,28.827,-4978.4,80.0,4978.4,661.6,62.23,2306.133,103.58,-4882.02,33.0,4882.02,721.38,147.94,3418.14,6.2,-4996.56,1146.0,4996.56,1604.4,4.36,7105.2
2020-06-16,87.431,-4992.24,33.0,4992.24,1121.257,151.28,2885.219,191.714,-4704.84,14.0,4704.84,785.82,336.06,2683.992,87.792,-4890.9,30.0,4890.9,939.6,163.03,2633.758,54.227,-4947.6,42.0,4947.6,889.98,117.8,2277.537,4.21,-4995.25,689.0,4995.25,1247.09,7.25,2900.607,37.203,-4935.6,72.0,4935.6,1034.784,68.55,2678.616,29.523,-4978.4,80.0,4978.4,661.6,62.23,2361.867,104.14,-4882.02,33.0,4882.02,721.38,147.94,3436.62,6.21,-4996.56,1146.0,4996.56,1604.4,4.36,7116.66
2020-06-17,87.309,-4992.24,33.0,4992.24,1121.257,151.28,2881.204,192.377,-4704.84,14.0,4704.84,785.82,336.06,2693.282,88.204,-4890.9,30.0,4890.9,939.6,163.03,2646.115,55.005,-4947.6,42.0,4947.6,889.98,117.8,2310.19,4.266,-4995.25,689.0,4995.25,1247.09,7.25,2939.454,38.244,-4935.6,72.0,4935.6,1034.784,68.55,2753.568,29.377,-4978.4,80.0,4978.4,661.6,62.23,2350.133,103.52,-4882.02,33.0,4882.02,721.38,147.94,3416.16,6.16,-4996.56,1146.0,4996.56,1604.4,4.36,7059.36
2020-06-18,87.344,-4992.24,33.0,4992.24,1121.257,151.28,2882.351,194.437,-4704.84,14.0,4704.84,785.82,336.06,2722.123,88.184,-4890.9,30.0,4890.9,939.6,163.03,2645.526,54.979,-4947.6,42.0,4947.6,889.98,117.8,2309.115,4.191,-4995.25,689.0,4995.25,1247.09,7.25,2887.657,39.439,-4935.6,72.0,4935.6,1034.784,68.55,2839.608,29.173,-4978.4,80.0,4978.4,661.6,62.23,2333.867,103.06,-4882.02,33.0,4882.02,721.38,147.94,3400.98,6.45,-4996.56,1146.0,4996.56,1604.4,4.36,7391.7
2020-06-19,86.845,-4992.24,33.0,4992.24,1121.257,151.28,2865.88,193.279,-4704.84,14.0,4704.84,785.82,336.06,2705.9,87.096,-4890.9,30.0,4890.9,939.6,163.03,2612.869,54.156,-4947.6,42.0,4947.6,889.98,117.8,2274.571,4.182,-4995.25,689.0,4995.25,1247.09,7.25,2881.183,39.478,-4935.6,72.0,4935.6,1034.784,68.55,2842.416,29.167,-4978.4,80.0,4978.4,661.6,62.23,2333.333,100.79,-4882.02,33.0,4882.02,721.38,147.94,3326.07,6.41,-4996.56,1146.0,4996.56,1604.4,4.36,7345.86
2020-06-22,89.117,-4992.24,33.0,4992.24,1121.257,151.28,2940.862,198.647,-4704.84,14.0,4704.84,785.82,336.06,2781.052,87.409,-4890.9,30.0,4890.9,939.6,163.03,2622.284,54.832,-4947.6,42.0,4947.6,889.98,117.8,2302.947,4.285,-4995.25,689.0,4995.25,1247.09,7.25,2952.403,40.28,-4935.6,72.0,4935.6,1034.784,68.55,2900.16,29.287,-4978.4,80.0,4978.4,661.6,62.23,2342.933,108.63,-4882.02,33.0,4882.02,721.38,147.94,3584.79,6.74,-4996.56,1146.0,4996.56,1604.4,4.36,7724.04
2020-06-23,91.019,-4992.24,33.0,4992.24,1121.257,151.28,3003.634,199.974,-4704.84,14.0,4704.84,785.82,336.06,2799.632,87.625,-4890.9,30.0,4890.9,939.6,163.03,2628.756,55.576,-4947.6,42.0,4947.6,889.98,117.8,2334.201,4.229,-4995.25,689.0,4995.25,1247.09,7.25,2913.556,41.003,-4935.6,72.0,4935.6,1034.784,68.55,2952.216,29.89,-4978.4,80.0,4978.4,661.6,62.23,2391.2,106.53,-4882.02,33.0,4882.02,721.38,147.94,3515.49,6.53,-4996.56,1146.0,4996.56,1604.4,4.36,7483.38
2020-06-24,89.413,-4992.24,33.0,4992.24,1121.257,151.28,2950.614,195.943,-4704.84,14.0,4704.84,785.82,336.06,2743.199,87.419,-4890.9,30.0,4890.9,939.6,163.03,2622.578,55.4,-4947.6,42.0,4947.6,889.98,117.8,2326.799,4.135,-4995.25,689.0,4995.25,1247.09,7.25,2848.81,39.637,-4935.6,72.0,4935.6,1034.784,68.55,2853.864,29.44,-4978.4,80.0,4978.4,661.6,62.23,2355.2,103.64,-4882.02,33.0,4882.02,721.38,147.94,3420.12,6.45,-4996.56,1146.0,4996.56,1604.4,4.36,7391.7
2020-06-25,90.6,-4992.24,33.0,4992.24,1121.257,151.28,2989.785,198.419,-4704.84,14.0,4704.84,785.82,336.06,2777.863,87.243,-4890.9,30.0,4890.9,939.6,163.03,2617.282,55.85,-4947.6,42.0,4947.6,889.98,117.8,2345.716,4.21,-4995.25,689.0,4995.25,1247.09,7.25,2900.607,40.971,-4935.6,72.0,4935.6,1034.784,68.55,2949.912,29.643,-4978.4,80.0,4978.4,661.6,62.23,2371.467,106.97,-4882.02,33.0,4882.02,721.38,147.94,3530.01,6.49,-4996.56,1146.0,4996.56,1604.4,4.36,7437.54
2020-06-26,87.816,-4992.24,33.0,4992.24,1121.257,151.28,2897.921,194.447,-4704.84,14.0,4704.84,785.82,336.06,2722.261,86.321,-4890.9,30.0,4890.9,939.6,163.03,2589.627,55.155,-4947.6,42.0,4947.6,889.98,117.8,2316.518,4.153,-4995.25,689.0,4995.25,1247.09,7.25,2861.759,40.703,-4935.6,72.0,4935.6,1034.784,68.55,2930.616,29.127,-4978.4,80.0,4978.4,661.6,62.23,2330.133,107.72,-4882.02,33.0,4882.02,721.38,147.94,3554.76,6.37,-4996.56,1146.0,4996.56,1604.4,4.36,7300.02
2020-06-29,89.84,-4992.24,33.0,4992.24,1121.257,151.28,2964.709,196.537,-4704.84,14.0,4704.84,785.82,336.06,2751.518,87.292,-4890.9,30.0,4890.9,939.6,163.03,2618.753,55.214,-4947.6,42.0,4947.6,889.98,117.8,2318.985,4.247,-4995.25,689.0,4995.25,1247.09,7.25,2926.505,40.615,-4935.6,72.0,4935.6,1034.784,68.55,2924.28,29.323,-4978.4,80.0,4978.4,661.6,62.23,2345.867,107.72,-4882.02,33.0,4882.02,721.38,147.94,3554.76,6.35,-4996.56,1146.0,4996.56,1604.4,4.36,7277.1
2020-06-30,90.59,-4992.24,33.0,4992.24,1121.257,151.28,2989.457,201.558,-4704.84,14.0,4704.84,785.82,336.06,2821.818,89.449,-4890.9,30.0,4890.9,939.6,163.03,2683.479,55.586,-4947.6,42.0,4947.6,889.98,117.8,2334.612,4.266,-4995.25,689.0,4995.25,1247.09,7.25,2939.454,40.65,-4935.6,72.0,4935.6,1034.784,68.55,2926.8,29.493,-4978.4,80.0,4978.4,661.6,62.23,2359.467,110.67,-4882.02,33.0,4882.02,721.38,147.94,3652.11,6.5,-4996.56,1146.0,4996.56,1604.4,4.36,7449.0
2020-07-01,90.418,-4992.24,33.0,4992.24,1121.257,151.28,2983.802,202.737,-4704.84,14.0,4704.84,785.82,336.06,2838.318,88.047,-4890.9,30.0,4890.9,939.6,163.03,2641.407,55.635,-4947.6,42.0,4947.6,889.98,117.8,2336.668,4.266,-4995.25,689.0,4995.25,1247.09,7.25,2939.454,42.914,-4935.6,72.0,4935.6,1034.784,68.55,3089.808,31.413,-4978.4,80.0,4978.4,661.6,62.23,2513.067,114.13,-4882.02,33.0,4882.02,721.38,147.94,3766.29,6.96,-4996.56,1146.0,4996.56,1604.4,4.36,7976.16
2020-07-02,90.418,-4992.24,33.0,4992.24,1121.257,151.28,2983.802,204.282,-4704.84,14.0,4704.84,785.82,336.06,2859.948,90.097,-4890.9,30.0,4890.9,939.6,163.03,2702.897,57.397,-4947.6,42.0,4947.6,889.98,117.8,2410.692,4.586,-4995.25,689.0,4995.25,1247.09,7.25,3159.589,44.293,-4935.6,72.0,4935.6,1034.784,68.55,3189.096,32.86,-4978.4,80.0,4978.4,661.6,62.23,2628.8,113.58,-4882.02,33.0,4882.02,721.38,147.94,3748.14,6.87,-4996.56,1146.0,4996.56,1604.4,4.36,7873.02
2020-07-06,92.837,-4992.24,33.0,4992.24,1121.257,151.28,3063.62,208.679,-4704.84,14.0,4704.84,785.82,336.06,2921.512,91.126,-4890.9,30.0,4890.9,939.6,163.03,2733.789,60.589,-4947.6,42.0,4947.6,889.98,117.8,2544.756,4.539,-4995.25,689.0,4995.25,1247.09,7.25,3127.217,44.708,-4935.6,72.0,4935.6,1034.784,68.55,3218.976,33.117,-4978.4,80.0,4978.4,661.6,62.23,2649.333,115.35,-4882.02,33.0,4882.02,721.38,147.94,3806.55,6.96,-4996.56,1146.0,4996.56,1604.4,4.36,7976.16
2020-07-07,92.549,-4992.24,33.0,4992.24,1121.257,151.28,3054.113,206.253,-4704.84,14.0,4704.84,785.82,336.06,2887.541,90.361,-4890.9,30.0,4890.9,939.6,163.03,2710.841,59.444,-4947.6,42.0,4947.6,889.98,117.8,2496.641,4.37,-4995.25,689.0,4995.25,1247.09,7.25,3010.674,45.071,-4935.6,72.0,4935.6,1034.784,68.55,3245.112,33.567,-4978.4,80.0,4978.4,661.6,62.23,2685.333,114.68,-4882.02,33.0,4882.02,721.38,147.94,3784.44,6.83,-4996.56,1146.0,4996.56,1604.4,4.36,7827.18
2020-07-08,94.704,-4992.24,33.0,4992.24,1121.257,151.28,3125.244,210.789,-4704.84,14.0,4704.84,785.82,336.06,2951.046,91.725,-4890.9,30.0,4890.9,939.6,163.03,2751.736,61.285,-4947.6,42.0,4947.6,889.98,117.8,2573.954,4.388,-4995.25,689.0,4995.25,1247.09,7.25,3023.624,46.249,-4935.6,72.0,4935.6,1034.784,68.55,3329.928,34.413,-4978.4,80.0,4978.4,661.6,62.23,2753.067,118.2,-4882.02,33.0,4882.02,721.38,147.94,3900.6,7.0,-4996.56,1146.0,4996.56,1604.4,4.36,8022.0
2020-07-09,95.112,-4992.24,33.0,4992.24,1121.257,151.28,3138.684,212.265,-4704.84,14.0,4704.84,785.82,336.06,2971.706,91.45,-4890.9,30.0,4890.9,939.6,163.03,2743.498,63.429,-4947.6,42.0,4947.6,889.98,117.8,2664.016,4.454,-4995.25,689.0,4995.25,1247.09,7.25,3068.945,46.3,-4935.6,72.0,4935.6,1034.784,68.55,3333.6,34.32,-4978.4,80.0,4978.4,661.6,62.23,2745.6,120.94,-4882.02,33.0,4882.02,721.38,147.94,3991.02,6.83,-4996.56,1146.0,4996.56,1604.4,4.36,7827.18
2020-07-10,95.278,-4992.24,33.0,4992.24,1121.257,151.28,3144.174,211.621,-4704.84,14.0,4704.84,785.82,336.06,2962.694,90.724,-4890.9,30.0,4890.9,939.6,163.03,2721.727,62.518,-4947.6,42.0,4947.6,889.98,117.8,2625.77,4.52,-4995.25,689.0,4995.25,1247.09,7.25,3114.267,46.198,-4935.6,72.0,4935.6,1034.784,68.55,3326.256,34.103,-4978.4,80.0,4978.4,661.6,62.23,2728.267,119.06,-4882.02,33.0,4882.02,721.38,147.94,3928.98,6.69,-4996.56,1146.0,4996.56,1604.4,4.36,7666.74
2020-07-13,94.838,-4992.24,33.0,4992.24,1121.257,151.28,3129.67,205.084,-4704.84,14.0,4704.84,785.82,336.06,2871.18,89.567,-4890.9,30.0,4890.9,939.6,163.03,2687.01,63.713,-4947.6,42.0,4947.6,889.98,117.8,2675.942,4.473,-4995.25,689.0,4995.25,1247.09,7.25,3081.895,43.063,-4935.6,72.0,4935.6,1034.784,68.55,3100.536,33.34,-4978.4,80.0,4978.4,661.6,62.23,2667.2,110.78,-4882.02,33.0,4882.02,721.38,147.94,3655.74,6.29,-4996.56,1146.0,4996.56,1604.4,4.36,7208.34
2020-07-14,96.408,-4992.24,33.0,4992.24,1121.257,151.28,3181.461,206.352,-4704.84,14.0,4704.84,785.82,336.06,2888.928,90.597,-4890.9,30.0,4890.9,939.6,163.03,2717.902,65.563,-4947.6,42.0,4947.6,889.98,117.8,2753.666,4.473,-4995.25,689.0,4995.25,1247.09,7.25,3081.895,43.204,-4935.6,72.0,4935.6,1034.784,68.55,3110.688,34.777,-4978.4,80.0,4978.4,661.6,62.23,2782.133,112.51,-4882.02,33.0,4882.02,721.38,147.94,3712.83,5.52,-4996.56,1146.0,4996.56,1604.4,4.36,6325.92
2020-07-15,97.071,-4992.24,33.0,4992.24,1121.257,151.28,3203.341,206.045,-4704.84,14.0,4704.84,785.82,336.06,2884.629,90.763,-4890.9,30.0,4890.9,939.6,163.03,2722.903,64.682,-4947.6,42.0,4947.6,889.98,117.8,2716.655,4.435,-4995.25,689.0,4995.25,1247.09,7.25,3055.996,43.637,-4935.6,72.0,4935.6,1034.784,68.55,3141.864,34.76,-4978.4,80.0,4978.4,661.6,62.23,2780.8,112.73,-4882.02,33.0,4882.02,721.38,147.94,3720.09,5.65,-4996.56,1146.0,4996.56,1604.4,4.36,6474.9
2020-07-16,95.876,-4992.24,33.0,4992.24,1121.257,151.28,3163.924,201.964,-4704.84,14.0,4704.84,785.82,336.06,2827.502,89.439,-4890.9,30.0,4890.9,939.6,163.03,2683.185,65.201,-4947.6,42.0,4947.6,889.98,117.8,2738.451,4.398,-4995.25,689.0,4995.25,1247.09,7.25,3030.098,42.911,-4935.6,72.0,4935.6,1034.784,68.55,3089.592,34.49,-4978.4,80.0,4978.4,661.6,62.23,2759.2,110.56,-4882.02,33.0,4882.02,721.38,147.94,3648.48,5.14,-4996.56,1146.0,4996.56,1604.4,4.36,5890.44
2020-07-17,95.683,-4992.24,33.0,4992.24,1121.257,151.28,3157.532,200.934,-4704.84,14.0,4704.84,785.82,336.06,2813.082,90.45,-4890.9,30.0,4890.9,939.6,163.03,2713.489,65.015,-4947.6,42.0,4947.6,889.98,117.8,2730.637,4.341,-4995.25,689.0,4995.25,1247.09,7.25,2991.251,43.303,-4935.6,72.0,4935.6,1034.784,68.55,3117.816,35.193,-4978.4,80.0,4978.4,661.6,62.23,2815.467,112.06,-4882.02,33.0,4882.02,721.38,147.94,3697.98,5.15,-4996.56,1146.0,4996.56,1604.4,4.36,5901.9
2020-07-20,97.699,-4992.24,33.0,4992.24,1121.257,151.28,3224.073,209.571,-4704.84,14.0,4704.84,785.82,336.06,2933.992,91.371,-4890.9,30.0,4890.9,939.6,163.03,2741.144,65.495,-4947.6,42.0,4947.6,889.98,117.8,2750.788,4.426,-4995.25,689.0,4995.25,1247.09,7.25,3049.522,45.765,-4935.6,72.0,4935.6,1034.784,68.55,3295.08,36.53,-4978.4,80.0,4978.4,661.6,62.23,2922.4,118.24,-4882.02,33.0,4882.02,721.38,147.94,3901.92,5.37,-4996.56,1146.0,4996.56,1604.4,4.36,6154.02
2020-07-21,96.351,-4992.24,33.0,4992.24,1121.257,151.28,3179.576,206.748,-4704.84,14.0,4704.84,785.82,336.06,2894.474,90.528,-4890.9,30.0,4890.9,939.6,163.03,2715.842,66.396,-4947.6,42.0,4947.6,889.98,117.8,2788.621,4.501,-4995.25,689.0,4995.25,1247.09,7.25,3101.318,44.408,-4935.6,72.0,4935.6,1034.784,68.55,3197.376,35.62,-4978.4,80.0,4978.4,661.6,62.23,2849.6,116.06,-4882.02,33.0,4882.02,721.38,147.94,3829.98,5.32,-4996.56,1146.0,4996.56,1604.4,4.36,6096.72
2020-07-22,96.621,-4992.24,33.0,4992.24,1121.257,151.28,3188.508,209.719,-4704.84,14.0,4704.84,785.82,336.06,2936.071,90.812,-4890.9,30.0,4890.9,939.6,163.03,2724.374,67.101,-4947.6,42.0,4947.6,889.98,117.8,2818.231,4.52,-4995.25,689.0,4995.25,1247.09,7.25,3114.267,44.332,-4935.6,72.0,4935.6,1034.784,68.55,3191.904,35.383,-4978.4,80.0,4978.4,661.6,62.23,2830.667,115.58,-4882.02,33.0,4882.02,721.38,147.94,3814.14,5.19,-4996.56,1146.0,4996.56,1604.4,4.36,5947.74
2020-07-23,92.224,-4992.24,33.0,4992.24,1121.257,151.28,3043.378,200.598,-4704.84,14.0,4704.84,785.82,336.06,2808.368,87.939,-4890.9,30.0,4890.9,939.6,163.03,2638.171,65.965,-4947.6,42.0,4947.6,889.98,117.8,2770.527,4.435,-4995.25,689.0,4995.25,1247.09,7.25,3055.996,42.439,-4935.6,72.0,4935.6,1034.784,68.55,3055.608,34.88,-4978.4,80.0,4978.4,661.6,62.23,2790.4,112.82,-4882.02,33.0,4882.02,721.38,147.94,3723.06,5.13,-4996.56,1146.0,4996.56,1604.4,4.36,5878.98
2020-07-24,91.995,-4992.24,33.0,4992.24,1121.257,151.28,3035.839,199.37,-4704.84,14.0,4704.84,785.82,336.06,2791.174,87.174,-4890.9,30.0,4890.9,939.6,163.03,2615.223,72.359,-4947.6,42.0,4947.6,889.98,117.8,3039.067,4.407,-4995.25,689.0,4995.25,1247.09,7.25,3036.573,42.607,-4935.6,72.0,4935.6,1034.784,68.55,3067.704,33.887,-4978.4,80.0,4978.4,661.6,62.23,2710.933,111.44,-4882.02,33.0,4882.02,721.38,147.94,3677.52,5.0,-4996.56,1146.0,4996.56,1604.4,4.36,5730.0
2020-07-27,94.175,-4992.24,33.0,4992.24,1121.257,151.28,3107.789,201.895,-4704.84,14.0,4704.84,785.82,336.06,2826.532,90.911,-4890.9,30.0,4890.9,939.6,163.03,2727.316,81.514,-4947.6,42.0,4947.6,889.98,117.8,3423.577,4.67,-4995.25,689.0,4995.25,1247.09,7.25,3217.86,43.216,-4935.6,72.0,4935.6,1034.784,68.55,3111.552,34.203,-4978.4,80.0,4978.4,661.6,62.23,2736.267,114.35,-4882.02,33.0,4882.02,721.38,147.94,3773.55,5.15,-4996.56,1146.0,4996.56,1604.4,4.36,5901.9
