date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,ABQQ_adj_close,ABQQ_cashflow,ABQQ_cml_units,ABQQ_cml_cost,ABQQ_gain_loss,ABQQ_avg_price,ABQQ_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,294.498,5097.76,111.74,17.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13846.135,392464.302,19230.75,13076.91,0.049,0.0,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197.42,296.209,5097.76,-30.2,17.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1203.045,7940.1,2940.225,6.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,888156.525,16874.973,11874.981,0.019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5000.0,2880000.015,14400.0,800.0,0.005,0.0,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,2777.5,11110.0,6110.5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,0.0,2499.4,8333.333,5000.0,2499.8,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,338.594,5197.42,-30.2,15.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1884613.493,18846.135,13076.91,0.01,0.0,,,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,,0.0,23124.956,374999.395,16874.973,16249.975,0.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1195.33,6155.95,1158.05,5.15,0.0,0.0,-5000.0,1151.472,5757.36,759.92,5.0,0.0,0.0,1003.25,770.416,5000.0,1008.25,6.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1000000.0,10000.0,800.0,0.01,0.0,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17220.0,1111.0,11110.0,13332.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,0.0,-5000.0,12294.099,7499.4,2499.8,0.61,0.0,0.0,-393.68,455.341,5140.8,138.72,11.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,32854.515,11499.08,6499.48,0.35,0.0,,,,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,829644.719,28124.956,16249.975,0.034,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1145.658,6003.25,1008.25,5.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164.2,303.943,5197.42,528.5,17.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1666.133,6248.0,1249.6,3.75,0.0
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2960.25,3873.22,7940.1,-4527.25,2.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1096.64,2039.75,-4527.25,1.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3000.05,1014.801,2039.75,149.25,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6811.555,12168.339,11499.08,7436.905,0.945,0.0,,,,,,,,0.0,32999.999,526315.795,10000.0,17999.999,0.019,0.0,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1129.915,1999.95,149.25,1.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,30679.364,11811.555,7436.905,0.385,0.0,,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,0.0,-5000.0,805.301,4606.32,138.72,5.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,0.0,3074.354,11608.978,7499.4,449.964,0.646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2222.3,14197.133,4259.14,-1388.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,3166666.537,37999.999,17999.999,0.012,0.0,,,,,,,
2019-10-23,,,,,,,,0.0,-5000.0,26825.098,8074.354,449.964,0.301,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,0.0,-1135.85,3225.807,5000.0,-1134.315,1.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,,0.0,10437.476,1138662.15,28124.956,-5749.99,0.025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,0.0,-2437.76,733.49,4606.32,228.48,6.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1923.08,2355766.701,18846.135,-769.23,0.008,0.0,,,,,,,,,,,,,,
2019-11-25,,,,,,,,0.0,1374.49,15832.068,8074.354,2612.291,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4149.92,8723.272,5757.36,-5589.92,0.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,0.0,-5000.0,12499.0,6374.49,2612.291,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-645.1,1275.117,6003.25,-492.1,4.708,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1588.8,2154.483,6248.0,-1931.2,2.9,0.0
2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,2272.0,6588.8,-1931.2,2.9,0.0
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1566.08,2279.862,6588.8,-22.72,2.89,0.0
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,2303.888,6566.08,-22.72,2.85,0.0
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1475.2,2303.888,6566.08,-22.72,2.85,0.0
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,2777.5,22220.0,13332.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,2232.827,6475.2,-22.72,2.9,0.0
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3547.3,1369.829,1999.95,-308.45,1.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,1543747.62,15437.476,-5749.99,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,1.7,-1135.85,3225.807,5000.0,-1134.315,1.55,5483.871,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,7.62,-2437.76,733.49,4606.32,228.48,6.28,5589.197,0.011,1943.739,1389511.739,15437.476,693.749,0.011,15437.476,21.167,164.2,303.943,5197.42,528.5,17.1,6433.564,2.6,-1830.6,2367.673,6155.95,-3108.45,2.6,6155.95,0.705,-4149.92,8723.272,5757.36,-5589.92,0.66,6149.907,6.59,-645.1,1275.117,6003.25,-492.1,4.708,8403.019,1.69,-3547.3,1369.829,1999.95,-308.45,1.46,2315.011,0.47,-2222.3,14197.133,4259.14,-1388.85,0.3,6672.653,8.0,12776.0,2777.5,22220.0,13332.0,8.0,22220.0,0.285,-1437.785,41444.053,11811.555,-1249.9,0.285,11811.555,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,2.95,1702.4,2194.983,6475.2,113.6,2.95,6475.2
2020-01-03,1.7,-1135.85,3225.807,5000.0,-1134.315,1.55,5483.871,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,7.44,-2437.76,733.49,4606.32,228.48,6.28,5457.169,0.013,1943.739,1389511.739,15437.476,693.749,0.011,18063.653,20.547,164.2,303.943,5197.42,528.5,17.1,6245.157,2.95,-1830.6,2367.673,6155.95,-3108.45,2.6,6984.636,0.692,-4149.92,8723.272,5757.36,-5589.92,0.66,6036.504,6.42,-645.1,1275.117,6003.25,-492.1,4.708,8186.249,1.71,-3547.3,1369.829,1999.95,-308.45,1.46,2342.407,0.54,-2222.3,14197.133,4259.14,-1388.85,0.3,7666.452,8.0,12776.0,2777.5,22220.0,13332.0,8.0,22220.0,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,3.29,1702.4,2194.983,6475.2,113.6,2.95,7221.494
2020-01-06,1.7,-1135.85,3225.807,5000.0,-1134.315,1.55,5483.871,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,7.3,-2437.76,733.49,4606.32,228.48,6.28,5354.48,0.01,1943.739,1389511.739,15437.476,693.749,0.011,13895.117,20.1,164.2,303.943,5197.42,528.5,17.1,6109.392,2.8,-1830.6,2367.673,6155.95,-3108.45,2.6,6629.485,0.705,-4149.92,8723.272,5757.36,-5589.92,0.66,6149.907,5.86,-645.1,1275.117,6003.25,-492.1,4.708,7472.184,1.61,-3547.3,1369.829,1999.95,-308.45,1.46,2205.424,0.55,-2222.3,14197.133,4259.14,-1388.85,0.3,7808.423,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,37999.999,3.25,1702.4,2194.983,6475.2,113.6,2.95,7133.695
2020-01-07,1.7,-1135.85,3225.807,5000.0,-1134.315,1.55,5483.871,0.4,-0.4,15936.224,6374.49,-1374.89,0.4,6374.49,7.23,-2437.76,733.49,4606.32,228.48,6.28,5303.136,0.01,1943.739,1389511.739,15437.476,693.749,0.011,13895.117,19.946,164.2,303.943,5197.42,528.5,17.1,6062.291,3.55,-1830.6,2367.673,6155.95,-3108.45,2.6,8405.24,0.736,-4149.92,8723.272,5757.36,-5589.92,0.66,6420.328,5.83,-645.1,1275.117,6003.25,-492.1,4.708,7433.93,1.51,-3547.3,1369.829,1999.95,-308.45,1.46,2068.441,0.53,-2222.3,14197.133,4259.14,-1388.85,0.3,7524.48,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,3.25,1702.4,2194.983,6475.2,113.6,2.95,7133.695
2020-01-08,1.7,-1135.85,3225.807,5000.0,-1134.315,1.55,5483.871,0.32,-0.4,15936.224,6374.49,-1374.89,0.4,5099.592,7.28,-2437.76,733.49,4606.32,228.48,6.28,5339.81,0.01,1943.739,1389511.739,15437.476,693.749,0.011,13895.117,20.875,164.2,303.943,5197.42,528.5,17.1,6344.902,3.7,-1830.6,2367.673,6155.95,-3108.45,2.6,8760.391,0.743,-4149.92,8723.272,5757.36,-5589.92,0.66,6481.391,5.374,-645.1,1275.117,6003.25,-492.1,4.708,6852.477,1.51,-3547.3,1369.829,1999.95,-308.45,1.46,2068.441,0.53,-2222.3,14197.133,4259.14,-1388.85,0.3,7524.48,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,42222.224,3.25,1702.4,2194.983,6475.2,113.6,2.95,7133.695
2020-01-09,1.7,-1135.85,3225.807,5000.0,-1134.315,1.55,5483.871,0.5,-0.4,15936.224,6374.49,-1374.89,0.4,7968.112,7.24,-2437.76,733.49,4606.32,228.48,6.28,5310.47,0.01,1943.739,1389511.739,15437.476,693.749,0.011,13895.117,20.857,164.2,303.943,5197.42,528.5,17.1,6339.36,3.35,-1830.6,2367.673,6155.95,-3108.45,2.6,7931.705,0.715,-4149.92,8723.272,5757.36,-5589.92,0.66,6237.139,5.19,-645.1,1275.117,6003.25,-492.1,4.708,6617.856,1.52,-3547.3,1369.829,1999.95,-308.45,1.46,2082.14,0.55,-2222.3,14197.133,4259.14,-1388.85,0.3,7808.423,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,44333.331,3.15,1702.4,2194.983,6475.2,113.6,2.95,6914.196
2020-01-10,1.75,-1135.85,3225.807,5000.0,-1134.315,1.55,5645.161,0.53,-0.4,15936.224,6374.49,-1374.89,0.4,8446.199,7.16,-2437.76,733.49,4606.32,228.48,6.28,5251.791,0.01,1943.739,1389511.739,15437.476,693.749,0.011,13895.117,20.52,164.2,303.943,5197.42,528.5,17.1,6236.845,3.45,-1830.6,2367.673,6155.95,-3108.45,2.6,8168.473,0.75,-4149.92,8723.272,5757.36,-5589.92,0.66,6542.454,5.13,-645.1,1275.117,6003.25,-492.1,4.708,6541.349,1.5,-3547.3,1369.829,1999.95,-308.45,1.46,2054.743,0.54,-2222.3,14197.133,4259.14,-1388.85,0.3,7666.452,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,48555.556,3.15,1702.4,2194.983,6475.2,113.6,2.95,6914.196
2020-01-13,1.75,-1135.85,3225.807,5000.0,-1134.315,1.55,5645.161,0.53,-0.4,15936.224,6374.49,-1374.89,0.4,8446.199,6.9,-2437.76,733.49,4606.32,228.48,6.28,5061.084,0.008,1943.739,1389511.739,15437.476,693.749,0.011,11393.996,20.766,164.2,303.943,5197.42,528.5,17.1,6311.654,3.65,-1830.6,2367.673,6155.95,-3108.45,2.6,8642.008,0.705,-4149.92,8723.272,5757.36,-5589.92,0.66,6149.907,4.89,-645.1,1275.117,6003.25,-492.1,4.708,6235.321,1.39,-3547.3,1369.829,1999.95,-308.45,1.46,1904.062,0.56,-2222.3,14197.133,4259.14,-1388.85,0.3,7950.395,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.2,-1437.785,41444.053,11811.555,-1249.9,0.285,8288.811,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,50666.668,3.15,1702.4,2194.983,6475.2,113.6,2.95,6914.196
2020-01-14,1.5,-1135.85,3225.807,5000.0,-1134.315,1.55,4838.71,0.52,-0.4,15936.224,6374.49,-1374.89,0.4,8286.836,7.04,-2437.76,733.49,4606.32,228.48,6.28,5163.773,0.014,1943.739,1389511.739,15437.476,693.749,0.011,19453.165,20.748,164.2,303.943,5197.42,528.5,17.1,6306.112,3.4,-1830.6,2367.673,6155.95,-3108.45,2.6,8050.089,0.67,-4149.92,8723.272,5757.36,-5589.92,0.66,5844.592,4.91,-645.1,1275.117,6003.25,-492.1,4.708,6260.823,1.52,-3547.3,1369.829,1999.95,-308.45,1.46,2082.14,0.55,-2222.3,14197.133,4259.14,-1388.85,0.3,7808.423,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,2.8,1702.4,2194.983,6475.2,113.6,2.95,6145.952
2020-01-15,0.28,-1135.85,3225.807,5000.0,-1134.315,1.55,903.548,0.52,-0.4,15936.224,6374.49,-1374.89,0.4,8286.836,7.01,-2437.76,733.49,4606.32,228.48,6.28,5141.768,0.008,1943.739,1389511.739,15437.476,693.749,0.011,11116.094,20.629,164.2,303.943,5197.42,528.5,17.1,6270.092,3.35,-1830.6,2367.673,6155.95,-3108.45,2.6,7931.705,0.674,-4149.92,8723.272,5757.36,-5589.92,0.66,5879.486,5.2,-645.1,1275.117,6003.25,-492.1,4.708,6630.607,1.46,-3547.3,1369.829,1999.95,-308.45,1.46,1999.95,0.55,-2222.3,14197.133,4259.14,-1388.85,0.3,7808.423,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,3.25,1702.4,2194.983,6475.2,113.6,2.95,7133.695
2020-01-16,0.35,-1135.85,3225.807,5000.0,-1134.315,1.55,1129.032,0.52,-0.4,15936.224,6374.49,-1374.89,0.4,8286.836,7.15,-2437.76,733.49,4606.32,228.48,6.28,5244.457,0.012,1943.739,1389511.739,15437.476,693.749,0.011,16674.141,20.465,164.2,303.943,5197.42,528.5,17.1,6220.22,3.3,-1830.6,2367.673,6155.95,-3108.45,2.6,7813.322,0.67,-4149.92,8723.272,5757.36,-5589.92,0.66,5844.592,5.155,-645.1,1275.117,6003.25,-492.1,4.708,6573.227,1.51,-3547.3,1369.829,1999.95,-308.45,1.46,2068.441,0.57,-2222.3,14197.133,4259.14,-1388.85,0.3,8092.366,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,3.25,1702.4,2194.983,6475.2,113.6,2.95,7133.695
2020-01-17,0.45,-1135.85,3225.807,5000.0,-1134.315,1.55,1451.613,0.52,-0.4,15936.224,6374.49,-1374.89,0.4,8286.836,7.33,-2437.76,733.49,4606.32,228.48,6.28,5376.485,0.011,1943.739,1389511.739,15437.476,693.749,0.011,15284.629,20.62,164.2,303.943,5197.42,528.5,17.1,6267.322,3.35,-1830.6,2367.673,6155.95,-3108.45,2.6,7931.705,0.69,-4149.92,8723.272,5757.36,-5589.92,0.66,6019.058,5.014,-645.1,1275.117,6003.25,-492.1,4.708,6393.435,1.44,-3547.3,1369.829,1999.95,-308.45,1.46,1972.553,0.59,-2222.3,14197.133,4259.14,-1388.85,0.3,8376.308,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,50666.668,3.0,1702.4,2194.983,6475.2,113.6,2.95,6584.949
2020-01-21,0.5,-1135.85,3225.807,5000.0,-1134.315,1.55,1612.903,0.52,-0.4,15936.224,6374.49,-1374.89,0.4,8286.836,7.29,-2437.76,733.49,4606.32,228.48,6.28,5347.145,0.013,1943.739,1389511.739,15437.476,693.749,0.011,18063.653,20.055,164.2,303.943,5197.42,528.5,17.1,6095.539,3.3,-1830.6,2367.673,6155.95,-3108.45,2.6,7813.322,0.67,-4149.92,8723.272,5757.36,-5589.92,0.66,5844.592,5.15,-645.1,1275.117,6003.25,-492.1,4.708,6566.851,1.48,-3547.3,1369.829,1999.95,-308.45,1.46,2027.347,0.6,-2222.3,14197.133,4259.14,-1388.85,0.3,8518.28,10.0,12776.0,2777.5,22220.0,13332.0,8.0,27775.0,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,0.004,-1923.08,2355766.701,18846.135,-769.23,0.008,9423.067,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,46444.443,2.76,1702.4,2194.983,6475.2,113.6,2.95,6058.153
