date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,MAA_adj_close,MAA_cashflow,MAA_cml_units,MAA_cml_cost,MAA_gain_loss,MAA_avg_price,MAA_mktvalue,TGTX_adj_close,TGTX_cashflow,TGTX_cml_units,TGTX_cml_cost,TGTX_gain_loss,TGTX_avg_price,TGTX_mktvalue,AYX_adj_close,AYX_cashflow,AYX_cml_units,AYX_cml_cost,AYX_gain_loss,AYX_avg_price,AYX_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,HASI_adj_close,HASI_cashflow,HASI_cml_units,HASI_cml_cost,HASI_gain_loss,HASI_avg_price,HASI_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue
2020-07-30,9.322,-4989.6,240.0,4989.6,1152.0,20.79,2237.331,20.376,-4994.055,171.0,4994.055,1157.67,29.205,3484.33,113.583,-4848.084,24.0,4848.084,867.84,202.004,2725.988,20.0,-4992.12,147.0,4992.12,1029.0,33.96,2940.0,173.49,-4936.48,64.0,4936.48,2598.4,77.132,11103.36,27.539,-4969.84,148.0,4969.84,2470.12,33.58,4075.751,1.67,-4997.558,975.0,4997.558,1784.25,5.126,1628.25,33.723,-4939.888,80.0,4939.888,1050.4,61.749,2697.866,4.433,-4999.54,871.0,4999.54,2456.22,5.74,3861.463,28.37,-4973.8,65.0,4973.8,1105.65,76.52,1844.05,3.18,-4998.92,2659.0,4998.92,2366.51,1.88,8455.62
2020-07-31,9.362,-4989.6,240.0,4989.6,1152.0,20.79,2246.903,20.423,-4994.055,171.0,4994.055,1157.67,29.205,3492.374,115.197,-4848.084,24.0,4848.084,867.84,202.004,2764.726,19.58,-4992.12,147.0,4992.12,1029.0,33.96,2878.26,175.49,-4936.48,64.0,4936.48,2598.4,77.132,11231.36,27.188,-4969.84,148.0,4969.84,2470.12,33.58,4023.867,1.64,-4997.558,975.0,4997.558,1784.25,5.126,1599.0,33.917,-4939.888,80.0,4939.888,1050.4,61.749,2713.358,4.329,-4999.54,871.0,4999.54,2456.22,5.74,3770.702,28.23,-4973.8,65.0,4973.8,1105.65,76.52,1834.95,3.22,-4998.92,2659.0,4998.92,2366.51,1.88,8561.98
2020-08-03,9.272,-4989.6,240.0,4989.6,1152.0,20.79,2225.367,20.696,-4994.055,171.0,4994.055,1157.67,29.205,3539.025,112.964,-4848.084,24.0,4848.084,867.84,202.004,2711.143,20.81,-4992.12,147.0,4992.12,1029.0,33.96,3059.07,177.57,-4936.48,64.0,4936.48,2598.4,77.132,11364.48,26.39,-4969.84,148.0,4969.84,2470.12,33.58,3905.687,1.75,-4997.558,975.0,4997.558,1784.25,5.126,1706.25,34.275,-4939.888,80.0,4939.888,1050.4,61.749,2742.018,4.282,-4999.54,871.0,4999.54,2456.22,5.74,3729.446,28.75,-4973.8,65.0,4973.8,1105.65,76.52,1868.75,3.27,-4998.92,2659.0,4998.92,2366.51,1.88,8694.93
2020-08-04,9.352,-4989.6,240.0,4989.6,1152.0,20.79,2244.51,21.355,-4994.055,171.0,4994.055,1157.67,29.205,3651.631,113.003,-4848.084,24.0,4848.084,867.84,202.004,2712.071,20.39,-4992.12,147.0,4992.12,1029.0,33.96,2997.33,176.28,-4936.48,64.0,4936.48,2598.4,77.132,11281.92,25.747,-4969.84,148.0,4969.84,2470.12,33.58,3810.568,1.77,-4997.558,975.0,4997.558,1784.25,5.126,1725.75,35.176,-4939.888,80.0,4939.888,1050.4,61.749,2814.054,4.263,-4999.54,871.0,4999.54,2456.22,5.74,3712.945,27.94,-4973.8,65.0,4973.8,1105.65,76.52,1816.1,3.28,-4998.92,2659.0,4998.92,2366.51,1.88,8721.52
2020-08-05,9.462,-4989.6,240.0,4989.6,1152.0,20.79,2270.831,21.035,-4994.055,171.0,4994.055,1157.67,29.205,3596.936,112.365,-4848.084,24.0,4848.084,867.84,202.004,2696.762,20.77,-4992.12,147.0,4992.12,1029.0,33.96,3053.19,178.66,-4936.48,64.0,4936.48,2598.4,77.132,11434.24,25.698,-4969.84,148.0,4969.84,2470.12,33.58,3803.361,1.84,-4997.558,975.0,4997.558,1784.25,5.126,1794.0,35.708,-4939.888,80.0,4939.888,1050.4,61.749,2856.655,4.272,-4999.54,871.0,4999.54,2456.22,5.74,3721.196,28.77,-4973.8,65.0,4973.8,1105.65,76.52,1870.05,3.3,-4998.92,2659.0,4998.92,2366.51,1.88,8774.7
2020-08-06,9.591,-4989.6,240.0,4989.6,1152.0,20.79,2301.938,21.355,-4994.055,171.0,4994.055,1157.67,29.205,3651.631,112.597,-4848.084,24.0,4848.084,867.84,202.004,2702.329,20.8,-4992.12,147.0,4992.12,1029.0,33.96,3057.6,169.0,-4936.48,64.0,4936.48,2598.4,77.132,10816.0,25.552,-4969.84,148.0,4969.84,2470.12,33.58,3781.743,1.79,-4997.558,975.0,4997.558,1784.25,5.126,1745.25,35.621,-4939.888,80.0,4939.888,1050.4,61.749,2849.684,4.272,-4999.54,871.0,4999.54,2456.22,5.74,3721.196,28.29,-4973.8,65.0,4973.8,1105.65,76.52,1838.85,3.29,-4998.92,2659.0,4998.92,2366.51,1.88,8748.11
2020-08-07,9.591,-4989.6,240.0,4989.6,1152.0,20.79,2301.938,21.524,-4994.055,171.0,4994.055,1157.67,29.205,3680.586,112.587,-4848.084,24.0,4848.084,867.84,202.004,2702.097,21.0,-4992.12,147.0,4992.12,1029.0,33.96,3087.0,121.38,-4936.48,64.0,4936.48,2598.4,77.132,7768.32,24.501,-4969.84,148.0,4969.84,2470.12,33.58,3626.092,1.76,-4997.558,975.0,4997.558,1784.25,5.126,1716.0,37.044,-4939.888,80.0,4939.888,1050.4,61.749,2963.547,4.197,-4999.54,871.0,4999.54,2456.22,5.74,3655.188,28.76,-4973.8,65.0,4973.8,1105.65,76.52,1869.4,3.19,-4998.92,2659.0,4998.92,2366.51,1.88,8482.21
2020-08-10,9.93,-4989.6,240.0,4989.6,1152.0,20.79,2383.296,21.759,-4994.055,171.0,4994.055,1157.67,29.205,3720.802,113.129,-4848.084,24.0,4848.084,867.84,202.004,2715.086,18.68,-4992.12,147.0,4992.12,1029.0,33.96,2745.96,109.23,-4936.48,64.0,4936.48,2598.4,77.132,6990.72,25.854,-4969.84,148.0,4969.84,2470.12,33.58,3826.421,1.79,-4997.558,975.0,4997.558,1784.25,5.126,1745.25,37.993,-4939.888,80.0,4939.888,1050.4,61.749,3039.456,4.244,-4999.54,871.0,4999.54,2456.22,5.74,3696.443,29.72,-4973.8,65.0,4973.8,1105.65,76.52,1931.8,3.15,-4998.92,2659.0,4998.92,2366.51,1.88,8375.85
2020-08-11,10.11,-4989.6,240.0,4989.6,1152.0,20.79,2426.368,21.891,-4994.055,171.0,4994.055,1157.67,29.205,3743.323,112.8,-4848.084,24.0,4848.084,867.84,202.004,2707.2,18.485,-4992.12,147.0,4992.12,1029.0,33.96,2717.295,110.74,-4936.48,64.0,4936.48,2598.4,77.132,7087.36,25.922,-4969.84,148.0,4969.84,2470.12,33.58,3836.509,1.73,-4997.558,975.0,4997.558,1784.25,5.126,1686.75,36.541,-4939.888,80.0,4939.888,1050.4,61.749,2923.269,4.358,-4999.54,871.0,4999.54,2456.22,5.74,3795.454,30.49,-4973.8,65.0,4973.8,1105.65,76.52,1981.85,3.02,-4998.92,2659.0,4998.92,2366.51,1.88,8030.18
2020-08-12,10.08,-4989.6,240.0,4989.6,1152.0,20.79,2419.189,21.957,-4994.055,171.0,4994.055,1157.67,29.205,3754.584,113.167,-4848.084,24.0,4848.084,867.84,202.004,2716.014,19.05,-4992.12,147.0,4992.12,1029.0,33.96,2800.35,107.79,-4936.48,64.0,4936.48,2598.4,77.132,6898.56,25.562,-4969.84,148.0,4969.84,2470.12,33.58,3783.185,1.63,-4997.558,975.0,4997.558,1784.25,5.126,1589.25,38.777,-4939.888,80.0,4939.888,1050.4,61.749,3102.197,4.282,-4999.54,871.0,4999.54,2456.22,5.74,3729.446,31.13,-4973.8,65.0,4973.8,1105.65,76.52,2023.45,2.75,-4998.92,2659.0,4998.92,2366.51,1.88,7312.25
2020-08-13,10.05,-4989.6,240.0,4989.6,1152.0,20.79,2412.01,21.656,-4994.055,171.0,4994.055,1157.67,29.205,3703.107,111.814,-4848.084,24.0,4848.084,867.84,202.004,2683.54,20.38,-4992.12,147.0,4992.12,1029.0,33.96,2995.86,110.34,-4936.48,64.0,4936.48,2598.4,77.132,7061.76,25.844,-4969.84,148.0,4969.84,2470.12,33.58,3824.979,1.67,-4997.558,975.0,4997.558,1784.25,5.126,1628.25,37.19,-4939.888,80.0,4939.888,1050.4,61.749,2975.166,4.358,-4999.54,871.0,4999.54,2456.22,5.74,3795.454,31.09,-4973.8,65.0,4973.8,1105.65,76.52,2020.85,2.56,-4998.92,2659.0,4998.92,2366.51,1.88,6807.04
2020-08-14,9.731,-4989.6,240.0,4989.6,1152.0,20.79,2335.439,21.571,-4994.055,171.0,4994.055,1157.67,29.205,3688.629,111.012,-4848.084,24.0,4848.084,867.84,202.004,2664.287,21.55,-4992.12,147.0,4992.12,1029.0,33.96,3167.85,109.9,-4936.48,64.0,4936.48,2598.4,77.132,7033.6,25.601,-4969.84,148.0,4969.84,2470.12,33.58,3788.949,1.79,-4997.558,975.0,4997.558,1784.25,5.126,1745.25,37.383,-4939.888,80.0,4939.888,1050.4,61.749,2990.658,4.291,-4999.54,871.0,4999.54,2456.22,5.74,3737.698,30.86,-4973.8,65.0,4973.8,1105.65,76.52,2005.9,2.69,-4998.92,2659.0,4998.92,2366.51,1.88,7152.71
2020-08-17,9.891,-4989.6,240.0,4989.6,1152.0,20.79,2373.724,21.816,-4994.055,171.0,4994.055,1157.67,29.205,3730.454,112.152,-4848.084,24.0,4848.084,867.84,202.004,2691.659,22.77,-4992.12,147.0,4992.12,1029.0,33.96,3347.19,114.67,-4936.48,64.0,4936.48,2598.4,77.132,7338.88,24.988,-4969.84,148.0,4969.84,2470.12,33.58,3698.153,1.79,-4997.558,975.0,4997.558,1784.25,5.126,1745.25,38.332,-4939.888,80.0,4939.888,1050.4,61.749,3066.567,4.206,-4999.54,871.0,4999.54,2456.22,5.74,3663.439,31.5,-4973.8,65.0,4973.8,1105.65,76.52,2047.5,2.76,-4998.92,2659.0,4998.92,2366.51,1.88,7338.84
2020-08-18,10.19,-4989.6,240.0,4989.6,1152.0,20.79,2445.51,21.618,-4994.055,171.0,4994.055,1157.67,29.205,3696.672,112.181,-4848.084,24.0,4848.084,867.84,202.004,2692.354,22.67,-4992.12,147.0,4992.12,1029.0,33.96,3332.49,113.73,-4936.48,64.0,4936.48,2598.4,77.132,7278.72,25.786,-4969.84,148.0,4969.84,2470.12,33.58,3816.332,1.79,-4997.558,975.0,4997.558,1784.25,5.126,1745.25,36.725,-4939.888,80.0,4939.888,1050.4,61.749,2937.986,4.253,-4999.54,871.0,4999.54,2456.22,5.74,3704.693,30.14,-4973.8,65.0,4973.8,1105.65,76.52,1959.1,2.67,-4998.92,2659.0,4998.92,2366.51,1.88,7099.53
2020-08-19,10.02,-4989.6,240.0,4989.6,1152.0,20.79,2404.832,21.74,-4994.055,171.0,4994.055,1157.67,29.205,3717.585,109.485,-4848.084,24.0,4848.084,867.84,202.004,2627.637,23.55,-4992.12,147.0,4992.12,1029.0,33.96,3461.85,110.49,-4936.48,64.0,4936.48,2598.4,77.132,7071.36,25.913,-4969.84,148.0,4969.84,2470.12,33.58,3835.068,1.75,-4997.558,975.0,4997.558,1784.25,5.126,1706.25,37.712,-4939.888,80.0,4939.888,1050.4,61.749,3016.994,4.377,-4999.54,871.0,4999.54,2456.22,5.74,3811.957,30.49,-4973.8,65.0,4973.8,1105.65,76.52,1981.85,2.78,-4998.92,2659.0,4998.92,2366.51,1.88,7392.02
2020-08-20,10.02,-4989.6,240.0,4989.6,1152.0,20.79,2404.832,21.74,-4994.055,171.0,4994.055,1157.67,29.205,3717.585,110.983,-4848.084,24.0,4848.084,867.84,202.004,2663.591,23.82,-4992.12,147.0,4992.12,1029.0,33.96,3501.54,113.78,-4936.48,64.0,4936.48,2598.4,77.132,7281.92,26.137,-4969.84,148.0,4969.84,2470.12,33.58,3868.216,1.82,-4997.558,975.0,4997.558,1784.25,5.126,1774.5,40.317,-4939.888,80.0,4939.888,1050.4,61.749,3225.356,4.377,-4999.54,871.0,4999.54,2456.22,5.74,3811.957,30.34,-4973.8,65.0,4973.8,1105.65,76.52,1972.1,2.77,-4998.92,2659.0,4998.92,2366.51,1.88,7365.43
2020-08-21,10.14,-4989.6,240.0,4989.6,1152.0,20.79,2433.546,21.185,-4994.055,171.0,4994.055,1157.67,29.205,3622.675,110.993,-4848.084,24.0,4848.084,867.84,202.004,2663.823,23.57,-4992.12,147.0,4992.12,1029.0,33.96,3464.79,111.82,-4936.48,64.0,4936.48,2598.4,77.132,7156.48,25.893,-4969.84,148.0,4969.84,2470.12,33.58,3832.186,1.83,-4997.558,975.0,4997.558,1784.25,5.126,1784.25,39.92,-4939.888,80.0,4939.888,1050.4,61.749,3193.598,4.348,-4999.54,871.0,4999.54,2456.22,5.74,3787.204,30.58,-4973.8,65.0,4973.8,1105.65,76.52,1987.7,2.79,-4998.92,2659.0,4998.92,2366.51,1.88,7418.61
2020-08-24,10.349,-4989.6,240.0,4989.6,1152.0,20.79,2483.796,21.627,-4994.055,171.0,4994.055,1157.67,29.205,3698.281,111.814,-4848.084,24.0,4848.084,867.84,202.004,2683.54,23.12,-4992.12,147.0,4992.12,1029.0,33.96,3398.64,109.96,-4936.48,64.0,4936.48,2598.4,77.132,7037.44,26.594,-4969.84,148.0,4969.84,2470.12,33.58,3935.953,1.72,-4997.558,975.0,4997.558,1784.25,5.126,1677.0,40.52,-4939.888,80.0,4939.888,1050.4,61.749,3241.622,4.471,-4999.54,871.0,4999.54,2456.22,5.74,3894.466,30.45,-4973.8,65.0,4973.8,1105.65,76.52,1979.25,2.74,-4998.92,2659.0,4998.92,2366.51,1.88,7285.66
2020-08-25,10.648,-4989.6,240.0,4989.6,1152.0,20.79,2555.582,21.543,-4994.055,171.0,4994.055,1157.67,29.205,3683.803,112.297,-4848.084,24.0,4848.084,867.84,202.004,2695.138,23.8,-4992.12,147.0,4992.12,1029.0,33.96,3498.6,109.03,-4936.48,64.0,4936.48,2598.4,77.132,6977.92,27.159,-4969.84,148.0,4969.84,2470.12,33.58,4019.543,1.69,-4997.558,975.0,4997.558,1784.25,5.126,1647.75,41.014,-4939.888,80.0,4939.888,1050.4,61.749,3281.126,4.585,-4999.54,871.0,4999.54,2456.22,5.74,3993.479,30.24,-4973.8,65.0,4973.8,1105.65,76.52,1965.6,2.68,-4998.92,2659.0,4998.92,2366.51,1.88,7126.12
2020-08-26,10.499,-4989.6,240.0,4989.6,1152.0,20.79,2519.689,21.43,-4994.055,171.0,4994.055,1157.67,29.205,3664.5,109.843,-4848.084,24.0,4848.084,867.84,202.004,2636.22,23.845,-4992.12,147.0,4992.12,1029.0,33.96,3505.215,119.57,-4936.48,64.0,4936.48,2598.4,77.132,7652.48,27.451,-4969.84,148.0,4969.84,2470.12,33.58,4062.78,1.7,-4997.558,975.0,4997.558,1784.25,5.126,1657.5,40.075,-4939.888,80.0,4939.888,1050.4,61.749,3205.992,4.585,-4999.54,871.0,4999.54,2456.22,5.74,3993.479,28.96,-4973.8,65.0,4973.8,1105.65,76.52,1882.4,2.68,-4998.92,2659.0,4998.92,2366.51,1.88,7126.12
2020-08-27,10.648,-4989.6,240.0,4989.6,1152.0,20.79,2555.582,21.768,-4994.055,171.0,4994.055,1157.67,29.205,3722.411,112.481,-4848.084,24.0,4848.084,867.84,202.004,2699.545,24.28,-4992.12,147.0,4992.12,1029.0,33.96,3569.16,125.07,-4936.48,64.0,4936.48,2598.4,77.132,8004.48,27.373,-4969.84,148.0,4969.84,2470.12,33.58,4051.25,1.63,-4997.558,975.0,4997.558,1784.25,5.126,1589.25,40.482,-4939.888,80.0,4939.888,1050.4,61.749,3238.524,4.575,-4999.54,871.0,4999.54,2456.22,5.74,3985.227,28.69,-4973.8,65.0,4973.8,1105.65,76.52,1864.85,2.65,-4998.92,2659.0,4998.92,2366.51,1.88,7046.35
2020-08-28,11.207,-4989.6,240.0,4989.6,1152.0,20.79,2689.583,21.618,-4994.055,171.0,4994.055,1157.67,29.205,3696.672,113.235,-4848.084,24.0,4848.084,867.84,202.004,2717.638,24.5,-4992.12,147.0,4992.12,1029.0,33.96,3601.5,120.99,-4936.48,64.0,4936.48,2598.4,77.132,7743.36,28.006,-4969.84,148.0,4969.84,2470.12,33.58,4144.929,1.72,-4997.558,975.0,4997.558,1784.25,5.126,1677.0,41.053,-4939.888,80.0,4939.888,1050.4,61.749,3284.224,4.708,-4999.54,871.0,4999.54,2456.22,5.74,4100.741,29.26,-4973.8,65.0,4973.8,1105.65,76.52,1901.9,2.55,-4998.92,2659.0,4998.92,2366.51,1.88,6780.45
2020-08-31,10.708,-4989.6,240.0,4989.6,1152.0,20.79,2569.939,21.016,-4994.055,171.0,4994.055,1157.67,29.205,3593.719,113.196,-4848.084,24.0,4848.084,867.84,202.004,2716.71,24.805,-4992.12,147.0,4992.12,1029.0,33.96,3646.335,120.83,-4936.48,64.0,4936.48,2598.4,77.132,7733.12,27.325,-4969.84,148.0,4969.84,2470.12,33.58,4044.044,1.72,-4997.558,975.0,4997.558,1784.25,5.126,1677.0,41.111,-4939.888,80.0,4939.888,1050.4,61.749,3288.871,4.613,-4999.54,871.0,4999.54,2456.22,5.74,4018.232,28.54,-4973.8,65.0,4973.8,1105.65,76.52,1855.1,2.52,-4998.92,2659.0,4998.92,2366.51,1.88,6700.68
2020-09-01,10.848,-4989.6,240.0,4989.6,1152.0,20.79,2603.44,21.985,-4994.055,171.0,4994.055,1157.67,29.205,3759.41,112.645,-4848.084,24.0,4848.084,867.84,202.004,2703.488,25.86,-4992.12,147.0,4992.12,1029.0,33.96,3801.42,121.85,-4936.48,64.0,4936.48,2598.4,77.132,7798.4,29.399,-4969.84,148.0,4969.84,2470.12,33.58,4351.022,1.68,-4997.558,975.0,4997.558,1784.25,5.126,1638.0,41.624,-4939.888,80.0,4939.888,1050.4,61.749,3329.924,4.822,-4999.54,871.0,4999.54,2456.22,5.74,4199.753,29.72,-4973.8,65.0,4973.8,1105.65,76.52,1931.8,2.51,-4998.92,2659.0,4998.92,2366.51,1.88,6674.09
2020-09-02,10.818,-4989.6,240.0,4989.6,1152.0,20.79,2596.261,22.192,-4994.055,171.0,4994.055,1157.67,29.205,3794.8,114.694,-4848.084,24.0,4848.084,867.84,202.004,2752.664,27.24,-4992.12,147.0,4992.12,1029.0,33.96,4004.28,125.95,-4936.48,64.0,4936.48,2598.4,77.132,8060.8,29.438,-4969.84,148.0,4969.84,2470.12,33.58,4356.787,1.64,-4997.558,975.0,4997.558,1784.25,5.126,1599.0,41.353,-4939.888,80.0,4939.888,1050.4,61.749,3308.236,4.916,-4999.54,871.0,4999.54,2456.22,5.74,4282.263,28.99,-4973.8,65.0,4973.8,1105.65,76.52,1884.35,2.46,-4998.92,2659.0,4998.92,2366.51,1.88,6541.14
2020-09-03,10.379,-4989.6,240.0,4989.6,1152.0,20.79,2490.975,21.562,-4994.055,171.0,4994.055,1157.67,29.205,3687.021,113.882,-4848.084,24.0,4848.084,867.84,202.004,2733.179,25.49,-4992.12,147.0,4992.12,1029.0,33.96,3747.03,116.99,-4936.48,64.0,4936.48,2598.4,77.132,7487.36,29.009,-4969.84,148.0,4969.84,2470.12,33.58,4293.374,1.59,-4997.558,975.0,4997.558,1784.25,5.126,1550.25,39.233,-4939.888,80.0,4939.888,1050.4,61.749,3138.603,4.85,-4999.54,871.0,4999.54,2456.22,5.74,4224.506,27.46,-4973.8,65.0,4973.8,1105.65,76.52,1784.9,2.39,-4998.92,2659.0,4998.92,2366.51,1.88,6355.01
2020-09-04,10.289,-4989.6,240.0,4989.6,1152.0,20.79,2469.439,21.524,-4994.055,171.0,4994.055,1157.67,29.205,3680.586,114.385,-4848.084,24.0,4848.084,867.84,202.004,2745.241,23.81,-4992.12,147.0,4992.12,1029.0,33.96,3500.07,111.57,-4936.48,64.0,4936.48,2598.4,77.132,7140.48,29.107,-4969.84,148.0,4969.84,2470.12,33.58,4307.786,1.55,-4997.558,975.0,4997.558,1784.25,5.126,1511.25,39.116,-4939.888,80.0,4939.888,1050.4,61.749,3129.308,4.822,-4999.54,871.0,4999.54,2456.22,5.74,4199.753,26.34,-4973.8,65.0,4973.8,1105.65,76.52,1712.1,2.56,-4998.92,2659.0,4998.92,2366.51,1.88,6807.04
2020-09-08,10.19,-4989.6,240.0,4989.6,1152.0,20.79,2445.51,21.9,-4994.055,171.0,4994.055,1157.67,29.205,3744.932,111.804,-4848.084,24.0,4848.084,867.84,202.004,2683.308,23.96,-4992.12,147.0,4992.12,1029.0,33.96,3522.12,110.19,-4936.48,64.0,4936.48,2598.4,77.132,7052.16,28.376,-4969.84,148.0,4969.84,2470.12,33.58,4199.695,1.57,-4997.558,975.0,4997.558,1784.25,5.126,1530.75,38.41,-4939.888,80.0,4939.888,1050.4,61.749,3072.763,4.68,-4999.54,871.0,4999.54,2456.22,5.74,4075.987,26.37,-4973.8,65.0,4973.8,1105.65,76.52,1714.05,2.51,-4998.92,2659.0,4998.92,2366.51,1.88,6674.09
2020-09-09,10.15,-4989.6,240.0,4989.6,1152.0,20.79,2435.939,22.361,-4994.055,171.0,4994.055,1157.67,29.205,3823.755,112.539,-4848.084,24.0,4848.084,867.84,202.004,2700.937,25.69,-4992.12,147.0,4992.12,1029.0,33.96,3776.43,112.16,-4936.48,64.0,4936.48,2598.4,77.132,7178.24,28.815,-4969.84,148.0,4969.84,2470.12,33.58,4264.55,1.72,-4997.558,975.0,4997.558,1784.25,5.126,1677.0,40.578,-4939.888,80.0,4939.888,1050.4,61.749,3246.27,4.718,-4999.54,871.0,4999.54,2456.22,5.74,4108.992,26.24,-4973.8,65.0,4973.8,1105.65,76.52,1705.6,2.46,-4998.92,2659.0,4998.92,2366.51,1.88,6541.14
2020-09-10,10.02,-4989.6,240.0,4989.6,1152.0,20.79,2404.832,22.342,-4994.055,171.0,4994.055,1157.67,29.205,3820.538,112.539,-4848.084,24.0,4848.084,867.84,202.004,2700.937,24.97,-4992.12,147.0,4992.12,1029.0,33.96,3670.59,109.2,-4936.48,64.0,4936.48,2598.4,77.132,6988.8,27.743,-4969.84,148.0,4969.84,2470.12,33.58,4106.016,1.66,-4997.558,975.0,4997.558,1784.25,5.126,1618.5,39.823,-4939.888,80.0,4939.888,1050.4,61.749,3185.852,4.651,-4999.54,871.0,4999.54,2456.22,5.74,4051.235,26.5,-4973.8,65.0,4973.8,1105.65,76.52,1722.5,2.45,-4998.92,2659.0,4998.92,2366.51,1.88,6514.55
2020-09-11,10.07,-4989.6,240.0,4989.6,1152.0,20.79,2416.796,22.634,-4994.055,171.0,4994.055,1157.67,29.205,3870.406,112.027,-4848.084,24.0,4848.084,867.84,202.004,2688.643,24.91,-4992.12,147.0,4992.12,1029.0,33.96,3661.77,107.29,-4936.48,64.0,4936.48,2598.4,77.132,6866.56,27.266,-4969.84,148.0,4969.84,2470.12,33.58,4035.396,1.62,-4997.558,975.0,4997.558,1784.25,5.126,1579.5,38.952,-4939.888,80.0,4939.888,1050.4,61.749,3116.14,4.651,-4999.54,871.0,4999.54,2456.22,5.74,4051.235,24.97,-4973.8,65.0,4973.8,1105.65,76.52,1623.05,2.58,-4998.92,2659.0,4998.92,2366.51,1.88,6860.22
2020-09-14,9.93,-4989.6,240.0,4989.6,1152.0,20.79,2383.296,23.34,-4994.055,171.0,4994.055,1157.67,29.205,3991.055,115.642,-4848.084,24.0,4848.084,867.84,202.004,2775.396,25.86,-4992.12,147.0,4992.12,1029.0,33.96,3801.42,106.09,-4936.48,64.0,4936.48,2598.4,77.132,6789.76,26.974,-4969.84,148.0,4969.84,2470.12,33.58,3992.161,1.66,-4997.558,975.0,4997.558,1784.25,5.126,1618.5,40.123,-4939.888,80.0,4939.888,1050.4,61.749,3209.864,4.642,-4999.54,871.0,4999.54,2456.22,5.74,4042.984,25.8,-4973.8,65.0,4973.8,1105.65,76.52,1677.0,2.58,-4998.92,2659.0,4998.92,2366.51,1.88,6860.22
2020-09-15,10.14,-4989.6,240.0,4989.6,1152.0,20.79,2433.546,23.913,-4994.055,171.0,4994.055,1157.67,29.205,4089.182,114.598,-4848.084,24.0,4848.084,867.84,202.004,2750.344,25.23,-4992.12,147.0,4992.12,1029.0,33.96,3708.81,110.81,-4936.48,64.0,4936.48,2598.4,77.132,7091.84,26.838,-4969.84,148.0,4969.84,2470.12,33.58,3971.983,1.66,-4997.558,975.0,4997.558,1784.25,5.126,1618.5,40.549,-4939.888,80.0,4939.888,1050.4,61.749,3243.946,4.575,-4999.54,871.0,4999.54,2456.22,5.74,3985.227,25.1,-4973.8,65.0,4973.8,1105.65,76.52,1631.5,2.5,-4998.92,2659.0,4998.92,2366.51,1.88,6647.5
2020-09-16,10.18,-4989.6,240.0,4989.6,1152.0,20.79,2443.117,23.612,-4994.055,171.0,4994.055,1157.67,29.205,4037.705,114.23,-4848.084,24.0,4848.084,867.84,202.004,2741.53,24.84,-4992.12,147.0,4992.12,1029.0,33.96,3651.48,108.49,-4936.48,64.0,4936.48,2598.4,77.132,6943.36,27.042,-4969.84,148.0,4969.84,2470.12,33.58,4002.249,1.67,-4997.558,975.0,4997.558,1784.25,5.126,1628.25,39.494,-4939.888,80.0,4939.888,1050.4,61.749,3159.517,4.613,-4999.54,871.0,4999.54,2456.22,5.74,4018.232,25.76,-4973.8,65.0,4973.8,1105.65,76.52,1674.4,2.46,-4998.92,2659.0,4998.92,2366.51,1.88,6541.14
2020-09-17,10.07,-4989.6,240.0,4989.6,1152.0,20.79,2416.796,23.02,-4994.055,171.0,4994.055,1157.67,29.205,3936.361,113.216,-4848.084,24.0,4848.084,867.84,202.004,2717.174,25.04,-4992.12,147.0,4992.12,1029.0,33.96,3680.88,107.19,-4936.48,64.0,4936.48,2598.4,77.132,6860.16,26.643,-4969.84,148.0,4969.84,2470.12,33.58,3943.159,1.69,-4997.558,975.0,4997.558,1784.25,5.126,1647.75,38.138,-4939.888,80.0,4939.888,1050.4,61.749,3051.075,4.594,-4999.54,871.0,4999.54,2456.22,5.74,4001.73,24.68,-4973.8,65.0,4973.8,1105.65,76.52,1604.2,2.37,-4998.92,2659.0,4998.92,2366.51,1.88,6301.83
