date,USO_adj_close,USO_cashflow,USO_cml_units,USO_cml_cost,USO_gain_loss,USO_avg_price,USO_mktvalue,ADAP_adj_close,ADAP_cashflow,ADAP_cml_units,ADAP_cml_cost,ADAP_gain_loss,ADAP_avg_price,ADAP_mktvalue,WINR_adj_close,WINR_cashflow,WINR_cml_units,WINR_cml_cost,WINR_gain_loss,WINR_avg_price,WINR_mktvalue,PETV_adj_close,PETV_cashflow,PETV_cml_units,PETV_cml_cost,PETV_gain_loss,PETV_avg_price,PETV_mktvalue
2020-08-07,29.85,-4919.04,49.02,4919.04,0.0,100.348,1463.235,7.98,-4999.2,5000.0,4999.2,0.0,1.0,39900.0,7.976,-4993.92,625.0,4993.92,0.0,7.99,4985.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-08-10,30.16,-4919.04,49.02,4919.04,0.0,100.348,1478.431,8.28,-4999.2,5000.0,4999.2,0.0,1.0,41399.999,7.24,-4993.92,625.0,4993.92,0.0,7.99,4525.0,3.16,-4999.072,5000.0,4999.072,0.0,1.0,15800.0
2020-08-11,29.82,-4919.04,49.02,4919.04,0.0,100.348,1461.765,8.13,-4999.2,5000.0,4999.2,0.0,1.0,40650.001,8.0,-4993.92,625.0,4993.92,0.0,7.99,5000.0,3.16,-4999.072,5000.0,4999.072,0.0,1.0,15800.0
2020-08-12,30.56,-4919.04,49.02,4919.04,0.0,100.348,1498.039,7.91,-4999.2,5000.0,4999.2,0.0,1.0,39549.999,7.16,-4993.92,625.0,4993.92,0.0,7.99,4475.0,2.92,-4999.072,5000.0,4999.072,0.0,1.0,14600.0
2020-08-13,30.4,-4919.04,49.02,4919.04,0.0,100.348,1490.196,7.86,-4999.2,5000.0,4999.2,0.0,1.0,39300.001,7.04,-4993.92,625.0,4993.92,0.0,7.99,4400.0,2.8,-4999.072,5000.0,4999.072,0.0,1.0,14000.0
2020-08-14,30.33,-4919.04,49.02,4919.04,0.0,100.348,1486.765,8.01,-4999.2,5000.0,4999.2,0.0,1.0,40050.001,8.0,-4993.92,625.0,4993.92,0.0,7.99,5000.0,2.8,-4999.072,5000.0,4999.072,0.0,1.0,14000.0
2020-08-17,30.77,-4919.04,49.02,4919.04,0.0,100.348,1508.333,8.84,-4999.2,5000.0,4999.2,0.0,1.0,44200.001,7.16,-4993.92,625.0,4993.92,0.0,7.99,4475.0,3.156,-4999.072,5000.0,4999.072,0.0,1.0,15779.999
2020-08-18,30.6,-4919.04,49.02,4919.04,0.0,100.348,1500.0,8.68,-4999.2,5000.0,4999.2,0.0,1.0,43400.002,7.2,-4993.92,625.0,4993.92,0.0,7.99,4500.0,2.996,-4999.072,5000.0,4999.072,0.0,1.0,14980.0
2020-08-19,30.66,-4919.04,49.02,4919.04,0.0,100.348,1502.941,8.99,-4999.2,5000.0,4999.2,0.0,1.0,44949.999,7.36,-4993.92,625.0,4993.92,0.0,7.99,4600.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-08-20,30.52,-4919.04,49.02,4919.04,0.0,100.348,1496.078,8.78,-4999.2,5000.0,4999.2,0.0,1.0,43899.999,6.816,-4993.92,625.0,4993.92,0.0,7.99,4260.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-08-21,30.18,-4919.04,49.02,4919.04,0.0,100.348,1479.412,8.43,-4999.2,5000.0,4999.2,0.0,1.0,42150.002,6.68,-4993.92,625.0,4993.92,0.0,7.99,4175.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-08-24,30.35,-4919.04,49.02,4919.04,0.0,100.348,1487.745,8.33,-4999.2,5000.0,4999.2,0.0,1.0,41650.0,6.68,-4993.92,625.0,4993.92,0.0,7.99,4175.0,2.996,-4999.072,5000.0,4999.072,0.0,1.0,14980.0
2020-08-25,30.92,-4919.04,49.02,4919.04,0.0,100.348,1515.686,8.71,-4999.2,5000.0,4999.2,0.0,1.0,43550.0,6.656,-4993.92,625.0,4993.92,0.0,7.99,4160.0,2.4,-4999.072,5000.0,4999.072,0.0,1.0,12000.0
2020-08-26,30.93,-4919.04,49.02,4919.04,0.0,100.348,1516.176,8.35,-4999.2,5000.0,4999.2,0.0,1.0,41750.002,7.56,-4993.92,625.0,4993.92,0.0,7.99,4725.0,3.316,-4999.072,5000.0,4999.072,0.0,1.0,16580.0
2020-08-27,30.67,-4919.04,49.02,4919.04,0.0,100.348,1503.431,8.14,-4999.2,5000.0,4999.2,0.0,1.0,40700.002,7.52,-4993.92,625.0,4993.92,0.0,7.99,4700.0,3.32,-4999.072,5000.0,4999.072,0.0,1.0,16600.0
2020-08-28,30.72,-4919.04,49.02,4919.04,0.0,100.348,1505.882,7.92,-4999.2,5000.0,4999.2,0.0,1.0,39600.0,7.344,-4993.92,625.0,4993.92,0.0,7.99,4590.0,3.28,-4999.072,5000.0,4999.072,0.0,1.0,16400.0
2020-08-31,30.58,-4919.04,49.02,4919.04,0.0,100.348,1499.02,8.7,-4999.2,5000.0,4999.2,0.0,1.0,43499.999,6.56,-4993.92,625.0,4993.92,0.0,7.99,4100.0,2.448,-4999.072,5000.0,4999.072,0.0,1.0,12240.0
2020-09-01,30.61,-4919.04,49.02,4919.04,0.0,100.348,1500.49,8.52,-4999.2,5000.0,4999.2,0.0,1.0,42600.002,7.48,-4993.92,625.0,4993.92,0.0,7.99,4675.0,3.04,-4999.072,5000.0,4999.072,0.0,1.0,15200.0
2020-09-02,29.86,-4919.04,49.02,4919.04,0.0,100.348,1463.726,8.38,-4999.2,5000.0,4999.2,0.0,1.0,41900.001,8.0,-4993.92,625.0,4993.92,0.0,7.99,5000.0,3.2,-4999.072,5000.0,4999.072,0.0,1.0,16000.0
2020-09-03,29.64,-4919.04,49.02,4919.04,0.0,100.348,1452.941,7.82,-4999.2,5000.0,4999.2,0.0,1.0,39100.001,7.396,-4993.92,625.0,4993.92,0.0,7.99,4622.5,3.28,-4999.072,5000.0,4999.072,0.0,1.0,16400.0
2020-09-04,28.51,-4919.04,49.02,4919.04,0.0,100.348,1397.549,7.94,-4999.2,5000.0,4999.2,0.0,1.0,39700.0,6.792,-4993.92,625.0,4993.92,0.0,7.99,4245.0,3.2,-4999.072,5000.0,4999.072,0.0,1.0,16000.0
2020-09-08,26.75,-4919.04,49.02,4919.04,0.0,100.348,1311.275,7.89,-4999.2,5000.0,4999.2,0.0,1.0,39449.999,8.0,-4993.92,625.0,4993.92,0.0,7.99,5000.0,3.2,-4999.072,5000.0,4999.072,0.0,1.0,16000.0
2020-09-09,27.41,-4919.04,49.02,4919.04,0.0,100.348,1343.627,8.0,-4999.2,5000.0,4999.2,0.0,1.0,40000.0,8.4,-4993.92,625.0,4993.92,0.0,7.99,5250.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-09-10,26.79,-4919.04,49.02,4919.04,0.0,100.348,1313.235,8.1,-4999.2,5000.0,4999.2,0.0,1.0,40500.002,10.24,-4993.92,625.0,4993.92,0.0,7.99,6400.0,2.96,-4999.072,5000.0,4999.072,0.0,1.0,14800.0
2020-09-11,27.04,-4919.04,49.02,4919.04,0.0,100.348,1325.49,7.94,-4999.2,5000.0,4999.2,0.0,1.0,39700.0,9.76,-4993.92,625.0,4993.92,0.0,7.99,6100.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-09-14,26.94,-4919.04,49.02,4919.04,0.0,100.348,1320.588,9.42,-4999.2,5000.0,4999.2,0.0,1.0,47100.0,10.08,-4993.92,625.0,4993.92,0.0,7.99,6300.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-09-15,27.52,-4919.04,49.02,4919.04,0.0,100.348,1349.02,10.08,-4999.2,5000.0,4999.2,0.0,1.0,50400.0,9.28,-4993.92,625.0,4993.92,0.0,7.99,5800.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-09-16,28.7,-4919.04,49.02,4919.04,0.0,100.348,1406.863,10.78,-4999.2,5000.0,4999.2,0.0,1.0,53899.999,9.04,-4993.92,625.0,4993.92,0.0,7.99,5650.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-09-17,29.23,-4919.04,49.02,4919.04,0.0,100.348,1432.843,10.75,-4999.2,5000.0,4999.2,0.0,1.0,53750.0,9.92,-4993.92,625.0,4993.92,0.0,7.99,6200.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-09-18,29.06,-4919.04,49.02,4919.04,0.0,100.348,1424.51,10.43,-4999.2,5000.0,4999.2,0.0,1.0,52150.002,9.76,-4993.92,625.0,4993.92,0.0,7.99,6100.0,3.2,-4999.072,5000.0,4999.072,0.0,1.0,16000.0
2020-09-21,28.29,-4919.04,49.02,4919.04,0.0,100.348,1386.765,9.31,-4999.2,5000.0,4999.2,0.0,1.0,46550.002,11.04,-4993.92,625.0,4993.92,0.0,7.99,6900.0,2.9,-4999.072,5000.0,4999.072,0.0,1.0,14500.0
2020-09-22,28.17,-4919.04,49.02,4919.04,0.0,100.348,1380.882,8.71,-4999.2,5000.0,4999.2,0.0,1.0,43550.0,9.84,-4993.92,625.0,4993.92,0.0,7.99,6150.0,3.28,-4999.072,5000.0,4999.072,0.0,1.0,16400.0
2020-09-23,28.03,-4919.04,49.02,4919.04,0.0,100.348,1374.02,7.95,-4999.2,5000.0,4999.2,0.0,1.0,39749.999,9.76,-4993.92,625.0,4993.92,0.0,7.99,6100.0,3.28,-4999.072,5000.0,4999.072,0.0,1.0,16400.0
2020-09-24,28.5,-4919.04,49.02,4919.04,0.0,100.348,1397.059,7.75,-4999.2,5000.0,4999.2,0.0,1.0,38750.0,9.6,-4993.92,625.0,4993.92,0.0,7.99,6000.0,3.28,-4999.072,5000.0,4999.072,0.0,1.0,16400.0
2020-09-25,28.35,-4919.04,49.02,4919.04,0.0,100.348,1389.706,7.87,-4999.2,5000.0,4999.2,0.0,1.0,39349.999,11.36,-4993.92,625.0,4993.92,0.0,7.99,7100.0,2.96,-4999.072,5000.0,4999.072,0.0,1.0,14800.0
2020-09-28,28.69,-4919.04,49.02,4919.04,0.0,100.348,1406.373,7.84,-4999.2,5000.0,4999.2,0.0,1.0,39200.001,10.0,-4993.92,625.0,4993.92,0.0,7.99,6250.0,3.24,-4999.072,5000.0,4999.072,0.0,1.0,16200.0
2020-09-29,27.7,-4919.04,49.02,4919.04,0.0,100.348,1357.843,7.66,-4999.2,5000.0,4999.2,0.0,1.0,38299.999,11.04,-4993.92,625.0,4993.92,0.0,7.99,6900.0,3.24,-4999.072,5000.0,4999.072,0.0,1.0,16200.0
2020-09-30,28.29,-4919.04,49.02,4919.04,0.0,100.348,1386.765,7.98,-4999.2,5000.0,4999.2,0.0,1.0,39900.0,10.4,-4993.92,625.0,4993.92,0.0,7.99,6500.0,3.2,-4999.072,5000.0,4999.072,0.0,1.0,16000.0
2020-10-01,27.51,-4919.04,49.02,4919.04,0.0,100.348,1348.529,8.36,-4999.2,5000.0,4999.2,0.0,1.0,41799.998,10.48,-4993.92,625.0,4993.92,0.0,7.99,6550.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-10-02,26.35,-4919.04,49.02,4919.04,0.0,100.348,1291.667,8.01,-4999.2,5000.0,4999.2,0.0,1.0,40050.001,12.8,-4993.92,625.0,4993.92,0.0,7.99,8000.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-10-05,27.93,-4919.04,49.02,4919.04,0.0,100.348,1369.118,8.46,-4999.2,5000.0,4999.2,0.0,1.0,42300.0,11.6,-4993.92,625.0,4993.92,0.0,7.99,7250.0,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-10-06,28.39,-4919.04,49.02,4919.04,0.0,100.348,1391.667,8.3,-4999.2,5000.0,4999.2,0.0,1.0,41500.001,11.281,-4993.92,625.0,4993.92,0.0,7.99,7050.5,3.0,-4999.072,5000.0,4999.072,0.0,1.0,15000.0
2020-10-07,28.39,-4919.04,49.02,4919.04,0.0,100.348,1391.667,8.66,-4999.2,5000.0,4999.2,0.0,1.0,43299.999,12.24,-4993.92,625.0,4993.92,0.0,7.99,7650.0,2.6,-4999.072,5000.0,4999.072,0.0,1.0,13000.0
2020-10-08,29.14,-4919.04,49.02,4919.04,0.0,100.348,1428.431,8.14,-4999.2,5000.0,4999.2,0.0,1.0,40700.002,11.96,-4993.92,625.0,4993.92,0.0,7.99,7475.0,2.6,-4999.072,5000.0,4999.072,0.0,1.0,13000.0
2020-10-09,28.69,-4919.04,49.02,4919.04,0.0,100.348,1406.373,8.21,-4999.2,5000.0,4999.2,0.0,1.0,41050.0,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,2.6,-4999.072,5000.0,4999.072,0.0,1.0,13000.0
2020-10-12,28.07,-4919.04,49.02,4919.04,0.0,100.348,1375.98,8.36,-4999.2,5000.0,4999.2,0.0,1.0,41799.998,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,2.6,-4999.072,5000.0,4999.072,0.0,1.0,13000.0
2020-10-13,28.46,-4919.04,49.02,4919.04,0.0,100.348,1395.098,9.2,-4999.2,5000.0,4999.2,0.0,1.0,45999.999,12.24,-4993.92,625.0,4993.92,0.0,7.99,7650.0,2.4,-4999.072,5000.0,4999.072,0.0,1.0,12000.0
2020-10-14,28.98,-4919.04,49.02,4919.04,0.0,100.348,1420.588,7.95,-4999.2,5000.0,4999.2,0.0,1.0,39749.999,12.24,-4993.92,625.0,4993.92,0.0,7.99,7650.0,2.4,-4999.072,5000.0,4999.072,0.0,1.0,12000.0
2020-10-15,28.94,-4919.04,49.02,4919.04,0.0,100.348,1418.627,7.9,-4999.2,5000.0,4999.2,0.0,1.0,39500.0,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,2.8,-4999.072,5000.0,4999.072,0.0,1.0,14000.0
2020-10-16,28.72,-4919.04,49.02,4919.04,0.0,100.348,1407.843,6.31,-4999.2,5000.0,4999.2,0.0,1.0,31550.0,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,2.8,-4999.072,5000.0,4999.072,0.0,1.0,14000.0
2020-10-19,28.59,-4919.04,49.02,4919.04,0.0,100.348,1401.471,5.6,-4999.2,5000.0,4999.2,0.0,1.0,28000.0,11.28,-4993.92,625.0,4993.92,0.0,7.99,7050.0,3.52,-4999.072,5000.0,4999.072,0.0,1.0,17600.0
2020-10-20,29.05,-4919.04,49.02,4919.04,0.0,100.348,1424.02,5.39,-4999.2,5000.0,4999.2,0.0,1.0,26949.999,10.96,-4993.92,625.0,4993.92,0.0,7.99,6850.0,5.04,-4999.072,5000.0,4999.072,0.0,1.0,25200.0
2020-10-21,28.1,-4919.04,49.02,4919.04,0.0,100.348,1377.451,4.53,-4999.2,5000.0,4999.2,0.0,1.0,22650.001,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,5.6,-4999.072,5000.0,4999.072,0.0,1.0,28000.0
2020-10-22,28.51,-4919.04,49.02,4919.04,0.0,100.348,1397.549,4.3,-4999.2,5000.0,4999.2,0.0,1.0,21500.001,10.96,-4993.92,625.0,4993.92,0.0,7.99,6850.0,6.0,-4999.072,5000.0,4999.072,0.0,1.0,30000.0
2020-10-23,27.88,-4919.04,49.02,4919.04,0.0,100.348,1366.667,4.8,-4999.2,5000.0,4999.2,0.0,1.0,24000.001,11.2,-4993.92,625.0,4993.92,0.0,7.99,7000.0,6.44,-4999.072,5000.0,4999.072,0.0,1.0,32200.0
2020-10-26,27.11,-4919.04,49.02,4919.04,0.0,100.348,1328.922,4.87,-4999.2,5000.0,4999.2,0.0,1.0,24349.999,11.6,-4993.92,625.0,4993.92,0.0,7.99,7250.0,6.56,-4999.072,5000.0,4999.072,0.0,1.0,32800.0
2020-10-27,27.69,-4919.04,49.02,4919.04,0.0,100.348,1357.353,4.78,-4999.2,5000.0,4999.2,0.0,1.0,23900.001,11.6,-4993.92,625.0,4993.92,0.0,7.99,7250.0,6.24,-4999.072,5000.0,4999.072,0.0,1.0,31199.999
2020-10-28,26.31,-4919.04,49.02,4919.04,0.0,100.348,1289.706,4.4,-4999.2,5000.0,4999.2,0.0,1.0,22000.0,10.32,-4993.92,625.0,4993.92,0.0,7.99,6450.0,6.04,-4999.072,5000.0,4999.072,0.0,1.0,30200.0
2020-10-29,25.6,-4919.04,49.02,4919.04,0.0,100.348,1254.902,4.53,-4999.2,5000.0,4999.2,0.0,1.0,22650.001,10.88,-4993.92,625.0,4993.92,0.0,7.99,6800.0,6.2,-4999.072,5000.0,4999.072,0.0,1.0,30999.999
2020-10-30,25.25,-4919.04,49.02,4919.04,0.0,100.348,1237.745,4.51,-4999.2,5000.0,4999.2,0.0,1.0,22550.001,11.44,-4993.92,625.0,4993.92,0.0,7.99,7150.0,5.96,-4999.072,5000.0,4999.072,0.0,1.0,29800.0
2020-11-02,26.26,-4919.04,49.02,4919.04,0.0,100.348,1287.255,5.15,-4999.2,5000.0,4999.2,0.0,1.0,25750.0,11.52,-4993.92,625.0,4993.92,0.0,7.99,7200.0,5.98,-4999.072,5000.0,4999.072,0.0,1.0,29900.0
2020-11-03,26.72,-4919.04,49.02,4919.04,0.0,100.348,1309.804,5.23,-4999.2,5000.0,4999.2,0.0,1.0,26150.0,10.24,-4993.92,625.0,4993.92,0.0,7.99,6400.0,5.96,-4999.072,5000.0,4999.072,0.0,1.0,29800.0
2020-11-04,27.44,-4919.04,49.02,4919.04,0.0,100.348,1345.098,5.3,-4999.2,5000.0,4999.2,0.0,1.0,26500.001,9.92,-4993.92,625.0,4993.92,0.0,7.99,6200.0,6.08,-4999.072,5000.0,4999.072,0.0,1.0,30400.0
2020-11-05,27.16,-4919.04,49.02,4919.04,0.0,100.348,1331.373,5.31,-4999.2,5000.0,4999.2,0.0,1.0,26550.0,9.6,-4993.92,625.0,4993.92,0.0,7.99,6000.0,6.18,-4999.072,5000.0,4999.072,0.0,1.0,30899.999
2020-11-06,26.47,-4919.04,49.02,4919.04,0.0,100.348,1297.549,5.21,-4999.2,5000.0,4999.2,0.0,1.0,26050.0,9.6,-4993.92,625.0,4993.92,0.0,7.99,6000.0,6.56,-4999.072,5000.0,4999.072,0.0,1.0,32800.0
2020-11-09,28.07,-4919.04,49.02,4919.04,0.0,100.348,1375.98,5.22,-4999.2,5000.0,4999.2,0.0,1.0,26099.999,11.6,-4993.92,625.0,4993.92,0.0,7.99,7250.0,5.8,-4999.072,5000.0,4999.072,0.0,1.0,29000.001
2020-11-10,28.91,-4919.04,49.02,4919.04,0.0,100.348,1417.157,4.88,-4999.2,5000.0,4999.2,0.0,1.0,24400.001,11.52,-4993.92,625.0,4993.92,0.0,7.99,7200.0,5.6,-4999.072,5000.0,4999.072,0.0,1.0,28000.0
2020-11-11,29.04,-4919.04,49.02,4919.04,0.0,100.348,1423.529,4.89,-4999.2,5000.0,4999.2,0.0,1.0,24449.999,11.6,-4993.92,625.0,4993.92,0.0,7.99,7250.0,5.6,-4999.072,5000.0,4999.072,0.0,1.0,28000.0
2020-11-12,28.66,-4919.04,49.02,4919.04,0.0,100.348,1404.902,4.8,-4999.2,5000.0,4999.2,0.0,1.0,24000.001,11.6,-4993.92,625.0,4993.92,0.0,7.99,7250.0,6.0,-4999.072,5000.0,4999.072,0.0,1.0,30000.0
2020-11-13,28.13,-4919.04,49.02,4919.04,0.0,100.348,1378.922,4.99,-4999.2,5000.0,4999.2,0.0,1.0,24949.999,11.84,-4993.92,625.0,4993.92,0.0,7.99,7400.0,5.96,-4999.072,5000.0,4999.072,0.0,1.0,29800.0
2020-11-16,28.81,-4919.04,49.02,4919.04,0.0,100.348,1412.255,5.03,-4999.2,5000.0,4999.2,0.0,1.0,25150.001,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,6.0,-4999.072,5000.0,4999.072,0.0,1.0,30000.0
2020-11-17,28.87,-4919.04,49.02,4919.04,0.0,100.348,1415.196,4.82,-4999.2,5000.0,4999.2,0.0,1.0,24100.001,14.08,-4993.92,625.0,4993.92,0.0,7.99,8800.0,5.4,-4999.072,5000.0,4999.072,0.0,1.0,27000.0
2020-11-18,29.0,-4919.04,49.02,4919.04,0.0,100.348,1421.569,4.75,-4999.2,5000.0,4999.2,0.0,1.0,23750.0,14.16,-4993.92,625.0,4993.92,0.0,7.99,8850.0,5.4,-4999.072,5000.0,4999.072,0.0,1.0,27000.0
2020-11-19,29.09,-4919.04,49.02,4919.04,0.0,100.348,1425.98,4.72,-4999.2,5000.0,4999.2,0.0,1.0,23599.999,14.0,-4993.92,625.0,4993.92,0.0,7.99,8750.0,5.6,-4999.072,5000.0,4999.072,0.0,1.0,28000.0
2020-11-20,29.27,-4919.04,49.02,4919.04,0.0,100.348,1434.804,4.97,-4999.2,5000.0,4999.2,0.0,1.0,24849.999,16.3,-4993.92,625.0,4993.92,0.0,7.99,10187.5,4.6,-4999.072,5000.0,4999.072,0.0,1.0,23000.0
2020-11-23,29.52,-4919.04,49.02,4919.04,0.0,100.348,1447.059,4.55,-4999.2,5000.0,4999.2,0.0,1.0,22750.001,12.5,-4993.92,625.0,4993.92,0.0,7.99,7812.5,5.0,-4999.072,5000.0,4999.072,0.0,1.0,25000.0
2020-11-24,30.8,-4919.04,49.02,4919.04,0.0,100.348,1509.804,4.37,-4999.2,5000.0,4999.2,0.0,1.0,21849.999,15.75,-4993.92,625.0,4993.92,0.0,7.99,9843.75,5.2,-4999.072,5000.0,4999.072,0.0,1.0,25999.999
2020-11-25,31.37,-4919.04,49.02,4919.04,0.0,100.348,1537.745,4.61,-4999.2,5000.0,4999.2,0.0,1.0,23050.001,15.75,-4993.92,625.0,4993.92,0.0,7.99,9843.75,5.2,-4999.072,5000.0,4999.072,0.0,1.0,25999.999
2020-11-27,31.22,-4919.04,49.02,4919.04,0.0,100.348,1530.392,4.91,-4999.2,5000.0,4999.2,0.0,1.0,24549.999,15.75,-4993.92,625.0,4993.92,0.0,7.99,9843.75,5.2,-4999.072,5000.0,4999.072,0.0,1.0,25999.999
