date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,SPWR_adj_close,SPWR_cashflow,SPWR_cml_units,SPWR_cml_cost,SPWR_gain_loss,SPWR_avg_price,SPWR_mktvalue,ENR_adj_close,ENR_cashflow,ENR_cml_units,ENR_cml_cost,ENR_gain_loss,ENR_avg_price,ENR_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,MFG_adj_close,MFG_cashflow,MFG_cml_units,MFG_cml_cost,MFG_gain_loss,MFG_avg_price,MFG_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,NSP_adj_close,NSP_cashflow,NSP_cml_units,NSP_cml_cost,NSP_gain_loss,NSP_avg_price,NSP_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,COHN_adj_close,COHN_cashflow,COHN_cml_units,COHN_cml_cost,COHN_gain_loss,COHN_avg_price,COHN_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue
2020-11-18,255.83,-4878.3,23.585,4878.3,0.0,206.84,6033.726,1740.64,-4018.17,3.734,4018.17,0.0,1076.066,6499.776,1746.78,-4011.06,3.74,4011.06,0.0,1072.557,6532.461,11.526,-4985.833,277.778,4985.833,0.0,17.949,3201.714,6.1,-4994.34,714.286,4994.34,0.0,6.992,4357.143,42.26,-4964.4,121.951,4964.4,0.0,40.708,5153.658,19.85,-4995.678,1000.0,4995.678,0.0,4.996,19850.0,39.789,-4992.51,106.383,4992.51,0.0,46.93,4232.86,29.803,-4954.851,96.154,4954.851,0.0,51.53,2865.678,2.71,-4999.62,1666.667,4999.62,0.0,3.0,4516.667,4.99,-4994.88,1000.0,4994.88,0.0,4.995,4990.0,4.827,-4998.685,625.0,4998.685,0.0,7.998,3016.635,84.16,-4973.363,60.976,4973.363,0.0,81.563,5131.689,30.38,-4987.17,131.579,4987.17,0.0,37.902,3997.368,20.549,-4987.854,250.0,4987.854,0.0,19.951,5137.286,27.27,-4992.9,166.667,4992.9,0.0,29.957,4545.0,17.325,-4996.814,1666.667,4996.814,0.0,2.998,28874.311,14.221,-4986.314,294.118,4986.314,0.0,16.953,4182.559,4.54,-4995.6,1000.0,4995.6,0.0,4.996,4540.0,17.38,-4991.69,263.158,4991.69,0.0,18.968,4573.684,12.72,-4997.2,416.667,4997.2,0.0,11.993,5300.0,1.11,-4998.75,5000.0,4998.75,0.0,1.0,5550.0,1.82,-4998.0,1666.667,4998.0,0.0,2.999,3033.333,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-19,259.89,-4878.3,23.585,4878.3,0.0,206.84,6129.481,1758.57,-4018.17,3.734,4018.17,0.0,1076.066,6566.729,1763.92,-4011.06,3.74,4011.06,0.0,1072.557,6596.56,11.755,-4985.833,277.778,4985.833,0.0,17.949,3265.141,6.14,-4994.34,714.286,4994.34,0.0,6.992,4385.714,41.44,-4964.4,121.951,4964.4,0.0,40.708,5053.658,21.03,-4995.678,1000.0,4995.678,0.0,4.996,21030.001,39.992,-4992.51,106.383,4992.51,0.0,46.93,4254.425,29.438,-4954.851,96.154,4954.851,0.0,51.53,2830.616,2.74,-4999.62,1666.667,4999.62,0.0,3.0,4566.667,4.96,-4994.88,1000.0,4994.88,0.0,4.995,4960.0,4.827,-4998.685,625.0,4998.685,0.0,7.998,3016.635,87.49,-4973.363,60.976,4973.363,0.0,81.563,5334.752,30.04,-4987.17,131.579,4987.17,0.0,37.902,3952.632,20.337,-4987.854,250.0,4987.854,0.0,19.951,5084.324,26.75,-4992.9,166.667,4992.9,0.0,29.957,4458.333,16.516,-4996.814,1666.667,4996.814,0.0,2.998,27527.167,14.191,-4986.314,294.118,4986.314,0.0,16.953,4173.953,4.48,-4995.6,1000.0,4995.6,0.0,4.996,4480.0,17.45,-4991.69,263.158,4991.69,0.0,18.968,4592.105,12.09,-4997.2,416.667,4997.2,0.0,11.993,5037.5,1.08,-4998.75,5000.0,4998.75,0.0,1.0,5400.0,1.76,-4998.0,1666.667,4998.0,0.0,2.999,2933.333,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-20,270.74,-4878.3,23.585,4878.3,0.0,206.84,6385.377,1736.38,-4018.17,3.734,4018.17,0.0,1076.066,6483.869,1742.19,-4011.06,3.74,4011.06,0.0,1072.557,6515.295,11.784,-4985.833,277.778,4985.833,0.0,17.949,3273.415,6.14,-4994.34,714.286,4994.34,0.0,6.992,4385.714,41.4,-4964.4,121.951,4964.4,0.0,40.708,5048.781,21.7,-4995.678,1000.0,4995.678,0.0,4.996,21700.001,39.827,-4992.51,106.383,4992.51,0.0,46.93,4236.968,29.744,-4954.851,96.154,4954.851,0.0,51.53,2859.993,2.77,-4999.62,1666.667,4999.62,0.0,3.0,4616.667,4.96,-4994.88,1000.0,4994.88,0.0,4.995,4960.0,4.922,-4998.685,625.0,4998.685,0.0,7.998,3076.252,85.731,-4973.363,60.976,4973.363,0.0,81.563,5227.53,30.2,-4987.17,131.579,4987.17,0.0,37.902,3973.684,20.231,-4987.854,250.0,4987.854,0.0,19.951,5057.844,27.09,-4992.9,166.667,4992.9,0.0,29.957,4515.0,16.175,-4996.814,1666.667,4996.814,0.0,2.998,26959.095,14.474,-4986.314,294.118,4986.314,0.0,16.953,4257.145,4.54,-4995.6,1000.0,4995.6,0.0,4.996,4540.0,17.55,-4991.69,263.158,4991.69,0.0,18.968,4618.421,12.75,-4997.2,416.667,4997.2,0.0,11.993,5312.5,1.08,-4998.75,5000.0,4998.75,0.0,1.0,5400.0,2.27,-4998.0,1666.667,4998.0,0.0,2.999,3783.333,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-23,270.11,-4878.3,23.585,4878.3,0.0,206.84,6370.519,1727.56,-4018.17,3.734,4018.17,0.0,1076.066,6450.934,1734.86,-4011.06,3.74,4011.06,0.0,1072.557,6487.883,12.042,-4985.833,277.778,4985.833,0.0,17.949,3345.115,6.16,-4994.34,714.286,4994.34,0.0,6.992,4400.0,41.79,-4964.4,121.951,4964.4,0.0,40.708,5096.342,21.93,-4995.678,1000.0,4995.678,0.0,4.996,21930.0,40.001,-4992.51,106.383,4992.51,0.0,46.93,4255.452,29.951,-4954.851,96.154,4954.851,0.0,51.53,2879.893,2.79,-4999.62,1666.667,4999.62,0.0,3.0,4650.0,5.0,-4994.88,1000.0,4994.88,0.0,4.995,5000.0,5.141,-4998.685,625.0,4998.685,0.0,7.998,3213.372,85.928,-4973.363,60.976,4973.363,0.0,81.563,5239.511,30.56,-4987.17,131.579,4987.17,0.0,37.902,4021.053,21.329,-4987.854,250.0,4987.854,0.0,19.951,5332.282,27.39,-4992.9,166.667,4992.9,0.0,29.957,4565.0,16.477,-4996.814,1666.667,4996.814,0.0,2.998,27462.244,14.894,-4986.314,294.118,4986.314,0.0,16.953,4380.499,4.58,-4995.6,1000.0,4995.6,0.0,4.996,4580.0,17.61,-4991.69,263.158,4991.69,0.0,18.968,4634.211,11.95,-4997.2,416.667,4997.2,0.0,11.993,4979.167,1.07,-4998.75,5000.0,4998.75,0.0,1.0,5350.0,2.42,-4998.0,1666.667,4998.0,0.0,2.999,4033.333,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-24,279.96,-4878.3,23.585,4878.3,0.0,206.84,6602.83,1763.9,-4018.17,3.734,4018.17,0.0,1076.066,6586.632,1768.88,-4011.06,3.74,4011.06,0.0,1072.557,6615.108,12.301,-4985.833,277.778,4985.833,0.0,17.949,3416.816,6.23,-4994.34,714.286,4994.34,0.0,6.992,4450.0,42.47,-4964.4,121.951,4964.4,0.0,40.708,5179.268,22.99,-4995.678,1000.0,4995.678,0.0,4.996,22990.0,40.194,-4992.51,106.383,4992.51,0.0,46.93,4275.99,30.887,-4954.851,96.154,4954.851,0.0,51.53,2969.919,2.8,-4999.62,1666.667,4999.62,0.0,3.0,4666.667,5.14,-4994.88,1000.0,4994.88,0.0,4.995,5140.0,5.342,-4998.685,625.0,4998.685,0.0,7.998,3338.569,87.117,-4973.363,60.976,4973.363,0.0,81.563,5311.99,31.1,-4987.17,131.579,4987.17,0.0,37.902,4092.105,21.233,-4987.854,250.0,4987.854,0.0,19.951,5308.208,28.0,-4992.9,166.667,4992.9,0.0,29.957,4666.667,16.75,-4996.814,1666.667,4996.814,0.0,2.998,27916.705,15.781,-4986.314,294.118,4986.314,0.0,16.953,4641.55,4.62,-4995.6,1000.0,4995.6,0.0,4.996,4620.0,17.61,-4991.69,263.158,4991.69,0.0,18.968,4634.211,11.61,-4997.2,416.667,4997.2,0.0,11.993,4837.5,1.08,-4998.75,5000.0,4998.75,0.0,1.0,5400.0,2.37,-4998.0,1666.667,4998.0,0.0,2.999,3950.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-25,277.72,-4878.3,23.585,4878.3,0.0,206.84,6550.0,1764.13,-4018.17,3.734,4018.17,0.0,1076.066,6587.491,1771.43,-4011.06,3.74,4011.06,0.0,1072.557,6624.645,12.44,-4985.833,277.778,4985.833,0.0,17.949,3455.424,6.1,-4994.34,714.286,4994.34,0.0,6.992,4357.143,43.39,-4964.4,121.951,4964.4,0.0,40.708,5291.463,23.35,-4995.678,1000.0,4995.678,0.0,4.996,23350.0,40.551,-4992.51,106.383,4992.51,0.0,46.93,4313.985,30.404,-4954.851,96.154,4954.851,0.0,51.53,2923.485,2.72,-4999.62,1666.667,4999.62,0.0,3.0,4533.333,5.15,-4994.88,1000.0,4994.88,0.0,4.995,5150.0,5.246,-4998.685,625.0,4998.685,0.0,7.998,3278.952,87.068,-4973.363,60.976,4973.363,0.0,81.563,5308.995,31.24,-4987.17,131.579,4987.17,0.0,37.902,4110.526,20.819,-4987.854,250.0,4987.854,0.0,19.951,5204.692,27.64,-4992.9,166.667,4992.9,0.0,29.957,4606.667,16.828,-4996.814,1666.667,4996.814,0.0,2.998,28046.548,15.733,-4986.314,294.118,4986.314,0.0,16.953,4627.206,4.55,-4995.6,1000.0,4995.6,0.0,4.996,4550.0,17.72,-4991.69,263.158,4991.69,0.0,18.968,4663.158,12.65,-4997.2,416.667,4997.2,0.0,11.993,5270.833,1.08,-4998.75,5000.0,4998.75,0.0,1.0,5400.0,2.49,-4998.0,1666.667,4998.0,0.0,2.999,4150.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-27,276.48,-4878.3,23.585,4878.3,0.0,206.84,6520.755,1787.02,-4018.17,3.734,4018.17,0.0,1076.066,6672.965,1793.19,-4011.06,3.74,4011.06,0.0,1072.557,6706.021,11.963,-4985.833,277.778,4985.833,0.0,17.949,3323.054,6.03,-4994.34,714.286,4994.34,0.0,6.992,4307.143,43.61,-4964.4,121.951,4964.4,0.0,40.708,5318.293,23.16,-4995.678,1000.0,4995.678,0.0,4.996,23160.0,40.668,-4992.51,106.383,4992.51,0.0,46.93,4326.397,30.345,-4954.851,96.154,4954.851,0.0,51.53,2917.799,2.67,-4999.62,1666.667,4999.62,0.0,3.0,4450.0,5.16,-4994.88,1000.0,4994.88,0.0,4.995,5160.0,5.349,-4998.685,625.0,4998.685,0.0,7.998,3343.056,86.91,-4973.363,60.976,4973.363,0.0,81.563,5299.411,31.14,-4987.17,131.579,4987.17,0.0,37.902,4097.368,20.973,-4987.854,250.0,4987.854,0.0,19.951,5243.21,27.97,-4992.9,166.667,4992.9,0.0,29.957,4661.667,16.643,-4996.814,1666.667,4996.814,0.0,2.998,27738.164,15.42,-4986.314,294.118,4986.314,0.0,16.953,4535.409,4.49,-4995.6,1000.0,4995.6,0.0,4.996,4490.0,17.97,-4991.69,263.158,4991.69,0.0,18.968,4728.947,12.68,-4997.2,416.667,4997.2,0.0,11.993,5283.333,1.1,-4998.75,5000.0,4998.75,0.0,1.0,5500.0,2.58,-4998.0,1666.667,4998.0,0.0,2.999,4300.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-30,263.36,-4878.3,23.585,4878.3,0.0,206.84,6211.32,1754.4,-4018.17,3.734,4018.17,0.0,1076.066,6551.158,1760.74,-4011.06,3.74,4011.06,0.0,1072.557,6584.667,11.437,-4985.833,277.778,4985.833,0.0,17.949,3176.894,5.77,-4994.34,714.286,4994.34,0.0,6.992,4121.429,41.59,-4964.4,121.951,4964.4,0.0,40.708,5071.951,22.16,-4995.678,1000.0,4995.678,0.0,4.996,22160.0,40.726,-4992.51,106.383,4992.51,0.0,46.93,4332.602,30.01,-4954.851,96.154,4954.851,0.0,51.53,2885.579,2.56,-4999.62,1666.667,4999.62,0.0,3.0,4266.667,5.01,-4994.88,1000.0,4994.88,0.0,4.995,5010.0,5.435,-4998.685,625.0,4998.685,0.0,7.998,3396.977,83.993,-4973.363,60.976,4973.363,0.0,81.563,5121.506,29.8,-4987.17,131.579,4987.17,0.0,37.902,3921.053,21.214,-4987.854,250.0,4987.854,0.0,19.951,5303.393,27.04,-4992.9,166.667,4992.9,0.0,29.957,4506.667,16.341,-4996.814,1666.667,4996.814,0.0,2.998,27235.018,14.66,-4986.314,294.118,4986.314,0.0,16.953,4311.65,4.29,-4995.6,1000.0,4995.6,0.0,4.996,4290.0,17.83,-4991.69,263.158,4991.69,0.0,18.968,4692.105,12.38,-4997.2,416.667,4997.2,0.0,11.993,5158.333,1.087,-4998.75,5000.0,4998.75,0.0,1.0,5435.0,2.86,-4998.0,1666.667,4998.0,0.0,2.999,4766.666,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-01,264.01,-4878.3,23.585,4878.3,0.0,206.84,6226.651,1795.36,-4018.17,3.734,4018.17,0.0,1076.066,6704.107,1798.1,-4011.06,3.74,4011.06,0.0,1072.557,6724.383,11.923,-4985.833,277.778,4985.833,0.0,17.949,3312.023,5.85,-4994.34,714.286,4994.34,0.0,6.992,4178.571,42.04,-4964.4,121.951,4964.4,0.0,40.708,5126.829,21.24,-4995.678,1000.0,4995.678,0.0,4.996,21240.0,40.726,-4992.51,106.383,4992.51,0.0,46.93,4332.602,31.833,-4954.851,96.154,4954.851,0.0,51.53,3060.893,2.6,-4999.62,1666.667,4999.62,0.0,3.0,4333.333,5.31,-4994.88,1000.0,4994.88,0.0,4.995,5310.0,5.627,-4998.685,625.0,4998.685,0.0,7.998,3516.8,85.869,-4973.363,60.976,4973.363,0.0,81.563,5235.917,30.52,-4987.17,131.579,4987.17,0.0,37.902,4015.79,21.493,-4987.854,250.0,4987.854,0.0,19.951,5373.206,27.61,-4992.9,166.667,4992.9,0.0,29.957,4601.667,16.185,-4996.814,1666.667,4996.814,0.0,2.998,26975.327,14.991,-4986.314,294.118,4986.314,0.0,16.953,4409.186,4.38,-4995.6,1000.0,4995.6,0.0,4.996,4380.0,17.98,-4991.69,263.158,4991.69,0.0,18.968,4731.579,12.09,-4997.2,416.667,4997.2,0.0,11.993,5037.5,1.11,-4998.75,5000.0,4998.75,0.0,1.0,5550.0,2.59,-4998.0,1666.667,4998.0,0.0,2.999,4316.667,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-02,261.32,-4878.3,23.585,4878.3,0.0,206.84,6163.208,1824.97,-4018.17,3.734,4018.17,0.0,1076.066,6814.675,1827.95,-4011.06,3.74,4011.06,0.0,1072.557,6836.013,12.042,-4985.833,277.778,4985.833,0.0,17.949,3345.115,5.98,-4994.34,714.286,4994.34,0.0,6.992,4271.429,42.75,-4964.4,121.951,4964.4,0.0,40.708,5213.415,21.65,-4995.678,1000.0,4995.678,0.0,4.996,21650.0,41.358,-4992.51,106.383,4992.51,0.0,46.93,4399.83,32.464,-4954.851,96.154,4954.851,0.0,51.53,3121.543,2.62,-4999.62,1666.667,4999.62,0.0,3.0,4366.666,5.41,-4994.88,1000.0,4994.88,0.0,4.995,5410.0,5.79,-4998.685,625.0,4998.685,0.0,7.998,3618.649,85.378,-4973.363,60.976,4973.363,0.0,81.563,5205.966,31.23,-4987.17,131.579,4987.17,0.0,37.902,4109.21,21.502,-4987.854,250.0,4987.854,0.0,19.951,5375.614,28.5,-4992.9,166.667,4992.9,0.0,29.957,4750.0,16.01,-4996.814,1666.667,4996.814,0.0,2.998,26683.175,15.186,-4986.314,294.118,4986.314,0.0,16.953,4466.559,4.4,-4995.6,1000.0,4995.6,0.0,4.996,4400.0,18.34,-4991.69,263.158,4991.69,0.0,18.968,4826.316,12.0,-4997.2,416.667,4997.2,0.0,11.993,5000.0,1.11,-4998.75,5000.0,4998.75,0.0,1.0,5550.0,2.37,-4998.0,1666.667,4998.0,0.0,2.999,3950.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-03,266.91,-4878.3,23.585,4878.3,0.0,206.84,6295.047,1821.84,-4018.17,3.734,4018.17,0.0,1076.066,6802.987,1826.77,-4011.06,3.74,4011.06,0.0,1072.557,6831.601,12.171,-4985.833,277.778,4985.833,0.0,17.949,3380.966,5.93,-4994.34,714.286,4994.34,0.0,6.992,4235.714,43.2,-4964.4,121.951,4964.4,0.0,40.708,5268.293,20.69,-4995.678,1000.0,4995.678,0.0,4.996,20690.001,41.883,-4992.51,106.383,4992.51,0.0,46.93,4455.682,32.927,-4954.851,96.154,4954.851,0.0,51.53,3166.082,2.61,-4999.62,1666.667,4999.62,0.0,3.0,4350.0,5.39,-4994.88,1000.0,4994.88,0.0,4.995,5390.0,5.876,-4998.685,625.0,4998.685,0.0,7.998,3672.569,86.252,-4973.363,60.976,4973.363,0.0,81.563,5259.278,31.15,-4987.17,131.579,4987.17,0.0,37.902,4098.684,22.379,-4987.854,250.0,4987.854,0.0,19.951,5594.683,27.61,-4992.9,166.667,4992.9,0.0,29.957,4601.667,16.175,-4996.814,1666.667,4996.814,0.0,2.998,26959.095,15.664,-4986.314,294.118,4986.314,0.0,16.953,4607.125,4.36,-4995.6,1000.0,4995.6,0.0,4.996,4360.0,18.41,-4991.69,263.158,4991.69,0.0,18.968,4844.737,11.94,-4997.2,416.667,4997.2,0.0,11.993,4975.0,1.12,-4998.75,5000.0,4998.75,0.0,1.0,5600.0,2.59,-4998.0,1666.667,4998.0,0.0,2.999,4316.667,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-04,267.25,-4878.3,23.585,4878.3,0.0,206.84,6303.066,1823.76,-4018.17,3.734,4018.17,0.0,1076.066,6810.157,1827.99,-4011.06,3.74,4011.06,0.0,1072.557,6836.163,12.767,-4985.833,277.778,4985.833,0.0,17.949,3546.429,5.97,-4994.34,714.286,4994.34,0.0,6.992,4264.286,43.83,-4964.4,121.951,4964.4,0.0,40.708,5345.122,20.91,-4995.678,1000.0,4995.678,0.0,4.996,20910.0,42.068,-4992.51,106.383,4992.51,0.0,46.93,4475.333,34.711,-4954.851,96.154,4954.851,0.0,51.53,3337.606,2.64,-4999.62,1666.667,4999.62,0.0,3.0,4400.0,5.45,-4994.88,1000.0,4994.88,0.0,4.995,5450.0,6.125,-4998.685,625.0,4998.685,0.0,7.998,3828.339,87.111,-4973.363,60.976,4973.363,0.0,81.563,5311.63,31.96,-4987.17,131.579,4987.17,0.0,37.902,4205.263,24.025,-4987.854,250.0,4987.854,0.0,19.951,6006.34,28.09,-4992.9,166.667,4992.9,0.0,29.957,4681.667,16.604,-4996.814,1666.667,4996.814,0.0,2.998,27673.241,16.718,-4986.314,294.118,4986.314,0.0,16.953,4916.945,4.39,-4995.6,1000.0,4995.6,0.0,4.996,4390.0,18.75,-4991.69,263.158,4991.69,0.0,18.968,4934.211,12.0,-4997.2,416.667,4997.2,0.0,11.993,5000.0,1.22,-4998.75,5000.0,4998.75,0.0,1.0,6100.0,2.62,-4998.0,1666.667,4998.0,0.0,2.999,4366.666,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-07,264.0,-4878.3,23.585,4878.3,0.0,206.84,6226.415,1817.03,-4018.17,3.734,4018.17,0.0,1076.066,6785.026,1819.48,-4011.06,3.74,4011.06,0.0,1072.557,6804.338,12.608,-4985.833,277.778,4985.833,0.0,17.949,3502.305,5.86,-4994.34,714.286,4994.34,0.0,6.992,4185.714,43.25,-4964.4,121.951,4964.4,0.0,40.708,5274.39,21.05,-4995.678,1000.0,4995.678,0.0,4.996,21049.999,41.767,-4992.51,106.383,4992.51,0.0,46.93,4443.27,34.869,-4954.851,96.154,4954.851,0.0,51.53,3352.768,2.58,-4999.62,1666.667,4999.62,0.0,3.0,4300.0,5.31,-4994.88,1000.0,4994.88,0.0,4.995,5310.0,6.145,-4998.685,625.0,4998.685,0.0,7.998,3840.321,86.183,-4973.363,60.976,4973.363,0.0,81.563,5255.066,31.34,-4987.17,131.579,4987.17,0.0,37.902,4123.684,24.507,-4987.854,250.0,4987.854,0.0,19.951,6126.707,27.77,-4992.9,166.667,4992.9,0.0,29.957,4628.333,17.149,-4996.814,1666.667,4996.814,0.0,2.998,28582.16,16.698,-4986.314,294.118,4986.314,0.0,16.953,4911.208,4.33,-4995.6,1000.0,4995.6,0.0,4.996,4330.0,18.77,-4991.69,263.158,4991.69,0.0,18.968,4939.474,11.98,-4997.2,416.667,4997.2,0.0,11.993,4991.666,1.31,-4998.75,5000.0,4998.75,0.0,1.0,6550.0,2.64,-4998.0,1666.667,4998.0,0.0,2.999,4400.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-08,266.09,-4878.3,23.585,4878.3,0.0,206.84,6275.707,1811.33,-4018.17,3.734,4018.17,0.0,1076.066,6763.741,1818.55,-4011.06,3.74,4011.06,0.0,1072.557,6800.86,12.579,-4985.833,277.778,4985.833,0.0,17.949,3494.032,5.88,-4994.34,714.286,4994.34,0.0,6.992,4200.0,42.01,-4964.4,121.951,4964.4,0.0,40.708,5123.171,22.18,-4995.678,1000.0,4995.678,0.0,4.996,22180.0,41.835,-4992.51,106.383,4992.51,0.0,46.93,4450.51,35.529,-4954.851,96.154,4954.851,0.0,51.53,3416.26,2.55,-4999.62,1666.667,4999.62,0.0,3.0,4250.0,5.29,-4994.88,1000.0,4994.88,0.0,4.995,5290.0,6.145,-4998.685,625.0,4998.685,0.0,7.998,3840.321,86.479,-4973.363,60.976,4973.363,0.0,81.563,5273.117,31.04,-4987.17,131.579,4987.17,0.0,37.902,4084.211,24.401,-4987.854,250.0,4987.854,0.0,19.951,6100.226,27.14,-4992.9,166.667,4992.9,0.0,29.957,4523.333,17.276,-4996.814,1666.667,4996.814,0.0,2.998,28793.154,17.186,-4986.314,294.118,4986.314,0.0,16.953,5054.642,4.3,-4995.6,1000.0,4995.6,0.0,4.996,4300.0,18.97,-4991.69,263.158,4991.69,0.0,18.968,4992.105,11.82,-4997.2,416.667,4997.2,0.0,11.993,4925.0,1.265,-4998.75,5000.0,4998.75,0.0,1.0,6325.0,2.56,-4998.0,1666.667,4998.0,0.0,2.999,4266.667,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-09,263.8,-4878.3,23.585,4878.3,0.0,206.84,6221.698,1777.86,-4018.17,3.734,4018.17,0.0,1076.066,6638.76,1784.13,-4011.06,3.74,4011.06,0.0,1072.557,6672.139,12.797,-4985.833,277.778,4985.833,0.0,17.949,3554.702,5.86,-4994.34,714.286,4994.34,0.0,6.992,4185.714,42.35,-4964.4,121.951,4964.4,0.0,40.708,5164.634,20.82,-4995.678,1000.0,4995.678,0.0,4.996,20820.0,41.747,-4992.51,106.383,4992.51,0.0,46.93,4441.201,36.8,-4954.851,96.154,4954.851,0.0,51.53,3538.506,2.52,-4999.62,1666.667,4999.62,0.0,3.0,4200.0,5.22,-4994.88,1000.0,4994.88,0.0,4.995,5220.0,6.279,-4998.685,625.0,4998.685,0.0,7.998,3924.197,85.867,-4973.363,60.976,4973.363,0.0,81.563,5235.81,31.29,-4987.17,131.579,4987.17,0.0,37.902,4117.105,24.68,-4987.854,250.0,4987.854,0.0,19.951,6170.039,27.42,-4992.9,166.667,4992.9,0.0,29.957,4570.0,16.75,-4996.814,1666.667,4996.814,0.0,2.998,27916.705,17.751,-4986.314,294.118,4986.314,0.0,16.953,5221.027,4.27,-4995.6,1000.0,4995.6,0.0,4.996,4270.0,18.68,-4991.69,263.158,4991.69,0.0,18.968,4915.79,11.72,-4997.2,416.667,4997.2,0.0,11.993,4883.333,1.17,-4998.75,5000.0,4998.75,0.0,1.0,5850.0,2.81,-4998.0,1666.667,4998.0,0.0,2.999,4683.333,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
