date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue
2020-12-24,29.536,-4969.28,106.0,4969.28,1121.48,46.88,3130.774
2020-12-28,29.703,-4969.28,106.0,4969.28,1121.48,46.88,3148.539
2020-12-29,29.585,-4969.28,106.0,4969.28,1121.48,46.88,3135.999
2020-12-30,29.555,-4969.28,106.0,4969.28,1121.48,46.88,3132.864
2020-12-31,29.881,-4969.28,106.0,4969.28,1121.48,46.88,3167.348
2021-01-04,29.605,-4969.28,106.0,4969.28,1121.48,46.88,3138.089
2021-01-05,29.831,-4969.28,106.0,4969.28,1121.48,46.88,3162.124
2021-01-06,31.695,-4969.28,106.0,4969.28,1121.48,46.88,3359.626
2021-01-07,32.395,-4969.28,106.0,4969.28,1121.48,46.88,3433.82
2021-01-08,32.069,-4969.28,106.0,4969.28,1121.48,46.88,3399.335
2021-01-11,32.602,-4969.28,106.0,4969.28,1121.48,46.88,3455.764
2021-01-12,33.183,-4969.28,106.0,4969.28,1121.48,46.88,3517.418
2021-01-13,32.986,-4969.28,106.0,4969.28,1121.48,46.88,3496.519
2021-01-14,33.509,-4969.28,106.0,4969.28,1121.48,46.88,3551.903
2021-01-15,32.542,-4969.28,106.0,4969.28,1121.48,46.88,3449.494
2021-01-19,32.306,-4969.28,106.0,4969.28,1121.48,46.88,3424.415
2021-01-20,31.882,-4969.28,106.0,4969.28,1121.48,46.88,3379.48
2021-01-21,31.32,-4969.28,106.0,4969.28,1121.48,46.88,3319.916
2021-01-22,31.103,-4969.28,106.0,4969.28,1121.48,46.88,3296.927
2021-01-25,30.719,-4969.28,106.0,4969.28,1121.48,46.88,3256.172
2021-01-26,30.502,-4969.28,106.0,4969.28,1121.48,46.88,3233.183
2021-01-27,29.407,-4969.28,106.0,4969.28,1121.48,46.88,3117.189
2021-01-28,29.891,-4969.28,106.0,4969.28,1121.48,46.88,3168.394
2021-01-29,29.23,-4969.28,106.0,4969.28,1121.48,46.88,3098.38
2021-02-01,29.536,-4969.28,106.0,4969.28,1121.48,46.88,3130.774
2021-02-02,30.59,-4969.28,106.0,4969.28,1121.48,46.88,3242.588
2021-02-03,31.133,-4969.28,106.0,4969.28,1121.48,46.88,3300.062
2021-02-04,32.04,-4969.28,106.0,4969.28,1121.48,46.88,3396.2
2021-02-05,31.911,-4969.28,106.0,4969.28,1121.48,46.88,3382.615
2021-02-08,32.621,-4969.28,106.0,4969.28,1121.48,46.88,3457.854
2021-02-09,32.483,-4969.28,106.0,4969.28,1121.48,46.88,3443.225
2021-02-10,32.513,-4969.28,106.0,4969.28,1121.48,46.88,3446.359
2021-02-11,32.414,-4969.28,106.0,4969.28,1121.48,46.88,3435.91
2021-02-12,32.897,-4969.28,106.0,4969.28,1121.48,46.88,3487.114
2021-02-16,33.785,-4969.28,106.0,4969.28,1121.48,46.88,3581.163
2021-02-17,33.923,-4969.28,106.0,4969.28,1121.48,46.88,3595.792
2021-02-18,33.706,-4969.28,106.0,4969.28,1121.48,46.88,3572.803
2021-02-19,34.051,-4969.28,106.0,4969.28,1121.48,46.88,3609.377
2021-02-22,34.652,-4969.28,106.0,4969.28,1121.48,46.88,3673.121
2021-02-23,35.017,-4969.28,106.0,4969.28,1121.48,46.88,3711.786
2021-02-24,35.865,-4969.28,106.0,4969.28,1121.48,46.88,3801.654
2021-02-25,35.421,-4969.28,106.0,4969.28,1121.48,46.88,3754.63
2021-02-26,34.218,-4969.28,106.0,4969.28,1121.48,46.88,3627.142
2021-03-01,35.283,-4969.28,106.0,4969.28,1121.48,46.88,3740.001
2021-03-02,35.027,-4969.28,106.0,4969.28,1121.48,46.88,3712.831
2021-03-03,35.904,-4969.28,106.0,4969.28,1121.48,46.88,3805.834
2021-03-04,36.162,-4969.28,106.0,4969.28,1121.48,46.88,3833.139
2021-03-05,36.588,-4969.28,106.0,4969.28,1121.48,46.88,3878.297
2021-03-08,36.786,-4969.28,106.0,4969.28,1121.48,46.88,3899.3
2021-03-09,35.983,-4969.28,106.0,4969.28,1121.48,46.88,3814.236
2021-03-10,37.024,-4969.28,106.0,4969.28,1121.48,46.88,3924.504
2021-03-11,36.895,-4969.28,106.0,4969.28,1121.48,46.88,3910.852
2021-03-12,37.588,-4969.28,106.0,4969.28,1121.48,46.88,3984.364
2021-03-15,37.4,-4969.28,106.0,4969.28,1121.48,46.88,3964.411
2021-03-16,37.291,-4969.28,106.0,4969.28,1121.48,46.88,3952.859
2021-03-17,37.598,-4969.28,106.0,4969.28,1121.48,46.88,3985.414
2021-03-18,38.579,-4969.28,106.0,4969.28,1121.48,46.88,4089.382
2021-03-19,38.173,-4969.28,106.0,4969.28,1121.48,46.88,4046.324
2021-03-22,37.311,-4969.28,106.0,4969.28,1121.48,46.88,3954.959
2021-03-23,36.558,-4969.28,106.0,4969.28,1121.48,46.88,3875.146
2021-03-24,36.558,-4969.28,106.0,4969.28,1121.48,46.88,3875.146
2021-03-25,37.311,-4969.28,106.0,4969.28,1121.48,46.88,3954.959
2021-03-26,38.321,-4969.28,106.0,4969.28,1121.48,46.88,4062.077
2021-03-29,37.955,-4969.28,106.0,4969.28,1121.48,46.88,4023.22
2021-03-30,38.629,-4969.28,106.0,4969.28,1121.48,46.88,4094.633
2021-03-31,38.331,-4969.28,106.0,4969.28,1121.48,46.88,4063.127
2021-04-01,39.124,-4969.28,106.0,4969.28,1121.48,46.88,4147.141
2021-04-05,39.431,-4969.28,106.0,4969.28,1121.48,46.88,4179.696
2021-04-06,39.322,-4969.28,106.0,4969.28,1121.48,46.88,4168.145
2021-04-07,39.679,-4969.28,106.0,4969.28,1121.48,46.88,4205.951
2021-04-08,39.332,-4969.28,106.0,4969.28,1121.48,46.88,4169.195
2021-04-09,39.619,-4969.28,106.0,4969.28,1121.48,46.88,4199.65
2021-04-12,39.689,-4969.28,106.0,4969.28,1121.48,46.88,4207.001
2021-04-13,38.956,-4969.28,106.0,4969.28,1121.48,46.88,4129.288
2021-04-14,39.51,-4969.28,106.0,4969.28,1121.48,46.88,4188.098
2021-04-15,38.381,-4969.28,106.0,4969.28,1121.48,46.88,4068.378
2021-04-16,38.787,-4969.28,106.0,4969.28,1121.48,46.88,4111.435
2021-04-19,38.807,-4969.28,106.0,4969.28,1121.48,46.88,4113.535
2021-04-20,37.727,-4969.28,106.0,4969.28,1121.48,46.88,3999.067
2021-04-21,38.361,-4969.28,106.0,4969.28,1121.48,46.88,4066.278
2021-04-22,38.004,-4969.28,106.0,4969.28,1121.48,46.88,4028.471
2021-04-23,38.817,-4969.28,106.0,4969.28,1121.48,46.88,4114.586
2021-04-26,39.045,-4969.28,106.0,4969.28,1121.48,46.88,4138.739
2021-04-27,39.51,-4969.28,106.0,4969.28,1121.48,46.88,4188.098
2021-04-28,39.659,-4969.28,106.0,4969.28,1121.48,46.88,4203.85
2021-04-29,40.729,-4969.28,106.0,4969.28,1121.48,46.88,4317.27
2021-04-30,40.154,-4969.28,106.0,4969.28,1121.48,46.88,4256.36
2021-05-03,40.184,-4969.28,106.0,4969.28,1121.48,46.88,4259.51
2021-05-04,40.62,-4969.28,106.0,4969.28,1121.48,46.88,4305.717
2021-05-05,41.006,-4969.28,106.0,4969.28,1121.48,46.88,4346.674
2021-05-06,41.621,-4969.28,106.0,4969.28,1121.48,46.88,4411.785
2021-05-07,41.789,-4969.28,106.0,4969.28,1121.48,46.88,4429.638
2021-05-10,41.66,-4969.28,106.0,4969.28,1121.48,46.88,4415.986
2021-05-11,41.185,-4969.28,106.0,4969.28,1121.48,46.88,4365.578
2021-05-12,40.798,-4969.28,106.0,4969.28,1121.48,46.88,4324.621
2021-05-13,41.452,-4969.28,106.0,4969.28,1121.48,46.88,4393.932
2021-05-14,41.967,-4969.28,106.0,4969.28,1121.48,46.88,4448.542
2021-05-17,42.344,-4969.28,106.0,4969.28,1121.48,46.88,4488.448
2021-05-18,41.769,-4969.28,106.0,4969.28,1121.48,46.88,4427.538
2021-05-19,41.581,-4969.28,106.0,4969.28,1121.48,46.88,4407.585
2021-05-20,41.482,-4969.28,106.0,4969.28,1121.48,46.88,4397.083
2021-05-21,42.007,-4969.28,106.0,4969.28,1121.48,46.88,4452.742
2021-05-24,42.235,-4969.28,106.0,4969.28,1121.48,46.88,4476.896
2021-05-25,41.621,-4969.28,106.0,4969.28,1121.48,46.88,4411.785
2021-05-26,41.65,-4969.28,106.0,4969.28,1121.48,46.88,4414.936
2021-05-27,42.156,-4969.28,106.0,4969.28,1121.48,46.88,4468.495
2021-05-28,41.997,-4969.28,106.0,4969.28,1121.48,46.88,4451.692
2021-06-01,42.522,-4969.28,106.0,4969.28,1121.48,46.88,4507.351
2021-06-02,42.542,-4969.28,106.0,4969.28,1121.48,46.88,4509.451
2021-06-03,43.029,-4969.28,106.0,4969.28,1121.48,46.88,4561.126
2021-06-04,43.049,-4969.28,106.0,4969.28,1121.48,46.88,4563.236
2021-06-07,42.9,-4969.28,106.0,4969.28,1121.48,46.88,4547.417
2021-06-08,42.661,-4969.28,106.0,4969.28,1121.48,46.88,4522.107
2021-06-09,42.104,-4969.28,106.0,4969.28,1121.48,46.88,4463.049
2021-06-10,41.477,-4969.28,106.0,4969.28,1121.48,46.88,4396.609
2021-06-11,41.647,-4969.28,106.0,4969.28,1121.48,46.88,4414.538
2021-06-14,41.149,-4969.28,106.0,4969.28,1121.48,46.88,4361.808
2021-06-15,41.179,-4969.28,106.0,4969.28,1121.48,46.88,4364.972
2021-06-16,41.408,-4969.28,106.0,4969.28,1121.48,46.88,4389.227
2021-06-17,39.597,-4969.28,106.0,4969.28,1121.48,46.88,4197.291
2021-06-18,38.582,-4969.28,106.0,4969.28,1121.48,46.88,4089.722
2021-06-21,39.547,-4969.28,106.0,4969.28,1121.48,46.88,4192.018
2021-06-22,39.766,-4969.28,106.0,4969.28,1121.48,46.88,4215.219
2021-06-23,39.995,-4969.28,106.0,4969.28,1121.48,46.88,4239.475
2021-06-24,40.622,-4969.28,106.0,4969.28,1121.48,46.88,4305.915
2021-06-25,41.408,-4969.28,106.0,4969.28,1121.48,46.88,4389.227
2021-06-28,41.348,-4969.28,106.0,4969.28,1121.48,46.88,4382.9
2021-06-29,40.682,-4969.28,106.0,4969.28,1121.48,46.88,4312.242
2021-06-30,41.02,-4969.28,106.0,4969.28,1121.48,46.88,4348.098
2021-07-01,41.328,-4969.28,106.0,4969.28,1121.48,46.88,4380.791
2021-07-02,40.94,-4969.28,106.0,4969.28,1121.48,46.88,4339.662
2021-07-06,39.866,-4969.28,106.0,4969.28,1121.48,46.88,4225.765
2021-07-07,39.547,-4969.28,106.0,4969.28,1121.48,46.88,4192.018
2021-07-08,38.582,-4969.28,106.0,4969.28,1121.48,46.88,4089.722
2021-07-09,39.836,-4969.28,106.0,4969.28,1121.48,46.88,4222.602
2021-07-12,40.423,-4969.28,106.0,4969.28,1121.48,46.88,4284.823
2021-07-13,39.657,-4969.28,106.0,4969.28,1121.48,46.88,4203.619
2021-07-14,38.662,-4969.28,106.0,4969.28,1121.48,46.88,4098.159
2021-07-15,38.632,-4969.28,106.0,4969.28,1121.48,46.88,4094.996
2021-07-16,37.727,-4969.28,106.0,4969.28,1121.48,46.88,3999.027
2021-07-19,36.742,-4969.28,106.0,4969.28,1121.48,46.88,3894.622
2021-07-20,37.498,-4969.28,106.0,4969.28,1121.48,46.88,3974.771
2021-07-21,38.264,-4969.28,106.0,4969.28,1121.48,46.88,4055.975
2021-07-22,37.766,-4969.28,106.0,4969.28,1121.48,46.88,4003.245
2021-07-23,37.508,-4969.28,106.0,4969.28,1121.48,46.88,3975.826
2021-07-26,37.936,-4969.28,106.0,4969.28,1121.48,46.88,4021.174
2021-07-27,37.786,-4969.28,106.0,4969.28,1121.48,46.88,4005.355
2021-07-28,37.936,-4969.28,106.0,4969.28,1121.48,46.88,4021.174
2021-07-29,38.483,-4969.28,106.0,4969.28,1121.48,46.88,4079.176
2021-07-30,38.164,-4969.28,106.0,4969.28,1121.48,46.88,4045.429
2021-08-02,37.766,-4969.28,106.0,4969.28,1121.48,46.88,4003.245
2021-08-03,38.353,-4969.28,106.0,4969.28,1121.48,46.88,4065.467
2021-08-04,38.075,-4969.28,106.0,4969.28,1121.48,46.88,4035.938
2021-08-05,38.821,-4969.28,106.0,4969.28,1121.48,46.88,4115.033
2021-08-06,39.945,-4969.28,106.0,4969.28,1121.48,46.88,4234.202
2021-08-09,40.463,-4969.28,106.0,4969.28,1121.48,46.88,4289.041
2021-08-10,41.219,-4969.28,106.0,4969.28,1121.48,46.88,4369.19
2021-08-11,41.736,-4969.28,106.0,4969.28,1121.48,46.88,4424.029
2021-08-12,41.935,-4969.28,106.0,4969.28,1121.48,46.88,4445.121
2021-08-13,41.418,-4969.28,106.0,4969.28,1121.48,46.88,4390.282
2021-08-16,41.079,-4969.28,106.0,4969.28,1121.48,46.88,4354.426
2021-08-17,40.881,-4969.28,106.0,4969.28,1121.48,46.88,4333.334
2021-08-18,40.582,-4969.28,106.0,4969.28,1121.48,46.88,4301.696
2021-08-19,39.985,-4969.28,106.0,4969.28,1121.48,46.88,4238.42
2021-08-20,40.164,-4969.28,106.0,4969.28,1121.48,46.88,4257.403
2021-08-23,40.701,-4969.28,106.0,4969.28,1121.48,46.88,4314.351
2021-08-24,41.269,-4969.28,106.0,4969.28,1121.48,46.88,4374.463
2021-08-25,41.935,-4969.28,106.0,4969.28,1121.48,46.88,4445.121
2021-08-26,41.826,-4969.28,106.0,4969.28,1121.48,46.88,4433.521
2021-08-27,42.273,-4969.28,106.0,4969.28,1121.48,46.88,4480.978
2021-08-30,41.448,-4969.28,106.0,4969.28,1121.48,46.88,4393.446
2021-08-31,41.537,-4969.28,106.0,4969.28,1121.48,46.88,4402.937
2021-09-01,40.98,-4969.28,106.0,4969.28,1121.48,46.88,4343.88
2021-09-02,41.02,-4969.28,106.0,4969.28,1121.48,46.88,4348.12
2021-09-03,41.05,-4969.28,106.0,4969.28,1121.48,46.88,4351.3
2021-09-07,41.32,-4969.28,106.0,4969.28,1121.48,46.88,4379.92
2021-09-08,40.78,-4969.28,106.0,4969.28,1121.48,46.88,4322.68
2021-09-09,40.93,-4969.28,106.0,4969.28,1121.48,46.88,4338.58
2021-09-10,40.27,-4969.28,106.0,4969.28,1121.48,46.88,4268.62
2021-09-13,40.94,-4969.28,106.0,4969.28,1121.48,46.88,4339.64
2021-09-14,39.84,-4969.28,106.0,4969.28,1121.48,46.88,4223.04
2021-09-15,40.14,-4969.28,106.0,4969.28,1121.48,46.88,4254.84
2021-09-16,40.45,-4969.28,106.0,4969.28,1121.48,46.88,4287.7
2021-09-17,40.5,-4969.28,106.0,4969.28,1121.48,46.88,4293.0
2021-09-20,39.11,-4969.28,106.0,4969.28,1121.48,46.88,4145.66
2021-09-21,39.13,-4969.28,106.0,4969.28,1121.48,46.88,4147.78
2021-09-22,40.14,-4969.28,106.0,4969.28,1121.48,46.88,4254.84
2021-09-23,41.69,-4969.28,106.0,4969.28,1121.48,46.88,4419.14
2021-09-24,42.14,-4969.28,106.0,4969.28,1121.48,46.88,4466.84
2021-09-27,43.26,-4969.28,106.0,4969.28,1121.48,46.88,4585.56
2021-09-28,43.16,-4969.28,106.0,4969.28,1121.48,46.88,4574.96
2021-09-29,43.07,-4969.28,106.0,4969.28,1121.48,46.88,4565.42
2021-09-30,42.45,-4969.28,106.0,4969.28,1121.48,46.88,4499.7
2021-10-01,43.08,-4969.28,106.0,4969.28,1121.48,46.88,4566.48
2021-10-04,43.34,-4969.28,106.0,4969.28,1121.48,46.88,4594.04
2021-10-05,44.22,-4969.28,106.0,4969.28,1121.48,46.88,4687.32
2021-10-06,44.24,-4969.28,106.0,4969.28,1121.48,46.88,4689.44
2021-10-07,44.12,-4969.28,106.0,4969.28,1121.48,46.88,4676.72
2021-10-08,44.34,-4969.28,106.0,4969.28,1121.48,46.88,4700.04
2021-10-11,43.78,-4969.28,106.0,4969.28,1121.48,46.88,4640.68
2021-10-12,43.54,-4969.28,106.0,4969.28,1121.48,46.88,4615.24
2021-10-13,43.14,-4969.28,106.0,4969.28,1121.48,46.88,4572.84
2021-10-14,45.07,-4969.28,106.0,4969.28,1121.48,46.88,4777.42
2021-10-15,46.37,-4969.28,106.0,4969.28,1121.48,46.88,4915.22
2021-10-18,46.28,-4969.28,106.0,4969.28,1121.48,46.88,4905.68
2021-10-19,46.48,-4969.28,106.0,4969.28,1121.48,46.88,4926.88
2021-10-20,47.09,-4969.28,106.0,4969.28,1121.48,46.88,4991.54
2021-10-21,46.83,-4969.28,106.0,4969.28,1121.48,46.88,4963.98
2021-10-22,47.57,-4969.28,106.0,4969.28,1121.48,46.88,5042.42
2021-10-25,47.51,-4969.28,106.0,4969.28,1121.48,46.88,5036.06
2021-10-26,47.96,-4969.28,106.0,4969.28,1121.48,46.88,5083.76
2021-10-27,47.04,-4969.28,106.0,4969.28,1121.48,46.88,4986.24
2021-10-28,47.78,-4969.28,106.0,4969.28,1121.48,46.88,5064.68
2021-10-29,47.78,-4969.28,106.0,4969.28,1121.48,46.88,5064.68
2021-11-01,47.85,-4969.28,106.0,4969.28,1121.48,46.88,5072.1
2021-11-02,47.88,-4969.28,106.0,4969.28,1121.48,46.88,5075.28
2021-11-03,48.37,-4969.28,106.0,4969.28,1121.48,46.88,5127.22
2021-11-04,47.33,-4969.28,106.0,4969.28,1121.48,46.88,5016.98
2021-11-05,46.97,-4969.28,106.0,4969.28,1121.48,46.88,4978.82
2021-11-08,47.34,-4969.28,106.0,4969.28,1121.48,46.88,5018.04
2021-11-09,46.88,-4969.28,106.0,4969.28,1121.48,46.88,4969.28
