date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue
2021-09-21,19.23,-4995.52,268.0,4995.52,1286.4,18.64,5153.64
2021-09-22,19.22,-4995.52,268.0,4995.52,1286.4,18.64,5150.96
2021-09-23,19.57,-4995.52,268.0,4995.52,1286.4,18.64,5244.76
2021-09-24,19.54,-4995.52,268.0,4995.52,1286.4,18.64,5236.72
2021-09-27,19.85,-4995.52,268.0,4995.52,1286.4,18.64,5319.8
2021-09-28,18.98,-4995.52,268.0,4995.52,1286.4,18.64,5086.64
2021-09-29,19.21,-4995.52,268.0,4995.52,1286.4,18.64,5148.28
2021-09-30,18.87,-4995.52,268.0,4995.52,1286.4,18.64,5057.16
2021-10-01,18.94,-4995.52,268.0,4995.52,1286.4,18.64,5075.92
2021-10-04,18.74,-4995.52,268.0,4995.52,1286.4,18.64,5022.32
2021-10-05,18.84,-4995.52,268.0,4995.52,1286.4,18.64,5049.12
2021-10-06,18.69,-4995.52,268.0,4995.52,1286.4,18.64,5008.92
2021-10-07,18.9,-4995.52,268.0,4995.52,1286.4,18.64,5065.2
2021-10-08,18.62,-4995.52,268.0,4995.52,1286.4,18.64,4990.16
2021-10-11,18.77,-4995.52,268.0,4995.52,1286.4,18.64,5030.36
2021-10-12,18.88,-4995.52,268.0,4995.52,1286.4,18.64,5059.84
2021-10-13,18.93,-4995.52,268.0,4995.52,1286.4,18.64,5073.24
2021-10-14,19.37,-4995.52,268.0,4995.52,1286.4,18.64,5191.16
2021-10-15,19.45,-4995.52,268.0,4995.52,1286.4,18.64,5212.6
2021-10-18,19.9,-4995.52,268.0,4995.52,1286.4,18.64,5333.2
2021-10-19,20.09,-4995.52,268.0,4995.52,1286.4,18.64,5384.12
2021-10-20,19.97,-4995.52,268.0,4995.52,1286.4,18.64,5351.96
2021-10-21,20.09,-4995.52,268.0,4995.52,1286.4,18.64,5384.12
2021-10-22,19.9,-4995.52,268.0,4995.52,1286.4,18.64,5333.2
2021-10-25,21.87,-4995.52,268.0,4995.52,1286.4,18.64,5861.16
2021-10-26,21.7,-4995.52,268.0,4995.52,1286.4,18.64,5815.6
2021-10-27,21.72,-4995.52,268.0,4995.52,1286.4,18.64,5820.96
2021-10-28,21.29,-4995.52,268.0,4995.52,1286.4,18.64,5705.72
2021-10-29,21.15,-4995.52,268.0,4995.52,1286.4,18.64,5668.2
2021-11-01,21.28,-4995.52,268.0,4995.52,1286.4,18.64,5703.04
2021-11-02,21.18,-4995.52,268.0,4995.52,1286.4,18.64,5676.24
2021-11-03,20.7,-4995.52,268.0,4995.52,1286.4,18.64,5547.6
2021-11-04,20.57,-4995.52,268.0,4995.52,1286.4,18.64,5512.76
2021-11-05,20.64,-4995.52,268.0,4995.52,1286.4,18.64,5531.52
2021-11-08,21.04,-4995.52,268.0,4995.52,1286.4,18.64,5638.72
2021-11-09,21.11,-4995.52,268.0,4995.52,1286.4,18.64,5657.48
2021-11-10,20.76,-4995.52,268.0,4995.52,1286.4,18.64,5563.68
2021-11-11,20.6,-4995.52,268.0,4995.52,1286.4,18.64,5520.8
2021-11-12,20.66,-4995.52,268.0,4995.52,1286.4,18.64,5536.88
2021-11-15,20.52,-4995.52,268.0,4995.52,1286.4,18.64,5499.36
2021-11-16,20.31,-4995.52,268.0,4995.52,1286.4,18.64,5443.08
2021-11-17,20.38,-4995.52,268.0,4995.52,1286.4,18.64,5461.84
2021-11-18,20.5,-4995.52,268.0,4995.52,1286.4,18.64,5494.0
2021-11-19,20.47,-4995.52,268.0,4995.52,1286.4,18.64,5485.96
2021-11-22,19.3,-4995.52,268.0,4995.52,1286.4,18.64,5172.4
2021-11-23,19.5,-4995.52,268.0,4995.52,1286.4,18.64,5226.0
2021-11-24,19.79,-4995.52,268.0,4995.52,1286.4,18.64,5303.72
2021-11-26,18.61,-4995.52,268.0,4995.52,1286.4,18.64,4987.48
