date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-06-19,20.833,-4996.939,312.5,4996.939,0.0,15.99,6510.305,2.71,-4999.02,2500.0,4999.02,0.0,2.0,6775.0,12.253,-4998.737,1250.0,4998.737,0.0,3.999,15315.814,19.04,-4997.3,625.0,4997.3,0.0,7.996,11900.001,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-22,20.194,-4996.939,312.5,4996.939,0.0,15.99,6310.479,2.67,-4999.02,2500.0,4999.02,0.0,2.0,6675.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574,19.15,-4997.3,625.0,4997.3,0.0,7.996,11968.75,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-23,20.444,-4996.939,312.5,4996.939,0.0,15.99,6388.671,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-24,19.536,-4996.939,312.5,4996.939,0.0,15.99,6104.859,2.4,-4999.02,2500.0,4999.02,0.0,2.0,6000.0,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,19.07,-4997.3,625.0,4997.3,0.0,7.996,11918.75,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-25,19.517,-4996.939,312.5,4996.939,0.0,15.99,6099.066,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,18.91,-4997.3,625.0,4997.3,0.0,7.996,11818.75,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0
2020-06-26,18.562,-4996.939,312.5,4996.939,0.0,15.99,5800.774,2.31,-4999.02,2500.0,4999.02,0.0,2.0,5775.0,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,18.81,-4997.3,625.0,4997.3,0.0,7.996,11756.25,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-06-29,18.815,-4996.939,312.5,4996.939,0.0,15.99,5879.56,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,18.84,-4997.3,625.0,4997.3,0.0,7.996,11775.0,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-06-30,18.993,-4996.939,312.5,4996.939,0.0,15.99,5935.416,2.28,-4999.02,2500.0,4999.02,0.0,2.0,5700.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,18.69,-4997.3,625.0,4997.3,0.0,7.996,11681.25,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-07-01,19.473,-4996.939,312.5,4996.939,0.0,15.99,6085.345,2.17,-4999.02,2500.0,4999.02,0.0,2.0,5425.0,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,18.76,-4997.3,625.0,4997.3,0.0,7.996,11725.0,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-02,19.624,-4996.939,312.5,4996.939,0.0,15.99,6132.382,2.13,-4999.02,2500.0,4999.02,0.0,2.0,5325.0,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,19.02,-4997.3,625.0,4997.3,0.0,7.996,11887.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-07-06,19.022,-4996.939,312.5,4996.939,0.0,15.99,5944.235,2.34,-4999.02,2500.0,4999.02,0.0,2.0,5850.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.42,-4997.3,625.0,4997.3,0.0,7.996,12137.5,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,18.805,-4996.939,312.5,4996.939,0.0,15.99,5876.62,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,19.003,-4996.939,312.5,4996.939,0.0,15.99,5938.355,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,19.26,-4997.3,625.0,4997.3,0.0,7.996,12037.5,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,18.617,-4996.939,312.5,4996.939,0.0,15.99,5817.825,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.22,-4997.3,625.0,4997.3,0.0,7.996,12012.5,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-07-10,18.777,-4996.939,312.5,4996.939,0.0,15.99,5867.801,2.26,-4999.02,2500.0,4999.02,0.0,2.0,5650.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,19.37,-4997.3,625.0,4997.3,0.0,7.996,12106.251,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-13,18.579,-4996.939,312.5,4996.939,0.0,15.99,5806.066,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,19.44,-4997.3,625.0,4997.3,0.0,7.996,12150.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-14,18.514,-4996.939,312.5,4996.939,0.0,15.99,5785.487,2.63,-4999.02,2500.0,4999.02,0.0,2.0,6575.0,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71,19.41,-4997.3,625.0,4997.3,0.0,7.996,12131.25,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2020-07-15,19.934,-4996.939,312.5,4996.939,0.0,15.99,6229.395,2.74,-4999.02,2500.0,4999.02,0.0,2.0,6850.0,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563,19.69,-4997.3,625.0,4997.3,0.0,7.996,12306.25,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-07-16,19.812,-4996.939,312.5,4996.939,0.0,15.99,6191.177,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,19.53,-4997.3,625.0,4997.3,0.0,7.996,12206.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,20.273,-4996.939,312.5,4996.939,0.0,15.99,6335.226,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,19.61,-4997.3,625.0,4997.3,0.0,7.996,12256.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,19.878,-4996.939,312.5,4996.939,0.0,15.99,6211.755,2.7,-4999.02,2500.0,4999.02,0.0,2.0,6750.0,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,19.71,-4997.3,625.0,4997.3,0.0,7.996,12318.749,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,20.197,-4996.939,312.5,4996.939,0.0,15.99,6311.707,2.82,-4999.02,2500.0,4999.02,0.0,2.0,7050.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,20.941,-4996.939,312.5,4996.939,0.0,15.99,6543.95,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,19.96,-4997.3,625.0,4997.3,0.0,7.996,12474.999,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,20.32,-4996.939,312.5,4996.939,0.0,15.99,6349.925,2.99,-4999.02,2500.0,4999.02,0.0,2.0,7475.0,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,19.95,-4997.3,625.0,4997.3,0.0,7.996,12468.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,19.784,-4996.939,312.5,4996.939,0.0,15.99,6182.358,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,19.72,-4997.3,625.0,4997.3,0.0,7.996,12325.0,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,19.539,-4996.939,312.5,4996.939,0.0,15.99,6105.924,2.8,-4999.02,2500.0,4999.02,0.0,2.0,7000.0,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,19.65,-4997.3,625.0,4997.3,0.0,7.996,12281.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-28,19.483,-4996.939,312.5,4996.939,0.0,15.99,6088.285,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,19.33,-4997.3,625.0,4997.3,0.0,7.996,12081.25,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2020-07-29,20.15,-4996.939,312.5,4996.939,0.0,15.99,6297.009,2.69,-4999.02,2500.0,4999.02,0.0,2.0,6725.0,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,19.16,-4997.3,625.0,4997.3,0.0,7.996,11975.0,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0
2020-07-30,20.376,-4996.939,312.5,4996.939,0.0,15.99,6367.565,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492,19.24,-4997.3,625.0,4997.3,0.0,7.996,12025.0,12.75,-4998.0,833.333,4998.0,0.0,5.998,10625.0
2020-07-31,20.423,-4996.939,312.5,4996.939,0.0,15.99,6382.263,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.9,-4998.0,833.333,4998.0,0.0,5.998,10750.0
2020-08-03,20.696,-4996.939,312.5,4996.939,0.0,15.99,6467.517,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2020-08-04,21.355,-4996.939,312.5,4996.939,0.0,15.99,6673.301,2.66,-4999.02,2500.0,4999.02,0.0,2.0,6650.0,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,19.48,-4997.3,625.0,4997.3,0.0,7.996,12175.0,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667
2020-08-05,21.035,-4996.939,312.5,4996.939,0.0,15.99,6573.348,2.73,-4999.02,2500.0,4999.02,0.0,2.0,6825.0,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,19.67,-4997.3,625.0,4997.3,0.0,7.996,12293.75,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333
2020-08-06,21.355,-4996.939,312.5,4996.939,0.0,15.99,6673.301,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.87,-4997.3,625.0,4997.3,0.0,7.996,12418.751,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-07,21.524,-4996.939,312.5,4996.939,0.0,15.99,6726.217,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334
2020-08-10,21.759,-4996.939,312.5,4996.939,0.0,15.99,6799.712,2.58,-4999.02,2500.0,4999.02,0.0,2.0,6450.0,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,20.12,-4997.3,625.0,4997.3,0.0,7.996,12575.001,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-11,21.891,-4996.939,312.5,4996.939,0.0,15.99,6840.869,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,20.81,-4997.3,625.0,4997.3,0.0,7.996,13006.25,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-08-12,21.957,-4996.939,312.5,4996.939,0.0,15.99,6861.447,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2020-08-13,21.656,-4996.939,312.5,4996.939,0.0,15.99,6767.374,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-08-14,21.571,-4996.939,312.5,4996.939,0.0,15.99,6740.917,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,21.06,-4997.3,625.0,4997.3,0.0,7.996,13162.5,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667
2020-08-17,21.816,-4996.939,312.5,4996.939,0.0,15.99,6817.35,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,21.75,-4997.3,625.0,4997.3,0.0,7.996,13593.75,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-18,21.618,-4996.939,312.5,4996.939,0.0,15.99,6755.614,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,21.98,-4997.3,625.0,4997.3,0.0,7.996,13737.5,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-19,21.74,-4996.939,312.5,4996.939,0.0,15.99,6793.832,2.44,-4999.02,2500.0,4999.02,0.0,2.0,6100.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,22.43,-4997.3,625.0,4997.3,0.0,7.996,14018.75,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-20,21.74,-4996.939,312.5,4996.939,0.0,15.99,6793.832,2.48,-4999.02,2500.0,4999.02,0.0,2.0,6200.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-08-21,21.185,-4996.939,312.5,4996.939,0.0,15.99,6620.385,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-08-24,21.627,-4996.939,312.5,4996.939,0.0,15.99,6758.555,2.45,-4999.02,2500.0,4999.02,0.0,2.0,6125.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,22.79,-4997.3,625.0,4997.3,0.0,7.996,14243.751,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-25,21.543,-4996.939,312.5,4996.939,0.0,15.99,6732.095,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,23.18,-4997.3,625.0,4997.3,0.0,7.996,14487.5,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-26,21.43,-4996.939,312.5,4996.939,0.0,15.99,6696.82,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.34,-4997.3,625.0,4997.3,0.0,7.996,14587.5,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0
2020-08-27,21.768,-4996.939,312.5,4996.939,0.0,15.99,6802.652,2.49,-4999.02,2500.0,4999.02,0.0,2.0,6225.0,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,23.45,-4997.3,625.0,4997.3,0.0,7.996,14656.25,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333
2020-08-28,21.618,-4996.939,312.5,4996.939,0.0,15.99,6755.614,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,23.62,-4997.3,625.0,4997.3,0.0,7.996,14762.501,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2020-08-31,21.016,-4996.939,312.5,4996.939,0.0,15.99,6567.469,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.83,-4997.3,625.0,4997.3,0.0,7.996,14893.75,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-09-01,21.985,-4996.939,312.5,4996.939,0.0,15.99,6870.266,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,24.09,-4997.3,625.0,4997.3,0.0,7.996,15056.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-02,22.192,-4996.939,312.5,4996.939,0.0,15.99,6934.941,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,24.29,-4997.3,625.0,4997.3,0.0,7.996,15181.251,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-09-03,21.562,-4996.939,312.5,4996.939,0.0,15.99,6737.976,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,24.1,-4997.3,625.0,4997.3,0.0,7.996,15062.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-04,21.524,-4996.939,312.5,4996.939,0.0,15.99,6726.217,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,23.4,-4997.3,625.0,4997.3,0.0,7.996,14625.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-08,21.9,-4996.939,312.5,4996.939,0.0,15.99,6843.808,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,23.24,-4997.3,625.0,4997.3,0.0,7.996,14525.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-09,22.361,-4996.939,312.5,4996.939,0.0,15.99,6987.857,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-09-10,22.342,-4996.939,312.5,4996.939,0.0,15.99,6981.978,2.38,-4999.02,2500.0,4999.02,0.0,2.0,5950.0,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-09-11,22.634,-4996.939,312.5,4996.939,0.0,15.99,7073.111,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,23.28,-4997.3,625.0,4997.3,0.0,7.996,14550.0,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333
2020-09-14,23.34,-4996.939,312.5,4996.939,0.0,15.99,7293.594,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,23.33,-4997.3,625.0,4997.3,0.0,7.996,14581.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-15,23.913,-4996.939,312.5,4996.939,0.0,15.99,7472.921,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128,23.71,-4997.3,625.0,4997.3,0.0,7.996,14818.749,12.14,-4998.0,833.333,4998.0,0.0,5.998,10116.667
2020-09-16,23.612,-4996.939,312.5,4996.939,0.0,15.99,7378.848,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56,24.28,-4997.3,625.0,4997.3,0.0,7.996,15175.0,11.82,-4998.0,833.333,4998.0,0.0,5.998,9850.0
2020-09-17,23.02,-4996.939,312.5,4996.939,0.0,15.99,7193.642,2.92,-4999.02,2500.0,4999.02,0.0,2.0,7300.0,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87,24.21,-4997.3,625.0,4997.3,0.0,7.996,15131.249,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-09-18,22.399,-4996.939,312.5,4996.939,0.0,15.99,6999.617,2.85,-4999.02,2500.0,4999.02,0.0,2.0,7125.0,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62,24.72,-4997.3,625.0,4997.3,0.0,7.996,15450.0,11.25,-4998.0,833.333,4998.0,0.0,5.998,9375.0
2020-09-21,21.646,-4996.939,312.5,4996.939,0.0,15.99,6764.435,2.81,-4999.02,2500.0,4999.02,0.0,2.0,7025.0,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367,24.39,-4997.3,625.0,4997.3,0.0,7.996,15243.75,10.31,-4998.0,833.333,4998.0,0.0,5.998,8591.667
2020-09-22,21.881,-4996.939,312.5,4996.939,0.0,15.99,6837.929,2.84,-4999.02,2500.0,4999.02,0.0,2.0,7100.0,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42,23.91,-4997.3,625.0,4997.3,0.0,7.996,14943.75,12.35,-4998.0,833.333,4998.0,0.0,5.998,10291.667
2020-09-23,21.458,-4996.939,312.5,4996.939,0.0,15.99,6705.639,2.75,-4999.02,2500.0,4999.02,0.0,2.0,6875.0,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417,24.37,-4997.3,625.0,4997.3,0.0,7.996,15231.251,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-09-24,21.665,-4996.939,312.5,4996.939,0.0,15.99,6770.313,2.7,-4999.02,2500.0,4999.02,0.0,2.0,6750.0,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472,23.63,-4997.3,625.0,4997.3,0.0,7.996,14768.749,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2020-09-25,22.164,-4996.939,312.5,4996.939,0.0,15.99,6926.122,2.72,-4999.02,2500.0,4999.02,0.0,2.0,6800.0,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316,23.9,-4997.3,625.0,4997.3,0.0,7.996,14937.5,12.25,-4998.0,833.333,4998.0,0.0,5.998,10208.333
2020-09-28,22.756,-4996.939,312.5,4996.939,0.0,15.99,7111.328,2.67,-4999.02,2500.0,4999.02,0.0,2.0,6675.0,16.707,-4998.737,1250.0,4998.737,0.0,3.999,20884.221,24.07,-4997.3,625.0,4997.3,0.0,7.996,15043.75,12.31,-4998.0,833.333,4998.0,0.0,5.998,10258.334
2020-09-29,22.308,-4996.939,312.5,4996.939,0.0,15.99,6971.248,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,16.337,-4998.737,1250.0,4998.737,0.0,3.999,20421.083,24.01,-4997.3,625.0,4997.3,0.0,7.996,15006.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-09-30,22.289,-4996.939,312.5,4996.939,0.0,15.99,6965.287,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,16.449,-4998.737,1250.0,4998.737,0.0,3.999,20561.104,23.97,-4997.3,625.0,4997.3,0.0,7.996,14981.25,11.61,-4998.0,833.333,4998.0,0.0,5.998,9675.0
2020-10-01,22.623,-4996.939,312.5,4996.939,0.0,15.99,7069.602,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,16.233,-4998.737,1250.0,4998.737,0.0,3.999,20291.839,24.32,-4997.3,625.0,4997.3,0.0,7.996,15200.0,11.91,-4998.0,833.333,4998.0,0.0,5.998,9925.0
2020-10-02,22.947,-4996.939,312.5,4996.939,0.0,15.99,7170.937,2.87,-4999.02,2500.0,4999.02,0.0,2.0,7175.0,15.691,-4998.737,1250.0,4998.737,0.0,3.999,19613.287,24.38,-4997.3,625.0,4997.3,0.0,7.996,15237.499,11.63,-4998.0,833.333,4998.0,0.0,5.998,9691.667
2020-10-05,23.128,-4996.939,312.5,4996.939,0.0,15.99,7227.565,2.94,-4999.02,2500.0,4999.02,0.0,2.0,7350.0,17.061,-4998.737,1250.0,4998.737,0.0,3.999,21325.815,24.76,-4997.3,625.0,4997.3,0.0,7.996,15475.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-10-06,22.747,-4996.939,312.5,4996.939,0.0,15.99,7108.348,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,25.47,-4997.3,625.0,4997.3,0.0,7.996,15918.75,12.41,-4998.0,833.333,4998.0,0.0,5.998,10341.667
2020-10-07,22.623,-4996.939,312.5,4996.939,0.0,15.99,7069.602,3.14,-4999.02,2500.0,4999.02,0.0,2.0,7850.0,16.931,-4998.737,1250.0,4998.737,0.0,3.999,21164.258,25.74,-4997.3,625.0,4997.3,0.0,7.996,16087.5,12.21,-4998.0,833.333,4998.0,0.0,5.998,10175.0
2020-10-08,22.909,-4996.939,312.5,4996.939,0.0,15.99,7159.016,3.44,-4999.02,2500.0,4999.02,0.0,2.0,8600.0,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91,25.84,-4997.3,625.0,4997.3,0.0,7.996,16150.0,12.26,-4998.0,833.333,4998.0,0.0,5.998,10216.667
2020-10-09,22.546,-4996.939,312.5,4996.939,0.0,15.99,7045.759,3.45,-4999.02,2500.0,4999.02,0.0,2.0,8625.0,17.009,-4998.737,1250.0,4998.737,0.0,3.999,21261.194,26.01,-4997.3,625.0,4997.3,0.0,7.996,16256.25,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-10-12,22.766,-4996.939,312.5,4996.939,0.0,15.99,7114.309,3.37,-4999.02,2500.0,4999.02,0.0,2.0,8425.0,17.164,-4998.737,1250.0,4998.737,0.0,3.999,21455.064,26.35,-4997.3,625.0,4997.3,0.0,7.996,16468.75,9.6,-4998.0,833.333,4998.0,0.0,5.998,8000.0
