date,ICCT_adj_close,ICCT_cashflow,ICCT_cml_units,ICCT_cml_cost,ICCT_gain_loss,ICCT_avg_price,ICCT_mktvalue
2021-09-09,0.11,-4999.93,38461.0,4999.93,34603.361,0.13,4230.71
2021-09-10,0.108,-4999.93,38461.0,4999.93,34603.361,0.13,4167.249
2021-09-13,0.108,-4999.93,38461.0,4999.93,34603.361,0.13,4167.249
2021-09-14,0.11,-4999.93,38461.0,4999.93,34603.361,0.13,4230.71
2021-09-15,0.11,-4999.93,38461.0,4999.93,34603.361,0.13,4230.71
2021-09-16,0.09,-4999.93,38461.0,4999.93,34603.361,0.13,3461.49
2021-09-17,0.1,-4999.93,38461.0,4999.93,34603.361,0.13,3846.1
2021-09-20,0.095,-4999.93,38461.0,4999.93,34603.361,0.13,3653.795
2021-09-21,0.087,-4999.93,38461.0,4999.93,34603.361,0.13,3334.569
2021-09-22,0.09,-4999.93,38461.0,4999.93,34603.361,0.13,3461.49
2021-09-23,0.1,-4999.93,38461.0,4999.93,34603.361,0.13,3846.1
2021-09-24,0.102,-4999.93,38461.0,4999.93,34603.361,0.13,3942.252
2021-09-27,0.094,-4999.93,38461.0,4999.93,34603.361,0.13,3627.641
2021-09-28,0.092,-4999.93,38461.0,4999.93,34603.361,0.13,3525.72
2021-09-29,0.092,-4999.93,38461.0,4999.93,34603.361,0.13,3525.72
2021-09-30,0.096,-4999.93,38461.0,4999.93,34603.361,0.13,3686.102
2021-10-01,0.096,-4999.93,38461.0,4999.93,34603.361,0.13,3686.102
2021-10-04,0.105,-4999.93,38461.0,4999.93,34603.361,0.13,4038.405
2021-10-05,0.105,-4999.93,38461.0,4999.93,34603.361,0.13,4038.405
2021-10-06,0.1,-4999.93,38461.0,4999.93,34603.361,0.13,3838.408
2021-10-07,0.101,-4999.93,38461.0,4999.93,34603.361,0.13,3884.561
2021-10-08,0.096,-4999.93,38461.0,4999.93,34603.361,0.13,3674.949
2021-10-11,0.101,-4999.93,38461.0,4999.93,34603.361,0.13,3884.561
2021-10-12,0.097,-4999.93,38461.0,4999.93,34603.361,0.13,3749.947
2021-10-13,0.11,-4999.93,38461.0,4999.93,34603.361,0.13,4226.864
2021-10-14,0.115,-4999.93,38461.0,4999.93,34603.361,0.13,4419.169
2021-10-15,0.105,-4999.93,38461.0,4999.93,34603.361,0.13,4038.405
2021-10-18,0.12,-4999.93,38461.0,4999.93,34603.361,0.13,4615.32
2021-10-19,0.13,-4999.93,38461.0,4999.93,34603.361,0.13,4999.93
2021-10-20,0.152,-4999.93,38461.0,4999.93,34603.361,0.13,5849.918
2021-10-21,0.169,-4999.93,38461.0,4999.93,34603.361,0.13,6492.601
2021-10-22,0.191,-4999.93,38461.0,4999.93,34603.361,0.13,7330.666
2021-10-25,0.2,-4999.93,38461.0,4999.93,34603.361,0.13,7711.43
2021-10-26,0.195,-4999.93,38461.0,4999.93,34603.361,0.13,7499.895
2021-10-27,0.199,-4999.93,38461.0,4999.93,34603.361,0.13,7638.354
2021-10-28,0.175,-4999.93,38461.0,4999.93,34603.361,0.13,6730.675
2021-10-29,0.2,-4999.93,38461.0,4999.93,34603.361,0.13,7688.354
2021-11-01,0.172,-4999.93,38461.0,4999.93,34603.361,0.13,6622.215
2021-11-02,0.168,-4999.93,38461.0,4999.93,34603.361,0.13,6443.756
2021-11-03,0.185,-4999.93,38461.0,4999.93,34603.361,0.13,7115.285
2021-11-04,0.185,-4999.93,38461.0,4999.93,34603.361,0.13,7115.285
2021-11-05,0.19,-4999.93,38461.0,4999.93,34603.361,0.13,7307.59
2021-11-08,0.2,-4999.93,38461.0,4999.93,34603.361,0.13,7680.662
2021-11-09,0.199,-4999.93,38461.0,4999.93,34603.361,0.13,7654.124
2021-11-10,0.19,-4999.93,38461.0,4999.93,34603.361,0.13,7307.59
2021-11-11,0.153,-4999.93,38461.0,4999.93,34603.361,0.13,5888.379
2021-11-12,0.148,-4999.93,38461.0,4999.93,34603.361,0.13,5676.459
2021-11-15,0.15,-4999.93,38461.0,4999.93,34603.361,0.13,5769.15
2021-11-16,0.146,-4999.93,38461.0,4999.93,34603.361,0.13,5624.921
2021-11-17,0.117,-4999.93,38461.0,4999.93,34603.361,0.13,4515.321
2021-11-18,0.13,-4999.93,38461.0,4999.93,34603.361,0.13,4996.084
2021-11-19,0.15,-4999.93,38461.0,4999.93,34603.361,0.13,5765.304
2021-11-22,0.136,-4999.93,38461.0,4999.93,34603.361,0.13,5230.696
2021-11-23,0.14,-4999.93,38461.0,4999.93,34603.361,0.13,5384.54
2021-11-24,0.14,-4999.93,38461.0,4999.93,34603.361,0.13,5365.694
2021-11-26,0.13,-4999.93,38461.0,4999.93,34603.361,0.13,4999.93
