date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue
2020-02-10,33.305,-4971.225,105.0,4971.225,1110.9,47.345,3497.066
2020-02-11,33.382,-4971.225,105.0,4971.225,1110.9,47.345,3505.131
2020-02-12,33.526,-4971.225,105.0,4971.225,1110.9,47.345,3520.252
2020-02-13,33.517,-4971.225,105.0,4971.225,1110.9,47.345,3519.244
2020-02-14,33.459,-4971.225,105.0,4971.225,1110.9,47.345,3513.196
2020-02-18,32.902,-4971.225,105.0,4971.225,1110.9,47.345,3454.726
2020-02-19,33.334,-4971.225,105.0,4971.225,1110.9,47.345,3500.091
2020-02-20,33.459,-4971.225,105.0,4971.225,1110.9,47.345,3513.196
2020-02-21,32.989,-4971.225,105.0,4971.225,1110.9,47.345,3463.8
2020-02-24,31.424,-4971.225,105.0,4971.225,1110.9,47.345,3299.481
2020-02-25,29.839,-4971.225,105.0,4971.225,1110.9,47.345,3133.146
2020-02-26,29.407,-4971.225,105.0,4971.225,1110.9,47.345,3087.782
2020-02-27,27.967,-4971.225,105.0,4971.225,1110.9,47.345,2936.568
2020-02-28,27.362,-4971.225,105.0,4971.225,1110.9,47.345,2873.058
2020-03-02,28.198,-4971.225,105.0,4971.225,1110.9,47.345,2960.762
2020-03-03,26.642,-4971.225,105.0,4971.225,1110.9,47.345,2797.451
2020-03-04,27.257,-4971.225,105.0,4971.225,1110.9,47.345,2861.969
2020-03-05,25.875,-4971.225,105.0,4971.225,1110.9,47.345,2716.892
2020-03-06,24.841,-4971.225,105.0,4971.225,1110.9,47.345,2608.338
2020-03-09,21.189,-4971.225,105.0,4971.225,1110.9,47.345,2224.849
2020-03-10,22.812,-4971.225,105.0,4971.225,1110.9,47.345,2395.289
2020-03-11,21.904,-4971.225,105.0,4971.225,1110.9,47.345,2299.924
2020-03-12,19.817,-4971.225,105.0,4971.225,1110.9,47.345,2080.787
2020-03-13,23.344,-4971.225,105.0,4971.225,1110.9,47.345,2451.087
2020-03-16,19.749,-4971.225,105.0,4971.225,1110.9,47.345,2073.685
2020-03-17,21.237,-4971.225,105.0,4971.225,1110.9,47.345,2229.922
2020-03-18,20.088,-4971.225,105.0,4971.225,1110.9,47.345,2109.193
2020-03-19,20.484,-4971.225,105.0,4971.225,1110.9,47.345,2150.789
2020-03-20,19.005,-4971.225,105.0,4971.225,1110.9,47.345,1995.567
2020-03-23,17.469,-4971.225,105.0,4971.225,1110.9,47.345,1834.257
2020-03-24,20.319,-4971.225,105.0,4971.225,1110.9,47.345,2133.542
2020-03-25,20.387,-4971.225,105.0,4971.225,1110.9,47.345,2140.643
2020-03-26,21.952,-4971.225,105.0,4971.225,1110.9,47.345,2304.996
2020-03-27,20.87,-4971.225,105.0,4971.225,1110.9,47.345,2191.37
2020-03-30,21.295,-4971.225,105.0,4971.225,1110.9,47.345,2236.009
2020-03-31,20.513,-4971.225,105.0,4971.225,1110.9,47.345,2153.832
2020-04-01,19.102,-4971.225,105.0,4971.225,1110.9,47.345,2005.712
2020-04-02,19.875,-4971.225,105.0,4971.225,1110.9,47.345,2086.874
2020-04-03,19.353,-4971.225,105.0,4971.225,1110.9,47.345,2032.09
2020-04-06,20.667,-4971.225,105.0,4971.225,1110.9,47.345,2170.065
2020-04-07,21.392,-4971.225,105.0,4971.225,1110.9,47.345,2246.154
2020-04-08,22.658,-4971.225,105.0,4971.225,1110.9,47.345,2379.056
2020-04-09,24.02,-4971.225,105.0,4971.225,1110.9,47.345,2522.104
2020-04-13,23.112,-4971.225,105.0,4971.225,1110.9,47.345,2426.739
2020-04-14,22.928,-4971.225,105.0,4971.225,1110.9,47.345,2407.463
2020-04-15,21.44,-4971.225,105.0,4971.225,1110.9,47.345,2251.226
2020-04-16,20.696,-4971.225,105.0,4971.225,1110.9,47.345,2173.108
2020-04-17,22.493,-4971.225,105.0,4971.225,1110.9,47.345,2361.809
2020-04-20,21.74,-4971.225,105.0,4971.225,1110.9,47.345,2282.677
2020-04-21,20.909,-4971.225,105.0,4971.225,1110.9,47.345,2195.427
2020-04-22,21.063,-4971.225,105.0,4971.225,1110.9,47.345,2211.66
2020-04-23,21.131,-4971.225,105.0,4971.225,1110.9,47.345,2218.762
2020-04-24,21.431,-4971.225,105.0,4971.225,1110.9,47.345,2250.212
2020-04-27,22.677,-4971.225,105.0,4971.225,1110.9,47.345,2381.085
2020-04-28,23.083,-4971.225,105.0,4971.225,1110.9,47.345,2423.695
2020-04-29,23.943,-4971.225,105.0,4971.225,1110.9,47.345,2513.988
2020-04-30,23.237,-4971.225,105.0,4971.225,1110.9,47.345,2439.928
2020-05-01,22.3,-4971.225,105.0,4971.225,1110.9,47.345,2341.519
2020-05-04,22.155,-4971.225,105.0,4971.225,1110.9,47.345,2326.301
2020-05-05,21.894,-4971.225,105.0,4971.225,1110.9,47.345,2298.909
2020-05-06,21.595,-4971.225,105.0,4971.225,1110.9,47.345,2267.459
2020-05-07,22.068,-4971.225,105.0,4971.225,1110.9,47.345,2317.17
2020-05-08,22.774,-4971.225,105.0,4971.225,1110.9,47.345,2391.231
2020-05-11,21.817,-4971.225,105.0,4971.225,1110.9,47.345,2290.793
2020-05-12,21.131,-4971.225,105.0,4971.225,1110.9,47.345,2218.762
2020-05-13,20.165,-4971.225,105.0,4971.225,1110.9,47.345,2117.309
2020-05-14,20.976,-4971.225,105.0,4971.225,1110.9,47.345,2202.529
