date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue
2020-05-15,203.68,-4998.805,38.0,4998.805,2851.14,131.548,7739.84
2020-05-18,215.28,-4998.805,38.0,4998.805,2851.14,131.548,8180.64
2020-05-19,217.2,-4998.805,38.0,4998.805,2851.14,131.548,8253.6
2020-05-20,216.79,-4998.805,38.0,4998.805,2851.14,131.548,8238.02
2020-05-21,212.16,-4998.805,38.0,4998.805,2851.14,131.548,8062.08
2020-05-22,199.7,-4998.805,38.0,4998.805,2851.14,131.548,7588.6
2020-05-26,201.72,-4998.805,38.0,4998.805,2851.14,131.548,7665.36
2020-05-27,201.18,-4998.805,38.0,4998.805,2851.14,131.548,7644.84
2020-05-28,199.49,-4998.805,38.0,4998.805,2851.14,131.548,7580.62
2020-05-29,207.39,-4998.805,38.0,4998.805,2851.14,131.548,7880.82
2020-06-01,206.57,-4998.805,38.0,4998.805,2851.14,131.548,7849.66
2020-06-02,214.33,-4998.805,38.0,4998.805,2851.14,131.548,8144.54
2020-06-03,218.61,-4998.805,38.0,4998.805,2851.14,131.548,8307.18
2020-06-04,218.04,-4998.805,38.0,4998.805,2851.14,131.548,8285.52
2020-06-05,219.55,-4998.805,38.0,4998.805,2851.14,131.548,8342.9
2020-06-08,219.0,-4998.805,38.0,4998.805,2851.14,131.548,8322.0
2020-06-09,220.72,-4998.805,38.0,4998.805,2851.14,131.548,8387.36
2020-06-10,223.68,-4998.805,38.0,4998.805,2851.14,131.548,8499.84
2020-06-11,215.24,-4998.805,38.0,4998.805,2851.14,131.548,8179.12
2020-06-12,217.64,-4998.805,38.0,4998.805,2851.14,131.548,8270.32
2020-06-15,217.03,-4998.805,38.0,4998.805,2851.14,131.548,8247.14
2020-06-16,222.62,-4998.805,38.0,4998.805,2851.14,131.548,8459.56
2020-06-17,224.25,-4998.805,38.0,4998.805,2851.14,131.548,8521.5
2020-06-18,223.54,-4998.805,38.0,4998.805,2851.14,131.548,8494.52
2020-06-19,220.64,-4998.805,38.0,4998.805,2851.14,131.548,8384.32
2020-06-22,221.41,-4998.805,38.0,4998.805,2851.14,131.548,8413.58
2020-06-23,228.75,-4998.805,38.0,4998.805,2851.14,131.548,8692.5
2020-06-24,226.22,-4998.805,38.0,4998.805,2851.14,131.548,8596.36
2020-06-25,222.16,-4998.805,38.0,4998.805,2851.14,131.548,8442.08
2020-06-26,215.71,-4998.805,38.0,4998.805,2851.14,131.548,8196.98
2020-06-29,215.02,-4998.805,38.0,4998.805,2851.14,131.548,8170.76
2020-06-30,215.7,-4998.805,38.0,4998.805,2851.14,131.548,8196.6
2020-07-01,215.95,-4998.805,38.0,4998.805,2851.14,131.548,8206.1
2020-07-02,223.6,-4998.805,38.0,4998.805,2851.14,131.548,8496.8
2020-07-06,240.0,-4998.805,38.0,4998.805,2851.14,131.548,9120.0
2020-07-07,236.51,-4998.805,38.0,4998.805,2851.14,131.548,8987.38
2020-07-08,257.68,-4998.805,38.0,4998.805,2851.14,131.548,9791.84
2020-07-09,261.58,-4998.805,38.0,4998.805,2851.14,131.548,9940.039
2020-07-10,261.01,-4998.805,38.0,4998.805,2851.14,131.548,9918.38
2020-07-13,251.67,-4998.805,38.0,4998.805,2851.14,131.548,9563.46
2020-07-14,248.58,-4998.805,38.0,4998.805,2851.14,131.548,9446.04
2020-07-15,249.21,-4998.805,38.0,4998.805,2851.14,131.548,9469.98
2020-07-16,242.5,-4998.805,38.0,4998.805,2851.14,131.548,9215.0
2020-07-17,247.14,-4998.805,38.0,4998.805,2851.14,131.548,9391.32
2020-07-20,254.81,-4998.805,38.0,4998.805,2851.14,131.548,9682.78
2020-07-21,257.9,-4998.805,38.0,4998.805,2851.14,131.548,9800.2
2020-07-22,251.7,-4998.805,38.0,4998.805,2851.14,131.548,9564.6
2020-07-23,251.88,-4998.805,38.0,4998.805,2851.14,131.548,9571.44
2020-07-24,249.0,-4998.805,38.0,4998.805,2851.14,131.548,9462.0
2020-07-27,250.86,-4998.805,38.0,4998.805,2851.14,131.548,9532.68
2020-07-28,249.05,-4998.805,38.0,4998.805,2851.14,131.548,9463.9
2020-07-29,252.45,-4998.805,38.0,4998.805,2851.14,131.548,9593.1
2020-07-30,252.74,-4998.805,38.0,4998.805,2851.14,131.548,9604.12
2020-07-31,251.02,-4998.805,38.0,4998.805,2851.14,131.548,9538.76
2020-08-03,257.94,-4998.805,38.0,4998.805,2851.14,131.548,9801.72
2020-08-04,262.2,-4998.805,38.0,4998.805,2851.14,131.548,9963.6
2020-08-05,264.91,-4998.805,38.0,4998.805,2851.14,131.548,10066.58
2020-08-06,265.68,-4998.805,38.0,4998.805,2851.14,131.548,10095.84
2020-08-07,252.1,-4998.805,38.0,4998.805,2851.14,131.548,9579.8
2020-08-10,248.13,-4998.805,38.0,4998.805,2851.14,131.548,9428.94
2020-08-11,248.42,-4998.805,38.0,4998.805,2851.14,131.548,9439.96
2020-08-12,255.19,-4998.805,38.0,4998.805,2851.14,131.548,9697.22
2020-08-13,253.72,-4998.805,38.0,4998.805,2851.14,131.548,9641.36
2020-08-14,253.97,-4998.805,38.0,4998.805,2851.14,131.548,9650.86
2020-08-17,256.96,-4998.805,38.0,4998.805,2851.14,131.548,9764.48
2020-08-18,259.2,-4998.805,38.0,4998.805,2851.14,131.548,9849.6
2020-08-19,260.59,-4998.805,38.0,4998.805,2851.14,131.548,9902.42
2020-08-20,257.97,-4998.805,38.0,4998.805,2851.14,131.548,9802.86
2020-08-21,265.8,-4998.805,38.0,4998.805,2851.14,131.548,10100.4
2020-08-24,276.02,-4998.805,38.0,4998.805,2851.14,131.548,10488.76
2020-08-25,286.0,-4998.805,38.0,4998.805,2851.14,131.548,10868.0
2020-08-26,291.96,-4998.805,38.0,4998.805,2851.14,131.548,11094.48
2020-08-27,284.17,-4998.805,38.0,4998.805,2851.14,131.548,10798.461
2020-08-28,289.0,-4998.805,38.0,4998.805,2851.14,131.548,10982.0
2020-08-31,287.03,-4998.805,38.0,4998.805,2851.14,131.548,10907.14
2020-09-01,298.0,-4998.805,38.0,4998.805,2851.14,131.548,11324.0
2020-09-02,296.07,-4998.805,38.0,4998.805,2851.14,131.548,11250.66
2020-09-03,282.5,-4998.805,38.0,4998.805,2851.14,131.548,10735.0
2020-09-04,281.39,-4998.805,38.0,4998.805,2851.14,131.548,10692.821
2020-09-08,270.02,-4998.805,38.0,4998.805,2851.14,131.548,10260.76
2020-09-09,273.15,-4998.805,38.0,4998.805,2851.14,131.548,10379.7
2020-09-10,267.55,-4998.805,38.0,4998.805,2851.14,131.548,10166.9
2020-09-11,271.61,-4998.805,38.0,4998.805,2851.14,131.548,10321.179
2020-09-14,274.1,-4998.805,38.0,4998.805,2851.14,131.548,10415.8
2020-09-15,277.96,-4998.805,38.0,4998.805,2851.14,131.548,10562.48
2020-09-16,278.14,-4998.805,38.0,4998.805,2851.14,131.548,10569.321
2020-09-17,275.72,-4998.805,38.0,4998.805,2851.14,131.548,10477.36
2020-09-18,272.41,-4998.805,38.0,4998.805,2851.14,131.548,10351.58
2020-09-21,273.82,-4998.805,38.0,4998.805,2851.14,131.548,10405.16
2020-09-22,275.29,-4998.805,38.0,4998.805,2851.14,131.548,10461.02
2020-09-23,272.95,-4998.805,38.0,4998.805,2851.14,131.548,10372.1
2020-09-24,269.73,-4998.805,38.0,4998.805,2851.14,131.548,10249.74
2020-09-25,271.09,-4998.805,38.0,4998.805,2851.14,131.548,10301.42
2020-09-28,276.01,-4998.805,38.0,4998.805,2851.14,131.548,10488.38
2020-09-29,276.93,-4998.805,38.0,4998.805,2851.14,131.548,10523.34
2020-09-30,293.98,-4998.805,38.0,4998.805,2851.14,131.548,11171.24
2020-10-01,290.05,-4998.805,38.0,4998.805,2851.14,131.548,11021.9
2020-10-02,288.17,-4998.805,38.0,4998.805,2851.14,131.548,10950.461
2020-10-05,288.27,-4998.805,38.0,4998.805,2851.14,131.548,10954.26
2020-10-06,292.39,-4998.805,38.0,4998.805,2851.14,131.548,11110.821
2020-10-07,296.5,-4998.805,38.0,4998.805,2851.14,131.548,11267.0
2020-10-08,300.54,-4998.805,38.0,4998.805,2851.14,131.548,11420.52
2020-10-09,299.74,-4998.805,38.0,4998.805,2851.14,131.548,11390.12
2020-10-12,306.34,-4998.805,38.0,4998.805,2851.14,131.548,11640.92
2020-10-13,308.78,-4998.805,38.0,4998.805,2851.14,131.548,11733.64
2020-10-14,301.04,-4998.805,38.0,4998.805,2851.14,131.548,11439.52
2020-10-15,299.46,-4998.805,38.0,4998.805,2851.14,131.548,11379.48
2020-10-16,307.31,-4998.805,38.0,4998.805,2851.14,131.548,11677.78
2020-10-19,305.29,-4998.805,38.0,4998.805,2851.14,131.548,11601.02
2020-10-20,309.81,-4998.805,38.0,4998.805,2851.14,131.548,11772.78
2020-10-21,307.97,-4998.805,38.0,4998.805,2851.14,131.548,11702.86
2020-10-22,306.28,-4998.805,38.0,4998.805,2851.14,131.548,11638.64
2020-10-23,309.92,-4998.805,38.0,4998.805,2851.14,131.548,11776.961
2020-10-26,306.87,-4998.805,38.0,4998.805,2851.14,131.548,11661.06
2020-10-27,317.14,-4998.805,38.0,4998.805,2851.14,131.548,12051.321
2020-10-28,307.94,-4998.805,38.0,4998.805,2851.14,131.548,11701.72
2020-10-29,312.56,-4998.805,38.0,4998.805,2851.14,131.548,11877.28
2020-10-30,304.69,-4998.805,38.0,4998.805,2851.14,131.548,11578.22
2020-11-02,310.84,-4998.805,38.0,4998.805,2851.14,131.548,11811.92
2020-11-03,285.57,-4998.805,38.0,4998.805,2851.14,131.548,10851.66
2020-11-04,295.71,-4998.805,38.0,4998.805,2851.14,131.548,11236.98
2020-11-05,287.75,-4998.805,38.0,4998.805,2851.14,131.548,10934.5
2020-11-06,299.95,-4998.805,38.0,4998.805,2851.14,131.548,11398.1
2020-11-09,290.53,-4998.805,38.0,4998.805,2851.14,131.548,11040.14
2020-11-10,266.54,-4998.805,38.0,4998.805,2851.14,131.548,10128.52
2020-11-11,265.65,-4998.805,38.0,4998.805,2851.14,131.548,10094.7
2020-11-12,264.31,-4998.805,38.0,4998.805,2851.14,131.548,10043.78
2020-11-13,260.84,-4998.805,38.0,4998.805,2851.14,131.548,9911.92
2020-11-16,258.31,-4998.805,38.0,4998.805,2851.14,131.548,9815.78
2020-11-17,256.8,-4998.805,38.0,4998.805,2851.14,131.548,9758.4
2020-11-18,255.83,-4998.805,38.0,4998.805,2851.14,131.548,9721.54
2020-11-19,259.89,-4998.805,38.0,4998.805,2851.14,131.548,9875.821
2020-11-20,270.74,-4998.805,38.0,4998.805,2851.14,131.548,10288.12
2020-11-23,270.11,-4998.805,38.0,4998.805,2851.14,131.548,10264.179
2020-11-24,279.96,-4998.805,38.0,4998.805,2851.14,131.548,10638.48
2020-11-25,277.72,-4998.805,38.0,4998.805,2851.14,131.548,10553.36
2020-11-27,276.48,-4998.805,38.0,4998.805,2851.14,131.548,10506.24
2020-11-30,263.36,-4998.805,38.0,4998.805,2851.14,131.548,10007.679
2020-12-01,264.01,-4998.805,38.0,4998.805,2851.14,131.548,10032.38
2020-12-02,261.32,-4998.805,38.0,4998.805,2851.14,131.548,9930.16
2020-12-03,266.91,-4998.805,38.0,4998.805,2851.14,131.548,10142.58
2020-12-04,267.25,-4998.805,38.0,4998.805,2851.14,131.548,10155.5
2020-12-07,264.0,-4998.805,38.0,4998.805,2851.14,131.548,10032.0
2020-12-08,266.09,-4998.805,38.0,4998.805,2851.14,131.548,10111.42
2020-12-09,263.8,-4998.805,38.0,4998.805,2851.14,131.548,10024.4
2020-12-10,264.87,-4998.805,38.0,4998.805,2851.14,131.548,10065.06
2020-12-11,264.54,-4998.805,38.0,4998.805,2851.14,131.548,10052.52
2020-12-14,256.03,-4998.805,38.0,4998.805,2851.14,131.548,9729.14
2020-12-15,255.11,-4998.805,38.0,4998.805,2851.14,131.548,9694.18
2020-12-16,261.89,-4998.805,38.0,4998.805,2851.14,131.548,9951.821
2020-12-17,264.43,-4998.805,38.0,4998.805,2851.14,131.548,10048.34
2020-12-18,260.0,-4998.805,38.0,4998.805,2851.14,131.548,9880.0
2020-12-21,260.43,-4998.805,38.0,4998.805,2851.14,131.548,9896.34
2020-12-22,255.83,-4998.805,38.0,4998.805,2851.14,131.548,9721.54
2020-12-23,256.18,-4998.805,38.0,4998.805,2851.14,131.548,9734.84
2020-12-24,222.0,-4998.805,38.0,4998.805,2851.14,131.548,8436.0
2020-12-28,222.36,-4998.805,38.0,4998.805,2851.14,131.548,8449.68
2020-12-29,236.26,-4998.805,38.0,4998.805,2851.14,131.548,8977.88
2020-12-30,238.39,-4998.805,38.0,4998.805,2851.14,131.548,9058.82
2020-12-31,232.73,-4998.805,38.0,4998.805,2851.14,131.548,8843.74
2021-01-04,227.85,-4998.805,38.0,4998.805,2851.14,131.548,8658.3
2021-01-05,240.4,-4998.805,38.0,4998.805,2851.14,131.548,9135.2
2021-01-06,227.61,-4998.805,38.0,4998.805,2851.14,131.548,8649.18
2021-01-07,226.9,-4998.805,38.0,4998.805,2851.14,131.548,8622.2
2021-01-08,236.19,-4998.805,38.0,4998.805,2851.14,131.548,8975.22
2021-01-11,227.37,-4998.805,38.0,4998.805,2851.14,131.548,8640.06
2021-01-12,225.6,-4998.805,38.0,4998.805,2851.14,131.548,8572.8
2021-01-13,235.3,-4998.805,38.0,4998.805,2851.14,131.548,8941.4
2021-01-14,242.98,-4998.805,38.0,4998.805,2851.14,131.548,9233.24
2021-01-15,243.46,-4998.805,38.0,4998.805,2851.14,131.548,9251.48
2021-01-19,251.65,-4998.805,38.0,4998.805,2851.14,131.548,9562.7
2021-01-20,265.49,-4998.805,38.0,4998.805,2851.14,131.548,10088.62
2021-01-21,260.0,-4998.805,38.0,4998.805,2851.14,131.548,9880.0
2021-01-22,258.62,-4998.805,38.0,4998.805,2851.14,131.548,9827.56
2021-01-25,261.38,-4998.805,38.0,4998.805,2851.14,131.548,9932.44
2021-01-26,265.92,-4998.805,38.0,4998.805,2851.14,131.548,10104.961
2021-01-27,260.25,-4998.805,38.0,4998.805,2851.14,131.548,9889.5
2021-01-28,260.76,-4998.805,38.0,4998.805,2851.14,131.548,9908.88
2021-01-29,253.83,-4998.805,38.0,4998.805,2851.14,131.548,9645.54
2021-02-01,264.69,-4998.805,38.0,4998.805,2851.14,131.548,10058.22
2021-02-02,254.5,-4998.805,38.0,4998.805,2851.14,131.548,9671.0
2021-02-03,263.43,-4998.805,38.0,4998.805,2851.14,131.548,10010.34
2021-02-04,266.96,-4998.805,38.0,4998.805,2851.14,131.548,10144.48
2021-02-05,265.67,-4998.805,38.0,4998.805,2851.14,131.548,10095.461
2021-02-08,262.59,-4998.805,38.0,4998.805,2851.14,131.548,9978.42
2021-02-09,266.49,-4998.805,38.0,4998.805,2851.14,131.548,10126.62
2021-02-10,267.79,-4998.805,38.0,4998.805,2851.14,131.548,10176.02
2021-02-11,268.93,-4998.805,38.0,4998.805,2851.14,131.548,10219.34
2021-02-12,267.85,-4998.805,38.0,4998.805,2851.14,131.548,10178.3
2021-02-16,270.7,-4998.805,38.0,4998.805,2851.14,131.548,10286.6
2021-02-17,270.83,-4998.805,38.0,4998.805,2851.14,131.548,10291.539
2021-02-18,264.51,-4998.805,38.0,4998.805,2851.14,131.548,10051.38
2021-02-19,263.59,-4998.805,38.0,4998.805,2851.14,131.548,10016.42
2021-02-22,254.0,-4998.805,38.0,4998.805,2851.14,131.548,9652.0
2021-02-23,252.75,-4998.805,38.0,4998.805,2851.14,131.548,9604.5
2021-02-24,250.34,-4998.805,38.0,4998.805,2851.14,131.548,9512.92
2021-02-25,240.18,-4998.805,38.0,4998.805,2851.14,131.548,9126.84
2021-02-26,237.76,-4998.805,38.0,4998.805,2851.14,131.548,9034.88
2021-03-01,241.69,-4998.805,38.0,4998.805,2851.14,131.548,9184.22
2021-03-02,234.42,-4998.805,38.0,4998.805,2851.14,131.548,8907.96
2021-03-03,236.27,-4998.805,38.0,4998.805,2851.14,131.548,8978.26
2021-03-04,230.5,-4998.805,38.0,4998.805,2851.14,131.548,8759.0
2021-03-05,233.89,-4998.805,38.0,4998.805,2851.14,131.548,8887.82
2021-03-08,226.69,-4998.805,38.0,4998.805,2851.14,131.548,8614.22
2021-03-09,238.14,-4998.805,38.0,4998.805,2851.14,131.548,9049.32
2021-03-10,234.3,-4998.805,38.0,4998.805,2851.14,131.548,8903.4
2021-03-11,240.8,-4998.805,38.0,4998.805,2851.14,131.548,9150.4
2021-03-12,231.87,-4998.805,38.0,4998.805,2851.14,131.548,8811.06
2021-03-15,230.28,-4998.805,38.0,4998.805,2851.14,131.548,8750.64
2021-03-16,226.93,-4998.805,38.0,4998.805,2851.14,131.548,8623.34
2021-03-17,233.34,-4998.805,38.0,4998.805,2851.14,131.548,8866.92
2021-03-18,236.43,-4998.805,38.0,4998.805,2851.14,131.548,8984.34
2021-03-19,239.79,-4998.805,38.0,4998.805,2851.14,131.548,9112.02
2021-03-22,237.12,-4998.805,38.0,4998.805,2851.14,131.548,9010.56
2021-03-23,237.67,-4998.805,38.0,4998.805,2851.14,131.548,9031.46
2021-03-24,229.59,-4998.805,38.0,4998.805,2851.14,131.548,8724.42
2021-03-25,222.72,-4998.805,38.0,4998.805,2851.14,131.548,8463.36
2021-03-26,227.26,-4998.805,38.0,4998.805,2851.14,131.548,8635.88
2021-03-29,231.86,-4998.805,38.0,4998.805,2851.14,131.548,8810.68
2021-03-30,229.25,-4998.805,38.0,4998.805,2851.14,131.548,8711.5
2021-03-31,226.73,-4998.805,38.0,4998.805,2851.14,131.548,8615.74
2021-04-01,224.36,-4998.805,38.0,4998.805,2851.14,131.548,8525.68
2021-04-05,225.3,-4998.805,38.0,4998.805,2851.14,131.548,8561.4
2021-04-06,230.57,-4998.805,38.0,4998.805,2851.14,131.548,8761.66
2021-04-07,225.42,-4998.805,38.0,4998.805,2851.14,131.548,8565.96
2021-04-08,228.24,-4998.805,38.0,4998.805,2851.14,131.548,8673.12
2021-04-09,223.31,-4998.805,38.0,4998.805,2851.14,131.548,8485.78
2021-04-12,244.01,-4998.805,38.0,4998.805,2851.14,131.548,9272.38
2021-04-13,241.89,-4998.805,38.0,4998.805,2851.14,131.548,9191.82
2021-04-14,239.23,-4998.805,38.0,4998.805,2851.14,131.548,9090.74
2021-04-15,239.09,-4998.805,38.0,4998.805,2851.14,131.548,9085.42
2021-04-16,238.69,-4998.805,38.0,4998.805,2851.14,131.548,9070.22
2021-04-19,234.78,-4998.805,38.0,4998.805,2851.14,131.548,8921.64
2021-04-20,229.88,-4998.805,38.0,4998.805,2851.14,131.548,8735.44
2021-04-21,229.44,-4998.805,38.0,4998.805,2851.14,131.548,8718.72
2021-04-22,229.35,-4998.805,38.0,4998.805,2851.14,131.548,8715.3
2021-04-23,232.08,-4998.805,38.0,4998.805,2851.14,131.548,8819.04
2021-04-26,232.7,-4998.805,38.0,4998.805,2851.14,131.548,8842.6
2021-04-27,235.92,-4998.805,38.0,4998.805,2851.14,131.548,8964.96
2021-04-28,236.72,-4998.805,38.0,4998.805,2851.14,131.548,8995.36
2021-04-29,234.18,-4998.805,38.0,4998.805,2851.14,131.548,8898.84
2021-04-30,230.95,-4998.805,38.0,4998.805,2851.14,131.548,8776.1
2021-05-03,230.71,-4998.805,38.0,4998.805,2851.14,131.548,8766.98
2021-05-04,227.9,-4998.805,38.0,4998.805,2851.14,131.548,8660.2
2021-05-05,226.78,-4998.805,38.0,4998.805,2851.14,131.548,8617.64
2021-05-06,226.42,-4998.805,38.0,4998.805,2851.14,131.548,8603.96
2021-05-07,225.31,-4998.805,38.0,4998.805,2851.14,131.548,8561.78
2021-05-10,219.53,-4998.805,38.0,4998.805,2851.14,131.548,8342.14
2021-05-11,221.38,-4998.805,38.0,4998.805,2851.14,131.548,8412.44
2021-05-12,219.9,-4998.805,38.0,4998.805,2851.14,131.548,8356.2
2021-05-13,206.08,-4998.805,38.0,4998.805,2851.14,131.548,7831.04
2021-05-14,209.51,-4998.805,38.0,4998.805,2851.14,131.548,7961.38
2021-05-17,211.05,-4998.805,38.0,4998.805,2851.14,131.548,8019.9
2021-05-18,213.72,-4998.805,38.0,4998.805,2851.14,131.548,8121.36
2021-05-19,212.54,-4998.805,38.0,4998.805,2851.14,131.548,8076.52
2021-05-20,216.99,-4998.805,38.0,4998.805,2851.14,131.548,8245.62
2021-05-21,211.06,-4998.805,38.0,4998.805,2851.14,131.548,8020.28
2021-05-24,210.44,-4998.805,38.0,4998.805,2851.14,131.548,7996.72
2021-05-25,211.13,-4998.805,38.0,4998.805,2851.14,131.548,8022.94
2021-05-26,211.78,-4998.805,38.0,4998.805,2851.14,131.548,8047.64
2021-05-27,212.74,-4998.805,38.0,4998.805,2851.14,131.548,8084.12
2021-05-28,213.96,-4998.805,38.0,4998.805,2851.14,131.548,8130.48
2021-06-01,219.48,-4998.805,38.0,4998.805,2851.14,131.548,8340.24
2021-06-02,219.59,-4998.805,38.0,4998.805,2851.14,131.548,8344.42
2021-06-03,217.04,-4998.805,38.0,4998.805,2851.14,131.548,8247.52
2021-06-04,219.02,-4998.805,38.0,4998.805,2851.14,131.548,8322.76
2021-06-07,216.9,-4998.805,38.0,4998.805,2851.14,131.548,8242.2
2021-06-08,215.82,-4998.805,38.0,4998.805,2851.14,131.548,8201.16
2021-06-09,213.32,-4998.805,38.0,4998.805,2851.14,131.548,8106.16
2021-06-10,213.07,-4998.805,38.0,4998.805,2851.14,131.548,8096.66
2021-06-11,211.64,-4998.805,38.0,4998.805,2851.14,131.548,8042.32
2021-06-14,213.94,-4998.805,38.0,4998.805,2851.14,131.548,8129.72
2021-06-15,210.06,-4998.805,38.0,4998.805,2851.14,131.548,7982.28
2021-06-16,209.32,-4998.805,38.0,4998.805,2851.14,131.548,7954.16
2021-06-17,211.6,-4998.805,38.0,4998.805,2851.14,131.548,8040.8
2021-06-18,212.3,-4998.805,38.0,4998.805,2851.14,131.548,8067.4
2021-06-21,211.06,-4998.805,38.0,4998.805,2851.14,131.548,8020.28
2021-06-22,211.32,-4998.805,38.0,4998.805,2851.14,131.548,8030.16
2021-06-23,214.86,-4998.805,38.0,4998.805,2851.14,131.548,8164.68
2021-06-24,218.38,-4998.805,38.0,4998.805,2851.14,131.548,8298.44
2021-06-25,228.5,-4998.805,38.0,4998.805,2851.14,131.548,8683.0
2021-06-28,228.59,-4998.805,38.0,4998.805,2851.14,131.548,8686.42
2021-06-29,229.44,-4998.805,38.0,4998.805,2851.14,131.548,8718.72
2021-06-30,226.78,-4998.805,38.0,4998.805,2851.14,131.548,8617.64
2021-07-01,221.87,-4998.805,38.0,4998.805,2851.14,131.548,8431.06
2021-07-02,217.75,-4998.805,38.0,4998.805,2851.14,131.548,8274.5
2021-07-06,211.6,-4998.805,38.0,4998.805,2851.14,131.548,8040.8
2021-07-07,208.0,-4998.805,38.0,4998.805,2851.14,131.548,7904.0
2021-07-08,199.85,-4998.805,38.0,4998.805,2851.14,131.548,7594.3
2021-07-09,205.94,-4998.805,38.0,4998.805,2851.14,131.548,7825.72
2021-07-12,205.48,-4998.805,38.0,4998.805,2851.14,131.548,7808.24
2021-07-13,209.51,-4998.805,38.0,4998.805,2851.14,131.548,7961.38
2021-07-14,211.5,-4998.805,38.0,4998.805,2851.14,131.548,8037.0
2021-07-15,214.76,-4998.805,38.0,4998.805,2851.14,131.548,8160.88
2021-07-16,212.1,-4998.805,38.0,4998.805,2851.14,131.548,8059.8
2021-07-19,208.91,-4998.805,38.0,4998.805,2851.14,131.548,7938.58
2021-07-20,210.59,-4998.805,38.0,4998.805,2851.14,131.548,8002.42
2021-07-21,211.08,-4998.805,38.0,4998.805,2851.14,131.548,8021.04
2021-07-22,214.04,-4998.805,38.0,4998.805,2851.14,131.548,8133.52
2021-07-23,206.53,-4998.805,38.0,4998.805,2851.14,131.548,7848.14
2021-07-26,191.76,-4998.805,38.0,4998.805,2851.14,131.548,7286.88
2021-07-27,186.07,-4998.805,38.0,4998.805,2851.14,131.548,7070.66
2021-07-28,196.01,-4998.805,38.0,4998.805,2851.14,131.548,7448.38
2021-07-29,197.54,-4998.805,38.0,4998.805,2851.14,131.548,7506.52
2021-07-30,195.19,-4998.805,38.0,4998.805,2851.14,131.548,7417.22
2021-08-02,200.09,-4998.805,38.0,4998.805,2851.14,131.548,7603.42
2021-08-03,197.38,-4998.805,38.0,4998.805,2851.14,131.548,7500.44
2021-08-04,200.71,-4998.805,38.0,4998.805,2851.14,131.548,7626.98
2021-08-05,199.28,-4998.805,38.0,4998.805,2851.14,131.548,7572.64
2021-08-06,196.39,-4998.805,38.0,4998.805,2851.14,131.548,7462.82
2021-08-09,195.25,-4998.805,38.0,4998.805,2851.14,131.548,7419.5
2021-08-10,195.73,-4998.805,38.0,4998.805,2851.14,131.548,7437.74
2021-08-11,194.86,-4998.805,38.0,4998.805,2851.14,131.548,7404.68
2021-08-12,191.66,-4998.805,38.0,4998.805,2851.14,131.548,7283.08
2021-08-13,188.62,-4998.805,38.0,4998.805,2851.14,131.548,7167.56
2021-08-16,182.71,-4998.805,38.0,4998.805,2851.14,131.548,6942.98
2021-08-17,173.73,-4998.805,38.0,4998.805,2851.14,131.548,6601.74
2021-08-18,172.35,-4998.805,38.0,4998.805,2851.14,131.548,6549.3
2021-08-19,160.55,-4998.805,38.0,4998.805,2851.14,131.548,6100.9
2021-08-20,157.96,-4998.805,38.0,4998.805,2851.14,131.548,6002.48
2021-08-23,161.06,-4998.805,38.0,4998.805,2851.14,131.548,6120.28
2021-08-24,171.7,-4998.805,38.0,4998.805,2851.14,131.548,6524.6
2021-08-25,169.1,-4998.805,38.0,4998.805,2851.14,131.548,6425.8
2021-08-26,165.24,-4998.805,38.0,4998.805,2851.14,131.548,6279.12
2021-08-27,159.47,-4998.805,38.0,4998.805,2851.14,131.548,6059.86
2021-08-30,162.29,-4998.805,38.0,4998.805,2851.14,131.548,6167.02
2021-08-31,166.99,-4998.805,38.0,4998.805,2851.14,131.548,6345.62
2021-09-01,173.28,-4998.805,38.0,4998.805,2851.14,131.548,6584.64
2021-09-02,172.0,-4998.805,38.0,4998.805,2851.14,131.548,6536.0
2021-09-03,170.3,-4998.805,38.0,4998.805,2851.14,131.548,6471.4
2021-09-07,175.16,-4998.805,38.0,4998.805,2851.14,131.548,6656.08
2021-09-08,170.71,-4998.805,38.0,4998.805,2851.14,131.548,6486.98
2021-09-09,167.32,-4998.805,38.0,4998.805,2851.14,131.548,6358.16
2021-09-10,168.1,-4998.805,38.0,4998.805,2851.14,131.548,6387.8
2021-09-13,165.41,-4998.805,38.0,4998.805,2851.14,131.548,6285.58
2021-09-14,160.15,-4998.805,38.0,4998.805,2851.14,131.548,6085.7
2021-09-15,157.86,-4998.805,38.0,4998.805,2851.14,131.548,5998.68
2021-09-16,156.26,-4998.805,38.0,4998.805,2851.14,131.548,5937.88
2021-09-17,160.05,-4998.805,38.0,4998.805,2851.14,131.548,6081.9
2021-09-20,151.49,-4998.805,38.0,4998.805,2851.14,131.548,5756.62
2021-09-21,150.18,-4998.805,38.0,4998.805,2851.14,131.548,5706.84
2021-09-22,151.89,-4998.805,38.0,4998.805,2851.14,131.548,5771.82
2021-09-23,151.19,-4998.805,38.0,4998.805,2851.14,131.548,5745.22
2021-09-24,145.08,-4998.805,38.0,4998.805,2851.14,131.548,5513.04
2021-09-27,150.18,-4998.805,38.0,4998.805,2851.14,131.548,5706.84
2021-09-28,152.39,-4998.805,38.0,4998.805,2851.14,131.548,5790.82
2021-09-29,147.58,-4998.805,38.0,4998.805,2851.14,131.548,5608.04
2021-09-30,148.05,-4998.805,38.0,4998.805,2851.14,131.548,5625.9
