date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue
2021-09-13,165.41,-4933.95,37.0,4933.95,2776.11,133.35,6120.17
2021-09-14,160.15,-4933.95,37.0,4933.95,2776.11,133.35,5925.55
2021-09-15,157.86,-4933.95,37.0,4933.95,2776.11,133.35,5840.82
2021-09-16,156.26,-4933.95,37.0,4933.95,2776.11,133.35,5781.62
2021-09-17,160.05,-4933.95,37.0,4933.95,2776.11,133.35,5921.85
2021-09-20,151.49,-4933.95,37.0,4933.95,2776.11,133.35,5605.13
2021-09-21,150.18,-4933.95,37.0,4933.95,2776.11,133.35,5556.66
2021-09-22,151.89,-4933.95,37.0,4933.95,2776.11,133.35,5619.93
2021-09-23,151.19,-4933.95,37.0,4933.95,2776.11,133.35,5594.03
2021-09-24,145.08,-4933.95,37.0,4933.95,2776.11,133.35,5367.96
2021-09-27,150.18,-4933.95,37.0,4933.95,2776.11,133.35,5556.66
2021-09-28,152.39,-4933.95,37.0,4933.95,2776.11,133.35,5638.43
2021-09-29,147.58,-4933.95,37.0,4933.95,2776.11,133.35,5460.46
2021-09-30,148.05,-4933.95,37.0,4933.95,2776.11,133.35,5477.85
2021-10-01,144.2,-4933.95,37.0,4933.95,2776.11,133.35,5335.4
2021-10-04,139.63,-4933.95,37.0,4933.95,2776.11,133.35,5166.31
2021-10-05,143.14,-4933.95,37.0,4933.95,2776.11,133.35,5296.18
2021-10-06,144.1,-4933.95,37.0,4933.95,2776.11,133.35,5331.7
2021-10-07,156.0,-4933.95,37.0,4933.95,2776.11,133.35,5772.0
2021-10-08,161.52,-4933.95,37.0,4933.95,2776.11,133.35,5976.24
2021-10-11,163.95,-4933.95,37.0,4933.95,2776.11,133.35,6066.15
2021-10-12,163.0,-4933.95,37.0,4933.95,2776.11,133.35,6031.0
2021-10-13,167.4,-4933.95,37.0,4933.95,2776.11,133.35,6193.8
2021-10-14,166.78,-4933.95,37.0,4933.95,2776.11,133.35,6170.86
2021-10-15,168.0,-4933.95,37.0,4933.95,2776.11,133.35,6216.0
2021-10-18,166.82,-4933.95,37.0,4933.95,2776.11,133.35,6172.34
2021-10-19,177.0,-4933.95,37.0,4933.95,2776.11,133.35,6549.0
2021-10-20,177.18,-4933.95,37.0,4933.95,2776.11,133.35,6555.66
2021-10-21,177.42,-4933.95,37.0,4933.95,2776.11,133.35,6564.54
2021-10-22,177.7,-4933.95,37.0,4933.95,2776.11,133.35,6574.9
2021-10-25,176.17,-4933.95,37.0,4933.95,2776.11,133.35,6518.29
2021-10-26,169.99,-4933.95,37.0,4933.95,2776.11,133.35,6289.63
2021-10-27,169.23,-4933.95,37.0,4933.95,2776.11,133.35,6261.51
2021-10-28,169.79,-4933.95,37.0,4933.95,2776.11,133.35,6282.23
2021-10-29,164.94,-4933.95,37.0,4933.95,2776.11,133.35,6102.78
2021-11-01,170.17,-4933.95,37.0,4933.95,2776.11,133.35,6296.29
2021-11-02,162.9,-4933.95,37.0,4933.95,2776.11,133.35,6027.3
2021-11-03,166.24,-4933.95,37.0,4933.95,2776.11,133.35,6150.88
2021-11-04,164.79,-4933.95,37.0,4933.95,2776.11,133.35,6097.23
2021-11-05,158.73,-4933.95,37.0,4933.95,2776.11,133.35,5873.01
2021-11-08,162.16,-4933.95,37.0,4933.95,2776.11,133.35,5999.92
2021-11-09,160.19,-4933.95,37.0,4933.95,2776.11,133.35,5927.03
2021-11-10,163.97,-4933.95,37.0,4933.95,2776.11,133.35,6066.89
2021-11-11,167.85,-4933.95,37.0,4933.95,2776.11,133.35,6210.45
2021-11-12,166.81,-4933.95,37.0,4933.95,2776.11,133.35,6171.97
2021-11-15,166.54,-4933.95,37.0,4933.95,2776.11,133.35,6161.98
2021-11-16,168.43,-4933.95,37.0,4933.95,2776.11,133.35,6231.91
2021-11-17,161.58,-4933.95,37.0,4933.95,2776.11,133.35,5978.46
2021-11-18,143.6,-4933.95,37.0,4933.95,2776.11,133.35,5313.2
2021-11-19,140.34,-4933.95,37.0,4933.95,2776.11,133.35,5192.58
2021-11-22,136.62,-4933.95,37.0,4933.95,2776.11,133.35,5054.94
2021-11-23,133.66,-4933.95,37.0,4933.95,2776.11,133.35,4945.42
2021-11-24,136.52,-4933.95,37.0,4933.95,2776.11,133.35,5051.24
2021-11-26,133.35,-4933.95,37.0,4933.95,2776.11,133.35,4933.95
