date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-05-26,2.69,-9994.05,1666.667,4996.81,-2019.18,2.998,4483.333,49.32,-14954.5,108.696,4987.44,-846.66,45.884,5360.87,10.553,-9996.782,555.556,4997.315,-2333.577,8.995,5862.787,5.286,-9991.51,833.333,4994.08,-735.9,5.993,4404.795,2.78,0.0,0.0,0.0,0.0,,0.0,25.561,-9972.66,156.25,4986.52,-1035.78,31.914,3993.877,23.425,-9959.893,142.857,4966.155,-1682.968,34.763,3346.368,15.41,0.0,0.0,0.0,0.0,,0.0,3.868,-9994.8,1250.0,4999.153,-2394.22,3.999,4834.709,0.96,-9999.0,5000.0,4999.5,0.0,1.0,4800.0,3.51,0.0,0.0,0.0,0.0,,0.0,13.707,-9978.932,357.143,4989.311,-798.019,13.97,4895.5,31.154,-9923.203,94.34,4984.771,-757.656,52.839,2939.033,3.927,-9994.27,1250.0,4996.62,-531.86,3.997,4908.861,18.96,-9998.12,357.143,4998.2,-1255.0,13.995,6771.49,10.96,-9995.98,833.333,4998.0,-2216.78,5.998,9133.333,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,7.35,-4997.3,714.286,4997.3,0.0,6.996,5250.0
2020-05-27,2.74,-9994.05,1666.667,4996.81,-2019.18,2.998,4566.667,49.1,-14954.5,108.696,4987.44,-846.66,45.884,5336.956,10.702,-9996.782,555.556,4997.315,-2333.577,8.995,5945.517,5.485,-9991.51,833.333,4994.08,-735.9,5.993,4570.567,2.985,0.0,0.0,0.0,0.0,,0.0,26.186,-9972.66,156.25,4986.52,-1035.78,31.914,4091.545,24.737,-9959.893,142.857,4966.155,-1682.968,34.763,3533.886,15.67,0.0,0.0,0.0,0.0,,0.0,3.941,-9994.8,1250.0,4999.153,-2394.22,3.999,4926.146,1.05,-9999.0,5000.0,4999.5,0.0,1.0,5250.0,3.62,0.0,0.0,0.0,0.0,,0.0,14.148,-9978.932,357.143,4989.311,-798.019,13.97,5052.758,32.926,-9923.203,94.34,4984.771,-757.656,52.839,3106.207,4.073,-9994.27,1250.0,4996.62,-531.86,3.997,5091.121,18.833,-9998.12,357.143,4998.2,-1255.0,13.995,6726.114,12.02,-9995.98,833.333,4998.0,-2216.78,5.998,10016.667,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,7.4,-4997.3,714.286,4997.3,0.0,6.996,5285.714
2020-05-28,2.61,-9994.05,1666.667,4996.81,-2019.18,2.998,4350.0,48.75,-14954.5,108.696,4987.44,-846.66,45.884,5298.913,10.464,-9996.782,555.556,4997.315,-2333.577,8.995,5813.149,5.56,-9991.51,833.333,4994.08,-735.9,5.993,4633.718,2.809,0.0,0.0,0.0,0.0,,0.0,26.349,-9972.66,156.25,4986.52,-1035.78,31.914,4117.089,24.872,-9959.893,142.857,4966.155,-1682.968,34.763,3553.189,15.67,0.0,0.0,0.0,0.0,,0.0,4.04,-9994.8,1250.0,4999.153,-2394.22,3.999,5049.41,1.05,-9999.0,5000.0,4999.5,0.0,1.0,5250.0,3.77,0.0,0.0,0.0,0.0,,0.0,13.612,-9978.932,357.143,4989.311,-798.019,13.97,4861.314,32.801,-9923.203,94.34,4984.771,-757.656,52.839,3094.417,4.151,-9994.27,1250.0,4996.62,-531.86,3.997,5188.326,18.784,-9998.12,357.143,4998.2,-1255.0,13.995,6708.661,11.3,-9995.98,833.333,4998.0,-2216.78,5.998,9416.667,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,7.0,-4997.3,714.286,4997.3,0.0,6.996,5000.0
2020-05-29,2.61,-9994.05,1666.667,4996.81,-2019.18,2.998,4350.0,50.73,-14954.5,108.696,4987.44,-846.66,45.884,5514.13,10.335,-9996.782,555.556,4997.315,-2333.577,8.995,5741.45,5.456,-9991.51,833.333,4994.08,-735.9,5.993,4546.885,2.917,0.0,0.0,0.0,0.0,,0.0,26.301,-9972.66,156.25,4986.52,-1035.78,31.914,4109.576,24.959,-9959.893,142.857,4966.155,-1682.968,34.763,3565.599,14.23,0.0,0.0,0.0,0.0,,0.0,4.04,-9994.8,1250.0,4999.153,-2394.22,3.999,5049.41,0.95,-9999.0,5000.0,4999.5,0.0,1.0,4750.0,3.04,0.0,0.0,0.0,0.0,,0.0,13.392,-9978.932,357.143,4989.311,-798.019,13.97,4782.685,29.503,-9923.203,94.34,4984.771,-757.656,52.839,2783.343,4.053,-9994.27,1250.0,4996.62,-531.86,3.997,5066.82,19.058,-9998.12,357.143,4998.2,-1255.0,13.995,6806.394,11.15,-9995.98,833.333,4998.0,-2216.78,5.998,9291.666,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,7.0,-4997.3,714.286,4997.3,0.0,6.996,5000.0
2020-06-01,2.85,-9994.05,1666.667,4996.81,-2019.18,2.998,4750.0,49.89,-14954.5,108.696,4987.44,-846.66,45.884,5422.826,10.692,-9996.782,555.556,4997.315,-2333.577,8.995,5940.002,5.494,-9991.51,833.333,4994.08,-735.9,5.993,4578.461,3.024,0.0,0.0,0.0,0.0,,0.0,27.148,-9972.66,156.25,4986.52,-1035.78,31.914,4241.804,26.059,-9959.893,142.857,4966.155,-1682.968,34.763,3722.783,14.88,0.0,0.0,0.0,0.0,,0.0,4.205,-9994.8,1250.0,4999.153,-2394.22,3.999,5256.449,1.05,-9999.0,5000.0,4999.5,0.0,1.0,5250.0,3.58,0.0,0.0,0.0,0.0,,0.0,13.459,-9978.932,357.143,4989.311,-798.019,13.97,4806.616,30.397,-9923.203,94.34,4984.771,-757.656,52.839,2867.687,4.005,-9994.27,1250.0,4996.62,-531.86,3.997,5006.067,18.774,-9998.12,357.143,4998.2,-1255.0,13.995,6705.171,11.27,-9995.98,833.333,4998.0,-2216.78,5.998,9391.667,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,6.33,-4997.3,714.286,4997.3,0.0,6.996,4521.429
2020-06-02,2.79,-9994.05,1666.667,4996.81,-2019.18,2.998,4650.0,50.35,-14954.5,108.696,4987.44,-846.66,45.884,5472.826,11.208,-9996.782,555.556,4997.315,-2333.577,8.995,6226.798,5.598,-9991.51,833.333,4994.08,-735.9,5.993,4665.294,3.317,0.0,0.0,0.0,0.0,,0.0,28.571,-9972.66,156.25,4986.52,-1035.78,31.914,4464.187,26.822,-9959.893,142.857,4966.155,-1682.968,34.763,3831.709,15.06,0.0,0.0,0.0,0.0,,0.0,4.306,-9994.8,1250.0,4999.153,-2394.22,3.999,5382.971,1.09,-9999.0,5000.0,4999.5,0.0,1.0,5450.0,3.8,0.0,0.0,0.0,0.0,,0.0,13.372,-9978.932,357.143,4989.311,-798.019,13.97,4775.848,31.118,-9923.203,94.34,4984.771,-757.656,52.839,2935.705,4.034,-9994.27,1250.0,4996.62,-531.86,3.997,5042.518,18.774,-9998.12,357.143,4998.2,-1255.0,13.995,6705.171,11.77,-9995.98,833.333,4998.0,-2216.78,5.998,9808.334,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,6.33,-4997.3,714.286,4997.3,0.0,6.996,4521.429
2020-06-03,2.8,-9994.05,1666.667,4996.81,-2019.18,2.998,4666.667,48.82,-14954.5,108.696,4987.44,-846.66,45.884,5306.522,11.844,-9996.782,555.556,4997.315,-2333.577,8.995,6579.779,5.608,-9991.51,833.333,4994.08,-735.9,5.993,4673.188,3.434,0.0,0.0,0.0,0.0,,0.0,30.427,-9972.66,156.25,4986.52,-1035.78,31.914,4754.186,28.743,-9959.893,142.857,4966.155,-1682.968,34.763,4106.092,15.89,0.0,0.0,0.0,0.0,,0.0,4.435,-9994.8,1250.0,4999.153,-2394.22,3.999,5543.999,1.09,-9999.0,5000.0,4999.5,0.0,1.0,5450.0,4.2,0.0,0.0,0.0,0.0,,0.0,14.157,-9978.932,357.143,4989.311,-798.019,13.97,5056.177,33.272,-9923.203,94.34,4984.771,-757.656,52.839,3138.856,4.112,-9994.27,1250.0,4996.62,-531.86,3.997,5139.723,18.618,-9998.12,357.143,4998.2,-1255.0,13.995,6649.323,11.92,-9995.98,833.333,4998.0,-2216.78,5.998,9933.333,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,6.33,-4997.3,714.286,4997.3,0.0,6.996,4521.429
2020-06-04,2.82,-9994.05,1666.667,4996.81,-2019.18,2.998,4700.0,47.58,-14954.5,108.696,4987.44,-846.66,45.884,5171.739,11.913,-9996.782,555.556,4997.315,-2333.577,8.995,6618.386,5.608,-9991.51,833.333,4994.08,-735.9,5.993,4673.188,3.453,0.0,0.0,0.0,0.0,,0.0,28.927,-9972.66,156.25,4986.52,-1035.78,31.914,4519.782,29.611,-9959.893,142.857,4966.155,-1682.968,34.763,4230.184,14.56,0.0,0.0,0.0,0.0,,0.0,4.518,-9994.8,1250.0,4999.153,-2394.22,3.999,5647.519,1.1,-9999.0,5000.0,4999.5,0.0,1.0,5500.0,4.3,0.0,0.0,0.0,0.0,,0.0,14.119,-9978.932,357.143,4989.311,-798.019,13.97,5042.502,33.397,-9923.203,94.34,4984.771,-757.656,52.839,3150.647,4.053,-9994.27,1250.0,4996.62,-531.86,3.997,5066.82,17.983,-9998.12,357.143,4998.2,-1255.0,13.995,6422.444,12.01,-9995.98,833.333,4998.0,-2216.78,5.998,10008.334,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,6.5,-4997.3,714.286,4997.3,0.0,6.996,4642.857
2020-06-05,3.3,-9994.05,1666.667,4996.81,-2019.18,2.998,5500.0,48.12,-14954.5,108.696,4987.44,-846.66,45.884,5230.435,13.055,-9996.782,555.556,4997.315,-2333.577,8.995,7252.648,5.826,-9991.51,833.333,4994.08,-735.9,5.993,4854.747,3.57,0.0,0.0,0.0,0.0,,0.0,30.35,-9972.66,156.25,4986.52,-1035.78,31.914,4742.165,31.628,-9959.893,142.857,4966.155,-1682.968,34.763,4518.355,15.74,0.0,0.0,0.0,0.0,,0.0,4.785,-9994.8,1250.0,4999.153,-2394.22,3.999,5981.079,1.1,-9999.0,5000.0,4999.5,0.0,1.0,5500.0,4.42,0.0,0.0,0.0,0.0,,0.0,14.789,-9978.932,357.143,4989.311,-798.019,13.97,5281.807,35.55,-9923.203,94.34,4984.771,-757.656,52.839,3353.797,4.219,-9994.27,1250.0,4996.62,-531.86,3.997,5273.381,18.159,-9998.12,357.143,4998.2,-1255.0,13.995,6485.272,12.33,-9995.98,833.333,4998.0,-2216.78,5.998,10275.0,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-4997.3,714.286,4997.3,0.0,6.996,7007.143
2020-06-08,3.77,-9994.05,1666.667,4996.81,-2019.18,2.998,6283.333,49.01,-14954.5,108.696,4987.44,-846.66,45.884,5327.174,13.382,-9996.782,555.556,4997.315,-2333.577,8.995,7434.654,6.034,-9991.51,833.333,4994.08,-735.9,5.993,5028.413,3.678,0.0,0.0,0.0,0.0,,0.0,30.436,-9972.66,156.25,4986.52,-1035.78,31.914,4755.689,32.565,-9959.893,142.857,4966.155,-1682.968,34.763,4652.1,14.89,0.0,0.0,0.0,0.0,,0.0,4.776,-9994.8,1250.0,4999.153,-2394.22,3.999,5969.577,1.03,-9999.0,5000.0,4999.5,0.0,1.0,5150.0,4.8,0.0,0.0,0.0,0.0,,0.0,14.933,-9978.932,357.143,4989.311,-798.019,13.97,5333.087,36.454,-9923.203,94.34,4984.771,-757.656,52.839,3439.047,4.394,-9994.27,1250.0,4996.62,-531.86,3.997,5492.092,18.354,-9998.12,357.143,4998.2,-1255.0,13.995,6555.082,12.81,-9995.98,833.333,4998.0,-2216.78,5.998,10675.0,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-4997.3,714.286,4997.3,0.0,6.996,7007.143
2020-06-09,3.43,-9994.05,1666.667,4996.81,-2019.18,2.998,5716.667,48.16,-14954.5,108.696,4987.44,-846.66,45.884,5234.783,12.995,-9996.782,555.556,4997.315,-2333.577,8.995,7219.556,5.835,-9991.51,833.333,4994.08,-735.9,5.993,4862.641,3.609,0.0,0.0,0.0,0.0,,0.0,30.283,-9972.66,156.25,4986.52,-1035.78,31.914,4731.647,30.48,-9959.893,142.857,4966.155,-1682.968,34.763,4354.277,14.88,0.0,0.0,0.0,0.0,,0.0,4.61,-9994.8,1250.0,4999.153,-2394.22,3.999,5762.54,1.13,-9999.0,5000.0,4999.5,0.0,1.0,5650.0,4.78,0.0,0.0,0.0,0.0,,0.0,14.224,-9978.932,357.143,4989.311,-798.019,13.97,5080.107,35.55,-9923.203,94.34,4984.771,-757.656,52.839,3353.797,4.258,-9994.27,1250.0,4996.62,-531.86,3.997,5321.984,18.491,-9998.12,357.143,4998.2,-1255.0,13.995,6603.948,12.53,-9995.98,833.333,4998.0,-2216.78,5.998,10441.666,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-4997.3,714.286,4997.3,0.0,6.996,7007.143
2020-06-10,3.18,-9994.05,1666.667,4996.81,-2019.18,2.998,5300.0,48.6,-14954.5,108.696,4987.44,-846.66,45.884,5282.609,12.479,-9996.782,555.556,4997.315,-2333.577,8.995,6932.759,5.721,-9991.51,833.333,4994.08,-735.9,5.993,4767.914,3.658,0.0,0.0,0.0,0.0,,0.0,29.609,-9972.66,156.25,4986.52,-1035.78,31.914,4626.466,28.588,-9959.893,142.857,4966.155,-1682.968,34.763,4084.031,13.88,0.0,0.0,0.0,0.0,,0.0,4.408,-9994.8,1250.0,4999.153,-2394.22,3.999,5509.494,1.12,-9999.0,5000.0,4999.5,0.0,1.0,5600.0,4.58,0.0,0.0,0.0,0.0,,0.0,13.573,-9978.932,357.143,4989.311,-798.019,13.97,4847.639,34.002,-9923.203,94.34,4984.771,-757.656,52.839,3207.782,4.18,-9994.27,1250.0,4996.62,-531.86,3.997,5224.778,18.501,-14995.64,277.778,4997.52,-1255.0,17.991,5139.119,11.98,-9995.98,833.333,4998.0,-2216.78,5.998,9983.333,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-11,2.76,-9994.05,1666.667,4996.81,-2019.18,2.998,4600.0,46.0,-14954.5,108.696,4987.44,-846.66,45.884,5000.0,10.91,-9996.782,555.556,4997.315,-2333.577,8.995,6061.338,5.428,-9991.51,833.333,4994.08,-735.9,5.993,4523.203,3.024,0.0,0.0,0.0,0.0,,0.0,27.003,-9972.66,156.25,4986.52,-1035.78,31.914,4219.265,26.214,-9959.893,142.857,4966.155,-1682.968,34.763,3744.844,11.74,0.0,0.0,0.0,0.0,,0.0,4.132,-9994.8,1250.0,4999.153,-2394.22,3.999,5164.43,1.12,-9999.0,5000.0,4999.5,0.0,1.0,5600.0,4.25,0.0,0.0,0.0,0.0,,0.0,12.741,-9978.932,357.143,4989.311,-798.019,13.97,4550.217,32.041,-9923.203,94.34,4984.771,-757.656,52.839,3022.77,3.878,-9994.27,1250.0,4996.62,-531.86,3.997,4848.108,17.905,-14995.64,277.778,4997.52,-1255.0,17.991,4973.515,11.37,-9995.98,833.333,4998.0,-2216.78,5.998,9475.0,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-12,2.86,-9994.05,1666.667,4996.81,-2019.18,2.998,4766.666,46.07,-14954.5,108.696,4987.44,-846.66,45.884,5007.609,11.268,-9996.782,555.556,4997.315,-2333.577,8.995,6259.891,5.532,-9991.51,833.333,4994.08,-735.9,5.993,4610.037,3.346,0.0,0.0,0.0,0.0,,0.0,27.705,-9972.66,156.25,4986.52,-1035.78,31.914,4328.954,27.42,-9959.893,142.857,4966.155,-1682.968,34.763,3917.195,12.15,0.0,0.0,0.0,0.0,,0.0,4.251,-9994.8,1250.0,4999.153,-2394.22,3.999,5313.957,1.12,-9999.0,5000.0,4999.5,0.0,1.0,5600.0,4.37,0.0,0.0,0.0,0.0,,0.0,13.248,-9978.932,357.143,4989.311,-798.019,13.97,4731.405,32.753,-9923.203,94.34,4984.771,-757.656,52.839,3089.882,3.976,-9994.27,1250.0,4996.62,-531.86,3.997,4969.615,18.051,-14995.64,277.778,4997.52,-1255.0,17.991,5014.238,11.72,-9995.98,833.333,4998.0,-2216.78,5.998,9766.667,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-15,2.82,-9994.05,1666.667,4996.81,-2019.18,2.998,4700.0,47.07,-14954.5,108.696,4987.44,-846.66,45.884,5116.304,11.119,-9996.782,555.556,4997.315,-2333.577,8.995,6177.16,5.542,-9991.51,833.333,4994.08,-735.9,5.993,4617.93,3.404,0.0,0.0,0.0,0.0,,0.0,26.763,-9972.66,156.25,4986.52,-1035.78,31.914,4181.7,28.019,-9959.893,142.857,4966.155,-1682.968,34.763,4002.681,12.24,0.0,0.0,0.0,0.0,,0.0,4.251,-9994.8,1250.0,4999.153,-2394.22,3.999,5313.957,1.12,-9999.0,5000.0,4999.5,0.0,1.0,5600.0,4.52,0.0,0.0,0.0,0.0,,0.0,13.401,-9978.932,357.143,4989.311,-798.019,13.97,4786.104,33.233,-9923.203,94.34,4984.771,-757.656,52.839,3135.229,3.927,-9994.27,1250.0,4996.62,-531.86,3.997,4908.861,17.963,-14995.64,277.778,4997.52,-1255.0,17.991,4989.804,13.11,-9995.98,833.333,4998.0,-2216.78,5.998,10925.0,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-16,2.97,-9994.05,1666.667,4996.81,-2019.18,2.998,4950.0,47.82,-14954.5,108.696,4987.44,-846.66,45.884,5197.826,11.863,-9996.782,555.556,4997.315,-2333.577,8.995,6590.809,5.674,-9991.51,833.333,4994.08,-735.9,5.993,4728.445,3.639,0.0,0.0,0.0,0.0,,0.0,27.725,-9972.66,156.25,4986.52,-1035.78,31.914,4331.959,26.513,-9959.893,142.857,4966.155,-1682.968,34.763,3787.587,12.81,0.0,0.0,0.0,0.0,,0.0,4.27,-9994.8,1250.0,4999.153,-2394.22,3.999,5336.963,1.12,-9999.0,5000.0,4999.5,0.0,1.0,5600.0,4.56,0.0,0.0,0.0,0.0,,0.0,13.612,-9978.932,357.143,4989.311,-798.019,13.97,4861.314,33.762,-9923.203,94.34,4984.771,-757.656,52.839,3185.11,4.063,-9994.27,1250.0,4996.62,-531.86,3.997,5078.97,18.735,-14995.64,277.778,4997.52,-1255.0,17.991,5204.274,13.46,-9995.98,833.333,4998.0,-2216.78,5.998,11216.667,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-17,2.71,-9994.05,1666.667,4996.81,-2019.18,2.998,4516.667,48.15,-14954.5,108.696,4987.44,-846.66,45.884,5233.696,11.367,-9996.782,555.556,4997.315,-2333.577,8.995,6315.043,5.598,-9991.51,833.333,4994.08,-735.9,5.993,4665.294,3.531,0.0,0.0,0.0,0.0,,0.0,27.128,-9972.66,156.25,4986.52,-1035.78,31.914,4238.799,26.696,-9959.893,142.857,4966.155,-1682.968,34.763,3813.784,12.42,0.0,0.0,0.0,0.0,,0.0,4.196,-9994.8,1250.0,4999.153,-2394.22,3.999,5244.945,1.12,-9999.0,5000.0,4999.5,0.0,1.0,5600.0,4.3,0.0,0.0,0.0,0.0,,0.0,13.392,-9978.932,357.143,4989.311,-798.019,13.97,4782.685,32.301,-9923.203,94.34,4984.771,-757.656,52.839,3047.257,4.005,-9994.27,1250.0,4996.62,-531.86,3.997,5006.067,18.217,-14995.64,277.778,4997.52,-1255.0,17.991,5060.389,13.4,-9995.98,833.333,4998.0,-2216.78,5.998,11166.666,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-18,2.63,-9994.05,1666.667,4996.81,-2019.18,2.998,4383.334,48.43,-14954.5,108.696,4987.44,-846.66,45.884,5264.13,11.248,-9996.782,555.556,4997.315,-2333.577,8.995,6248.859,5.579,-9991.51,833.333,4994.08,-735.9,5.993,4649.506,3.58,0.0,0.0,0.0,0.0,,0.0,27.628,-9972.66,156.25,4986.52,-1035.78,31.914,4316.933,26.407,-9959.893,142.857,4966.155,-1682.968,34.763,3772.42,11.67,0.0,0.0,0.0,0.0,,0.0,4.196,-9994.8,1250.0,4999.153,-2394.22,3.999,5244.945,0.95,-9999.0,5000.0,4999.5,0.0,1.0,4750.0,4.0,0.0,0.0,0.0,0.0,,0.0,13.382,-9978.932,357.143,4989.311,-798.019,13.97,4779.267,32.061,-9923.203,94.34,4984.771,-757.656,52.839,3024.584,4.024,-9994.27,1250.0,4996.62,-531.86,3.997,5030.367,18.344,-14995.64,277.778,4997.52,-1255.0,17.991,5095.682,13.21,-9995.98,833.333,4998.0,-2216.78,5.998,11008.333,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,9.81,-9990.59,555.556,4993.29,1369.39,8.988,5450.0
2020-06-19,2.57,-9994.05,1666.667,4996.81,-2019.18,2.998,4283.333,49.97,-14954.5,108.696,4987.44,-846.66,45.884,5431.522,11.228,-9996.782,555.556,4997.315,-2333.577,8.995,6237.829,5.494,-9991.51,833.333,4994.08,-735.9,5.993,4578.461,3.522,0.0,0.0,0.0,0.0,,0.0,27.926,-9972.66,156.25,4986.52,-1035.78,31.914,4363.514,26.446,-9959.893,142.857,4966.155,-1682.968,34.763,3777.935,11.7,0.0,0.0,0.0,0.0,,0.0,4.15,-9994.8,1250.0,4999.153,-2394.22,3.999,5187.435,0.95,-9999.0,5000.0,4999.5,0.0,1.0,4750.0,4.1,0.0,0.0,0.0,0.0,,0.0,13.238,-9978.932,357.143,4989.311,-798.019,13.97,4727.987,31.676,-9923.203,94.34,4984.771,-757.656,52.839,2988.307,3.927,-9994.27,1250.0,4996.62,-531.86,3.997,4908.861,18.188,-14995.64,277.778,4997.52,-1255.0,17.991,5052.245,13.08,-9995.98,833.333,4998.0,-2216.78,5.998,10900.0,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,7.5,-9990.59,555.556,4993.29,1369.39,8.988,4166.667
2020-06-22,2.56,-9994.05,1666.667,4996.81,-2019.18,2.998,4266.667,52.52,-14954.5,108.696,4987.44,-846.66,45.884,5708.696,11.129,-9996.782,555.556,4997.315,-2333.577,8.995,6182.676,5.513,-9991.51,833.333,4994.08,-735.9,5.993,4594.249,3.297,0.0,0.0,0.0,0.0,,0.0,27.359,-9972.66,156.25,4986.52,-1035.78,31.914,4274.861,25.172,-9959.893,142.857,4966.155,-1682.968,34.763,3595.933,13.2,0.0,0.0,0.0,0.0,,0.0,4.012,-9994.8,1250.0,4999.153,-2394.22,3.999,5014.905,0.95,-9999.0,5000.0,4999.5,0.0,1.0,4750.0,3.93,0.0,0.0,0.0,0.0,,0.0,13.382,-9978.932,357.143,4989.311,-798.019,13.97,4779.267,31.243,-9923.203,94.34,4984.771,-757.656,52.839,2947.496,3.947,-9994.27,1250.0,4996.62,-531.86,3.997,4933.163,18.423,-14995.64,277.778,4997.52,-1255.0,17.991,5117.4,13.21,-9995.98,833.333,4998.0,-2216.78,5.998,11008.333,0.56,-4999.7,5000.0,4999.7,0.0,1.0,2800.0,7.5,-9990.59,555.556,4993.29,1369.39,8.988,4166.667
2020-06-23,2.57,-9994.05,1666.667,4996.81,-2019.18,2.998,4283.333,53.39,-14954.5,108.696,4987.44,-846.66,45.884,5803.261,11.546,-9996.782,555.556,4997.315,-2333.577,8.995,6414.319,5.523,-9991.51,833.333,4994.08,-735.9,5.993,4602.142,3.356,0.0,0.0,0.0,0.0,,0.0,27.503,-9972.66,156.25,4986.52,-1035.78,31.914,4297.4,25.77,-9959.893,142.857,4966.155,-1682.968,34.763,3681.419,12.75,0.0,0.0,0.0,0.0,,0.0,4.159,-9994.8,1250.0,4999.153,-2394.22,3.999,5198.938,0.95,-9999.0,5000.0,4999.5,0.0,1.0,4750.0,3.99,0.0,0.0,0.0,0.0,,0.0,13.286,-9978.932,357.143,4989.311,-798.019,13.97,4745.08,31.474,-9923.203,94.34,4984.771,-757.656,52.839,2969.262,3.976,-9994.27,1250.0,4996.62,-531.86,3.997,4969.615,18.589,-14995.64,277.778,4997.52,-1255.0,17.991,5163.552,13.14,-14989.18,384.615,4993.2,-2216.78,12.982,5053.846,0.43,-4999.7,5000.0,4999.7,0.0,1.0,2150.0,7.5,-9990.59,555.556,4993.29,1369.39,8.988,4166.667
