date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,JE_adj_close,JE_cashflow,JE_cml_units,JE_cml_cost,JE_gain_loss,JE_avg_price,JE_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue,MARK_adj_close,MARK_cashflow,MARK_cml_units,MARK_cml_cost,MARK_gain_loss,MARK_avg_price,MARK_mktvalue
2020-08-13,21.656,-4975.05,170.0,4975.05,1150.9,29.265,3681.451,22.732,-4988.34,126.0,4988.34,429.66,39.59,2864.171,108.7,-4911.075,39.0,4911.075,1152.06,125.925,4239.3,8.665,-4999.075,557.0,4999.075,1331.23,8.975,4826.313,25.895,-4999.5,150.0,4999.5,2503.5,33.33,3884.28,1.67,-4997.355,977.0,4997.355,1787.91,5.115,1631.59,10.936,-4999.02,2873.0,4999.02,-4654.26,1.74,31419.73,31.09,-4971.85,65.0,4971.85,1105.65,76.49,2020.85,2.56,-4999.308,2759.0,4999.308,2455.51,1.812,7063.04,1.6,-4999.395,2967.0,4999.395,-2047.23,1.685,4747.2
2020-08-14,21.571,-4975.05,170.0,4975.05,1150.9,29.265,3667.058,23.077,-4988.34,126.0,4988.34,429.66,39.59,2907.669,110.63,-4911.075,39.0,4911.075,1152.06,125.925,4314.57,8.655,-4999.075,557.0,4999.075,1331.23,8.975,4821.055,25.651,-4999.5,150.0,4999.5,2503.5,33.33,3847.691,1.79,-4997.355,977.0,4997.355,1787.91,5.115,1748.83,11.22,-4999.02,2873.0,4999.02,-4654.26,1.74,32235.091,30.86,-4971.85,65.0,4971.85,1105.65,76.49,2005.9,2.69,-4999.308,2759.0,4999.308,2455.51,1.812,7421.71,1.37,-4999.395,2967.0,4999.395,-2047.23,1.685,4064.79
2020-08-17,21.816,-4975.05,170.0,4975.05,1150.9,29.265,3708.639,23.909,-4988.34,126.0,4988.34,429.66,39.59,3012.51,112.89,-4911.075,39.0,4911.075,1152.06,125.925,4402.71,8.401,-4999.075,557.0,4999.075,1331.23,8.975,4679.105,25.037,-4999.5,150.0,4999.5,2503.5,33.33,3755.487,1.79,-4997.355,977.0,4997.355,1787.91,5.115,1748.83,10.841,-4999.02,2873.0,4999.02,-4654.26,1.74,31144.786,31.5,-4971.85,65.0,4971.85,1105.65,76.49,2047.5,2.76,-4999.308,2759.0,4999.308,2455.51,1.812,7614.84,1.35,-4999.395,2967.0,4999.395,-2047.23,1.685,4005.45
2020-08-18,21.618,-4975.05,170.0,4975.05,1150.9,29.265,3675.055,24.166,-4988.34,126.0,4988.34,429.66,39.59,3044.855,113.0,-4911.075,39.0,4911.075,1152.06,125.925,4407.0,8.589,-4999.075,557.0,4999.075,1331.23,8.975,4784.254,25.837,-4999.5,150.0,4999.5,2503.5,33.33,3875.498,1.79,-4997.355,977.0,4997.355,1787.91,5.115,1748.83,10.504,-4999.02,2873.0,4999.02,-4654.26,1.74,30177.734,30.14,-4971.85,65.0,4971.85,1105.65,76.49,1959.1,2.67,-4999.308,2759.0,4999.308,2455.51,1.812,7366.53,1.3,-4999.395,2967.0,4999.395,-2047.23,1.685,3857.1
2020-08-19,21.74,-4975.05,170.0,4975.05,1150.9,29.265,3695.845,24.095,-4988.34,126.0,4988.34,429.66,39.59,3035.932,110.09,-4911.075,39.0,4911.075,1152.06,125.925,4293.51,8.438,-4999.075,557.0,4999.075,1331.23,8.975,4700.135,25.963,-4999.5,150.0,4999.5,2503.5,33.33,3894.525,1.75,-4997.355,977.0,4997.355,1787.91,5.115,1709.75,9.996,-4999.02,2873.0,4999.02,-4654.26,1.74,28717.673,30.49,-4971.85,65.0,4971.85,1105.65,76.49,1981.85,2.78,-4999.308,2759.0,4999.308,2455.51,1.812,7670.02,1.2,-4999.395,2967.0,4999.395,-2047.23,1.685,3560.4
2020-08-20,21.74,-4975.05,170.0,4975.05,1150.9,29.265,3695.845,24.095,-4988.34,126.0,4988.34,429.66,39.59,3035.932,110.97,-4911.075,39.0,4911.075,1152.06,125.925,4327.83,8.353,-4999.075,557.0,4999.075,1331.23,8.975,4652.819,26.188,-4999.5,150.0,4999.5,2503.5,33.33,3928.187,1.82,-4997.355,977.0,4997.355,1787.91,5.115,1778.14,9.669,-4999.02,2873.0,4999.02,-4654.26,1.74,27779.063,30.34,-4971.85,65.0,4971.85,1105.65,76.49,1972.1,2.77,-4999.308,2759.0,4999.308,2455.51,1.812,7642.43,1.19,-4999.395,2967.0,4999.395,-2047.23,1.685,3530.73
2020-08-21,21.185,-4975.05,170.0,4975.05,1150.9,29.265,3601.489,23.847,-4988.34,126.0,4988.34,429.66,39.59,3004.703,109.99,-4911.075,39.0,4911.075,1152.06,125.925,4289.61,8.268,-4999.075,557.0,4999.075,1331.23,8.975,4605.501,25.944,-4999.5,150.0,4999.5,2503.5,33.33,3891.598,1.83,-4997.355,977.0,4997.355,1787.91,5.115,1787.91,9.57,-4999.02,2873.0,4999.02,-4654.26,1.74,27494.637,30.58,-4971.85,65.0,4971.85,1105.65,76.49,1987.7,2.79,-4999.308,2759.0,4999.308,2455.51,1.812,7697.61,1.24,-4999.395,2967.0,4999.395,-2047.23,1.685,3679.08
2020-08-24,21.627,-4975.05,170.0,4975.05,1150.9,29.265,3676.654,23.98,-4988.34,126.0,4988.34,429.66,39.59,3021.433,109.3,-4911.075,39.0,4911.075,1152.06,125.925,4262.7,8.391,-4999.075,557.0,4999.075,1331.23,8.975,4673.849,26.646,-4999.5,150.0,4999.5,2503.5,33.33,3996.974,1.72,-4997.355,977.0,4997.355,1787.91,5.115,1680.44,10.167,-4999.02,2873.0,4999.02,-4654.26,1.74,29210.681,30.45,-4971.85,65.0,4971.85,1105.65,76.49,1979.25,2.74,-4999.308,2759.0,4999.308,2455.51,1.812,7559.66,1.16,-4999.395,2967.0,4999.395,-2047.23,1.685,3441.72
2020-08-25,21.543,-4975.05,170.0,4975.05,1150.9,29.265,3662.261,23.891,-4988.34,126.0,4988.34,429.66,39.59,3010.279,110.32,-4911.075,39.0,4911.075,1152.06,125.925,4302.48,8.448,-4999.075,557.0,4999.075,1331.23,8.975,4705.392,27.212,-4999.5,150.0,4999.5,2503.5,33.33,4081.859,1.69,-4997.355,977.0,4997.355,1787.91,5.115,1651.13,10.454,-4999.02,2873.0,4999.02,-4654.26,1.74,30035.519,30.24,-4971.85,65.0,4971.85,1105.65,76.49,1965.6,2.68,-4999.308,2759.0,4999.308,2455.51,1.812,7394.12,1.15,-4999.395,2967.0,4999.395,-2047.23,1.685,3412.05
2020-08-26,21.43,-4975.05,170.0,4975.05,1150.9,29.265,3643.07,23.298,-4988.34,126.0,4988.34,429.66,39.59,2935.552,111.29,-4911.075,39.0,4911.075,1152.06,125.925,4340.31,8.24,-4999.075,557.0,4999.075,1331.23,8.975,4589.729,27.505,-4999.5,150.0,4999.5,2503.5,33.33,4125.767,1.7,-4997.355,977.0,4997.355,1787.91,5.115,1660.9,10.428,-4999.02,2873.0,4999.02,-4654.26,1.74,29959.673,28.96,-4971.85,65.0,4971.85,1105.65,76.49,1882.4,2.68,-4999.308,2759.0,4999.308,2455.51,1.812,7394.12,1.11,-4999.395,2967.0,4999.395,-2047.23,1.685,3293.37
2020-08-27,21.768,-4975.05,170.0,4975.05,1150.9,29.265,3700.642,23.298,-4988.34,126.0,4988.34,429.66,39.59,2935.552,109.33,-4911.075,39.0,4911.075,1152.06,125.925,4263.87,8.24,-4999.075,557.0,4999.075,1331.23,8.975,4589.729,27.427,-4999.5,150.0,4999.5,2503.5,33.33,4114.058,1.63,-4997.355,977.0,4997.355,1787.91,5.115,1592.51,10.184,-4999.02,2873.0,4999.02,-4654.26,1.74,29258.087,28.69,-4971.85,65.0,4971.85,1105.65,76.49,1864.85,2.65,-4999.308,2759.0,4999.308,2455.51,1.812,7311.35,1.1,-4999.395,2967.0,4999.395,-2047.23,1.685,3263.7
2020-08-28,21.618,-4975.05,170.0,4975.05,1150.9,29.265,3675.055,23.431,-4988.34,126.0,4988.34,429.66,39.59,2952.282,112.09,-4911.075,39.0,4911.075,1152.06,125.925,4371.51,8.561,-4999.075,557.0,4999.075,1331.23,8.975,4768.482,28.061,-4999.5,150.0,4999.5,2503.5,33.33,4209.189,1.72,-4997.355,977.0,4997.355,1787.91,5.115,1680.44,12.854,-4999.02,2873.0,4999.02,-4654.26,1.74,36928.139,29.26,-4971.85,65.0,4971.85,1105.65,76.49,1901.9,2.55,-4999.308,2759.0,4999.308,2455.51,1.812,7035.45,1.14,-4999.395,2967.0,4999.395,-2047.23,1.685,3382.38
2020-08-31,21.016,-4975.05,170.0,4975.05,1150.9,29.265,3572.703,23.484,-4988.34,126.0,4988.34,429.66,39.59,2958.974,112.31,-4911.075,39.0,4911.075,1152.06,125.925,4380.09,8.24,-4999.075,557.0,4999.075,1331.23,8.975,4589.729,27.378,-4999.5,150.0,4999.5,2503.5,33.33,4106.741,1.72,-4997.355,977.0,4997.355,1787.91,5.115,1680.44,11.969,-4999.02,2873.0,4999.02,-4654.26,1.74,34387.257,28.54,-4971.85,65.0,4971.85,1105.65,76.49,1855.1,2.52,-4999.308,2759.0,4999.308,2455.51,1.812,6952.68,1.12,-4999.395,2967.0,4999.395,-2047.23,1.685,3323.04
2020-09-01,21.985,-4975.05,170.0,4975.05,1150.9,29.265,3737.425,22.466,-4988.34,126.0,4988.34,429.66,39.59,2830.711,117.52,-4911.075,39.0,4911.075,1152.06,125.925,4583.28,8.542,-4999.075,557.0,4999.075,1331.23,8.975,4757.967,29.457,-4999.5,150.0,4999.5,2503.5,33.33,4418.478,1.68,-4997.355,977.0,4997.355,1787.91,5.115,1641.36,10.336,-4999.02,2873.0,4999.02,-4654.26,1.74,29694.209,29.72,-4971.85,65.0,4971.85,1105.65,76.49,1931.8,2.51,-4999.308,2759.0,4999.308,2455.51,1.812,6925.09,1.13,-4999.395,2967.0,4999.395,-2047.23,1.685,3352.71
2020-09-02,22.192,-4975.05,170.0,4975.05,1150.9,29.265,3772.608,23.174,-4988.34,126.0,4988.34,429.66,39.59,2919.937,118.38,-4911.075,39.0,4911.075,1152.06,125.925,4616.82,8.429,-4999.075,557.0,4999.075,1331.23,8.975,4694.878,29.496,-4999.5,150.0,4999.5,2503.5,33.33,4424.333,1.64,-4997.355,977.0,4997.355,1787.91,5.115,1602.28,9.735,-4999.02,2873.0,4999.02,-4654.26,1.74,27968.681,28.99,-4971.85,65.0,4971.85,1105.65,76.49,1884.35,2.46,-4999.308,2759.0,4999.308,2455.51,1.812,6787.14,1.17,-4999.395,2967.0,4999.395,-2047.23,1.685,3471.39
2020-09-03,21.562,-4975.05,170.0,4975.05,1150.9,29.265,3665.459,22.935,-4988.34,126.0,4988.34,429.66,39.59,2889.823,117.64,-4911.075,39.0,4911.075,1152.06,125.925,4587.96,8.674,-4999.075,557.0,4999.075,1331.23,8.975,4831.57,29.066,-4999.5,150.0,4999.5,2503.5,33.33,4359.936,1.59,-4997.355,977.0,4997.355,1787.91,5.115,1553.43,9.966,-4999.02,2873.0,4999.02,-4654.26,1.74,28632.344,27.46,-4971.85,65.0,4971.85,1105.65,76.49,1784.9,2.39,-4999.308,2759.0,4999.308,2455.51,1.812,6594.01,1.13,-4999.395,2967.0,4999.395,-2047.23,1.685,3352.71
2020-09-04,21.524,-4975.05,170.0,4975.05,1150.9,29.265,3659.062,22.723,-4988.34,126.0,4988.34,429.66,39.59,2863.056,115.61,-4911.075,39.0,4911.075,1152.06,125.925,4508.79,8.646,-4999.075,557.0,4999.075,1331.23,8.975,4815.798,29.164,-4999.5,150.0,4999.5,2503.5,33.33,4374.571,1.55,-4997.355,977.0,4997.355,1787.91,5.115,1514.35,9.359,-4999.02,2873.0,4999.02,-4654.26,1.74,26887.86,26.34,-4971.85,65.0,4971.85,1105.65,76.49,1712.1,2.56,-4999.308,2759.0,4999.308,2455.51,1.812,7063.04,1.07,-4999.395,2967.0,4999.395,-2047.23,1.685,3174.69
2020-09-08,21.9,-4975.05,170.0,4975.05,1150.9,29.265,3723.032,22.183,-4988.34,126.0,4988.34,429.66,39.59,2795.02,110.33,-4911.075,39.0,4911.075,1152.06,125.925,4302.87,8.57,-4999.075,557.0,4999.075,1331.23,8.975,4773.739,28.432,-4999.5,150.0,4999.5,2503.5,33.33,4264.804,1.57,-4997.355,977.0,4997.355,1787.91,5.115,1533.89,8.775,-4999.02,2873.0,4999.02,-4654.26,1.74,25209.735,26.37,-4971.85,65.0,4971.85,1105.65,76.49,1714.05,2.51,-4999.308,2759.0,4999.308,2455.51,1.812,6925.09,0.99,-4999.395,2967.0,4999.395,-2047.23,1.685,2937.33
2020-09-09,22.361,-4975.05,170.0,4975.05,1150.9,29.265,3801.394,22.174,-4988.34,126.0,4988.34,429.66,39.59,2793.905,111.76,-4911.075,39.0,4911.075,1152.06,125.925,4358.64,8.891,-4999.075,557.0,4999.075,1331.23,8.975,4952.491,28.871,-4999.5,150.0,4999.5,2503.5,33.33,4330.665,1.72,-4997.355,977.0,4997.355,1787.91,5.115,1680.44,9.306,-4999.02,2873.0,4999.02,-4654.26,1.74,26736.165,26.24,-4971.85,65.0,4971.85,1105.65,76.49,1705.6,2.46,-4999.308,2759.0,4999.308,2455.51,1.812,6787.14,1.01,-4999.395,2967.0,4999.395,-2047.23,1.685,2996.67
2020-09-10,22.342,-4975.05,170.0,4975.05,1150.9,29.265,3798.196,21.935,-4988.34,126.0,4988.34,429.66,39.59,2763.791,108.9,-4911.075,39.0,4911.075,1152.06,125.925,4247.1,8.495,-4999.075,557.0,4999.075,1331.23,8.975,4731.679,27.798,-4999.5,150.0,4999.5,2503.5,33.33,4169.673,1.66,-4997.355,977.0,4997.355,1787.91,5.115,1621.82,8.867,-4999.02,2873.0,4999.02,-4654.26,1.74,25475.202,26.5,-4971.85,65.0,4971.85,1105.65,76.49,1722.5,2.45,-4999.308,2759.0,4999.308,2455.51,1.812,6759.55,1.06,-4999.395,2967.0,4999.395,-2047.23,1.685,3145.02
2020-09-11,22.634,-4975.05,170.0,4975.05,1150.9,29.265,3847.772,22.395,-4988.34,126.0,4988.34,429.66,39.59,2821.788,105.63,-4911.075,39.0,4911.075,1152.06,125.925,4119.57,8.41,-4999.075,557.0,4999.075,1331.23,8.975,4684.362,27.32,-4999.5,150.0,4999.5,2503.5,33.33,4097.959,1.62,-4997.355,977.0,4997.355,1787.91,5.115,1582.74,8.547,-4999.02,2873.0,4999.02,-4654.26,1.74,24555.553,24.97,-4971.85,65.0,4971.85,1105.65,76.49,1623.05,2.58,-4999.308,2759.0,4999.308,2455.51,1.812,7118.22,1.01,-4999.395,2967.0,4999.395,-2047.23,1.685,2996.67
2020-09-14,23.34,-4975.05,170.0,4975.05,1150.9,29.265,3967.715,22.767,-4988.34,126.0,4988.34,429.66,39.59,2868.632,106.03,-4911.075,39.0,4911.075,1152.06,125.925,4135.17,8.457,-4999.075,557.0,4999.075,1331.23,8.975,4710.65,27.027,-4999.5,150.0,4999.5,2503.5,33.33,4054.053,1.66,-4997.355,977.0,4997.355,1787.91,5.115,1621.82,8.174,-4999.02,2873.0,4999.02,-4654.26,1.74,23484.211,25.8,-4971.85,65.0,4971.85,1105.65,76.49,1677.0,2.58,-4999.308,2759.0,4999.308,2455.51,1.812,7118.22,1.04,-4999.395,2967.0,4999.395,-2047.23,1.685,3085.68
2020-09-15,23.913,-4975.05,170.0,4975.05,1150.9,29.265,4065.269,22.501,-4988.34,126.0,4988.34,429.66,39.59,2835.173,107.1,-4911.075,39.0,4911.075,1152.06,125.925,4176.9,8.467,-4999.075,557.0,4999.075,1331.23,8.975,4715.908,26.89,-4999.5,150.0,4999.5,2503.5,33.33,4033.563,1.66,-4997.355,977.0,4997.355,1787.91,5.115,1621.82,7.937,-4999.02,2873.0,4999.02,-4654.26,1.74,22801.585,25.1,-4971.85,65.0,4971.85,1105.65,76.49,1631.5,2.5,-4999.308,2759.0,4999.308,2455.51,1.812,6897.5,1.04,-4999.395,2967.0,4999.395,-2047.23,1.685,3085.68
2020-09-16,23.612,-4975.05,170.0,4975.05,1150.9,29.265,4014.093,22.457,-4988.34,126.0,4988.34,429.66,39.59,2829.596,107.16,-4911.075,39.0,4911.075,1152.06,125.925,4179.24,8.41,-4999.075,557.0,4999.075,1331.23,8.975,4684.362,27.095,-4999.5,150.0,4999.5,2503.5,33.33,4064.297,1.67,-4997.355,977.0,4997.355,1787.91,5.115,1631.59,7.062,-4999.02,2873.0,4999.02,-4654.26,1.74,20289.146,25.76,-4971.85,65.0,4971.85,1105.65,76.49,1674.4,2.46,-4999.308,2759.0,4999.308,2455.51,1.812,6787.14,1.0,-4999.395,2967.0,4999.395,-2047.23,1.685,2967.0
2020-09-17,23.02,-4975.05,170.0,4975.05,1150.9,29.265,3913.341,22.254,-4988.34,126.0,4988.34,429.66,39.59,2803.943,105.98,-4911.075,39.0,4911.075,1152.06,125.925,4133.22,8.485,-4999.075,557.0,4999.075,1331.23,8.975,4726.422,26.695,-4999.5,150.0,4999.5,2503.5,33.33,4004.291,1.69,-4997.355,977.0,4997.355,1787.91,5.115,1651.13,8.94,-4999.02,2873.0,4999.02,-4654.26,1.74,25683.78,24.68,-4971.85,65.0,4971.85,1105.65,76.49,1604.2,2.37,-4999.308,2759.0,4999.308,2455.51,1.812,6538.83,1.09,-4999.395,2967.0,4999.395,-2047.23,1.685,3234.03
2020-09-18,22.399,-4975.05,170.0,4975.05,1150.9,29.265,3807.791,22.218,-4988.34,126.0,4988.34,429.66,39.59,2799.482,103.36,-4911.075,39.0,4911.075,1152.06,125.925,4031.04,8.089,-4999.075,557.0,4999.075,1331.23,8.975,4505.61,26.481,-4999.5,150.0,4999.5,2503.5,33.33,3972.093,1.73,-4997.355,977.0,4997.355,1787.91,5.115,1690.21,9.418,-4999.02,2873.0,4999.02,-4654.26,1.74,27058.515,24.89,-4971.85,65.0,4971.85,1105.65,76.49,1617.85,2.43,-4999.308,2759.0,4999.308,2455.51,1.812,6704.37,1.22,-4999.395,2967.0,4999.395,-2047.23,1.685,3619.74
2020-09-21,21.646,-4975.05,170.0,4975.05,1150.9,29.265,3679.852,22.209,-4988.34,126.0,4988.34,429.66,39.59,2798.367,104.93,-4911.075,39.0,4911.075,1152.06,125.925,4092.27,8.032,-4999.075,557.0,4999.075,1331.23,8.975,4474.065,26.129,-4999.5,150.0,4999.5,2503.5,33.33,3919.405,1.65,-4997.355,977.0,4997.355,1787.91,5.115,1612.05,10.065,-4999.02,2873.0,4999.02,-4654.26,1.74,28916.774,24.57,-4971.85,65.0,4971.85,1105.65,76.49,1597.05,2.41,-4999.308,2759.0,4999.308,2455.51,1.812,6649.19,1.12,-4999.395,2967.0,4999.395,-2047.23,1.685,3323.04
2020-09-22,21.881,-4975.05,170.0,4975.05,1150.9,29.265,3719.833,22.085,-4988.34,126.0,4988.34,429.66,39.59,2782.751,106.61,-4911.075,39.0,4911.075,1152.06,125.925,4157.79,7.957,-4999.075,557.0,4999.075,1331.23,8.975,4432.007,25.534,-4999.5,150.0,4999.5,2503.5,33.33,3830.128,1.6,-4997.355,977.0,4997.355,1787.91,5.115,1563.2,12.698,-4999.02,2873.0,4999.02,-4654.26,1.74,36482.538,26.03,-4971.85,65.0,4971.85,1105.65,76.49,1691.95,2.39,-4999.308,2759.0,4999.308,2455.51,1.812,6594.01,1.24,-4999.395,2967.0,4999.395,-2047.23,1.685,3679.08
2020-09-23,21.458,-4975.05,170.0,4975.05,1150.9,29.265,3647.867,21.244,-4988.34,126.0,4988.34,429.66,39.59,2676.795,104.62,-4911.075,39.0,4911.075,1152.06,125.925,4080.18,7.664,-4999.075,557.0,4999.075,1331.23,8.975,4269.026,25.076,-4999.5,150.0,4999.5,2503.5,33.33,3761.341,1.53,-4997.355,977.0,4997.355,1787.91,5.115,1494.81,9.273,-4999.02,2873.0,4999.02,-4654.26,1.74,26641.356,26.56,-4971.85,65.0,4971.85,1105.65,76.49,1726.4,2.49,-4999.308,2759.0,4999.308,2455.51,1.812,6869.91,1.12,-4999.395,2967.0,4999.395,-2047.23,1.685,3323.04
2020-09-24,21.665,-4975.05,170.0,4975.05,1150.9,29.265,3683.051,21.342,-4988.34,126.0,4988.34,429.66,39.59,2689.064,103.33,-4911.075,39.0,4911.075,1152.06,125.925,4029.87,7.74,-4999.075,557.0,4999.075,1331.23,8.975,4311.086,25.495,-4999.5,150.0,4999.5,2503.5,33.33,3824.274,1.45,-4997.355,977.0,4997.355,1787.91,5.115,1416.65,18.48,-4999.02,2873.0,4999.02,-4654.26,1.74,53093.093,27.0,-4971.85,65.0,4971.85,1105.65,76.49,1755.0,2.3,-4999.308,2759.0,4999.308,2455.51,1.812,6345.7,1.13,-4999.395,2967.0,4999.395,-2047.23,1.685,3352.71
2020-09-25,22.164,-4975.05,170.0,4975.05,1150.9,29.265,3767.81,21.528,-4988.34,126.0,4988.34,429.66,39.59,2712.486,104.7,-4911.075,39.0,4911.075,1152.06,125.925,4083.3,7.693,-4999.075,557.0,4999.075,1331.23,8.975,4284.799,25.271,-4999.5,150.0,4999.5,2503.5,33.33,3790.612,1.56,-4997.355,977.0,4997.355,1787.91,5.115,1524.12,11.712,-4999.02,2873.0,4999.02,-4654.26,1.74,33647.746,26.62,-4971.85,65.0,4971.85,1105.65,76.49,1730.3,2.37,-4999.308,2759.0,4999.308,2455.51,1.812,6538.83,1.15,-4999.395,2967.0,4999.395,-2047.23,1.685,3412.05
2020-09-28,22.756,-4975.05,170.0,4975.05,1150.9,29.265,3868.563,21.864,-4988.34,126.0,4988.34,429.66,39.59,2754.869,106.12,-4911.075,39.0,4911.075,1152.06,125.925,4138.68,7.315,-4999.075,557.0,4999.075,1331.23,8.975,4074.502,25.339,-4999.5,150.0,4999.5,2503.5,33.33,3800.832,1.5,-4997.355,977.0,4997.355,1787.91,5.115,1465.5,9.603,-4999.02,2873.0,4999.02,-4654.26,1.74,27589.446,27.8,-4971.85,65.0,4971.85,1105.65,76.49,1807.0,2.51,-4999.308,2759.0,4999.308,2455.51,1.812,6925.09,1.15,-4999.395,2967.0,4999.395,-2047.23,1.685,3412.05
2020-09-29,22.308,-4975.05,170.0,4975.05,1150.9,29.265,3792.358,22.006,-4988.34,126.0,4988.34,429.66,39.59,2772.714,105.53,-4911.075,39.0,4911.075,1152.06,125.925,4115.67,7.211,-4999.075,557.0,4999.075,1331.23,8.975,4016.67,24.688,-4999.5,150.0,4999.5,2503.5,33.33,3703.224,1.48,-4997.355,977.0,4997.355,1787.91,5.115,1445.96,5.75,-4999.02,2873.0,4999.02,-4654.26,1.74,16519.75,26.59,-4971.85,65.0,4971.85,1105.65,76.49,1728.35,2.6,-4999.308,2759.0,4999.308,2455.51,1.812,7173.4,1.12,-4999.395,2967.0,4999.395,-2047.23,1.685,3323.04
2020-09-30,22.289,-4975.05,170.0,4975.05,1150.9,29.265,3789.116,21.59,-4988.34,126.0,4988.34,429.66,39.59,2720.293,104.27,-4911.075,39.0,4911.075,1152.06,125.925,4066.53,7.24,-4999.075,557.0,4999.075,1331.23,8.975,4032.443,25.191,-4999.5,150.0,4999.5,2503.5,33.33,3778.648,1.54,-4997.355,977.0,4997.355,1787.91,5.115,1504.58,5.21,-4999.02,2873.0,4999.02,-4654.26,1.74,14968.33,26.77,-4971.85,65.0,4971.85,1105.65,76.49,1740.05,2.46,-4999.308,2759.0,4999.308,2455.51,1.812,6787.14,1.17,-4999.395,2967.0,4999.395,-2047.23,1.685,3471.39
2020-10-01,22.623,-4975.05,170.0,4975.05,1150.9,29.265,3845.863,21.634,-4988.34,126.0,4988.34,429.66,39.59,2725.87,106.51,-4911.075,39.0,4911.075,1152.06,125.925,4153.89,7.192,-4999.075,557.0,4999.075,1331.23,8.975,4006.155,25.299,-4999.5,150.0,4999.5,2503.5,33.33,3794.916,1.58,-4997.355,977.0,4997.355,1787.91,5.115,1543.66,4.87,-4999.02,2873.0,4999.02,-4654.26,1.74,13991.51,27.7,-4971.85,65.0,4971.85,1105.65,76.49,1800.5,2.54,-4999.308,2759.0,4999.308,2455.51,1.812,7007.86,1.16,-4999.395,2967.0,4999.395,-2047.23,1.685,3441.72
2020-10-02,22.947,-4975.05,170.0,4975.05,1150.9,29.265,3900.989,21.696,-4988.34,126.0,4988.34,429.66,39.59,2733.677,103.15,-4911.075,39.0,4911.075,1152.06,125.925,4022.85,7.183,-4999.075,557.0,4999.075,1331.23,8.975,4000.898,25.487,-4999.5,150.0,4999.5,2503.5,33.33,3823.016,1.55,-4997.355,977.0,4997.355,1787.91,5.115,1514.35,5.01,-4999.02,2873.0,4999.02,-4654.26,1.74,14393.731,27.76,-4971.85,65.0,4971.85,1105.65,76.49,1804.4,2.36,-4999.308,2759.0,4999.308,2455.51,1.812,6511.24,1.16,-4999.395,2967.0,4999.395,-2047.23,1.685,3441.72
2020-10-05,23.128,-4975.05,170.0,4975.05,1150.9,29.265,3931.795,22.192,-4988.34,126.0,4988.34,429.66,39.59,2796.135,102.94,-4911.075,39.0,4911.075,1152.06,125.925,4014.66,7.306,-4999.075,557.0,4999.075,1331.23,8.975,4069.244,25.714,-4999.5,150.0,4999.5,2503.5,33.33,3857.031,1.58,-4997.355,977.0,4997.355,1787.91,5.115,1543.66,5.17,-4999.02,2873.0,4999.02,-4654.26,1.74,14853.41,28.64,-4971.85,65.0,4971.85,1105.65,76.49,1861.6,2.43,-4999.308,2759.0,4999.308,2455.51,1.812,6704.37,1.2,-4999.395,2967.0,4999.395,-2047.23,1.685,3560.4
2020-10-06,22.747,-4975.05,170.0,4975.05,1150.9,29.265,3866.941,21.837,-4988.34,126.0,4988.34,429.66,39.59,2751.523,106.4,-4911.075,39.0,4911.075,1152.06,125.925,4149.6,7.334,-4999.075,557.0,4999.075,1331.23,8.975,4085.016,25.516,-4999.5,150.0,4999.5,2503.5,33.33,3827.453,1.52,-4997.355,977.0,4997.355,1787.91,5.115,1485.04,5.32,-4999.02,2873.0,4999.02,-4654.26,1.74,15284.36,28.42,-4971.85,65.0,4971.85,1105.65,76.49,1847.3,2.36,-4999.308,2759.0,4999.308,2455.51,1.812,6511.24,1.17,-4999.395,2967.0,4999.395,-2047.23,1.685,3471.39
2020-10-07,22.623,-4975.05,170.0,4975.05,1150.9,29.265,3845.863,21.891,-4988.34,126.0,4988.34,429.66,39.59,2758.214,112.11,-4911.075,39.0,4911.075,1152.06,125.925,4372.29,7.306,-4999.075,557.0,4999.075,1331.23,8.975,4069.244,25.309,-4999.5,150.0,4999.5,2503.5,33.33,3796.396,1.52,-4997.355,977.0,4997.355,1787.91,5.115,1485.04,5.32,-4999.02,2873.0,4999.02,-4654.26,1.74,15284.36,28.68,-4971.85,65.0,4971.85,1105.65,76.49,1864.2,2.39,-4999.308,2759.0,4999.308,2455.51,1.812,6594.01,1.19,-4999.395,2967.0,4999.395,-2047.23,1.685,3530.73
