date,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-07-06,19.022,-4996.939,312.5,4996.939,0.0,15.99,5944.235,20.149,-4996.558,263.158,4996.558,0.0,18.987,5302.264,26.799,-4968.993,142.857,4968.993,0.0,34.783,3828.397,2.34,-4999.02,2500.0,4999.02,0.0,2.0,5850.0,4.339,-4997.449,1000.0,4997.449,0.0,4.997,4338.637,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.42,-4997.3,625.0,4997.3,0.0,7.996,12137.5,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,18.805,-4996.939,312.5,4996.939,0.0,15.99,5876.62,20.089,-4996.558,263.158,4996.558,0.0,18.987,5286.45,26.682,-4968.993,142.857,4968.993,0.0,34.783,3811.702,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.31,-4997.449,1000.0,4997.449,0.0,4.997,4310.217,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.32,-4997.3,625.0,4997.3,0.0,7.996,12075.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,19.003,-4996.939,312.5,4996.939,0.0,15.99,5938.357,20.337,-4996.558,263.158,4996.558,0.0,18.987,5351.966,27.636,-4968.993,142.857,4968.993,0.0,34.783,3948.033,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.443,-4997.449,1000.0,4997.449,0.0,4.997,4442.84,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,19.26,-4997.3,625.0,4997.3,0.0,7.996,12037.5,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,18.617,-4996.939,312.5,4996.939,0.0,15.99,5817.825,20.157,-4996.558,263.158,4996.558,0.0,18.987,5304.523,26.925,-4968.993,142.857,4968.993,0.0,34.783,3846.481,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.386,-4997.449,1000.0,4997.449,0.0,4.997,4386.002,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,19.22,-4997.3,625.0,4997.3,0.0,7.996,12012.5,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
2020-07-10,18.777,-4996.939,312.5,4996.939,0.0,15.99,5867.801,20.398,-4996.558,263.158,4996.558,0.0,18.987,5367.78,27.373,-4968.993,142.857,4968.993,0.0,34.783,3910.473,2.26,-4999.02,2500.0,4999.02,0.0,2.0,5650.0,4.395,-4997.449,1000.0,4997.449,0.0,4.997,4395.474,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281,19.37,-4997.3,625.0,4997.3,0.0,7.996,12106.251,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-13,18.579,-4996.939,312.5,4996.939,0.0,15.99,5806.066,20.037,-4996.558,263.158,4996.558,0.0,18.987,5272.895,26.604,-4968.993,142.857,4968.993,0.0,34.783,3800.574,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.414,-4997.449,1000.0,4997.449,0.0,4.997,4414.421,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,19.44,-4997.3,625.0,4997.3,0.0,7.996,12150.0,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-14,18.514,-4996.939,312.5,4996.939,0.0,15.99,5785.487,19.865,-4996.558,263.158,4996.558,0.0,18.987,5227.712,26.195,-4968.993,142.857,4968.993,0.0,34.783,3742.146,2.63,-4999.02,2500.0,4999.02,0.0,2.0,6575.0,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.894,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71,19.41,-4997.3,625.0,4997.3,0.0,7.996,12131.25,11.15,-4998.0,833.333,4998.0,0.0,5.998,9291.666
2020-07-15,19.934,-4996.939,312.5,4996.939,0.0,15.99,6229.394,20.355,-4996.558,263.158,4996.558,0.0,18.987,5356.484,26.38,-4968.993,142.857,4968.993,0.0,34.783,3768.578,2.74,-4999.02,2500.0,4999.02,0.0,2.0,6850.0,4.49,-4997.449,1000.0,4997.449,0.0,4.997,4490.205,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563,19.69,-4997.3,625.0,4997.3,0.0,7.996,12306.25,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-07-16,19.812,-4996.939,312.5,4996.939,0.0,15.99,6191.176,20.243,-4996.558,263.158,4996.558,0.0,18.987,5327.115,26.487,-4968.993,142.857,4968.993,0.0,34.783,3783.88,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,4.509,-4997.449,1000.0,4997.449,0.0,4.997,4509.152,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929,19.53,-4997.3,625.0,4997.3,0.0,7.996,12206.25,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-17,20.273,-4996.939,312.5,4996.939,0.0,15.99,6335.226,19.943,-4996.558,263.158,4996.558,0.0,18.987,5248.044,25.883,-4968.993,142.857,4968.993,0.0,34.783,3697.63,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,4.462,-4997.449,1000.0,4997.449,0.0,4.997,4461.786,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251,19.61,-4997.3,625.0,4997.3,0.0,7.996,12256.25,12.15,-4998.0,833.333,4998.0,0.0,5.998,10125.0
2020-07-20,19.878,-4996.939,312.5,4996.939,0.0,15.99,6211.755,20.252,-4996.558,263.158,4996.558,0.0,18.987,5329.374,25.124,-4968.993,142.857,4968.993,0.0,34.783,3589.121,2.7,-4999.02,2500.0,4999.02,0.0,2.0,6750.0,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.584,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27,19.71,-4997.3,625.0,4997.3,0.0,7.996,12318.749,12.16,-4998.0,833.333,4998.0,0.0,5.998,10133.333
2020-07-21,20.197,-4996.939,312.5,4996.939,0.0,15.99,6311.707,21.256,-4996.558,263.158,4996.558,0.0,18.987,5593.697,26.76,-4968.993,142.857,4968.993,0.0,34.783,3822.832,2.82,-4999.02,2500.0,4999.02,0.0,2.0,7050.0,4.557,-4997.449,1000.0,4997.449,0.0,4.997,4556.515,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-07-22,20.941,-4996.939,312.5,4996.939,0.0,15.99,6543.95,21.222,-4996.558,263.158,4996.558,0.0,18.987,5584.66,27.071,-4968.993,142.857,4968.993,0.0,34.783,3867.348,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659,19.96,-4997.3,625.0,4997.3,0.0,7.996,12474.999,12.3,-4998.0,833.333,4998.0,0.0,5.998,10250.0
2020-07-23,20.32,-4996.939,312.5,4996.939,0.0,15.99,6349.925,21.273,-4996.558,263.158,4996.558,0.0,18.987,5598.215,27.247,-4968.993,142.857,4968.993,0.0,34.783,3892.388,2.99,-4999.02,2500.0,4999.02,0.0,2.0,7475.0,4.566,-4997.449,1000.0,4997.449,0.0,4.997,4565.989,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935,19.95,-4997.3,625.0,4997.3,0.0,7.996,12468.75,12.4,-4998.0,833.333,4998.0,0.0,5.998,10333.333
2020-07-24,19.784,-4996.939,312.5,4996.939,0.0,15.99,6182.358,21.067,-4996.558,263.158,4996.558,0.0,18.987,5543.995,27.11,-4968.993,142.857,4968.993,0.0,34.783,3872.912,2.88,-4999.02,2500.0,4999.02,0.0,2.0,7200.0,4.481,-4997.449,1000.0,4997.449,0.0,4.997,4480.732,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416,19.72,-4997.3,625.0,4997.3,0.0,7.996,12325.0,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-27,19.539,-4996.939,312.5,4996.939,0.0,15.99,6105.924,21.11,-4996.558,263.158,4996.558,0.0,18.987,5555.29,27.899,-4968.993,142.857,4968.993,0.0,34.783,3985.594,2.8,-4999.02,2500.0,4999.02,0.0,2.0,7000.0,4.528,-4997.449,1000.0,4997.449,0.0,4.997,4528.097,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764,19.65,-4997.3,625.0,4997.3,0.0,7.996,12281.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-07-28,19.483,-4996.939,312.5,4996.939,0.0,15.99,6088.284,21.067,-4996.558,263.158,4996.558,0.0,18.987,5543.995,27.461,-4968.993,142.857,4968.993,0.0,34.783,3922.993,2.68,-4999.02,2500.0,4999.02,0.0,2.0,6700.0,4.481,-4997.449,1000.0,4997.449,0.0,4.997,4480.732,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864,19.33,-4997.3,625.0,4997.3,0.0,7.996,12081.25,12.55,-4998.0,833.333,4998.0,0.0,5.998,10458.333
2020-07-29,20.15,-4996.939,312.5,4996.939,0.0,15.99,6297.009,21.883,-4996.558,263.158,4996.558,0.0,18.987,5758.616,27.763,-4968.993,142.857,4968.993,0.0,34.783,3966.118,2.69,-4999.02,2500.0,4999.02,0.0,2.0,6725.0,4.5,-4997.449,1000.0,4997.449,0.0,4.997,4499.679,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51,19.16,-4997.3,625.0,4997.3,0.0,7.996,11975.0,12.6,-4998.0,833.333,4998.0,0.0,5.998,10500.0
2020-07-30,20.376,-4996.939,312.5,4996.939,0.0,15.99,6367.564,21.763,-4996.558,263.158,4996.558,0.0,18.987,5726.987,27.539,-4968.993,142.857,4968.993,0.0,34.783,3934.122,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,4.433,-4997.449,1000.0,4997.449,0.0,4.997,4433.367,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492,19.24,-4997.3,625.0,4997.3,0.0,7.996,12025.0,12.75,-4998.0,833.333,4998.0,0.0,5.998,10625.0
2020-07-31,20.423,-4996.939,312.5,4996.939,0.0,15.99,6382.263,21.308,-4996.558,263.158,4996.558,0.0,18.987,5607.252,27.188,-4968.993,142.857,4968.993,0.0,34.783,3884.042,2.61,-4999.02,2500.0,4999.02,0.0,2.0,6525.0,4.329,-4997.449,1000.0,4997.449,0.0,4.997,4329.164,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.9,-4998.0,833.333,4998.0,0.0,5.998,10750.0
2020-08-03,20.696,-4996.939,312.5,4996.939,0.0,15.99,6467.516,22.218,-4996.558,263.158,4996.558,0.0,18.987,5846.723,26.39,-4968.993,142.857,4968.993,0.0,34.783,3769.969,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.282,-4997.449,1000.0,4997.449,0.0,4.997,4281.799,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.3,-4997.3,625.0,4997.3,0.0,7.996,12062.5,12.95,-4998.0,833.333,4998.0,0.0,5.998,10791.667
2020-08-04,21.355,-4996.939,312.5,4996.939,0.0,15.99,6673.301,22.552,-4996.558,263.158,4996.558,0.0,18.987,5934.831,25.747,-4968.993,142.857,4968.993,0.0,34.783,3678.154,2.66,-4999.02,2500.0,4999.02,0.0,2.0,6650.0,4.263,-4997.449,1000.0,4997.449,0.0,4.997,4262.853,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819,19.48,-4997.3,625.0,4997.3,0.0,7.996,12175.0,13.1,-4998.0,833.333,4998.0,0.0,5.998,10916.667
2020-08-05,21.035,-4996.939,312.5,4996.939,0.0,15.99,6573.349,23.565,-4996.558,263.158,4996.558,0.0,18.987,6201.412,25.698,-4968.993,142.857,4968.993,0.0,34.783,3671.198,2.73,-4999.02,2500.0,4999.02,0.0,2.0,6825.0,4.272,-4997.449,1000.0,4997.449,0.0,4.997,4272.326,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525,19.67,-4997.3,625.0,4997.3,0.0,7.996,12293.75,13.15,-4998.0,833.333,4998.0,0.0,5.998,10958.333
2020-08-06,21.355,-4996.939,312.5,4996.939,0.0,15.99,6673.301,23.243,-4996.558,263.158,4996.558,0.0,18.987,6116.628,25.552,-4968.993,142.857,4968.993,0.0,34.783,3650.331,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,4.272,-4997.449,1000.0,4997.449,0.0,4.997,4272.326,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994,19.87,-4997.3,625.0,4997.3,0.0,7.996,12418.751,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-07,21.524,-4996.939,312.5,4996.939,0.0,15.99,6726.216,22.96,-4996.558,263.158,4996.558,0.0,18.987,6042.091,24.501,-4968.993,142.857,4968.993,0.0,34.783,3500.089,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.197,-4997.449,1000.0,4997.449,0.0,4.997,4196.542,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005,19.98,-4997.3,625.0,4997.3,0.0,7.996,12487.5,13.18,-4998.0,833.333,4998.0,0.0,5.998,10983.334
2020-08-10,21.759,-4996.939,312.5,4996.939,0.0,15.99,6799.711,22.96,-4996.558,263.158,4996.558,0.0,18.987,6042.091,25.854,-4968.993,142.857,4968.993,0.0,34.783,3693.456,2.58,-4999.02,2500.0,4999.02,0.0,2.0,6450.0,4.244,-4997.449,1000.0,4997.449,0.0,4.997,4243.906,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47,20.12,-4997.3,625.0,4997.3,0.0,7.996,12575.001,13.3,-4998.0,833.333,4998.0,0.0,5.998,11083.333
2020-08-11,21.891,-4996.939,312.5,4996.939,0.0,15.99,6840.868,22.668,-4996.558,263.158,4996.558,0.0,18.987,5965.226,25.922,-4968.993,142.857,4968.993,0.0,34.783,3703.194,2.51,-4999.02,2500.0,4999.02,0.0,2.0,6275.0,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.584,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377,20.81,-4997.3,625.0,4997.3,0.0,7.996,13006.25,13.45,-4998.0,833.333,4998.0,0.0,5.998,11208.333
2020-08-12,21.957,-4996.939,312.5,4996.939,0.0,15.99,6861.446,23.013,-4996.558,263.158,4996.558,0.0,18.987,6056.066,25.562,-4968.993,142.857,4968.993,0.0,34.783,3651.722,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.282,-4997.449,1000.0,4997.449,0.0,4.997,4281.799,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,13.5,-4998.0,833.333,4998.0,0.0,5.998,11250.0
2020-08-13,21.656,-4996.939,312.5,4996.939,0.0,15.99,6767.374,22.73,-4996.558,263.158,4996.558,0.0,18.987,5981.531,25.844,-4968.993,142.857,4968.993,0.0,34.783,3692.065,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.584,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816,20.77,-4997.3,625.0,4997.3,0.0,7.996,12981.25,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-08-14,21.571,-4996.939,312.5,4996.939,0.0,15.99,6740.916,23.075,-4996.558,263.158,4996.558,0.0,18.987,6072.372,25.601,-4968.993,142.857,4968.993,0.0,34.783,3657.287,2.59,-4999.02,2500.0,4999.02,0.0,2.0,6475.0,4.291,-4997.449,1000.0,4997.449,0.0,4.997,4291.272,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457,21.06,-4997.3,625.0,4997.3,0.0,7.996,13162.5,13.55,-4998.0,833.333,4998.0,0.0,5.998,11291.667
2020-08-17,21.816,-4996.939,312.5,4996.939,0.0,15.99,6817.35,23.907,-4996.558,263.158,4996.558,0.0,18.987,6291.322,24.988,-4968.993,142.857,4968.993,0.0,34.783,3569.645,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.206,-4997.449,1000.0,4997.449,0.0,4.997,4206.016,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284,21.75,-4997.3,625.0,4997.3,0.0,7.996,13593.75,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-18,21.618,-4996.939,312.5,4996.939,0.0,15.99,6755.615,24.164,-4996.558,263.158,4996.558,0.0,18.987,6358.87,25.786,-4968.993,142.857,4968.993,0.0,34.783,3683.718,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,4.253,-4997.449,1000.0,4997.449,0.0,4.997,4253.379,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941,21.98,-4997.3,625.0,4997.3,0.0,7.996,13737.5,13.6,-4998.0,833.333,4998.0,0.0,5.998,11333.334
2020-08-19,21.74,-4996.939,312.5,4996.939,0.0,15.99,6793.832,24.093,-4996.558,263.158,4996.558,0.0,18.987,6340.236,25.913,-4968.993,142.857,4968.993,0.0,34.783,3701.803,2.44,-4999.02,2500.0,4999.02,0.0,2.0,6100.0,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.528,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877,22.43,-4997.3,625.0,4997.3,0.0,7.996,14018.75,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-20,21.74,-4996.939,312.5,4996.939,0.0,15.99,6793.832,24.093,-4996.558,263.158,4996.558,0.0,18.987,6340.236,26.137,-4968.993,142.857,4968.993,0.0,34.783,3733.799,2.48,-4999.02,2500.0,4999.02,0.0,2.0,6200.0,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.528,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,12.1,-4998.0,833.333,4998.0,0.0,5.998,10083.334
2020-08-21,21.185,-4996.939,312.5,4996.939,0.0,15.99,6620.385,23.845,-4996.558,263.158,4996.558,0.0,18.987,6275.017,25.893,-4968.993,142.857,4968.993,0.0,34.783,3699.021,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,4.348,-4997.449,1000.0,4997.449,0.0,4.997,4348.11,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848,22.3,-4997.3,625.0,4997.3,0.0,7.996,13937.5,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-08-24,21.627,-4996.939,312.5,4996.939,0.0,15.99,6758.555,23.978,-4996.558,263.158,4996.558,0.0,18.987,6309.955,26.594,-4968.993,142.857,4968.993,0.0,34.783,3799.183,2.45,-4999.02,2500.0,4999.02,0.0,2.0,6125.0,4.471,-4997.449,1000.0,4997.449,0.0,4.997,4471.259,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093,22.79,-4997.3,625.0,4997.3,0.0,7.996,14243.751,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-25,21.543,-4996.939,312.5,4996.939,0.0,15.99,6732.096,23.889,-4996.558,263.158,4996.558,0.0,18.987,6286.663,27.159,-4968.993,142.857,4968.993,0.0,34.783,3879.868,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,4.585,-4997.449,1000.0,4997.449,0.0,4.997,4584.936,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939,23.18,-4997.3,625.0,4997.3,0.0,7.996,14487.5,13.7,-4998.0,833.333,4998.0,0.0,5.998,11416.667
2020-08-26,21.43,-4996.939,312.5,4996.939,0.0,15.99,6696.82,23.296,-4996.558,263.158,4996.558,0.0,18.987,6130.603,27.451,-4968.993,142.857,4968.993,0.0,34.783,3921.602,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,4.585,-4997.449,1000.0,4997.449,0.0,4.997,4584.936,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.34,-4997.3,625.0,4997.3,0.0,7.996,14587.5,13.8,-4998.0,833.333,4998.0,0.0,5.998,11500.0
2020-08-27,21.768,-4996.939,312.5,4996.939,0.0,15.99,6802.651,23.296,-4996.558,263.158,4996.558,0.0,18.987,6130.603,27.373,-4968.993,142.857,4968.993,0.0,34.783,3910.473,2.49,-4999.02,2500.0,4999.02,0.0,2.0,6225.0,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371,23.45,-4997.3,625.0,4997.3,0.0,7.996,14656.25,13.69,-4998.0,833.333,4998.0,0.0,5.998,11408.333
2020-08-28,21.618,-4996.939,312.5,4996.939,0.0,15.99,6755.615,23.429,-4996.558,263.158,4996.558,0.0,18.987,6165.542,28.006,-4968.993,142.857,4968.993,0.0,34.783,4000.897,2.62,-4999.02,2500.0,4999.02,0.0,2.0,6550.0,4.708,-4997.449,1000.0,4997.449,0.0,4.997,4708.084,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526,23.62,-4997.3,625.0,4997.3,0.0,7.996,14762.501,14.0,-4998.0,833.333,4998.0,0.0,5.998,11666.667
2020-08-31,21.016,-4996.939,312.5,4996.939,0.0,15.99,6567.469,23.482,-4996.558,263.158,4996.558,0.0,18.987,6179.517,27.325,-4968.993,142.857,4968.993,0.0,34.783,3903.517,2.55,-4999.02,2500.0,4999.02,0.0,2.0,6375.0,4.613,-4997.449,1000.0,4997.449,0.0,4.997,4613.353,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003,23.83,-4997.3,625.0,4997.3,0.0,7.996,14893.75,13.0,-4998.0,833.333,4998.0,0.0,5.998,10833.333
2020-09-01,21.985,-4996.939,312.5,4996.939,0.0,15.99,6870.266,22.464,-4996.558,263.158,4996.558,0.0,18.987,5911.652,29.399,-4968.993,142.857,4968.993,0.0,34.783,4199.828,2.52,-4999.02,2500.0,4999.02,0.0,2.0,6300.0,4.822,-4997.449,1000.0,4997.449,0.0,4.997,4821.76,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59,24.09,-4997.3,625.0,4997.3,0.0,7.996,15056.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-02,22.192,-4996.939,312.5,4996.939,0.0,15.99,6934.941,23.172,-4996.558,263.158,4996.558,0.0,18.987,6097.993,29.438,-4968.993,142.857,4968.993,0.0,34.783,4205.393,2.47,-4999.02,2500.0,4999.02,0.0,2.0,6175.0,4.916,-4997.449,1000.0,4997.449,0.0,4.997,4916.491,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,24.29,-4997.3,625.0,4997.3,0.0,7.996,15181.251,12.2,-4998.0,833.333,4998.0,0.0,5.998,10166.667
2020-09-03,21.562,-4996.939,312.5,4996.939,0.0,15.99,6737.976,22.933,-4996.558,263.158,4996.558,0.0,18.987,6035.103,29.009,-4968.993,142.857,4968.993,0.0,34.783,4144.183,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.85,-4997.449,1000.0,4997.449,0.0,4.997,4850.179,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335,24.1,-4997.3,625.0,4997.3,0.0,7.996,15062.5,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-04,21.524,-4996.939,312.5,4996.939,0.0,15.99,6726.216,22.721,-4996.558,263.158,4996.558,0.0,18.987,5979.201,29.107,-4968.993,142.857,4968.993,0.0,34.783,4158.094,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.822,-4997.449,1000.0,4997.449,0.0,4.997,4821.76,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913,23.4,-4997.3,625.0,4997.3,0.0,7.996,14625.0,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
2020-09-08,21.9,-4996.939,312.5,4996.939,0.0,15.99,6843.808,22.181,-4996.558,263.158,4996.558,0.0,18.987,5837.116,28.376,-4968.993,142.857,4968.993,0.0,34.783,4053.759,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.68,-4997.449,1000.0,4997.449,0.0,4.997,4679.665,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279,23.24,-4997.3,625.0,4997.3,0.0,7.996,14525.0,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-09-09,22.361,-4996.939,312.5,4996.939,0.0,15.99,6987.858,22.172,-4996.558,263.158,4996.558,0.0,18.987,5834.787,28.815,-4968.993,142.857,4968.993,0.0,34.783,4116.361,2.42,-4999.02,2500.0,4999.02,0.0,2.0,6050.0,4.718,-4997.449,1000.0,4997.449,0.0,4.997,4717.557,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2020-09-10,22.342,-4996.939,312.5,4996.939,0.0,15.99,6981.978,21.933,-4996.558,263.158,4996.558,0.0,18.987,5771.898,27.743,-4968.993,142.857,4968.993,0.0,34.783,3963.336,2.38,-4999.02,2500.0,4999.02,0.0,2.0,5950.0,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377,23.42,-4997.3,625.0,4997.3,0.0,7.996,14637.5,12.5,-4998.0,833.333,4998.0,0.0,5.998,10416.667
2020-09-11,22.634,-4996.939,312.5,4996.939,0.0,15.99,7073.111,22.393,-4996.558,263.158,4996.558,0.0,18.987,5893.019,27.266,-4968.993,142.857,4968.993,0.0,34.783,3895.17,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396,23.28,-4997.3,625.0,4997.3,0.0,7.996,14550.0,12.04,-4998.0,833.333,4998.0,0.0,5.998,10033.333
2020-09-14,23.34,-4996.939,312.5,4996.939,0.0,15.99,7293.594,22.765,-4996.558,263.158,4996.558,0.0,18.987,5990.847,26.974,-4968.993,142.857,4968.993,0.0,34.783,3853.437,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.642,-4997.449,1000.0,4997.449,0.0,4.997,4641.773,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586,23.33,-4997.3,625.0,4997.3,0.0,7.996,14581.25,12.11,-4998.0,833.333,4998.0,0.0,5.998,10091.666
