date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue
2020-06-26,215.71,-4878.3,23.585,4878.3,0.0,206.84,5087.5,28.16,-4964.4,121.951,4964.4,0.0,40.708,3434.146,25.389,-4954.851,96.154,4954.851,0.0,51.53,2441.223,4.12,-4998.686,625.0,4998.686,0.0,7.998,2575.281,14.58,-4997.2,416.667,4997.2,0.0,11.993,6075.0
2020-06-29,215.02,-4878.3,23.585,4878.3,0.0,206.84,5071.227,28.08,-4964.4,121.951,4964.4,0.0,40.708,3424.39,25.543,-4954.851,96.154,4954.851,0.0,51.53,2456.017,4.054,-4998.686,625.0,4998.686,0.0,7.998,2534.029,13.64,-4997.2,416.667,4997.2,0.0,11.993,5683.333
2020-06-30,215.7,-4878.3,23.585,4878.3,0.0,206.84,5087.264,27.82,-4964.4,121.951,4964.4,0.0,40.708,3392.683,25.62,-4954.851,96.154,4954.851,0.0,51.53,2463.508,4.111,-4998.686,625.0,4998.686,0.0,7.998,2569.388,13.23,-4997.2,416.667,4997.2,0.0,11.993,5512.5
2020-07-01,215.95,-4878.3,23.585,4878.3,0.0,206.84,5093.16,28.43,-4964.4,121.951,4964.4,0.0,40.708,3467.073,25.991,-4954.851,96.154,4954.851,0.0,51.53,2499.089,4.111,-4998.686,625.0,4998.686,0.0,7.998,2569.388,14.33,-4997.2,416.667,4997.2,0.0,11.993,5970.833
2020-07-02,223.6,-4878.3,23.585,4878.3,0.0,206.84,5273.585,28.77,-4964.4,121.951,4964.4,0.0,40.708,3508.537,26.594,-4954.851,96.154,4954.851,0.0,51.53,2557.142,4.243,-4998.686,625.0,4998.686,0.0,7.998,2651.891,13.87,-4997.2,416.667,4997.2,0.0,11.993,5779.167
2020-07-06,240.0,-4878.3,23.585,4878.3,0.0,206.84,5660.377,29.7,-4964.4,121.951,4964.4,0.0,40.708,3621.951,26.799,-4954.851,96.154,4954.851,0.0,51.53,2576.805,4.318,-4998.686,625.0,4998.686,0.0,7.998,2699.035,13.54,-4997.2,416.667,4997.2,0.0,11.993,5641.667
2020-07-07,236.51,-4878.3,23.585,4878.3,0.0,206.84,5578.066,29.55,-4964.4,121.951,4964.4,0.0,40.708,3603.658,26.682,-4954.851,96.154,4954.851,0.0,51.53,2565.569,4.29,-4998.686,625.0,4998.686,0.0,7.998,2681.357,13.48,-4997.2,416.667,4997.2,0.0,11.993,5616.666
2020-07-08,257.68,-4878.3,23.585,4878.3,0.0,206.84,6077.358,29.46,-4964.4,121.951,4964.4,0.0,40.708,3592.683,27.636,-4954.851,96.154,4954.851,0.0,51.53,2657.33,4.422,-4998.686,625.0,4998.686,0.0,7.998,2763.86,13.38,-4997.2,416.667,4997.2,0.0,11.993,5575.0
2020-07-09,261.58,-4878.3,23.585,4878.3,0.0,206.84,6169.339,28.74,-4964.4,121.951,4964.4,0.0,40.708,3504.878,26.925,-4954.851,96.154,4954.851,0.0,51.53,2588.977,4.366,-4998.686,625.0,4998.686,0.0,7.998,2728.502,12.39,-4997.2,416.667,4997.2,0.0,11.993,5162.5
2020-07-10,261.01,-4878.3,23.585,4878.3,0.0,206.84,6155.896,28.24,-4964.4,121.951,4964.4,0.0,40.708,3443.902,27.373,-4954.851,96.154,4954.851,0.0,51.53,2632.049,4.375,-4998.686,625.0,4998.686,0.0,7.998,2734.395,12.12,-4997.2,416.667,4997.2,0.0,11.993,5050.0
2020-07-13,251.67,-4878.3,23.585,4878.3,0.0,206.84,5935.613,29.04,-4964.4,121.951,4964.4,0.0,40.708,3541.464,26.604,-4954.851,96.154,4954.851,0.0,51.53,2558.078,4.394,-4998.686,625.0,4998.686,0.0,7.998,2746.18,11.62,-4997.2,416.667,4997.2,0.0,11.993,4841.667
2020-07-14,248.58,-4878.3,23.585,4878.3,0.0,206.84,5862.736,29.14,-4964.4,121.951,4964.4,0.0,40.708,3553.658,26.195,-4954.851,96.154,4954.851,0.0,51.53,2518.752,4.403,-4998.686,625.0,4998.686,0.0,7.998,2752.073,11.41,-4997.2,416.667,4997.2,0.0,11.993,4754.167
2020-07-15,249.21,-4878.3,23.585,4878.3,0.0,206.84,5877.594,29.53,-4964.4,121.951,4964.4,0.0,40.708,3601.22,26.38,-4954.851,96.154,4954.851,0.0,51.53,2536.543,4.469,-4998.686,625.0,4998.686,0.0,7.998,2793.325,11.6,-4997.2,416.667,4997.2,0.0,11.993,4833.333
2020-07-16,242.5,-4878.3,23.585,4878.3,0.0,206.84,5719.34,29.73,-4964.4,121.951,4964.4,0.0,40.708,3625.61,26.487,-4954.851,96.154,4954.851,0.0,51.53,2546.842,4.488,-4998.686,625.0,4998.686,0.0,7.998,2805.111,11.19,-4997.2,416.667,4997.2,0.0,11.993,4662.5
2020-07-17,247.14,-4878.3,23.585,4878.3,0.0,206.84,5828.774,29.35,-4964.4,121.951,4964.4,0.0,40.708,3579.268,25.883,-4954.851,96.154,4954.851,0.0,51.53,2488.789,4.441,-4998.686,625.0,4998.686,0.0,7.998,2775.646,11.21,-4997.2,416.667,4997.2,0.0,11.993,4670.833
2020-07-20,254.81,-4878.3,23.585,4878.3,0.0,206.84,6009.67,30.37,-4964.4,121.951,4964.4,0.0,40.708,3703.659,25.124,-4954.851,96.154,4954.851,0.0,51.53,2415.755,4.337,-4998.686,625.0,4998.686,0.0,7.998,2710.822,10.75,-4997.2,416.667,4997.2,0.0,11.993,4479.167
2020-07-21,257.9,-4878.3,23.585,4878.3,0.0,206.84,6082.547,30.77,-4964.4,121.951,4964.4,0.0,40.708,3752.439,26.76,-4954.851,96.154,4954.851,0.0,51.53,2573.06,4.535,-4998.686,625.0,4998.686,0.0,7.998,2834.576,10.56,-4997.2,416.667,4997.2,0.0,11.993,4400.0
2020-07-22,251.7,-4878.3,23.585,4878.3,0.0,206.84,5936.321,30.11,-4964.4,121.951,4964.4,0.0,40.708,3671.951,27.071,-4954.851,96.154,4954.851,0.0,51.53,2603.023,4.554,-4998.686,625.0,4998.686,0.0,7.998,2846.363,10.78,-4997.2,416.667,4997.2,0.0,11.993,4491.667
2020-07-23,251.88,-4878.3,23.585,4878.3,0.0,206.84,5940.566,29.25,-4964.4,121.951,4964.4,0.0,40.708,3567.073,27.247,-4954.851,96.154,4954.851,0.0,51.53,2619.877,4.545,-4998.686,625.0,4998.686,0.0,7.998,2840.47,10.28,-4997.2,416.667,4997.2,0.0,11.993,4283.333
2020-07-24,249.0,-4878.3,23.585,4878.3,0.0,206.84,5872.642,29.03,-4964.4,121.951,4964.4,0.0,40.708,3540.244,27.11,-4954.851,96.154,4954.851,0.0,51.53,2606.768,4.46,-4998.686,625.0,4998.686,0.0,7.998,2787.432,10.13,-4997.2,416.667,4997.2,0.0,11.993,4220.833
2020-07-27,250.86,-4878.3,23.585,4878.3,0.0,206.84,5916.509,29.42,-4964.4,121.951,4964.4,0.0,40.708,3587.805,27.899,-4954.851,96.154,4954.851,0.0,51.53,2682.611,4.507,-4998.686,625.0,4998.686,0.0,7.998,2816.898,10.14,-4997.2,416.667,4997.2,0.0,11.993,4225.0
2020-07-28,249.05,-4878.3,23.585,4878.3,0.0,206.84,5873.821,29.49,-4964.4,121.951,4964.4,0.0,40.708,3596.341,27.461,-4954.851,96.154,4954.851,0.0,51.53,2640.476,4.46,-4998.686,625.0,4998.686,0.0,7.998,2787.432,10.19,-4997.2,416.667,4997.2,0.0,11.993,4245.833
2020-07-29,252.45,-4878.3,23.585,4878.3,0.0,206.84,5954.009,30.25,-4964.4,121.951,4964.4,0.0,40.708,3689.024,27.763,-4954.851,96.154,4954.851,0.0,51.53,2669.503,4.479,-4998.686,625.0,4998.686,0.0,7.998,2799.218,9.95,-4997.2,416.667,4997.2,0.0,11.993,4145.833
2020-07-30,252.74,-4878.3,23.585,4878.3,0.0,206.84,5960.849,29.79,-4964.4,121.951,4964.4,0.0,40.708,3632.927,27.539,-4954.851,96.154,4954.851,0.0,51.53,2647.967,4.413,-4998.686,625.0,4998.686,0.0,7.998,2757.966,10.69,-4997.2,416.667,4997.2,0.0,11.993,4454.166
2020-07-31,251.02,-4878.3,23.585,4878.3,0.0,206.84,5920.283,29.26,-4964.4,121.951,4964.4,0.0,40.708,3568.293,27.188,-4954.851,96.154,4954.851,0.0,51.53,2614.259,4.309,-4998.686,625.0,4998.686,0.0,7.998,2693.143,10.59,-4997.2,416.667,4997.2,0.0,11.993,4412.5
2020-08-03,257.94,-4878.3,23.585,4878.3,0.0,206.84,6083.491,29.6,-4964.4,121.951,4964.4,0.0,40.708,3609.756,26.39,-4954.851,96.154,4954.851,0.0,51.53,2537.479,4.262,-4998.686,625.0,4998.686,0.0,7.998,2663.677,11.33,-4997.2,416.667,4997.2,0.0,11.993,4720.833
2020-08-04,262.2,-4878.3,23.585,4878.3,0.0,206.84,6183.963,29.84,-4964.4,121.951,4964.4,0.0,40.708,3639.024,25.747,-4954.851,96.154,4954.851,0.0,51.53,2475.681,4.243,-4998.686,625.0,4998.686,0.0,7.998,2651.891,12.03,-4997.2,416.667,4997.2,0.0,11.993,5012.5
2020-08-05,264.91,-4878.3,23.585,4878.3,0.0,206.84,6247.877,30.16,-4964.4,121.951,4964.4,0.0,40.708,3678.049,25.698,-4954.851,96.154,4954.851,0.0,51.53,2470.999,4.252,-4998.686,625.0,4998.686,0.0,7.998,2657.784,12.22,-4997.2,416.667,4997.2,0.0,11.993,5091.667
2020-08-06,265.68,-4878.3,23.585,4878.3,0.0,206.84,6266.038,30.71,-4964.4,121.951,4964.4,0.0,40.708,3745.122,25.552,-4954.851,96.154,4954.851,0.0,51.53,2456.954,4.252,-4998.686,625.0,4998.686,0.0,7.998,2657.784,11.68,-4997.2,416.667,4997.2,0.0,11.993,4866.667
2020-08-07,252.1,-4878.3,23.585,4878.3,0.0,206.84,5945.755,30.55,-4964.4,121.951,4964.4,0.0,40.708,3725.61,24.501,-4954.851,96.154,4954.851,0.0,51.53,2355.829,4.177,-4998.686,625.0,4998.686,0.0,7.998,2610.639,11.935,-4997.2,416.667,4997.2,0.0,11.993,4972.917
2020-08-10,248.13,-4878.3,23.585,4878.3,0.0,206.84,5852.123,31.72,-4964.4,121.951,4964.4,0.0,40.708,3868.293,25.854,-4954.851,96.154,4954.851,0.0,51.53,2485.98,4.224,-4998.686,625.0,4998.686,0.0,7.998,2640.105,12.05,-4997.2,416.667,4997.2,0.0,11.993,5020.833
2020-08-11,248.42,-4878.3,23.585,4878.3,0.0,206.84,5858.962,32.89,-4964.4,121.951,4964.4,0.0,40.708,4010.976,25.922,-4954.851,96.154,4954.851,0.0,51.53,2492.535,4.337,-4998.686,625.0,4998.686,0.0,7.998,2710.822,12.61,-4997.2,416.667,4997.2,0.0,11.993,5254.167
2020-08-12,255.19,-4878.3,23.585,4878.3,0.0,206.84,6018.632,34.47,-4964.4,121.951,4964.4,0.0,40.708,4203.659,25.562,-4954.851,96.154,4954.851,0.0,51.53,2457.89,4.262,-4998.686,625.0,4998.686,0.0,7.998,2663.677,12.54,-4997.2,416.667,4997.2,0.0,11.993,5225.0
2020-08-13,253.72,-4878.3,23.585,4878.3,0.0,206.84,5983.962,34.67,-4964.4,121.951,4964.4,0.0,40.708,4228.049,25.844,-4954.851,96.154,4954.851,0.0,51.53,2485.044,4.337,-4998.686,625.0,4998.686,0.0,7.998,2710.822,12.28,-4997.2,416.667,4997.2,0.0,11.993,5116.667
2020-08-14,253.97,-4878.3,23.585,4878.3,0.0,206.84,5989.859,33.84,-4964.4,121.951,4964.4,0.0,40.708,4126.829,25.601,-4954.851,96.154,4954.851,0.0,51.53,2461.636,4.271,-4998.686,625.0,4998.686,0.0,7.998,2669.57,12.3,-4997.2,416.667,4997.2,0.0,11.993,5125.0
2020-08-17,256.96,-4878.3,23.585,4878.3,0.0,206.84,6060.377,34.08,-4964.4,121.951,4964.4,0.0,40.708,4156.098,24.988,-4954.851,96.154,4954.851,0.0,51.53,2402.646,4.186,-4998.686,625.0,4998.686,0.0,7.998,2616.533,13.5,-4997.2,416.667,4997.2,0.0,11.993,5625.0
2020-08-18,259.2,-4878.3,23.585,4878.3,0.0,206.84,6113.208,32.6,-4964.4,121.951,4964.4,0.0,40.708,3975.61,25.786,-4954.851,96.154,4954.851,0.0,51.53,2479.426,4.234,-4998.686,625.0,4998.686,0.0,7.998,2645.997,13.3,-4997.2,416.667,4997.2,0.0,11.993,5541.667
2020-08-19,260.59,-4878.3,23.585,4878.3,0.0,206.84,6145.99,32.18,-4964.4,121.951,4964.4,0.0,40.708,3924.39,25.913,-4954.851,96.154,4954.851,0.0,51.53,2491.598,4.356,-4998.686,625.0,4998.686,0.0,7.998,2722.608,12.75,-4997.2,416.667,4997.2,0.0,11.993,5312.5
2020-08-20,257.97,-4878.3,23.585,4878.3,0.0,206.84,6084.198,31.03,-4964.4,121.951,4964.4,0.0,40.708,3784.146,26.137,-4954.851,96.154,4954.851,0.0,51.53,2513.134,4.356,-4998.686,625.0,4998.686,0.0,7.998,2722.608,12.59,-4997.2,416.667,4997.2,0.0,11.993,5245.833
2020-08-21,265.8,-4878.3,23.585,4878.3,0.0,206.84,6268.868,30.84,-4964.4,121.951,4964.4,0.0,40.708,3760.976,25.893,-4954.851,96.154,4954.851,0.0,51.53,2489.726,4.328,-4998.686,625.0,4998.686,0.0,7.998,2704.929,12.43,-4997.2,416.667,4997.2,0.0,11.993,5179.167
2020-08-24,276.02,-4878.3,23.585,4878.3,0.0,206.84,6509.905,31.28,-4964.4,121.951,4964.4,0.0,40.708,3814.634,26.594,-4954.851,96.154,4954.851,0.0,51.53,2557.142,4.45,-4998.686,625.0,4998.686,0.0,7.998,2781.539,12.26,-4997.2,416.667,4997.2,0.0,11.993,5108.333
2020-08-25,286.0,-4878.3,23.585,4878.3,0.0,206.84,6745.283,31.89,-4964.4,121.951,4964.4,0.0,40.708,3889.024,27.159,-4954.851,96.154,4954.851,0.0,51.53,2611.45,4.564,-4998.686,625.0,4998.686,0.0,7.998,2852.256,12.26,-4997.2,416.667,4997.2,0.0,11.993,5108.333
2020-08-26,291.96,-4878.3,23.585,4878.3,0.0,206.84,6885.849,31.36,-4964.4,121.951,4964.4,0.0,40.708,3824.39,27.451,-4954.851,96.154,4954.851,0.0,51.53,2639.54,4.564,-4998.686,625.0,4998.686,0.0,7.998,2852.256,12.64,-4997.2,416.667,4997.2,0.0,11.993,5266.667
2020-08-27,284.17,-4878.3,23.585,4878.3,0.0,206.84,6702.123,31.08,-4964.4,121.951,4964.4,0.0,40.708,3790.244,27.373,-4954.851,96.154,4954.851,0.0,51.53,2632.049,4.554,-4998.686,625.0,4998.686,0.0,7.998,2846.363,11.64,-4997.2,416.667,4997.2,0.0,11.993,4850.0
2020-08-28,289.0,-4878.3,23.585,4878.3,0.0,206.84,6816.038,32.22,-4964.4,121.951,4964.4,0.0,40.708,3929.268,28.006,-4954.851,96.154,4954.851,0.0,51.53,2692.911,4.686,-4998.686,625.0,4998.686,0.0,7.998,2928.866,11.71,-4997.2,416.667,4997.2,0.0,11.993,4879.167
2020-08-31,287.03,-4878.3,23.585,4878.3,0.0,206.84,6769.575,30.95,-4964.4,121.951,4964.4,0.0,40.708,3774.39,27.325,-4954.851,96.154,4954.851,0.0,51.53,2627.367,4.592,-4998.686,625.0,4998.686,0.0,7.998,2869.936,11.77,-4997.2,416.667,4997.2,0.0,11.993,4904.167
2020-09-01,298.0,-4878.3,23.585,4878.3,0.0,206.84,7028.302,31.33,-4964.4,121.951,4964.4,0.0,40.708,3820.732,29.399,-4954.851,96.154,4954.851,0.0,51.53,2826.808,4.799,-4998.686,625.0,4998.686,0.0,7.998,2999.583,11.53,-4997.2,416.667,4997.2,0.0,11.993,4804.167
2020-09-02,296.07,-4878.3,23.585,4878.3,0.0,206.84,6982.783,31.71,-4964.4,121.951,4964.4,0.0,40.708,3867.073,29.438,-4954.851,96.154,4954.851,0.0,51.53,2830.553,4.894,-4998.686,625.0,4998.686,0.0,7.998,3058.514,11.55,-4997.2,416.667,4997.2,0.0,11.993,4812.5
2020-09-03,282.5,-4878.3,23.585,4878.3,0.0,206.84,6662.736,30.81,-4964.4,121.951,4964.4,0.0,40.708,3757.317,29.009,-4954.851,96.154,4954.851,0.0,51.53,2789.354,4.828,-4998.686,625.0,4998.686,0.0,7.998,3017.263,11.02,-4997.2,416.667,4997.2,0.0,11.993,4591.667
2020-09-04,281.39,-4878.3,23.585,4878.3,0.0,206.84,6636.557,31.07,-4964.4,121.951,4964.4,0.0,40.708,3789.024,29.107,-4954.851,96.154,4954.851,0.0,51.53,2798.717,4.799,-4998.686,625.0,4998.686,0.0,7.998,2999.583,11.14,-4997.2,416.667,4997.2,0.0,11.993,4641.667
2020-09-08,270.02,-4878.3,23.585,4878.3,0.0,206.84,6368.396,31.07,-4964.4,121.951,4964.4,0.0,40.708,3789.024,28.376,-4954.851,96.154,4954.851,0.0,51.53,2728.492,4.658,-4998.686,625.0,4998.686,0.0,7.998,2911.187,10.33,-4997.2,416.667,4997.2,0.0,11.993,4304.167
2020-09-09,273.15,-4878.3,23.585,4878.3,0.0,206.84,6442.217,31.66,-4964.4,121.951,4964.4,0.0,40.708,3860.976,28.815,-4954.851,96.154,4954.851,0.0,51.53,2770.627,4.696,-4998.686,625.0,4998.686,0.0,7.998,2934.759,10.65,-4997.2,416.667,4997.2,0.0,11.993,4437.5
2020-09-10,267.55,-4878.3,23.585,4878.3,0.0,206.84,6310.141,31.08,-4964.4,121.951,4964.4,0.0,40.708,3790.244,27.743,-4954.851,96.154,4954.851,0.0,51.53,2667.63,4.63,-4998.686,625.0,4998.686,0.0,7.998,2893.508,10.5,-4997.2,416.667,4997.2,0.0,11.993,4375.0
2020-09-11,271.61,-4878.3,23.585,4878.3,0.0,206.84,6405.896,31.25,-4964.4,121.951,4964.4,0.0,40.708,3810.976,27.266,-4954.851,96.154,4954.851,0.0,51.53,2621.749,4.63,-4998.686,625.0,4998.686,0.0,7.998,2893.508,10.23,-4997.2,416.667,4997.2,0.0,11.993,4262.5
2020-09-14,274.1,-4878.3,23.585,4878.3,0.0,206.84,6464.623,32.18,-4964.4,121.951,4964.4,0.0,40.708,3924.39,26.974,-4954.851,96.154,4954.851,0.0,51.53,2593.659,4.62,-4998.686,625.0,4998.686,0.0,7.998,2887.614,10.6,-4997.2,416.667,4997.2,0.0,11.993,4416.667
2020-09-15,277.96,-4878.3,23.585,4878.3,0.0,206.84,6555.66,32.28,-4964.4,121.951,4964.4,0.0,40.708,3936.585,26.838,-4954.851,96.154,4954.851,0.0,51.53,2580.55,4.554,-4998.686,625.0,4998.686,0.0,7.998,2846.363,11.39,-4997.2,416.667,4997.2,0.0,11.993,4745.833
2020-09-16,278.14,-4878.3,23.585,4878.3,0.0,206.84,6559.906,32.13,-4964.4,121.951,4964.4,0.0,40.708,3918.293,27.042,-4954.851,96.154,4954.851,0.0,51.53,2600.214,4.592,-4998.686,625.0,4998.686,0.0,7.998,2869.936,11.07,-4997.2,416.667,4997.2,0.0,11.993,4612.5
2020-09-17,275.72,-4878.3,23.585,4878.3,0.0,206.84,6502.83,32.39,-4964.4,121.951,4964.4,0.0,40.708,3950.0,26.643,-4954.851,96.154,4954.851,0.0,51.53,2561.824,4.573,-4998.686,625.0,4998.686,0.0,7.998,2858.149,11.08,-4997.2,416.667,4997.2,0.0,11.993,4616.667
2020-09-18,272.41,-4878.3,23.585,4878.3,0.0,206.84,6424.764,31.96,-4964.4,121.951,4964.4,0.0,40.708,3897.561,26.429,-4954.851,96.154,4954.851,0.0,51.53,2541.224,4.545,-4998.686,625.0,4998.686,0.0,7.998,2840.47,11.15,-4997.2,416.667,4997.2,0.0,11.993,4645.833
2020-09-21,273.82,-4878.3,23.585,4878.3,0.0,206.84,6458.019,31.86,-4964.4,121.951,4964.4,0.0,40.708,3885.366,26.078,-4954.851,96.154,4954.851,0.0,51.53,2507.516,4.479,-4998.686,625.0,4998.686,0.0,7.998,2799.218,10.79,-4997.2,416.667,4997.2,0.0,11.993,4495.833
2020-09-22,275.29,-4878.3,23.585,4878.3,0.0,206.84,6492.689,32.14,-4964.4,121.951,4964.4,0.0,40.708,3919.512,25.484,-4954.851,96.154,4954.851,0.0,51.53,2450.399,4.403,-4998.686,625.0,4998.686,0.0,7.998,2752.073,11.09,-4997.2,416.667,4997.2,0.0,11.993,4620.833
2020-09-23,272.95,-4878.3,23.585,4878.3,0.0,206.84,6437.5,31.38,-4964.4,121.951,4964.4,0.0,40.708,3826.829,25.026,-4954.851,96.154,4954.851,0.0,51.53,2406.392,4.328,-4998.686,625.0,4998.686,0.0,7.998,2704.929,10.83,-4997.2,416.667,4997.2,0.0,11.993,4512.5
2020-09-24,269.73,-4878.3,23.585,4878.3,0.0,206.84,6361.557,31.73,-4964.4,121.951,4964.4,0.0,40.708,3869.512,25.445,-4954.851,96.154,4954.851,0.0,51.53,2446.654,4.394,-4998.686,625.0,4998.686,0.0,7.998,2746.18,10.43,-4997.2,416.667,4997.2,0.0,11.993,4345.833
2020-09-25,271.09,-4878.3,23.585,4878.3,0.0,206.84,6393.632,32.67,-4964.4,121.951,4964.4,0.0,40.708,3984.146,25.221,-4954.851,96.154,4954.851,0.0,51.53,2425.118,4.337,-4998.686,625.0,4998.686,0.0,7.998,2710.822,10.4,-4997.2,416.667,4997.2,0.0,11.993,4333.333
2020-09-28,276.01,-4878.3,23.585,4878.3,0.0,206.84,6509.67,32.73,-4964.4,121.951,4964.4,0.0,40.708,3991.463,25.329,-4954.851,96.154,4954.851,0.0,51.53,2435.448,4.403,-4998.686,625.0,4998.686,0.0,7.998,2752.073,10.58,-4997.2,416.667,4997.2,0.0,11.993,4408.333
2020-09-29,276.93,-4878.3,23.585,4878.3,0.0,206.84,6531.368,31.78,-4964.4,121.951,4964.4,0.0,40.708,3875.61,24.678,-4954.851,96.154,4954.851,0.0,51.53,2372.903,4.372,-4998.686,625.0,4998.686,0.0,7.998,2732.514,11.24,-4997.2,416.667,4997.2,0.0,11.993,4683.333
2020-09-30,293.98,-4878.3,23.585,4878.3,0.0,206.84,6933.491,32.12,-4964.4,121.951,4964.4,0.0,40.708,3917.073,25.181,-4954.851,96.154,4954.851,0.0,51.53,2421.233,4.372,-4998.686,625.0,4998.686,0.0,7.998,2732.514,11.95,-4997.2,416.667,4997.2,0.0,11.993,4979.167
2020-10-01,290.05,-4878.3,23.585,4878.3,0.0,206.84,6840.802,32.53,-4964.4,121.951,4964.4,0.0,40.708,3967.073,25.289,-4954.851,96.154,4954.851,0.0,51.53,2431.657,4.391,-4998.686,625.0,4998.686,0.0,7.998,2744.368,11.54,-4997.2,416.667,4997.2,0.0,11.993,4808.333
2020-10-02,288.17,-4878.3,23.585,4878.3,0.0,206.84,6796.463,32.31,-4964.4,121.951,4964.4,0.0,40.708,3940.244,25.476,-4954.851,96.154,4954.851,0.0,51.53,2449.662,4.363,-4998.686,625.0,4998.686,0.0,7.998,2726.586,11.31,-4997.2,416.667,4997.2,0.0,11.993,4712.5
2020-10-05,288.27,-4878.3,23.585,4878.3,0.0,206.84,6798.82,33.83,-4964.4,121.951,4964.4,0.0,40.708,4125.61,25.703,-4954.851,96.154,4954.851,0.0,51.53,2471.458,4.372,-4998.686,625.0,4998.686,0.0,7.998,2732.514,11.49,-4997.2,416.667,4997.2,0.0,11.993,4787.5
2020-10-06,292.39,-4878.3,23.585,4878.3,0.0,206.84,6895.991,33.36,-4964.4,121.951,4964.4,0.0,40.708,4068.293,25.506,-4954.851,96.154,4954.851,0.0,51.53,2452.505,4.344,-4998.686,625.0,4998.686,0.0,7.998,2714.731,12.09,-4997.2,416.667,4997.2,0.0,11.993,5037.5
2020-10-07,296.5,-4878.3,23.585,4878.3,0.0,206.84,6992.925,34.38,-4964.4,121.951,4964.4,0.0,40.708,4192.683,25.299,-4954.851,96.154,4954.851,0.0,51.53,2432.605,4.372,-4998.686,625.0,4998.686,0.0,7.998,2732.514,11.84,-4997.2,416.667,4997.2,0.0,11.993,4933.333
2020-10-08,300.54,-4878.3,23.585,4878.3,0.0,206.84,7088.208,34.2,-4964.4,121.951,4964.4,0.0,40.708,4170.732,25.654,-4954.851,96.154,4954.851,0.0,51.53,2466.72,4.4,-4998.686,625.0,4998.686,0.0,7.998,2750.295,11.6,-4997.2,416.667,4997.2,0.0,11.993,4833.333
2020-10-09,299.74,-4878.3,23.585,4878.3,0.0,206.84,7069.339,34.61,-4964.4,121.951,4964.4,0.0,40.708,4220.732,25.95,-4954.851,96.154,4954.851,0.0,51.53,2495.149,4.4,-4998.686,625.0,4998.686,0.0,7.998,2750.295,12.05,-4997.2,416.667,4997.2,0.0,11.993,5020.833
2020-10-12,306.34,-4878.3,23.585,4878.3,0.0,206.84,7225.0,35.4,-4964.4,121.951,4964.4,0.0,40.708,4317.073,25.427,-4954.851,96.154,4954.851,0.0,51.53,2444.924,4.334,-4998.686,625.0,4998.686,0.0,7.998,2708.804,11.88,-4997.2,416.667,4997.2,0.0,11.993,4950.0
2020-10-13,308.78,-4878.3,23.585,4878.3,0.0,206.84,7282.547,34.76,-4964.4,121.951,4964.4,0.0,40.708,4239.024,24.905,-4954.851,96.154,4954.851,0.0,51.53,2394.699,4.306,-4998.686,625.0,4998.686,0.0,7.998,2691.022,11.61,-4997.2,416.667,4997.2,0.0,11.993,4837.5
2020-10-14,301.04,-4878.3,23.585,4878.3,0.0,206.84,7100.0,33.87,-4964.4,121.951,4964.4,0.0,40.708,4130.488,25.299,-4954.851,96.154,4954.851,0.0,51.53,2432.605,4.239,-4998.686,625.0,4998.686,0.0,7.998,2649.53,11.53,-4997.2,416.667,4997.2,0.0,11.993,4804.167
2020-10-15,299.46,-4878.3,23.585,4878.3,0.0,206.84,7062.736,34.39,-4964.4,121.951,4964.4,0.0,40.708,4193.902,24.905,-4954.851,96.154,4954.851,0.0,51.53,2394.699,4.344,-4998.686,625.0,4998.686,0.0,7.998,2714.731,11.62,-4997.2,416.667,4997.2,0.0,11.993,4841.667
2020-10-16,307.31,-4878.3,23.585,4878.3,0.0,206.84,7247.877,34.61,-4964.4,121.951,4964.4,0.0,40.708,4220.732,25.161,-4954.851,96.154,4954.851,0.0,51.53,2419.338,4.391,-4998.686,625.0,4998.686,0.0,7.998,2744.368,11.19,-4997.2,416.667,4997.2,0.0,11.993,4662.5
2020-10-19,305.29,-4878.3,23.585,4878.3,0.0,206.84,7200.236,35.12,-4964.4,121.951,4964.4,0.0,40.708,4282.927,25.821,-4954.851,96.154,4954.851,0.0,51.53,2482.83,4.353,-4998.686,625.0,4998.686,0.0,7.998,2720.659,11.3,-4997.2,416.667,4997.2,0.0,11.993,4708.333
2020-10-20,309.81,-4878.3,23.585,4878.3,0.0,206.84,7306.84,35.63,-4964.4,121.951,4964.4,0.0,40.708,4345.122,26.541,-4954.851,96.154,4954.851,0.0,51.53,2552.008,4.429,-4998.686,625.0,4998.686,0.0,7.998,2768.078,11.5,-4997.2,416.667,4997.2,0.0,11.993,4791.667
