date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue
2019-12-09,65.753,-4992.24,33.0,4992.24,1121.257,151.28,2169.859,148.8,-4704.84,14.0,4704.84,785.82,336.06,2083.201,52.069,-4947.6,42.0,4947.6,889.98,117.8,2186.889
2019-12-10,66.138,-4992.24,33.0,4992.24,1121.257,151.28,2182.54,148.574,-4704.84,14.0,4704.84,785.82,336.06,2080.036,52.126,-4947.6,42.0,4947.6,889.98,117.8,2189.298
2019-12-11,66.702,-4992.24,33.0,4992.24,1121.257,151.28,2201.156,149.134,-4704.84,14.0,4704.84,785.82,336.06,2087.881,53.446,-4947.6,42.0,4947.6,889.98,117.8,2244.713
2019-12-12,66.872,-4992.24,33.0,4992.24,1121.257,151.28,2206.765,150.648,-4704.84,14.0,4704.84,785.82,336.06,2109.076,56.037,-4947.6,42.0,4947.6,889.98,117.8,2353.536
2019-12-13,67.781,-4992.24,33.0,4992.24,1121.257,151.28,2236.762,151.916,-4704.84,14.0,4704.84,785.82,336.06,2126.831,55.692,-4947.6,42.0,4947.6,889.98,117.8,2339.08
2019-12-16,68.941,-4992.24,33.0,4992.24,1121.257,151.28,2275.052,152.9,-4704.84,14.0,4704.84,785.82,336.06,2140.594,55.97,-4947.6,42.0,4947.6,889.98,117.8,2350.725
2019-12-17,69.076,-4992.24,33.0,4992.24,1121.257,151.28,2279.522,152.074,-4704.84,14.0,4704.84,785.82,336.06,2129.033,56.629,-4947.6,42.0,4947.6,889.98,117.8,2378.432
2019-12-18,68.911,-4992.24,33.0,4992.24,1121.257,151.28,2274.075,151.759,-4704.84,14.0,4704.84,785.82,336.06,2124.628,56.505,-4947.6,42.0,4947.6,889.98,117.8,2373.212
2019-12-19,68.98,-4992.24,33.0,4992.24,1121.257,151.28,2276.352,153.077,-4704.84,14.0,4704.84,785.82,336.06,2143.071,55.802,-4947.6,42.0,4947.6,889.98,117.8,2343.694
2019-12-20,68.837,-4992.24,33.0,4992.24,1121.257,151.28,2271.637,154.748,-4704.84,14.0,4704.84,785.82,336.06,2166.469,55.773,-4947.6,42.0,4947.6,889.98,117.8,2342.48
2019-12-23,69.961,-4992.24,33.0,4992.24,1121.257,151.28,2308.706,154.748,-4704.84,14.0,4704.84,785.82,336.06,2166.469,56.053,-4947.6,42.0,4947.6,889.98,117.8,2354.207
2019-12-24,70.027,-4992.24,33.0,4992.24,1121.257,151.28,2310.901,154.718,-4704.84,14.0,4704.84,785.82,336.06,2166.056,55.61,-4947.6,42.0,4947.6,889.98,117.8,2335.606
2019-12-26,71.417,-4992.24,33.0,4992.24,1121.257,151.28,2356.75,155.986,-4704.84,14.0,4704.84,785.82,336.06,2183.81,56.081,-4947.6,42.0,4947.6,889.98,117.8,2355.42
2019-12-27,71.39,-4992.24,33.0,4992.24,1121.257,151.28,2355.856,156.272,-4704.84,14.0,4704.84,785.82,336.06,2187.802,56.284,-4947.6,42.0,4947.6,889.98,117.8,2363.912
2019-12-30,71.813,-4992.24,33.0,4992.24,1121.257,151.28,2369.838,154.925,-4704.84,14.0,4704.84,785.82,336.06,2168.946,55.696,-4947.6,42.0,4947.6,889.98,117.8,2339.245
2019-12-31,72.338,-4992.24,33.0,4992.24,1121.257,151.28,2387.154,155.033,-4704.84,14.0,4704.84,785.82,336.06,2170.46,55.937,-4947.6,42.0,4947.6,889.98,117.8,2349.355
2020-01-02,73.988,-4992.24,33.0,4992.24,1121.257,151.28,2441.62,157.903,-4704.84,14.0,4704.84,785.82,336.06,2210.649,57.805,-4947.6,42.0,4947.6,889.98,117.8,2427.801
2020-01-03,73.269,-4992.24,33.0,4992.24,1121.257,151.28,2417.882,155.937,-4704.84,14.0,4704.84,785.82,336.06,2183.122,55.899,-4947.6,42.0,4947.6,889.98,117.8,2347.737
2020-01-06,73.853,-4992.24,33.0,4992.24,1121.257,151.28,2437.148,156.34,-4704.84,14.0,4704.84,785.82,336.06,2188.765,55.253,-4947.6,42.0,4947.6,889.98,117.8,2320.645
2020-01-07,73.506,-4992.24,33.0,4992.24,1121.257,151.28,2425.687,154.915,-4704.84,14.0,4704.84,785.82,336.06,2168.809,56.149,-4947.6,42.0,4947.6,889.98,117.8,2358.25
2020-01-08,74.688,-4992.24,33.0,4992.24,1121.257,151.28,2464.707,157.382,-4704.84,14.0,4704.84,785.82,336.06,2203.354,56.563,-4947.6,42.0,4947.6,889.98,117.8,2375.638
2020-01-09,76.275,-4992.24,33.0,4992.24,1121.257,151.28,2517.059,159.349,-4704.84,14.0,4704.84,785.82,336.06,2230.88,57.025,-4947.6,42.0,4947.6,889.98,117.8,2395.048
2020-01-10,76.447,-4992.24,33.0,4992.24,1121.257,151.28,2522.749,158.611,-4704.84,14.0,4704.84,785.82,336.06,2220.558,56.669,-4947.6,42.0,4947.6,889.98,117.8,2380.086
2020-01-13,78.08,-4992.24,33.0,4992.24,1121.257,151.28,2576.646,160.518,-4704.84,14.0,4704.84,785.82,336.06,2247.259,57.824,-4947.6,42.0,4947.6,889.98,117.8,2428.61
2020-01-14,77.026,-4992.24,33.0,4992.24,1121.257,151.28,2541.853,159.388,-4704.84,14.0,4704.84,785.82,336.06,2231.431,58.074,-4947.6,42.0,4947.6,889.98,117.8,2439.123
2020-01-15,76.696,-4992.24,33.0,4992.24,1121.257,151.28,2530.96,160.42,-4704.84,14.0,4704.84,785.82,336.06,2245.882,56.216,-4947.6,42.0,4947.6,889.98,117.8,2361.081
2020-01-16,77.656,-4992.24,33.0,4992.24,1121.257,151.28,2562.664,163.36,-4704.84,14.0,4704.84,785.82,336.06,2287.034,56.563,-4947.6,42.0,4947.6,889.98,117.8,2375.638
2020-01-17,78.516,-4992.24,33.0,4992.24,1121.257,151.28,2591.035,164.274,-4704.84,14.0,4704.84,785.82,336.06,2299.835,56.399,-4947.6,42.0,4947.6,889.98,117.8,2368.764
2020-01-21,77.984,-4992.24,33.0,4992.24,1121.257,151.28,2573.476,163.684,-4704.84,14.0,4704.84,785.82,336.06,2291.576,56.072,-4947.6,42.0,4947.6,889.98,117.8,2355.016
2020-01-22,78.262,-4992.24,33.0,4992.24,1121.257,151.28,2582.662,162.898,-4704.84,14.0,4704.84,785.82,336.06,2280.566,56.178,-4947.6,42.0,4947.6,889.98,117.8,2359.464
2020-01-23,78.639,-4992.24,33.0,4992.24,1121.257,151.28,2595.1,163.9,-4704.84,14.0,4704.84,785.82,336.06,2294.604,55.34,-4947.6,42.0,4947.6,889.98,117.8,2324.284
2020-01-24,78.413,-4992.24,33.0,4992.24,1121.257,151.28,2587.621,162.249,-4704.84,14.0,4704.84,785.82,336.06,2271.482,55.581,-4947.6,42.0,4947.6,889.98,117.8,2334.393
2020-01-27,76.107,-4992.24,33.0,4992.24,1121.257,151.28,2511.531,159.535,-4704.84,14.0,4704.84,785.82,336.06,2233.495,53.203,-4947.6,42.0,4947.6,889.98,117.8,2234.515
2020-01-28,78.26,-4992.24,33.0,4992.24,1121.257,151.28,2582.58,162.662,-4704.84,14.0,4704.84,785.82,336.06,2277.263,54.965,-4947.6,42.0,4947.6,889.98,117.8,2308.514
2020-01-29,79.898,-4992.24,33.0,4992.24,1121.257,151.28,2636.64,165.198,-4704.84,14.0,4704.84,785.82,336.06,2312.771,55.061,-4947.6,42.0,4947.6,889.98,117.8,2312.557
2020-01-30,79.782,-4992.24,33.0,4992.24,1121.257,151.28,2632.819,169.858,-4704.84,14.0,4704.84,785.82,336.06,2378.009,53.723,-4947.6,42.0,4947.6,889.98,117.8,2256.351
2020-01-31,76.245,-4992.24,33.0,4992.24,1121.257,151.28,2516.084,167.351,-4704.84,14.0,4704.84,785.82,336.06,2342.913,51.932,-4947.6,42.0,4947.6,889.98,117.8,2181.139
2020-02-03,76.036,-4992.24,33.0,4992.24,1121.257,151.28,2509.174,171.431,-4704.84,14.0,4704.84,785.82,336.06,2400.03,52.731,-4947.6,42.0,4947.6,889.98,117.8,2214.701
2020-02-04,78.546,-4992.24,33.0,4992.24,1121.257,151.28,2592.011,177.074,-4704.84,14.0,4704.84,785.82,336.06,2479.031,55.379,-4947.6,42.0,4947.6,889.98,117.8,2325.901
2020-02-05,79.186,-4992.24,33.0,4992.24,1121.257,151.28,2613.147,176.857,-4704.84,14.0,4704.84,785.82,336.06,2476.003,55.764,-4947.6,42.0,4947.6,889.98,117.8,2342.076
2020-02-06,80.113,-4992.24,33.0,4992.24,1121.257,151.28,2643.713,180.524,-4704.84,14.0,4704.84,785.82,336.06,2527.34,55.86,-4947.6,42.0,4947.6,889.98,117.8,2346.12
2020-02-07,79.024,-4992.24,33.0,4992.24,1121.257,151.28,2607.777,180.78,-4704.84,14.0,4704.84,785.82,336.06,2530.919,54.108,-4947.6,42.0,4947.6,889.98,117.8,2272.525
2020-02-10,79.399,-4992.24,33.0,4992.24,1121.257,151.28,2620.163,185.509,-4704.84,14.0,4704.84,785.82,336.06,2597.12,54.897,-4947.6,42.0,4947.6,889.98,117.8,2305.684
