date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue
2020-08-17,34.08,-24916.27,104.167,4972.84,0.0,47.739,3550.0,24.988,-34888.842,156.25,4994.808,0.0,31.967,3904.3,4.186,-24986.046,1000.0,4995.506,0.0,4.996,4186.452,13.5,-19961.44,131.579,4985.6,0.0,37.891,1776.316,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-18,32.6,-24916.27,104.167,4972.84,0.0,47.739,3395.833,25.786,-34888.842,156.25,4994.808,0.0,31.967,4029.067,4.234,-24986.046,1000.0,4995.506,0.0,4.996,4233.597,13.3,-19961.44,131.579,4985.6,0.0,37.891,1750.0,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-19,32.18,-24916.27,104.167,4972.84,0.0,47.739,3352.083,25.913,-34888.842,156.25,4994.808,0.0,31.967,4048.847,4.356,-24986.046,1000.0,4995.506,0.0,4.996,4356.173,12.75,-19961.44,131.579,4985.6,0.0,37.891,1677.632,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-20,31.03,-24916.27,104.167,4972.84,0.0,47.739,3232.292,26.137,-34888.842,156.25,4994.808,0.0,31.967,4083.843,4.356,-24986.046,1000.0,4995.506,0.0,4.996,4356.173,12.59,-19961.44,131.579,4985.6,0.0,37.891,1656.579,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-21,30.84,-24916.27,104.167,4972.84,0.0,47.739,3212.5,25.893,-34888.842,156.25,4994.808,0.0,31.967,4045.804,4.328,-24986.046,1000.0,4995.506,0.0,4.996,4327.886,12.43,-19961.44,131.579,4985.6,0.0,37.891,1635.526,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-24,31.28,-24916.27,104.167,4972.84,0.0,47.739,3258.333,26.594,-34888.842,156.25,4994.808,0.0,31.967,4155.356,4.45,-24986.046,1000.0,4995.506,0.0,4.996,4450.463,12.26,-19961.44,131.579,4985.6,0.0,37.891,1613.158,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-25,31.89,-24916.27,104.167,4972.84,0.0,47.739,3321.875,27.159,-34888.842,156.25,4994.808,0.0,31.967,4243.606,4.564,-24986.046,1000.0,4995.506,0.0,4.996,4563.61,12.26,-19961.44,131.579,4985.6,0.0,37.891,1613.158,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-26,31.36,-24916.27,104.167,4972.84,0.0,47.739,3266.667,27.451,-34888.842,156.25,4994.808,0.0,31.967,4289.252,4.564,-24986.046,1000.0,4995.506,0.0,4.996,4563.61,12.64,-19961.44,131.579,4985.6,0.0,37.891,1663.158,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-27,31.08,-24916.27,104.167,4972.84,0.0,47.739,3237.5,27.373,-34888.842,156.25,4994.808,0.0,31.967,4277.08,4.554,-24986.046,1000.0,4995.506,0.0,4.996,4554.181,11.64,-19961.44,131.579,4985.6,0.0,37.891,1531.579,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-28,32.22,-24916.27,104.167,4972.84,0.0,47.739,3356.25,28.006,-34888.842,156.25,4994.808,0.0,31.967,4375.981,4.686,-24986.046,1000.0,4995.506,0.0,4.996,4686.186,11.71,-19961.44,131.579,4985.6,0.0,37.891,1540.789,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-08-31,30.95,-24916.27,104.167,4972.84,0.0,47.739,3223.958,27.325,-34888.842,156.25,4994.808,0.0,31.967,4269.472,4.592,-24986.046,1000.0,4995.506,0.0,4.996,4591.896,11.77,-19961.44,131.579,4985.6,0.0,37.891,1548.684,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-01,31.33,-24916.27,104.167,4972.84,0.0,47.739,3263.542,29.399,-34888.842,156.25,4994.808,0.0,31.967,4593.562,4.799,-24986.046,1000.0,4995.506,0.0,4.996,4799.334,11.53,-19961.44,131.579,4985.6,0.0,37.891,1517.105,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-02,31.71,-24916.27,104.167,4972.84,0.0,47.739,3303.125,29.438,-34888.842,156.25,4994.808,0.0,31.967,4599.649,4.894,-24986.046,1000.0,4995.506,0.0,4.996,4893.623,11.55,-19961.44,131.579,4985.6,0.0,37.891,1519.737,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-03,30.81,-24916.27,104.167,4972.84,0.0,47.739,3209.375,29.009,-34888.842,156.25,4994.808,0.0,31.967,4532.7,4.828,-24986.046,1000.0,4995.506,0.0,4.996,4827.62,11.02,-19961.44,131.579,4985.6,0.0,37.891,1450.0,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-04,31.07,-24916.27,104.167,4972.84,0.0,47.739,3236.458,29.107,-34888.842,156.25,4994.808,0.0,31.967,4547.916,4.799,-24986.046,1000.0,4995.506,0.0,4.996,4799.334,11.14,-19961.44,131.579,4985.6,0.0,37.891,1465.79,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-08,31.07,-24916.27,104.167,4972.84,0.0,47.739,3236.458,28.376,-34888.842,156.25,4994.808,0.0,31.967,4433.8,4.658,-24986.046,1000.0,4995.506,0.0,4.996,4657.899,10.33,-19961.44,131.579,4985.6,0.0,37.891,1359.211,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-09,31.66,-24916.27,104.167,4972.84,0.0,47.739,3297.917,28.815,-34888.842,156.25,4994.808,0.0,31.967,4502.269,4.696,-24986.046,1000.0,4995.506,0.0,4.996,4695.615,10.65,-19961.44,131.579,4985.6,0.0,37.891,1401.316,0.348,-4999.7,5000.0,4999.7,0.0,1.0,1740.0
2020-09-10,31.08,-24916.27,104.167,4972.84,0.0,47.739,3237.5,27.743,-34888.842,156.25,4994.808,0.0,31.967,4334.899,4.63,-24986.046,1000.0,4995.506,0.0,4.996,4629.612,10.5,-19961.44,131.579,4985.6,0.0,37.891,1381.579,0.346,-4999.7,5000.0,4999.7,0.0,1.0,1730.0
2020-09-11,31.25,-24916.27,104.167,4972.84,0.0,47.739,3255.208,27.266,-34888.842,156.25,4994.808,0.0,31.967,4260.343,4.63,-24986.046,1000.0,4995.506,0.0,4.996,4629.612,10.23,-19961.44,131.579,4985.6,0.0,37.891,1346.053,0.346,-4999.7,5000.0,4999.7,0.0,1.0,1730.0
2020-09-14,32.18,-24916.27,104.167,4972.84,0.0,47.739,3352.083,26.974,-34888.842,156.25,4994.808,0.0,31.967,4214.697,4.62,-24986.046,1000.0,4995.506,0.0,4.996,4620.183,10.6,-19961.44,131.579,4985.6,0.0,37.891,1394.737,0.346,-4999.7,5000.0,4999.7,0.0,1.0,1730.0
2020-09-15,32.28,-24916.27,104.167,4972.84,0.0,47.739,3362.5,26.838,-34888.842,156.25,4994.808,0.0,31.967,4193.394,4.554,-24986.046,1000.0,4995.506,0.0,4.996,4554.181,11.39,-19961.44,131.579,4985.6,0.0,37.891,1498.684,0.346,-4999.7,5000.0,4999.7,0.0,1.0,1730.0
2020-09-16,32.13,-24916.27,104.167,4972.84,0.0,47.739,3346.875,27.042,-34888.842,156.25,4994.808,0.0,31.967,4225.347,4.592,-24986.046,1000.0,4995.506,0.0,4.996,4591.896,11.07,-19961.44,131.579,4985.6,0.0,37.891,1456.579,0.346,-4999.7,5000.0,4999.7,0.0,1.0,1730.0
2020-09-17,32.39,-24916.27,104.167,4972.84,0.0,47.739,3373.958,26.643,-34888.842,156.25,4994.808,0.0,31.967,4162.964,4.573,-24986.046,1000.0,4995.506,0.0,4.996,4573.039,11.08,-19961.44,131.579,4985.6,0.0,37.891,1457.895,0.346,-4999.7,5000.0,4999.7,0.0,1.0,1730.0
2020-09-18,31.96,-24916.27,104.167,4972.84,0.0,47.739,3329.167,26.429,-34888.842,156.25,4994.808,0.0,31.967,4129.489,4.545,-24986.046,1000.0,4995.506,0.0,4.996,4544.752,11.15,-19961.44,131.579,4985.6,0.0,37.891,1467.105,0.25,-4999.7,5000.0,4999.7,0.0,1.0,1250.0
2020-09-21,31.86,-24916.27,104.167,4972.84,0.0,47.739,3318.75,26.078,-34888.842,156.25,4994.808,0.0,31.967,4074.714,4.479,-24986.046,1000.0,4995.506,0.0,4.996,4478.749,10.79,-19961.44,131.579,4985.6,0.0,37.891,1419.737,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-09-22,32.14,-24916.27,104.167,4972.84,0.0,47.739,3347.917,25.484,-34888.842,156.25,4994.808,0.0,31.967,3981.899,4.403,-24986.046,1000.0,4995.506,0.0,4.996,4403.317,11.09,-19961.44,131.579,4985.6,0.0,37.891,1459.211,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-09-23,31.38,-24916.27,104.167,4972.84,0.0,47.739,3268.75,25.026,-34888.842,156.25,4994.808,0.0,31.967,3910.386,4.328,-24986.046,1000.0,4995.506,0.0,4.996,4327.886,10.83,-19961.44,131.579,4985.6,0.0,37.891,1425.0,0.05,-4999.7,5000.0,4999.7,0.0,1.0,250.0
2020-09-24,31.73,-24916.27,104.167,4972.84,0.0,47.739,3305.208,25.445,-34888.842,156.25,4994.808,0.0,31.967,3975.813,4.394,-24986.046,1000.0,4995.506,0.0,4.996,4393.888,10.43,-19961.44,131.579,4985.6,0.0,37.891,1372.368,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-09-25,32.67,-24916.27,104.167,4972.84,0.0,47.739,3403.125,25.221,-34888.842,156.25,4994.808,0.0,31.967,3940.817,4.337,-24986.046,1000.0,4995.506,0.0,4.996,4337.315,10.4,-19961.44,131.579,4985.6,0.0,37.891,1368.421,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-09-28,32.73,-24916.27,104.167,4972.84,0.0,47.739,3409.375,25.329,-34888.842,156.25,4994.808,0.0,31.967,3957.603,4.403,-24986.046,1000.0,4995.506,0.0,4.996,4403.317,10.58,-19961.44,131.579,4985.6,0.0,37.891,1392.105,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-09-29,31.78,-24916.27,104.167,4972.84,0.0,47.739,3310.417,24.678,-34888.842,156.25,4994.808,0.0,31.967,3855.968,4.372,-24986.046,1000.0,4995.506,0.0,4.996,4372.021,11.24,-19961.44,131.579,4985.6,0.0,37.891,1478.947,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-09-30,32.12,-24916.27,104.167,4972.84,0.0,47.739,3345.833,25.181,-34888.842,156.25,4994.808,0.0,31.967,3934.503,4.372,-24986.046,1000.0,4995.506,0.0,4.996,4372.021,11.95,-19961.44,131.579,4985.6,0.0,37.891,1572.368,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-01,32.53,-24916.27,104.167,4972.84,0.0,47.739,3388.542,25.289,-34888.842,156.25,4994.808,0.0,31.967,3951.443,4.391,-24986.046,1000.0,4995.506,0.0,4.996,4390.989,11.54,-19961.44,131.579,4985.6,0.0,37.891,1518.421,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-02,32.31,-24916.27,104.167,4972.84,0.0,47.739,3365.625,25.476,-34888.842,156.25,4994.808,0.0,31.967,3980.701,4.363,-24986.046,1000.0,4995.506,0.0,4.996,4362.537,11.31,-19961.44,131.579,4985.6,0.0,37.891,1488.158,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-05,33.83,-24916.27,104.167,4972.84,0.0,47.739,3523.959,25.703,-34888.842,156.25,4994.808,0.0,31.967,4016.119,4.372,-24986.046,1000.0,4995.506,0.0,4.996,4372.021,11.49,-19961.44,131.579,4985.6,0.0,37.891,1511.842,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-06,33.36,-24916.27,104.167,4972.84,0.0,47.739,3475.0,25.506,-34888.842,156.25,4994.808,0.0,31.967,3985.321,4.344,-24986.046,1000.0,4995.506,0.0,4.996,4343.57,12.09,-19961.44,131.579,4985.6,0.0,37.891,1590.789,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-07,34.38,-24916.27,104.167,4972.84,0.0,47.739,3581.25,25.299,-34888.842,156.25,4994.808,0.0,31.967,3952.983,4.372,-24986.046,1000.0,4995.506,0.0,4.996,4372.021,11.84,-19961.44,131.579,4985.6,0.0,37.891,1557.895,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-08,34.2,-24916.27,104.167,4972.84,0.0,47.739,3562.5,25.654,-34888.842,156.25,4994.808,0.0,31.967,4008.42,4.4,-24986.046,1000.0,4995.506,0.0,4.996,4400.473,11.6,-19961.44,131.579,4985.6,0.0,37.891,1526.316,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-09,34.61,-24916.27,104.167,4972.84,0.0,47.739,3605.208,25.95,-34888.842,156.25,4994.808,0.0,31.967,4054.617,4.4,-24986.046,1000.0,4995.506,0.0,4.996,4400.473,12.05,-19961.44,131.579,4985.6,0.0,37.891,1585.526,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-12,35.4,-24916.27,104.167,4972.84,0.0,47.739,3687.5,25.427,-34888.842,156.25,4994.808,0.0,31.967,3973.001,4.334,-24986.046,1000.0,4995.506,0.0,4.996,4334.085,11.88,-19961.44,131.579,4985.6,0.0,37.891,1563.158,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-13,34.76,-24916.27,104.167,4972.84,0.0,47.739,3620.833,24.905,-34888.842,156.25,4994.808,0.0,31.967,3891.386,4.306,-24986.046,1000.0,4995.506,0.0,4.996,4305.635,11.61,-19961.44,131.579,4985.6,0.0,37.891,1527.632,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-14,33.87,-24916.27,104.167,4972.84,0.0,47.739,3528.125,25.299,-34888.842,156.25,4994.808,0.0,31.967,3952.983,4.239,-24986.046,1000.0,4995.506,0.0,4.996,4239.248,11.53,-19961.44,131.579,4985.6,0.0,37.891,1517.105,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-15,34.39,-24916.27,104.167,4972.84,0.0,47.739,3582.292,24.905,-34888.842,156.25,4994.808,0.0,31.967,3891.386,4.344,-24986.046,1000.0,4995.506,0.0,4.996,4343.57,11.62,-19961.44,131.579,4985.6,0.0,37.891,1528.947,0.23,-4999.7,5000.0,4999.7,0.0,1.0,1150.0
2020-10-16,34.61,-24916.27,104.167,4972.84,0.0,47.739,3605.208,25.161,-34888.842,156.25,4994.808,0.0,31.967,3931.424,4.391,-24986.046,1000.0,4995.506,0.0,4.996,4390.989,11.19,-19961.44,131.579,4985.6,0.0,37.891,1472.368,0.05,-4999.7,5000.0,4999.7,0.0,1.0,250.0
2020-10-19,35.12,-24916.27,104.167,4972.84,0.0,47.739,3658.333,25.821,-34888.842,156.25,4994.808,0.0,31.967,4034.598,4.353,-24986.046,1000.0,4995.506,0.0,4.996,4353.054,11.3,-19961.44,131.579,4985.6,0.0,37.891,1486.842,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-20,35.63,-24916.27,104.167,4972.84,0.0,47.739,3711.458,26.541,-34888.842,156.25,4994.808,0.0,31.967,4147.013,4.429,-24986.046,1000.0,4995.506,0.0,4.996,4428.924,11.5,-19961.44,131.579,4985.6,0.0,37.891,1513.158,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-21,36.39,-24916.27,104.167,4972.84,0.0,47.739,3790.625,26.6,-34888.842,156.25,4994.808,0.0,31.967,4156.252,4.514,-24986.046,1000.0,4995.506,0.0,4.996,4514.277,11.8,-19961.44,131.579,4985.6,0.0,37.891,1552.632,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-22,36.96,-24916.27,104.167,4972.84,0.0,47.739,3850.0,25.851,-34888.842,156.25,4994.808,0.0,31.967,4039.218,4.514,-24986.046,1000.0,4995.506,0.0,4.996,4514.277,13.0,-19961.44,131.579,4985.6,0.0,37.891,1710.526,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-23,37.62,-24916.27,104.167,4972.84,0.0,47.739,3918.75,26.294,-34888.842,156.25,4994.808,0.0,31.967,4108.515,4.467,-24986.046,1000.0,4995.506,0.0,4.996,4466.859,12.95,-19961.44,131.579,4985.6,0.0,37.891,1703.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-26,37.14,-24916.27,104.167,4972.84,0.0,47.739,3868.75,26.551,-34888.842,156.25,4994.808,0.0,31.967,4148.553,4.429,-24986.046,1000.0,4995.506,0.0,4.996,4428.924,12.35,-19961.44,131.579,4985.6,0.0,37.891,1625.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-27,36.56,-24916.27,104.167,4972.84,0.0,47.739,3808.333,25.959,-34888.842,156.25,4994.808,0.0,31.967,4056.157,4.363,-24986.046,1000.0,4995.506,0.0,4.996,4362.537,12.23,-19961.44,131.579,4985.6,0.0,37.891,1609.21,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-28,36.13,-24916.27,104.167,4972.84,0.0,47.739,3763.542,24.688,-34888.842,156.25,4994.808,0.0,31.967,3857.507,4.249,-24986.046,1000.0,4995.506,0.0,4.996,4248.732,11.97,-19961.44,131.579,4985.6,0.0,37.891,1575.0,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-29,36.05,-24916.27,104.167,4972.84,0.0,47.739,3755.208,24.412,-34888.842,156.25,4994.808,0.0,31.967,3814.389,4.277,-24986.046,1000.0,4995.506,0.0,4.996,4277.184,11.75,-19961.44,131.579,4985.6,0.0,37.891,1546.053,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-10-30,35.73,-24916.27,104.167,4972.84,0.0,47.739,3721.875,25.122,-34888.842,156.25,4994.808,0.0,31.967,3925.264,4.331,-24986.046,1000.0,4995.506,0.0,4.996,4330.601,12.76,-19961.44,131.579,4985.6,0.0,37.891,1678.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-02,37.31,-24916.27,104.167,4972.84,0.0,47.739,3886.458,25.358,-34888.842,156.25,4994.808,0.0,31.967,3962.222,4.397,-24986.046,1000.0,4995.506,0.0,4.996,4397.371,12.88,-19961.44,131.579,4985.6,0.0,37.891,1694.737,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-03,38.24,-24916.27,104.167,4972.84,0.0,47.739,3983.334,25.89,-34888.842,156.25,4994.808,0.0,31.967,4045.378,4.431,-24986.046,1000.0,4995.506,0.0,4.996,4430.757,13.9,-19961.44,131.579,4985.6,0.0,37.891,1828.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-04,37.02,-24916.27,104.167,4972.84,0.0,47.739,3856.25,25.92,-34888.842,156.25,4994.808,0.0,31.967,4049.998,4.464,-24986.046,1000.0,4995.506,0.0,4.996,4464.143,13.65,-19961.44,131.579,4985.6,0.0,37.891,1796.053,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-05,38.4,-24916.27,104.167,4972.84,0.0,47.739,4000.0,26.61,-34888.842,156.25,4994.808,0.0,31.967,4157.793,4.598,-24986.046,1000.0,4995.506,0.0,4.996,4597.686,13.82,-19961.44,131.579,4985.6,0.0,37.891,1818.421,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-06,38.31,-24916.27,104.167,4972.84,0.0,47.739,3990.625,26.846,-34888.842,156.25,4994.808,0.0,31.967,4194.75,4.598,-24986.046,1000.0,4995.506,0.0,4.996,4597.686,13.73,-19961.44,131.579,4985.6,0.0,37.891,1806.579,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-09,40.21,-24916.27,104.167,4972.84,0.0,47.739,4188.542,28.739,-34888.842,156.25,4994.808,0.0,31.967,4490.415,4.779,-24986.046,1000.0,4995.506,0.0,4.996,4778.923,14.05,-19961.44,131.579,4985.6,0.0,37.891,1848.684,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-10,40.42,-24916.27,104.167,4972.84,0.0,47.739,4210.416,28.857,-34888.842,156.25,4994.808,0.0,31.967,4508.895,4.855,-24986.046,1000.0,4995.506,0.0,4.996,4855.232,13.92,-19961.44,131.579,4985.6,0.0,37.891,1831.579,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-11,42.18,-24916.27,104.167,4972.84,0.0,47.739,4393.75,28.926,-34888.842,156.25,4994.808,0.0,31.967,4519.674,4.884,-24986.046,1000.0,4995.506,0.0,4.996,4883.849,13.73,-19961.44,131.579,4985.6,0.0,37.891,1806.579,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-12,41.2,-24916.27,104.167,4972.84,0.0,47.739,4291.667,28.423,-34888.842,156.25,4994.808,0.0,31.967,4441.138,4.76,-24986.046,1000.0,4995.506,0.0,4.996,4759.845,13.25,-19961.44,131.579,4985.6,0.0,37.891,1743.421,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-13,41.28,-24916.27,104.167,4972.84,0.0,47.739,4300.0,28.798,-34888.842,156.25,4994.808,0.0,31.967,4499.655,4.76,-24986.046,1000.0,4995.506,0.0,4.996,4759.845,13.41,-19961.44,131.579,4985.6,0.0,37.891,1764.474,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-16,41.41,-24916.27,104.167,4972.84,0.0,47.739,4313.542,30.68,-34888.842,156.25,4994.808,0.0,31.967,4793.781,4.846,-24986.046,1000.0,4995.506,0.0,4.996,4845.694,13.08,-19961.44,131.579,4985.6,0.0,37.891,1721.053,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-17,41.99,-24916.27,104.167,4972.84,0.0,47.739,4373.959,29.182,-34888.842,156.25,4994.808,0.0,31.967,4559.712,4.779,-24986.046,1000.0,4995.506,0.0,4.996,4778.923,12.83,-19961.44,131.579,4985.6,0.0,37.891,1688.158,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-18,42.26,-24916.27,104.167,4972.84,0.0,47.739,4402.083,29.803,-34888.842,156.25,4994.808,0.0,31.967,4656.727,4.827,-24986.046,1000.0,4995.506,0.0,4.996,4826.617,12.72,-19961.44,131.579,4985.6,0.0,37.891,1673.684,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-19,41.44,-24916.27,104.167,4972.84,0.0,47.739,4316.667,29.438,-34888.842,156.25,4994.808,0.0,31.967,4599.751,4.827,-24986.046,1000.0,4995.506,0.0,4.996,4826.617,12.09,-19961.44,131.579,4985.6,0.0,37.891,1590.789,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-20,41.4,-24916.27,104.167,4972.84,0.0,47.739,4312.5,29.744,-34888.842,156.25,4994.808,0.0,31.967,4647.488,4.922,-24986.046,1000.0,4995.506,0.0,4.996,4922.004,12.75,-19961.44,131.579,4985.6,0.0,37.891,1677.632,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-23,41.79,-24916.27,104.167,4972.84,0.0,47.739,4353.125,29.951,-34888.842,156.25,4994.808,0.0,31.967,4679.826,5.141,-24986.046,1000.0,4995.506,0.0,4.996,5141.397,11.95,-19961.44,131.579,4985.6,0.0,37.891,1572.368,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-24,42.47,-24916.27,104.167,4972.84,0.0,47.739,4423.958,30.887,-34888.842,156.25,4994.808,0.0,31.967,4826.119,5.342,-24986.046,1000.0,4995.506,0.0,4.996,5341.71,11.61,-19961.44,131.579,4985.6,0.0,37.891,1527.632,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-25,43.39,-24916.27,104.167,4972.84,0.0,47.739,4519.792,30.404,-34888.842,156.25,4994.808,0.0,31.967,4750.663,5.246,-24986.046,1000.0,4995.506,0.0,4.996,5246.322,12.65,-19961.44,131.579,4985.6,0.0,37.891,1664.474,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-27,43.61,-24916.27,104.167,4972.84,0.0,47.739,4542.708,30.345,-34888.842,156.25,4994.808,0.0,31.967,4741.423,5.349,-24986.046,1000.0,4995.506,0.0,4.996,5348.89,12.68,-19961.44,131.579,4985.6,0.0,37.891,1668.421,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-11-30,41.59,-24916.27,104.167,4972.84,0.0,47.739,4332.292,30.01,-34888.842,156.25,4994.808,0.0,31.967,4689.066,5.435,-24986.046,1000.0,4995.506,0.0,4.996,5435.163,12.38,-19961.44,131.579,4985.6,0.0,37.891,1628.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-01,42.04,-24916.27,104.167,4972.84,0.0,47.739,4379.167,31.833,-34888.842,156.25,4994.808,0.0,31.967,4973.952,5.627,-24986.046,1000.0,4995.506,0.0,4.996,5626.879,12.09,-19961.44,131.579,4985.6,0.0,37.891,1590.789,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-02,42.75,-24916.27,104.167,4972.84,0.0,47.739,4453.125,32.464,-34888.842,156.25,4994.808,0.0,31.967,5072.506,5.79,-24986.046,1000.0,4995.506,0.0,4.996,5789.838,12.0,-19961.44,131.579,4985.6,0.0,37.891,1578.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-03,43.2,-24916.27,104.167,4972.84,0.0,47.739,4500.0,32.927,-34888.842,156.25,4994.808,0.0,31.967,5144.883,5.876,-24986.046,1000.0,4995.506,0.0,4.996,5876.111,11.94,-19961.44,131.579,4985.6,0.0,37.891,1571.053,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-04,43.83,-24916.27,104.167,4972.84,0.0,47.739,4565.625,34.711,-34888.842,156.25,4994.808,0.0,31.967,5423.609,6.125,-24986.046,1000.0,4995.506,0.0,4.996,6125.342,12.0,-19961.44,131.579,4985.6,0.0,37.891,1578.947,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-07,43.25,-24916.27,104.167,4972.84,0.0,47.739,4505.208,34.869,-34888.842,156.25,4994.808,0.0,31.967,5448.248,6.145,-24986.046,1000.0,4995.506,0.0,4.996,6144.513,11.98,-19961.44,131.579,4985.6,0.0,37.891,1576.316,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
2020-12-08,42.01,-24916.27,104.167,4972.84,0.0,47.739,4376.041,35.529,-34888.842,156.25,4994.808,0.0,31.967,5551.422,6.145,-24986.046,1000.0,4995.506,0.0,4.996,6144.513,11.82,-19961.44,131.579,4985.6,0.0,37.891,1555.263,0.33,-4999.7,5000.0,4999.7,0.0,1.0,1650.0
