date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2020-06-22,66.76,-4989.16,192.308,4989.16,0.0,25.944,12838.462,22.492,-4996.558,263.158,4996.558,0.0,18.987,5919.017,2.67,-4999.02,2500.0,4999.02,0.0,2.0,6675.0,4.13,-4997.448,1000.0,4997.448,0.0,4.997,4130.23,15.04,-4999.54,2500.0,4999.54,0.0,2.0,37600.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-06-23,67.6,-4989.16,192.308,4989.16,0.0,25.944,13000.0,22.741,-4996.558,263.158,4996.558,0.0,18.987,5984.533,2.6,-4999.02,2500.0,4999.02,0.0,2.0,6500.0,4.282,-4997.448,1000.0,4997.448,0.0,4.997,4281.798,15.02,-4999.54,2500.0,4999.54,0.0,2.0,37550.001,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-24,67.55,-4989.16,192.308,4989.16,0.0,25.944,12990.385,21.857,-4996.558,263.158,4996.558,0.0,18.987,5751.839,2.4,-4999.02,2500.0,4999.02,0.0,2.0,6000.0,4.111,-4997.448,1000.0,4997.448,0.0,4.997,4111.284,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75,11.6,-4998.0,833.333,4998.0,0.0,5.998,9666.667
2020-06-25,67.93,-4989.16,192.308,4989.16,0.0,25.944,13063.462,21.265,-4996.558,263.158,4996.558,0.0,18.987,5595.956,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.282,-4997.448,1000.0,4997.448,0.0,4.997,4281.798,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968,11.7,-4998.0,833.333,4998.0,0.0,5.998,9750.0
2020-06-26,68.33,-4989.16,192.308,4989.16,0.0,25.944,13140.385,20.887,-4996.558,263.158,4996.558,0.0,18.987,5496.553,2.31,-4999.02,2500.0,4999.02,0.0,2.0,5775.0,4.14,-4997.448,1000.0,4997.448,0.0,4.997,4139.703,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62,11.8,-4998.0,833.333,4998.0,0.0,5.998,9833.333
2020-06-29,67.44,-4989.16,192.308,4989.16,0.0,25.944,12969.231,20.192,-4996.558,263.158,4996.558,0.0,18.987,5313.56,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.073,-4997.448,1000.0,4997.448,0.0,4.997,4073.392,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-06-30,68.38,-4989.16,192.308,4989.16,0.0,25.944,13149.999,19.599,-4996.558,263.158,4996.558,0.0,18.987,5157.677,2.28,-4999.02,2500.0,4999.02,0.0,2.0,5700.0,4.13,-4997.448,1000.0,4997.448,0.0,4.997,4130.23,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512,11.9,-4998.0,833.333,4998.0,0.0,5.998,9916.666
2020-07-01,69.95,-4989.16,192.308,4989.16,0.0,25.944,13451.922,19.968,-4996.558,263.158,4996.558,0.0,18.987,5254.822,2.17,-4999.02,2500.0,4999.02,0.0,2.0,5425.0,4.13,-4997.448,1000.0,4997.448,0.0,4.997,4130.23,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-02,72.93,-4989.16,192.308,4989.16,0.0,25.944,14025.0,19.977,-4996.558,263.158,4996.558,0.0,18.987,5257.081,2.13,-4999.02,2500.0,4999.02,0.0,2.0,5325.0,4.263,-4997.448,1000.0,4997.448,0.0,4.997,4262.854,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161,12.0,-4998.0,833.333,4998.0,0.0,5.998,10000.0
2020-07-06,74.15,-4989.16,192.308,4989.16,0.0,25.944,14259.616,20.149,-4996.558,263.158,4996.558,0.0,18.987,5302.264,2.34,-4999.02,2500.0,4999.02,0.0,2.0,5850.0,4.339,-4997.448,1000.0,4997.448,0.0,4.997,4338.637,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473,11.5,-4998.0,833.333,4998.0,0.0,5.998,9583.333
2020-07-07,70.85,-4989.16,192.308,4989.16,0.0,25.944,13625.0,20.089,-4996.558,263.158,4996.558,0.0,18.987,5286.45,2.39,-4999.02,2500.0,4999.02,0.0,2.0,5975.0,4.31,-4997.448,1000.0,4997.448,0.0,4.997,4310.217,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-08,73.09,-4989.16,192.308,4989.16,0.0,25.944,14055.769,20.337,-4996.558,263.158,4996.558,0.0,18.987,5351.966,2.41,-4999.02,2500.0,4999.02,0.0,2.0,6025.0,4.443,-4997.448,1000.0,4997.448,0.0,4.997,4442.84,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216,11.0,-4998.0,833.333,4998.0,0.0,5.998,9166.667
2020-07-09,76.39,-4989.16,192.308,4989.16,0.0,25.944,14690.384,20.157,-4996.558,263.158,4996.558,0.0,18.987,5304.523,2.3,-4999.02,2500.0,4999.02,0.0,2.0,5750.0,4.386,-4997.448,1000.0,4997.448,0.0,4.997,4386.002,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18,10.5,-4998.0,833.333,4998.0,0.0,5.998,8750.0
