date,MAA_adj_close,MAA_cashflow,MAA_cml_units,MAA_cml_cost,MAA_gain_loss,MAA_avg_price,MAA_mktvalue
2020-05-29,110.593,-4920.96,24.0,4920.96,867.84,205.04,2654.24
2020-06-01,111.743,-4920.96,24.0,4920.96,867.84,205.04,2681.841
2020-06-02,111.924,-4920.96,24.0,4920.96,867.84,205.04,2686.175
2020-06-03,116.325,-4920.96,24.0,4920.96,867.84,205.04,2791.788
2020-06-04,112.884,-4920.96,24.0,4920.96,867.84,205.04,2709.214
2020-06-05,118.273,-4920.96,24.0,4920.96,867.84,205.04,2838.55
2020-06-08,120.259,-4920.96,24.0,4920.96,867.84,205.04,2886.224
2020-06-09,118.482,-4920.96,24.0,4920.96,867.84,205.04,2843.568
2020-06-10,115.802,-4920.96,24.0,4920.96,867.84,205.04,2779.242
2020-06-11,109.738,-4920.96,24.0,4920.96,867.84,205.04,2633.711
2020-06-12,113.179,-4920.96,24.0,4920.96,867.84,205.04,2716.285
2020-06-15,112.162,-4920.96,24.0,4920.96,867.84,205.04,2691.878
2020-06-16,115.089,-4920.96,24.0,4920.96,867.84,205.04,2762.135
2020-06-17,112.76,-4920.96,24.0,4920.96,867.84,205.04,2706.249
2020-06-18,111.287,-4920.96,24.0,4920.96,867.84,205.04,2670.892
2020-06-19,108.997,-4920.96,24.0,4920.96,867.84,205.04,2615.919
2020-06-22,108.531,-4920.96,24.0,4920.96,867.84,205.04,2604.742
2020-06-23,107.913,-4920.96,24.0,4920.96,867.84,205.04,2589.915
2020-06-24,105.043,-4920.96,24.0,4920.96,867.84,205.04,2521.026
2020-06-25,105.832,-4920.96,24.0,4920.96,867.84,205.04,2539.959
2020-06-26,104.805,-4920.96,24.0,4920.96,867.84,205.04,2515.324
2020-06-29,105.993,-4920.96,24.0,4920.96,867.84,205.04,2543.837
2020-06-30,108.987,-4920.96,24.0,4920.96,867.84,205.04,2615.691
2020-07-01,111.838,-4920.96,24.0,4920.96,867.84,205.04,2684.122
2020-07-02,111.705,-4920.96,24.0,4920.96,867.84,205.04,2680.929
2020-07-06,110.28,-4920.96,24.0,4920.96,867.84,205.04,2646.713
2020-07-07,108.892,-4920.96,24.0,4920.96,867.84,205.04,2613.41
2020-07-08,108.179,-4920.96,24.0,4920.96,867.84,205.04,2596.302
2020-07-09,106.982,-4920.96,24.0,4920.96,867.84,205.04,2567.56
2020-07-10,107.97,-4920.96,24.0,4920.96,867.84,205.04,2591.283
2020-07-13,106.773,-4920.96,24.0,4920.96,867.84,205.04,2562.542
2020-07-14,108.307,-4920.96,24.0,4920.96,867.84,205.04,2599.367
2020-07-15,107.818,-4920.96,24.0,4920.96,867.84,205.04,2587.629
2020-07-16,107.425,-4920.96,24.0,4920.96,867.84,205.04,2578.193
2020-07-17,108.288,-4920.96,24.0,4920.96,867.84,205.04,2598.906
2020-07-20,105.507,-4920.96,24.0,4920.96,867.84,205.04,2532.161
2020-07-21,104.874,-4920.96,24.0,4920.96,867.84,205.04,2516.971
2020-07-22,107.569,-4920.96,24.0,4920.96,867.84,205.04,2581.645
2020-07-23,107.07,-4920.96,24.0,4920.96,867.84,205.04,2569.677
2020-07-24,106.705,-4920.96,24.0,4920.96,867.84,205.04,2560.931
2020-07-27,105.794,-4920.96,24.0,4920.96,867.84,205.04,2539.066
2020-07-28,108.355,-4920.96,24.0,4920.96,867.84,205.04,2600.517
2020-07-29,109.247,-4920.96,24.0,4920.96,867.84,205.04,2621.922
2020-07-30,112.699,-4920.96,24.0,4920.96,867.84,205.04,2704.777
2020-07-31,114.301,-4920.96,24.0,4920.96,867.84,205.04,2743.213
2020-08-03,112.085,-4920.96,24.0,4920.96,867.84,205.04,2690.047
2020-08-04,112.124,-4920.96,24.0,4920.96,867.84,205.04,2690.968
2020-08-05,111.491,-4920.96,24.0,4920.96,867.84,205.04,2675.778
2020-08-06,111.721,-4920.96,24.0,4920.96,867.84,205.04,2681.302
2020-08-07,111.711,-4920.96,24.0,4920.96,867.84,205.04,2681.071
2020-08-10,112.248,-4920.96,24.0,4920.96,867.84,205.04,2693.96
2020-08-11,111.922,-4920.96,24.0,4920.96,867.84,205.04,2686.135
2020-08-12,112.287,-4920.96,24.0,4920.96,867.84,205.04,2694.881
2020-08-13,110.944,-4920.96,24.0,4920.96,867.84,205.04,2662.659
2020-08-14,110.148,-4920.96,24.0,4920.96,867.84,205.04,2643.556
2020-08-17,111.28,-4920.96,24.0,4920.96,867.84,205.04,2670.714
2020-08-18,111.309,-4920.96,24.0,4920.96,867.84,205.04,2671.405
2020-08-19,108.633,-4920.96,24.0,4920.96,867.84,205.04,2607.192
2020-08-20,110.119,-4920.96,24.0,4920.96,867.84,205.04,2642.866
2020-08-21,110.129,-4920.96,24.0,4920.96,867.84,205.04,2643.096
2020-08-24,110.944,-4920.96,24.0,4920.96,867.84,205.04,2662.659
2020-08-25,111.424,-4920.96,24.0,4920.96,867.84,205.04,2674.167
2020-08-26,108.988,-4920.96,24.0,4920.96,867.84,205.04,2615.708
2020-08-27,111.606,-4920.96,24.0,4920.96,867.84,205.04,2678.54
2020-08-28,112.354,-4920.96,24.0,4920.96,867.84,205.04,2696.492
2020-08-31,112.315,-4920.96,24.0,4920.96,867.84,205.04,2695.571
2020-09-01,111.769,-4920.96,24.0,4920.96,867.84,205.04,2682.453
2020-09-02,113.802,-4920.96,24.0,4920.96,867.84,205.04,2731.245
2020-09-03,112.996,-4920.96,24.0,4920.96,867.84,205.04,2711.912
2020-09-04,113.495,-4920.96,24.0,4920.96,867.84,205.04,2723.88
2020-09-08,110.935,-4920.96,24.0,4920.96,867.84,205.04,2662.429
2020-09-09,111.663,-4920.96,24.0,4920.96,867.84,205.04,2679.921
2020-09-10,111.663,-4920.96,24.0,4920.96,867.84,205.04,2679.921
2020-09-11,111.155,-4920.96,24.0,4920.96,867.84,205.04,2667.723
2020-09-14,114.742,-4920.96,24.0,4920.96,867.84,205.04,2753.8
2020-09-15,113.706,-4920.96,24.0,4920.96,867.84,205.04,2728.944
2020-09-16,113.342,-4920.96,24.0,4920.96,867.84,205.04,2720.198
2020-09-17,112.335,-4920.96,24.0,4920.96,867.84,205.04,2696.032
2020-09-18,110.215,-4920.96,24.0,4920.96,867.84,205.04,2645.168
2020-09-21,108.528,-4920.96,24.0,4920.96,867.84,205.04,2604.66
2020-09-22,110.455,-4920.96,24.0,4920.96,867.84,205.04,2650.922
2020-09-23,108.767,-4920.96,24.0,4920.96,867.84,205.04,2610.414
2020-09-24,107.78,-4920.96,24.0,4920.96,867.84,205.04,2586.708
2020-09-25,110.647,-4920.96,24.0,4920.96,867.84,205.04,2655.524
2020-09-28,112.335,-4920.96,24.0,4920.96,867.84,205.04,2696.032
2020-09-29,110.608,-4920.96,24.0,4920.96,867.84,205.04,2654.604
2020-09-30,111.193,-4920.96,24.0,4920.96,867.84,205.04,2668.643
2020-10-01,115.355,-4920.96,24.0,4920.96,867.84,205.04,2768.53
2020-10-02,118.635,-4920.96,24.0,4920.96,867.84,205.04,2847.243
2020-10-05,119.393,-4920.96,24.0,4920.96,867.84,205.04,2865.425
2020-10-06,118.472,-4920.96,24.0,4920.96,867.84,205.04,2843.331
2020-10-07,117.906,-4920.96,24.0,4920.96,867.84,205.04,2829.751
2020-10-08,119.757,-4920.96,24.0,4920.96,867.84,205.04,2874.171
2020-10-09,118.587,-4920.96,24.0,4920.96,867.84,205.04,2846.092
2020-10-12,119.546,-4920.96,24.0,4920.96,867.84,205.04,2869.108
2020-10-13,119.105,-4920.96,24.0,4920.96,867.84,205.04,2858.521
2020-10-14,118.68,-4920.96,24.0,4920.96,867.84,205.04,2848.312
2020-10-15,118.399,-4920.96,24.0,4920.96,867.84,205.04,2841.583
2020-10-16,115.47,-4920.96,24.0,4920.96,867.84,205.04,2771.28
2020-10-19,113.769,-4920.96,24.0,4920.96,867.84,205.04,2730.444
2020-10-20,114.281,-4920.96,24.0,4920.96,867.84,205.04,2742.741
2020-10-21,113.981,-4920.96,24.0,4920.96,867.84,205.04,2735.549
2020-10-22,114.706,-4920.96,24.0,4920.96,867.84,205.04,2752.95
2020-10-23,114.764,-4920.96,24.0,4920.96,867.84,205.04,2754.342
2020-10-26,113.237,-4920.96,24.0,4920.96,867.84,205.04,2717.683
2020-10-27,111.042,-4920.96,24.0,4920.96,867.84,205.04,2665.014
2020-10-28,108.693,-4920.96,24.0,4920.96,867.84,205.04,2608.632
2020-10-29,109.756,-4920.96,24.0,4920.96,867.84,205.04,2634.155
2020-10-30,112.753,-4920.96,24.0,4920.96,867.84,205.04,2706.082
2020-11-02,115.857,-4920.96,24.0,4920.96,867.84,205.04,2780.561
2020-11-03,119.221,-4920.96,24.0,4920.96,867.84,205.04,2861.305
2020-11-04,118.641,-4920.96,24.0,4920.96,867.84,205.04,2847.384
2020-11-05,119.907,-4920.96,24.0,4920.96,867.84,205.04,2877.779
2020-11-06,118.593,-4920.96,24.0,4920.96,867.84,205.04,2846.224
2020-11-09,121.435,-4920.96,24.0,4920.96,867.84,205.04,2914.438
2020-11-10,125.834,-4920.96,24.0,4920.96,867.84,205.04,3020.009
2020-11-11,126.858,-4920.96,24.0,4920.96,867.84,205.04,3044.603
2020-11-12,124.471,-4920.96,24.0,4920.96,867.84,205.04,2987.293
2020-11-13,127.951,-4920.96,24.0,4920.96,867.84,205.04,3070.822
2020-11-16,127.903,-4920.96,24.0,4920.96,867.84,205.04,3069.662
2020-11-17,126.559,-4920.96,24.0,4920.96,867.84,205.04,3037.41
2020-11-18,121.88,-4920.96,24.0,4920.96,867.84,205.04,2925.111
2020-11-19,121.947,-4920.96,24.0,4920.96,867.84,205.04,2926.735
2020-11-20,121.986,-4920.96,24.0,4920.96,867.84,205.04,2927.663
2020-11-23,119.656,-4920.96,24.0,4920.96,867.84,205.04,2871.746
2020-11-24,121.696,-4920.96,24.0,4920.96,867.84,205.04,2920.703
2020-11-25,120.874,-4920.96,24.0,4920.96,867.84,205.04,2900.981
2020-11-27,119.878,-4920.96,24.0,4920.96,867.84,205.04,2877.082
2020-11-30,121.967,-4920.96,24.0,4920.96,867.84,205.04,2927.2
2020-12-01,120.449,-4920.96,24.0,4920.96,867.84,205.04,2890.772
2020-12-02,119.617,-4920.96,24.0,4920.96,867.84,205.04,2870.818
2020-12-03,119.54,-4920.96,24.0,4920.96,867.84,205.04,2868.962
2020-12-04,120.971,-4920.96,24.0,4920.96,867.84,205.04,2903.301
2020-12-07,121.155,-4920.96,24.0,4920.96,867.84,205.04,2907.709
2020-12-08,119.811,-4920.96,24.0,4920.96,867.84,205.04,2875.458
2020-12-09,118.815,-4920.96,24.0,4920.96,867.84,205.04,2851.56
2020-12-10,116.185,-4920.96,24.0,4920.96,867.84,205.04,2788.45
2020-12-11,117.616,-4920.96,24.0,4920.96,867.84,205.04,2822.789
2020-12-14,117.404,-4920.96,24.0,4920.96,867.84,205.04,2817.685
2020-12-15,119.434,-4920.96,24.0,4920.96,867.84,205.04,2866.41
2020-12-16,119.308,-4920.96,24.0,4920.96,867.84,205.04,2863.393
2020-12-17,121.416,-4920.96,24.0,4920.96,867.84,205.04,2913.974
2020-12-18,119.917,-4920.96,24.0,4920.96,867.84,205.04,2878.011
2020-12-21,120.459,-4920.96,24.0,4920.96,867.84,205.04,2891.004
2020-12-22,121.116,-4920.96,24.0,4920.96,867.84,205.04,2906.781
2020-12-23,118.583,-4920.96,24.0,4920.96,867.84,205.04,2845.992
2020-12-24,120.459,-4920.96,24.0,4920.96,867.84,205.04,2891.004
2020-12-28,120.816,-4920.96,24.0,4920.96,867.84,205.04,2899.589
2020-12-29,120.12,-4920.96,24.0,4920.96,867.84,205.04,2882.883
2020-12-30,120.845,-4920.96,24.0,4920.96,867.84,205.04,2900.285
2020-12-31,122.479,-4920.96,24.0,4920.96,867.84,205.04,2939.497
2021-01-04,118.631,-4920.96,24.0,4920.96,867.84,205.04,2847.152
2021-01-05,118.593,-4920.96,24.0,4920.96,867.84,205.04,2846.224
2021-01-06,120.555,-4920.96,24.0,4920.96,867.84,205.04,2893.324
2021-01-07,120.41,-4920.96,24.0,4920.96,867.84,205.04,2889.844
2021-01-08,121.106,-4920.96,24.0,4920.96,867.84,205.04,2906.549
2021-01-11,120.081,-4920.96,24.0,4920.96,867.84,205.04,2881.955
2021-01-12,120.546,-4920.96,24.0,4920.96,867.84,205.04,2893.092
2021-01-13,122.218,-4920.96,24.0,4920.96,867.84,205.04,2933.232
2021-01-14,125.732,-4920.96,24.0,4920.96,867.84,205.04,3017.56
2021-01-15,128.665,-4920.96,24.0,4920.96,867.84,205.04,3087.97
2021-01-19,127.301,-4920.96,24.0,4920.96,867.84,205.04,3055.221
2021-01-20,129.786,-4920.96,24.0,4920.96,867.84,205.04,3114.871
2021-01-21,130.069,-4920.96,24.0,4920.96,867.84,205.04,3121.654
2021-01-22,130.78,-4920.96,24.0,4920.96,867.84,205.04,3138.73
2021-01-25,130.469,-4920.96,24.0,4920.96,867.84,205.04,3131.245
2021-01-26,131.472,-4920.96,24.0,4920.96,867.84,205.04,3155.339
2021-01-27,128.393,-4920.96,24.0,4920.96,867.84,205.04,3081.42
2021-01-28,129.426,-4920.96,24.0,4920.96,867.84,205.04,3106.215
2021-01-29,129.387,-4920.96,24.0,4920.96,867.84,205.04,3105.28
2021-02-01,131.56,-4920.96,24.0,4920.96,867.84,205.04,3157.444
2021-02-02,132.145,-4920.96,24.0,4920.96,867.84,205.04,3171.479
2021-02-03,131.297,-4920.96,24.0,4920.96,867.84,205.04,3151.128
2021-02-04,131.424,-4920.96,24.0,4920.96,867.84,205.04,3154.169
2021-02-05,131.307,-4920.96,24.0,4920.96,867.84,205.04,3151.362
2021-02-08,132.057,-4920.96,24.0,4920.96,867.84,205.04,3169.374
2021-02-09,132.116,-4920.96,24.0,4920.96,867.84,205.04,3170.778
2021-02-10,132.847,-4920.96,24.0,4920.96,867.84,205.04,3188.321
2021-02-11,134.474,-4920.96,24.0,4920.96,867.84,205.04,3227.386
2021-02-12,134.64,-4920.96,24.0,4920.96,867.84,205.04,3231.362
2021-02-16,134.932,-4920.96,24.0,4920.96,867.84,205.04,3238.38
2021-02-17,134.231,-4920.96,24.0,4920.96,867.84,205.04,3221.538
2021-02-18,133.773,-4920.96,24.0,4920.96,867.84,205.04,3210.543
2021-02-19,134.085,-4920.96,24.0,4920.96,867.84,205.04,3218.029
2021-02-22,135.176,-4920.96,24.0,4920.96,867.84,205.04,3244.228
2021-02-23,138.695,-4920.96,24.0,4920.96,867.84,205.04,3328.673
2021-02-24,136.95,-4920.96,24.0,4920.96,867.84,205.04,3286.801
2021-02-25,134.416,-4920.96,24.0,4920.96,867.84,205.04,3225.982
2021-02-26,131.316,-4920.96,24.0,4920.96,867.84,205.04,3151.596
2021-03-01,132.106,-4920.96,24.0,4920.96,867.84,205.04,3170.543
2021-03-02,131.872,-4920.96,24.0,4920.96,867.84,205.04,3164.929
2021-03-03,131.19,-4920.96,24.0,4920.96,867.84,205.04,3148.555
2021-03-04,129.338,-4920.96,24.0,4920.96,867.84,205.04,3104.11
2021-03-05,130.517,-4920.96,24.0,4920.96,867.84,205.04,3132.414
2021-03-08,130.829,-4920.96,24.0,4920.96,867.84,205.04,3139.9
2021-03-09,131.316,-4920.96,24.0,4920.96,867.84,205.04,3151.596
2021-03-10,131.414,-4920.96,24.0,4920.96,867.84,205.04,3153.935
2021-03-11,133.09,-4920.96,24.0,4920.96,867.84,205.04,3194.169
2021-03-12,139.272,-4920.96,24.0,4920.96,867.84,205.04,3342.517
2021-03-15,142.415,-4920.96,24.0,4920.96,867.84,205.04,3417.958
2021-03-16,141.826,-4920.96,24.0,4920.96,867.84,205.04,3403.813
2021-03-17,142.896,-4920.96,24.0,4920.96,867.84,205.04,3429.51
2021-03-18,143.82,-4920.96,24.0,4920.96,867.84,205.04,3451.671
2021-03-19,139.016,-4920.96,24.0,4920.96,867.84,205.04,3336.387
2021-03-22,140.234,-4920.96,24.0,4920.96,867.84,205.04,3365.621
2021-03-23,142.189,-4920.96,24.0,4920.96,867.84,205.04,3412.536
2021-03-24,141.776,-4920.96,24.0,4920.96,867.84,205.04,3402.635
2021-03-25,143.27,-4920.96,24.0,4920.96,867.84,205.04,3438.469
2021-03-26,145.961,-4920.96,24.0,4920.96,867.84,205.04,3503.065
2021-03-29,144.881,-4920.96,24.0,4920.96,867.84,205.04,3477.133
2021-03-30,144.733,-4920.96,24.0,4920.96,867.84,205.04,3473.596
2021-03-31,141.806,-4920.96,24.0,4920.96,867.84,205.04,3403.342
2021-04-01,144.046,-4920.96,24.0,4920.96,867.84,205.04,3457.094
2021-04-05,143.987,-4920.96,24.0,4920.96,867.84,205.04,3455.679
2021-04-06,144.635,-4920.96,24.0,4920.96,867.84,205.04,3471.239
2021-04-07,145.676,-4920.96,24.0,4920.96,867.84,205.04,3496.229
2021-04-08,143.829,-4920.96,24.0,4920.96,867.84,205.04,3451.907
2021-04-09,144.252,-4920.96,24.0,4920.96,867.84,205.04,3462.044
2021-04-12,144.704,-4920.96,24.0,4920.96,867.84,205.04,3472.889
2021-04-13,145.961,-4920.96,24.0,4920.96,867.84,205.04,3503.065
2021-04-14,145.946,-4920.96,24.0,4920.96,867.84,205.04,3502.709
2021-04-15,147.915,-4920.96,24.0,4920.96,867.84,205.04,3549.95
2021-04-16,149.379,-4920.96,24.0,4920.96,867.84,205.04,3585.084
2021-04-19,150.17,-4920.96,24.0,4920.96,867.84,205.04,3604.076
2021-04-20,153.009,-4920.96,24.0,4920.96,867.84,205.04,3672.207
2021-04-21,154.72,-4920.96,24.0,4920.96,867.84,205.04,3713.276
2021-04-22,153.83,-4920.96,24.0,4920.96,867.84,205.04,3691.91
2021-04-23,153.503,-4920.96,24.0,4920.96,867.84,205.04,3684.076
2021-04-26,153.543,-4920.96,24.0,4920.96,867.84,205.04,3685.026
2021-04-27,153.503,-4920.96,24.0,4920.96,867.84,205.04,3684.076
2021-04-28,152.346,-4920.96,24.0,4920.96,867.84,205.04,3656.302
2021-04-29,153.79,-4920.96,24.0,4920.96,867.84,205.04,3690.961
2021-04-30,155.62,-4920.96,24.0,4920.96,867.84,205.04,3734.878
2021-05-03,154.868,-4920.96,24.0,4920.96,867.84,205.04,3716.837
2021-05-04,154.72,-4920.96,24.0,4920.96,867.84,205.04,3713.276
2021-05-05,151.08,-4920.96,24.0,4920.96,867.84,205.04,3625.916
2021-05-06,154.344,-4920.96,24.0,4920.96,867.84,205.04,3704.254
2021-05-07,155.323,-4920.96,24.0,4920.96,867.84,205.04,3727.756
2021-05-10,157.648,-4920.96,24.0,4920.96,867.84,205.04,3783.544
2021-05-11,155.976,-4920.96,24.0,4920.96,867.84,205.04,3743.424
2021-05-12,152.85,-4920.96,24.0,4920.96,867.84,205.04,3668.409
2021-05-13,154.334,-4920.96,24.0,4920.96,867.84,205.04,3704.017
2021-05-14,155.046,-4920.96,24.0,4920.96,867.84,205.04,3721.109
2021-05-17,155.481,-4920.96,24.0,4920.96,867.84,205.04,3731.555
2021-05-18,155.659,-4920.96,24.0,4920.96,867.84,205.04,3735.828
2021-05-19,153.978,-4920.96,24.0,4920.96,867.84,205.04,3695.471
2021-05-20,156.233,-4920.96,24.0,4920.96,867.84,205.04,3749.596
2021-05-21,155.343,-4920.96,24.0,4920.96,867.84,205.04,3728.231
2021-05-24,157.648,-4920.96,24.0,4920.96,867.84,205.04,3783.544
2021-05-25,157.816,-4920.96,24.0,4920.96,867.84,205.04,3787.579
2021-05-26,158.271,-4920.96,24.0,4920.96,867.84,205.04,3798.499
2021-05-27,156.659,-4920.96,24.0,4920.96,867.84,205.04,3759.804
2021-05-28,158.953,-4920.96,24.0,4920.96,867.84,205.04,3814.879
2021-06-01,161.129,-4920.96,24.0,4920.96,867.84,205.04,3867.105
2021-06-02,163.939,-4920.96,24.0,4920.96,867.84,205.04,3934.525
2021-06-03,161.99,-4920.96,24.0,4920.96,867.84,205.04,3887.758
2021-06-04,163.731,-4920.96,24.0,4920.96,867.84,205.04,3929.539
2021-06-07,164.314,-4920.96,24.0,4920.96,867.84,205.04,3943.545
2021-06-08,165.59,-4920.96,24.0,4920.96,867.84,205.04,3974.169
2021-06-09,166.856,-4920.96,24.0,4920.96,867.84,205.04,4004.555
2021-06-10,169.666,-4920.96,24.0,4920.96,867.84,205.04,4071.974
2021-06-11,169.685,-4920.96,24.0,4920.96,867.84,205.04,4072.449
2021-06-14,169.725,-4920.96,24.0,4920.96,867.84,205.04,4073.398
2021-06-15,169.013,-4920.96,24.0,4920.96,867.84,205.04,4056.306
2021-06-16,167.826,-4920.96,24.0,4920.96,867.84,205.04,4027.819
2021-06-17,167.984,-4920.96,24.0,4920.96,867.84,205.04,4031.617
2021-06-18,166.016,-4920.96,24.0,4920.96,867.84,205.04,3984.376
2021-06-21,169.122,-4920.96,24.0,4920.96,867.84,205.04,4058.917
2021-06-22,167.668,-4920.96,24.0,4920.96,867.84,205.04,4024.021
2021-06-23,167.598,-4920.96,24.0,4920.96,867.84,205.04,4022.359
2021-06-24,167.747,-4920.96,24.0,4920.96,867.84,205.04,4025.92
2021-06-25,168.301,-4920.96,24.0,4920.96,867.84,205.04,4039.214
2021-06-28,168.241,-4920.96,24.0,4920.96,867.84,205.04,4037.789
2021-06-29,168.004,-4920.96,24.0,4920.96,867.84,205.04,4032.092
2021-06-30,166.589,-4920.96,24.0,4920.96,867.84,205.04,3998.145
2021-07-01,167.588,-4920.96,24.0,4920.96,867.84,205.04,4022.121
2021-07-02,169.092,-4920.96,24.0,4920.96,867.84,205.04,4058.205
2021-07-06,172.079,-4920.96,24.0,4920.96,867.84,205.04,4129.898
2021-07-07,174.196,-4920.96,24.0,4920.96,867.84,205.04,4180.699
2021-07-08,175.818,-4920.96,24.0,4920.96,867.84,205.04,4219.631
2021-07-09,178.736,-4920.96,24.0,4920.96,867.84,205.04,4289.662
2021-07-12,180.526,-4920.96,24.0,4920.96,867.84,205.04,4332.63
2021-07-13,178.686,-4920.96,24.0,4920.96,867.84,205.04,4288.475
2021-07-14,181.457,-4920.96,24.0,4920.96,867.84,205.04,4354.965
2021-07-15,182.601,-4920.96,24.0,4920.96,867.84,205.04,4382.421
2021-07-16,183.755,-4920.96,24.0,4920.96,867.84,205.04,4410.116
2021-07-19,182.034,-4920.96,24.0,4920.96,867.84,205.04,4368.813
2021-07-20,185.655,-4920.96,24.0,4920.96,867.84,205.04,4455.716
2021-07-21,184.789,-4920.96,24.0,4920.96,867.84,205.04,4434.945
2021-07-22,184.372,-4920.96,24.0,4920.96,867.84,205.04,4424.918
2021-07-23,186.62,-4920.96,24.0,4920.96,867.84,205.04,4478.875
2021-07-26,185.824,-4920.96,24.0,4920.96,867.84,205.04,4459.775
2021-07-27,187.227,-4920.96,24.0,4920.96,867.84,205.04,4493.438
2021-07-28,186.709,-4920.96,24.0,4920.96,867.84,205.04,4481.023
2021-07-29,192.002,-4920.96,24.0,4920.96,867.84,205.04,4608.036
2021-07-30,192.091,-4920.96,24.0,4920.96,867.84,205.04,4610.185
2021-08-02,194.13,-4920.96,24.0,4920.96,867.84,205.04,4659.128
2021-08-03,190.45,-4920.96,24.0,4920.96,867.84,205.04,4570.792
2021-08-04,189.266,-4920.96,24.0,4920.96,867.84,205.04,4542.381
2021-08-05,190.48,-4920.96,24.0,4920.96,867.84,205.04,4571.508
2021-08-06,190.072,-4920.96,24.0,4920.96,867.84,205.04,4561.72
2021-08-09,188.828,-4920.96,24.0,4920.96,867.84,205.04,4531.876
2021-08-10,184.173,-4920.96,24.0,4920.96,867.84,205.04,4420.143
2021-08-11,185.177,-4920.96,24.0,4920.96,867.84,205.04,4444.256
2021-08-12,185.396,-4920.96,24.0,4920.96,867.84,205.04,4449.509
2021-08-13,187.326,-4920.96,24.0,4920.96,867.84,205.04,4495.826
2021-08-16,188.56,-4920.96,24.0,4920.96,867.84,205.04,4525.43
2021-08-17,188.241,-4920.96,24.0,4920.96,867.84,205.04,4517.79
2021-08-18,185.724,-4920.96,24.0,4920.96,867.84,205.04,4457.387
2021-08-19,187.306,-4920.96,24.0,4920.96,867.84,205.04,4495.348
2021-08-20,189.286,-4920.96,24.0,4920.96,867.84,205.04,4542.858
2021-08-23,187.575,-4920.96,24.0,4920.96,867.84,205.04,4501.794
2021-08-24,185.297,-4920.96,24.0,4920.96,867.84,205.04,4447.122
2021-08-25,186.62,-4920.96,24.0,4920.96,867.84,205.04,4478.875
2021-08-26,187.993,-4920.96,24.0,4920.96,867.84,205.04,4511.822
2021-08-27,188.221,-4920.96,24.0,4920.96,867.84,205.04,4517.313
2021-08-30,191.624,-4920.96,24.0,4920.96,867.84,205.04,4598.964
2021-08-31,191.365,-4920.96,24.0,4920.96,867.84,205.04,4592.756
2021-09-01,195.155,-4920.96,24.0,4920.96,867.84,205.04,4683.719
2021-09-02,195.254,-4920.96,24.0,4920.96,867.84,205.04,4686.106
2021-09-03,195.115,-4920.96,24.0,4920.96,867.84,205.04,4682.764
2021-09-07,191.415,-4920.96,24.0,4920.96,867.84,205.04,4593.95
2021-09-08,194.439,-4920.96,24.0,4920.96,867.84,205.04,4666.529
2021-09-09,190.858,-4920.96,24.0,4920.96,867.84,205.04,4580.58
2021-09-10,188.5,-4920.96,24.0,4920.96,867.84,205.04,4523.998
2021-09-13,189.117,-4920.96,24.0,4920.96,867.84,205.04,4538.8
2021-09-14,190.579,-4920.96,24.0,4920.96,867.84,205.04,4573.896
2021-09-15,190.151,-4920.96,24.0,4920.96,867.84,205.04,4563.63
2021-09-16,190.35,-4920.96,24.0,4920.96,867.84,205.04,4568.405
2021-09-17,186.5,-4920.96,24.0,4920.96,867.84,205.04,4476.01
2021-09-20,187.117,-4920.96,24.0,4920.96,867.84,205.04,4490.812
2021-09-21,187.028,-4920.96,24.0,4920.96,867.84,205.04,4488.663
2021-09-22,189.286,-4920.96,24.0,4920.96,867.84,205.04,4542.858
2021-09-23,190.221,-4920.96,24.0,4920.96,867.84,205.04,4565.301
2021-09-24,188.291,-4920.96,24.0,4920.96,867.84,205.04,4518.984
2021-09-27,185.128,-4920.96,24.0,4920.96,867.84,205.04,4443.063
2021-09-28,185.615,-4920.96,24.0,4920.96,867.84,205.04,4454.761
2021-09-29,188.957,-4920.96,24.0,4920.96,867.84,205.04,4534.98
2021-09-30,185.774,-4920.96,24.0,4920.96,867.84,205.04,4458.581
2021-10-01,188.231,-4920.96,24.0,4920.96,867.84,205.04,4517.551
2021-10-04,189.584,-4920.96,24.0,4920.96,867.84,205.04,4550.021
2021-10-05,188.679,-4920.96,24.0,4920.96,867.84,205.04,4528.295
2021-10-06,191.096,-4920.96,24.0,4920.96,867.84,205.04,4586.31
2021-10-07,190.838,-4920.96,24.0,4920.96,867.84,205.04,4580.103
2021-10-08,190.181,-4920.96,24.0,4920.96,867.84,205.04,4564.345
2021-10-11,190.062,-4920.96,24.0,4920.96,867.84,205.04,4561.481
2021-10-12,192.529,-4920.96,24.0,4920.96,867.84,205.04,4620.69
2021-10-13,195.145,-4920.96,24.0,4920.96,867.84,205.04,4683.48
2021-10-14,198.7,-4920.96,24.0,4920.96,867.84,205.04,4768.8
2021-10-15,197.56,-4920.96,24.0,4920.96,867.84,205.04,4741.44
2021-10-18,198.56,-4920.96,24.0,4920.96,867.84,205.04,4765.44
2021-10-19,197.21,-4920.96,24.0,4920.96,867.84,205.04,4733.04
2021-10-20,199.65,-4920.96,24.0,4920.96,867.84,205.04,4791.6
2021-10-21,199.6,-4920.96,24.0,4920.96,867.84,205.04,4790.4
2021-10-22,201.82,-4920.96,24.0,4920.96,867.84,205.04,4843.68
2021-10-25,201.28,-4920.96,24.0,4920.96,867.84,205.04,4830.72
2021-10-26,202.68,-4920.96,24.0,4920.96,867.84,205.04,4864.32
