date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,QCOM_adj_close,QCOM_cashflow,QCOM_cml_units,QCOM_cml_cost,QCOM_gain_loss,QCOM_avg_price,QCOM_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue,ASX_adj_close,ASX_cashflow,ASX_cml_units,ASX_cml_cost,ASX_gain_loss,ASX_avg_price,ASX_mktvalue,TTD_adj_close,TTD_cashflow,TTD_cml_units,TTD_cml_cost,TTD_gain_loss,TTD_avg_price,TTD_mktvalue,VRNS_adj_close,VRNS_cashflow,VRNS_cml_units,VRNS_cml_cost,VRNS_gain_loss,VRNS_avg_price,VRNS_mktvalue,FIVN_adj_close,FIVN_cashflow,FIVN_cml_units,FIVN_cml_cost,FIVN_gain_loss,FIVN_avg_price,FIVN_mktvalue,VHC_adj_close,VHC_cashflow,VHC_cml_units,VHC_cml_cost,VHC_gain_loss,VHC_avg_price,VHC_mktvalue
2019-07-19,49.568,-4992.24,33.0,4992.24,1121.257,151.28,1635.76,133.41,-4704.84,14.0,4704.84,785.82,336.06,1867.735,70.958,-4890.9,30.0,4890.9,939.6,163.03,2128.731,41.606,-4947.6,42.0,4947.6,889.98,117.8,1747.449,4.135,-4995.25,689.0,4995.25,1247.09,7.25,2848.905,23.531,-4935.6,72.0,4935.6,1034.784,68.55,1694.232,22.75,-4978.4,80.0,4978.4,661.6,62.23,1820.0,47.47,-4882.02,33.0,4882.02,721.38,147.94,1566.51,6.013,-4996.56,1146.0,4996.56,1604.4,4.36,6890.72
2019-07-22,50.701,-4992.24,33.0,4992.24,1121.257,151.28,1673.143,135.177,-4704.84,14.0,4704.84,785.82,336.06,1892.48,71.856,-4890.9,30.0,4890.9,939.6,163.03,2155.694,42.337,-4947.6,42.0,4947.6,889.98,117.8,1778.148,4.21,-4995.25,689.0,4995.25,1247.09,7.25,2900.703,24.903,-4935.6,72.0,4935.6,1034.784,68.55,1793.016,23.0,-4978.4,80.0,4978.4,661.6,62.23,1840.0,48.17,-4882.02,33.0,4882.02,721.38,147.94,1589.61,6.219,-4996.56,1146.0,4996.56,1604.4,4.36,7126.637
2019-07-23,51.098,-4992.24,33.0,4992.24,1121.257,151.28,1686.224,136.017,-4704.84,14.0,4704.84,785.82,336.06,1904.236,70.125,-4890.9,30.0,4890.9,939.6,163.03,2103.753,42.166,-4947.6,42.0,4947.6,889.98,117.8,1770.972,4.257,-4995.25,689.0,4995.25,1247.09,7.25,2933.077,24.543,-4935.6,72.0,4935.6,1034.784,68.55,1767.096,23.0,-4978.4,80.0,4978.4,661.6,62.23,1840.0,48.34,-4882.02,33.0,4882.02,721.38,147.94,1595.22,6.004,-4996.56,1146.0,4996.56,1604.4,4.36,6880.891
2019-07-24,51.056,-4992.24,33.0,4992.24,1121.257,151.28,1684.851,137.413,-4704.84,14.0,4704.84,785.82,336.06,1923.787,71.781,-4890.9,30.0,4890.9,939.6,163.03,2153.424,42.28,-4947.6,42.0,4947.6,889.98,117.8,1775.756,4.248,-4995.25,689.0,4995.25,1247.09,7.25,2926.602,24.838,-4935.6,72.0,4935.6,1034.784,68.55,1788.336,23.503,-4978.4,80.0,4978.4,661.6,62.23,1880.267,48.46,-4882.02,33.0,4882.02,721.38,147.94,1599.18,6.176,-4996.56,1146.0,4996.56,1604.4,4.36,7077.487
2019-07-25,50.652,-4992.24,33.0,4992.24,1121.257,151.28,1671.529,136.896,-4704.84,14.0,4704.84,785.82,336.06,1916.541,71.289,-4890.9,30.0,4890.9,939.6,163.03,2138.664,41.407,-4947.6,42.0,4947.6,889.98,117.8,1739.077,4.172,-4995.25,689.0,4995.25,1247.09,7.25,2874.804,25.522,-4935.6,72.0,4935.6,1034.784,68.55,1837.584,23.46,-4978.4,80.0,4978.4,661.6,62.23,1876.8,47.89,-4882.02,33.0,4882.02,721.38,147.94,1580.37,6.099,-4996.56,1146.0,4996.56,1604.4,4.36,6989.019
2019-07-26,50.829,-4992.24,33.0,4992.24,1121.257,151.28,1677.342,138.019,-4704.84,14.0,4704.84,785.82,336.06,1932.263,71.166,-4890.9,30.0,4890.9,939.6,163.03,2134.975,41.255,-4947.6,42.0,4947.6,889.98,117.8,1732.698,4.116,-4995.25,689.0,4995.25,1247.09,7.25,2835.955,27.855,-4935.6,72.0,4935.6,1034.784,68.55,2005.56,23.737,-4978.4,80.0,4978.4,661.6,62.23,1898.933,48.1,-4882.02,33.0,4882.02,721.38,147.94,1587.3,6.322,-4996.56,1146.0,4996.56,1604.4,4.36,7244.595
2019-07-29,51.303,-4992.24,33.0,4992.24,1121.257,151.28,1693.006,137.716,-4704.84,14.0,4704.84,785.82,336.06,1928.024,70.929,-4890.9,30.0,4890.9,939.6,163.03,2127.879,41.71,-4947.6,42.0,4947.6,889.98,117.8,1751.834,4.182,-4995.25,689.0,4995.25,1247.09,7.25,2881.279,26.036,-4935.6,72.0,4935.6,1034.784,68.55,1874.592,23.127,-4978.4,80.0,4978.4,661.6,62.23,1850.133,47.91,-4882.02,33.0,4882.02,721.38,147.94,1581.03,6.339,-4996.56,1146.0,4996.56,1604.4,4.36,7264.254
2019-07-30,51.083,-4992.24,33.0,4992.24,1121.257,151.28,1685.739,137.052,-4704.84,14.0,4704.84,785.82,336.06,1918.728,70.778,-4890.9,30.0,4890.9,939.6,163.03,2123.338,40.922,-4947.6,42.0,4947.6,889.98,117.8,1718.744,4.107,-4995.25,689.0,4995.25,1247.09,7.25,2829.48,26.513,-4935.6,72.0,4935.6,1034.784,68.55,1908.936,23.763,-4978.4,80.0,4978.4,661.6,62.23,1901.067,49.38,-4882.02,33.0,4882.02,721.38,147.94,1629.54,6.382,-4996.56,1146.0,4996.56,1604.4,4.36,7313.404
2019-07-31,52.125,-4992.24,33.0,4992.24,1121.257,151.28,1720.135,133.068,-4704.84,14.0,4704.84,785.82,336.06,1862.95,69.217,-4890.9,30.0,4890.9,939.6,163.03,2076.506,40.467,-4947.6,42.0,4947.6,889.98,117.8,1699.606,4.116,-4995.25,689.0,4995.25,1247.09,7.25,2835.955,26.331,-4935.6,72.0,4935.6,1034.784,68.55,1895.832,23.97,-4978.4,80.0,4978.4,661.6,62.23,1917.6,49.37,-4882.02,33.0,4882.02,721.38,147.94,1629.21,6.27,-4996.56,1146.0,4996.56,1604.4,4.36,7185.616
2019-08-01,50.997,-4992.24,33.0,4992.24,1121.257,151.28,1682.913,134.816,-4704.84,14.0,4704.84,785.82,336.06,1887.422,67.362,-4890.9,30.0,4890.9,939.6,163.03,2020.875,39.745,-4947.6,42.0,4947.6,889.98,117.8,1669.306,4.125,-4995.25,689.0,4995.25,1247.09,7.25,2842.43,26.464,-4935.6,72.0,4935.6,1034.784,68.55,1905.408,24.207,-4978.4,80.0,4978.4,661.6,62.23,1936.533,57.58,-4882.02,33.0,4882.02,721.38,147.94,1900.14,5.464,-4996.56,1146.0,4996.56,1604.4,4.36,6261.61
2019-08-02,49.918,-4992.24,33.0,4992.24,1121.257,151.28,1647.306,133.683,-4704.84,14.0,4704.84,785.82,336.06,1871.563,67.315,-4890.9,30.0,4890.9,939.6,163.03,2019.456,39.537,-4947.6,42.0,4947.6,889.98,117.8,1660.535,4.022,-4995.25,689.0,4995.25,1247.09,7.25,2771.207,26.098,-4935.6,72.0,4935.6,1034.784,68.55,1879.056,23.707,-4978.4,80.0,4978.4,661.6,62.23,1896.533,58.03,-4882.02,33.0,4882.02,721.38,147.94,1914.99,5.215,-4996.56,1146.0,4996.56,1604.4,4.36,5976.545
2019-08-05,47.305,-4992.24,33.0,4992.24,1121.257,151.28,1561.073,129.103,-4704.84,14.0,4704.84,785.82,336.06,1807.446,65.092,-4890.9,30.0,4890.9,939.6,163.03,1952.756,37.847,-4947.6,42.0,4947.6,889.98,117.8,1589.568,3.994,-4995.25,689.0,4995.25,1247.09,7.25,2751.783,24.978,-4935.6,72.0,4935.6,1034.784,68.55,1798.416,22.84,-4978.4,80.0,4978.4,661.6,62.23,1827.2,55.5,-4882.02,33.0,4882.02,721.38,147.94,1831.5,4.761,-4996.56,1146.0,4996.56,1604.4,4.36,5455.564
2019-08-06,48.201,-4992.24,33.0,4992.24,1121.257,151.28,1590.625,131.525,-4704.84,14.0,4704.84,785.82,336.06,1841.35,64.496,-4890.9,30.0,4890.9,939.6,163.03,1934.874,39.166,-4947.6,42.0,4947.6,889.98,117.8,1644.986,4.069,-4995.25,689.0,4995.25,1247.09,7.25,2803.581,25.187,-4935.6,72.0,4935.6,1034.784,68.55,1813.464,22.607,-4978.4,80.0,4978.4,661.6,62.23,1808.533,56.45,-4882.02,33.0,4882.02,721.38,147.94,1862.85,4.675,-4996.56,1146.0,4996.56,1604.4,4.36,5357.264
2019-08-07,48.7,-4992.24,33.0,4992.24,1121.257,151.28,1607.096,132.101,-4704.84,14.0,4704.84,785.82,336.06,1849.416,65.66,-4890.9,30.0,4890.9,939.6,163.03,1969.785,39.166,-4947.6,42.0,4947.6,889.98,117.8,1644.986,4.097,-4995.25,689.0,4995.25,1247.09,7.25,2823.006,25.723,-4935.6,72.0,4935.6,1034.784,68.55,1852.056,22.68,-4978.4,80.0,4978.4,661.6,62.23,1814.4,58.05,-4882.02,33.0,4882.02,721.38,147.94,1915.65,4.632,-4996.56,1146.0,4996.56,1604.4,4.36,5308.116
2019-08-08,49.774,-4992.24,33.0,4992.24,1121.257,151.28,1642.542,135.626,-4704.84,14.0,4704.84,785.82,336.06,1898.768,67.419,-4890.9,30.0,4890.9,939.6,163.03,2022.578,39.774,-4947.6,42.0,4947.6,889.98,117.8,1670.502,4.144,-4995.25,689.0,4995.25,1247.09,7.25,2855.38,27.367,-4935.6,72.0,4935.6,1034.784,68.55,1970.424,23.357,-4978.4,80.0,4978.4,661.6,62.23,1868.533,62.0,-4882.02,33.0,4882.02,721.38,147.94,2046.0,4.469,-4996.56,1146.0,4996.56,1604.4,4.36,5121.349
2019-08-09,49.364,-4992.24,33.0,4992.24,1121.257,151.28,1629.007,134.474,-4704.84,14.0,4704.84,785.82,336.06,1882.637,67.646,-4890.9,30.0,4890.9,939.6,163.03,2029.39,39.309,-4947.6,42.0,4947.6,889.98,117.8,1650.967,4.041,-4995.25,689.0,4995.25,1247.09,7.25,2784.157,27.194,-4935.6,72.0,4935.6,1034.784,68.55,1957.968,23.347,-4978.4,80.0,4978.4,661.6,62.23,1867.733,61.81,-4882.02,33.0,4882.02,721.38,147.94,2039.73,4.297,-4996.56,1146.0,4996.56,1604.4,4.36,4924.752
2019-08-12,49.239,-4992.24,33.0,4992.24,1121.257,151.28,1624.873,132.599,-4704.84,14.0,4704.84,785.82,336.06,1856.388,66.038,-4890.9,30.0,4890.9,939.6,163.03,1981.138,38.882,-4947.6,42.0,4947.6,889.98,117.8,1633.026,4.06,-4995.25,689.0,4995.25,1247.09,7.25,2797.107,25.508,-4935.6,72.0,4935.6,1034.784,68.55,1836.576,23.417,-4978.4,80.0,4978.4,661.6,62.23,1873.333,61.29,-4882.02,33.0,4882.02,721.38,147.94,2022.57,4.023,-4996.56,1146.0,4996.56,1604.4,4.36,4610.197
2019-08-13,51.324,-4992.24,33.0,4992.24,1121.257,151.28,1693.684,135.343,-4704.84,14.0,4704.84,785.82,336.06,1894.804,68.29,-4890.9,30.0,4890.9,939.6,163.03,2048.69,39.717,-4947.6,42.0,4947.6,889.98,117.8,1668.11,3.984,-4995.25,689.0,4995.25,1247.09,7.25,2745.308,26.464,-4935.6,72.0,4935.6,1034.784,68.55,1905.408,23.817,-4978.4,80.0,4978.4,661.6,62.23,1905.333,64.0,-4882.02,33.0,4882.02,721.38,147.94,2112.0,4.28,-4996.56,1146.0,4996.56,1604.4,4.36,4905.092
2019-08-14,49.796,-4992.24,33.0,4992.24,1121.257,151.28,1643.272,131.267,-4704.84,14.0,4704.84,785.82,336.06,1837.743,67.06,-4890.9,30.0,4890.9,939.6,163.03,2011.792,38.378,-4947.6,42.0,4947.6,889.98,117.8,1611.895,3.956,-4995.25,689.0,4995.25,1247.09,7.25,2725.884,25.039,-4935.6,72.0,4935.6,1034.784,68.55,1802.808,23.067,-4978.4,80.0,4978.4,661.6,62.23,1845.333,60.84,-4882.02,33.0,4882.02,721.38,147.94,2007.72,4.186,-4996.56,1146.0,4996.56,1604.4,4.36,4796.964
2019-08-15,49.548,-4992.24,33.0,4992.24,1121.257,151.28,1635.086,130.973,-4704.84,14.0,4704.84,785.82,336.06,1833.628,67.325,-4890.9,30.0,4890.9,939.6,163.03,2019.74,38.787,-4947.6,42.0,4947.6,889.98,117.8,1629.039,3.984,-4995.25,689.0,4995.25,1247.09,7.25,2745.308,24.352,-4935.6,72.0,4935.6,1034.784,68.55,1753.344,22.723,-4978.4,80.0,4978.4,661.6,62.23,1817.867,62.05,-4882.02,33.0,4882.02,721.38,147.94,2047.65,3.946,-4996.56,1146.0,4996.56,1604.4,4.36,4521.728
2019-08-16,50.717,-4992.24,33.0,4992.24,1121.257,151.28,1673.665,133.374,-4704.84,14.0,4704.84,785.82,336.06,1867.234,69.33,-4890.9,30.0,4890.9,939.6,163.03,2079.912,39.432,-4947.6,42.0,4947.6,889.98,117.8,1656.15,4.013,-4995.25,689.0,4995.25,1247.09,7.25,2764.733,24.862,-4935.6,72.0,4935.6,1034.784,68.55,1790.064,23.01,-4978.4,80.0,4978.4,661.6,62.23,1840.8,63.54,-4882.02,33.0,4882.02,721.38,147.94,2096.82,4.169,-4996.56,1146.0,4996.56,1604.4,4.36,4777.304
2019-08-19,51.663,-4992.24,33.0,4992.24,1121.257,151.28,1704.869,135.608,-4704.84,14.0,4704.84,785.82,336.06,1898.508,70.835,-4890.9,30.0,4890.9,939.6,163.03,2125.041,39.66,-4947.6,42.0,4947.6,889.98,117.8,1665.718,4.097,-4995.25,689.0,4995.25,1247.09,7.25,2823.006,24.292,-4935.6,72.0,4935.6,1034.784,68.55,1749.024,23.223,-4978.4,80.0,4978.4,661.6,62.23,1857.867,62.28,-4882.02,33.0,4882.02,721.38,147.94,2055.24,4.091,-4996.56,1146.0,4996.56,1604.4,4.36,4688.835
2019-08-20,51.665,-4992.24,33.0,4992.24,1121.257,151.28,1704.95,134.481,-4704.84,14.0,4704.84,785.82,336.06,1882.733,71.97,-4890.9,30.0,4890.9,939.6,163.03,2159.1,39.812,-4947.6,42.0,4947.6,889.98,117.8,1672.097,4.135,-4995.25,689.0,4995.25,1247.09,7.25,2848.905,25.012,-4935.6,72.0,4935.6,1034.784,68.55,1800.864,23.007,-4978.4,80.0,4978.4,661.6,62.23,1840.533,62.51,-4882.02,33.0,4882.02,721.38,147.94,2062.83,4.28,-4996.56,1146.0,4996.56,1604.4,4.36,4905.092
2019-08-21,52.225,-4992.24,33.0,4992.24,1121.257,151.28,1723.429,135.98,-4704.84,14.0,4704.84,785.82,336.06,1903.719,72.566,-4890.9,30.0,4890.9,939.6,163.03,2176.981,40.419,-4947.6,42.0,4947.6,889.98,117.8,1697.613,4.154,-4995.25,689.0,4995.25,1247.09,7.25,2861.855,26.011,-4935.6,72.0,4935.6,1034.784,68.55,1872.792,23.427,-4978.4,80.0,4978.4,661.6,62.23,1874.133,63.79,-4882.02,33.0,4882.02,721.38,147.94,2105.07,4.435,-4996.56,1146.0,4996.56,1604.4,4.36,5082.029
2019-08-22,52.181,-4992.24,33.0,4992.24,1121.257,151.28,1721.97,134.99,-4704.84,14.0,4704.84,785.82,336.06,1889.866,72.992,-4890.9,30.0,4890.9,939.6,163.03,2189.754,39.992,-4947.6,42.0,4947.6,889.98,117.8,1679.672,4.191,-4995.25,689.0,4995.25,1247.09,7.25,2887.753,25.984,-4935.6,72.0,4935.6,1034.784,68.55,1870.848,23.503,-4978.4,80.0,4978.4,661.6,62.23,1880.267,63.71,-4882.02,33.0,4882.02,721.38,147.94,2102.43,4.383,-4996.56,1146.0,4996.56,1604.4,4.36,5023.05
2019-08-23,49.769,-4992.24,33.0,4992.24,1121.257,151.28,1642.38,130.689,-4704.84,14.0,4704.84,785.82,336.06,1829.65,69.557,-4890.9,30.0,4890.9,939.6,163.03,2086.723,38.872,-4947.6,42.0,4947.6,889.98,117.8,1632.627,4.069,-4995.25,689.0,4995.25,1247.09,7.25,2803.581,24.643,-4935.6,72.0,4935.6,1034.784,68.55,1774.296,23.243,-4978.4,80.0,4978.4,661.6,62.23,1859.467,62.63,-4882.02,33.0,4882.02,721.38,147.94,2066.79,4.212,-4996.56,1146.0,4996.56,1604.4,4.36,4826.453
2019-08-26,50.715,-4992.24,33.0,4992.24,1121.257,151.28,1673.584,132.708,-4704.84,14.0,4704.84,785.82,336.06,1857.907,68.98,-4890.9,30.0,4890.9,939.6,163.03,2069.41,39.242,-4947.6,42.0,4947.6,889.98,117.8,1648.176,4.022,-4995.25,689.0,4995.25,1247.09,7.25,2771.207,25.086,-4935.6,72.0,4935.6,1034.784,68.55,1806.192,23.19,-4978.4,80.0,4978.4,661.6,62.23,1855.2,63.7,-4882.02,33.0,4882.02,721.38,147.94,2102.1,4.409,-4996.56,1146.0,4996.56,1604.4,4.36,5052.54
2019-08-27,50.142,-4992.24,33.0,4992.24,1121.257,151.28,1654.699,132.992,-4704.84,14.0,4704.84,785.82,336.06,1861.884,69.983,-4890.9,30.0,4890.9,939.6,163.03,2099.496,39.252,-4947.6,42.0,4947.6,889.98,117.8,1648.575,4.107,-4995.25,689.0,4995.25,1247.09,7.25,2829.48,24.611,-4935.6,72.0,4935.6,1034.784,68.55,1771.992,22.49,-4978.4,80.0,4978.4,661.6,62.23,1799.2,62.91,-4882.02,33.0,4882.02,721.38,147.94,2076.03,4.323,-4996.56,1146.0,4996.56,1604.4,4.36,4954.241
2019-08-28,50.479,-4992.24,33.0,4992.24,1121.257,151.28,1665.803,132.815,-4704.84,14.0,4704.84,785.82,336.06,1859.415,70.343,-4890.9,30.0,4890.9,939.6,163.03,2110.281,39.537,-4947.6,42.0,4947.6,889.98,117.8,1660.535,4.078,-4995.25,689.0,4995.25,1247.09,7.25,2810.056,24.839,-4935.6,72.0,4935.6,1034.784,68.55,1788.408,22.12,-4978.4,80.0,4978.4,661.6,62.23,1769.6,62.78,-4882.02,33.0,4882.02,721.38,147.94,2071.74,4.375,-4996.56,1146.0,4996.56,1604.4,4.36,5013.22
2019-08-29,51.334,-4992.24,33.0,4992.24,1121.257,151.28,1694.008,135.324,-4704.84,14.0,4704.84,785.82,336.06,1894.53,72.33,-4890.9,30.0,4890.9,939.6,163.03,2169.886,40.135,-4947.6,42.0,4947.6,889.98,117.8,1685.652,4.135,-4995.25,689.0,4995.25,1247.09,7.25,2848.905,25.007,-4935.6,72.0,4935.6,1034.784,68.55,1800.504,22.81,-4978.4,80.0,4978.4,661.6,62.23,1824.8,63.65,-4882.02,33.0,4882.02,721.38,147.94,2100.45,4.52,-4996.56,1146.0,4996.56,1604.4,4.36,5180.328
2019-08-30,51.267,-4992.24,33.0,4992.24,1121.257,151.28,1691.82,135.069,-4704.84,14.0,4704.84,785.82,336.06,1890.963,73.578,-4890.9,30.0,4890.9,939.6,163.03,2207.351,40.467,-4947.6,42.0,4947.6,889.98,117.8,1699.606,4.229,-4995.25,689.0,4995.25,1247.09,7.25,2913.653,24.577,-4935.6,72.0,4935.6,1034.784,68.55,1769.544,22.773,-4978.4,80.0,4978.4,661.6,62.23,1821.867,63.21,-4882.02,33.0,4882.02,721.38,147.94,2085.93,4.512,-4996.56,1146.0,4996.56,1604.4,4.36,5170.498
2019-09-03,50.521,-4992.24,33.0,4992.24,1121.257,151.28,1667.181,133.286,-4704.84,14.0,4704.84,785.82,336.06,1865.999,71.071,-4890.9,30.0,4890.9,939.6,163.03,2132.136,39.603,-4947.6,42.0,4947.6,889.98,117.8,1663.326,4.107,-4995.25,689.0,4995.25,1247.09,7.25,2829.48,23.498,-4935.6,72.0,4935.6,1034.784,68.55,1691.856,22.807,-4978.4,80.0,4978.4,661.6,62.23,1824.533,61.65,-4882.02,33.0,4882.02,721.38,147.94,2034.45,4.417,-4996.56,1146.0,4996.56,1604.4,4.36,5062.37
2019-09-04,51.378,-4992.24,33.0,4992.24,1121.257,151.28,1695.467,134.843,-4704.84,14.0,4704.84,785.82,336.06,1887.809,72.935,-4890.9,30.0,4890.9,939.6,163.03,2188.051,40.96,-4947.6,42.0,4947.6,889.98,117.8,1720.338,4.285,-4995.25,689.0,4995.25,1247.09,7.25,2952.501,24.019,-4935.6,72.0,4935.6,1034.784,68.55,1729.368,23.003,-4978.4,80.0,4978.4,661.6,62.23,1840.267,62.3,-4882.02,33.0,4882.02,721.38,147.94,2055.9,4.486,-4996.56,1146.0,4996.56,1604.4,4.36,5141.009
2019-09-05,52.382,-4992.24,33.0,4992.24,1121.257,151.28,1728.616,137.214,-4704.84,14.0,4704.84,785.82,336.06,1921.002,74.733,-4890.9,30.0,4890.9,939.6,163.03,2241.979,41.995,-4947.6,42.0,4947.6,889.98,117.8,1763.795,4.304,-4995.25,689.0,4995.25,1247.09,7.25,2965.451,24.371,-4935.6,72.0,4935.6,1034.784,68.55,1754.712,23.353,-4978.4,80.0,4978.4,661.6,62.23,1868.267,61.25,-4882.02,33.0,4882.02,721.38,147.94,2021.25,4.683,-4996.56,1146.0,4996.56,1604.4,4.36,5367.095
2019-09-06,52.377,-4992.24,33.0,4992.24,1121.257,151.28,1728.454,136.284,-4704.84,14.0,4704.84,785.82,336.06,1907.972,74.591,-4890.9,30.0,4890.9,939.6,163.03,2237.721,41.492,-4947.6,42.0,4947.6,889.98,117.8,1742.665,4.257,-4995.25,689.0,4995.25,1247.09,7.25,2933.077,23.313,-4935.6,72.0,4935.6,1034.784,68.55,1678.536,22.817,-4978.4,80.0,4978.4,661.6,62.23,1825.333,61.65,-4882.02,33.0,4882.02,721.38,147.94,2034.45,4.589,-4996.56,1146.0,4996.56,1604.4,4.36,5258.966
2019-09-09,52.601,-4992.24,33.0,4992.24,1121.257,151.28,1735.83,134.736,-4704.84,14.0,4704.84,785.82,336.06,1886.3,73.995,-4890.9,30.0,4890.9,939.6,163.03,2219.84,41.625,-4947.6,42.0,4947.6,889.98,117.8,1748.246,4.238,-4995.25,689.0,4995.25,1247.09,7.25,2920.128,21.367,-4935.6,72.0,4935.6,1034.784,68.55,1538.424,21.997,-4978.4,80.0,4978.4,661.6,62.23,1759.733,58.9,-4882.02,33.0,4882.02,721.38,147.94,1943.7,4.683,-4996.56,1146.0,4996.56,1604.4,4.36,5367.095
2019-09-10,53.222,-4992.24,33.0,4992.24,1121.257,151.28,1756.335,133.325,-4704.84,14.0,4704.84,785.82,336.06,1866.548,74.468,-4890.9,30.0,4890.9,939.6,163.03,2234.032,41.862,-4947.6,42.0,4947.6,889.98,117.8,1758.214,4.238,-4995.25,689.0,4995.25,1247.09,7.25,2920.128,21.006,-4935.6,72.0,4935.6,1034.784,68.55,1512.432,21.383,-4978.4,80.0,4978.4,661.6,62.23,1710.667,56.28,-4882.02,33.0,4882.02,721.38,147.94,1857.24,4.906,-4996.56,1146.0,4996.56,1604.4,4.36,5622.67
2019-09-11,54.914,-4992.24,33.0,4992.24,1121.257,151.28,1812.178,133.364,-4704.84,14.0,4704.84,785.82,336.06,1867.096,76.194,-4890.9,30.0,4890.9,939.6,163.03,2285.813,41.976,-4947.6,42.0,4947.6,889.98,117.8,1762.998,4.276,-4995.25,689.0,4995.25,1247.09,7.25,2946.027,21.171,-4935.6,72.0,4935.6,1034.784,68.55,1524.312,20.9,-4978.4,80.0,4978.4,661.6,62.23,1672.0,55.63,-4882.02,33.0,4882.02,721.38,147.94,1835.79,5.335,-4996.56,1146.0,4996.56,1604.4,4.36,6114.163
2019-09-12,54.792,-4992.24,33.0,4992.24,1121.257,151.28,1808.125,134.736,-4704.84,14.0,4704.84,785.82,336.06,1886.3,75.412,-4890.9,30.0,4890.9,939.6,163.03,2262.354,41.834,-4947.6,42.0,4947.6,889.98,117.8,1757.018,4.37,-4995.25,689.0,4995.25,1247.09,7.25,3010.775,21.389,-4935.6,72.0,4935.6,1034.784,68.55,1540.008,20.317,-4978.4,80.0,4978.4,661.6,62.23,1625.333,55.14,-4882.02,33.0,4882.02,721.38,147.94,1819.62,5.327,-4996.56,1146.0,4996.56,1604.4,4.36,6104.333
2019-09-13,53.726,-4992.24,33.0,4992.24,1121.257,151.28,1772.95,134.54,-4704.84,14.0,4704.84,785.82,336.06,1883.556,74.773,-4890.9,30.0,4890.9,939.6,163.03,2243.186,42.47,-4947.6,42.0,4947.6,889.98,117.8,1783.73,4.407,-4995.25,689.0,4995.25,1247.09,7.25,3036.674,20.749,-4935.6,72.0,4935.6,1034.784,68.55,1493.928,20.483,-4978.4,80.0,4978.4,661.6,62.23,1638.667,53.93,-4882.02,33.0,4882.02,721.38,147.94,1779.69,5.292,-4996.56,1146.0,4996.56,1604.4,4.36,6065.014
2019-09-16,54.008,-4992.24,33.0,4992.24,1121.257,151.28,1782.271,133.57,-4704.84,14.0,4704.84,785.82,336.06,1869.977,74.42,-4890.9,30.0,4890.9,939.6,163.03,2232.601,42.337,-4947.6,42.0,4947.6,889.98,117.8,1778.148,4.36,-4995.25,689.0,4995.25,1247.09,7.25,3004.299,21.085,-4935.6,72.0,4935.6,1034.784,68.55,1518.12,20.73,-4978.4,80.0,4978.4,661.6,62.23,1658.4,54.71,-4882.02,33.0,4882.02,721.38,147.94,1805.43,5.378,-4996.56,1146.0,4996.56,1604.4,4.36,6163.312
2019-09-17,54.205,-4992.24,33.0,4992.24,1121.257,151.28,1788.754,134.608,-4704.84,14.0,4704.84,785.82,336.06,1884.517,75.04,-4890.9,30.0,4890.9,939.6,163.03,2251.197,42.84,-4947.6,42.0,4947.6,889.98,117.8,1799.279,4.379,-4995.25,689.0,4995.25,1247.09,7.25,3017.249,21.325,-4935.6,72.0,4935.6,1034.784,68.55,1535.4,20.677,-4978.4,80.0,4978.4,661.6,62.23,1654.133,56.65,-4882.02,33.0,4882.02,721.38,147.94,1869.45,5.258,-4996.56,1146.0,4996.56,1604.4,4.36,6025.694
2019-09-18,54.713,-4992.24,33.0,4992.24,1121.257,151.28,1805.532,135.715,-4704.84,14.0,4704.84,785.82,336.06,1900.016,75.24,-4890.9,30.0,4890.9,939.6,163.03,2257.204,42.755,-4947.6,42.0,4947.6,889.98,117.8,1795.69,4.351,-4995.25,689.0,4995.25,1247.09,7.25,2997.825,20.812,-4935.6,72.0,4935.6,1034.784,68.55,1498.464,20.777,-4978.4,80.0,4978.4,661.6,62.23,1662.133,57.98,-4882.02,33.0,4882.02,721.38,147.94,1913.34,5.155,-4996.56,1146.0,4996.56,1604.4,4.36,5907.736
2019-09-19,54.269,-4992.24,33.0,4992.24,1121.257,151.28,1790.862,138.214,-4704.84,14.0,4704.84,785.82,336.06,1934.993,74.601,-4890.9,30.0,4890.9,939.6,163.03,2238.037,42.929,-4947.6,42.0,4947.6,889.98,117.8,1802.999,4.342,-4995.25,689.0,4995.25,1247.09,7.25,2991.35,21.038,-4935.6,72.0,4935.6,1034.784,68.55,1514.736,20.863,-4978.4,80.0,4978.4,661.6,62.23,1669.067,58.0,-4882.02,33.0,4882.02,721.38,147.94,1914.0,5.095,-4996.56,1146.0,4996.56,1604.4,4.36,5838.927
