date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue
2021-09-20,4.36,-4997.58,978.0,4997.58,21046.56,5.11,4264.08
2021-09-21,4.48,-4997.58,978.0,4997.58,21046.56,5.11,4381.44
2021-09-22,4.8,-4997.58,978.0,4997.58,21046.56,5.11,4694.4
2021-09-23,4.8,-4997.58,978.0,4997.58,21046.56,5.11,4694.4
2021-09-24,4.52,-4997.58,978.0,4997.58,21046.56,5.11,4420.56
2021-09-27,4.62,-4997.58,978.0,4997.58,21046.56,5.11,4518.36
2021-09-28,4.48,-4997.58,978.0,4997.58,21046.56,5.11,4381.44
2021-09-29,4.41,-4997.58,978.0,4997.58,21046.56,5.11,4312.98
2021-09-30,4.84,-4997.58,978.0,4997.58,21046.56,5.11,4733.52
2021-10-01,4.82,-4997.58,978.0,4997.58,21046.56,5.11,4713.96
2021-10-04,4.29,-4997.58,978.0,4997.58,21046.56,5.11,4195.62
2021-10-05,4.46,-4997.58,978.0,4997.58,21046.56,5.11,4361.88
2021-10-06,4.6,-4997.58,978.0,4997.58,21046.56,5.11,4498.8
2021-10-07,4.75,-4997.58,978.0,4997.58,21046.56,5.11,4645.5
2021-10-08,4.76,-4997.58,978.0,4997.58,21046.56,5.11,4655.28
2021-10-11,4.87,-4997.58,978.0,4997.58,21046.56,5.11,4762.86
2021-10-12,4.7,-4997.58,978.0,4997.58,21046.56,5.11,4596.6
2021-10-13,4.97,-4997.58,978.0,4997.58,21046.56,5.11,4860.66
2021-10-14,4.87,-4997.58,978.0,4997.58,21046.56,5.11,4762.86
2021-10-15,4.86,-4997.58,978.0,4997.58,21046.56,5.11,4753.08
2021-10-18,4.51,-4997.58,978.0,4997.58,21046.56,5.11,4410.78
2021-10-19,4.85,-4997.58,978.0,4997.58,21046.56,5.11,4743.3
2021-10-20,4.91,-4997.58,978.0,4997.58,21046.56,5.11,4801.98
2021-10-21,4.89,-4997.58,978.0,4997.58,21046.56,5.11,4782.42
2021-10-22,4.82,-4997.58,978.0,4997.58,21046.56,5.11,4713.96
2021-10-25,4.65,-4997.58,978.0,4997.58,21046.56,5.11,4547.7
2021-10-26,4.42,-4997.58,978.0,4997.58,21046.56,5.11,4322.76
2021-10-27,4.29,-4997.58,978.0,4997.58,21046.56,5.11,4195.62
2021-10-28,4.35,-4997.58,978.0,4997.58,21046.56,5.11,4254.3
2021-10-29,4.09,-4997.58,978.0,4997.58,21046.56,5.11,4000.02
2021-11-01,4.45,-4997.58,978.0,4997.58,21046.56,5.11,4352.1
2021-11-02,4.18,-4997.58,978.0,4997.58,21046.56,5.11,4088.04
2021-11-03,4.15,-4997.58,978.0,4997.58,21046.56,5.11,4058.7
2021-11-04,3.95,-4997.58,978.0,4997.58,21046.56,5.11,3863.1
2021-11-05,3.89,-4997.58,978.0,4997.58,21046.56,5.11,3804.42
2021-11-08,4.09,-4997.58,978.0,4997.58,21046.56,5.11,4000.02
2021-11-09,3.85,-4997.58,978.0,4997.58,21046.56,5.11,3765.3
2021-11-10,3.93,-4997.58,978.0,4997.58,21046.56,5.11,3843.54
2021-11-11,4.27,-4997.58,978.0,4997.58,21046.56,5.11,4176.06
2021-11-12,4.4,-4997.58,978.0,4997.58,21046.56,5.11,4303.2
2021-11-15,4.24,-4997.58,978.0,4997.58,21046.56,5.11,4146.72
2021-11-16,4.46,-4997.58,978.0,4997.58,21046.56,5.11,4361.88
2021-11-17,4.53,-4997.58,978.0,4997.58,21046.56,5.11,4430.34
2021-11-18,4.36,-4997.58,978.0,4997.58,21046.56,5.11,4264.08
2021-11-19,5.16,-4997.58,978.0,4997.58,21046.56,5.11,5046.48
2021-11-22,5.07,-4997.58,978.0,4997.58,21046.56,5.11,4958.46
2021-11-23,4.99,-4997.58,978.0,4997.58,21046.56,5.11,4880.22
2021-11-24,5.35,-4997.58,978.0,4997.58,21046.56,5.11,5232.3
2021-11-26,5.11,-4997.58,978.0,4997.58,21046.56,5.11,4997.58
