date,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,PAM_adj_close,PAM_cashflow,PAM_cml_units,PAM_cml_cost,PAM_gain_loss,PAM_avg_price,PAM_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue
2019-07-03,102.55,-4915.56,39.0,4915.56,1152.06,126.04,3999.45,12.262,-4992.225,555.0,4992.225,1326.45,8.995,6805.302,34.11,-4987.71,261.0,4987.71,-4014.18,19.11,8902.71,1.46,-4999.54,2747.0,4999.54,2444.83,1.82,4010.62
2019-07-05,102.21,-4915.56,39.0,4915.56,1152.06,126.04,3986.19,12.364,-4992.225,555.0,4992.225,1326.45,8.995,6862.228,33.92,-4987.71,261.0,4987.71,-4014.18,19.11,8853.12,1.44,-4999.54,2747.0,4999.54,2444.83,1.82,3955.68
2019-07-08,101.69,-4915.56,39.0,4915.56,1152.06,126.04,3965.91,12.374,-4992.225,555.0,4992.225,1326.45,8.995,6867.404,34.64,-4987.71,261.0,4987.71,-4014.18,19.11,9041.04,1.47,-4999.54,2747.0,4999.54,2444.83,1.82,4038.09
2019-07-09,102.38,-4915.56,39.0,4915.56,1152.06,126.04,3992.82,12.392,-4992.225,555.0,4992.225,1326.45,8.995,6877.753,35.35,-4987.71,261.0,4987.71,-4014.18,19.11,9226.35,1.67,-4999.54,2747.0,4999.54,2444.83,1.82,4587.49
2019-07-10,102.71,-4915.56,39.0,4915.56,1152.06,126.04,4005.69,12.859,-4992.225,555.0,4992.225,1326.45,8.995,7136.51,35.39,-4987.71,261.0,4987.71,-4014.18,19.11,9236.79,1.71,-4999.54,2747.0,4999.54,2444.83,1.82,4697.37
2019-07-11,101.36,-4915.56,39.0,4915.56,1152.06,126.04,3953.04,12.961,-4992.225,555.0,4992.225,1326.45,8.995,7193.437,35.27,-4987.71,261.0,4987.71,-4014.18,19.11,9205.47,1.74,-4999.54,2747.0,4999.54,2444.83,1.82,4779.78
2019-07-12,101.81,-4915.56,39.0,4915.56,1152.06,126.04,3970.59,13.026,-4992.225,555.0,4992.225,1326.45,8.995,7229.663,35.9,-4987.71,261.0,4987.71,-4014.18,19.11,9369.9,1.75,-4999.54,2747.0,4999.54,2444.83,1.82,4807.25
2019-07-15,101.53,-4915.56,39.0,4915.56,1152.06,126.04,3959.67,13.241,-4992.225,555.0,4992.225,1326.45,8.995,7348.691,33.47,-4987.71,261.0,4987.71,-4014.18,19.11,8735.67,1.62,-4999.54,2747.0,4999.54,2444.83,1.82,4450.14
2019-07-16,100.72,-4915.56,39.0,4915.56,1152.06,126.04,3928.08,13.315,-4992.225,555.0,4992.225,1326.45,8.995,7390.092,34.5,-4987.71,261.0,4987.71,-4014.18,19.11,9004.5,1.71,-4999.54,2747.0,4999.54,2444.83,1.82,4697.37
2019-07-17,101.65,-4915.56,39.0,4915.56,1152.06,126.04,3964.35,13.362,-4992.225,555.0,4992.225,1326.45,8.995,7415.968,34.44,-4987.71,261.0,4987.71,-4014.18,19.11,8988.84,1.65,-4999.54,2747.0,4999.54,2444.83,1.82,4532.55
2019-07-18,102.2,-4915.56,39.0,4915.56,1152.06,126.04,3985.8,13.418,-4992.225,555.0,4992.225,1326.45,8.995,7447.019,33.58,-4987.71,261.0,4987.71,-4014.18,19.11,8764.38,1.65,-4999.54,2747.0,4999.54,2444.83,1.82,4532.55
2019-07-19,101.66,-4915.56,39.0,4915.56,1152.06,126.04,3964.74,13.306,-4992.225,555.0,4992.225,1326.45,8.995,7384.917,33.26,-4987.71,261.0,4987.71,-4014.18,19.11,8680.86,1.62,-4999.54,2747.0,4999.54,2444.83,1.82,4450.14
2019-07-22,102.05,-4915.56,39.0,4915.56,1152.06,126.04,3979.95,13.334,-4992.225,555.0,4992.225,1326.45,8.995,7400.442,31.56,-4987.71,261.0,4987.71,-4014.18,19.11,8237.16,1.6,-4999.54,2747.0,4999.54,2444.83,1.82,4395.2
2019-07-23,100.72,-4915.56,39.0,4915.56,1152.06,126.04,3928.08,13.185,-4992.225,555.0,4992.225,1326.45,8.995,7317.64,31.9,-4987.71,261.0,4987.71,-4014.18,19.11,8325.9,1.69,-4999.54,2747.0,4999.54,2444.83,1.82,4642.43
2019-07-24,101.31,-4915.56,39.0,4915.56,1152.06,126.04,3951.09,13.288,-4992.225,555.0,4992.225,1326.45,8.995,7374.567,32.5,-4987.71,261.0,4987.71,-4014.18,19.11,8482.5,1.71,-4999.54,2747.0,4999.54,2444.83,1.82,4697.37
2019-07-25,102.32,-4915.56,39.0,4915.56,1152.06,126.04,3990.48,12.905,-4992.225,555.0,4992.225,1326.45,8.995,7162.385,32.19,-4987.71,261.0,4987.71,-4014.18,19.11,8401.59,1.7,-4999.54,2747.0,4999.54,2444.83,1.82,4669.9
2019-07-26,103.63,-4915.56,39.0,4915.56,1152.06,126.04,4041.57,12.915,-4992.225,555.0,4992.225,1326.45,8.995,7167.561,33.51,-4987.71,261.0,4987.71,-4014.18,19.11,8746.11,1.72,-4999.54,2747.0,4999.54,2444.83,1.82,4724.84
2019-07-29,103.61,-4915.56,39.0,4915.56,1152.06,126.04,4040.79,12.97,-4992.225,555.0,4992.225,1326.45,8.995,7198.611,33.8,-4987.71,261.0,4987.71,-4014.18,19.11,8821.8,1.68,-4999.54,2747.0,4999.54,2444.83,1.82,4614.96
2019-07-30,103.34,-4915.56,39.0,4915.56,1152.06,126.04,4030.26,12.821,-4992.225,555.0,4992.225,1326.45,8.995,7115.81,33.48,-4987.71,261.0,4987.71,-4014.18,19.11,8738.28,1.74,-4999.54,2747.0,4999.54,2444.83,1.82,4779.78
2019-07-31,102.08,-4915.56,39.0,4915.56,1152.06,126.04,3981.12,12.719,-4992.225,555.0,4992.225,1326.45,8.995,7058.883,32.9,-4987.71,261.0,4987.71,-4014.18,19.11,8586.9,1.72,-4999.54,2747.0,4999.54,2444.83,1.82,4724.84
2019-08-01,103.46,-4915.56,39.0,4915.56,1152.06,126.04,4034.94,12.597,-4992.225,555.0,4992.225,1326.45,8.995,6991.607,32.03,-4987.71,261.0,4987.71,-4014.18,19.11,8359.83,1.89,-4999.54,2747.0,4999.54,2444.83,1.82,5191.83
2019-08-02,101.59,-4915.56,39.0,4915.56,1152.06,126.04,3962.01,12.56,-4992.225,555.0,4992.225,1326.45,8.995,6970.906,32.24,-4987.71,261.0,4987.71,-4014.18,19.11,8414.64,1.86,-4999.54,2747.0,4999.54,2444.83,1.82,5109.42
2019-08-05,96.78,-4915.56,39.0,4915.56,1152.06,126.04,3774.42,12.187,-4992.225,555.0,4992.225,1326.45,8.995,6763.901,31.2,-4987.71,261.0,4987.71,-4014.18,19.11,8143.2,1.85,-4999.54,2747.0,4999.54,2444.83,1.82,5081.95
2019-08-06,93.26,-4915.56,39.0,4915.56,1152.06,126.04,3637.14,12.364,-4992.225,555.0,4992.225,1326.45,8.995,6862.228,31.62,-4987.71,261.0,4987.71,-4014.18,19.11,8252.82,1.86,-4999.54,2747.0,4999.54,2444.83,1.82,5109.42
2019-08-07,95.69,-4915.56,39.0,4915.56,1152.06,126.04,3731.91,12.458,-4992.225,555.0,4992.225,1326.45,8.995,6913.979,31.1,-4987.71,261.0,4987.71,-4014.18,19.11,8117.1,1.83,-4999.54,2747.0,4999.54,2444.83,1.82,5027.01
2019-08-08,98.47,-4915.56,39.0,4915.56,1152.06,126.04,3840.33,12.57,-4992.225,555.0,4992.225,1326.45,8.995,6976.081,32.01,-4987.71,261.0,4987.71,-4014.18,19.11,8354.61,1.78,-4999.54,2747.0,4999.54,2444.83,1.82,4889.66
2019-08-09,96.76,-4915.56,39.0,4915.56,1152.06,126.04,3773.64,12.392,-4992.225,555.0,4992.225,1326.45,8.995,6877.753,35.12,-4987.71,261.0,4987.71,-4014.18,19.11,9166.32,1.77,-4999.54,2747.0,4999.54,2444.83,1.82,4862.19
2019-08-12,96.21,-4915.56,39.0,4915.56,1152.06,126.04,3752.19,12.122,-4992.225,555.0,4992.225,1326.45,8.995,6727.675,16.22,-4987.71,261.0,4987.71,-4014.18,19.11,4233.42,1.74,-4999.54,2747.0,4999.54,2444.83,1.82,4779.78
2019-08-13,95.99,-4915.56,39.0,4915.56,1152.06,126.04,3743.61,12.234,-4992.225,555.0,4992.225,1326.45,8.995,6789.776,16.26,-4987.71,261.0,4987.71,-4014.18,19.11,4243.86,1.82,-4999.54,2747.0,4999.54,2444.83,1.82,4999.54
2019-08-14,93.95,-4915.56,39.0,4915.56,1152.06,126.04,3664.05,11.777,-4992.225,555.0,4992.225,1326.45,8.995,6536.195,15.38,-4987.71,261.0,4987.71,-4014.18,19.11,4014.18,1.78,-4999.54,2747.0,4999.54,2444.83,1.82,4889.66
2019-08-15,93.3,-4915.56,39.0,4915.56,1152.06,126.04,3638.7,12.066,-4992.225,555.0,4992.225,1326.45,8.995,6696.623,17.26,-4987.71,261.0,4987.71,-4014.18,19.11,4504.86,1.69,-4999.54,2747.0,4999.54,2444.83,1.82,4642.43
2019-08-16,94.75,-4915.56,39.0,4915.56,1152.06,126.04,3695.25,12.28,-4992.225,555.0,4992.225,1326.45,8.995,6815.652,17.34,-4987.71,261.0,4987.71,-4014.18,19.11,4525.74,1.67,-4999.54,2747.0,4999.54,2444.83,1.82,4587.49
2019-08-19,94.71,-4915.56,39.0,4915.56,1152.06,126.04,3693.69,11.945,-4992.225,555.0,4992.225,1326.45,8.995,6629.348,16.07,-4987.71,261.0,4987.71,-4014.18,19.11,4194.27,1.74,-4999.54,2747.0,4999.54,2444.83,1.82,4779.78
2019-08-20,93.37,-4915.56,39.0,4915.56,1152.06,126.04,3641.43,12.225,-4992.225,555.0,4992.225,1326.45,8.995,6784.602,16.58,-4987.71,261.0,4987.71,-4014.18,19.11,4327.38,1.79,-4999.54,2747.0,4999.54,2444.83,1.82,4917.13
2019-08-21,95.07,-4915.56,39.0,4915.56,1152.06,126.04,3707.73,12.318,-4992.225,555.0,4992.225,1326.45,8.995,6836.352,16.53,-4987.71,261.0,4987.71,-4014.18,19.11,4314.33,1.76,-4999.54,2747.0,4999.54,2444.83,1.82,4834.72
2019-08-22,94.88,-4915.56,39.0,4915.56,1152.06,126.04,3700.32,12.029,-4992.225,555.0,4992.225,1326.45,8.995,6675.923,16.86,-4987.71,261.0,4987.71,-4014.18,19.11,4400.46,1.73,-4999.54,2747.0,4999.54,2444.83,1.82,4752.31
2019-08-23,93.65,-4915.56,39.0,4915.56,1152.06,126.04,3652.35,11.74,-4992.225,555.0,4992.225,1326.45,8.995,6515.494,16.13,-4987.71,261.0,4987.71,-4014.18,19.11,4209.93,1.69,-4999.54,2747.0,4999.54,2444.83,1.82,4642.43
2019-08-26,94.44,-4915.56,39.0,4915.56,1152.06,126.04,3683.16,11.534,-4992.225,555.0,4992.225,1326.45,8.995,6401.642,15.33,-4987.71,261.0,4987.71,-4014.18,19.11,4001.13,1.66,-4999.54,2747.0,4999.54,2444.83,1.82,4560.02
2019-08-27,94.86,-4915.56,39.0,4915.56,1152.06,126.04,3699.54,11.525,-4992.225,555.0,4992.225,1326.45,8.995,6396.465,14.45,-4987.71,261.0,4987.71,-4014.18,19.11,3771.45,1.62,-4999.54,2747.0,4999.54,2444.83,1.82,4450.14
2019-08-28,94.18,-4915.56,39.0,4915.56,1152.06,126.04,3673.02,11.637,-4992.225,555.0,4992.225,1326.45,8.995,6458.567,14.46,-4987.71,261.0,4987.71,-4014.18,19.11,3774.06,1.7,-4999.54,2747.0,4999.54,2444.83,1.82,4669.9
2019-08-29,96.1,-4915.56,39.0,4915.56,1152.06,126.04,3747.9,11.693,-4992.225,555.0,4992.225,1326.45,8.995,6489.618,13.44,-4987.71,261.0,4987.71,-4014.18,19.11,3507.84,1.7,-4999.54,2747.0,4999.54,2444.83,1.82,4669.9
2019-08-30,96.18,-4915.56,39.0,4915.56,1152.06,126.04,3751.02,12.085,-4992.225,555.0,4992.225,1326.45,8.995,6706.974,12.98,-4987.71,261.0,4987.71,-4014.18,19.11,3387.78,1.67,-4999.54,2747.0,4999.54,2444.83,1.82,4587.49
2019-09-03,93.55,-4915.56,39.0,4915.56,1152.06,126.04,3648.45,12.01,-4992.225,555.0,4992.225,1326.45,8.995,6665.573,12.22,-4987.71,261.0,4987.71,-4014.18,19.11,3189.42,1.65,-4999.54,2747.0,4999.54,2444.83,1.82,4532.55
2019-09-04,94.2,-4915.56,39.0,4915.56,1152.06,126.04,3673.8,12.476,-4992.225,555.0,4992.225,1326.45,8.995,6924.331,12.92,-4987.71,261.0,4987.71,-4014.18,19.11,3372.12,1.64,-4999.54,2747.0,4999.54,2444.83,1.82,4505.08
2019-09-05,95.41,-4915.56,39.0,4915.56,1152.06,126.04,3720.99,12.607,-4992.225,555.0,4992.225,1326.45,8.995,6996.782,15.32,-4987.71,261.0,4987.71,-4014.18,19.11,3998.52,1.72,-4999.54,2747.0,4999.54,2444.83,1.82,4724.84
