date,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-12-31,5.25,-10000.0,1386.715,5000.0,-963.668,3.606,7280.257,23.448,-20000.0,208.113,5000.0,1424.843,24.025,4879.759,1.03,-20000.0,4854.369,5000.0,590.85,1.03,5000.0,16.015,-30000.0,335.712,5000.0,671.147,14.894,5376.555,32.44,-20000.0,389.712,5000.0,834.6,12.83,12642.244,31.03,-10000.0,380.517,5000.0,4659.9,13.14,11807.458,0.33,-5000.0,14285.715,5000.0,0.0,0.35,4714.286,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.11,-15000.0,18518.518,5000.0,5749.54,0.27,2037.037,8.0,-5000.0,509.684,5000.0,0.0,9.81,4077.472
2021-01-04,5.299,-10000.0,1386.715,5000.0,-963.668,3.606,7348.297,23.515,-20000.0,208.113,5000.0,1424.843,24.025,4893.787,1.03,-20000.0,4854.369,5000.0,590.85,1.03,5000.0,15.654,-30000.0,335.712,5000.0,671.147,14.894,5255.402,32.1,-20000.0,389.712,5000.0,834.6,12.83,12509.742,30.25,-10000.0,380.517,5000.0,4659.9,13.14,11510.654,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.11,-20000.0,45454.546,5000.0,-1999.84,0.11,5000.0,8.0,-10000.0,625.0,5000.0,-921.29,8.0,5000.0
2021-01-05,5.476,-10000.0,1386.715,5000.0,-963.668,3.606,7593.24,24.006,-20000.0,208.113,5000.0,1424.843,24.025,4995.992,1.0,-20000.0,4854.369,5000.0,590.85,1.03,4854.369,15.947,-30000.0,335.712,5000.0,671.147,14.894,5353.634,31.97,-20000.0,389.712,5000.0,834.6,12.83,12459.08,30.08,-10000.0,380.517,5000.0,4659.9,13.14,11445.966,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.109,-20000.0,45454.546,5000.0,-1999.84,0.11,4940.909,8.0,-10000.0,625.0,5000.0,-921.29,8.0,5000.0
2021-01-06,5.633,-10000.0,1386.715,5000.0,-963.668,3.606,7810.968,23.554,-20000.0,208.113,5000.0,1424.843,24.025,4901.803,0.88,-20000.0,4854.369,5000.0,590.85,1.03,4271.845,17.0,-30000.0,335.712,5000.0,671.147,14.894,5707.269,34.59,-20000.0,389.712,5000.0,834.6,12.83,13480.125,29.68,-10000.0,380.517,5000.0,4659.9,13.14,11293.759,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.109,-20000.0,45454.546,5000.0,-1999.84,0.11,4940.909,8.17,-10000.0,625.0,5000.0,-921.29,8.0,5106.25
2021-01-07,5.574,-10000.0,1386.715,5000.0,-963.668,3.606,7729.319,24.459,-20000.0,208.113,5000.0,1424.843,24.025,5090.18,0.87,-20000.0,4854.369,5000.0,590.85,1.03,4223.301,17.371,-30000.0,335.712,5000.0,671.147,14.894,5831.695,38.32,-20000.0,389.712,5000.0,834.6,12.83,14933.749,30.26,-10000.0,380.517,5000.0,4659.9,13.14,11514.459,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.109,-20000.0,45454.546,5000.0,-1999.84,0.11,4940.909,8.05,-10000.0,625.0,5000.0,-921.29,8.0,5031.25
2021-01-08,5.495,-10000.0,1386.715,5000.0,-963.668,3.606,7620.456,24.68,-20000.0,208.113,5000.0,1424.843,24.025,5136.272,0.97,-20000.0,4854.369,5000.0,590.85,1.03,4708.738,16.805,-30000.0,335.712,5000.0,671.147,14.894,5641.78,34.56,-20000.0,389.712,5000.0,834.6,12.83,13468.434,29.51,-10000.0,380.517,5000.0,4659.9,13.14,11229.071,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.101,-20000.0,45454.546,5000.0,-1999.84,0.11,4590.909,8.05,-10000.0,625.0,5000.0,-921.29,8.0,5031.25
2021-01-11,5.279,-10000.0,1386.715,5000.0,-963.668,3.606,7321.081,24.757,-20000.0,208.113,5000.0,1424.843,24.025,5152.305,0.99,-20000.0,4854.369,5000.0,590.85,1.03,4805.825,16.708,-30000.0,335.712,5000.0,671.147,14.894,5609.036,33.58,-20000.0,389.712,5000.0,834.6,12.83,13086.517,29.58,-10000.0,380.517,5000.0,4659.9,13.14,11255.707,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.139,-20000.0,45454.546,5000.0,-1999.84,0.11,6309.091,8.05,-10000.0,625.0,5000.0,-921.29,8.0,5031.25
2021-01-12,5.181,-10000.0,1386.715,5000.0,-963.668,3.606,7185.003,24.651,-20000.0,208.113,5000.0,1424.843,24.025,5130.261,0.99,-20000.0,4854.369,5000.0,590.85,1.03,4805.825,16.844,-30000.0,335.712,5000.0,671.147,14.894,5654.878,37.0,-20000.0,389.712,5000.0,834.6,12.83,14419.33,30.14,-10000.0,380.517,5000.0,4659.9,13.14,11468.797,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.119,-20000.0,45454.546,5000.0,-1999.84,0.11,5431.818,8.05,-10000.0,625.0,5000.0,-921.29,8.0,5031.25
2021-01-13,5.329,-10000.0,1386.715,5000.0,-963.668,3.606,7389.12,24.959,-20000.0,208.113,5000.0,1424.843,24.025,5194.389,1.0,-20000.0,4854.369,5000.0,590.85,1.03,4854.369,17.088,-30000.0,335.712,5000.0,671.147,14.894,5736.739,39.12,-20000.0,389.712,5000.0,834.6,12.83,15245.518,29.5,-10000.0,380.517,5000.0,4659.9,13.14,11225.266,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.119,-20000.0,45454.546,5000.0,-1999.84,0.11,5431.818,8.05,-10000.0,625.0,5000.0,-921.29,8.0,5031.25
2021-01-14,5.407,-10000.0,1386.715,5000.0,-963.668,3.606,7497.986,25.296,-20000.0,208.113,5000.0,1424.843,24.025,5264.529,1.0,-20000.0,4854.369,5000.0,590.85,1.03,4854.369,17.388,-30000.0,335.712,5000.0,671.147,14.894,5837.325,39.67,-20000.0,389.712,5000.0,834.6,12.83,15459.859,29.54,-10000.0,380.517,5000.0,4659.9,13.14,11240.487,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.43,-30000.0,21739.13,5000.0,-249.99,0.23,9347.826,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,8.125,-10000.0,625.0,5000.0,-921.29,8.0,5078.125
2021-01-15,5.171,-10000.0,1386.715,5000.0,-963.668,3.606,7171.393,24.343,-20000.0,208.113,5000.0,1424.843,24.025,5066.133,1.0,-20000.0,4854.369,5000.0,590.85,1.03,4854.369,17.005,-30000.0,335.712,5000.0,671.147,14.894,5708.705,39.0,-20000.0,389.712,5000.0,834.6,12.83,15198.753,28.84,-10000.0,380.517,5000.0,4659.9,13.14,10974.125,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,8.125,-10000.0,625.0,5000.0,-921.29,8.0,5078.125
2021-01-19,5.171,-10000.0,1386.715,5000.0,-963.668,3.606,7171.393,25.624,-20000.0,208.113,5000.0,1424.843,24.025,5332.666,0.94,-20000.0,4854.369,5000.0,590.85,1.03,4563.107,16.838,-30000.0,335.712,5000.0,671.147,14.894,5652.641,40.55,-20000.0,389.712,5000.0,834.6,12.83,15802.806,28.73,-10000.0,380.517,5000.0,4659.9,13.14,10932.267,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,8.125,-10000.0,625.0,5000.0,-921.29,8.0,5078.125
2021-01-20,5.24,-10000.0,1386.715,5000.0,-963.668,3.606,7266.65,24.565,-20000.0,208.113,5000.0,1424.843,24.025,5112.225,0.95,-20000.0,4854.369,5000.0,590.85,1.03,4611.651,16.71,-30000.0,335.712,5000.0,671.147,14.894,5609.768,43.75,-20000.0,389.712,5000.0,834.6,12.83,17049.883,29.59,-10000.0,380.517,5000.0,4659.9,13.14,11259.513,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545,8.0,-10000.0,625.0,5000.0,-921.29,8.0,5000.0
2021-01-21,5.23,-10000.0,1386.715,5000.0,-963.668,3.606,7253.041,25.537,-20000.0,208.113,5000.0,1424.843,24.025,5314.629,1.0,-20000.0,4854.369,5000.0,590.85,1.03,4854.369,16.494,-30000.0,335.712,5000.0,671.147,14.894,5537.213,42.68,-20000.0,389.712,5000.0,834.6,12.83,16632.892,29.69,-10000.0,380.517,5000.0,4659.9,13.14,11297.565,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.137,-20000.0,45454.546,5000.0,-1999.84,0.11,6227.273,8.25,-10000.0,625.0,5000.0,-921.29,8.0,5156.25
2021-01-22,5.329,-10000.0,1386.715,5000.0,-963.668,3.606,7389.12,25.528,-20000.0,208.113,5000.0,1424.843,24.025,5312.625,1.0,-20000.0,4854.369,5000.0,590.85,1.03,4854.369,16.563,-30000.0,335.712,5000.0,671.147,14.894,5560.3,42.92,-20000.0,389.712,5000.0,834.6,12.83,16726.422,29.9,-10000.0,380.517,5000.0,4659.9,13.14,11377.473,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,7.9,-10000.0,625.0,5000.0,-921.29,8.0,4937.5
2021-01-25,5.27,-10000.0,1386.715,5000.0,-963.668,3.606,7307.473,24.786,-20000.0,208.113,5000.0,1424.843,24.025,5158.317,0.89,-20000.0,4854.369,5000.0,590.85,1.03,4320.388,16.435,-30000.0,335.712,5000.0,671.147,14.894,5517.426,45.48,-20000.0,389.712,5000.0,834.6,12.83,17724.084,30.41,-10000.0,380.517,5000.0,4659.9,13.14,11571.537,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,7.9,-10000.0,625.0,5000.0,-921.29,8.0,4937.5
2021-01-26,5.417,-10000.0,1386.715,5000.0,-963.668,3.606,7511.592,24.112,-20000.0,208.113,5000.0,1424.843,24.025,5018.036,0.89,-20000.0,4854.369,5000.0,590.85,1.03,4320.388,15.973,-30000.0,335.712,5000.0,671.147,14.894,5362.423,39.87,-20000.0,389.712,5000.0,834.6,12.83,15537.802,29.83,-10000.0,380.517,5000.0,4659.9,13.14,11350.837,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,8.3,-10000.0,625.0,5000.0,-921.29,8.0,5187.5
2021-01-27,5.162,-10000.0,1386.715,5000.0,-963.668,3.606,7157.786,24.016,-20000.0,208.113,5000.0,1424.843,24.025,4997.996,0.95,-20000.0,4854.369,5000.0,590.85,1.03,4611.651,15.413,-30000.0,335.712,5000.0,671.147,14.894,5174.442,38.0,-20000.0,389.712,5000.0,834.6,12.83,14809.041,28.7,-10000.0,380.517,5000.0,4659.9,13.14,10920.852,0.52,-10000.0,9615.385,5000.0,2428.45,0.52,5000.0,0.38,-30000.0,21739.13,5000.0,-249.99,0.23,8260.869,0.1,-20000.0,45454.546,5000.0,-1999.84,0.11,4545.455,8.6,-10000.0,625.0,5000.0,-921.29,8.0,5375.0
2021-01-28,5.378,-10000.0,1386.715,5000.0,-963.668,3.606,7457.161,23.891,-20000.0,208.113,5000.0,1424.843,24.025,4971.944,1.08,-20000.0,4854.369,5000.0,590.85,1.03,5242.719,16.239,-30000.0,335.712,5000.0,671.147,14.894,5451.468,43.02,-20000.0,389.712,5000.0,834.6,12.83,16765.394,28.56,-10000.0,380.517,5000.0,4659.9,13.14,10867.579,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.35,-30000.0,21739.13,5000.0,-249.99,0.23,7608.695,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.6,-10000.0,625.0,5000.0,-921.29,8.0,5375.0
2021-01-29,5.24,-10000.0,1386.715,5000.0,-963.668,3.606,7266.65,23.313,-20000.0,208.113,5000.0,1424.843,24.025,4851.703,1.05,-20000.0,4854.369,5000.0,590.85,1.03,5097.087,16.18,-30000.0,335.712,5000.0,671.147,14.894,5431.68,40.98,-20000.0,389.712,5000.0,834.6,12.83,15970.382,27.23,-10000.0,380.517,5000.0,4659.9,13.14,10361.491,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.35,-30000.0,21739.13,5000.0,-249.99,0.23,7608.695,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.35,-10000.0,625.0,5000.0,-921.29,8.0,5218.75
2021-02-01,5.427,-10000.0,1386.715,5000.0,-963.668,3.606,7525.201,23.582,-20000.0,208.113,5000.0,1424.843,24.025,4907.816,1.05,-20000.0,4854.369,5000.0,590.85,1.03,5097.087,16.494,-30000.0,335.712,5000.0,671.147,14.894,5537.213,42.95,-20000.0,389.712,5000.0,834.6,12.83,16738.114,27.5,-10000.0,380.517,5000.0,4659.9,13.14,10464.231,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.35,-30000.0,21739.13,5000.0,-249.99,0.23,7608.695,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.35,-10000.0,625.0,5000.0,-921.29,8.0,5218.75
2021-02-02,5.515,-10000.0,1386.715,5000.0,-963.668,3.606,7647.672,23.996,-20000.0,208.113,5000.0,1424.843,24.025,4993.988,1.01,-20000.0,4854.369,5000.0,590.85,1.03,4902.913,16.759,-30000.0,335.712,5000.0,671.147,14.894,5626.257,43.76,-20000.0,389.712,5000.0,834.6,12.83,17053.78,28.21,-10000.0,380.517,5000.0,4659.9,13.14,10734.398,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.35,-10000.0,625.0,5000.0,-921.29,8.0,5218.75
2021-02-03,5.407,-10000.0,1386.715,5000.0,-963.668,3.606,7497.986,23.611,-20000.0,208.113,5000.0,1424.843,24.025,4913.828,1.05,-20000.0,4854.369,5000.0,590.85,1.03,5097.087,16.317,-30000.0,335.712,5000.0,671.147,14.894,5477.851,45.17,-20000.0,389.712,5000.0,834.6,12.83,17603.273,28.8,-10000.0,380.517,5000.0,4659.9,13.14,10958.904,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.42,-30000.0,21739.13,5000.0,-249.99,0.23,9130.434,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.35,-10000.0,625.0,5000.0,-921.29,8.0,5218.75
2021-02-04,5.378,-10000.0,1386.715,5000.0,-963.668,3.606,7457.161,24.074,-20000.0,208.113,5000.0,1424.843,24.025,5010.02,1.05,-20000.0,4854.369,5000.0,590.85,1.03,5097.087,16.946,-30000.0,335.712,5000.0,671.147,14.894,5688.918,49.24,-20000.0,389.712,5000.0,834.6,12.83,19189.401,30.02,-10000.0,380.517,5000.0,4659.9,13.14,11423.135,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,7.91,-10000.0,625.0,5000.0,-921.29,8.0,4943.75
2021-02-05,5.378,-10000.0,1386.715,5000.0,-963.668,3.606,7457.161,23.9,-20000.0,208.113,5000.0,1424.843,24.025,4973.948,1.1,-20000.0,4854.369,5000.0,590.85,1.03,5339.806,18.508,-30000.0,335.712,5000.0,671.147,14.894,6213.288,54.17,-20000.0,389.712,5000.0,834.6,12.83,21110.678,29.83,-10000.0,380.517,5000.0,4659.9,13.14,11350.837,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.39,-30000.0,21739.13,5000.0,-249.99,0.23,8478.26,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,7.91,-10000.0,625.0,5000.0,-921.29,8.0,4943.75
2021-02-08,5.623,-10000.0,1386.715,5000.0,-963.668,3.606,7797.359,24.276,-20000.0,208.113,5000.0,1424.843,24.025,5052.104,1.14,-20000.0,4854.369,5000.0,590.85,1.03,5533.981,17.977,-30000.0,335.712,5000.0,671.147,14.894,6035.199,55.86,-20000.0,389.712,5000.0,834.6,12.83,21769.291,30.2,-10000.0,380.517,5000.0,4659.9,13.14,11491.629,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.4,-30000.0,21739.13,5000.0,-249.99,0.23,8695.652,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.0,-10000.0,625.0,5000.0,-921.29,8.0,5000.0
2021-02-09,5.682,-10000.0,1386.715,5000.0,-963.668,3.606,7879.438,25.104,-20000.0,208.113,5000.0,1424.843,24.025,5224.449,1.3,-20000.0,4854.369,5000.0,590.85,1.03,6310.68,18.085,-30000.0,335.712,5000.0,671.147,14.894,6071.477,54.84,-20000.0,389.712,5000.0,834.6,12.83,21371.785,30.08,-10000.0,380.517,5000.0,4659.9,13.14,11445.966,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.41,-30000.0,21739.13,5000.0,-249.99,0.23,8913.043,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,8.1,-10000.0,625.0,5000.0,-921.29,8.0,5062.5
2021-02-10,5.613,-10000.0,1386.715,5000.0,-963.668,3.606,7783.681,25.085,-20000.0,208.113,5000.0,1424.843,24.025,5220.441,1.34,-20000.0,4854.369,5000.0,590.85,1.03,6504.855,18.243,-30000.0,335.712,5000.0,671.147,14.894,6124.244,53.05,-20000.0,389.712,5000.0,834.6,12.83,20674.201,30.04,-10000.0,380.517,5000.0,4659.9,13.14,11430.746,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.44,-30000.0,21739.13,5000.0,-249.99,0.23,9565.217,0.161,-20000.0,45454.546,5000.0,-1999.84,0.11,7338.636,8.5,-10000.0,625.0,5000.0,-921.29,8.0,5312.5
2021-02-11,5.485,-10000.0,1386.715,5000.0,-963.668,3.606,7605.846,24.979,-20000.0,208.113,5000.0,1424.843,24.025,5198.397,1.3,-20000.0,4854.369,5000.0,590.85,1.03,6310.68,18.085,-30000.0,335.712,5000.0,671.147,14.894,6071.477,66.75,-20000.0,389.712,5000.0,834.6,12.83,26013.25,29.88,-10000.0,380.517,5000.0,4659.9,13.14,11369.862,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.5,-30000.0,21739.13,5000.0,-249.99,0.23,10869.565,0.216,-20000.0,45454.546,5000.0,-1999.84,0.11,9818.182,8.55,-10000.0,625.0,5000.0,-921.29,8.0,5343.75
2021-02-12,5.761,-10000.0,1386.715,5000.0,-963.668,3.606,7988.874,25.316,-20000.0,208.113,5000.0,1424.843,24.025,5268.537,1.31,-20000.0,4854.369,5000.0,590.85,1.03,6359.223,17.899,-30000.0,335.712,5000.0,671.147,14.894,6008.817,76.24,-20000.0,389.712,5000.0,834.6,12.83,29711.613,29.84,-10000.0,380.517,5000.0,4659.9,13.14,11354.642,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.49,-30000.0,21739.13,5000.0,-249.99,0.23,10652.174,0.212,-20000.0,45454.546,5000.0,-1999.84,0.11,9627.273,8.6,-10000.0,625.0,5000.0,-921.29,8.0,5375.0
2021-02-16,5.87,-10000.0,1386.715,5000.0,-963.668,3.606,8139.349,25.797,-20000.0,208.113,5000.0,1424.843,24.025,5368.738,1.29,-20000.0,4854.369,5000.0,590.85,1.03,6262.136,18.203,-30000.0,335.712,5000.0,671.147,14.894,6111.052,75.65,-20000.0,389.712,5000.0,834.6,12.83,29481.684,30.97,-10000.0,380.517,5000.0,4659.9,13.14,11784.627,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.49,-30000.0,21739.13,5000.0,-249.99,0.23,10652.174,0.165,-20000.0,45454.546,5000.0,-1999.84,0.11,7497.727,9.5,-10000.0,625.0,5000.0,-921.29,8.0,5937.5
2021-02-17,5.751,-10000.0,1386.715,5000.0,-963.668,3.606,7975.194,24.767,-20000.0,208.113,5000.0,1424.843,24.025,5154.308,1.29,-20000.0,4854.369,5000.0,590.85,1.03,6262.136,18.115,-30000.0,335.712,5000.0,671.147,14.894,6081.371,69.46,-20000.0,389.712,5000.0,834.6,12.83,27069.368,30.44,-10000.0,380.517,5000.0,4659.9,13.14,11582.953,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.81,-30000.0,21739.13,5000.0,-249.99,0.23,17608.695,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727,10.0,-10000.0,625.0,5000.0,-921.29,8.0,6250.0
2021-02-18,5.613,-10000.0,1386.715,5000.0,-963.668,3.606,7783.681,25.142,-20000.0,208.113,5000.0,1424.843,24.025,5232.465,1.4,-20000.0,4854.369,5000.0,590.85,1.03,6796.117,17.869,-30000.0,335.712,5000.0,671.147,14.894,5998.923,69.25,-20000.0,389.712,5000.0,834.6,12.83,26987.529,29.33,-10000.0,380.517,5000.0,4659.9,13.14,11160.578,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.86,-30000.0,21739.13,5000.0,-249.99,0.23,18695.652,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727,10.0,-10000.0,625.0,5000.0,-921.29,8.0,6250.0
2021-02-19,5.672,-10000.0,1386.715,5000.0,-963.668,3.606,7865.758,25.807,-20000.0,208.113,5000.0,1424.843,24.025,5370.741,1.4,-20000.0,4854.369,5000.0,590.85,1.03,6796.117,18.331,-30000.0,335.712,5000.0,671.147,14.894,6153.926,79.76,-20000.0,389.712,5000.0,834.6,12.83,31083.399,30.26,-10000.0,380.517,5000.0,4659.9,13.14,11514.459,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.12,-20000.0,45454.546,5000.0,-1999.84,0.11,5454.545,9.5,-10000.0,625.0,5000.0,-921.29,8.0,5937.5
2021-02-22,5.574,-10000.0,1386.715,5000.0,-963.668,3.606,7728.962,25.691,-20000.0,208.113,5000.0,1424.843,24.025,5346.694,1.26,-20000.0,4854.369,5000.0,590.85,1.03,6116.505,19.107,-30000.0,335.712,5000.0,671.147,14.894,6414.462,75.4,-20000.0,389.712,5000.0,834.6,12.83,29384.256,30.27,-10000.0,380.517,5000.0,4659.9,13.14,11518.265,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.98,-30000.0,21739.13,5000.0,-249.99,0.23,21304.348,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727,10.2,-10000.0,625.0,5000.0,-921.29,8.0,6375.0
2021-02-23,5.445,-10000.0,1386.715,5000.0,-963.668,3.606,7551.128,25.113,-20000.0,208.113,5000.0,1424.843,24.025,5226.453,1.3,-20000.0,4854.369,5000.0,590.85,1.03,6310.68,19.117,-30000.0,335.712,5000.0,671.147,14.894,6417.759,73.99,-20000.0,389.712,5000.0,834.6,12.83,28834.762,30.82,-10000.0,380.517,5000.0,4659.9,13.14,11727.549,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.16,-20000.0,45454.546,5000.0,-1999.84,0.11,7272.727,9.75,-10000.0,625.0,5000.0,-921.29,8.0,6093.75
2021-02-24,5.652,-10000.0,1386.715,5000.0,-963.668,3.606,7838.398,25.884,-20000.0,208.113,5000.0,1424.843,24.025,5386.774,1.25,-20000.0,4854.369,5000.0,590.85,1.03,6067.961,19.52,-30000.0,335.712,5000.0,671.147,14.894,6552.975,75.73,-20000.0,389.712,5000.0,834.6,12.83,29512.862,31.34,-10000.0,380.517,5000.0,4659.9,13.14,11925.418,0.06,-10000.0,9615.385,5000.0,2428.45,0.52,576.923,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.15,-20000.0,45454.546,5000.0,-1999.84,0.11,6818.182,10.0,-10000.0,625.0,5000.0,-921.29,8.0,6250.0
2021-02-25,5.445,-10000.0,1386.715,5000.0,-963.668,3.606,7551.128,26.038,-20000.0,208.113,5000.0,1424.843,24.025,5418.838,1.25,-20000.0,4854.369,5000.0,590.85,1.03,6067.961,19.284,-30000.0,335.712,5000.0,671.147,14.894,6473.823,71.16,-20000.0,389.712,5000.0,834.6,12.83,27731.88,30.05,-10000.0,380.517,5000.0,4659.9,13.14,11434.55,0.768,-10000.0,9615.385,5000.0,2428.45,0.52,7384.616,0.82,-30000.0,21739.13,5000.0,-249.99,0.23,17826.086,0.13,-20000.0,45454.546,5000.0,-1999.84,0.11,5909.091,10.0,-10000.0,625.0,5000.0,-921.29,8.0,6250.0
2021-02-26,5.228,-10000.0,1386.715,5000.0,-963.668,3.606,7250.177,25.672,-20000.0,208.113,5000.0,1424.843,24.025,5342.685,1.29,-20000.0,4854.369,5000.0,590.85,1.03,6262.136,18.822,-30000.0,335.712,5000.0,671.147,14.894,6318.821,66.73,-20000.0,389.712,5000.0,834.6,12.83,26005.457,31.45,-10000.0,380.517,5000.0,4659.9,13.14,11967.275,0.768,-10000.0,9615.385,5000.0,2428.45,0.52,7384.616,0.78,-30000.0,21739.13,5000.0,-249.99,0.23,16956.521,0.13,-20000.0,45454.546,5000.0,-1999.84,0.11,5909.091,10.0,-10000.0,625.0,5000.0,-921.29,8.0,6250.0
