date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SKM_adj_close,SKM_cashflow,SKM_cml_units,SKM_cml_cost,SKM_gain_loss,SKM_avg_price,SKM_mktvalue,KEP_adj_close,KEP_cashflow,KEP_cml_units,KEP_cml_cost,KEP_gain_loss,KEP_avg_price,KEP_mktvalue,PKX_adj_close,PKX_cashflow,PKX_cml_units,PKX_cml_cost,PKX_gain_loss,PKX_avg_price,PKX_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,JP_adj_close,JP_cashflow,JP_cml_units,JP_cml_cost,JP_gain_loss,JP_avg_price,JP_mktvalue,IBA_adj_close,IBA_cashflow,IBA_cml_units,IBA_cml_cost,IBA_gain_loss,IBA_avg_price,IBA_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,AMIH_adj_close,AMIH_cashflow,AMIH_cml_units,AMIH_cml_cost,AMIH_gain_loss,AMIH_avg_price,AMIH_mktvalue
2020-09-16,278.14,-4934.52,36.496,4934.52,0.0,135.206,10151.095,75.25,-4989.16,192.308,4989.16,0.0,25.944,14471.154,11.02,-4995.214,384.615,4995.214,0.0,12.988,4238.405,22.86,-4984.8,192.308,4984.8,0.0,25.921,4396.154,8.72,-4985.5,357.143,4985.5,0.0,13.959,3114.286,40.01,-4999.54,92.593,4999.54,0.0,53.995,3704.629,4.613,-4997.449,1000.0,4997.449,0.0,4.997,4613.354,1.79,-4995.82,1250.0,4995.82,0.0,3.997,2237.5,38.858,-4977.545,135.135,4977.545,0.0,36.834,5251.09,4.22,-4996.62,1250.0,4996.62,0.0,3.997,5275.0,18.73,-4995.54,312.5,4995.54,0.0,15.986,5853.125,0.249,-4999.2,2500.0,4999.2,0.0,2.0,622.5
2020-09-17,275.72,-4934.52,36.496,4934.52,0.0,135.206,10062.774,75.74,-4989.16,192.308,4989.16,0.0,25.944,14565.384,11.01,-4995.214,384.615,4995.214,0.0,12.988,4234.586,22.97,-4984.8,192.308,4984.8,0.0,25.921,4417.308,8.71,-4985.5,357.143,4985.5,0.0,13.959,3110.714,40.93,-4999.54,92.593,4999.54,0.0,53.995,3789.815,4.594,-4997.449,1000.0,4997.449,0.0,4.997,4594.409,1.73,-4995.82,1250.0,4995.82,0.0,3.997,2162.5,39.025,-4977.545,135.135,4977.545,0.0,36.834,5273.644,4.22,-4996.62,1250.0,4996.62,0.0,3.997,5275.0,18.84,-4995.54,312.5,4995.54,0.0,15.986,5887.5,0.19,-4999.2,2500.0,4999.2,0.0,2.0,475.0
2020-09-18,272.41,-4934.52,36.496,4934.52,0.0,135.206,9941.971,75.67,-4989.16,192.308,4989.16,0.0,25.944,14551.923,11.01,-4995.214,384.615,4995.214,0.0,12.988,4234.586,23.01,-4984.8,192.308,4984.8,0.0,25.921,4425.0,8.53,-4985.5,357.143,4985.5,0.0,13.959,3046.428,40.5,-4999.54,92.593,4999.54,0.0,53.995,3750.0,4.566,-4997.449,1000.0,4997.449,0.0,4.997,4565.989,1.75,-4995.82,1250.0,4995.82,0.0,3.997,2187.5,37.945,-4977.545,135.135,4977.545,0.0,36.834,5127.707,4.23,-4996.62,1250.0,4996.62,0.0,3.997,5287.5,18.71,-4995.54,312.5,4995.54,0.0,15.986,5846.875,0.2,-4999.2,2500.0,4999.2,0.0,2.0,500.0
2020-09-21,273.82,-4934.52,36.496,4934.52,0.0,135.206,9993.431,73.05,-4989.16,192.308,4989.16,0.0,25.944,14048.078,10.523,-4995.214,384.615,4995.214,0.0,12.988,4047.486,22.63,-4984.8,192.308,4984.8,0.0,25.921,4351.923,8.59,-4985.5,357.143,4985.5,0.0,13.959,3067.857,39.76,-4999.54,92.593,4999.54,0.0,53.995,3681.481,4.5,-4997.449,1000.0,4997.449,0.0,4.997,4499.678,1.74,-4995.82,1250.0,4995.82,0.0,3.997,2175.0,38.269,-4977.545,135.135,4977.545,0.0,36.834,5171.488,4.1,-4996.62,1250.0,4996.62,0.0,3.997,5125.0,18.48,-4995.54,312.5,4995.54,0.0,15.986,5775.0,0.211,-4999.2,2500.0,4999.2,0.0,2.0,527.5
2020-09-22,275.29,-4934.52,36.496,4934.52,0.0,135.206,10047.081,73.71,-4989.16,192.308,4989.16,0.0,25.944,14175.0,10.444,-4995.214,384.615,4995.214,0.0,12.988,4016.939,22.7,-4984.8,192.308,4984.8,0.0,25.921,4365.385,8.63,-4985.5,357.143,4985.5,0.0,13.959,3082.143,41.7,-4999.54,92.593,4999.54,0.0,53.995,3861.111,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.894,1.72,-4995.82,1250.0,4995.82,0.0,3.997,2150.0,37.356,-4977.545,135.135,4977.545,0.0,36.834,5048.104,4.11,-4996.62,1250.0,4996.62,0.0,3.997,5137.5,18.59,-4995.54,312.5,4995.54,0.0,15.986,5809.375,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2020-09-23,272.95,-4934.52,36.496,4934.52,0.0,135.206,9961.679,73.82,-4989.16,192.308,4989.16,0.0,25.944,14196.154,10.136,-4995.214,384.615,4995.214,0.0,12.988,3898.569,21.92,-4984.8,192.308,4984.8,0.0,25.921,4215.385,8.48,-4985.5,357.143,4985.5,0.0,13.959,3028.571,41.08,-4999.54,92.593,4999.54,0.0,53.995,3803.704,4.348,-4997.449,1000.0,4997.449,0.0,4.997,4348.11,1.78,-4995.82,1250.0,4995.82,0.0,3.997,2225.0,35.5,-4977.545,135.135,4977.545,0.0,36.834,4797.357,4.15,-4996.62,1250.0,4996.62,0.0,3.997,5187.5,18.6,-4995.54,312.5,4995.54,0.0,15.986,5812.5,0.202,-4999.2,2500.0,4999.2,0.0,2.0,505.0
2020-09-24,269.73,-4934.52,36.496,4934.52,0.0,135.206,9844.161,72.78,-4989.16,192.308,4989.16,0.0,25.944,13996.154,10.087,-4995.214,384.615,4995.214,0.0,12.988,3879.477,21.92,-4984.8,192.308,4984.8,0.0,25.921,4215.385,8.45,-4985.5,357.143,4985.5,0.0,13.959,3017.857,40.37,-4999.54,92.593,4999.54,0.0,53.995,3737.963,4.414,-4997.449,1000.0,4997.449,0.0,4.997,4414.421,1.71,-4995.82,1250.0,4995.82,0.0,3.997,2137.5,36.816,-4977.545,135.135,4977.545,0.0,36.834,4975.135,4.16,-4996.62,1250.0,4996.62,0.0,3.997,5200.0,18.53,-4995.54,312.5,4995.54,0.0,15.986,5790.625,0.203,-4999.2,2500.0,4999.2,0.0,2.0,507.5
2020-09-25,271.09,-4934.52,36.496,4934.52,0.0,135.206,9893.795,72.08,-4989.16,192.308,4989.16,0.0,25.944,13861.539,9.858,-4995.214,384.615,4995.214,0.0,12.988,3791.654,21.94,-4984.8,192.308,4984.8,0.0,25.921,4219.231,8.41,-4985.5,357.143,4985.5,0.0,13.959,3003.571,41.77,-4999.54,92.593,4999.54,0.0,53.995,3867.593,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.582,1.7,-4995.82,1250.0,4995.82,0.0,3.997,2125.0,36.688,-4977.545,135.135,4977.545,0.0,36.834,4957.889,4.19,-4996.62,1250.0,4996.62,0.0,3.997,5237.5,18.53,-4995.54,312.5,4995.54,0.0,15.986,5790.625,0.205,-4999.2,2500.0,4999.2,0.0,2.0,512.5
2020-09-28,276.01,-4934.52,36.496,4934.52,0.0,135.206,10073.358,74.28,-4989.16,192.308,4989.16,0.0,25.944,14284.615,10.077,-4995.214,384.615,4995.214,0.0,12.988,3875.658,22.21,-4984.8,192.308,4984.8,0.0,25.921,4271.154,8.72,-4985.5,357.143,4985.5,0.0,13.959,3114.286,42.07,-4999.54,92.593,4999.54,0.0,53.995,3895.37,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.894,1.7,-4995.82,1250.0,4995.82,0.0,3.997,2125.0,36.433,-4977.545,135.135,4977.545,0.0,36.834,4923.395,4.29,-4996.62,1250.0,4996.62,0.0,3.997,5362.5,18.99,-4995.54,312.5,4995.54,0.0,15.986,5934.375,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2020-09-29,276.93,-4934.52,36.496,4934.52,0.0,135.206,10106.934,74.73,-4989.16,192.308,4989.16,0.0,25.944,14371.154,9.719,-4995.214,384.615,4995.214,0.0,12.988,3738.196,22.43,-4984.8,192.308,4984.8,0.0,25.921,4313.462,8.67,-4985.5,357.143,4985.5,0.0,13.959,3096.429,41.72,-4999.54,92.593,4999.54,0.0,53.995,3862.963,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,1.69,-4995.82,1250.0,4995.82,0.0,3.997,2112.5,36.345,-4977.545,135.135,4977.545,0.0,36.834,4911.454,4.11,-4996.62,1250.0,4996.62,0.0,3.997,5137.5,18.14,-4995.54,312.5,4995.54,0.0,15.986,5668.75,0.2,-4999.2,2500.0,4999.2,0.0,2.0,500.0
2020-09-30,293.98,-4934.52,36.496,4934.52,0.0,135.206,10729.197,76.04,-4989.16,192.308,4989.16,0.0,25.944,14623.077,9.769,-4995.214,384.615,4995.214,0.0,12.988,3757.289,22.42,-4984.8,192.308,4984.8,0.0,25.921,4311.538,8.71,-4985.5,357.143,4985.5,0.0,13.959,3110.714,41.86,-4999.54,92.593,4999.54,0.0,53.995,3875.926,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,1.685,-4995.82,1250.0,4995.82,0.0,3.997,2106.25,37.601,-4977.545,135.135,4977.545,0.0,36.834,5081.272,4.01,-4996.62,1250.0,4996.62,0.0,3.997,5012.5,17.84,-4995.54,312.5,4995.54,0.0,15.986,5575.0,0.228,-4999.2,2500.0,4999.2,0.0,2.0,570.0
2020-10-01,290.05,-4934.52,36.496,4934.52,0.0,135.206,10585.766,76.74,-4989.16,192.308,4989.16,0.0,25.944,14757.692,9.62,-4995.214,384.615,4995.214,0.0,12.988,3700.013,22.43,-4984.8,192.308,4984.8,0.0,25.921,4313.462,8.83,-4985.5,357.143,4985.5,0.0,13.959,3153.571,42.22,-4999.54,92.593,4999.54,0.0,53.995,3909.259,4.412,-4997.449,1000.0,4997.449,0.0,4.997,4411.508,1.74,-4995.82,1250.0,4995.82,0.0,3.997,2175.0,37.562,-4977.545,135.135,4977.545,0.0,36.834,5075.965,4.03,-4996.62,1250.0,4996.62,0.0,3.997,5037.5,17.65,-4995.54,312.5,4995.54,0.0,15.986,5515.625,0.23,-4999.2,2500.0,4999.2,0.0,2.0,575.0
2020-10-02,288.17,-4934.52,36.496,4934.52,0.0,135.206,10517.154,75.67,-4989.16,192.308,4989.16,0.0,25.944,14551.923,9.729,-4995.214,384.615,4995.214,0.0,12.988,3742.015,22.43,-4984.8,192.308,4984.8,0.0,25.921,4313.462,8.81,-4985.5,357.143,4985.5,0.0,13.959,3146.429,42.17,-4999.54,92.593,4999.54,0.0,53.995,3904.629,4.383,-4997.449,1000.0,4997.449,0.0,4.997,4382.923,1.68,-4995.82,1250.0,4995.82,0.0,3.997,2100.0,37.749,-4977.545,135.135,4977.545,0.0,36.834,5101.172,4.05,-4996.62,1250.0,4996.62,0.0,3.997,5062.5,17.16,-4995.54,312.5,4995.54,0.0,15.986,5362.5,0.2,-4999.2,2500.0,4999.2,0.0,2.0,500.0
2020-10-05,288.27,-4934.52,36.496,4934.52,0.0,135.206,10520.803,76.43,-4989.16,192.308,4989.16,0.0,25.944,14698.077,9.948,-4995.214,384.615,4995.214,0.0,12.988,3826.02,23.1,-4984.8,192.308,4984.8,0.0,25.921,4442.308,8.99,-4985.5,357.143,4985.5,0.0,13.959,3210.714,44.23,-4999.54,92.593,4999.54,0.0,53.995,4095.37,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,1.68,-4995.82,1250.0,4995.82,0.0,3.997,2100.0,37.965,-4977.545,135.135,4977.545,0.0,36.834,5130.36,4.11,-4996.62,1250.0,4996.62,0.0,3.997,5137.5,17.33,-4995.54,312.5,4995.54,0.0,15.986,5415.625,0.16,-4999.2,2500.0,4999.2,0.0,2.0,400.0
2020-10-06,292.39,-4934.52,36.496,4934.52,0.0,135.206,10671.168,76.93,-4989.16,192.308,4989.16,0.0,25.944,14794.231,9.858,-4995.214,384.615,4995.214,0.0,12.988,3791.654,22.73,-4984.8,192.308,4984.8,0.0,25.921,4371.154,8.69,-4985.5,357.143,4985.5,0.0,13.959,3103.571,42.75,-4999.54,92.593,4999.54,0.0,53.995,3958.333,4.364,-4997.449,1000.0,4997.449,0.0,4.997,4363.866,1.67,-4995.82,1250.0,4995.82,0.0,3.997,2087.5,37.012,-4977.545,135.135,4977.545,0.0,36.834,5001.67,4.08,-4996.62,1250.0,4996.62,0.0,3.997,5100.0,17.47,-4995.54,312.5,4995.54,0.0,15.986,5459.375,0.17,-4999.2,2500.0,4999.2,0.0,2.0,425.0
2020-10-07,296.5,-4934.52,36.496,4934.52,0.0,135.206,10821.168,79.76,-4989.16,192.308,4989.16,0.0,25.944,15338.462,9.848,-4995.214,384.615,4995.214,0.0,12.988,3787.836,22.9,-4984.8,192.308,4984.8,0.0,25.921,4403.846,8.84,-4985.5,357.143,4985.5,0.0,13.959,3157.143,44.39,-4999.54,92.593,4999.54,0.0,53.995,4110.185,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,1.675,-4995.82,1250.0,4995.82,0.0,3.997,2093.75,37.7,-4977.545,135.135,4977.545,0.0,36.834,5094.539,4.13,-4996.62,1250.0,4996.62,0.0,3.997,5162.5,17.29,-4995.54,312.5,4995.54,0.0,15.986,5403.125,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2020-10-08,300.54,-4934.52,36.496,4934.52,0.0,135.206,10968.613,78.58,-4989.16,192.308,4989.16,0.0,25.944,15111.539,10.106,-4995.214,384.615,4995.214,0.0,12.988,3887.114,22.93,-4984.8,192.308,4984.8,0.0,25.921,4409.615,9.1,-4985.5,357.143,4985.5,0.0,13.959,3250.0,44.65,-4999.54,92.593,4999.54,0.0,53.995,4134.259,4.421,-4997.449,1000.0,4997.449,0.0,4.997,4421.036,1.64,-4995.82,1250.0,4995.82,0.0,3.997,2050.0,38.838,-4977.545,135.135,4977.545,0.0,36.834,5248.436,4.13,-4996.62,1250.0,4996.62,0.0,3.997,5162.5,17.77,-4995.54,312.5,4995.54,0.0,15.986,5553.125,0.175,-4999.2,2500.0,4999.2,0.0,2.0,437.5
2020-10-09,299.74,-4934.52,36.496,4934.52,0.0,135.206,10939.416,79.38,-4989.16,192.308,4989.16,0.0,25.944,15265.384,9.977,-4995.214,384.615,4995.214,0.0,12.988,3837.475,23.07,-4984.8,192.308,4984.8,0.0,25.921,4436.538,9.16,-4985.5,357.143,4985.5,0.0,13.959,3271.429,44.8,-4999.54,92.593,4999.54,0.0,53.995,4148.148,4.421,-4997.449,1000.0,4997.449,0.0,4.997,4421.036,1.67,-4995.82,1250.0,4995.82,0.0,3.997,2087.5,39.192,-4977.545,135.135,4977.545,0.0,36.834,5296.198,4.09,-4996.62,1250.0,4996.62,0.0,3.997,5112.5,17.8,-4995.54,312.5,4995.54,0.0,15.986,5562.5,0.16,-4999.2,2500.0,4999.2,0.0,2.0,400.0
2020-10-12,306.34,-4934.52,36.496,4934.52,0.0,135.206,11180.292,79.11,-4989.16,192.308,4989.16,0.0,25.944,15213.462,9.848,-4995.214,384.615,4995.214,0.0,12.988,3787.836,23.14,-4984.8,192.308,4984.8,0.0,25.921,4450.0,9.07,-4985.5,357.143,4985.5,0.0,13.959,3239.286,44.74,-4999.54,92.593,4999.54,0.0,53.995,4142.593,4.354,-4997.449,1000.0,4997.449,0.0,4.997,4354.339,1.66,-4995.82,1250.0,4995.82,0.0,3.997,2075.0,38.966,-4977.545,135.135,4977.545,0.0,36.834,5265.683,4.11,-4996.62,1250.0,4996.62,0.0,3.997,5137.5,17.89,-4995.54,312.5,4995.54,0.0,15.986,5590.625,0.14,-4999.2,2500.0,4999.2,0.0,2.0,350.0
2020-10-13,308.78,-4934.52,36.496,4934.52,0.0,135.206,11269.343,79.57,-4989.16,192.308,4989.16,0.0,25.944,15301.923,9.64,-4995.214,384.615,4995.214,0.0,12.988,3707.65,23.31,-4984.8,192.308,4984.8,0.0,25.921,4482.692,9.03,-4985.5,357.143,4985.5,0.0,13.959,3225.0,44.04,-4999.54,92.593,4999.54,0.0,53.995,4077.778,4.326,-4997.449,1000.0,4997.449,0.0,4.997,4325.755,1.67,-4995.82,1250.0,4995.82,0.0,3.997,2087.5,38.073,-4977.545,135.135,4977.545,0.0,36.834,5144.954,4.05,-4996.62,1250.0,4996.62,0.0,3.997,5062.5,17.39,-4995.54,312.5,4995.54,0.0,15.986,5434.375,0.116,-4999.2,2500.0,4999.2,0.0,2.0,290.0
2020-10-14,301.04,-4934.52,36.496,4934.52,0.0,135.206,10986.862,80.26,-4989.16,192.308,4989.16,0.0,25.944,15434.616,9.739,-4995.214,384.615,4995.214,0.0,12.988,3745.834,22.25,-4984.8,192.308,4984.8,0.0,25.921,4278.846,9.07,-4985.5,357.143,4985.5,0.0,13.959,3239.286,43.62,-4999.54,92.593,4999.54,0.0,53.995,4038.889,4.259,-4997.449,1000.0,4997.449,0.0,4.997,4259.057,1.66,-4995.82,1250.0,4995.82,0.0,3.997,2075.0,38.298,-4977.545,135.135,4977.545,0.0,36.834,5175.467,4.02,-4996.62,1250.0,4996.62,0.0,3.997,5025.0,17.43,-4995.54,312.5,4995.54,0.0,15.986,5446.875,0.133,-4999.2,2500.0,4999.2,0.0,2.0,332.5
2020-10-15,299.46,-4934.52,36.496,4934.52,0.0,135.206,10929.197,80.01,-4989.16,192.308,4989.16,0.0,25.944,15386.539,9.65,-4995.214,384.615,4995.214,0.0,12.988,3711.468,22.47,-4984.8,192.308,4984.8,0.0,25.921,4321.154,9.15,-4985.5,357.143,4985.5,0.0,13.959,3267.857,44.45,-4999.54,92.593,4999.54,0.0,53.995,4115.741,4.364,-4997.449,1000.0,4997.449,0.0,4.997,4363.866,1.67,-4995.82,1250.0,4995.82,0.0,3.997,2087.5,38.534,-4977.545,135.135,4977.545,0.0,36.834,5207.309,4.0,-4996.62,1250.0,4996.62,0.0,3.997,5000.0,16.89,-4995.54,312.5,4995.54,0.0,15.986,5278.125,0.12,-4999.2,2500.0,4999.2,0.0,2.0,300.0
2020-10-16,307.31,-4934.52,36.496,4934.52,0.0,135.206,11215.693,79.73,-4989.16,192.308,4989.16,0.0,25.944,15332.693,9.59,-4995.214,384.615,4995.214,0.0,12.988,3688.558,22.67,-4984.8,192.308,4984.8,0.0,25.921,4359.615,9.24,-4985.5,357.143,4985.5,0.0,13.959,3300.0,44.34,-4999.54,92.593,4999.54,0.0,53.995,4105.556,4.412,-4997.449,1000.0,4997.449,0.0,4.997,4411.508,1.67,-4995.82,1250.0,4995.82,0.0,3.997,2087.5,38.956,-4977.545,135.135,4977.545,0.0,36.834,5264.357,4.03,-4996.62,1250.0,4996.62,0.0,3.997,5037.5,16.67,-4995.54,312.5,4995.54,0.0,15.986,5209.375,0.119,-4999.2,2500.0,4999.2,0.0,2.0,297.5
2020-10-19,305.29,-4934.52,36.496,4934.52,0.0,135.206,11141.971,78.32,-4989.16,192.308,4989.16,0.0,25.944,15061.538,9.64,-4995.214,384.615,4995.214,0.0,12.988,3707.65,22.37,-4984.8,192.308,4984.8,0.0,25.921,4301.923,9.19,-4985.5,357.143,4985.5,0.0,13.959,3282.143,44.97,-4999.54,92.593,4999.54,0.0,53.995,4163.889,4.373,-4997.449,1000.0,4997.449,0.0,4.997,4373.395,1.71,-4995.82,1250.0,4995.82,0.0,3.997,2137.5,38.465,-4977.545,135.135,4977.545,0.0,36.834,5198.022,4.01,-4996.62,1250.0,4996.62,0.0,3.997,5012.5,16.75,-4995.54,312.5,4995.54,0.0,15.986,5234.375,0.125,-4999.2,2500.0,4999.2,0.0,2.0,312.5
2020-10-20,309.81,-4934.52,36.496,4934.52,0.0,135.206,11306.934,80.32,-4989.16,192.308,4989.16,0.0,25.944,15446.154,9.769,-4995.214,384.615,4995.214,0.0,12.988,3757.289,22.58,-4984.8,192.308,4984.8,0.0,25.921,4342.308,9.11,-4985.5,357.143,4985.5,0.0,13.959,3253.571,44.93,-4999.54,92.593,4999.54,0.0,53.995,4160.185,4.45,-4997.449,1000.0,4997.449,0.0,4.997,4449.62,2.44,-4995.82,1250.0,4995.82,0.0,3.997,3050.0,38.721,-4977.545,135.135,4977.545,0.0,36.834,5232.516,4.01,-4996.62,1250.0,4996.62,0.0,3.997,5012.5,16.67,-4995.54,312.5,4995.54,0.0,15.986,5209.375,0.17,-4999.2,2500.0,4999.2,0.0,2.0,425.0
2020-10-21,307.97,-4934.52,36.496,4934.52,0.0,135.206,11239.781,74.92,-4989.16,192.308,4989.16,0.0,25.944,14407.692,9.65,-4995.214,384.615,4995.214,0.0,12.988,3711.468,23.06,-4984.8,192.308,4984.8,0.0,25.921,4434.615,9.53,-4985.5,357.143,4985.5,0.0,13.959,3403.571,45.45,-4999.54,92.593,4999.54,0.0,53.995,4208.333,4.535,-4997.449,1000.0,4997.449,0.0,4.997,4535.373,1.84,-4995.82,1250.0,4995.82,0.0,3.997,2300.0,38.151,-4977.545,135.135,4977.545,0.0,36.834,5155.567,4.06,-4996.62,1250.0,4996.62,0.0,3.997,5075.0,16.76,-4995.54,312.5,4995.54,0.0,15.986,5237.5,0.147,-4999.2,2500.0,4999.2,0.0,2.0,367.5
2020-10-22,306.28,-4934.52,36.496,4934.52,0.0,135.206,11178.102,66.34,-4989.16,192.308,4989.16,0.0,25.944,12757.692,9.809,-4995.214,384.615,4995.214,0.0,12.988,3772.562,23.18,-4984.8,192.308,4984.8,0.0,25.921,4457.692,9.48,-4985.5,357.143,4985.5,0.0,13.959,3385.714,46.08,-4999.54,92.593,4999.54,0.0,53.995,4266.667,4.535,-4997.449,1000.0,4997.449,0.0,4.997,4535.373,1.83,-4995.82,1250.0,4995.82,0.0,3.997,2287.5,38.505,-4977.545,135.135,4977.545,0.0,36.834,5203.329,4.06,-4996.62,1250.0,4996.62,0.0,3.997,5075.0,16.64,-4995.54,312.5,4995.54,0.0,15.986,5200.0,0.145,-4999.2,2500.0,4999.2,0.0,2.0,362.5
2020-10-23,309.92,-4934.52,36.496,4934.52,0.0,135.206,11310.949,70.31,-4989.16,192.308,4989.16,0.0,25.944,13521.153,9.709,-4995.214,384.615,4995.214,0.0,12.988,3734.378,23.17,-4984.8,192.308,4984.8,0.0,25.921,4455.769,9.4,-4985.5,357.143,4985.5,0.0,13.959,3357.143,48.69,-4999.54,92.593,4999.54,0.0,53.995,4508.333,4.488,-4997.449,1000.0,4997.449,0.0,4.997,4487.732,1.75,-4995.82,1250.0,4995.82,0.0,3.997,2187.5,38.681,-4977.545,135.135,4977.545,0.0,36.834,5227.21,4.09,-4996.62,1250.0,4996.62,0.0,3.997,5112.5,16.66,-4995.54,312.5,4995.54,0.0,15.986,5206.25,0.142,-4999.2,2500.0,4999.2,0.0,2.0,355.0
2020-10-26,306.87,-4934.52,36.496,4934.52,0.0,135.206,11199.635,69.4,-4989.16,192.308,4989.16,0.0,25.944,13346.154,9.501,-4995.214,384.615,4995.214,0.0,12.988,3654.192,22.65,-4984.8,192.308,4984.8,0.0,25.921,4355.769,9.15,-4985.5,357.143,4985.5,0.0,13.959,3267.857,47.95,-4999.54,92.593,4999.54,0.0,53.995,4439.815,4.45,-4997.449,1000.0,4997.449,0.0,4.997,4449.62,1.66,-4995.82,1250.0,4995.82,0.0,3.997,2075.0,37.896,-4977.545,135.135,4977.545,0.0,36.834,5121.073,4.01,-4996.62,1250.0,4996.62,0.0,3.997,5012.5,16.58,-4995.54,312.5,4995.54,0.0,15.986,5181.25,0.14,-4999.2,2500.0,4999.2,0.0,2.0,350.0
2020-10-27,317.14,-4934.52,36.496,4934.52,0.0,135.206,11574.453,66.56,-4989.16,192.308,4989.16,0.0,25.944,12800.0,9.461,-4995.214,384.615,4995.214,0.0,12.988,3638.919,22.7,-4984.8,192.308,4984.8,0.0,25.921,4365.385,8.96,-4985.5,357.143,4985.5,0.0,13.959,3200.0,48.55,-4999.54,92.593,4999.54,0.0,53.995,4495.37,4.383,-4997.449,1000.0,4997.449,0.0,4.997,4382.923,1.91,-4995.82,1250.0,4995.82,0.0,3.997,2387.5,37.562,-4977.545,135.135,4977.545,0.0,36.834,5075.965,3.96,-4996.62,1250.0,4996.62,0.0,3.997,4950.0,16.55,-4995.54,312.5,4995.54,0.0,15.986,5171.875,0.144,-4999.2,2500.0,4999.2,0.0,2.0,360.0
2020-10-28,307.94,-4934.52,36.496,4934.52,0.0,135.206,11238.686,66.52,-4989.16,192.308,4989.16,0.0,25.944,12792.307,8.856,-4995.214,384.615,4995.214,0.0,12.988,3405.997,22.01,-4984.8,192.308,4984.8,0.0,25.921,4232.692,8.86,-4985.5,357.143,4985.5,0.0,13.959,3164.286,46.75,-4999.54,92.593,4999.54,0.0,53.995,4328.704,4.269,-4997.449,1000.0,4997.449,0.0,4.997,4268.585,1.73,-4995.82,1250.0,4995.82,0.0,3.997,2162.5,37.307,-4977.545,135.135,4977.545,0.0,36.834,5041.471,3.86,-4996.62,1250.0,4996.62,0.0,3.997,4825.0,16.1,-4995.54,312.5,4995.54,0.0,15.986,5031.25,0.123,-4999.2,2500.0,4999.2,0.0,2.0,307.5
2020-10-29,312.56,-4934.52,36.496,4934.52,0.0,135.206,11407.299,67.01,-4989.16,192.308,4989.16,0.0,25.944,12886.539,8.985,-4995.214,384.615,4995.214,0.0,12.988,3455.636,21.55,-4984.8,192.308,4984.8,0.0,25.921,4144.231,8.89,-4985.5,357.143,4985.5,0.0,13.959,3175.0,47.13,-4999.54,92.593,4999.54,0.0,53.995,4363.889,4.297,-4997.449,1000.0,4997.449,0.0,4.997,4297.17,1.73,-4995.82,1250.0,4995.82,0.0,3.997,2162.5,36.757,-4977.545,135.135,4977.545,0.0,36.834,4967.176,3.94,-4996.62,1250.0,4996.62,0.0,3.997,4925.0,15.95,-4995.54,312.5,4995.54,0.0,15.986,4984.375,0.12,-4999.2,2500.0,4999.2,0.0,2.0,300.0
2020-10-30,304.69,-4934.52,36.496,4934.52,0.0,135.206,11120.073,66.46,-4989.16,192.308,4989.16,0.0,25.944,12780.769,9.183,-4995.214,384.615,4995.214,0.0,12.988,3532.004,21.06,-4984.8,192.308,4984.8,0.0,25.921,4050.0,8.64,-4985.5,357.143,4985.5,0.0,13.959,3085.714,46.31,-4999.54,92.593,4999.54,0.0,53.995,4287.963,4.351,-4997.449,1000.0,4997.449,0.0,4.997,4350.837,1.69,-4995.82,1250.0,4995.82,0.0,3.997,2112.5,36.629,-4977.545,135.135,4977.545,0.0,36.834,4949.928,3.94,-4996.62,1250.0,4996.62,0.0,3.997,4925.0,15.39,-4995.54,312.5,4995.54,0.0,15.986,4809.375,0.11,-4999.2,2500.0,4999.2,0.0,2.0,275.0
