date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,ENIA_adj_close,ENIA_cashflow,ENIA_cml_units,ENIA_cml_cost,ENIA_gain_loss,ENIA_avg_price,ENIA_mktvalue,BIT_adj_close,BIT_cashflow,BIT_cml_units,BIT_cml_cost,BIT_gain_loss,BIT_avg_price,BIT_mktvalue,DSL_adj_close,DSL_cashflow,DSL_cml_units,DSL_cml_cost,DSL_gain_loss,DSL_avg_price,DSL_mktvalue,PCI_adj_close,PCI_cashflow,PCI_cml_units,PCI_cml_cost,PCI_gain_loss,PCI_avg_price,PCI_mktvalue,BHK_adj_close,BHK_cashflow,BHK_cml_units,BHK_cml_cost,BHK_gain_loss,BHK_avg_price,BHK_mktvalue,TENX_adj_close,TENX_cashflow,TENX_cml_units,TENX_cml_cost,TENX_gain_loss,TENX_avg_price,TENX_mktvalue,CHNR_adj_close,CHNR_cashflow,CHNR_cml_units,CHNR_cml_cost,CHNR_gain_loss,CHNR_avg_price,CHNR_mktvalue,CTHR_adj_close,CTHR_cashflow,CTHR_cml_units,CTHR_cml_cost,CTHR_gain_loss,CTHR_avg_price,CTHR_mktvalue,SEEL_adj_close,SEEL_cashflow,SEEL_cml_units,SEEL_cml_cost,SEEL_gain_loss,SEEL_avg_price,SEEL_mktvalue,ARMP_adj_close,ARMP_cashflow,ARMP_cml_units,ARMP_cml_cost,ARMP_gain_loss,ARMP_avg_price,ARMP_mktvalue,ACUR_adj_close,ACUR_cashflow,ACUR_cml_units,ACUR_cml_cost,ACUR_gain_loss,ACUR_avg_price,ACUR_mktvalue,CHGI_adj_close,CHGI_cashflow,CHGI_cml_units,CHGI_cml_cost,CHGI_gain_loss,CHGI_avg_price,CHGI_mktvalue,CICN_adj_close,CICN_cashflow,CICN_cml_units,CICN_cml_cost,CICN_gain_loss,CICN_avg_price,CICN_mktvalue,DLYT_adj_close,DLYT_cashflow,DLYT_cml_units,DLYT_cml_cost,DLYT_gain_loss,DLYT_avg_price,DLYT_mktvalue,GLAE_adj_close,GLAE_cashflow,GLAE_cml_units,GLAE_cml_cost,GLAE_gain_loss,GLAE_avg_price,GLAE_mktvalue,IMUN_adj_close,IMUN_cashflow,IMUN_cml_units,IMUN_cml_cost,IMUN_gain_loss,IMUN_avg_price,IMUN_mktvalue,KALO_adj_close,KALO_cashflow,KALO_cml_units,KALO_cml_cost,KALO_gain_loss,KALO_avg_price,KALO_mktvalue,QTXB_adj_close,QTXB_cashflow,QTXB_cml_units,QTXB_cml_cost,QTXB_gain_loss,QTXB_avg_price,QTXB_mktvalue
2020-06-30,22.48,-196.86,133.93,5272.84,-218.38,39.37,3010.779,7.303,101.6,548.847,5000.0,106.4,9.11,4008.06,12.782,190.4,332.824,5398.4,-208.0,16.22,4254.133,13.702,580.66,278.878,5538.51,126.45,19.86,3821.253,15.896,496.65,213.767,5000.0,502.9,23.39,3398.09,14.234,225.22,388.5,5000.0,231.42,12.87,5530.035,0.905,705.28,3533.569,5000.0,705.6,1.415,3197.88,1.19,424.87,4002.449,7484.58,464.16,1.87,4762.514,0.73,3226.088,4041.043,5851.43,670.357,1.448,2949.961,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,3.92,1937.26,1426.247,6517.949,2686.86,4.57,5590.888,0.35,3960.5,38565.991,9641.498,3888.857,0.25,13498.097,0.018,-3395.016,109033.18,1749.983,-264.997,0.016,1984.404,0.016,3048.779,1718403.288,11341.462,6341.462,0.007,28353.654,0.124,-4973.125,23255.814,5000.0,-4973.125,0.215,2883.721,90.0,37000.0,64.512,16128.0,33180.0,250.0,5806.08,26.16,2221.5,1111.0,7221.5,222.2,6.5,29063.76,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-01,22.355,-196.86,133.93,5272.84,-218.38,39.37,2994.002,7.526,101.6,548.847,5000.0,106.4,9.11,4130.81,12.853,190.4,332.824,5398.4,-208.0,16.22,4277.751,14.005,580.66,278.878,5538.51,126.45,19.86,3905.783,15.983,496.65,213.767,5000.0,502.9,23.39,3416.528,14.169,225.22,388.5,5000.0,231.42,12.87,5504.85,0.9,705.28,3533.569,5000.0,705.6,1.415,3180.212,1.17,424.87,4002.449,7484.58,464.16,1.87,4682.865,0.7,3226.088,4041.043,5851.43,670.357,1.448,2829.134,1.06,-4069.85,3703.704,5000.0,-4067.906,1.35,3925.926,3.94,1937.26,1426.247,6517.949,2686.86,4.57,5619.841,0.348,3960.5,38565.991,9641.498,3888.857,0.25,13420.965,0.018,-3395.016,109033.18,1749.983,-264.997,0.016,1984.404,0.015,3048.779,1718403.288,11341.462,6341.462,0.007,25604.209,0.124,-4973.125,23255.814,5000.0,-4973.125,0.215,2883.721,90.0,37000.0,64.512,16128.0,33180.0,250.0,5806.08,26.3,2221.5,1111.0,7221.5,222.2,6.5,29219.299,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-02,23.376,-196.86,133.93,5272.84,-218.38,39.37,3130.798,7.779,101.6,548.847,5000.0,106.4,9.11,4269.571,12.88,190.4,332.824,5398.4,-208.0,16.22,4286.608,14.086,580.66,278.878,5538.51,126.45,19.86,3928.158,16.198,496.65,213.767,5000.0,502.9,23.39,3462.622,14.318,225.22,388.5,5000.0,231.42,12.87,5562.417,0.903,705.28,3533.569,5000.0,705.6,1.415,3189.753,1.12,424.87,4002.449,7484.58,464.16,1.87,4482.743,0.702,3226.088,4041.043,5851.43,670.357,1.448,2837.62,1.02,-4069.85,3703.704,5000.0,-4067.906,1.35,3777.778,3.96,1937.26,1426.247,6517.949,2686.86,4.57,5647.938,0.322,3960.5,38565.991,9641.498,3888.857,0.25,12418.249,0.022,-3395.016,109033.18,1749.983,-264.997,0.016,2344.213,0.015,3048.779,1718403.288,11341.462,6341.462,0.007,25604.209,0.124,-4973.125,23255.814,5000.0,-4973.125,0.215,2883.721,90.0,37000.0,64.512,16128.0,33180.0,250.0,5806.08,27.89,2221.5,1111.0,7221.5,222.2,6.5,30985.789,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.006,3913.039,2810178.83,11521.733,-217.391,0.004,15680.798
2020-07-06,24.706,-196.86,133.93,5272.84,-218.38,39.37,3308.889,7.974,101.6,548.847,5000.0,106.4,9.11,4376.31,13.013,190.4,332.824,5398.4,-208.0,16.22,4330.89,14.193,580.66,278.878,5538.51,126.45,19.86,3957.992,16.422,496.65,213.767,5000.0,502.9,23.39,3510.56,14.41,225.22,388.5,5000.0,231.42,12.87,5598.396,0.918,705.28,3533.569,5000.0,705.6,1.415,3243.816,1.16,424.87,4002.449,7484.58,464.16,1.87,4642.841,0.701,3226.088,4041.043,5851.43,670.357,1.448,2833.175,1.05,-4069.85,3703.704,5000.0,-4067.906,1.35,3888.889,4.04,1937.26,1426.247,6517.949,2686.86,4.57,5762.038,0.281,3960.5,38565.991,9641.498,3888.857,0.25,10837.043,0.022,-3395.016,109033.18,1749.983,-264.997,0.016,2344.213,0.015,3048.779,1718403.288,11341.462,6341.462,0.007,25604.209,0.124,-4973.125,23255.814,5000.0,-4973.125,0.215,2883.721,90.0,37000.0,64.512,16128.0,33180.0,250.0,5806.08,28.6,2221.5,1111.0,7221.5,222.2,6.5,31774.6,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,13769.876
2020-07-07,23.704,-196.86,133.93,5272.84,-218.38,39.37,3174.675,8.003,101.6,548.847,5000.0,106.4,9.11,4392.32,13.137,190.4,332.824,5398.4,-208.0,16.22,4372.222,14.095,580.66,278.878,5538.51,126.45,19.86,3930.645,16.535,496.65,213.767,5000.0,502.9,23.39,3534.529,14.484,225.22,388.5,5000.0,231.42,12.87,5627.179,0.949,705.28,3533.569,5000.0,705.6,1.415,3353.71,1.12,424.87,4002.449,7484.58,464.16,1.87,4482.743,0.699,3226.088,4041.043,5851.43,670.357,1.448,2824.689,1.02,-4069.85,3703.704,5000.0,-4067.906,1.35,3777.778,3.995,1937.26,1426.247,6517.949,2686.86,4.57,5697.857,0.293,3960.5,38565.991,9641.498,3888.857,0.25,11299.836,0.023,-3395.016,109033.18,1749.983,-264.997,0.016,2507.763,0.015,3048.779,1718403.288,11341.462,6341.462,0.007,25604.209,0.124,-4973.125,23255.814,5000.0,-4973.125,0.215,2883.721,90.0,37000.0,64.512,16128.0,33180.0,250.0,5806.08,24.5,2221.5,1111.0,7221.5,222.2,6.5,27219.5,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-08,23.212,-196.86,133.93,5272.84,-218.38,39.37,3108.858,7.818,101.6,548.847,5000.0,106.4,9.11,4290.919,13.19,190.4,332.824,5398.4,-208.0,16.22,4389.935,14.103,580.66,278.878,5538.51,126.45,19.86,3933.13,16.319,496.65,213.767,5000.0,502.9,23.39,3488.434,14.484,225.22,388.5,5000.0,231.42,12.87,5627.179,0.92,705.28,3533.569,5000.0,705.6,1.415,3250.884,1.26,424.87,4002.449,7484.58,464.16,1.87,5043.086,0.69,3226.088,4041.043,5851.43,670.357,1.448,2788.32,0.984,-4069.85,3703.704,5000.0,-4067.906,1.35,3645.185,3.94,1937.26,1426.247,6517.949,2686.86,4.57,5619.413,0.35,3960.5,38565.991,9641.498,3888.857,0.25,13498.097,0.025,-3395.016,109033.18,1749.983,-264.997,0.016,2725.83,0.012,3048.779,1718403.288,11341.462,6341.462,0.007,20620.84,0.124,-4973.125,23255.814,5000.0,-4973.125,0.215,2883.721,90.0,37000.0,64.512,16128.0,33180.0,250.0,5806.08,40.0,2221.5,1111.0,7221.5,222.2,6.5,44440.0,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-09,22.663,-196.86,133.93,5272.84,-218.38,39.37,3035.299,7.565,101.6,548.847,5000.0,106.4,9.11,4152.158,13.137,190.4,332.824,5398.4,-208.0,16.22,4372.222,14.014,580.66,278.878,5538.51,126.45,19.86,3908.268,16.121,496.65,213.767,5000.0,502.9,23.39,3446.028,14.355,225.22,388.5,5000.0,231.42,12.87,5576.808,0.912,705.28,3533.569,5000.0,705.6,1.415,3222.262,1.23,424.87,4002.449,7484.58,464.16,1.87,4923.012,0.7,3226.088,4041.043,5851.43,670.357,1.448,2829.134,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,4.0,1937.26,1426.247,6517.949,2686.86,4.57,5704.988,0.35,3960.5,38565.991,9641.498,3888.857,0.25,13494.241,0.025,-3395.016,109033.18,1749.983,-264.997,0.016,2725.83,0.018,3048.779,1718403.288,11341.462,6341.462,0.007,30931.258,0.127,-4973.125,23255.814,5000.0,-4973.125,0.215,2953.488,50.0,37000.0,64.512,16128.0,33180.0,250.0,3225.6,40.7,2221.5,1111.0,7221.5,222.2,6.5,45217.701,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-10,23.01,-196.86,133.93,5272.84,-218.38,39.37,3081.757,7.507,101.6,548.847,5000.0,106.4,9.11,4120.135,13.137,190.4,332.824,5398.4,-208.0,16.22,4372.222,14.068,580.66,278.878,5538.51,126.45,19.86,3923.186,16.159,496.65,213.767,5000.0,502.9,23.39,3454.216,14.484,225.22,388.5,5000.0,231.42,12.87,5627.179,0.928,705.28,3533.569,5000.0,705.6,1.415,3278.799,1.22,424.87,4002.449,7484.58,464.16,1.87,4882.988,0.713,3226.088,4041.043,5851.43,670.357,1.448,2881.668,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,4.0,1937.26,1426.247,6517.949,2686.86,4.57,5704.988,0.325,3960.5,38565.991,9641.498,3888.857,0.25,12530.091,0.025,-3395.016,109033.18,1749.983,-264.997,0.016,2725.83,0.018,3048.779,1718403.288,11341.462,6341.462,0.007,30931.258,0.127,-4973.125,23255.814,5000.0,-4973.125,0.215,2953.488,170.0,37000.0,64.512,16128.0,33180.0,250.0,10967.04,37.68,2221.5,1111.0,7221.5,222.2,6.5,41862.48,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-13,23.02,-196.86,133.93,5272.84,-218.38,39.37,3083.048,7.536,101.6,548.847,5000.0,106.4,9.11,4136.147,13.181,190.4,332.824,5398.4,-208.0,16.22,4386.983,14.059,580.66,278.878,5538.51,126.45,19.86,3920.699,16.237,496.65,213.767,5000.0,502.9,23.39,3470.966,14.558,225.22,388.5,5000.0,231.42,12.87,5655.963,0.945,705.28,3533.569,5000.0,705.6,1.415,3339.223,1.11,424.87,4002.449,7484.58,464.16,1.87,4442.719,0.695,3226.088,4041.043,5851.43,670.357,1.448,2808.525,1.0,-4069.85,3703.704,5000.0,-4067.906,1.35,3703.704,3.97,1937.26,1426.247,6517.949,2686.86,4.57,5662.201,0.303,3960.5,38565.991,9641.498,3888.857,0.25,11685.495,0.025,-3395.016,109033.18,1749.983,-264.997,0.016,2725.83,0.015,3048.779,1718403.288,11341.462,6341.462,0.007,25604.209,0.127,-4973.125,23255.814,5000.0,-4973.125,0.215,2953.488,170.0,37000.0,64.512,16128.0,33180.0,250.0,10967.04,28.5,2221.5,1111.0,7221.5,222.2,6.5,31663.5,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,12926.823
2020-07-14,23.078,-196.86,133.93,5272.84,-218.38,39.37,3090.792,7.624,101.6,548.847,5000.0,106.4,9.11,4184.179,13.247,190.4,332.824,5398.4,-208.0,16.22,4408.923,14.05,580.66,278.878,5538.51,126.45,19.86,3918.214,16.594,496.65,213.767,5000.0,502.9,23.39,3547.272,14.538,225.22,388.5,5000.0,231.42,12.87,5647.868,0.98,705.28,3533.569,5000.0,705.6,1.415,3462.544,1.15,424.87,4002.449,7484.58,464.16,1.87,4602.816,0.72,3226.088,4041.043,5851.43,670.357,1.448,2909.147,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,3.87,1937.26,1426.247,6517.949,2686.86,4.57,5519.576,0.303,3960.5,38565.991,9641.498,3888.857,0.25,11666.213,0.02,-3395.016,109033.18,1749.983,-264.997,0.016,2180.664,0.014,3048.779,1718403.288,11341.462,6341.462,0.007,24916.847,0.127,-4973.125,23255.814,5000.0,-4973.125,0.215,2953.488,170.0,37000.0,64.512,16128.0,33180.0,250.0,10967.04,32.78,2221.5,1111.0,7221.5,222.2,6.5,36418.579,0.009,-1556.031,449930.59,7468.848,-394.189,0.017,4049.375,0.006,3913.039,2810178.83,11521.733,-217.391,0.004,17142.091
2020-07-15,23.386,-196.86,133.93,5272.84,-218.38,39.37,3132.088,7.39,101.6,548.847,5000.0,106.4,9.11,4056.092,13.301,190.4,332.824,5398.4,-208.0,16.22,4426.785,14.23,580.66,278.878,5538.51,126.45,19.86,3968.415,16.437,496.65,213.767,5000.0,502.9,23.39,3513.772,14.491,225.22,388.5,5000.0,231.42,12.87,5629.801,1.01,705.28,3533.569,5000.0,705.6,1.415,3568.905,1.23,424.87,4002.449,7484.58,464.16,1.87,4923.012,0.72,3226.088,4041.043,5851.43,670.357,1.448,2909.551,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,3.74,1937.26,1426.247,6517.949,2686.86,4.57,5334.164,0.31,3960.5,38565.991,9641.498,3888.857,0.25,11953.529,0.029,-3395.016,109033.18,1749.983,-264.997,0.016,3140.156,0.013,3048.779,1718403.288,11341.462,6341.462,0.007,21480.041,0.127,-4973.125,23255.814,5000.0,-4973.125,0.215,2953.488,120.0,37000.0,64.512,16128.0,33180.0,250.0,7741.44,31.5,2221.5,1111.0,7221.5,222.2,6.5,34996.5,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.006,3913.039,2810178.83,11521.733,-217.391,0.004,17142.091
2020-07-16,23.232,-196.86,133.93,5272.84,-218.38,39.37,3111.44,7.322,101.6,548.847,5000.0,106.4,9.11,4018.733,13.363,190.4,332.824,5398.4,-208.0,16.22,4447.624,14.095,580.66,278.878,5538.51,126.45,19.86,3930.764,16.333,496.65,213.767,5000.0,502.9,23.39,3491.439,14.482,225.22,388.5,5000.0,231.42,12.87,5626.188,1.07,705.28,3533.569,5000.0,705.6,1.415,3780.919,1.18,424.87,4002.449,7484.58,464.16,1.87,4722.89,0.704,3226.088,4041.043,5851.43,670.357,1.448,2843.682,1.08,-4069.85,3703.704,5000.0,-4067.906,1.35,4000.0,3.85,1937.26,1426.247,6517.949,2686.86,4.57,5491.051,0.31,3960.5,38565.991,9641.498,3888.857,0.25,11955.457,0.027,-3395.016,109033.18,1749.983,-264.997,0.016,2943.896,0.014,3048.779,1718403.288,11341.462,6341.462,0.007,24057.647,0.127,-4973.125,23255.814,5000.0,-4973.125,0.215,2953.488,45.01,37000.0,64.512,16128.0,33180.0,250.0,2903.685,29.5,2221.5,1111.0,7221.5,222.2,6.5,32774.5,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.008,3913.039,2810178.83,11521.733,-217.391,0.004,23043.467
2020-07-17,22.75,-196.86,133.93,5272.84,-218.38,39.37,3046.914,7.293,101.6,548.847,5000.0,106.4,9.11,4002.723,13.363,190.4,332.824,5398.4,-208.0,16.22,4447.624,13.996,580.66,278.878,5538.51,126.45,19.86,3903.153,16.22,496.65,213.767,5000.0,502.9,23.39,3467.244,14.631,225.22,388.5,5000.0,231.42,12.87,5684.003,1.21,705.28,3533.569,5000.0,705.6,1.415,4275.619,1.18,424.87,4002.449,7484.58,464.16,1.87,4722.89,0.702,3226.088,4041.043,5851.43,670.357,1.448,2838.833,1.15,-4069.85,3703.704,5000.0,-4067.906,1.35,4259.259,3.95,1937.26,1426.247,6517.949,2686.86,4.57,5633.676,0.305,3960.5,38565.991,9641.498,3888.857,0.25,11762.628,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2289.697,0.014,3048.779,1718403.288,11341.462,6341.462,0.007,24057.647,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.03,37000.0,64.512,16128.0,33180.0,250.0,2904.975,31.3,2221.5,1111.0,7221.5,222.2,6.5,34774.299,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.008,3913.039,2810178.83,11521.733,-217.391,0.004,22481.432
2020-07-20,22.769,-196.86,133.93,5272.84,-218.38,39.37,3049.495,7.186,101.6,548.847,5000.0,106.4,9.11,3944.016,13.426,190.4,332.824,5398.4,-208.0,16.22,4468.463,13.897,580.66,278.878,5538.51,126.45,19.86,3875.542,16.289,496.65,213.767,5000.0,502.9,23.39,3482.133,14.668,225.22,388.5,5000.0,231.42,12.87,5698.458,1.2,705.28,3533.569,5000.0,705.6,1.415,4240.283,1.11,424.87,4002.449,7484.58,464.16,1.87,4442.719,0.734,3226.088,4041.043,5851.43,670.357,1.448,2965.317,1.14,-4069.85,3703.704,5000.0,-4067.906,1.35,4222.222,3.93,1937.26,1426.247,6517.949,2686.86,4.57,5605.151,0.281,3960.5,38565.991,9641.498,3888.857,0.25,10837.043,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2289.697,0.013,3048.779,1718403.288,11341.462,6341.462,0.007,21480.041,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.03,37000.0,64.512,16128.0,33180.0,250.0,2904.975,30.7,2221.5,1111.0,7221.5,222.2,6.5,34107.701,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.006,3913.039,2810178.83,11521.733,-217.391,0.004,16580.056
2020-07-21,23.28,-196.86,133.93,5272.84,-218.38,39.37,3117.892,7.225,101.6,548.847,5000.0,106.4,9.11,3965.364,13.48,190.4,332.824,5398.4,-208.0,16.22,4486.325,13.897,580.66,278.878,5538.51,126.45,19.86,3875.542,16.42,496.65,213.767,5000.0,502.9,23.39,3510.05,14.714,225.22,388.5,5000.0,231.42,12.87,5716.525,1.17,705.28,3533.569,5000.0,705.6,1.415,4134.276,1.32,424.87,4002.449,7484.58,464.16,1.87,5283.233,0.72,3226.088,4041.043,5851.43,670.357,1.448,2909.551,1.18,-4069.85,3703.704,5000.0,-4067.906,1.35,4370.37,3.9,1937.26,1426.247,6517.949,2686.86,4.57,5562.506,0.32,3960.5,38565.991,9641.498,3888.857,0.25,12341.117,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2289.697,0.014,3048.779,1718403.288,11341.462,6341.462,0.007,24057.647,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.03,37000.0,64.512,16128.0,33180.0,250.0,2904.975,29.65,2221.5,1111.0,7221.5,222.2,6.5,32941.15,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,14612.93
2020-07-22,22.702,-196.86,133.93,5272.84,-218.38,39.37,3040.461,7.41,101.6,548.847,5000.0,106.4,9.11,4066.766,13.524,190.4,332.824,5398.4,-208.0,16.22,4501.209,13.942,580.66,278.878,5538.51,126.45,19.86,3888.092,16.333,496.65,213.767,5000.0,502.9,23.39,3491.439,14.779,225.22,388.5,5000.0,231.42,12.87,5741.819,1.28,705.28,3533.569,5000.0,705.6,1.415,4522.968,1.47,424.87,4002.449,7484.58,464.16,1.87,5883.6,0.732,3226.088,4041.043,5851.43,670.357,1.448,2958.852,1.13,-4069.85,3703.704,5000.0,-4067.906,1.35,4185.185,3.95,1937.26,1426.247,6517.949,2686.86,4.57,5633.676,0.301,3960.5,38565.991,9641.498,3888.857,0.25,11589.081,0.025,-3395.016,109033.18,1749.983,-264.997,0.016,2709.474,0.014,3048.779,1718403.288,11341.462,6341.462,0.007,24057.647,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.03,37000.0,64.512,16128.0,33180.0,250.0,2904.975,30.8,2221.5,1111.0,7221.5,222.2,6.5,34218.799,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.008,3913.039,2810178.83,11521.733,-217.391,0.004,22481.432
2020-07-23,22.499,-196.86,133.93,5272.84,-218.38,39.37,3013.36,7.507,101.6,548.847,5000.0,106.4,9.11,4120.135,13.417,190.4,332.824,5398.4,-208.0,16.22,4465.486,13.897,580.66,278.878,5538.51,126.45,19.86,3875.542,16.124,496.65,213.767,5000.0,502.9,23.39,3446.772,14.686,225.22,388.5,5000.0,231.42,12.87,5705.684,1.17,705.28,3533.569,5000.0,705.6,1.415,4134.276,1.35,424.87,4002.449,7484.58,464.16,1.87,5403.306,0.73,3226.088,4041.043,5851.43,670.357,1.448,2950.365,1.11,-4069.85,3703.704,5000.0,-4067.906,1.35,4111.111,3.92,1937.26,1426.247,6517.949,2686.86,4.57,5590.888,0.3,3960.5,38565.991,9641.498,3888.857,0.25,11569.798,0.028,-3395.016,109033.18,1749.983,-264.997,0.016,3052.929,0.014,3048.779,1718403.288,11341.462,6341.462,0.007,24057.647,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.03,37000.0,64.512,16128.0,33180.0,250.0,2904.975,29.4,2221.5,1111.0,7221.5,222.2,6.5,32663.4,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.006,3913.039,2810178.83,11521.733,-217.391,0.004,16018.02
2020-07-24,22.393,-196.86,133.93,5272.84,-218.38,39.37,2999.164,7.468,101.6,548.847,5000.0,106.4,9.11,4098.788,13.444,190.4,332.824,5398.4,-208.0,16.22,4474.418,13.915,580.66,278.878,5538.51,126.45,19.86,3880.563,16.316,496.65,213.767,5000.0,502.9,23.39,3487.716,14.826,225.22,388.5,5000.0,231.42,12.87,5759.886,1.19,705.28,3533.569,5000.0,705.6,1.415,4204.947,1.36,424.87,4002.449,7484.58,464.16,1.87,5443.331,0.724,3226.088,4041.043,5851.43,670.357,1.448,2926.927,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,3.83,1937.26,1426.247,6517.949,2686.86,4.57,5462.526,0.301,3960.5,38565.991,9641.498,3888.857,0.25,11589.081,0.034,-3395.016,109033.18,1749.983,-264.997,0.016,3728.935,0.011,3048.779,1718403.288,11341.462,6341.462,0.007,18902.436,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.03,37000.0,64.512,16128.0,33180.0,250.0,2904.975,28.0,2221.5,1111.0,7221.5,222.2,6.5,31108.0,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.005,3913.039,2810178.83,11521.733,-217.391,0.004,13207.84
2020-07-27,21.844,-196.86,133.93,5272.84,-218.38,39.37,2925.605,7.487,101.6,548.847,5000.0,106.4,9.11,4109.462,13.453,190.4,332.824,5398.4,-208.0,16.22,4477.394,13.897,580.66,278.878,5538.51,126.45,19.86,3875.542,16.455,496.65,213.767,5000.0,502.9,23.39,3517.494,14.77,225.22,388.5,5000.0,231.42,12.87,5738.207,1.19,705.28,3533.569,5000.0,705.6,1.415,4204.947,1.29,424.87,4002.449,7484.58,464.16,1.87,5163.159,0.72,3226.088,4041.043,5851.43,670.357,1.448,2911.167,1.04,-4069.85,3703.704,5000.0,-4067.906,1.35,3851.852,3.7,1937.26,1426.247,6517.949,2686.86,4.57,5276.971,0.29,3960.5,38565.991,9641.498,3888.857,0.25,11184.137,0.036,-3395.016,109033.18,1749.983,-264.997,0.016,3925.194,0.011,3048.779,1718403.288,11341.462,6341.462,0.007,18902.436,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,45.5,37000.0,64.512,16128.0,33180.0,250.0,2935.296,26.0,2221.5,1111.0,7221.5,222.2,6.5,28886.0,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.008,3913.039,2810178.83,11521.733,-217.391,0.004,22200.412
2020-07-28,21.921,-196.86,133.93,5272.84,-218.38,39.37,2935.929,7.351,101.6,548.847,5000.0,106.4,9.11,4034.744,13.444,190.4,332.824,5398.4,-208.0,16.22,4474.418,14.041,580.66,278.878,5538.51,126.45,19.86,3915.703,16.524,496.65,213.767,5000.0,502.9,23.39,3532.383,14.863,225.22,388.5,5000.0,231.42,12.87,5774.339,1.19,705.28,3533.569,5000.0,705.6,1.415,4204.947,1.31,424.87,4002.449,7484.58,464.16,1.87,5243.208,0.73,3226.088,4041.043,5851.43,670.357,1.448,2949.961,1.01,-4069.85,3703.704,5000.0,-4067.906,1.35,3740.741,3.65,1937.26,1426.247,6517.949,2686.86,4.57,5205.802,0.308,3960.5,38565.991,9641.498,3888.857,0.25,11859.042,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.011,3048.779,1718403.288,11341.462,6341.462,0.007,18885.253,0.4,-4973.125,23255.814,5000.0,-4973.125,0.215,9300.0,65.0,37000.0,64.512,16128.0,33180.0,250.0,4193.28,25.0,2221.5,1111.0,7221.5,222.2,6.5,27775.0,0.008,-1556.031,449930.59,7468.848,-394.189,0.017,3599.445,0.008,3913.039,2810178.83,11521.733,-217.391,0.004,22200.412
