date,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue
2021-06-21,13.13,-4995.9,390.0,4995.9,1591.2,12.81,5120.7
2021-06-22,13.16,-4995.9,390.0,4995.9,1591.2,12.81,5132.4
2021-06-23,13.34,-4995.9,390.0,4995.9,1591.2,12.81,5202.6
2021-06-24,14.68,-4995.9,390.0,4995.9,1591.2,12.81,5725.2
2021-06-25,14.84,-4995.9,390.0,4995.9,1591.2,12.81,5787.6
2021-06-28,14.58,-4995.9,390.0,4995.9,1591.2,12.81,5686.2
2021-06-29,14.41,-4995.9,390.0,4995.9,1591.2,12.81,5619.9
2021-06-30,14.62,-4995.9,390.0,4995.9,1591.2,12.81,5701.8
2021-07-01,14.86,-4995.9,390.0,4995.9,1591.2,12.81,5795.4
2021-07-02,15.22,-4995.9,390.0,4995.9,1591.2,12.81,5935.8
2021-07-06,14.7,-4995.9,390.0,4995.9,1591.2,12.81,5733.0
2021-07-07,14.56,-4995.9,390.0,4995.9,1591.2,12.81,5678.4
2021-07-08,14.33,-4995.9,390.0,4995.9,1591.2,12.81,5588.7
2021-07-09,14.48,-4995.9,390.0,4995.9,1591.2,12.81,5647.2
2021-07-12,14.33,-4995.9,390.0,4995.9,1591.2,12.81,5588.7
2021-07-13,14.2,-4995.9,390.0,4995.9,1591.2,12.81,5538.0
2021-07-14,13.92,-4995.9,390.0,4995.9,1591.2,12.81,5428.8
2021-07-15,13.44,-4995.9,390.0,4995.9,1591.2,12.81,5241.6
2021-07-16,13.29,-4995.9,390.0,4995.9,1591.2,12.81,5183.1
2021-07-19,12.77,-4995.9,390.0,4995.9,1591.2,12.81,4980.3
2021-07-20,12.71,-4995.9,390.0,4995.9,1591.2,12.81,4956.9
2021-07-21,13.19,-4995.9,390.0,4995.9,1591.2,12.81,5144.1
2021-07-22,13.16,-4995.9,390.0,4995.9,1591.2,12.81,5132.4
2021-07-23,13.06,-4995.9,390.0,4995.9,1591.2,12.81,5093.4
2021-07-26,13.35,-4995.9,390.0,4995.9,1591.2,12.81,5206.5
2021-07-27,13.24,-4995.9,390.0,4995.9,1591.2,12.81,5163.6
2021-07-28,13.51,-4995.9,390.0,4995.9,1591.2,12.81,5268.9
2021-07-29,13.75,-4995.9,390.0,4995.9,1591.2,12.81,5362.5
2021-07-30,13.51,-4995.9,390.0,4995.9,1591.2,12.81,5268.9
2021-08-02,13.27,-4995.9,390.0,4995.9,1591.2,12.81,5175.3
2021-08-03,13.39,-4995.9,390.0,4995.9,1591.2,12.81,5222.1
2021-08-04,13.11,-4995.9,390.0,4995.9,1591.2,12.81,5112.9
2021-08-05,12.89,-4995.9,390.0,4995.9,1591.2,12.81,5027.1
2021-08-06,12.77,-4995.9,390.0,4995.9,1591.2,12.81,4980.3
2021-08-09,12.88,-4995.9,390.0,4995.9,1591.2,12.81,5023.2
2021-08-10,13.14,-4995.9,390.0,4995.9,1591.2,12.81,5124.6
2021-08-11,13.31,-4995.9,390.0,4995.9,1591.2,12.81,5190.9
2021-08-12,13.53,-4995.9,390.0,4995.9,1591.2,12.81,5276.7
2021-08-13,13.38,-4995.9,390.0,4995.9,1591.2,12.81,5218.2
2021-08-16,13.01,-4995.9,390.0,4995.9,1591.2,12.81,5073.9
2021-08-17,13.13,-4995.9,390.0,4995.9,1591.2,12.81,5120.7
2021-08-18,13.22,-4995.9,390.0,4995.9,1591.2,12.81,5155.8
2021-08-19,12.96,-4995.9,390.0,4995.9,1591.2,12.81,5054.4
2021-08-20,13.08,-4995.9,390.0,4995.9,1591.2,12.81,5101.2
2021-08-23,13.61,-4995.9,390.0,4995.9,1591.2,12.81,5307.9
2021-08-24,13.86,-4995.9,390.0,4995.9,1591.2,12.81,5405.4
2021-08-25,13.9,-4995.9,390.0,4995.9,1591.2,12.81,5421.0
2021-08-26,13.58,-4995.9,390.0,4995.9,1591.2,12.81,5296.2
2021-08-27,13.94,-4995.9,390.0,4995.9,1591.2,12.81,5436.6
2021-08-30,13.85,-4995.9,390.0,4995.9,1591.2,12.81,5401.5
2021-08-31,13.96,-4995.9,390.0,4995.9,1591.2,12.81,5444.4
2021-09-01,13.79,-4995.9,390.0,4995.9,1591.2,12.81,5378.1
2021-09-02,14.07,-4995.9,390.0,4995.9,1591.2,12.81,5487.3
2021-09-03,13.83,-4995.9,390.0,4995.9,1591.2,12.81,5393.7
2021-09-07,13.69,-4995.9,390.0,4995.9,1591.2,12.81,5339.1
2021-09-08,13.48,-4995.9,390.0,4995.9,1591.2,12.81,5257.2
2021-09-09,13.33,-4995.9,390.0,4995.9,1591.2,12.81,5198.7
2021-09-10,13.26,-4995.9,390.0,4995.9,1591.2,12.81,5171.4
2021-09-13,13.47,-4995.9,390.0,4995.9,1591.2,12.81,5253.3
2021-09-14,13.28,-4995.9,390.0,4995.9,1591.2,12.81,5179.2
2021-09-15,13.67,-4995.9,390.0,4995.9,1591.2,12.81,5331.3
2021-09-16,13.67,-4995.9,390.0,4995.9,1591.2,12.81,5331.3
2021-09-17,13.33,-4995.9,390.0,4995.9,1591.2,12.81,5198.7
2021-09-20,13.08,-4995.9,390.0,4995.9,1591.2,12.81,5101.2
2021-09-21,13.14,-4995.9,390.0,4995.9,1591.2,12.81,5124.6
2021-09-22,13.33,-4995.9,390.0,4995.9,1591.2,12.81,5198.7
2021-09-23,13.5,-4995.9,390.0,4995.9,1591.2,12.81,5265.0
2021-09-24,13.24,-4995.9,390.0,4995.9,1591.2,12.81,5163.6
2021-09-27,13.96,-4995.9,390.0,4995.9,1591.2,12.81,5444.4
2021-09-28,14.06,-4995.9,390.0,4995.9,1591.2,12.81,5483.4
2021-09-29,14.1,-4995.9,390.0,4995.9,1591.2,12.81,5499.0
2021-09-30,14.35,-4995.9,390.0,4995.9,1591.2,12.81,5596.5
2021-10-01,14.63,-4995.9,390.0,4995.9,1591.2,12.81,5705.7
2021-10-04,14.92,-4995.9,390.0,4995.9,1591.2,12.81,5818.8
2021-10-05,14.88,-4995.9,390.0,4995.9,1591.2,12.81,5803.2
2021-10-06,14.82,-4995.9,390.0,4995.9,1591.2,12.81,5779.8
2021-10-07,15.17,-4995.9,390.0,4995.9,1591.2,12.81,5916.3
2021-10-08,15.49,-4995.9,390.0,4995.9,1591.2,12.81,6041.1
2021-10-11,15.64,-4995.9,390.0,4995.9,1591.2,12.81,6099.6
2021-10-12,15.62,-4995.9,390.0,4995.9,1591.2,12.81,6091.8
2021-10-13,15.54,-4995.9,390.0,4995.9,1591.2,12.81,6060.6
2021-10-14,15.48,-4995.9,390.0,4995.9,1591.2,12.81,6037.2
2021-10-15,15.69,-4995.9,390.0,4995.9,1591.2,12.81,6119.1
2021-10-18,15.45,-4995.9,390.0,4995.9,1591.2,12.81,6025.5
2021-10-19,15.64,-4995.9,390.0,4995.9,1591.2,12.81,6099.6
2021-10-20,15.55,-4995.9,390.0,4995.9,1591.2,12.81,6064.5
2021-10-21,15.31,-4995.9,390.0,4995.9,1591.2,12.81,5970.9
2021-10-22,15.32,-4995.9,390.0,4995.9,1591.2,12.81,5974.8
2021-10-25,15.3,-4995.9,390.0,4995.9,1591.2,12.81,5967.0
2021-10-26,15.38,-4995.9,390.0,4995.9,1591.2,12.81,5998.2
2021-10-27,15.22,-4995.9,390.0,4995.9,1591.2,12.81,5935.8
2021-10-28,15.25,-4995.9,390.0,4995.9,1591.2,12.81,5947.5
2021-10-29,15.15,-4995.9,390.0,4995.9,1591.2,12.81,5908.5
2021-11-01,15.2,-4995.9,390.0,4995.9,1591.2,12.81,5928.0
2021-11-02,14.98,-4995.9,390.0,4995.9,1591.2,12.81,5842.2
2021-11-03,14.97,-4995.9,390.0,4995.9,1591.2,12.81,5838.3
2021-11-04,14.87,-4995.9,390.0,4995.9,1591.2,12.81,5799.3
2021-11-05,14.89,-4995.9,390.0,4995.9,1591.2,12.81,5807.1
2021-11-08,15.12,-4995.9,390.0,4995.9,1591.2,12.81,5896.8
2021-11-09,15.19,-4995.9,390.0,4995.9,1591.2,12.81,5924.1
2021-11-10,14.75,-4995.9,390.0,4995.9,1591.2,12.81,5752.5
2021-11-11,14.79,-4995.9,390.0,4995.9,1591.2,12.81,5768.1
2021-11-12,14.61,-4995.9,390.0,4995.9,1591.2,12.81,5697.9
2021-11-15,14.54,-4995.9,390.0,4995.9,1591.2,12.81,5670.6
2021-11-16,14.24,-4995.9,390.0,4995.9,1591.2,12.81,5553.6
2021-11-17,13.9,-4995.9,390.0,4995.9,1591.2,12.81,5421.0
2021-11-18,13.93,-4995.9,390.0,4995.9,1591.2,12.81,5432.7
2021-11-19,13.53,-4995.9,390.0,4995.9,1591.2,12.81,5276.7
2021-11-22,13.37,-4995.9,390.0,4995.9,1591.2,12.81,5214.3
2021-11-23,13.53,-4995.9,390.0,4995.9,1591.2,12.81,5276.7
2021-11-24,13.48,-4995.9,390.0,4995.9,1591.2,12.81,5257.2
2021-11-26,12.81,-4995.9,390.0,4995.9,1591.2,12.81,4995.9
