date,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue
2021-01-05,39.248,-4954.851,96.154,4954.851,0.0,51.53,3773.89,6.427,-4998.685,625.0,4998.685,0.0,7.998,4017.176
2021-01-06,39.993,-4954.851,96.154,4954.851,0.0,51.53,3845.528,6.553,-4998.685,625.0,4998.685,0.0,7.998,4095.353
2021-01-07,39.447,-4954.851,96.154,4954.851,0.0,51.53,3792.994,6.524,-4998.685,625.0,4998.685,0.0,7.998,4077.313
2021-01-08,39.626,-4954.851,96.154,4954.851,0.0,51.53,3810.186,6.553,-4998.685,625.0,4998.685,0.0,7.998,4095.353
2021-01-11,38.513,-4954.851,96.154,4954.851,0.0,51.53,3703.207,6.331,-4998.685,625.0,4998.685,0.0,7.998,3957.038
2021-01-12,39.596,-4954.851,96.154,4954.851,0.0,51.53,3807.321,6.456,-4998.685,625.0,4998.685,0.0,7.998,4035.217
2021-01-13,39.149,-4954.851,96.154,4954.851,0.0,51.53,3764.338,6.418,-4998.685,625.0,4998.685,0.0,7.998,4011.162
2021-01-14,39.537,-4954.851,96.154,4954.851,0.0,51.53,3801.59,6.524,-4998.685,625.0,4998.685,0.0,7.998,4077.313
2021-01-15,38.503,-4954.851,96.154,4954.851,0.0,51.53,3702.252,6.437,-4998.685,625.0,4998.685,0.0,7.998,4023.19
2021-01-19,38.245,-4954.851,96.154,4954.851,0.0,51.53,3677.418,6.408,-4998.685,625.0,4998.685,0.0,7.998,4005.148
2021-01-20,38.553,-4954.851,96.154,4954.851,0.0,51.53,3707.028,6.466,-4998.685,625.0,4998.685,0.0,7.998,4041.23
2021-01-21,37.351,-4954.851,96.154,4954.851,0.0,51.53,3591.452,6.427,-4998.685,625.0,4998.685,0.0,7.998,4017.176
2021-01-22,35.931,-4954.851,96.154,4954.851,0.0,51.53,3454.862,6.341,-4998.685,625.0,4998.685,0.0,7.998,3963.052
2021-01-25,34.828,-4954.851,96.154,4954.851,0.0,51.53,3348.838,6.331,-4998.685,625.0,4998.685,0.0,7.998,3957.038
2021-01-26,34.311,-4954.851,96.154,4954.851,0.0,51.53,3299.169,6.148,-4998.685,625.0,4998.685,0.0,7.998,3842.777
2021-01-27,33.656,-4954.851,96.154,4954.851,0.0,51.53,3236.128,6.081,-4998.685,625.0,4998.685,0.0,7.998,3800.681
2021-01-28,34.53,-4954.851,96.154,4954.851,0.0,51.53,3320.183,6.319,-4998.685,625.0,4998.685,0.0,7.998,3949.23
2021-01-29,34.957,-4954.851,96.154,4954.851,0.0,51.53,3361.255,6.193,-4998.685,625.0,4998.685,0.0,7.998,3870.728
2021-02-01,35.633,-4954.851,96.154,4954.851,0.0,51.53,3426.207,6.241,-4998.685,625.0,4998.685,0.0,7.998,3900.921
2021-02-02,36.397,-4954.851,96.154,4954.851,0.0,51.53,3499.755,6.415,-4998.685,625.0,4998.685,0.0,7.998,4009.615
2021-02-03,36.0,-4954.851,96.154,4954.851,0.0,51.53,3461.548,6.464,-4998.685,625.0,4998.685,0.0,7.998,4039.809
2021-02-04,35.722,-4954.851,96.154,4954.851,0.0,51.53,3434.803,6.454,-4998.685,625.0,4998.685,0.0,7.998,4033.77
2021-02-05,36.199,-4954.851,96.154,4954.851,0.0,51.53,3480.652,6.493,-4998.685,625.0,4998.685,0.0,7.998,4057.924
2021-02-08,36.517,-4954.851,96.154,4954.851,0.0,51.53,3511.218,6.56,-4998.685,625.0,4998.685,0.0,7.998,4100.194
2021-02-09,36.239,-4954.851,96.154,4954.851,0.0,51.53,3484.472,6.522,-4998.685,625.0,4998.685,0.0,7.998,4076.04
2021-02-10,36.278,-4954.851,96.154,4954.851,0.0,51.53,3488.293,6.531,-4998.685,625.0,4998.685,0.0,7.998,4082.079
2021-02-11,35.811,-4954.851,96.154,4954.851,0.0,51.53,3443.4,6.531,-4998.685,625.0,4998.685,0.0,7.998,4082.079
2021-02-12,36.209,-4954.851,96.154,4954.851,0.0,51.53,3481.607,6.589,-4998.685,625.0,4998.685,0.0,7.998,4118.31
2021-02-16,35.662,-4954.851,96.154,4954.851,0.0,51.53,3429.073,6.522,-4998.685,625.0,4998.685,0.0,7.998,4076.04
2021-02-17,35.642,-4954.851,96.154,4954.851,0.0,51.53,3427.163,6.454,-4998.685,625.0,4998.685,0.0,7.998,4033.77
2021-02-18,35.245,-4954.851,96.154,4954.851,0.0,51.53,3388.955,6.483,-4998.685,625.0,4998.685,0.0,7.998,4051.886
2021-02-19,35.295,-4954.851,96.154,4954.851,0.0,51.53,3393.731,6.454,-4998.685,625.0,4998.685,0.0,7.998,4033.77
2021-02-22,35.076,-4954.851,96.154,4954.851,0.0,51.53,3372.718,6.377,-4998.685,625.0,4998.685,0.0,7.998,3985.461
2021-02-23,35.553,-4954.851,96.154,4954.851,0.0,51.53,3418.566,6.348,-4998.685,625.0,4998.685,0.0,7.998,3967.346
2021-02-24,35.642,-4954.851,96.154,4954.851,0.0,51.53,3427.163,6.415,-4998.685,625.0,4998.685,0.0,7.998,4009.615
2021-02-25,33.189,-4954.851,96.154,4954.851,0.0,51.53,3191.235,6.13,-4998.685,625.0,4998.685,0.0,7.998,3831.384
2021-02-26,33.229,-4954.851,96.154,4954.851,0.0,51.53,3195.055,6.091,-4998.685,625.0,4998.685,0.0,7.998,3807.135
2021-03-01,34.133,-4954.851,96.154,4954.851,0.0,51.53,3281.976,6.276,-4998.685,625.0,4998.685,0.0,7.998,3922.318
2021-03-02,33.457,-4954.851,96.154,4954.851,0.0,51.53,3217.024,6.159,-4998.685,625.0,4998.685,0.0,7.998,3849.57
2021-03-03,33.268,-4954.851,96.154,4954.851,0.0,51.53,3198.876,6.13,-4998.685,625.0,4998.685,0.0,7.998,3831.384
2021-03-04,33.03,-4954.851,96.154,4954.851,0.0,51.53,3175.952,6.111,-4998.685,625.0,4998.685,0.0,7.998,3819.259
2021-03-05,33.189,-4954.851,96.154,4954.851,0.0,51.53,3191.235,6.091,-4998.685,625.0,4998.685,0.0,7.998,3807.135
2021-03-08,32.791,-4954.851,96.154,4954.851,0.0,51.53,3153.027,6.072,-4998.685,625.0,4998.685,0.0,7.998,3795.01
2021-03-09,33.268,-4954.851,96.154,4954.851,0.0,51.53,3198.876,6.188,-4998.685,625.0,4998.685,0.0,7.998,3867.758
2021-03-10,33.864,-4954.851,96.154,4954.851,0.0,51.53,3256.186,6.324,-4998.685,625.0,4998.685,0.0,7.998,3952.63
2021-03-11,34.311,-4954.851,96.154,4954.851,0.0,51.53,3299.169,6.373,-4998.685,625.0,4998.685,0.0,7.998,3982.942
2021-03-12,34.162,-4954.851,96.154,4954.851,0.0,51.53,3284.841,6.256,-4998.685,625.0,4998.685,0.0,7.998,3910.194
2021-03-15,34.341,-4954.851,96.154,4954.851,0.0,51.53,3302.034,6.334,-4998.685,625.0,4998.685,0.0,7.998,3958.692
2021-03-16,33.894,-4954.851,96.154,4954.851,0.0,51.53,3259.052,6.305,-4998.685,625.0,4998.685,0.0,7.998,3940.505
2021-03-17,33.844,-4954.851,96.154,4954.851,0.0,51.53,3254.276,6.198,-4998.685,625.0,4998.685,0.0,7.998,3873.82
2021-03-18,33.358,-4954.851,96.154,4954.851,0.0,51.53,3207.473,6.14,-4998.685,625.0,4998.685,0.0,7.998,3837.446
2021-03-19,33.248,-4954.851,96.154,4954.851,0.0,51.53,3196.965,6.111,-4998.685,625.0,4998.685,0.0,7.998,3819.259
2021-03-22,32.881,-4954.851,96.154,4954.851,0.0,51.53,3161.624,6.024,-4998.685,625.0,4998.685,0.0,7.998,3764.698
2021-03-23,32.702,-4954.851,96.154,4954.851,0.0,51.53,3144.43,6.159,-4998.685,625.0,4998.685,0.0,7.998,3849.57
2021-03-24,32.404,-4954.851,96.154,4954.851,0.0,51.53,3115.776,6.13,-4998.685,625.0,4998.685,0.0,7.998,3831.384
2021-03-25,32.801,-4954.851,96.154,4954.851,0.0,51.53,3153.983,6.004,-4998.685,625.0,4998.685,0.0,7.998,3752.573
2021-03-26,31.858,-4954.851,96.154,4954.851,0.0,51.53,3063.241,6.082,-4998.685,625.0,4998.685,0.0,7.998,3801.072
2021-03-29,31.848,-4954.851,96.154,4954.851,0.0,51.53,3062.286,5.946,-4998.685,625.0,4998.685,0.0,7.998,3716.2
2021-03-30,31.748,-4954.851,96.154,4954.851,0.0,51.53,3052.734,6.024,-4998.685,625.0,4998.685,0.0,7.998,3764.698
2021-03-31,31.778,-4954.851,96.154,4954.851,0.0,51.53,3055.6,6.033,-4998.685,625.0,4998.685,0.0,7.998,3770.76
2021-04-01,31.839,-4954.851,96.154,4954.851,0.0,51.53,3061.439,5.999,-4998.685,625.0,4998.685,0.0,7.998,3749.457
2021-04-05,32.416,-4954.851,96.154,4954.851,0.0,51.53,3116.963,6.116,-4998.685,625.0,4998.685,0.0,7.998,3822.498
2021-04-06,32.436,-4954.851,96.154,4954.851,0.0,51.53,3118.877,6.145,-4998.685,625.0,4998.685,0.0,7.998,3840.759
2021-04-07,32.655,-4954.851,96.154,4954.851,0.0,51.53,3139.938,6.087,-4998.685,625.0,4998.685,0.0,7.998,3804.238
2021-04-08,33.074,-4954.851,96.154,4954.851,0.0,51.53,3180.144,6.174,-4998.685,625.0,4998.685,0.0,7.998,3859.019
2021-04-09,33.093,-4954.851,96.154,4954.851,0.0,51.53,3182.059,6.135,-4998.685,625.0,4998.685,0.0,7.998,3834.672
2021-04-12,32.307,-4954.851,96.154,4954.851,0.0,51.53,3106.432,6.019,-4998.685,625.0,4998.685,0.0,7.998,3761.631
2021-04-13,32.217,-4954.851,96.154,4954.851,0.0,51.53,3097.817,6.067,-4998.685,625.0,4998.685,0.0,7.998,3792.064
2021-04-14,32.825,-4954.851,96.154,4954.851,0.0,51.53,3156.212,6.106,-4998.685,625.0,4998.685,0.0,7.998,3816.411
2021-04-15,33.412,-4954.851,96.154,4954.851,0.0,51.53,3212.693,6.165,-4998.685,625.0,4998.685,0.0,7.998,3852.932
2021-04-16,33.701,-4954.851,96.154,4954.851,0.0,51.53,3240.454,6.233,-4998.685,625.0,4998.685,0.0,7.998,3895.54
2021-04-19,32.994,-4954.851,96.154,4954.851,0.0,51.53,3172.486,6.058,-4998.685,625.0,4998.685,0.0,7.998,3785.977
2021-04-20,32.217,-4954.851,96.154,4954.851,0.0,51.53,3097.817,6.106,-4998.685,625.0,4998.685,0.0,7.998,3816.411
2021-04-21,32.526,-4954.851,96.154,4954.851,0.0,51.53,3127.493,6.106,-4998.685,625.0,4998.685,0.0,7.998,3816.411
2021-04-22,31.998,-4954.851,96.154,4954.851,0.0,51.53,3076.756,6.106,-4998.685,625.0,4998.685,0.0,7.998,3816.411
2021-04-23,31.481,-4954.851,96.154,4954.851,0.0,51.53,3026.977,6.087,-4998.685,625.0,4998.685,0.0,7.998,3804.238
2021-04-26,31.361,-4954.851,96.154,4954.851,0.0,51.53,3015.489,6.106,-4998.685,625.0,4998.685,0.0,7.998,3816.411
2021-04-27,31.729,-4954.851,96.154,4954.851,0.0,51.53,3050.909,6.106,-4998.685,625.0,4998.685,0.0,7.998,3816.411
2021-04-28,31.351,-4954.851,96.154,4954.851,0.0,51.53,3014.532,5.98,-4998.685,625.0,4998.685,0.0,7.998,3737.283
2021-04-29,30.714,-4954.851,96.154,4954.851,0.0,51.53,2953.265,5.926,-4998.685,625.0,4998.685,0.0,7.998,3703.669
2021-04-30,29.798,-4954.851,96.154,4954.851,0.0,51.53,2865.193,5.789,-4998.685,625.0,4998.685,0.0,7.998,3618.106
2021-05-03,28.872,-4954.851,96.154,4954.851,0.0,51.53,2776.164,5.476,-4998.685,625.0,4998.685,0.0,7.998,3422.532
2021-05-04,28.593,-4954.851,96.154,4954.851,0.0,51.53,2749.36,5.261,-4998.685,625.0,4998.685,0.0,7.998,3288.076
2021-05-05,29.021,-4954.851,96.154,4954.851,0.0,51.53,2790.524,5.339,-4998.685,625.0,4998.685,0.0,7.998,3336.969
2021-05-06,29.967,-4954.851,96.154,4954.851,0.0,51.53,2881.467,5.437,-4998.685,625.0,4998.685,0.0,7.998,3398.086
2021-05-07,30.575,-4954.851,96.154,4954.851,0.0,51.53,2939.862,5.593,-4998.685,625.0,4998.685,0.0,7.998,3495.872
2021-05-10,31.809,-4954.851,96.154,4954.851,0.0,51.53,3058.567,5.838,-4998.685,625.0,4998.685,0.0,7.998,3648.664
2021-05-11,30.744,-4954.851,96.154,4954.851,0.0,51.53,2956.136,5.74,-4998.685,625.0,4998.685,0.0,7.998,3587.548
2021-05-12,30.156,-4954.851,96.154,4954.851,0.0,51.53,2899.656,5.672,-4998.685,625.0,4998.685,0.0,7.998,3544.766
2021-05-13,30.137,-4954.851,96.154,4954.851,0.0,51.53,2897.741,5.73,-4998.685,625.0,4998.685,0.0,7.998,3581.436
2021-05-14,31.68,-4954.851,96.154,4954.851,0.0,51.53,3046.123,5.877,-4998.685,625.0,4998.685,0.0,7.998,3673.111
2021-05-17,30.664,-4954.851,96.154,4954.851,0.0,51.53,2948.478,5.721,-4998.685,625.0,4998.685,0.0,7.998,3575.324
2021-05-18,30.674,-4954.851,96.154,4954.851,0.0,51.53,2949.435,5.76,-4998.685,625.0,4998.685,0.0,7.998,3599.771
2021-05-19,30.336,-4954.851,96.154,4954.851,0.0,51.53,2916.887,5.721,-4998.685,625.0,4998.685,0.0,7.998,3575.324
2021-05-20,29.868,-4954.851,96.154,4954.851,0.0,51.53,2871.894,5.681,-4998.685,625.0,4998.685,0.0,7.998,3550.877
2021-05-21,29.35,-4954.851,96.154,4954.851,0.0,51.53,2822.115,5.74,-4998.685,625.0,4998.685,0.0,7.998,3587.548
2021-05-24,29.33,-4954.851,96.154,4954.851,0.0,51.53,2820.2,5.642,-4998.685,625.0,4998.685,0.0,7.998,3526.431
2021-05-25,29.031,-4954.851,96.154,4954.851,0.0,51.53,2791.481,5.593,-4998.685,625.0,4998.685,0.0,7.998,3495.872
2021-05-26,29.171,-4954.851,96.154,4954.851,0.0,51.53,2804.883,5.574,-4998.685,625.0,4998.685,0.0,7.998,3483.649
2021-05-27,29.868,-4954.851,96.154,4954.851,0.0,51.53,2871.894,5.883,-4998.685,625.0,4998.685,0.0,7.998,3677.014
2021-05-28,29.888,-4954.851,96.154,4954.851,0.0,51.53,2873.809,5.677,-4998.685,625.0,4998.685,0.0,7.998,3548.104
2021-06-01,30.634,-4954.851,96.154,4954.851,0.0,51.53,2945.606,5.765,-4998.685,625.0,4998.685,0.0,7.998,3603.352
2021-06-02,30.644,-4954.851,96.154,4954.851,0.0,51.53,2946.564,5.785,-4998.685,625.0,4998.685,0.0,7.998,3615.628
2021-06-03,31.222,-4954.851,96.154,4954.851,0.0,51.53,3002.087,5.883,-4998.685,625.0,4998.685,0.0,7.998,3677.014
2021-06-04,31.052,-4954.851,96.154,4954.851,0.0,51.53,2985.813,5.923,-4998.685,625.0,4998.685,0.0,7.998,3701.569
2021-06-07,30.565,-4954.851,96.154,4954.851,0.0,51.53,2938.905,5.795,-4998.685,625.0,4998.685,0.0,7.998,3621.767
2021-06-08,31.062,-4954.851,96.154,4954.851,0.0,51.53,2986.77,5.805,-4998.685,625.0,4998.685,0.0,7.998,3627.906
2021-06-09,31.142,-4954.851,96.154,4954.851,0.0,51.53,2994.429,5.785,-4998.685,625.0,4998.685,0.0,7.998,3615.628
2021-06-10,31.142,-4954.851,96.154,4954.851,0.0,51.53,2994.429,5.785,-4998.685,625.0,4998.685,0.0,7.998,3615.628
2021-06-11,31.122,-4954.851,96.154,4954.851,0.0,51.53,2992.514,5.805,-4998.685,625.0,4998.685,0.0,7.998,3627.906
2021-06-14,31.281,-4954.851,96.154,4954.851,0.0,51.53,3007.831,5.736,-4998.685,625.0,4998.685,0.0,7.998,3584.936
2021-06-15,30.107,-4954.851,96.154,4954.851,0.0,51.53,2894.869,5.746,-4998.685,625.0,4998.685,0.0,7.998,3591.074
2021-06-16,30.117,-4954.851,96.154,4954.851,0.0,51.53,2895.827,5.844,-4998.685,625.0,4998.685,0.0,7.998,3652.46
2021-06-17,29.41,-4954.851,96.154,4954.851,0.0,51.53,2827.859,5.697,-4998.685,625.0,4998.685,0.0,7.998,3560.382
2021-06-18,29.041,-4954.851,96.154,4954.851,0.0,51.53,2792.439,5.667,-4998.685,625.0,4998.685,0.0,7.998,3541.966
2021-06-21,29.24,-4954.851,96.154,4954.851,0.0,51.53,2811.585,5.618,-4998.685,625.0,4998.685,0.0,7.998,3511.273
2021-06-22,28.573,-4954.851,96.154,4954.851,0.0,51.53,2747.445,5.53,-4998.685,625.0,4998.685,0.0,7.998,3456.025
2021-06-23,28.643,-4954.851,96.154,4954.851,0.0,51.53,2754.147,5.618,-4998.685,625.0,4998.685,0.0,7.998,3511.273
2021-06-24,29.071,-4954.851,96.154,4954.851,0.0,51.53,2795.311,5.697,-4998.685,625.0,4998.685,0.0,7.998,3560.382
2021-06-25,29.231,-4954.851,96.154,4954.851,0.0,51.53,2810.627,5.805,-4998.685,625.0,4998.685,0.0,7.998,3627.906
2021-06-28,28.833,-4954.851,96.154,4954.851,0.0,51.53,2772.433,5.746,-4998.685,625.0,4998.685,0.0,7.998,3591.074
2021-06-29,28.225,-4954.851,96.154,4954.851,0.0,51.53,2713.894,5.603,-4998.685,625.0,4998.685,0.0,7.998,3501.683
2021-06-30,28.743,-4954.851,96.154,4954.851,0.0,51.53,2763.796,5.622,-4998.685,625.0,4998.685,0.0,7.998,3514.013
2021-07-01,28.185,-4954.851,96.154,4954.851,0.0,51.53,2710.056,5.583,-4998.685,625.0,4998.685,0.0,7.998,3489.353
2021-07-02,29.692,-4954.851,96.154,4954.851,0.0,51.53,2854.963,5.662,-4998.685,625.0,4998.685,0.0,7.998,3538.672
2021-07-06,28.853,-4954.851,96.154,4954.851,0.0,51.53,2774.352,5.603,-4998.685,625.0,4998.685,0.0,7.998,3501.683
2021-07-07,29.233,-4954.851,96.154,4954.851,0.0,51.53,2810.819,5.563,-4998.685,625.0,4998.685,0.0,7.998,3477.023
2021-07-08,29.442,-4954.851,96.154,4954.851,0.0,51.53,2830.972,5.544,-4998.685,625.0,4998.685,0.0,7.998,3464.693
2021-07-09,30.241,-4954.851,96.154,4954.851,0.0,51.53,2907.744,5.583,-4998.685,625.0,4998.685,0.0,7.998,3489.353
2021-07-12,30.131,-4954.851,96.154,4954.851,0.0,51.53,2897.188,5.691,-4998.685,625.0,4998.685,0.0,7.998,3557.167
2021-07-13,29.821,-4954.851,96.154,4954.851,0.0,51.53,2867.438,5.672,-4998.685,625.0,4998.685,0.0,7.998,3544.838
2021-07-14,30.27,-4954.851,96.154,4954.851,0.0,51.53,2910.623,5.652,-4998.685,625.0,4998.685,0.0,7.998,3532.508
2021-07-15,30.241,-4954.851,96.154,4954.851,0.0,51.53,2907.744,5.534,-4998.685,625.0,4998.685,0.0,7.998,3458.529
2021-07-16,30.081,-4954.851,96.154,4954.851,0.0,51.53,2892.389,5.484,-4998.685,625.0,4998.685,0.0,7.998,3427.703
2021-07-19,29.123,-4954.851,96.154,4954.851,0.0,51.53,2800.263,5.356,-4998.685,625.0,4998.685,0.0,7.998,3347.559
2021-07-20,29.961,-4954.851,96.154,4954.851,0.0,51.53,2880.874,5.415,-4998.685,625.0,4998.685,0.0,7.998,3384.549
2021-07-21,29.432,-4954.851,96.154,4954.851,0.0,51.53,2830.012,5.415,-4998.685,625.0,4998.685,0.0,7.998,3384.549
2021-07-22,28.943,-4954.851,96.154,4954.851,0.0,51.53,2782.989,5.238,-4998.685,625.0,4998.685,0.0,7.998,3273.58
2021-07-23,28.963,-4954.851,96.154,4954.851,0.0,51.53,2784.909,5.307,-4998.685,625.0,4998.685,0.0,7.998,3316.735
2021-07-26,28.983,-4954.851,96.154,4954.851,0.0,51.53,2786.828,5.297,-4998.685,625.0,4998.685,0.0,7.998,3310.57
2021-07-27,28.933,-4954.851,96.154,4954.851,0.0,51.53,2782.03,5.159,-4998.685,625.0,4998.685,0.0,7.998,3224.261
2021-07-28,29.003,-4954.851,96.154,4954.851,0.0,51.53,2788.747,5.218,-4998.685,625.0,4998.685,0.0,7.998,3261.25
2021-07-29,29.123,-4954.851,96.154,4954.851,0.0,51.53,2800.263,5.273,-4998.685,625.0,4998.685,0.0,7.998,3295.318
2021-07-30,28.394,-4954.851,96.154,4954.851,0.0,51.53,2730.209,5.173,-4998.685,625.0,4998.685,0.0,7.998,3233.376
2021-08-02,28.474,-4954.851,96.154,4954.851,0.0,51.53,2737.886,5.163,-4998.685,625.0,4998.685,0.0,7.998,3227.182
2021-08-03,28.354,-4954.851,96.154,4954.851,0.0,51.53,2726.37,5.114,-4998.685,625.0,4998.685,0.0,7.998,3196.211
2021-08-04,29.163,-4954.851,96.154,4954.851,0.0,51.53,2804.101,5.144,-4998.685,625.0,4998.685,0.0,7.998,3214.794
2021-08-05,28.334,-4954.851,96.154,4954.851,0.0,51.53,2724.45,5.134,-4998.685,625.0,4998.685,0.0,7.998,3208.6
2021-08-06,27.855,-4954.851,96.154,4954.851,0.0,51.53,2678.387,5.064,-4998.685,625.0,4998.685,0.0,7.998,3165.24
2021-08-09,27.875,-4954.851,96.154,4954.851,0.0,51.53,2680.307,5.104,-4998.685,625.0,4998.685,0.0,7.998,3190.017
2021-08-10,28.624,-4954.851,96.154,4954.851,0.0,51.53,2752.28,5.114,-4998.685,625.0,4998.685,0.0,7.998,3196.211
2021-08-11,28.923,-4954.851,96.154,4954.851,0.0,51.53,2781.07,5.134,-4998.685,625.0,4998.685,0.0,7.998,3208.6
2021-08-12,30.34,-4954.851,96.154,4954.851,0.0,51.53,2917.34,5.243,-4998.685,625.0,4998.685,0.0,7.998,3276.736
2021-08-13,31.348,-4954.851,96.154,4954.851,0.0,51.53,3014.265,5.332,-4998.685,625.0,4998.685,0.0,7.998,3332.484
2021-08-16,31.698,-4954.851,96.154,4954.851,0.0,51.53,3047.853,5.401,-4998.685,625.0,4998.685,0.0,7.998,3375.843
2021-08-17,31.259,-4954.851,96.154,4954.851,0.0,51.53,3005.628,5.461,-4998.685,625.0,4998.685,0.0,7.998,3413.009
2021-08-18,32.576,-4954.851,96.154,4954.851,0.0,51.53,3132.302,5.639,-4998.685,625.0,4998.685,0.0,7.998,3524.504
2021-08-19,32.736,-4954.851,96.154,4954.851,0.0,51.53,3147.657,5.629,-4998.685,625.0,4998.685,0.0,7.998,3518.31
2021-08-20,32.546,-4954.851,96.154,4954.851,0.0,51.53,3129.424,5.669,-4998.685,625.0,4998.685,0.0,7.998,3543.087
2021-08-23,32.506,-4954.851,96.154,4954.851,0.0,51.53,3125.585,5.718,-4998.685,625.0,4998.685,0.0,7.998,3574.058
2021-08-24,32.676,-4954.851,96.154,4954.851,0.0,51.53,3141.899,5.798,-4998.685,625.0,4998.685,0.0,7.998,3623.612
2021-08-25,32.476,-4954.851,96.154,4954.851,0.0,51.53,3122.706,5.768,-4998.685,625.0,4998.685,0.0,7.998,3605.029
2021-08-26,31.887,-4954.851,96.154,4954.851,0.0,51.53,3066.086,5.709,-4998.685,625.0,4998.685,0.0,7.998,3567.864
2021-08-27,32.676,-4954.851,96.154,4954.851,0.0,51.53,3141.899,5.768,-4998.685,625.0,4998.685,0.0,7.998,3605.029
2021-08-30,32.975,-4954.851,96.154,4954.851,0.0,51.53,3170.688,5.813,-4998.685,625.0,4998.685,0.0,7.998,3633.023
2021-08-31,33.185,-4954.851,96.154,4954.851,0.0,51.53,3190.841,5.853,-4998.685,625.0,4998.685,0.0,7.998,3657.907
2021-09-01,33.554,-4954.851,96.154,4954.851,0.0,51.53,3226.348,5.912,-4998.685,625.0,4998.685,0.0,7.998,3695.233
2021-09-02,32.825,-4954.851,96.154,4954.851,0.0,51.53,3156.294,5.982,-4998.685,625.0,4998.685,0.0,7.998,3738.779
2021-09-03,32.895,-4954.851,96.154,4954.851,0.0,51.53,3163.011,5.932,-4998.685,625.0,4998.685,0.0,7.998,3707.674
2021-09-07,32.716,-4954.851,96.154,4954.851,0.0,51.53,3145.737,5.803,-4998.685,625.0,4998.685,0.0,7.998,3626.802
2021-09-08,32.776,-4954.851,96.154,4954.851,0.0,51.53,3151.495,5.783,-4998.685,625.0,4998.685,0.0,7.998,3614.36
2021-09-09,32.646,-4954.851,96.154,4954.851,0.0,51.53,3139.02,5.793,-4998.685,625.0,4998.685,0.0,7.998,3620.581
2021-09-10,32.686,-4954.851,96.154,4954.851,0.0,51.53,3142.859,5.743,-4998.685,625.0,4998.685,0.0,7.998,3589.477
2021-09-13,32.296,-4954.851,96.154,4954.851,0.0,51.53,3105.432,5.713,-4998.685,625.0,4998.685,0.0,7.998,3570.814
2021-09-14,32.227,-4954.851,96.154,4954.851,0.0,51.53,3098.715,5.703,-4998.685,625.0,4998.685,0.0,7.998,3564.593
2021-09-15,32.646,-4954.851,96.154,4954.851,0.0,51.53,3139.02,5.783,-4998.685,625.0,4998.685,0.0,7.998,3614.36
2021-09-16,32.536,-4954.851,96.154,4954.851,0.0,51.53,3128.464,5.763,-4998.685,625.0,4998.685,0.0,7.998,3601.919
2021-09-17,32.356,-4954.851,96.154,4954.851,0.0,51.53,3111.19,5.803,-4998.685,625.0,4998.685,0.0,7.998,3626.802
2021-09-20,32.127,-4954.851,96.154,4954.851,0.0,51.53,3089.118,5.664,-4998.685,625.0,4998.685,0.0,7.998,3539.709
2021-09-21,31.668,-4954.851,96.154,4954.851,0.0,51.53,3044.974,5.604,-4998.685,625.0,4998.685,0.0,7.998,3502.384
2021-09-22,31.937,-4954.851,96.154,4954.851,0.0,51.53,3070.885,5.654,-4998.685,625.0,4998.685,0.0,7.998,3533.488
2021-09-23,32.247,-4954.851,96.154,4954.851,0.0,51.53,3100.634,5.664,-4998.685,625.0,4998.685,0.0,7.998,3539.709
2021-09-24,32.277,-4954.851,96.154,4954.851,0.0,51.53,3103.513,5.683,-4998.685,625.0,4998.685,0.0,7.998,3552.151
2021-09-27,34.073,-4954.851,96.154,4954.851,0.0,51.53,3276.25,5.713,-4998.685,625.0,4998.685,0.0,7.998,3570.814
2021-09-28,34.02,-4954.851,96.154,4954.851,0.0,51.53,3271.154,5.713,-4998.685,625.0,4998.685,0.0,7.998,3570.814
2021-09-29,34.38,-4954.851,96.154,4954.851,0.0,51.53,3305.769,5.733,-4998.685,625.0,4998.685,0.0,7.998,3583.256
2021-09-30,34.62,-4954.851,96.154,4954.851,0.0,51.53,3328.846,5.753,-4998.685,625.0,4998.685,0.0,7.998,3595.698
2021-10-01,34.99,-4954.851,96.154,4954.851,0.0,51.53,3364.423,5.843,-4998.685,625.0,4998.685,0.0,7.998,3651.686
2021-10-04,34.99,-4954.851,96.154,4954.851,0.0,51.53,3364.423,5.843,-4998.685,625.0,4998.685,0.0,7.998,3651.686
2021-10-05,35.2,-4954.851,96.154,4954.851,0.0,51.53,3384.615,5.902,-4998.685,625.0,4998.685,0.0,7.998,3689.011
2021-10-06,34.49,-4954.851,96.154,4954.851,0.0,51.53,3316.346,5.873,-4998.685,625.0,4998.685,0.0,7.998,3670.349
2021-10-07,35.32,-4954.851,96.154,4954.851,0.0,51.53,3396.154,5.962,-4998.685,625.0,4998.685,0.0,7.998,3726.337
2021-10-08,35.53,-4954.851,96.154,4954.851,0.0,51.53,3416.346,5.992,-4998.685,625.0,4998.685,0.0,7.998,3745.0
2021-10-11,35.33,-4954.851,96.154,4954.851,0.0,51.53,3397.116,5.962,-4998.685,625.0,4998.685,0.0,7.998,3726.337
2021-10-12,35.0,-4954.851,96.154,4954.851,0.0,51.53,3365.385,5.972,-4998.685,625.0,4998.685,0.0,7.998,3732.558
