,0
12574,PGR.L
12575,PHAR.L
12576,PHC.L
12577,PHE.L
12578,PHI.L
12579,PHNX.L
12580,PHP.L
12581,PHSC.L
12582,PHTM.L
12583,PIER.L
12584,PIN.L
12585,PIP.L
12586,PIRI.L
12587,PLAZ.L
12588,PLUS.L
12589,PMG.L
12590,PMI.L
12591,PMP.L
12592,PNL.L
12593,PNN.L
12594,PNS.L
12595,POG.L
12596,POLR.L
12597,POLY.L
12598,POS.L
12599,POW.L
12600,PPC.L
12601,PPH.L
12602,PPIX.L
12603,PPP.L
12604,PPS.L
12605,PREM.L
12606,PRES.L
12607,PRIM.L
12608,PRM.L
12609,PRP.L
12610,PRSM.L
12611,PRSR.L
12612,PRTC.L
12613,PRU.L
12614,PRV.L
12615,PSDL.L
12616,PSH.L
12617,PSN.L
12618,PSON.L
12619,PTD.L
12620,PTEC.L
12621,PTR.L
12622,PTRO.L
12623,PTY.L
12624,PURP.L
12625,PVN.L
12626,PVR.L
12627,PXC.L
12628,PXS.L
12629,PYC.L
12630,PZC.L
12631,QFI.L
12632,QRT.L
12633,QTX.L
12634,QUIZ.L
12635,QXT.L
12636,RAT.L
12637,RAV.L
12638,RBD.L
12639,RBG.L
12640,RBN.L
12641,RBW.L
12642,RCDO.L
12643,RCH.L
12644,RCN.L
12645,RCP.L
12646,RDSA.L
12647,RDT.L
12648,RDW.L
12649,REAT.L
12650,REC.L
12651,RECI.L
12652,REDD.L
12653,REDX.L
12654,REL.L
12655,RENE.L
12656,RESI.L
12657,RFX.L
12658,RGD.L
12659,RGL.L
12660,RGO.L
12661,RGP.L
12662,RHIM.L
12663,RICA.L
12664,RICO.L
12665,RIII.L
12666,RIO.L
12667,RIV.L
12668,RKH.L
12669,RLE.L
12670,RMG.L
12671,RMM.L
12672,RMMC.L
12673,RMV.L
12674,RNK.L
12675,RNO.L
12676,RNWH.L
12677,ROCK.L
12678,ROL.L
12679,ROR.L
12680,RPS.L
12681,RQIH.L
12682,RRR.L
12683,RSE.L
12684,RST.L
12685,RSW.L
12686,RTC.L
12687,RTN.L
12688,RTO.L
12689,RUA.L
12690,RUR.L
12691,RWA.L
12692,RWI.L
12693,RWS.L
12694,RYA.L
12695,S32.L
12696,SAA.L
12697,SAE.L
12698,SAFE.L
12699,SAG.L
12700,SAGA.L
12701,SAIN.L
12702,SAL.L
12703,SAR.L
12704,SAV.L
12705,SAVE.L
12706,SBRE.L
12707,SBRY.L
12708,SBTX.L
12709,SCE.L
12710,SCF.L
12711,SCGL.L
12712,SCHO.L
12713,SCIN.L
12714,SCLP.L
12715,SCP.L
12716,SCRF.L
12717,SCS.L
12718,SCT.L
12719,SDI.L
12720,SDP.L
12721,SDR.L
12722,SDRY.L
12723,SDV.L
12724,SDX.L
12725,SDY.L
12726,SEC.L
12727,SEE.L
12728,SEEN.L
12729,SEFA.L
12730,SENX.L
12731,SEPL.L
12732,SEQI.L
12733,SERE.L
12734,SFE.L
12735,SFOR.L
12736,SFR.L
12737,SGC.L
12738,SGE.L
12739,SGEM.L
12740,SGI.L
12741,SGLN.L
12742,SGRO.L
12743,SGZ.L
12744,SHB.L
12745,SHED.L
12746,SHG.L
12747,SHI.L
12748,SHIP.L
12749,SHOE.L
12750,SHRS.L
12751,SIGC.L
12752,SIHL.L
12753,SIM.L
12754,SIR.L
12755,SIS.L
12756,SIXH.L
12757,SKG.L
12758,SLE.L
12759,SLI.L
12760,SLN.L
12761,SLNG.L
12762,SLP.L
12763,SLPE.L
12764,SLS.L
12765,SMDS.L
12766,SMIF.L
12767,SMIN.L
12768,SMJ.L
12769,SML.L
12770,SMRT.L
12771,SMS.L
12772,SMT.L
12773,SMWH.L
12774,SNG.L
12775,SNN.L
12776,SNR.L
12777,SNX.L
12778,SO4.L
12779,SOHO.L
12780,SOLG.L
12781,SOLI.L
12782,SOM.L
12783,SOU.L
12784,SPA.L
12785,SPDI.L
12786,SPE.L
12787,SPI.L
12788,SPO.L
12789,SPPC.L
12790,SPR.L
12791,SPSY.L
12792,SPT.L
12793,SPX.L
12794,SQZ.L
12795,SRB.L
12796,SRC.L
12797,SRE.L
12798,SREI.L
12799,SRES.L
12800,SRP.L
12801,SRT.L
12802,SSE.L
12803,SSIF.L
12804,SSPG.L
12805,SST.L
12806,SSTY.L
12807,STA.L
12808,STAF.L
12809,STAN.L
12810,STAR.L
12811,STB.L
12812,STCK.L
12813,STCM.L
12814,STEM.L
12815,STJ.L
12816,STM.L
12817,STS.L
12818,STU.L
12819,STVG.L
12820,STX.L
12821,SUH.L
12822,SUMO.L
12823,SUN.L
12824,SUPP.L
12825,SUPR.L
12826,SUR.L
12827,SUS.L
12828,SVE.L
12829,SVM.L
12830,SVS.L
12831,SVT.L
12832,SWEF.L
12833,SWG.L
12834,SXS.L
12835,SYM.L
12836,SYNC.L
12837,SYNT.L
12838,SYS.L
12839,SYS1.L
12840,TAM.L
12841,TAN.L
12842,TAST.L
12843,TATE.L
12844,TAVI.L
12845,TBCG.L
12846,TCAP.L
12847,TED.L
12848,TEG.L
12849,TEK.L
12850,TEM.L
12851,TENG.L
12852,TEP.L
12853,TERN.L
12854,TET.L
12855,TFG.L
12856,TFIF.L
12857,TFW.L
12858,THAL.L
12859,THR.L
12860,THRG.L
12861,THRL.L
12862,THRU.L
12863,THS.L
12864,TIDE.L
12865,TIFS.L
12866,TIGT.L
12867,TILS.L
12868,TIR.L
12869,TLOU.L
12870,TLW.L
12871,TLY.L
12872,TMG.L
12873,TMO.L
12874,TMPL.L
12875,TMT.L
12876,TND.L
12877,TOM.L
12878,TON.L
12879,TOOP.L
12880,TORO.L
12881,TOWN.L
12882,TPFG.L
12883,TPG.L
12884,TPK.L
12885,TPOU.L
12886,TPT.L
12887,TRAF.L
12888,TRAK.L
12889,TRB.L
12890,TRCS.L
12891,TRD.L
12892,TREE.L
12893,TRG.L
12894,TRI.L
12895,TRIG.L
12896,TRIN.L
12897,TRMR.L
12898,TRP.L
12899,TRT.L
12900,TRX.L
12901,TRY.L
12902,TSCO.L
12903,TSL.L
12904,TST.L
12905,TSTL.L
12906,TTG.L
12907,TUI.L
12908,TUNE.L
12909,TUNG.L
12910,TXP.L
12911,TYM.L
12912,TYMN.L
12913,UAI.L
12914,UAV.L
12915,UEM.L
12916,UFO.L
12917,UJO.L
12918,UKCM.L
12919,UKML.L
12920,UKOG.L
12921,UKR.L
12922,UKW.L
12923,ULE.L
12924,ULS.L
12925,ULVR.L
12926,UNG.L
12927,UOG.L
12928,UPGS.L
12929,UPL.L
12930,URU.L
12931,UTG.L
12932,UTL.L
12933,UVEL.L
12934,VAL.L
12935,VANL.L
12936,VAST.L
12937,VCBC.L
12938,VCP.L
12939,VCT.L
12940,VDTK.L
12941,VEC.L
12942,VEIL.L
12943,VEL.L
12944,VELA.L
12945,VEN.L
12946,VEN2.L
12947,VLE.L
12948,VLG.L
12949,VLS.L
12950,VLX.L
12951,VMUK.L
12952,VNET.L
12953,VNH.L
12954,VOD.L
12955,VOF.L
12956,VOG.L
12957,VRS.L
12958,VSL.L
12959,VSVS.L
12960,VTA.L
12961,VTAS.L
12962,VTC.L
12963,VTU.L
12964,VTY.L
12965,W7L.L
12966,WAND.L
12967,WATR.L
12968,WBI.L
12969,WCW.L
12970,WEB.L
12971,WEIR.L
12972,WEN.L
12973,WHI.L
12974,WHR.L
12975,WIL.L
12976,WIN.L
12977,WINE.L
12978,WINK.L
12979,WINV.L
12980,WIZZ.L
12981,WJG.L
12982,WKOF.L
12983,WKP.L
12984,WPHO.L
12985,WPP.L
12986,WRES.L
12987,WSBN.L
12988,WSG.L
12989,WSL.L
12990,WSP.L
12991,WTAN.L
12992,WTB.L
12993,WTE.L
12994,WWH.L
12995,WYN.L
12996,XAR.L
12997,XLM.L
12998,XPD.L
12999,XPP.L
13000,XPS.L
13001,XSG.L
13002,XTR.L
13003,YGEN.L
13004,YNGA.L
13005,YOU.L
13006,ZAM.L
13007,ZEG.L
13008,ZIN.L
13009,ZIOC.L
13010,ZOL.L
13011,ZOO.L
13012,ZTF.L
13013,ZYT.L
13014,KNM.L
13015,MEL.L
13016,PXEN.L
13017,I3E.L
13018,USY.L
13019,RUSI.ME
13020,ROSB.ME
13021,MFGS.ME
13022,ALBK.ME
13023,CHKZ.ME
13024,MISB.ME
13025,CHGZ.ME
13026,JNOS.ME
13027,MRSB.ME
13028,UKUZ.ME
13029,DZRD.ME
13030,BLNG.ME
13031,HALS.ME
13032,ARSA.ME
13033,TNSE.ME
13034,KTSB.ME
13035,TUZA.ME
13036,TORS.ME
13037,NKSH.ME
13038,SAGO.ME
13039,YRSB.ME
13040,WTCM.ME
13041,SARE.ME
13042,NNSB.ME
13043,LPSB.ME
13044,KRSB.ME
13045,AVAN.ME
13046,IGST.ME
13047,ZVEZ.ME
13048,NAUK.ME
13049,KRKN.ME
13050,PAZA.ME
13051,NSVZ.ME
13052,KMEZ.ME
13053,VGSB.ME
13054,MGTS.ME
13055,BRZL.ME
13056,MRKK.ME
13057,VLHZ.ME
13058,PRMB.ME
13059,KBTK.ME
13060,TASB.ME
13061,URKZ.ME
13062,MGNZ.ME
13063,RTGZ.ME
13064,RDRB.ME
13065,CNTL.ME
13066,YKEN.ME
13067,VSYD.ME
13068,ABRD.ME
13069,RUGR.ME
13070,KROT.ME
13071,VJGZ.ME
13072,STSB.ME
13073,MAGE.ME
13074,RGSS.ME
13075,UCSS.ME
13076,LVHK.ME
13077,NKHP.ME
13078,DVEC.ME
13079,KGKC.ME
13080,CHMK.ME
13081,KUZB.ME
13082,GAZA.ME
13083,ELTZ.ME
13084,KCHE.ME
13085,RKKE.ME
13086,DIOD.ME
13087,USBN.ME
13088,RZSB.ME
13089,UWGN.ME
13090,NFAZ.ME
13091,IRGZ.ME
13092,TGKD.ME
13093,ROLO.ME
13094,KBSB.ME
13095,LSNG.ME
13096,BELU.ME
13097,ROST.ME
13098,RBCM.ME
13099,UNKL.ME
13100,KLSB.ME
13101,YAKG.ME
13102,KOGK.ME
13103,CHEP.ME
13104,ASSB.ME
13105,PMSB.ME
13106,TTLK.ME
13107,UNAC.ME
13108,ZILL.ME
13109,MRKY.ME
13110,ALNU.ME
13111,GTRK.ME
13112,MRKZ.ME
13113,SVAV.ME
13114,AQUA.ME
13115,KMAZ.ME
13116,MRKU.ME
13117,AMEZ.ME
13118,IRKT.ME
13119,KUBE.ME
13120,KAZT.ME
13121,LNZL.ME
13122,TGKN.ME
13123,TGKB.ME
13124,UTAR.ME
13125,KZOS.ME
13126,INGR.ME
13127,MSRS.ME
13128,RTSB.ME
13129,MRKS.ME
13130,GCHE.ME
13131,VSMO.ME
13132,ISKJ.ME
13133,VRSB.ME
13134,SFIN.ME
13135,FESH.ME
13136,RNFT.ME
13137,MRKC.ME
13138,MSTT.ME
13139,APTK.ME
13140,LIFE.ME
13141,BSPB.ME
13142,NKNC.ME
13143,MSNG.ME
13144,AKRN.ME
13145,MRKP.ME
13146,SELG.ME
13147,PIKK.ME
13148,BANE.ME
13149,MRKV.ME
13150,ENRU.ME
13151,MTLR.ME
13152,RASP.ME
13153,MVID.ME
13154,TGKA.ME
13155,NMTP.ME
13156,UPRO.ME
13157,RUAL.ME
13158,LSRG.ME
13159,PHOR.ME
13160,RTKM.ME
13161,CBOM.ME
13162,OGKB.ME
13163,TRMK.ME
13164,DSKY.ME
13165,MAGN.ME
13166,AFKS.ME
13167,NLMK.ME
13168,CHMF.ME
13169,FEES.ME
13170,VTBR.ME
13171,RSTI.ME
13172,TRNFP.ME
13173,IRAO.ME
13174,MOEX.ME
13175,HYDR.ME
13176,POLY.ME
13177,NVTK.ME
13178,SNGS.ME
13179,MTSS.ME
13180,ROSN.ME
13181,SIBN.ME
13182,TATN.ME
13183,PLZL.ME
13184,YNDX.ME
13185,ACKO.ME
13186,AGRO.ME
13187,EELT.ME
13188,LNTA.ME
13189,QIWI.ME
13190,ADXN.SW
13191,ADVN.SW
13192,AEVS.SW
13193,AIRE.SW
13194,ALLN.SW
13195,ALPN.SW
13196,ALSN.SW
13197,APGN.SW
13198,ARBN.SW
13199,ARON.SW
13200,ASCN.SW
13201,AUTN.SW
13202,BANB.SW
13203,BALN.SW
13204,BARN.SW
13205,BLKB.SW
13206,BSLN.SW
13207,BSKP.SW
13208,BION.SW
13209,BCGE.SW
13210,BCJ.SW
13211,BCVN.SW
13212,BEKN.SW
13213,BEAN.SW
13214,BELL.SW
13215,BBN.SW
13216,LINN.SW
13217,BKW.SW
13218,BOBNN.SW
13219,BOSN.SW
13220,BUCN.SW
13221,BCHN.SW
13222,BRKN.SW
13223,BVZN.SW
13224,CALN.SW
13225,CASN.SW
13226,CPEN.SW
13227,CMBN.SW
13228,CIE.SW
13229,CICN.SW
13230,CFT.SW
13231,CLTN.SW
13232,COTN.SW
13233,CPHN.SW
13234,CLXN.SW
13235,DAE.SW
13236,DCN.SW
13237,DKSH.SW
13238,DOKA.SW
13239,DESN.SW
13240,DUFN.SW
13241,ESUN.SW
13242,EFGN.SW
13243,ELMN.SW
13244,EMMN.SW
13245,EMSN.SW
13246,EDHN.SW
13247,EVE.SW
13248,FTON.SW
13249,FHZN.SW
13250,FORN.SW
13251,GALE.SW
13252,GAM.SW
13253,GAV.SW
13254,GLKBN.SW
13255,GMI.SW
13256,GRKP.SW
13257,GUR.SW
13258,HBMN.SW
13259,HELN.SW
13260,HIAG.SW
13261,HLEE.SW
13262,HOCN.SW
13263,HUBN.SW
13264,HBLN.SW
13265,IDIA.SW
13266,IMPN.SW
13267,IFCN.SW
13268,INRN.SW
13269,ISN.SW
13270,IREN.SW
13271,VBSN.SW
13272,JFN.SW
13273,KARN.SW
13274,KOMN.SW
13275,KUD.SW
13276,KURN.SW
13277,LAND.SW
13278,LECN.SW
13279,LEHN.SW
13280,LEON.SW
13281,LISN.SW
13282,LUKN.SW
13283,MCHN.SW
13284,MTG.SW
13285,METN.SW
13286,MBTN.SW
13287,MIKN.SW
13288,MOZN.SW
13289,MOBN.SW
13290,MOLN.SW
13291,NBEN.SW
13292,NEWN.SW
13293,OFN.SW
13294,OERL.SW
13295,ODHN.SW
13296,ORON.SW
13297,PEAN.SW
13298,PRFN.SW
13299,PEDU.SW
13300,PM.SW
13301,PLAN.SW
13302,PNHO.SW
13303,PEHN.SW
13304,PSPN.SW
13305,RLF.SW
13306,RIEN.SW
13307,HREN.SW
13308,SANN.SW
13309,SAHN.SW
13310,STRN.SW
13311,STLN.SW
13312,SWTQ.SW
13313,SFPN.SW
13314,SFSN.SW
13315,SFZN.SW
13316,SNBN.SW
13317,SPCE.SW
13318,SGKN.SW
13319,STGN.SW
13320,STMN.SW
13321,SUN.SW
13322,SPSN.SW
13323,SQN.SW
13324,TECN.SW
13325,TKBP.SW
13326,TIBN.SW
13327,TOHN.SW
13328,TXGN.SW
13329,UBXN.SW
13330,VLRT.SW
13331,VATN.SW
13332,VALN.SW
13333,VARN.SW
13334,VACN.SW
13335,VAHN.SW
13336,VETN.SW
13337,VILN.SW
13338,ROL.SW
13339,VONN.SW
13340,VZN.SW
13341,WKBN.SW
13342,WARN.SW
13343,WIHN.SW
13344,YPSN.SW
13345,ZEHN.SW
13346,ZUBN.SW
13347,ZUGN.SW
13348,ROSE.SW
13349,ZWM.SW
13350,ABBN.SW
13351,ADEN.SW
13352,AMS.SW
13353,CLN.SW
13354,CSGN.SW
13355,GEBN.SW
13356,GIVN.SW
13357,BAER.SW
13358,KNIN.SW
13359,LOGN.SW
13360,LONN.SW
13361,NESN.SW
13362,NOVN.SW
13363,PGHN.SW
13364,CFR.SW
13365,ROG.SW
13366,SCHP.SW
13367,SGSN.SW
13368,SIKA.SW
13369,SOON.SW
13370,UHR.SW
13371,SLHN.SW
13372,SREN.SW
13373,SCMN.SW
13374,TEMN.SW
13375,UBSG.SW
13376,VIFN.SW
13377,ZURN.SW
13378,MMM.SW
13379,ABT.SW
13380,AAM.SW
13381,SKIN.SW
13382,COPN.SW
13383,EPH.SW
13384,GE.SW
13385,GT.SW
13386,LMN.SW
13387,LLBN.SW
13388,LLY.SW
13389,NWRN.SW
13390,PEP.SW
13391,PMI.SW
13392,PMAG.SW
13393,GOB.SW
13394,SHLTN.SW
13395,UIS.SW
13396,VPBN.SW
13397,ZBH.SW
13398,1001.HK
13399,1002.HK
13400,1003.HK
13401,1004.HK
13402,1005.HK
13403,1007.HK
13404,1008.HK
13405,1009.HK
13406,1010.HK
13407,1011.HK
13408,1013.HK
13409,1020.HK
13410,1022.HK
13411,1023.HK
13412,1026.HK
13413,1027.HK
13414,1028.HK
13415,1029.HK
13416,1030.HK
13417,1031.HK
13418,1036.HK
13419,1037.HK
13420,1038.HK
13421,1039.HK
13422,1044.HK
13423,1045.HK
13424,1046.HK
13425,1047.HK
13426,1049.HK
13427,1050.HK
13428,1051.HK
13429,1052.HK
13430,1058.HK
13431,1059.HK
13432,1060.HK
13433,1061.HK
13434,1062.HK
13435,1063.HK
13436,1064.HK
13437,1066.HK
13438,1068.HK
13439,1069.HK
13440,1070.HK
13441,1073.HK
13442,1075.HK
13443,1076.HK
13444,1079.HK
13445,1080.HK
13446,1082.HK
13447,1083.HK
13448,1085.HK
13449,1086.HK
13450,1087.HK
13451,1090.HK
13452,1091.HK
13453,1093.HK
13454,1094.HK
13455,1097.HK
13456,1098.HK
13457,1099.HK
13458,1100.HK
13459,1101.HK
13460,1103.HK
13461,1104.HK
13462,1105.HK
13463,1107.HK
13464,1109.HK
13465,1110.HK
13466,1112.HK
13467,1113.HK
13468,1114.HK
13469,1115.HK
13470,1116.HK
13471,1117.HK
13472,1118.HK
13473,1120.HK
13474,1121.HK
13475,1122.HK
13476,1123.HK
13477,1124.HK
13478,1126.HK
13479,1127.HK
13480,1128.HK
13481,1129.HK
13482,1130.HK
13483,1132.HK
13484,1133.HK
13485,1137.HK
13486,1140.HK
13487,1141.HK
13488,1142.HK
13489,1143.HK
13490,1145.HK
13491,1148.HK
13492,1150.HK
13493,1152.HK
13494,1159.HK
13495,1161.HK
13496,1162.HK
13497,1164.HK
13498,1165.HK
13499,1166.HK
13500,1168.HK
13501,1170.HK
13502,1172.HK
13503,1173.HK
13504,1175.HK
13505,1176.HK
13506,1177.HK
13507,1180.HK
13508,1181.HK
13509,1182.HK
13510,1184.HK
13511,1185.HK
13512,1188.HK
13513,1191.HK
13514,1193.HK
13515,1194.HK
13516,1195.HK
13517,1196.HK
13518,1198.HK
13519,1199.HK
13520,1200.HK
13521,1201.HK
13522,1202.HK
13523,1203.HK
13524,1205.HK
13525,1206.HK
13526,1207.HK
13527,1208.HK
13528,1210.HK
13529,1212.HK
13530,1215.HK
13531,1216.HK
13532,1217.HK
13533,1218.HK
13534,1221.HK
13535,1222.HK
13536,1223.HK
13537,1224.HK
13538,1229.HK
13539,1230.HK
13540,1231.HK
13541,1232.HK
13542,1233.HK
13543,1234.HK
13544,1235.HK
13545,1237.HK
13546,1238.HK
13547,1239.HK
13548,1240.HK
13549,1241.HK
13550,1243.HK
13551,1245.HK
13552,1246.HK
13553,1247.HK
13554,1250.HK
13555,1251.HK
13556,1252.HK
13557,1253.HK
13558,1255.HK
13559,1257.HK
13560,1258.HK
13561,1259.HK
13562,1260.HK
13563,1262.HK
13564,1263.HK
13565,1265.HK
13566,1266.HK
13567,1268.HK
13568,1269.HK
13569,1270.HK
13570,1271.HK
13571,1272.HK
13572,1273.HK
13573,1277.HK
13574,1278.HK
13575,1280.HK
13576,1281.HK
13577,1282.HK
13578,1285.HK
13579,1289.HK
13580,1290.HK
13581,1292.HK
13582,1293.HK
13583,1296.HK
13584,1297.HK
13585,1298.HK
13586,1299.HK
13587,1300.HK
13588,1301.HK
13589,1302.HK
13590,1303.HK
13591,1305.HK
13592,1308.HK
13593,1310.HK
13594,1312.HK
13595,1313.HK
13596,1314.HK
13597,1316.HK
13598,1317.HK
13599,1319.HK
13600,1321.HK
13601,1323.HK
13602,1326.HK
13603,1327.HK
13604,1328.HK
13605,1329.HK
13606,1332.HK
13607,1333.HK
13608,1337.HK
13609,1338.HK
13610,1340.HK
13611,1341.HK
13612,1345.HK
13613,1347.HK
13614,1348.HK
13615,1355.HK
13616,1357.HK
13617,1358.HK
13618,1359.HK
13619,1360.HK
13620,1361.HK
13621,1362.HK
13622,1365.HK
13623,1366.HK
13624,1368.HK
13625,1370.HK
13626,1371.HK
13627,1372.HK
13628,1373.HK
13629,1378.HK
13630,1380.HK
13631,1381.HK
13632,1382.HK
13633,1383.HK
13634,1385.HK
13635,1386.HK
13636,1387.HK
13637,1388.HK
13638,1389.HK
13639,1393.HK
13640,1395.HK
13641,1396.HK
13642,1397.HK
13643,1399.HK
13644,1400.HK
13645,1402.HK
13646,1410.HK
13647,1415.HK
13648,1417.HK
13649,1418.HK
13650,1419.HK
13651,1420.HK
13652,1421.HK
13653,1426.HK
13654,1428.HK
13655,1430.HK
13656,1431.HK
13657,1432.HK
13658,1439.HK
13659,1443.HK
13660,1446.HK
13661,1447.HK
13662,1448.HK
13663,1450.HK
13664,1452.HK
13665,1456.HK
13666,1458.HK
13667,1459.HK
13668,1460.HK
13669,1461.HK
13670,1466.HK
13671,1468.HK
13672,1469.HK
13673,1470.HK
13674,1475.HK
13675,1476.HK
13676,1478.HK
13677,1480.HK
13678,1483.HK
13679,1486.HK
13680,1488.HK
13681,1495.HK
13682,1496.HK
13683,1498.HK
13684,1499.HK
13685,1500.HK
13686,1508.HK
13687,1515.HK
13688,1518.HK
13689,1520.HK
13690,1522.HK
13691,1523.HK
13692,1526.HK
13693,1527.HK
13694,1529.HK
13695,1530.HK
13696,1532.HK
13697,1536.HK
13698,1538.HK
13699,1539.HK
13700,1543.HK
13701,1546.HK
13702,1547.HK
13703,1548.HK
13704,1549.HK
13705,1551.HK
13706,1552.HK
13707,1556.HK
13708,1557.HK
13709,1558.HK
13710,1559.HK
13711,1560.HK
13712,1561.HK
13713,1565.HK
13714,1566.HK
13715,1568.HK
13716,1569.HK
13717,1570.HK
13718,1571.HK
13719,1572.HK
13720,1575.HK
13721,1578.HK
13722,1579.HK
13723,1580.HK
13724,1581.HK
13725,1583.HK
13726,1585.HK
13727,1586.HK
13728,1588.HK
13729,1589.HK
13730,1591.HK
13731,1596.HK
13732,1599.HK
13733,1600.HK
13734,1606.HK
13735,1608.HK
13736,1609.HK
13737,1610.HK
13738,1611.HK
13739,1612.HK
13740,1613.HK
13741,1616.HK
13742,1617.HK
13743,1622.HK
13744,1623.HK
13745,1626.HK
13746,1627.HK
13747,1628.HK
13748,1630.HK
13749,1631.HK
13750,1632.HK
13751,1633.HK
13752,1636.HK
13753,1637.HK
13754,1638.HK
13755,1639.HK
13756,1647.HK
13757,1651.HK
13758,1655.HK
13759,1656.HK
13760,1660.HK
13761,1661.HK
13762,1662.HK
13763,1663.HK
13764,1666.HK
13765,1667.HK
13766,1668.HK
13767,1669.HK
13768,1673.HK
13769,1676.HK
13770,1679.HK
13771,1680.HK
13772,1681.HK
13773,1682.HK
13774,1683.HK
13775,1685.HK
13776,1686.HK
13777,1689.HK
13778,1690.HK
13779,1695.HK
13780,1696.HK
13781,1697.HK
13782,1699.HK
13783,1702.HK
13784,1706.HK
13785,1707.HK
13786,1709.HK
13787,1710.HK
13788,1717.HK
13789,1718.HK
13790,1719.HK
13791,1720.HK
13792,1722.HK
13793,1727.HK
13794,1728.HK
13795,1730.HK
13796,1732.HK
13797,1733.HK
13798,1736.HK
13799,1738.HK
13800,1751.HK
13801,1771.HK
13802,1777.HK
13803,1778.HK
13804,1782.HK
13805,1786.HK
13806,1788.HK
13807,1789.HK
13808,1798.HK
13809,1799.HK
13810,1803.HK
13811,1808.HK
13812,1811.HK
13813,1813.HK
13814,1818.HK
13815,1823.HK
13816,1827.HK
13817,1830.HK
13818,1831.HK
13819,1836.HK
13820,1838.HK
13821,1841.HK
13822,1848.HK
13823,1854.HK
13824,1856.HK
13825,1858.HK
13826,1862.HK
13827,1866.HK
13828,1867.HK
13829,1868.HK
13830,1869.HK
13831,1878.HK
13832,1881.HK
13833,1882.HK
13834,1883.HK
13835,1884.HK
13836,1885.HK
13837,1888.HK
13838,1899.HK
13839,1900.HK
13840,1908.HK
13841,1909.HK
13842,1910.HK
13843,1913.HK
13844,1915.HK
13845,1918.HK
13846,1928.HK
13847,1929.HK
13848,1932.HK
13849,1938.HK
13850,1958.HK
13851,1962.HK
13852,1963.HK
13853,1966.HK
13854,1970.HK
13855,1972.HK
13856,1975.HK
13857,1979.HK
13858,1980.HK
13859,1982.HK
13860,1985.HK
13861,1986.HK
13862,1991.HK
13863,1993.HK
13864,1997.HK
13865,1999.HK
13866,2000.HK
13867,2001.HK
13868,2002.HK
13869,2005.HK
13870,2006.HK
13871,2007.HK
13872,2008.HK
13873,2011.HK
13874,2012.HK
13875,2017.HK
13876,2018.HK
13877,2020.HK
13878,2022.HK
13879,2023.HK
13880,2028.HK
13881,2030.HK
13882,2033.HK
13883,2038.HK
13884,2066.HK
13885,2078.HK
13886,2080.HK
13887,2083.HK
13888,2086.HK
13889,2088.HK
13890,2098.HK
13891,2099.HK
13892,2100.HK
13893,2111.HK
13894,2112.HK
13895,2113.HK
13896,2118.HK
13897,2120.HK
13898,2122.HK
13899,2128.HK
13900,2136.HK
13901,2138.HK
13902,2166.HK
13903,2178.HK
13904,2183.HK
13905,2186.HK
13906,2188.HK
13907,2193.HK
13908,2198.HK
13909,2199.HK
13910,2203.HK
13911,2211.HK
13912,2212.HK
13913,2218.HK
13914,2221.HK
13915,2222.HK
13916,2223.HK
13917,2225.HK
13918,2227.HK
13919,2232.HK
13920,2233.HK
13921,2236.HK
13922,2239.HK
13923,2255.HK
13924,2266.HK
13925,2269.HK
13926,2278.HK
13927,2280.HK
13928,2281.HK
13929,2282.HK
13930,2283.HK
13931,2286.HK
13932,2288.HK
13933,2289.HK
13934,2293.HK
13935,2298.HK
13936,2299.HK
13937,2302.HK
13938,2307.HK
13939,2308.HK
13940,2309.HK
13941,2310.HK
13942,2312.HK
13943,2313.HK
13944,2314.HK
13945,2317.HK
13946,2319.HK
13947,2320.HK
13948,2322.HK
13949,2323.HK
13950,2324.HK
13951,2326.HK
13952,2327.HK
13953,2328.HK
13954,2329.HK
13955,2330.HK
13956,2331.HK
13957,2336.HK
13958,2337.HK
13959,2339.HK
13960,2340.HK
13961,2341.HK
13962,2342.HK
13963,2343.HK
13964,2348.HK
13965,2349.HK
13966,2355.HK
13967,2356.HK
13968,2357.HK
13969,2358.HK
13970,2362.HK
13971,2368.HK
13972,2369.HK
13973,2371.HK
13974,2378.HK
13975,2379.HK
13976,2380.HK
13977,2382.HK
13978,2383.HK
13979,2386.HK
13980,2388.HK
13981,2389.HK
13982,2393.HK
13983,2398.HK
13984,2399.HK
13985,2488.HK
13986,2588.HK
13987,2608.HK
13988,2623.HK
13989,2633.HK
13990,2638.HK
13991,2663.HK
13992,2666.HK
13993,2668.HK
13994,2669.HK
13995,2678.HK
13996,2686.HK
13997,2688.HK
13998,2689.HK
13999,2698.HK
14000,2699.HK
14001,2700.HK
14002,2708.HK
14003,2722.HK
14004,2728.HK
14005,2738.HK
14006,2768.HK
14007,2777.HK
14008,2778.HK
14009,2788.HK
14010,2789.HK
14011,2799.HK
14012,2858.HK
14013,2863.HK
14014,2869.HK
14015,2877.HK
14016,2878.HK
14017,2882.HK
14018,2886.HK
14019,2888.HK
14020,3300.HK
14021,3301.HK
14022,3303.HK
14023,3306.HK
14024,3308.HK
14025,3311.HK
14026,3313.HK
14027,3315.HK
14028,3318.HK
14029,3320.HK
14030,3322.HK
14031,3323.HK
14032,3326.HK
14033,3329.HK
14034,3330.HK
14035,3331.HK
14036,3332.HK
14037,3333.HK
14038,3336.HK
14039,3337.HK
14040,3339.HK
14041,3344.HK
